Date,KRE,XLU,VIX,AvgVIX,zscore
2022-03-04,62.116241455078125,31.163801193237305,31.979999542236328,27.367000007629393,1.393108746919408
2022-03-07,59.43751907348633,31.568248748779297,36.45000076293945,28.028500080108643,0.9223067702604734
2022-03-08,59.916507720947266,31.08027458190918,35.130001068115234,28.642000102996825,1.1410990408578663
2022-03-09,62.045291900634766,30.860464096069336,32.45000076293945,29.192500114440918,1.4823419686062806
2022-03-10,62.08965301513672,31.06708526611328,30.229999542236328,29.706000137329102,1.4210566028469929
2022-03-11,62.10737228393555,30.961580276489258,30.75,30.048000144958497,1.4574716421707132
2022-03-14,62.43556594848633,30.926406860351562,31.770000457763672,30.268500137329102,1.5104971536873764
2022-03-15,62.62183380126953,31.322053909301758,29.829999923706055,30.3435001373291,1.4059992384742694
2022-03-16,64.5909652709961,31.264917373657227,26.670000076293945,30.392000102996825,1.6743075524858362
2022-03-17,63.8902473449707,31.39678955078125,25.670000076293945,30.461000061035158,1.542708110673865
2022-03-18,63.76605987548828,31.128631591796875,23.8700008392334,30.249000072479248,1.6137949893544512
2022-03-21,63.42203903198242,31.33662223815918,23.530000686645508,30.038000106811523,1.5027958006893092
2022-03-22,64.48262023925781,31.380884170532227,22.940000534057617,29.744500160217285,1.6230076901874628
2022-03-23,62.19210433959961,31.425125122070312,23.56999969482422,29.37200012207031,1.318104547701856
2022-03-24,62.798152923583984,31.748197555541992,21.670000076293945,28.9395001411438,1.2903630805452528
2022-03-25,63.98351287841797,32.20843505859375,20.809999465942383,28.600500106811523,1.2916932457043357
2022-03-28,63.3507194519043,32.41644287109375,19.6299991607666,28.07450008392334,1.1440546660363644
2022-03-29,64.54501342773438,32.71736145019531,18.899999618530273,27.353500080108642,1.198112692631554
2022-03-30,62.55751037597656,32.98731994628906,19.329999923706055,26.78300008773804,0.858552622997887
2022-03-31,61.40778732299805,32.9519157409668,20.559999465942383,26.28700008392334,0.7241636328395588
2022-04-01,60.81956481933594,33.41216278076172,19.6299991607666,25.669500064849853,0.5004931669408256
2022-04-04,60.49870681762695,33.15549087524414,18.56999969482422,24.77550001144409,0.5429106350268683
2022-04-05,59.65199661254883,33.363487243652344,21.030000686645508,24.070499992370607,0.36813817376236413
2022-04-06,58.760746002197266,34.02730178833008,22.100000381469727,23.55299997329712,0.04010128603842362
2022-04-07,58.01207733154297,33.94321823120117,21.549999237060547,23.11899995803833,-0.027645229086743096
2022-04-08,57.9229621887207,34.05827331542969,21.15999984741211,22.639499950408936,-0.07621032549830309
2022-04-11,58.12794494628906,33.59360885620117,24.3700008392334,22.26949996948242,0.10027271284022726
2022-04-12,57.593196868896484,33.72194290161133,24.260000228881836,21.99099998474121,-0.009125909439139967
2022-04-13,58.404239654541016,33.65557098388672,21.81999969482422,21.748499965667726,0.11525752837966387
2022-04-14,57.655582427978516,33.67326736450195,22.700000762939453,21.6,0.014551636808991573
2022-04-18,57.85165786743164,33.49182891845703,22.170000076293945,21.51499996185303,0.09818362643256832
2022-04-19,59.937198638916016,33.70866394042969,21.3700008392334,21.40699996948242,0.29253562019849366
2022-04-20,60.3115348815918,33.98305130004883,20.31999969482422,21.27599992752075,0.25116538347524203
2022-04-21,59.07268524169922,33.42100524902344,22.68000030517578,21.23149995803833,0.2760195840737084
2022-04-22,57.833839416503906,32.858985900878906,28.209999084472656,21.558499908447267,0.30086562103719966
2022-04-25,57.89622116088867,32.63328170776367,27.020000457763672,21.86899995803833,0.38187236201868613
2022-04-26,56.11370849609375,32.30580139160156,33.52000045776367,22.563500022888185,0.26179448411837103
2022-04-27,56.07804870605469,32.15091323852539,31.600000381469727,23.198500061035155,0.3074302739346424
2022-04-28,56.906925201416016,32.509376525878906,29.989999771118164,23.73150005340576,0.2964957473632891
2022-04-29,55.11549758911133,31.535768508911133,33.400001525878906,24.37350015640259,0.38453153263848544
2022-05-02,55.890892028808594,31.212711334228516,32.34000015258789,25.00900020599365,0.587518599477012
2022-05-03,56.666290283203125,31.332204818725586,29.25,25.54300022125244,0.6471887480993649
2022-05-04,58.217079162597656,32.03142166137695,25.420000076293945,25.762500190734862,0.6174853667337247
2022-05-05,56.532588958740234,31.70393943786621,31.200000762939453,26.21750020980835,0.5098432841027483
2022-05-06,55.81959533691406,31.95619010925293,30.190000534057617,26.6495002746582,0.3377026811877067
2022-05-09,55.0531005859375,31.717214584350586,34.75,27.3290002822876,0.3178555844282114
2022-05-10,54.40248489379883,31.332204818725586,32.9900016784668,27.76000032424927,0.3600012834333632
2022-05-11,53.49340057373047,31.557903289794922,32.560001373291016,28.175000381469726,0.17158329048253204
2022-05-12,53.49340057373047,31.239267349243164,31.770000457763672,28.6725004196167,0.2747716470795364
2022-05-13,53.98358917236328,31.611011505126953,28.8700008392334,28.981000423431396,0.21657007703539402
2022-05-16,53.36863327026367,31.708370208740234,27.469999313354492,29.246000385284425,0.10702743112292824
2022-05-17,55.32048416137695,32.03585433959961,26.100000381469727,29.48250036239624,0.24858640429955534
2022-05-18,53.965763092041016,31.726062774658203,30.959999084472656,30.01450033187866,0.17704998150783854
2022-05-19,53.31513977050781,31.659683227539062,29.350000381469727,30.34800033569336,0.11600820909782208
2022-05-20,53.45774841308594,31.748197555541992,29.43000030517578,30.409000396728516,0.1054347722728326
2022-05-23,54.76789855957031,32.1287841796875,28.479999542236328,30.48200035095215,0.14839034649019314
2022-05-24,54.3579216003418,32.77047348022461,29.450000762939453,30.278500366210938,-0.11142680035396564
2022-05-25,55.21353530883789,32.748348236083984,28.3700008392334,30.117000389099122,0.004281904242871464
2022-05-26,56.42564392089844,32.841270446777344,27.5,29.992500400543214,0.1279582927244017
2022-05-27,57.3079948425293,33.354637145996094,25.719999313354492,29.608500289916993,0.07364300837907782
2022-05-31,57.28125,32.89439010620117,26.190000534057617,29.301000308990478,0.2192984144004391
2022-06-01,56.541507720947266,32.841270446777344,25.690000534057617,29.12300033569336,0.14265683136130614
2022-06-02,57.700138092041016,33.06254959106445,24.719999313354492,29.088000297546387,0.21798131341928834
2022-06-03,56.99604415893555,32.903228759765625,24.790000915527344,28.76750030517578,0.1802547157320323
2022-06-06,57.26342010498047,33.04927444458008,25.06999969482422,28.51150026321411,0.1668781322072779
2022-06-07,57.73578643798828,33.248416900634766,24.020000457763672,27.975000286102294,0.16231165599064068
2022-06-08,56.755409240722656,32.59788131713867,23.959999084472656,27.523500156402587,0.2486126071829275
2022-06-09,54.928321838378906,31.814571380615234,26.09000015258789,27.200000095367432,0.2704976710126336
2022-06-10,53.25275802612305,31.571170806884766,27.75,26.999000072479248,0.13675865198645396
2022-06-13,51.75543975830078,30.119626998901367,34.02000045776367,27.256500053405762,0.4168819601991854
2022-06-14,52.13869094848633,29.35845184326172,32.689998626708984,27.517500019073488,0.7120034472522562
2022-06-15,52.557579040527344,29.54874610900879,29.6200008392334,27.69350004196167,0.7035181289661845
2022-06-16,50.6681022644043,28.977863311767578,32.95000076293945,27.79300012588501,0.6486951789615674
2022-06-17,51.443504333496094,28.707908630371094,31.1299991607666,27.882000064849855,0.8344862866557967
2022-06-21,52.27301788330078,29.254365921020508,30.190000534057617,27.920000076293945,0.7627518358727144
