Date,KBE,INTC,VIX,AvgVIX,zscore
2018-06-22,39.7597770690918,44.62863540649414,13.770000457763672,13.187500095367431,0.513023247319417
2018-06-25,39.35480499267578,43.10702133178711,17.329999923706055,13.393000078201293,0.6405660187191718
2018-06-26,39.11183166503906,42.22293472290039,15.920000076293945,13.338000059127808,0.7122587033003032
2018-06-27,38.39097595214844,41.44938278198242,17.90999984741211,13.486500072479249,0.6152919066737912
2018-06-28,38.45576858520508,41.865909576416016,16.850000381469727,13.557500076293945,0.5659048367317284
2018-06-29,38.19659423828125,42.256935119628906,16.09000015258789,13.68900008201599,0.4189970707860652
2018-07-02,38.55297088623047,42.67347717285156,15.600000381469727,13.832000112533569,0.4612234190274417
2018-07-03,38.36668014526367,42.05291748046875,16.139999389648438,14.019000101089478,0.5065997844718099
2018-07-05,38.47197723388672,43.14101791381836,14.970000267028809,14.18550009727478,0.35748817327353566
2018-07-06,38.73115539550781,43.668060302734375,13.369999885559082,14.247500085830689,0.3506720300336841
2018-07-09,39.62208557128906,44.08458709716797,12.6899995803833,14.273000049591065,0.5608581571472232
2018-07-10,39.18471145629883,44.3396110534668,12.640000343322754,14.287500047683716,0.3807325261811069
2018-07-11,39.03083038330078,43.52354049682617,13.630000114440918,14.352000045776368,0.4690291911144708
2018-07-12,38.69065856933594,44.501129150390625,12.579999923706055,14.334000062942504,0.19845538094212056
2018-07-13,38.253292083740234,44.3906135559082,12.180000305175781,14.33700008392334,0.07953960779675964
2018-07-16,38.7635498046875,44.212100982666016,12.829999923706055,14.379500102996825,0.2697539528972731
2018-07-17,38.828338623046875,43.991085052490234,12.0600004196167,14.367000102996826,0.3271184862272601
2018-07-18,39.41960525512695,43.965579986572266,12.100000381469727,14.304500102996826,0.5171656952556953
2018-07-19,39.273807525634766,44.18659973144531,12.869999885559082,14.30850009918213,0.43434744670328546
2018-07-20,39.435794830322266,44.12709426879883,12.859999656677246,14.219500064849854,0.4952078528212343
2018-07-23,39.96226501464844,44.46712875366211,12.619999885559082,14.162000036239624,0.6036884960411213
