Date,XLU,FDX,VIX,AvgVIX,zscore
2020-05-07,22.886058807373047,104.5759506225586,31.440000534057617,37.64000005722046,-0.9367292829904064
2020-05-08,23.347517013549805,107.89042663574219,27.979999542236328,36.95550012588501,-0.6706697490267812
2020-05-11,23.247739791870117,105.31048583984375,27.56999969482422,36.275500202178954,-0.7087483714854111
2020-05-12,23.044034957885742,101.35107421875,33.040000915527344,36.03950033187866,-0.8001404289325821
2020-05-13,22.84864044189453,97.94700622558594,35.279998779296875,35.76150026321411,-0.8919147765272317
2020-05-14,23.09391975402832,97.74098205566406,32.61000061035156,35.38650026321411,-0.7299560194074232
2020-05-15,22.786277770996094,96.316650390625,31.889999389648438,35.07350015640259,-0.9155283901634873
2020-05-18,23.721675872802734,106.77066802978516,29.299999237060547,34.34700002670288,-0.4152036603148395
2020-05-19,23.330888748168945,102.82913208007812,30.530000686645508,33.60300006866455,-0.6286731114468463
2020-05-20,23.459768295288086,104.81782531738281,27.989999771118164,32.90350008010864,-0.5654617527179556
2020-05-21,23.222801208496094,103.70702362060547,29.530000686645508,32.31100006103516,-0.7082595729172302
2020-05-22,23.480552673339844,104.80884552001953,28.15999984741211,31.92250003814697,-0.5518262544439138
2020-05-26,23.634368896484375,111.80504608154297,28.010000228881836,31.658500003814698,-0.5246368674047829
2020-05-27,23.917072296142578,116.8395004272461,27.6200008392334,31.361000061035156,-0.3929958747135407
2020-05-28,24.62381935119629,117.48445129394531,28.59000015258789,31.229000091552734,0.060743020448915434
2020-05-29,24.815053939819336,116.9559555053711,27.510000228881836,30.89700002670288,0.19085571372837812
2020-06-01,25.1102237701416,116.19451904296875,28.229999542236328,30.449000072479247,0.3911174044888454
2020-06-02,25.272357940673828,120.2166519165039,26.84000015258789,29.992500019073486,0.4547699938239945
2020-06-03,25.575841903686523,123.6924057006836,25.65999984741211,29.594999980926513,0.6162202158076329
2020-06-04,25.1185359954834,124.70462799072266,25.809999465942383,29.179500007629393,0.3077033304272893
2020-06-05,25.438650131225586,127.39205932617188,24.520000457763672,28.8335000038147,0.48821733212141577
2020-06-08,26.120450973510742,133.81492614746094,25.809999465942383,28.725,0.8653921289418377
2020-06-09,25.596628189086914,129.61361694335938,27.56999969482422,28.725,0.5679567384037528
2020-06-10,25.44696617126465,125.77063751220703,27.56999969482422,28.451499938964844,0.5105601723724695
2020-06-11,24.453369140625,115.3882827758789,40.790000915527344,28.727000045776368,-0.028431269598776697
2020-06-12,24.391002655029297,118.890869140625,36.09000015258789,28.901000022888184,-0.10562578474971458
2020-06-15,24.557294845581055,119.75083923339844,34.400001525878906,29.026500129699706,-0.006256969982910114
2020-06-16,24.669546127319336,121.4170150756836,33.66999816894531,29.245000076293945,0.04948696367843922
2020-06-17,24.594717025756836,121.52454376220703,33.470001220703125,29.392000102996825,-0.000389273278914149
2020-06-18,24.590557098388672,123.9701156616211,32.939998626708984,29.639500045776366,-0.028626858939164654
2020-06-19,23.90044403076172,123.28924560546875,35.119998931884766,29.91899995803833,-0.471153186397833
2020-06-22,24.133520126342773,123.06529998779297,31.770000457763672,30.09949998855591,-0.3169581946577292
2020-06-23,23.890380859375,124.5792236328125,31.3700008392334,30.267500019073488,-0.49117468555163574
2020-06-24,23.672395706176758,121.01393127441406,33.84000015258789,30.57849998474121,-0.5959847574444384
2020-06-25,23.378952026367188,121.92761993408203,32.220001220703125,30.760000038146973,-0.7967110305359953
2020-06-26,23.131622314453125,117.08512115478516,34.72999954223633,31.121000003814697,-0.9073084610828065
2020-06-29,23.567596435546875,121.10858154296875,31.780000686645508,31.298500061035156,-0.6652532048101959
2020-06-30,23.655630111694336,126.21212768554688,30.43000030517578,31.47800006866455,-0.6611676912896393
2020-07-01,24.208974838256836,141.009765625,28.6200008392334,31.626000118255615,-0.45510375883438736
2020-07-02,24.271852493286133,139.94764709472656,27.68000030517578,31.719500160217287,-0.40305016568952046
2020-07-06,23.97422218322754,140.6587371826172,27.940000534057617,31.890500164031984,-0.6043894240509537
2020-07-07,23.8778018951416,142.70193481445312,29.43000030517578,32.07150020599365,-0.6885378924966696
2020-07-08,24.09160041809082,142.7199249267578,28.079999923706055,32.097000217437746,-0.5494282901602757
2020-07-09,23.76881217956543,140.1816864013672,29.260000228881836,32.18150024414062,-0.733241862275997
2020-07-10,24.217357635498047,142.74696350097656,27.290000915527344,31.506500244140625,-0.4677751970377734
2020-07-13,24.242509841918945,140.62274169921875,32.189998626708984,31.31150016784668,-0.4292146908670867
2020-07-14,24.468881607055664,142.6659393310547,29.520000457763672,31.067500114440918,-0.30305258955615033
2020-07-15,24.37246322631836,145.14120483398438,27.760000228881836,30.772000217437743,-0.3917098041642783
2020-07-16,24.682676315307617,149.5067596435547,28.0,30.49850015640259,-0.23516319167900065
2020-07-17,25.240211486816406,149.39874267578125,25.68000030517578,30.13550024032593,0.1292184142087821
2020-07-20,24.909042358398438,147.7335205078125,24.459999084472656,29.602500247955323,-0.06916828240006302
2020-07-21,25.02223014831543,148.9666748046875,24.84000015258789,29.256000232696532,-0.008294236696032948
2020-07-22,25.407896041870117,148.64263916015625,24.31999969482422,28.903500175476076,0.24636322156973592
2020-07-23,25.43724250793457,149.40769958496094,26.079999923706055,28.515500164031984,0.257497679207856
2020-07-24,25.269561767578125,148.5526123046875,25.84000015258789,28.19650011062622,0.15717320704638696
2020-07-27,24.96354103088379,153.5931854248047,24.739999771118164,27.697000122070314,-0.09482450391612147
2020-07-28,25.3408203125,150.25379943847656,25.440000534057617,27.380000114440918,0.18584345317715384
2020-07-29,25.458200454711914,152.61207580566406,24.100000381469727,27.063500118255615,0.23770477442458904
2020-07-30,25.458200454711914,155.45643615722656,24.760000228881836,26.870500087738037,0.2080149169250339
2020-07-31,25.500120162963867,151.576904296875,24.459999084472656,26.70950002670288,0.2758222384970633
2020-08-03,25.223445892333984,152.3150177001953,24.280000686645508,26.526500034332276,0.08785451607741078
2020-08-04,25.500120162963867,153.61119079589844,23.760000228881836,26.243000030517578,0.25458805266821877
2020-08-05,25.173137664794922,154.5472869873047,22.989999771118164,25.988500022888182,0.03177614649011241
2020-08-06,25.31986427307129,155.03335571289062,22.649999618530273,25.657999992370605,0.12230012272123882
2020-08-07,25.77679443359375,165.19549560546875,22.209999084472656,25.403999900817873,0.3139325362673439
2020-08-10,25.76841163635254,180.00210571289062,22.1299991607666,24.90099992752075,0.15391723973358945
2020-08-11,25.21087074279785,176.8247528076172,24.030000686645508,24.626499938964844,-0.17617491362380613
2020-08-12,25.57557487487793,181.7843475341797,22.280000686645508,24.352499961853027,0.009673885479973993
2020-08-13,25.533655166625977,183.49453735351562,22.1299991607666,24.058999919891356,-0.03548952037646631
2020-08-14,25.31147575378418,187.76101684570312,22.049999237060547,23.877499866485596,-0.22478150491353244
2020-08-17,25.27794647216797,185.99681091308594,21.350000381469727,23.72199993133545,-0.22821198671068657
2020-08-18,25.164756774902344,186.29385375976562,21.510000228881836,23.555499935150145,-0.30505970108742836
2020-08-19,25.08930015563965,187.11294555664062,22.540000915527344,23.466499996185302,-0.36277219012821693
2020-08-20,24.867124557495117,187.95901489257812,22.719999313354492,23.298499965667723,-0.5163589379923386
2020-08-21,24.909042358398438,189.46217346191406,22.540000915527344,23.133500003814696,-0.5047381844960244
2020-08-24,25.127029418945312,195.68186950683594,22.3700008392334,23.01500005722046,-0.4276339314009679
2020-08-25,24.88808822631836,192.9005889892578,22.030000686645508,22.844500064849854,-0.5542812451377498
2020-08-26,24.61141014099121,194.2147216796875,23.270000457763672,22.803000068664552,-0.7482640281837588
2020-08-27,24.691055297851562,196.4109344482422,24.469999313354492,22.788500022888183,-0.7192967557586298
2020-08-28,24.762319564819336,199.7323455810547,22.959999084472656,22.713500022888184,-0.7075349212192694
2020-08-31,24.83777618408203,197.87811279296875,26.40999984741211,22.819999980926514,-0.6390174761523855
2020-09-01,24.55272102355957,202.93670654296875,26.1200008392334,22.938000011444093,-0.8775434662695728
2020-09-02,25.315671920776367,205.14193725585938,26.56999969482422,23.117000007629393,-0.4034721910882258
2020-09-03,25.030609130859375,199.464111328125,33.599998474121094,23.664499950408935,-0.5299348024218139
2020-09-04,24.88808822631836,204.11288452148438,30.75,24.091499996185302,-0.6713168578764268
2020-09-08,24.74974250793457,199.53634643554688,31.459999084472656,24.557999992370604,-0.7136834553844649
2020-09-09,25.076723098754883,203.77890014648438,28.809999465942383,24.79699993133545,-0.5449283118312135
2020-09-10,24.644947052001953,202.59642028808594,29.709999084472656,25.168499851226805,-0.8139029509109701
2020-09-11,24.70363426208496,210.1337127685547,26.8700008392334,25.405499935150146,-0.8543415170224105
2020-09-14,25.043188095092773,213.33822631835938,25.850000381469727,25.595499992370605,-0.666559238413504
2020-09-15,25.21087074279785,213.6361083984375,25.59000015258789,25.807499980926515,-0.5604173325763003
2020-09-16,25.177330017089844,225.93959045410156,26.040000915527344,26.03400001525879,-0.7106958955986711
2020-09-17,24.971925735473633,220.32492065429688,26.459999084472656,26.229999923706053,-0.7859173722706271
2020-09-18,24.531766891479492,219.1514892578125,25.829999923706055,26.385499954223633,-1.060448152821497
2020-09-21,24.37912940979004,215.504638671875,27.780000686645508,26.64749994277954,-1.1218305621350761
2020-09-22,24.531335830688477,219.72918701171875,26.860000610351562,26.87199993133545,-1.0667590996483143
2020-09-23,24.155040740966797,217.923828125,28.579999923706055,27.199499893188477,-1.2930842063480035
2020-09-24,24.425634384155273,220.4513397216797,28.510000228881836,27.461499881744384,-1.1431653109445081
2020-09-25,24.82730484008789,225.822265625,26.3799991607666,27.55699987411499,-0.9375251656331444
2020-09-28,24.890724182128906,229.6766357421875,26.190000534057617,27.71849994659424,-0.936437685669773
2020-09-29,24.88226318359375,228.8281707763672,26.270000457763672,27.711499977111817,-0.9330939250505755
2020-09-30,25.10635757446289,227.04087829589844,26.3700008392334,27.723999977111816,-0.7684323875488794
2020-10-01,25.36004066467285,229.35171508789062,26.700000762939453,27.73050003051758,-0.6272696384220274
2020-10-02,25.660236358642578,230.36268615722656,27.6299991607666,27.432000064849852,-0.4422340718245116
2020-10-05,25.981569290161133,233.98240661621094,27.959999084472656,27.292500019073486,-0.27065735397675983
2020-10-06,26.201431274414062,234.03659057617188,29.479999542236328,27.19350004196167,-0.12797498647481628
2020-10-07,26.362096786499023,242.15164184570312,28.059999465942383,27.15600004196167,-0.10800177320751911
2020-10-08,26.84410285949707,244.67910766601562,26.360000610351562,26.988500118255615,0.17966036079080944
2020-10-09,26.83987045288086,245.1214599609375,25.0,26.895000076293947,0.17228545725873534
2020-10-12,27.008995056152344,246.88168334960938,25.06999969482422,26.85600004196167,0.26410271208693503
2020-10-13,26.82295799255371,246.195556640625,26.06999969482422,26.880000019073485,0.15005480304296348
2020-10-14,26.789133071899414,249.35499572753906,26.399999618530273,26.897999954223632,0.09503796091078197
2020-10-15,26.77222442626953,254.65365600585938,26.969999313354492,26.923499965667723,0.028713167298876123
2020-10-16,27.059730529785156,256.2424011230469,27.40999984741211,27.002499961853026,0.19945012010811425
2020-10-19,26.831417083740234,254.52735900878906,29.18000030517578,27.07249994277954,0.06859760799977667
2020-10-20,26.992082595825195,259.4288330078125,29.350000381469727,27.196999931335448,0.12211462002406798
2020-10-21,26.92020034790039,254.80714416503906,28.649999618530273,27.20049991607666,0.12352264141796576
2020-10-22,27.300731658935547,249.09326171875,28.110000610351562,27.180499935150145,0.43109476014403275
2020-10-23,27.376834869384766,255.96263122558594,27.549999237060547,27.238999938964845,0.4089752208844363
2020-10-26,27.36838722229004,250.6006622314453,32.459999084472656,27.552499866485597,0.4594403085443191
2020-10-27,27.347244262695312,247.7030792236328,33.349998474121094,27.906499767303465,0.4759103175536474
2020-10-28,26.552364349365234,234.6865234375,40.279998779296875,28.60199966430664,0.0938863694886718
2020-10-29,26.62424087524414,241.03236389160156,37.59000015258789,29.146499633789062,0.07447766835329561
2020-10-30,26.37478256225586,234.21710205078125,38.02000045776367,29.665999698638917,-0.01691462692490716
2020-11-02,26.95403289794922,240.99618530273438,37.130001068115234,30.124499797821045,0.28972660613975915
2020-11-03,27.3430118560791,247.76629638671875,35.54999923706055,30.427999782562257,0.4724928830641665
2020-11-04,26.932889938354492,242.909912109375,29.56999969482422,30.50349979400635,0.2559754458451148
2020-11-05,27.173885345458984,251.90957641601562,27.579999923706055,30.56449975967407,0.3190527365251327
2020-11-06,27.11469268798828,252.54148864746094,24.860000610351562,30.55749979019165,0.2738906086106703
2020-11-09,27.617843627929688,238.19793701171875,25.75,30.59149980545044,0.7514315758336533
2020-11-10,28.01527976989746,241.25791931152344,24.799999237060547,30.527999782562254,0.9784348880654202
2020-11-11,28.120981216430664,241.74542236328125,23.450000762939453,30.380499839782715,1.042214532137381
2020-11-12,27.6685791015625,241.15867614746094,25.350000381469727,30.299499893188475,0.7535829152375068
2020-11-13,27.94339942932129,245.4464569091797,23.100000381469727,30.083999919891358,0.8878816948023217
2020-11-16,28.226680755615234,252.59561157226562,22.450000762939453,29.74749994277954,0.9978256701144813
2020-11-17,27.672805786132812,257.30755615234375,22.709999084472656,29.415499877929687,0.5877723338282974
2020-11-18,27.131608963012695,255.00570678710938,23.84000015258789,29.174999904632568,0.25919029052176923
2020-11-19,26.861005783081055,252.61366271972656,23.110000610351562,28.924999904632568,0.10785115131728135
2020-11-20,26.865236282348633,249.7611541748047,23.700000762939453,28.732499980926512,0.1403823824825858
2020-11-23,26.86947250366211,258.4810791015625,22.65999984741211,28.242500019073486,0.052122555511159956
2020-11-24,27.156980514526367,263.29229736328125,21.639999389648438,27.657000064849854,0.1892240958096614
2020-11-25,27.228853225708008,260.2412414550781,21.25,26.70550012588501,0.26789911475394773
2020-11-27,26.9582576751709,259.4378356933594,20.84000015258789,25.86800012588501,0.09998250284125089
2020-11-30,26.569272994995117,258.68853759765625,20.56999969482422,24.995500087738037,-0.14563364599380166
2020-12-01,26.755311965942383,259.75384521484375,20.770000457763672,24.17750005722046,-0.0355424411071031
2020-12-02,26.932889938354492,263.32843017578125,21.170000076293945,23.458500099182128,0.042843909466225696
2020-12-03,26.653839111328125,264.2130126953125,21.280000686645508,23.044000148773193,-0.14820109093755474
2020-12-04,26.387468338012695,266.180908203125,20.790000915527344,22.704500198364258,-0.342292365266209
2020-12-07,26.535451889038086,268.13067626953125,21.299999237060547,22.526500129699706,-0.2662277578558745
2020-12-08,26.45511245727539,272.1114807128906,20.68000030517578,22.273000144958495,-0.3601240019882782
2020-12-09,26.408607482910156,266.57806396484375,22.270000457763672,22.146500205993654,-0.3326650272297704
2020-12-10,26.27330780029297,262.5882263183594,22.520000457763672,22.100000190734864,-0.37917109014708306
2020-12-11,26.315589904785156,261.8825378417969,23.309999465942383,21.998000144958496,-0.3442567049830388
2020-12-14,26.1802921295166,258.32708740234375,24.719999313354492,22.079000091552736,-0.3952957236371345
2020-12-15,26.696115493774414,258.5080261230469,22.889999389648438,22.101000022888183,-0.06110701487470196
2020-12-16,26.387468338012695,261.285400390625,22.5,22.09050006866455,-0.2911923247030494
2020-12-17,26.565044403076172,264.4066467285156,21.93000030517578,21.995000076293945,-0.20807520068653712
2020-12-18,26.336727142333984,249.30728149414062,21.56999969482422,21.91800003051758,-0.19922263761358885
2020-12-21,26.01779556274414,246.02317810058594,25.15999984741211,21.99099998474121,-0.3727380097534422
2020-12-22,25.966629028320312,247.2355194091797,24.229999542236328,22.069499969482422,-0.41872943664893547
2020-12-23,25.91546630859375,244.91041564941406,23.309999465942383,22.15299997329712,-0.42779399900668286
2020-12-24,26.09881019592285,243.20059204101562,21.530000686645508,22.167000007629394,-0.2904915039479351
2020-12-28,26.21393585205078,237.88092041015625,21.700000762939453,22.210000038146973,-0.1599554948965087
2020-12-29,26.209671020507812,236.63243103027344,23.079999923706055,22.335500049591065,-0.14970226688899949
2020-12-30,26.341846466064453,235.20298767089844,22.770000457763672,22.435500049591063,-0.04866449291813026
2020-12-31,26.734115600585938,234.8773193359375,22.75,22.514500045776366,0.21031225531818548
