Date,KLAC,FDX,VIX,AvgVIX,zscore
2020-03-11,135.37045288085938,99.44300842285156,53.900001525878906,30.12899980545044,-0.7608244831430307
2020-03-12,117.09935760498047,86.89280700683594,75.47000122070312,33.21549987792969,-0.8088808970807138
2020-03-13,135.79078674316406,95.5193862915039,57.83000183105469,35.39949998855591,-0.7060874129041952
2020-03-16,120.966552734375,81.0611343383789,82.69000244140625,38.850000095367434,-0.6906402996273949
2020-03-17,139.7700958251953,85.06537628173828,75.91000366210938,41.9040002822876,-0.5277199115089086
2020-03-18,123.32049560546875,89.29357147216797,76.44999694824219,45.007500123977664,-0.7686779695618845
2020-03-19,118.96756744384766,100.04319763183594,72.0,47.829500102996825,-0.9550594079887198
2020-03-20,106.50659942626953,99.48778533935547,66.04000091552734,50.27750015258789,-1.089739395773341
2020-03-23,108.69242858886719,100.11485290527344,61.59000015258789,52.10550012588501,-1.072858005232077
2020-03-24,127.37449645996094,107.53209686279297,61.66999816894531,53.796500015258786,-0.9547737705810242
2020-03-25,128.41134643554688,105.98234558105469,63.95000076293945,55.61600008010864,-0.9232475260812031
2020-03-26,139.89151000976562,112.51276397705078,61.0,56.708000087738036,-0.8757985129824661
2020-03-27,132.86705017089844,108.01583862304688,65.54000091552734,57.97950010299682,-0.8984514489230286
2020-03-30,139.66732788085938,111.35717010498047,57.08000183105469,59.16250028610229,-0.86363572282586
2020-03-31,134.2682342529297,108.6249771118164,53.540000915527344,59.99850034713745,-0.8902676257878548
2020-04-01,122.93751525878906,101.65563201904297,57.060001373291016,61.252000427246095,-0.9304282023908717
2020-04-02,123.71280670166016,104.48637390136719,50.90999984741211,61.81650047302246,-0.9576497328512019
2020-04-03,119.5093765258789,97.8395004272461,46.79999923706055,62.059500503540036,-0.9208385400447888
2020-04-06,138.7145233154297,106.61837768554688,45.2400016784668,61.598500633239745,-0.814140244390775
2020-04-07,137.56558227539062,103.86827087402344,46.70000076293945,61.568500709533694,-0.7921958619537253
2020-04-08,142.32952880859375,112.45901489257812,43.349998474121094,61.041000556945804,-0.8473801555594447
2020-04-09,140.2278289794922,109.54763793945312,41.66999816894531,59.35100040435791,-0.8342207251234003
2020-04-13,142.06797790527344,110.65846252441406,41.16999816894531,58.51800022125244,-0.8274308563672205
2020-04-14,151.07273864746094,112.04694366455078,37.7599983215332,56.27150001525879,-0.7426740604256558
2020-04-15,143.12350463867188,107.40669250488281,40.84000015258789,54.51799983978272,-0.7740220724472153
2020-04-16,146.32752990722656,106.67213439941406,40.11000061035156,52.70100002288818,-0.7282218498201979
2020-04-17,150.5869903564453,111.84089660644531,38.150001525878906,51.00850009918213,-0.7455763699113812
2020-04-20,146.0005645751953,109.86119079589844,43.83000183105469,49.898000144958495,-0.7725443123350311
2020-04-21,138.79861450195312,107.92625427246094,45.40999984741211,49.089000129699706,-0.8298355201593898
2020-04-22,148.22373962402344,106.18839263916016,41.97999954223633,48.104500198364256,-0.7004922567263812
2020-04-23,148.94297790527344,108.2845687866211,41.380001068115234,46.976000213623045,-0.718998946877382
2020-04-24,154.05247497558594,110.23741912841797,35.93000030517578,45.722500228881835,-0.6857388101751547
2020-04-27,155.11740112304688,114.02664947509766,33.290000915527344,44.11000022888184,-0.7218690224756301
2020-04-28,155.31356811523438,114.42977905273438,33.56999969482422,42.93450012207031,-0.7247701376217102
2020-04-29,164.29969787597656,115.98846435546875,31.229999542236328,41.81900005340576,-0.6423923180982427
2020-04-30,153.27723693847656,113.56082153320312,34.150001525878906,40.673500061035156,-0.7368711532675103
2020-05-01,140.367919921875,105.88381958007812,37.189998626708984,39.9875,-0.7859794156074035
2020-05-04,141.98387145996094,103.7786636352539,35.970001220703125,39.44600009918213,-0.7407941154653348
2020-05-05,145.3746795654297,105.40904235839844,33.61000061035156,38.86450004577637,-0.7229794619054788
2020-05-06,153.0157012939453,103.12476348876953,34.119998931884766,38.235499954223634,-0.6069745400759049
2020-05-07,153.04373168945312,104.575927734375,31.440000534057617,37.64000005722046,-0.6251318797510467
2020-05-08,160.19898986816406,107.89041137695312,27.979999542236328,36.95550012588501,-0.5859361972162512
2020-05-11,157.65814208984375,105.3105239868164,27.56999969482422,36.275500202178954,-0.5819928764654223
2020-05-12,154.6597137451172,101.3510513305664,33.040000915527344,36.03950033187866,-0.5656899668491054
2020-05-13,153.25856018066406,97.94701385498047,35.279998779296875,35.76150026321411,-0.5382888270693333
2020-05-14,165.10299682617188,97.7409896850586,32.61000061035156,35.38650026321411,-0.4009276797371026
2020-05-15,157.15289306640625,96.3166732788086,31.889999389648438,35.07350015640259,-0.47323082312531184
2020-05-18,161.73338317871094,106.77066802978516,29.299999237060547,34.34700002670288,-0.5542249338766214
2020-05-19,161.93051147460938,102.82913970947266,30.530000686645508,33.60300006866455,-0.5017989885126757
2020-05-20,166.99900817871094,104.81781005859375,27.989999771118164,32.90350008010864,-0.46946131707158184
2020-05-21,161.8459930419922,103.70703125,29.530000686645508,32.31100006103516,-0.5139377429111741
2020-05-22,162.3809814453125,104.80885314941406,28.15999984741211,31.92250003814697,-0.5218802886761339
2020-05-26,165.7975616455078,111.80508422851562,28.010000228881836,31.658500003814698,-0.5720904200056766
2020-05-27,165.88201904296875,116.83946228027344,27.6200008392334,31.361000061035156,-0.6352272956849581
2020-05-28,163.89219665527344,117.48445129394531,28.59000015258789,31.229000091552734,-0.6660747906770589
2020-05-29,165.15936279296875,116.9559326171875,27.510000228881836,30.89700002670288,-0.6449308719598058
2020-06-01,165.15936279296875,116.19449615478516,28.229999542236328,30.449000072479247,-0.6352362733118784
2020-06-02,166.4076690673828,120.2166519165039,26.84000015258789,29.992500019073486,-0.6722460224620431
2020-06-03,174.6300048828125,123.69237518310547,25.65999984741211,29.594999980926513,-0.6229645492904894
2020-06-04,174.85525512695312,124.70463562011719,25.809999465942383,29.179500007629393,-0.6332902696133443
2020-06-05,180.665283203125,127.39202117919922,24.520000457763672,28.8335000038147,-0.6014132365567019
2020-06-08,180.0927276611328,133.8148956298828,25.809999465942383,28.725,-0.6897023722863938
2020-06-09,179.30429077148438,129.61361694335938,27.56999969482422,28.725,-0.6451807238124674
2020-06-10,180.9375,125.77061462402344,27.56999969482422,28.451499938964844,-0.5776728700685116
2020-06-11,169.4957275390625,115.3882827758789,40.790000915527344,28.727000045776368,-0.5756426501678066
2020-06-12,173.3534698486328,118.8908920288086,36.09000015258789,28.901000022888184,-0.5763535346297586
2020-06-15,176.22564697265625,119.75081634521484,34.400001525878906,29.026500129699706,-0.5546292255525932
2020-06-16,181.1439971923828,121.41703796386719,33.66999816894531,29.245000076293945,-0.5198941536688498
2020-06-17,181.98875427246094,121.52452087402344,33.470001220703125,29.392000102996825,-0.5116529719604553
2020-06-18,181.84793090820312,123.97005462646484,32.939998626708984,29.639500045776366,-0.5443914302547646
2020-06-19,181.24725341796875,123.2892837524414,35.119998931884766,29.91899995803833,-0.542556955820988
2020-06-22,180.08334350585938,123.0653305053711,31.770000457763672,30.09949998855591,-0.5529458065957868
2020-06-23,181.35049438476562,124.5792236328125,31.3700008392334,30.267500019073488,-0.5578060206751506
2020-06-24,177.04220581054688,121.01394653320312,33.84000015258789,30.57849998474121,-0.5614225022735634
2020-06-25,180.54327392578125,121.92762756347656,32.220001220703125,30.760000038146973,-0.5332285852622681
2020-06-26,177.93392944335938,117.08509063720703,34.72999954223633,31.121000003814697,-0.5012564353610888
2020-06-29,179.96131896972656,121.1085205078125,31.780000686645508,31.298500061035156,-0.5294198356380632
2020-06-30,182.54251098632812,126.21209716796875,30.43000030517578,31.47800006866455,-0.5650357921923845
2020-07-01,181.29415893554688,141.0098114013672,28.6200008392334,31.626000118255615,-0.767640891719395
2020-07-02,184.44793701171875,139.9476776123047,27.68000030517578,31.719500160217287,-0.7182415739441483
2020-07-06,191.09332275390625,140.6587677001953,27.940000534057617,31.890500164031984,-0.651699645618339
2020-07-07,190.2485809326172,142.70193481445312,29.43000030517578,32.07150020599365,-0.6873227005090001
2020-07-08,191.9568328857422,142.71994018554688,28.079999923706055,32.097000217437746,-0.6681194849485326
2020-07-09,191.09332275390625,140.18170166015625,29.260000228881836,32.18150024414062,-0.6456256473071169
2020-07-10,189.84498596191406,142.74700927734375,27.290000915527344,31.506500244140625,-0.6924877391545825
2020-07-13,187.32012939453125,140.62274169921875,32.189998626708984,31.31150016784668,-0.6941634533693944
2020-07-14,188.59661865234375,142.6659698486328,29.520000457763672,31.067500114440918,-0.7056569236855508
2020-07-15,184.00674438476562,145.14126586914062,27.760000228881836,30.772000217437743,-0.7893851173643783
2020-07-16,184.00674438476562,149.50674438476562,28.0,30.49850015640259,-0.844966330249311
2020-07-17,185.0955810546875,149.39871215820312,25.68000030517578,30.13550024032593,-0.8312046511514477
2020-07-20,190.54898071289062,147.73353576660156,24.459999084472656,29.602500247955323,-0.7479677353292667
2020-07-21,191.01824951171875,148.96665954589844,24.84000015258789,29.256000232696532,-0.758329617416022
2020-07-22,193.29913330078125,148.6426239013672,24.31999969482422,28.903500175476076,-0.728257486542974
2020-07-23,191.40310668945312,149.40771484375,26.079999923706055,28.515500164031984,-0.7595671306421201
2020-07-24,176.65737915039062,148.55262756347656,25.84000015258789,28.19650011062622,-0.9164222629786541
2020-07-27,184.9735565185547,153.5931854248047,24.739999771118164,27.697000122070314,-0.8859967347659984
2020-07-28,180.65594482421875,150.25381469726562,25.440000534057617,27.380000114440918,-0.8925955096712438
2020-07-29,183.1526336669922,152.61209106445312,24.100000381469727,27.063500118255615,-0.89421961806746
2020-07-30,185.7526397705078,155.45640563964844,24.760000228881836,26.870500087738037,-0.9008566583037382
2020-07-31,187.5641632080078,151.5769500732422,24.459999084472656,26.70950002670288,-0.8308562440201467
2020-08-03,194.9040985107422,152.31503295898438,24.280000686645508,26.526500034332276,-0.7567570416817124
2020-08-04,192.3229522705078,153.61119079589844,23.760000228881836,26.243000030517578,-0.8026218966709596
2020-08-05,191.46881103515625,154.54727172851562,22.989999771118164,25.988500022888182,-0.824256469758528
2020-08-06,191.09332275390625,155.03334045410156,22.649999618530273,25.657999992370605,-0.8347165097502274
2020-08-07,190.39877319335938,165.19549560546875,22.209999084472656,25.403999900817873,-0.9720018764002584
2020-08-10,190.62405395507812,180.0021514892578,22.1299991607666,24.90099992752075,-1.1579573041413678
2020-08-11,188.2305908203125,176.8247528076172,24.030000686645508,24.626499938964844,-1.1447298830958335
2020-08-12,195.23265075683594,181.7843475341797,22.280000686645508,24.352499961853027,-1.128222460523622
2020-08-13,197.07232666015625,183.49449157714844,22.1299991607666,24.058999919891356,-1.1290684998611935
2020-08-14,199.38185119628906,187.76100158691406,22.049999237060547,23.877499866485596,-1.1571173267755683
2020-08-17,204.2082977294922,185.9967803955078,21.350000381469727,23.72199993133545,-1.079751367126515
2020-08-18,199.6175079345703,186.29383850097656,21.510000228881836,23.555499935150145,-1.1357566801073518
2020-08-19,198.4674835205078,187.1128692626953,22.540000915527344,23.466499996185302,-1.1592668326177027
2020-08-20,194.9890594482422,187.9590606689453,22.719999313354492,23.298499965667723,-1.2096098309867647
2020-08-21,192.2742156982422,189.4622039794922,22.540000915527344,23.133500003814696,-1.2596309169768836
2020-08-24,196.41249084472656,195.681884765625,22.3700008392334,23.01500005722046,-1.29174427848445
2020-08-25,198.22244262695312,192.90057373046875,22.030000686645508,22.844500064849854,-1.2357433039712848
2020-08-26,200.06056213378906,194.21473693847656,23.270000457763672,22.803000068664552,-1.231565425728628
2020-08-27,192.72665405273438,196.4109649658203,24.469999313354492,22.788500022888183,-1.3429556710620953
2020-08-28,196.6481475830078,199.73233032226562,22.959999084472656,22.713500022888184,-1.3406337497543293
2020-08-31,193.37713623046875,197.87814331054688,26.40999984741211,22.819999980926514,-1.354236114472229
2020-09-01,196.02597045898438,202.9367218017578,26.1200008392334,22.938000011444093,-1.3885096814842168
2020-09-02,203.18075561523438,205.14193725585938,26.56999969482422,23.117000007629393,-1.3351961924453548
2020-09-03,189.86102294921875,199.464111328125,33.599998474121094,23.664499950408935,-1.414426677444187
2020-09-04,182.2820281982422,204.1128692626953,30.75,24.091499996185302,-1.559830517877211
2020-09-08,164.46575927734375,199.536376953125,31.459999084472656,24.557999992370604,-1.70423414634339
2020-09-09,164.45631408691406,203.7788848876953,28.809999465942383,24.79699993133545,-1.7583571445570791
2020-09-10,163.20260620117188,202.59642028808594,29.709999084472656,25.168499851226805,-1.7575637513167341
2020-09-11,162.0808563232422,210.13372802734375,26.8700008392334,25.405499935150146,-1.8662892736686083
2020-09-14,167.86875915527344,213.3382110595703,25.850000381469727,25.595499992370605,-1.841247607401278
2020-09-15,170.39511108398438,213.63613891601562,25.59000015258789,25.807499980926515,-1.8163019500816981
2020-09-16,170.44223022460938,225.93963623046875,26.040000915527344,26.03400001525879,-1.9724138995892748
2020-09-17,170.1405487060547,220.32493591308594,26.459999084472656,26.229999923706053,-1.9043594322020445
2020-09-18,168.69827270507812,219.15145874023438,25.829999923706055,26.385499954223633,-1.9058255498007481
2020-09-21,170.71560668945312,215.50465393066406,27.780000686645508,26.64749994277954,-1.8364460150343442
2020-09-22,172.7894744873047,219.72915649414062,26.860000610351562,26.87199993133545,-1.8666407499963877
2020-09-23,170.42333984375,217.92384338378906,28.579999923706055,27.199499893188477,-1.8705718246345724
2020-09-24,173.95834350585938,220.45130920410156,28.510000228881836,27.461499881744384,-1.8625385549731934
2020-09-25,177.1351318359375,225.8222198486328,26.3799991607666,27.55699987411499,-1.894782914763407
2020-09-28,182.16891479492188,229.67665100097656,26.190000534057617,27.71849994659424,-1.8865949754834492
2020-09-29,182.2443084716797,228.82818603515625,26.270000457763672,27.711499977111817,-1.8749346797726893
2020-09-30,182.63079833984375,227.0408477783203,26.3700008392334,27.723999977111816,-1.847781743772565
2020-10-01,187.57034301757812,229.35169982910156,26.700000762939453,27.73050003051758,-1.8210129972234743
2020-10-02,180.95289611816406,230.36268615722656,27.6299991607666,27.432000064849852,-1.9091625567519008
2020-10-05,188.48472595214844,233.982421875,27.959999084472656,27.292500019073486,-1.869569595788578
2020-10-06,188.37161254882812,234.03651428222656,29.479999542236328,27.19350004196167,-1.871545036964424
2020-10-07,191.26556396484375,242.15164184570312,28.059999465942383,27.15600004196167,-1.9419461801039561
2020-10-08,194.83824157714844,244.6791229248047,26.360000610351562,26.988500118255615,-1.9334845394125146
2020-10-09,198.9388427734375,245.12136840820312,25.0,26.895000076293947,-1.8924682387955059
2020-10-12,202.24754333496094,246.8816375732422,25.06999969482422,26.85600004196167,-1.8772413744521326
2020-10-13,207.3284912109375,246.19558715820312,26.06999969482422,26.880000019073485,-1.8107075546917424
2020-10-14,203.61439514160156,249.3550262451172,26.399999618530273,26.897999954223632,-1.8931837108209972
2020-10-15,200.8712158203125,254.65370178222656,26.969999313354492,26.923499965667723,-1.9918517965874711
2020-10-16,196.45021057128906,256.242431640625,27.40999984741211,27.002499961853026,-2.0623712487824943
2020-10-19,194.95140075683594,254.52732849121094,29.18000030517578,27.07249994277954,-2.057584500164091
2020-10-20,193.92384338378906,259.42889404296875,29.350000381469727,27.196999931335448,-2.131680288903743
2020-10-21,194.4705810546875,254.80712890625,28.649999618530273,27.20049991607666,-2.0666165471935325
2020-10-22,191.65203857421875,249.09324645996094,28.110000610351562,27.180499935150145,-2.0259301991925702
2020-10-23,191.5200958251953,255.96258544921875,27.549999237060547,27.238999938964845,-2.114891462705801
2020-10-26,187.5326385498047,250.60064697265625,32.459999084472656,27.552499866485597,-2.0919832147310236
2020-10-27,187.2027130126953,247.70310974121094,33.349998474121094,27.906499767303465,-2.058844924467322
2020-10-28,179.62374877929688,234.6864776611328,40.279998779296875,28.60199966430664,-1.9793329131577215
2020-10-29,190.37001037597656,241.0323486328125,37.59000015258789,29.146499633789062,-1.9378828496568516
2020-10-30,185.87356567382812,234.2171630859375,38.02000045776367,29.665999698638917,-1.902261937681266
2020-11-02,190.6339874267578,240.99618530273438,37.130001068115234,30.124499797821045,-1.934419510664106
2020-11-03,198.7879638671875,247.76626586914062,35.54999923706055,30.427999782562257,-1.927859381334022
2020-11-04,207.88467407226562,242.9098663330078,29.56999969482422,30.50349979400635,-1.7625468658341987
2020-11-05,215.02059936523438,251.90951538085938,27.579999923706055,30.56449975967407,-1.7959545556069503
2020-11-06,218.39529418945312,252.54144287109375,24.860000610351562,30.55749979019165,-1.7656109334665966
2020-11-09,218.99859619140625,238.1978759765625,25.75,30.59149980545044,-1.5761258889681897
2020-11-10,210.9011688232422,241.25796508789062,24.799999237060547,30.527999782562254,-1.7072003225787706
2020-11-11,220.12034606933594,241.7454071044922,23.450000762939453,30.380499839782715,-1.6085323837977394
2020-11-12,219.88470458984375,241.15866088867188,25.350000381469727,30.299499893188475,-1.6037425116873312
2020-11-13,223.42391967773438,245.4463348388672,23.100000381469727,30.083999919891358,-1.6180722802492438
2020-11-16,228.79893493652344,252.59556579589844,22.450000762939453,29.74749994277954,-1.6479519512290606
2020-11-17,228.85572814941406,257.30755615234375,22.709999084472656,29.415499877929687,-1.7072988889831482
2020-11-18,227.4362335205078,255.00570678710938,23.84000015258789,29.174999904632568,-1.6941394345340133
2020-11-19,230.6631317138672,252.61367797851562,23.110000610351562,28.924999904632568,-1.6269761233700621
2020-11-20,229.5465545654297,249.7611846923828,23.700000762939453,28.732499980926512,-1.6033599977471495
2020-11-23,236.80477905273438,258.48095703125,22.65999984741211,28.242500019073486,-1.631813069441233
2020-11-24,236.73846435546875,263.2922668457031,21.639999389648438,27.657000064849854,-1.6938249724788819
2020-11-25,235.583984375,260.2412414550781,21.25,26.70550012588501,-1.6681123077931421
2020-11-27,240.4859161376953,259.43780517578125,20.84000015258789,25.86800012588501,-1.6021203557171937
2020-11-30,238.4418487548828,258.68865966796875,20.56999969482422,24.995500087738037,-1.6158348205582018
2020-12-01,242.88003540039062,259.7538757324219,20.770000457763672,24.17750005722046,-1.5789099222486864
2020-12-02,242.55831909179688,263.3283386230469,21.170000076293945,23.458500099182128,-1.6280796639848838
2020-12-03,243.5708465576172,264.21295166015625,21.280000686645508,23.044000148773193,-1.6278243968921013
2020-12-04,249.5420684814453,266.180908203125,20.790000915527344,22.704500198364258,-1.5849539201966514
2020-12-07,252.3810272216797,268.1305847167969,21.299999237060547,22.526500129699706,-1.5774822016072898
2020-12-08,252.60813903808594,272.1114807128906,20.68000030517578,22.273000144958495,-1.6255833727787703
2020-12-09,242.7191619873047,266.5779724121094,22.270000457763672,22.146500205993654,-1.6676242661208747
2020-12-10,242.23654174804688,262.588134765625,22.520000457763672,22.100000190734864,-1.6223158218815017
2020-12-11,243.7979736328125,261.8825378417969,23.309999465942383,21.998000144958496,-1.5955698840583767
2020-12-14,246.16372680664062,258.32708740234375,24.719999313354492,22.079000091552736,-1.5233899805251923
2020-12-15,246.99647521972656,258.50799560546875,22.889999389648438,22.101000022888183,-1.5162202549205919
2020-12-16,246.5611572265625,261.2854309082031,22.5,22.09050006866455,-1.5565345441819487
2020-12-17,245.7378692626953,264.4066162109375,21.93000030517578,21.995000076293945,-1.6056388605721872
2020-12-18,248.0752716064453,249.3072509765625,21.56999969482422,21.91800003051758,-1.3868045002548697
2020-12-21,246.76937866210938,246.02317810058594,25.15999984741211,21.99099998474121,-1.3598470975743526
2020-12-22,243.7600860595703,247.23550415039062,24.229999542236328,22.069499969482422,-1.4095150463922224
2020-12-23,239.21778869628906,244.910400390625,23.309999465942383,22.15299997329712,-1.4315833978318457
2020-12-24,245.1700897216797,243.2005157470703,21.530000686645508,22.167000007629394,-1.3421019346754492
2020-12-28,243.75064086914062,237.88092041015625,21.700000762939453,22.210000038146973,-1.2905200589628028
2020-12-29,240.7035369873047,236.63243103027344,23.079999923706055,22.335500049591065,-1.3092870668240328
2020-12-30,246.18264770507812,235.20303344726562,22.770000457763672,22.435500049591063,-1.2287596038106916
2020-12-31,245.0092010498047,234.87734985351562,22.75,22.514500045776366,-1.2379617117594133
2021-01-04,246.35296630859375,229.0601348876953,26.969999313354492,22.798999977111816,-1.148610820018919
2021-01-05,251.5198516845703,229.05105590820312,25.34000015258789,23.026499938964843,-1.0897185972520211
2021-01-06,250.97103881835938,229.3948516845703,25.06999969482422,23.214999961853028,-1.100338898123349
2021-01-07,263.2540283203125,222.58250427246094,22.3700008392334,23.299499988555908,-0.8738773138967671
2021-01-08,267.97625732421875,221.614501953125,21.559999465942383,23.263999938964844,-0.8078343431833696
2021-01-11,273.5877685546875,221.93112182617188,24.079999923706055,23.34199991226196,-0.7480310099892596
2021-01-12,275.3668518066406,225.30564880371094,23.329999923706055,23.342999935150146,-0.7707572303404372
2021-01-13,274.524658203125,228.1825714111328,22.209999084472656,23.217499923706054,-0.816966661183035
2021-01-14,287.5648193359375,231.84657287597656,23.25,23.235499954223634,-0.7152764957953424
2021-01-15,287.8014831542969,228.4901885986328,24.34000015258789,23.32749996185303,-0.6698508545197951
2021-01-19,297.21710205078125,225.73988342285156,23.239999771118164,23.392999935150147,-0.5277253131233531
2021-01-20,287.99066162109375,227.94735717773438,21.579999923706055,23.39349994659424,-0.6607875060929459
2021-01-21,288.8140869140625,229.73866271972656,21.31999969482422,23.201499938964844,-0.6742273938901868
2021-01-22,288.6341552734375,229.86529541015625,21.90999984741211,23.085499954223632,-0.6778865171924843
2021-01-25,292.3152160644531,229.32252502441406,23.190000534057617,23.079500007629395,-0.6291015486988835
2021-01-26,287.2525634765625,225.8756103515625,23.020000457763672,23.153999996185302,-0.6428063927473301
2021-01-27,269.16851806640625,219.6875,37.209999084472656,23.929499912261964,-0.7697370513097643
2021-01-28,275.4709167480469,219.65130615234375,30.209999084472656,24.285999870300294,-0.6975824115308966
2021-01-29,265.0331726074219,212.9113006591797,33.09000015258789,24.801999855041505,-0.7305047760876793
2021-02-01,276.90936279296875,216.43963623046875,30.239999771118164,25.176499843597412,-0.6403282291688636
2021-02-02,282.7386169433594,219.38893127441406,25.559999465942383,25.105999851226805,-0.6115671151951957
2021-02-03,270.9286193847656,218.2942352294922,22.90999984741211,24.984499835968016,-0.7319757438392948
2021-02-04,278.43292236328125,224.4733428955078,21.770000457763672,24.81949987411499,-0.7252818071984746
2021-02-05,272.5657653808594,230.70664978027344,20.8700008392334,24.74449987411499,-0.8713868525950349
2021-02-08,286.03179931640625,232.9141845703125,21.239999771118164,24.72849988937378,-0.7463083975779874
2021-02-09,282.2938537597656,234.43397521972656,21.6299991607666,24.605999851226805,-0.8081798753654599
2021-02-10,281.63140869140625,232.9231719970703,21.989999771118164,24.538999843597413,-0.7964800861451481
2021-02-11,307.058837890625,230.1186065673828,21.25,24.49099988937378,-0.471519109952586
2021-02-12,313.9952697753906,237.93521118164062,19.969999313354492,24.326999855041503,-0.4921336593887305
2021-02-16,319.076904296875,236.87669372558594,21.459999084472656,24.18299980163574,-0.42084978331292866
2021-02-17,312.5662841796875,234.3978729248047,21.5,24.095999813079835,-0.46335194305657285
2021-02-18,308.5430603027344,231.26760864257812,22.489999771118164,24.14149980545044,-0.46926420846111117
2021-02-19,313.7714538574219,230.37193298339844,22.049999237060547,24.177999782562257,-0.39838415395355536
2021-02-22,300.0029296875,230.39906311035156,23.450000762939453,24.254999828338622,-0.555355352286821
2021-02-23,302.4891052246094,230.3628692626953,23.110000610351562,24.25099983215332,-0.5266126941683795
2021-02-24,311.6459045410156,235.27540588378906,21.34000015258789,24.16699981689453,-0.48499458839070964
2021-02-25,289.21405029296875,229.99197387695312,28.889999389648438,23.75099983215332,-0.672902708569714
2021-02-26,295.3248291015625,230.24530029296875,27.950000762939453,23.63799991607666,-0.6066140355800818
2021-03-01,309.33062744140625,237.1119384765625,23.350000381469727,23.15099992752075,-0.5347150556959003
2021-03-02,293.98699951171875,234.85922241210938,24.100000381469727,22.84399995803833,-0.6805770971834261
2021-03-03,288.2840881347656,234.10830688476562,26.670000076293945,22.89949998855591,-0.735890719220402
2021-03-04,272.9214172363281,226.44558715820312,28.56999969482422,23.182499980926515,-0.8130892938747311
2021-03-05,280.7498474121094,233.37545776367188,24.65999984741211,23.326999950408936,-0.812266906337347
2021-03-08,260.0354919433594,227.9784698486328,25.469999313354492,23.55699987411499,-0.9791915859751846
2021-03-09,279.0703125,233.9468994140625,24.030000686645508,23.69649991989136,-0.8386482786030778
2021-03-10,268.9646301269531,236.2145233154297,22.559999465942383,23.742999935150145,-0.9824782424697636
2021-03-11,281.2148132324219,243.534423828125,21.90999984741211,23.738999938964845,-0.9363214397227477
2021-03-12,279.2315673828125,245.08547973632812,20.690000534057617,23.710999965667725,-0.9786301537194088
2021-03-15,283.6818542480469,242.0740966796875,20.030000686645508,23.714000034332276,-0.8896644032870464
2021-03-16,286.5191345214844,236.55914306640625,19.790000915527344,23.63050012588501,-0.7871722094261473
2021-03-17,289.7833251953125,241.13075256347656,19.229999542236328,23.517000102996825,-0.8082456202942541
2021-03-18,273.98419189453125,239.01730346679688,21.579999923706055,23.47150011062622,-0.9610624721548975
2021-03-19,277.91259765625,253.59365844726562,20.950000762939453,23.416500186920167,-1.1019602940841857
