Date,PEP,PG,VIX,AvgVIX,zscore
2022-12-13,165.06297302246094,139.09320068359375,22.549999237060547,22.10250015258789,1.0052109423987283
2022-12-14,164.60513305664062,139.64137268066406,21.139999389648438,21.932500076293945,0.9217081493000714
2022-12-15,161.81324768066406,138.06080627441406,22.829999923706055,21.86850004196167,0.6191679157589604
2022-12-16,161.89404296875,137.4486541748047,22.6200008392334,21.803000068664552,0.6555383328535722
2022-12-19,162.791748046875,137.41207885742188,22.420000076293945,21.768000030517577,0.7756850564570239
2022-12-20,162.6929931640625,137.4669189453125,21.479999542236328,21.723999977111816,0.7603349089793979
2022-12-21,163.83309936523438,138.72772216796875,20.06999969482422,21.66299991607666,0.8580518837625057
2022-12-22,162.5673370361328,139.0475311279297,21.969999313354492,21.743999862670897,0.67738593975574
2022-12-23,163.6175994873047,139.4403839111328,20.8700008392334,21.76249990463257,0.7996643925846552
2022-12-27,164.3448486328125,140.655517578125,21.649999618530273,21.73449993133545,0.8447486067032381
2022-12-28,163.15982055664062,138.83737182617188,22.139999389648438,21.74699993133545,0.7644907255267471
2022-12-29,163.3662872314453,139.41297912597656,21.440000534057617,21.789999961853027,0.7676094667976774
2022-12-30,162.1813201904297,138.47195434570312,21.670000076293945,21.88149995803833,0.6505424136100586
2023-01-03,161.0591583251953,138.48109436035156,22.899999618530273,22.073499965667725,0.5018903894536687
2023-01-04,160.66416931152344,139.08404541015625,22.010000228881836,22.136499977111818,0.4243925756140234
2023-01-05,158.9854278564453,137.35726928710938,22.459999084472656,22.15099992752075,0.27506636217591035
2023-01-06,162.57630920410156,140.6281280517578,21.1299991607666,22.073499870300292,0.6122257027080311
2023-01-09,160.98733520507812,138.9104766845703,21.969999313354492,22.05749979019165,0.47437722066847526
2023-01-10,159.65872192382812,138.77342224121094,20.579999923706055,21.944999790191652,0.3045838263619357
2023-01-11,159.8382568359375,137.64964294433594,21.09000015258789,21.749499797821045,0.3754760573054334
2023-01-12,157.80043029785156,136.87303161621094,18.829999923706055,21.56349983215332,0.13882159430295754
2023-01-13,157.31570434570312,137.85064697265625,18.350000381469727,21.423999881744386,0.03374049877697318
2023-01-17,158.05181884765625,137.4486541748047,19.360000610351562,21.25049991607666,0.1478751072944425
2023-01-18,154.06591796875,133.7666473388672,20.34000015258789,21.136499881744385,-0.22421917197270774
2023-01-19,152.27951049804688,130.937744140625,20.520000457763672,21.041499900817872,-0.34150913102712466
2023-01-20,152.5039520263672,131.4434051513672,19.850000381469727,20.95999994277954,-0.33307941627686
2023-01-23,151.8216552734375,129.67819213867188,19.809999465942383,20.946999931335448,-0.3491345529840635
2023-01-24,153.2310791015625,130.38609313964844,19.200000762939453,20.808500003814697,-0.19262520692791957
2023-01-25,154.34423828125,130.29415893554688,19.079999923706055,20.71899995803833,-0.041687390541414904
2023-01-26,152.80914306640625,129.77012634277344,18.729999542236328,20.572999954223633,-0.2225192687991922
2023-01-27,152.2705078125,129.23687744140625,18.510000228881836,20.391499996185303,-0.27130459089766074
2023-01-30,152.1448516845703,129.6414031982422,19.940000534057617,20.316499996185303,-0.3048872202456978
2023-01-31,153.52737426757812,130.90093994140625,19.399999618530273,20.202999973297118,-0.17508722964258672
2023-02-01,154.01205444335938,131.64566040039062,17.8700008392334,19.951500034332277,-0.1423073925279849
2023-02-02,152.58473205566406,130.7078857421875,18.729999542236328,19.7875,-0.29153266070322575
2023-02-03,151.8216552734375,131.11241149902344,18.329999923706055,19.58100004196167,-0.4093360474042322
2023-02-06,154.2454833984375,129.9999542236328,19.43000030517578,19.49600009918213,-0.042386349261776965
2023-02-07,154.01205444335938,128.73123168945312,18.65999984741211,19.33050012588501,-0.019973969461880105
2023-02-08,153.65298461914062,127.39813995361328,19.6299991607666,19.28300008773804,-0.01146029230789619
2023-02-09,155.10731506347656,126.00068664550781,20.709999084472656,19.264000034332277,0.23935489774685018
2023-02-10,158.17750549316406,127.11310577392578,20.530000686645508,19.34900007247925,0.5983173913734994
2023-02-13,159.58692932128906,128.77720642089844,20.34000015258789,19.448500061035155,0.7146901661042535
2023-02-14,157.79148864746094,128.05088806152344,18.90999984741211,19.426000022888182,0.5079504739556444
2023-02-15,158.00689697265625,127.75669860839844,18.229999542236328,19.320499992370607,0.5487604542247858
2023-02-16,157.55809020996094,126.08342742919922,20.170000076293945,19.30299997329712,0.5596964842673022
2023-02-17,158.24929809570312,128.7220458984375,20.020000457763672,19.311499977111815,0.5402677487862156
2023-02-21,158.15953063964844,128.63011169433594,22.8700008392334,19.46450004577637,0.5322659518744646
2023-02-22,158.1056671142578,129.1725311279297,22.290000915527344,19.619000053405763,0.502380994864916
2023-02-23,158.27622985839844,128.75881958007812,21.139999389648438,19.72200002670288,0.5422825947717951
2023-02-24,157.96206665039062,128.032470703125,21.670000076293945,19.869000053405763,0.5312615786690438
2023-02-27,157.91714477539062,127.92219543457031,20.950000762939453,19.99100008010864,0.5299549813729718
2023-02-28,155.7805938720703,126.46957397460938,20.700000762939453,20.029000091552735,0.30863191077029883
2023-03-01,153.8055877685547,126.56150817871094,20.579999923706055,20.088000106811524,0.04382046923871986
2023-03-02,156.6435089111328,128.6484832763672,19.59000015258789,20.17400007247925,0.331186737518229
2023-03-03,156.48983764648438,129.58627319335938,18.489999771118164,20.16200008392334,0.2715187259824385
2023-03-06,156.8061981201172,129.03460693359375,18.610000610351562,20.176000118255615,0.336474868397965
2023-03-07,156.0289306640625,126.46957397460938,19.59000015258789,20.184000110626222,0.3414440146128702
2023-03-08,156.45370483398438,126.48794555664062,19.110000610351562,20.206500148773195,0.39679718808731773
2023-03-09,155.26974487304688,125.55938720703125,22.610000610351562,20.35550022125244,0.27933991819334686
2023-03-10,155.47760009765625,126.12940216064453,24.799999237060547,20.560000228881837,0.2828768642558198
2023-03-13,156.9959716796875,127.00277709960938,26.520000457763672,20.859500217437745,0.44683541347727446
2023-03-14,156.8332977294922,128.57493591308594,23.729999542236328,21.029000186920165,0.3593502052495697
2023-03-15,159.63499450683594,130.39527893066406,26.139999389648438,21.390500164031984,0.653122147980886
2023-03-16,159.52658081054688,131.36985778808594,22.989999771118164,21.628500175476074,0.5978896836751826
2023-03-17,158.2793426513672,131.40658569335938,25.510000228881836,21.89550018310547,0.4315536450285956
2023-03-20,160.50262451171875,133.42926025390625,24.149999618530273,22.102000141143797,0.64040822143545
2023-03-21,160.8822021484375,132.46389770507812,21.3799991607666,22.027500057220458,0.7310820267690387
2023-03-22,159.52658081054688,132.3811492919922,22.260000228881836,22.026000022888184,0.5554406263603695
2023-03-23,158.74928283691406,132.19728088378906,22.610000610351562,22.09950008392334,0.4604561312752555
2023-03-24,161.85830688476562,134.8910369873047,21.739999771118164,22.10300006866455,0.7581728410114552
2023-03-27,162.21981811523438,134.1831512451172,20.600000381469727,22.085500049591065,0.8356519648790182
2023-03-28,162.16558837890625,134.56005859375,19.969999313354492,22.048999977111816,0.8126660069066174
2023-03-29,163.2863006591797,134.9738006591797,19.1200008392334,21.976000022888183,0.9433759854794044
2023-03-30,163.43089294433594,135.56219482421875,19.020000457763672,21.947500038146973,0.9377826923416029
2023-03-31,164.7594451904297,136.70225524902344,18.700000762939453,21.958000087738036,1.065466750509981
2023-04-03,164.94020080566406,137.45611572265625,18.549999237060547,21.955000019073488,1.0577061614069978
2023-04-04,164.35276794433594,138.1180877685547,19.0,21.925500011444093,0.9523038232677657
2023-04-05,165.97052001953125,139.06503295898438,19.079999923706055,21.923999977111816,1.1263051440193113
2023-04-06,166.62123107910156,139.94761657714844,18.399999618530273,21.71349992752075,1.1752353970209584
2023-04-10,165.57286071777344,138.78921508789062,18.969999313354492,21.42199993133545,1.0853409211142777
2023-04-11,165.31980895996094,138.51339721679688,19.100000381469727,21.050999927520753,1.0634833223638378
2023-04-12,164.9944305419922,138.89035034179688,19.09000015258789,20.81899995803833,1.0046692625687605
2023-04-13,166.63931274414062,139.53390502929688,17.799999237060547,20.401999950408936,1.194990062752795
2023-04-14,165.85299682617188,138.82598876953125,17.06999969482422,20.10599994659424,1.1208110083387879
2023-04-17,166.7025604248047,138.8719482421875,16.950000762939453,19.67799997329712,1.2311325159602655
2023-04-18,167.04603576660156,139.01905822753906,16.829999923706055,19.311999988555907,1.2703400768861282
2023-04-19,166.9466094970703,139.04664611816406,16.459999084472656,19.06599998474121,1.2560451343811472
2023-04-20,167.4979248046875,139.55638122558594,17.170000076293945,18.811499977111815,1.307492833220826
2023-04-21,167.57020568847656,144.38558959960938,16.770000457763672,18.51949996948242,1.1143366391205496
2023-04-24,167.6515655517578,144.64462280273438,16.889999389648438,18.276999950408936,1.1142135659288455
2023-04-25,171.45645141601562,144.68162536621094,18.760000228881836,18.18499994277954,1.6153901971790647
2023-04-26,170.39906311035156,143.0071258544922,18.84000015258789,18.12849998474121,1.545967467108846
2023-04-27,171.43838500976562,144.75564575195312,17.030000686645508,18.023999977111817,1.6098961164749437
2023-04-28,172.52291870117188,144.67239379882812,15.779999732971191,17.86199994087219,1.7566872821488364
2023-05-01,173.23690795898438,144.84814453125,16.079999923706055,17.73099989891052,1.8436476990869046
2023-05-02,173.75210571289062,144.7186279296875,17.780000686645508,17.692499971389772,1.917155929568158
2023-05-03,173.68881225585938,144.53358459472656,18.34000015258789,17.659499979019166,1.9165603389417776
2023-05-04,174.77334594726562,143.86749267578125,20.09000015258789,17.709999990463256,2.0878162677615117
2023-05-05,175.57772827148438,144.3485870361328,17.190000534057617,17.649500036239623,2.173903260987412
2023-05-08,174.74624633789062,143.67323303222656,16.979999542236328,17.550000047683717,2.092389732893787
2023-05-09,175.46023559570312,142.20228576660156,17.709999084472656,17.480499982833862,2.248470455331585
2023-05-10,175.57772827148438,142.49827575683594,16.940000534057617,17.37300000190735,2.2515702533844895
2023-05-11,176.54476928710938,142.83135986328125,16.93000030517578,17.32950005531311,2.3653616671363906
2023-05-12,177.24969482421875,144.28384399414062,17.030000686645508,17.327500104904175,2.3975335117374152
2023-05-15,175.57772827148438,144.33006286621094,17.1200008392334,17.33600010871887,2.174680814786376
2023-05-16,174.81854248046875,144.08026123046875,17.989999771118164,17.39400010108948,2.084856989482674
2023-05-17,173.5803680419922,143.4697265625,16.8700008392334,17.414500188827514,1.9468874252582313
2023-05-18,173.12847900390625,141.11058044433594,16.049999237060547,17.358500146865843,1.986205868122374
2023-05-19,173.3815155029297,141.7027130126953,16.809999465942383,17.36050009727478,1.994784111186127
2023-05-22,168.68186950683594,137.99293518066406,17.209999084472656,17.37650008201599,1.5295502091120108
