Date,META,KDP,VIX,AvgVIX,zscore
2020-05-04,203.66177368164062,22.417211532592773,35.970001220703125,39.44600009918213,0.07539397771019181
2020-05-05,205.45770263671875,22.623981475830078,33.61000061035156,38.86450004577637,0.0235926579976388
2020-05-06,206.8467559814453,23.02029037475586,34.119998931884766,38.235499954223634,-0.16111190967537015
2020-05-07,209.6150360107422,22.71013641357422,31.440000534057617,37.64000005722046,0.1438372367953961
2020-05-08,210.69654846191406,22.692901611328125,27.979999542236328,36.95550012588501,0.19937805863132663
2020-05-11,211.52011108398438,23.201210021972656,27.56999969482422,36.275500202178954,-0.07738371047145878
2020-05-12,208.46408081054688,22.908287048339844,33.040000915527344,36.03950033187866,-0.025291966964792814
2020-05-13,203.5030059814453,22.761825561523438,35.279998779296875,35.76150026321411,-0.1420747874264103
2020-05-14,205.19970703125,22.71875762939453,32.61000061035156,35.38650026321411,-0.04513286832789598
2020-05-15,209.23800659179688,22.65843963623047,31.889999389648438,35.07350015640259,0.1597837109812966
2020-05-18,211.530029296875,23.227054595947266,29.299999237060547,34.34700002670288,-0.09278492524534529
2020-05-19,215.19129943847656,23.451059341430664,30.530000686645508,33.60300006866455,-0.07752644550117524
2020-05-20,228.1793670654297,23.85597801208496,27.989999771118164,32.90350008010864,0.2150651134355699
2020-05-21,229.58831787109375,23.15813446044922,29.530000686645508,32.31100006103516,0.7006814602193032
2020-05-22,233.0809326171875,23.399362564086914,28.15999984741211,31.92250003814697,0.6983845395680589
2020-05-26,230.39199829101562,23.201210021972656,28.010000228881836,31.658500003814698,0.7077605080776443
2020-05-27,227.3558349609375,23.924903869628906,27.6200008392334,31.361000061035156,0.13862841224148334
2020-05-28,223.70448303222656,23.933517456054688,28.59000015258789,31.229000091552734,-0.018552595294970924
2020-05-29,223.33734130859375,24.05413055419922,27.510000228881836,30.89700002670288,-0.10762820931798794
2020-06-01,230.104248046875,24.433216094970703,28.229999542236328,30.449000072479247,-0.05805439353746654
2020-06-02,230.907958984375,24.17474937438965,26.84000015258789,29.992500019073486,0.13353447014039746
2020-06-03,228.36790466308594,24.527982711791992,25.65999984741211,29.594999980926513,-0.18827912627447968
2020-06-04,224.52804565429688,24.484905242919922,25.809999465942383,29.179500007629393,-0.3216738952100807
2020-06-05,228.97312927246094,24.71752166748047,24.520000457763672,28.8335000038147,-0.2790750519839569
2020-06-08,229.5982208251953,24.4935245513916,25.809999465942383,28.725,-0.11600881165893673
2020-06-09,236.81163024902344,24.407367706298828,27.56999969482422,28.725,0.23681508940908627
2020-06-10,234.88673400878906,24.5538272857666,27.56999969482422,28.451499938964844,0.06711578489888897
2020-06-11,222.6824951171875,24.415985107421875,40.790000915527344,28.727000045776368,-0.35628495816131595
2020-06-12,226.80018615722656,24.226442337036133,36.09000015258789,28.901000022888184,-0.0689949602943682
2020-06-15,230.68966674804688,24.62274932861328,34.400001525878906,29.026500129699706,-0.14967082116541572
2020-06-16,233.8151397705078,24.674440383911133,33.66999816894531,29.245000076293945,-0.05126780521845748
2020-06-17,233.69607543945312,24.76059341430664,33.470001220703125,29.392000102996825,-0.10893690684059239
2020-06-18,234.10287475585938,25.03628921508789,32.939998626708984,29.639500045776366,-0.26070599430751284
2020-06-19,236.93067932128906,24.73474884033203,35.119998931884766,29.91899995803833,0.04144909968641135
2020-06-22,237.35733032226562,25.148286819458008,31.770000457763672,30.09949998855591,-0.1938373429060551
2020-06-23,240.35382080078125,25.01044464111328,31.3700008392334,30.267500019073488,0.015171627580058133
2020-06-24,232.19781494140625,24.467674255371094,33.84000015258789,30.57849998474121,0.007961809587642359
2020-06-25,233.84490966796875,24.467674255371094,32.220001220703125,30.760000038146973,0.07648738351548155
2020-06-26,214.39752197265625,24.312597274780273,34.72999954223633,31.121000003814697,-0.6377109607794739
2020-06-29,218.9219970703125,24.381513595581055,31.780000686645508,31.298500061035156,-0.4916438384876333
2020-06-30,225.30197143554688,24.467674255371094,30.43000030517578,31.47800006866455,-0.27893221437767907
2020-07-01,235.70034790039062,24.831443786621094,28.6200008392334,31.626000118255615,-0.06890347068795163
2020-07-02,231.60250854492188,24.71018409729004,27.68000030517578,31.719500160217287,-0.16519287104851973
2020-07-06,238.40907287597656,24.73616600036621,27.940000534057617,31.890500164031984,0.10208891004493272
2020-07-07,238.9845733642578,25.221193313598633,29.43000030517578,32.07150020599365,-0.17074790885162708
2020-07-08,241.6833953857422,24.77947425842285,28.079999923706055,32.097000217437746,0.21181393578081845
2020-07-09,242.59622192382812,25.117258071899414,29.260000228881836,32.18150024414062,0.04310696803114141
2020-07-10,243.16180419921875,25.290477752685547,27.290000915527344,31.506500244140625,-0.039352749431668256
2020-07-13,237.13906860351562,25.047969818115234,32.189998626708984,31.31150016784668,-0.1415356318152774
2020-07-14,237.8633575439453,25.411733627319336,29.520000457763672,31.067500114440918,-0.3339832134419448
2020-07-15,238.40907287597656,25.48102569580078,27.760000228881836,30.772000217437743,-0.35367795138961095
2020-07-16,239.0540313720703,25.60228157043457,28.0,30.49850015640259,-0.4010395470615745
2020-07-17,240.14544677734375,25.792823791503906,25.68000030517578,30.13550024032593,-0.47222191753855186
2020-07-20,243.50906372070312,25.78415870666504,24.459999084472656,29.602500247955323,-0.3269802982470978
2020-07-21,239.86766052246094,25.879436492919922,24.84000015258789,29.256000232696532,-0.5367757359425321
2020-07-22,238.0022735595703,26.243200302124023,24.31999969482422,28.903500175476076,-0.8369639500296521
2020-07-23,230.7888946533203,26.21721839904785,26.079999923706055,28.515500164031984,-1.1211708064074197
2020-07-24,228.9136199951172,26.27784538269043,25.84000015258789,28.19650011062622,-1.2362861673007532
2020-07-27,231.68186950683594,26.814834594726562,24.739999771118164,27.697000122070314,-1.4496906561805312
2020-07-28,228.3281707763672,26.754209518432617,25.440000534057617,27.380000114440918,-1.5521221789088837
2020-07-29,231.4735107421875,27.07467269897461,24.100000381469727,27.063500118255615,-1.6173496702370183
2020-07-30,232.67408752441406,26.6502742767334,24.760000228881836,26.870500087738037,-1.3077188774450217
2020-07-31,251.69480895996094,26.494375228881836,24.459999084472656,26.70950002670288,-0.4209906224358849
2020-08-03,249.99815368652344,25.91408348083496,24.280000686645508,26.526500034332276,-0.13650754930150635
2020-08-04,247.88475036621094,25.9400634765625,23.760000228881836,26.243000030517578,-0.24033009547532713
2020-08-05,247.18023681640625,25.92274284362793,22.989999771118164,25.988500022888182,-0.2590424129024879
2020-08-06,263.2144470214844,25.83612823486328,22.649999618530273,25.657999992370605,0.46104135111191374
2020-08-07,266.3498229980469,25.662904739379883,22.209999084472656,25.403999900817873,0.6974777213868202
2020-08-10,260.9521789550781,25.775501251220703,22.1299991607666,24.90099992752075,0.40401877404551795
2020-08-11,254.13568115234375,25.610937118530273,24.030000686645508,24.626499938964844,0.22111980914106338
2020-08-12,257.86639404296875,26.07863998413086,22.280000686645508,24.352499961853027,0.09015268208018401
2020-08-13,259.2654113769531,26.121944427490234,22.1299991607666,24.058999919891356,0.12186002199300955
2020-08-14,259.20587158203125,25.88809585571289,22.049999237060547,23.877499866485596,0.2624708608155339
2020-08-17,259.1264953613281,25.7668399810791,21.350000381469727,23.72199993133545,0.33336288822255716
2020-08-18,260.2973327636719,25.20387077331543,21.510000228881836,23.555499935150145,0.7265454916200969
2020-08-19,260.5453796386719,25.411733627319336,22.540000915527344,23.466499996185302,0.6096774982457799
2020-08-20,266.9154052734375,25.281814575195312,22.719999313354492,23.298499965667723,0.9541906828231866
2020-08-21,264.93096923828125,25.056629180908203,22.540000915527344,23.133500003814696,1.0094174701035679
2020-08-24,269.2768859863281,25.255836486816406,22.3700008392334,23.01500005722046,1.068333050407137
2020-08-25,278.6334228515625,25.377092361450195,22.030000686645508,22.844500064849854,1.3834071409986974
2020-08-26,301.54364013671875,25.810144424438477,23.270000457763672,22.803000068664552,2.071584540298689
2020-08-27,290.9368591308594,25.92274284362793,24.469999313354492,22.788500022888183,1.561403982126279
2020-08-28,291.3735046386719,26.043996810913086,22.959999084472656,22.713500022888184,1.5053769195766837
2020-08-31,290.9171142578125,25.83612823486328,26.40999984741211,22.819999980926514,1.613580510570693
2020-09-01,293.13958740234375,25.9400634765625,26.1200008392334,22.938000011444093,1.6424478837753766
2020-09-02,300.14459228515625,26.329814910888672,26.56999969482422,23.117000007629393,1.695401235167491
2020-09-03,288.85321044921875,25.810144424438477,33.599998474121094,23.664499950408935,1.5436130984000627
2020-09-04,280.528564453125,25.5849609375,30.75,24.091499996185302,1.3350612203305579
2020-09-08,269.04864501953125,24.996002197265625,31.459999084472656,24.557999992370604,1.2178254761952207
2020-09-09,271.5887451171875,25.567642211914062,28.809999465942383,24.79699993133545,0.9737268492677742
2020-09-10,266.0025634765625,24.71018409729004,29.709999084472656,25.168499851226805,1.2659837755184562
2020-09-11,264.5340576171875,24.970016479492188,26.8700008392334,25.405499935150146,1.0459012215990837
2020-09-14,264.0776672363281,24.952695846557617,25.850000381469727,25.595499992370605,1.0375117971316112
2020-09-15,270.2988586425781,24.94403648376465,25.59000015258789,25.807499980926515,1.3016361741112288
2020-09-16,261.4681091308594,24.62357521057129,26.040000915527344,26.03400001525879,1.1303272549064693
2020-09-17,252.8358917236328,24.519641876220703,26.459999084472656,26.229999923706053,0.8347883178083131
2020-09-18,250.56370544433594,24.294452667236328,25.829999923706055,26.385499954223633,0.8780459051712934
2020-09-21,246.21780395507812,24.138553619384766,27.780000686645508,26.64749994277954,0.7926313800141781
2020-09-22,252.7664337158203,24.121231079101562,26.860000610351562,26.87199993133545,1.0756793210602136
2020-09-23,247.08103942871094,23.54959487915039,28.579999923706055,27.199499893188477,1.1889190905153315
2020-09-24,247.58706665039062,23.6102237701416,28.510000228881836,27.461499881744384,1.172874021756151
2020-09-25,252.8358917236328,24.1472110748291,26.3799991607666,27.55699987411499,1.0626723320625302
2020-09-28,254.82029724121094,24.112567901611328,26.190000534057617,27.71849994659424,1.1664289153915608
2020-09-29,259.7515563964844,23.48030662536621,26.270000457763672,27.711499977111817,1.7584583785911863
2020-09-30,259.8606872558594,23.904705047607422,26.3700008392334,27.723999977111816,1.5033165392097403
2020-10-01,264.5539245605469,24.39237403869629,26.700000762939453,27.73050003051758,1.4001772577992488
2020-10-02,257.9160461425781,24.462039947509766,27.6299991607666,27.432000064849852,1.0813882153392318
2020-10-05,262.5893249511719,24.096284866333008,27.959999084472656,27.292500019073486,1.4996141225464419
2020-10-06,256.6459655761719,24.409793853759766,29.479999542236328,27.19350004196167,1.0605163909475346
2020-10-07,256.11016845703125,24.906173706054688,28.059999465942383,27.15600004196167,0.7344988272463107
2020-10-08,261.7062683105469,24.993257522583008,26.360000610351562,26.988500118255615,0.9140333462121832
2020-10-09,262.390869140625,25.47222137451172,25.0,26.895000076293947,0.6494456555506536
2020-10-12,273.6029052734375,25.951183319091797,25.06999969482422,26.85600004196167,0.8228415591265239
2020-10-13,273.9898681640625,25.977312088012695,26.06999969482422,26.880000019073485,0.8229529816166942
2020-10-14,269.70355224609375,25.837974548339844,26.399999618530273,26.897999954223632,0.7298837463963999
2020-10-15,264.6432189941406,25.637683868408203,26.969999313354492,26.923499965667723,0.6419085470953672
2020-10-16,263.859375,25.916353225708008,27.40999984741211,27.002499961853026,0.43878457924716757
2020-10-19,259.3646545410156,25.428678512573242,29.18000030517578,27.07249994277954,0.5501864380373396
2020-10-20,265.47662353515625,25.454803466796875,29.350000381469727,27.196999931335448,0.7884828095893288
2020-10-21,276.5597229003906,25.393844604492188,28.649999618530273,27.20049991607666,1.2868827135219023
2020-10-22,275.9544677734375,25.733476638793945,28.110000610351562,27.180499935150145,1.0538867245127375
2020-10-23,282.572509765625,25.43738555908203,27.549999237060547,27.238999938964845,1.5103961694585828
2020-10-26,274.9523010253906,24.76683807373047,32.459999084472656,27.552499866485597,1.603662218204431
2020-10-27,281.0841979980469,24.906173706054688,33.349998474121094,27.906499767303465,1.7735160009340243
2020-10-28,265.58575439453125,24.14853858947754,40.279998779296875,28.60199966430664,1.5923041347814033
2020-10-29,278.6433410644531,23.67827796936035,37.59000015258789,29.146499633789062,2.4232951422019826
2020-10-30,261.0613098144531,23.425735473632812,38.02000045776367,29.665999698638917,1.8463403874590523
2020-11-02,259.3249206542969,23.547657012939453,37.130001068115234,30.124499797821045,1.6994981193168075
2020-11-03,263.2342834472656,24.209495544433594,35.54999923706055,30.427999782562257,1.4571752445299468
2020-11-04,285.142333984375,24.58396339416504,29.56999969482422,30.50349979400635,2.139505267239416
2020-11-05,292.3855285644531,25.08034324645996,27.579999923706055,30.56449975967407,2.137124141790512
2020-11-06,291.1253967285156,24.958417892456055,24.860000610351562,30.55749979019165,2.1593017666853154
2020-11-09,276.599365234375,24.14853858947754,25.75,30.59149980545044,2.0505133632167696
2020-11-10,270.3087158203125,24.71458625793457,24.799999237060547,30.527999782562254,1.4424429256668507
2020-11-11,274.32720947265625,25.602846145629883,23.450000762939453,30.380499839782715,1.0661169797499848
2020-11-12,272.93817138671875,25.29804801940918,25.350000381469727,30.299499893188475,1.1948283112965734
2020-11-13,274.7935791015625,25.515764236450195,23.100000381469727,30.083999919891358,1.138803703267678
2020-11-16,276.7878723144531,25.646394729614258,22.450000762939453,29.74749994277954,1.1418435339570245
2020-11-17,272.8587646484375,25.41996955871582,22.709999084472656,29.415499877929687,1.11692298382701
2020-11-18,269.8523254394531,25.69864273071289,23.84000015258789,29.174999904632568,0.8213280397728486
2020-11-19,270.8147888183594,25.916353225708008,23.110000610351562,28.924999904632568,0.7281569608851182
2020-11-20,267.5999755859375,25.986021041870117,23.700000762939453,28.732499980926512,0.5517796330447567
2020-11-23,266.33990478515625,25.977312088012695,22.65999984741211,28.242500019073486,0.5046846254544775
2020-11-24,274.7637634277344,26.029560089111328,21.639999389648438,27.657000064849854,0.8231803923160208
2020-11-25,273.444091796875,26.412729263305664,21.25,26.70550012588501,0.5338222577963517
2020-11-27,275.6468811035156,26.787195205688477,20.84000015258789,25.86800012588501,0.39633761462273825
2020-11-30,274.81341552734375,26.517234802246094,20.56999969482422,24.995500087738037,0.5268463280112631
2020-12-01,284.3187561035156,26.517234802246094,20.770000457763672,24.17750005722046,0.9223056224023919
2020-12-02,285.28125,26.195022583007812,21.170000076293945,23.458500099182128,1.1595052537344568
2020-12-03,279.6554870605469,26.21243667602539,21.280000686645508,23.044000148773193,0.9147961574856687
2020-12-04,277.52215576171875,26.586904525756836,20.790000915527344,22.704500198364258,0.5969107938195248
2020-12-07,283.3563232421875,26.743654251098633,21.299999237060547,22.526500129699706,0.7437224821992292
2020-12-08,281.19329833984375,26.273399353027344,20.68000030517578,22.273000144958495,0.9414730975855797
2020-12-09,275.75604248046875,26.351774215698242,22.270000457763672,22.146500205993654,0.667305783645001
2020-12-10,274.9622497558594,26.282108306884766,22.520000457763672,22.100000190734864,0.6769082795905045
2020-12-11,271.4200134277344,26.43886375427246,23.309999465942383,21.998000144958496,0.43362144549617776
2020-12-14,272.05499267578125,26.430150985717773,24.719999313354492,22.079000091552736,0.46537025586374087
2020-12-15,273.4043884277344,26.290817260742188,22.889999389648438,22.101000022888183,0.6067663042016684
2020-12-16,273.5235595703125,26.682693481445312,22.5,22.09050006866455,0.3719419566649484
2020-12-17,272.3428039550781,27.10940933227539,21.93000030517578,21.995000076293945,0.061717807065574073
2020-12-18,274.2478332519531,26.93524169921875,21.56999969482422,21.91800003051758,0.24754465149154453
2020-12-21,270.6659851074219,26.79590606689453,25.15999984741211,21.99099998474121,0.1837828601169199
2020-12-22,265.0103454589844,27.057159423828125,24.229999542236328,22.069499969482422,-0.21137028378446204
2020-12-23,266.0223693847656,27.52741813659668,23.309999465942383,22.15299997329712,-0.4570093695792841
2020-12-24,265.3179626464844,27.76254653930664,21.530000686645508,22.167000007629394,-0.6301864746208429
2020-12-28,274.8431396484375,27.85833740234375,21.700000762939453,22.210000038146973,-0.2925146921932606
2020-12-29,274.6248474121094,27.867046356201172,23.079999923706055,22.335500049591065,-0.3069253612091162
2020-12-30,269.7530822753906,27.710294723510742,22.770000457763672,22.435500049591063,-0.4136961860169668
2020-12-31,271.0330505371094,27.867046356201172,22.75,22.514500045776366,-0.4563581402243641
2021-01-04,266.84588623046875,27.50999641418457,26.969999313354492,22.798999977111816,-0.41208779938173296
2021-01-05,268.8600769042969,27.553543090820312,25.34000015258789,23.026499938964843,-0.35493506414105375
2021-01-06,261.259765625,27.658044815063477,25.06999969482422,23.214999961853028,-0.7350805102220959
2021-01-07,266.6474609375,27.824289321899414,22.3700008392334,23.299499988555908,-0.612653501692244
2021-01-08,265.486572265625,27.999284744262695,21.559999465942383,23.263999938964844,-0.7680276996844742
2021-01-11,254.8401641845703,27.43930435180664,24.079999923706055,23.34199991226196,-0.868317469550491
2021-01-12,249.13490295410156,27.43930435180664,23.329999923706055,23.342999935150146,-1.105678620625299
2021-01-13,249.68064880371094,27.70178985595703,22.209999084472656,23.217499923706054,-1.2435838358653009
2021-01-14,243.7273712158203,27.596797943115234,23.25,23.235499954223634,-1.427020686938104
2021-01-15,249.40281677246094,27.876789093017578,24.34000015258789,23.32749996185303,-1.3622217626696502
2021-01-19,259.0669860839844,27.84178924560547,23.239999771118164,23.392999935150147,-0.9387387666999899
2021-01-20,265.39727783203125,27.955541610717773,21.579999923706055,23.39349994659424,-0.744977024367513
2021-01-21,270.745361328125,27.596797943115234,21.31999969482422,23.201499938964844,-0.30296677008397216
2021-01-22,272.3626708984375,27.535541534423828,21.90999984741211,23.085499954223632,-0.19819863003678004
2021-01-25,275.8453369140625,28.025527954101562,23.190000534057617,23.079500007629395,-0.3531204001533334
2021-01-26,279.8538513183594,28.550521850585938,23.020000457763672,23.153999996185302,-0.507585297539318
2021-01-27,270.0210266113281,29.049259185791016,37.209999084472656,23.929499912261964,-1.221838025004513
2021-01-28,262.9366760253906,28.366771697998047,30.209999084472656,24.285999870300294,-1.0989723015262527
2021-01-29,256.31854248046875,27.824289321899414,33.09000015258789,24.801999855041505,-1.0423768526977395
2021-02-01,259.9699401855469,27.929283142089844,30.239999771118164,25.176499843597412,-0.9547083626184318
2021-02-02,265.0003967285156,27.990537643432617,25.559999465942383,25.105999851226805,-0.7829023001104323
2021-02-03,264.57373046875,27.929283142089844,22.90999984741211,24.984499835968016,-0.7631727051287699
2021-02-04,264.41497802734375,28.261775970458984,21.770000457763672,24.81949987411499,-0.9732240808881095
2021-02-05,266.012451171875,28.463022232055664,20.8700008392334,24.74449987411499,-1.0299020914809642
2021-02-08,264.5043029785156,28.086780548095703,21.239999771118164,24.72849988937378,-0.8624311190429249
2021-02-09,267.35205078125,28.349273681640625,21.6299991607666,24.605999851226805,-0.9045687300570808
2021-02-10,269.7530822753906,28.025527954101562,21.989999771118164,24.538999843597413,-0.6065819885471018
2021-02-11,268.28460693359375,27.92053985595703,21.25,24.49099988937378,-0.6034358833710396
2021-02-12,268.393798828125,27.79803466796875,19.969999313354492,24.326999855041503,-0.5239342524557322
2021-02-16,271.8367919921875,27.491792678833008,21.459999084472656,24.18299980163574,-0.1933080727935658
2021-02-17,271.43988037109375,27.70178985595703,21.5,24.095999813079835,-0.33831481439528166
2021-02-18,267.2923889160156,27.771787643432617,22.489999771118164,24.14149980545044,-0.5536971029806448
2021-02-19,259.52337646484375,27.33429718017578,22.049999237060547,24.177999782562257,-0.6092254609961721
2021-02-22,258.30291748046875,27.71929168701172,23.450000762939453,24.254999828338622,-0.8955728516223835
2021-02-23,263.7899475097656,27.815534591674805,23.110000610351562,24.25099983215332,-0.7261803521597359
2021-02-24,262.251953125,27.52680015563965,21.34000015258789,24.16699981689453,-0.6134952807216835
2021-02-25,252.70689392089844,27.00181007385254,28.889999389648438,23.75099983215332,-0.6893746060617998
2021-02-26,255.61407470703125,26.704313278198242,27.950000762939453,23.63799991607666,-0.38639134789560575
2021-03-01,262.8473205566406,27.028053283691406,23.350000381469727,23.15099992752075,-0.28355102065403265
2021-03-02,256.9832763671875,26.931814193725586,24.100000381469727,22.84399995803833,-0.46863111588723355
2021-03-03,253.4212646484375,26.79181480407715,26.670000076293945,22.89949998855591,-0.5311614927585981
2021-03-04,255.6339111328125,27.019306182861328,28.56999969482422,23.182499980926515,-0.5783048263253984
2021-03-05,262.22222900390625,27.588043212890625,24.65999984741211,23.326999950408936,-0.65220549569556
2021-03-08,253.3220672607422,28.410524368286133,25.469999313354492,23.55699987411499,-1.5257490872374675
2021-03-09,263.67083740234375,28.953014373779297,24.030000686645508,23.69649991989136,-1.4271401506374575
2021-03-10,262.8373718261719,29.364248275756836,22.559999465942383,23.742999935150145,-1.7134425394085004
2021-03-11,271.7474670410156,29.136756896972656,21.90999984741211,23.738999938964845,-1.2035497074077033
2021-03-12,266.3101501464844,29.198001861572266,20.690000534057617,23.710999965667725,-1.4672380700698122
2021-03-15,271.6185302734375,29.38174819946289,20.030000686645508,23.714000034332276,-1.3588199530391623
2021-03-16,277.1053771972656,29.827985763549805,19.790000915527344,23.63050012588501,-1.4035907956003464
2021-03-17,281.798583984375,29.836732864379883,19.229999542236328,23.517000102996825,-1.2136872631467406
2021-03-18,276.4505920410156,29.652990341186523,21.579999923706055,23.47150011062622,-1.3237557206054267
2021-03-19,287.85107421875,29.871732711791992,20.950000762939453,23.416500186920167,-0.9832958351123605
2021-03-22,291.2544250488281,30.256736755371094,18.8799991607666,23.188000106811522,-1.077280512925087
2021-03-23,288.36700439453125,30.282976150512695,20.299999237060547,23.04750003814697,-1.2134639254359103
