Date,AVGO,GILD,VIX,AvgVIX,zscore
2020-05-07,23.377321243286133,61.77614212036133,31.440000534057617,37.64000005722046,-1.8670000680111507
2020-05-08,24.012943267822266,61.680606842041016,27.979999542236328,36.95550012588501,-1.8164321814370548
2020-05-11,24.045244216918945,64.31531524658203,27.56999969482422,36.275500202178954,-2.048276429961526
2020-05-12,23.438438415527344,62.046756744384766,33.040000915527344,36.03950033187866,-1.8869862986103463
2020-05-13,22.975698471069336,61.33835220336914,35.279998779296875,35.76150026321411,-1.8547117316358355
2020-05-14,23.276912689208984,61.47365951538086,32.61000061035156,35.38650026321411,-1.8467851345869533
2020-05-15,22.73646354675293,60.701568603515625,31.889999389648438,35.07350015640259,-1.8139997285375882
2020-05-18,23.88197135925293,59.50759506225586,29.299999237060547,34.34700002670288,-1.6321230871852404
2020-05-19,23.7440242767334,57.581302642822266,30.530000686645508,33.60300006866455,-1.470186430363888
2020-05-20,24.331621170043945,58.81508255004883,27.989999771118164,32.90350008010864,-1.54085187023858
2020-05-21,23.992856979370117,58.50464630126953,29.530000686645508,32.31100006103516,-1.5357117676684076
2020-05-22,24.154382705688477,58.37728500366211,28.15999984741211,31.92250003814697,-1.513706700457678
2020-05-26,24.623239517211914,58.249942779541016,28.010000228881836,31.658500003814698,-1.4713553868210612
2020-05-27,25.109556198120117,59.6190299987793,27.6200008392334,31.361000061035156,-1.5607427954401372
2020-05-28,24.72102928161621,59.95332336425781,28.59000015258789,31.229000091552734,-1.6161544750602856
2020-05-29,25.43085479736328,61.95125198364258,27.510000228881836,30.89700002670288,-1.7465897582363166
2020-06-01,25.319101333618164,59.825965881347656,28.229999542236328,30.449000072479247,-1.565246654807699
2020-06-02,26.023696899414062,58.3136100769043,26.84000015258789,29.992500019073486,-1.3842873151945465
2020-06-03,27.025142669677734,59.22102737426758,25.65999984741211,29.594999980926513,-1.3985688591248977
2020-06-04,26.969270706176758,61.72040557861328,25.809999465942383,29.179500007629393,-1.6242325197356364
2020-06-05,27.68433380126953,61.09158706665039,24.520000457763672,28.8335000038147,-1.5210452072188614
2020-06-08,27.722749710083008,61.26668930053711,25.809999465942383,28.725,-1.53405220304115
2020-06-09,27.53066635131836,61.76021194458008,27.56999969482422,28.725,-1.5905984562863407
2020-06-10,27.506221771240234,61.34629440307617,27.56999969482422,28.451499938964844,-1.5554577599927197
2020-06-11,25.64738655090332,58.49541091918945,40.790000915527344,28.727000045776368,-1.4253476172752733
2020-06-12,26.214906692504883,58.784507751464844,36.09000015258789,28.901000022888184,-1.41344701574455
2020-06-15,26.55017852783203,59.40288543701172,34.400001525878906,29.026500129699706,-1.4461659657659909
2020-06-16,27.12904167175293,59.92488479614258,33.66999816894531,29.245000076293945,-1.4541979385056176
2020-06-17,27.366525650024414,59.23423767089844,33.470001220703125,29.392000102996825,-1.3771395711329741
2020-06-18,27.8266544342041,59.4590950012207,32.939998626708984,29.639500045776366,-1.3666442203633034
2020-06-19,26.707271575927734,62.21360778808594,35.119998931884766,29.91899995803833,-1.6853793365331515
2020-06-22,27.65728759765625,60.768089294433594,31.770000457763672,30.09949998855591,-1.4941067479080226
2020-06-23,27.459701538085938,60.270198822021484,31.3700008392334,30.267500019073488,-1.4629720376688518
2020-06-24,27.077747344970703,60.97688293457031,33.84000015258789,30.57849998474121,-1.5510197767480247
2020-06-25,27.24358558654785,60.623538970947266,32.220001220703125,30.760000038146973,-1.5086601445308212
2020-06-26,27.11656379699707,59.884727478027344,34.72999954223633,31.121000003814697,-1.4514577943177924
2020-06-29,27.325620651245117,59.876686096191406,31.780000686645508,31.298500061035156,-1.4369023086716097
2020-06-30,27.839881896972656,61.78799057006836,30.43000030517578,31.47800006866455,-1.5725927092419891
2020-07-01,27.585840225219727,61.0812873840332,28.6200008392334,31.626000118255615,-1.5266516295041985
2020-07-02,27.82752799987793,61.31416702270508,27.68000030517578,31.719500160217287,-1.5313313816592249
2020-07-06,28.120391845703125,61.643428802490234,27.940000534057617,31.890500164031984,-1.5411823340763047
2020-07-07,27.620241165161133,61.370399475097656,29.43000030517578,32.07150020599365,-1.5500494233386035
2020-07-08,28.18919563293457,60.71990203857422,28.079999923706055,32.097000217437746,-1.4546104895382383
2020-07-09,28.35943603515625,59.99715042114258,29.260000228881836,32.18150024414062,-1.3791530890549653
2020-07-10,28.177724838256836,61.29008483886719,27.290000915527344,31.506500244140625,-1.506006675221471
2020-07-13,27.460582733154297,61.57917404174805,32.189998626708984,31.31150016784668,-1.5791609989156778
2020-07-14,27.793128967285156,61.988746643066406,29.520000457763672,31.067500114440918,-1.5935168717824593
2020-07-15,27.6784610748291,61.555091857910156,27.760000228881836,30.772000217437743,-1.562596906035575
2020-07-16,27.463226318359375,61.547080993652344,28.0,30.49850015640259,-1.5761358557071554
2020-07-17,27.584075927734375,62.24573516845703,25.68000030517578,30.13550024032593,-1.6301805709445656
2020-07-20,27.97396469116211,62.7035026550293,24.459999084472656,29.602500247955323,-1.6450199642720935
2020-07-21,27.727853775024414,61.65950393676758,24.84000015258789,29.256000232696532,-1.5685993023575409
2020-07-22,27.680221557617188,61.233863830566406,24.31999969482422,28.903500175476076,-1.5339527694894097
2020-07-23,27.31591796875,60.67976760864258,26.079999923706055,28.515500164031984,-1.5088646692797871
2020-07-24,26.97365951538086,59.13786697387695,25.84000015258789,28.19650011062622,-1.3945921850452638
2020-07-27,27.58142852783203,59.86063003540039,24.739999771118164,27.697000122070314,-1.418539739835908
2020-07-28,27.111270904541016,59.210140228271484,25.440000534057617,27.380000114440918,-1.3918995707743262
2020-07-29,27.24358558654785,58.631927490234375,24.100000381469727,27.063500118255615,-1.3317893669030367
2020-07-30,27.5302677154541,58.08584213256836,24.760000228881836,26.870500087738037,-1.264311885113635
2020-07-31,27.94043731689453,55.83726501464844,24.459999084472656,26.70950002670288,-1.0374638084467043
2020-08-03,28.33562660217285,57.604000091552734,24.280000686645508,26.526500034332276,-1.1681988883275969
2020-08-04,28.96719741821289,56.9213981628418,23.760000228881836,26.243000030517578,-1.0657630863300527
2020-08-05,29.068635940551758,55.411624908447266,22.989999771118164,25.988500022888182,-0.9249672405168106
2020-08-06,29.035131454467773,55.259033203125,22.649999618530273,25.657999992370605,-0.9136341787419623
2020-08-07,28.750207901000977,55.692710876464844,22.209999084472656,25.403999900817873,-0.9710125405799925
2020-08-10,28.8763484954834,55.01814270019531,22.1299991607666,24.90099992752075,-0.9027539925528953
2020-08-11,28.582605361938477,54.688865661621094,24.030000686645508,24.626499938964844,-0.8929599013852509
2020-08-12,29.430307388305664,55.283138275146484,22.280000686645508,24.352499961853027,-0.8896108800321079
2020-08-13,29.058055877685547,54.753116607666016,22.1299991607666,24.058999919891356,-0.8671870100138501
2020-08-14,28.916929244995117,55.01011276245117,22.049999237060547,23.877499866485596,-0.8993540789749824
2020-08-17,29.137451171875,55.53208923339844,21.350000381469727,23.72199993133545,-0.9311092653631564
2020-08-18,28.989253997802734,55.45981216430664,21.510000228881836,23.555499935150145,-0.9345024101488011
2020-08-19,29.039539337158203,52.76152038574219,22.540000915527344,23.466499996185302,-0.6915435404714978
2020-08-20,29.006013870239258,53.04258728027344,22.719999313354492,23.298499965667723,-0.7187241652725266
2020-08-21,29.110984802246094,53.403968811035156,22.540000915527344,23.133500003814696,-0.743867718613827
2020-08-24,29.462064743041992,53.06668472290039,22.3700008392334,23.01500005722046,-0.6906697486060829
2020-08-25,29.650827407836914,53.04258728027344,22.030000686645508,22.844500064849854,-0.6760320068793753
2020-08-26,29.96221160888672,52.68119812011719,23.270000457763672,22.803000068664552,-0.6233215134144505
2020-08-27,29.91545867919922,52.64105224609375,24.469999313354492,22.788500022888183,-0.6228516866581294
2020-08-28,30.416484832763672,52.40816116333008,22.959999084472656,22.713500022888184,-0.5689969185395434
2020-08-31,30.62201690673828,53.604732513427734,26.40999984741211,22.819999980926514,-0.6616538968373875
2020-09-01,31.714929580688477,52.865909576416016,26.1200008392334,22.938000011444093,-0.5236804590949458
2020-09-02,33.07954025268555,53.63685989379883,26.56999969482422,23.117000007629393,-0.5017980455363384
2020-09-03,31.05777359008789,52.930152893066406,33.599998474121094,23.664499950408935,-0.5728951054428242
2020-09-04,32.0157356262207,53.01047134399414,30.75,24.091499996185302,-0.5166027550618019
2020-09-08,30.921051025390625,51.50872802734375,31.459999084472656,24.557999992370604,-0.45571358822406044
2020-09-09,31.758159637451172,51.80585861206055,28.809999465942383,24.79699993133545,-0.42667739000544136
2020-09-10,31.49794578552246,51.211605072021484,29.709999084472656,25.168499851226805,-0.3911313750405413
2020-09-11,31.72905158996582,52.66513442993164,26.8700008392334,25.405499935150146,-0.5049150480500578
2020-09-14,31.949575424194336,53.83367156982422,25.850000381469727,25.595499992370605,-0.5940897853401879
2020-09-15,32.36503982543945,53.72005844116211,25.59000015258789,25.807499980926515,-0.5564927566156865
2020-09-16,32.37651062011719,53.27375411987305,26.040000915527344,26.03400001525879,-0.5160979550502653
2020-09-17,32.277713775634766,52.77873992919922,26.459999084472656,26.229999923706053,-0.4786779922630321
2020-09-18,31.73169708251953,52.786865234375,25.829999923706055,26.385499954223633,-0.5155505475791252
2020-09-21,31.31421661376953,52.105220794677734,27.780000686645508,26.64749994277954,-0.4826559247678553
2020-09-22,32.18655776977539,51.44792175292969,26.860000610351562,26.87199993133545,-0.36652616731628224
2020-09-23,31.296422958374023,51.19635772705078,28.579999923706055,27.199499893188477,-0.40311982153342457
2020-09-24,31.379201889038086,50.51472091674805,28.510000228881836,27.461499881744384,-0.3371044353098145
2020-09-25,31.760183334350586,50.51472091674805,26.3799991607666,27.55699987411499,-0.31188021270938604
2020-09-28,32.694828033447266,51.0015983581543,26.190000534057617,27.71849994659424,-0.2932373078299336
2020-09-29,32.42423629760742,50.39299392700195,26.270000457763672,27.711499977111817,-0.2571039252322651
2020-09-30,32.42955780029297,51.27750778198242,26.3700008392334,27.723999977111816,-0.33530338963902456
2020-10-01,32.81053924560547,51.38299560546875,26.700000762939453,27.73050003051758,-0.31944731617359295
2020-10-02,31.762842178344727,50.449798583984375,27.6299991607666,27.432000064849852,-0.3059385603252972
2020-10-05,32.5880126953125,51.61021423339844,27.959999084472656,27.292500019073486,-0.3543592754707354
2020-10-06,32.3993034362793,50.73382568359375,29.479999542236328,27.19350004196167,-0.2890232364475612
2020-10-07,32.64497375488281,50.99348068237305,28.059999465942383,27.15600004196167,-0.29581717296582166
2020-10-08,33.23158645629883,51.38299560546875,26.360000610351562,26.988500118255615,-0.2915703980231375
2020-10-09,33.531558990478516,51.804969787597656,25.0,26.895000076293947,-0.309184285780897
2020-10-12,34.041603088378906,52.38112258911133,25.06999969482422,26.85600004196167,-0.3265819185853456
2020-10-13,33.957942962646484,52.332427978515625,26.06999969482422,26.880000019073485,-0.32779646803286744
2020-10-14,33.85201644897461,51.97539138793945,26.399999618530273,26.897999954223632,-0.30310204724401435
2020-10-15,33.8190803527832,51.09086990356445,26.969999313354492,26.923499965667723,-0.22673022701281415
2020-10-16,33.70513916015625,50.311851501464844,27.40999984741211,27.002499961853026,-0.16509113961900973
2020-10-19,33.44878005981445,49.151432037353516,29.18000030517578,27.07249994277954,-0.0790099162409072
2020-10-20,33.557376861572266,49.13519287109375,29.350000381469727,27.196999931335448,-0.07037771550629048
2020-10-21,33.117652893066406,48.859291076660156,28.649999618530273,27.20049991607666,-0.07498894312414721
2020-10-22,33.23514938354492,49.23257064819336,28.110000610351562,27.180499935150145,-0.10035983729676175
2020-10-23,33.17729187011719,49.329952239990234,27.549999237060547,27.238999938964845,-0.11283875033276622
2020-10-26,32.315635681152344,48.65641784667969,32.459999084472656,27.552499866485597,-0.11007258632035294
2020-10-27,32.00941848754883,48.696998596191406,33.349998474121094,27.906499767303465,-0.13395066750495999
2020-10-28,30.906536102294922,47.65018844604492,40.279998779296875,28.60199966430664,-0.11400591040728719
2020-10-29,31.600849151611328,47.496009826660156,37.59000015258789,29.146499633789062,-0.054344186849233464
2020-10-30,31.121959686279297,47.187644958496094,38.02000045776367,29.665999698638917,-0.05866552805735731
2020-11-02,31.266159057617188,47.496009826660156,37.130001068115234,30.124499797821045,-0.07650352698754838
2020-11-03,31.489578247070312,47.739444732666016,35.54999923706055,30.427999782562257,-0.08333020620052829
2020-11-04,32.45716094970703,48.5833854675293,29.56999969482422,30.50349979400635,-0.0942165557188045
2020-11-05,33.90274429321289,48.38862609863281,27.579999923706055,30.56449975967407,0.01878956192784167
2020-11-06,33.880489349365234,47.934207916259766,24.860000610351562,30.55749979019165,0.057672006557901855
2020-11-09,33.428306579589844,47.91797637939453,25.75,30.59149980545044,0.029175136965711
2020-11-10,32.323638916015625,49.1920051574707,24.799999237060547,30.527999782562254,-0.15710707326926138
2020-11-11,33.462135314941406,48.77003860473633,23.450000762939453,30.380499839782715,-0.04425494521189639
2020-11-12,32.952972412109375,48.67264938354492,25.350000381469727,30.299499893188475,-0.06931694457623767
2020-11-13,33.24671173095703,49.167659759521484,23.100000381469727,30.083999919891358,-0.09382971333810677
2020-11-16,33.89741516113281,49.57339859008789,22.450000762939453,29.74749994277954,-0.08678039596373956
2020-11-17,33.87871551513672,49.47602462768555,22.709999084472656,29.415499877929687,-0.07937089769534617
2020-11-18,33.880489349365234,49.419219970703125,23.84000015258789,29.174999904632568,-0.07420875402197591
2020-11-19,34.21073913574219,49.20011901855469,23.110000610351562,28.924999904632568,-0.0328855108044162
2020-11-20,34.121726989746094,48.77815246582031,23.700000762939453,28.732499980926512,-0.0013049227708442066
2020-11-23,34.448402404785156,48.59961700439453,22.65999984741211,28.242500019073486,0.03617913165270232
2020-11-24,34.91395568847656,48.89176559448242,21.639999389648438,27.657000064849854,0.0410576369874958
2020-11-25,34.78933334350586,48.283145904541016,21.25,26.70550012588501,0.08685679392042635
2020-11-27,35.156070709228516,48.713226318359375,20.84000015258789,25.86800012588501,0.07294341052919134
2020-11-30,35.74623107910156,49.23257064819336,20.56999969482422,24.995500087738037,0.06589519804919113
2020-12-01,36.01237869262695,49.59774398803711,20.770000457763672,24.17750005722046,0.05108617385167128
2020-12-02,35.93760681152344,49.605865478515625,21.170000076293945,23.458500099182128,0.04541438500538747
2020-12-03,35.5877799987793,49.386756896972656,21.280000686645508,23.044000148773193,0.041711431806972454
2020-12-04,36.64527130126953,49.95479202270508,20.790000915527344,22.704500198364258,0.06128038883451951
2020-12-07,37.465087890625,49.36241912841797,21.299999237060547,22.526500129699706,0.1681666187820074
2020-12-08,37.68940734863281,49.63831329345703,20.68000030517578,22.273000144958495,0.15851690730506743
2020-12-09,37.04938888549805,49.354286193847656,22.270000457763672,22.146500205993654,0.14136606608939084
2020-12-10,36.499290466308594,49.05405044555664,22.520000457763672,22.100000190734864,0.13160815467089612
2020-12-11,36.123661041259766,49.30561065673828,23.309999465942383,21.998000144958496,0.08439775442379244
2020-12-14,36.655948638916016,49.108646392822266,24.719999313354492,22.079000091552736,0.1371317125629097
2020-12-15,37.21316909790039,48.772178649902344,22.889999389648438,22.101000022888183,0.20390544599363758
2020-12-16,37.82203674316406,48.37004470825195,22.5,22.09050006866455,0.27993033923966615
2020-12-17,37.9288444519043,48.47673416137695,21.93000030517578,21.995000076293945,0.2775270576439049
2020-12-18,39.011505126953125,48.48493957519531,21.56999969482422,21.91800003051758,0.3484797273521132
2020-12-21,38.501590728759766,48.04178237915039,25.15999984741211,21.99099998474121,0.3540748906651857
2020-12-22,38.88043975830078,46.7779655456543,24.229999542236328,22.069499969482422,0.4913948128371598
2020-12-23,38.19457244873047,47.089813232421875,23.309999465942383,22.15299997329712,0.4182900149495906
2020-12-24,38.73320770263672,46.83540344238281,21.530000686645508,22.167000007629394,0.47654585703306324
2020-12-28,38.77091598510742,46.68768310546875,21.700000762939453,22.210000038146973,0.4921611958834323
2020-12-29,38.515968322753906,46.63844299316406,23.079999923706055,22.335500049591065,0.47965439475831073
2020-12-30,39.03575897216797,46.49072265625,22.770000457763672,22.435500049591063,0.5271876999168461
2020-12-31,39.30685806274414,47.811988830566406,22.75,22.514500045776366,0.42779793560319085
2021-01-04,38.17302703857422,49.33024215698242,26.969999313354492,22.798999977111816,0.2178957995956928
2021-01-05,38.431583404541016,49.239959716796875,25.34000015258789,23.026499938964843,0.24303222868805766
2021-01-06,38.19457244873047,50.84026336669922,25.06999969482422,23.214999961853028,0.08522051915293945
2021-01-07,39.804195404052734,51.308040618896484,22.3700008392334,23.299499988555908,0.15024899135486122
2021-01-08,40.00617980957031,51.734779357910156,21.559999465942383,23.263999938964844,0.12572432318703042
2021-01-11,40.0169563293457,51.299827575683594,24.079999923706055,23.34199991226196,0.1650649629927222
2021-01-12,40.34282684326172,50.94694137573242,23.329999923706055,23.342999935150146,0.21797944417906814
2021-01-13,40.50621032714844,50.50377655029297,22.209999084472656,23.217499923706054,0.26815335009768737
2021-01-14,40.58342742919922,51.209556579589844,23.25,23.235499954223634,0.21058695858427653
2021-01-15,40.02503204345703,51.9727783203125,24.34000015258789,23.32749996185303,0.10583632052668117
2021-01-19,41.22977828979492,55.04207229614258,23.239999771118164,23.392999935150147,-0.08697666465227673
2021-01-20,41.46408462524414,55.79706954956055,21.579999923706055,23.39349994659424,-0.1385132854140454
2021-01-21,41.907562255859375,54.968196868896484,21.31999969482422,23.201499938964844,-0.03554086306412786
2021-01-22,41.745967864990234,54.93538284301758,21.90999984741211,23.085499954223632,-0.043325646814235695
2021-01-25,41.72532272338867,55.93660354614258,23.190000534057617,23.079500007629395,-0.13360881148838458
2021-01-26,41.64272689819336,54.7384033203125,23.020000457763672,23.153999996185302,-0.0326677475166904
2021-01-27,39.92180633544922,53.73720932006836,37.209999084472656,23.929499912261964,-0.05769346470414943
2021-01-28,40.55379867553711,53.0806770324707,30.209999084472656,24.285999870300294,0.042455056428869556
2021-01-29,40.44247817993164,53.83567810058594,33.09000015258789,24.801999855041505,-0.031965348563119764
2021-02-01,41.90038299560547,53.425350189208984,30.239999771118164,25.176499843597412,0.10100073922712675
2021-02-02,42.810672760009766,53.44997024536133,25.559999465942383,25.105999851226805,0.15908323435017757
2021-02-03,41.761226654052734,52.94935607910156,22.90999984741211,24.984499835968016,0.1340594260380331
2021-02-04,42.24959945678711,54.02444076538086,21.770000457763672,24.81949987411499,0.07091788956928619
2021-02-05,41.8348503112793,56.18278503417969,20.8700008392334,24.74449987411499,-0.14822000466936203
2021-02-08,42.435420989990234,55.780662536621094,21.239999771118164,24.72849988937378,-0.07274545773271208
2021-02-09,42.60868453979492,55.2308235168457,21.6299991607666,24.605999851226805,-0.01244389893790655
2021-02-10,42.197532653808594,55.222618103027344,21.989999771118164,24.538999843597413,-0.03893695681498487
2021-02-11,42.94624328613281,54.91896438598633,21.25,24.49099988937378,0.03760091626659938
2021-02-12,43.65812683105469,54.894344329833984,19.969999313354492,24.326999855041503,0.08692013625162667
2021-02-16,43.91038513183594,53.17914581298828,21.459999084472656,24.18299980163574,0.2559449187766968
2021-02-17,43.31340408325195,53.425350189208984,21.5,24.095999813079835,0.1945547925607707
2021-02-18,43.383419036865234,53.532039642333984,22.489999771118164,24.14149980545044,0.18971551662243966
2021-02-19,43.98489761352539,52.82626724243164,22.049999237060547,24.177999782562257,0.29221667583725797
2021-02-22,42.76398849487305,52.61288833618164,23.450000762939453,24.254999828338622,0.23033180075800666
2021-02-23,42.36360549926758,52.2599983215332,23.110000610351562,24.25099983215332,0.2351624412564141
2021-02-24,43.169769287109375,52.28462219238281,21.34000015258789,24.16699981689453,0.2863505694472631
2021-02-25,41.040367126464844,51.52962112426758,28.889999389648438,23.75099983215332,0.21241601447338862
2021-02-26,42.181365966796875,50.38888168334961,27.950000762939453,23.63799991607666,0.3892665162192209
2021-03-01,43.95077896118164,51.2587890625,23.350000381469727,23.15099992752075,0.42916213162091676
2021-03-02,43.13655090332031,51.71015548706055,24.100000381469727,22.84399995803833,0.33516839467240095
2021-03-03,41.57001495361328,51.49678421020508,26.670000076293945,22.89949998855591,0.25039939658778115
2021-03-04,39.822147369384766,51.890708923339844,28.56999969482422,23.182499980926515,0.09969203239361464
2021-03-05,40.410160064697266,53.031436920166016,24.65999984741211,23.326999950408936,0.037317864315862495
2021-03-08,37.81663513183594,53.138118743896484,25.469999313354492,23.55699987411499,-0.14386980258506848
2021-03-09,39.82304763793945,52.79344177246094,24.030000686645508,23.69649991989136,0.01958185445972078
2021-03-10,39.283512115478516,52.44875717163086,22.559999465942383,23.742999935150145,0.014470704948758953
2021-03-11,40.728851318359375,51.775814056396484,21.90999984741211,23.738999938964845,0.16992713938202478
2021-03-12,40.50262451171875,51.0952033996582,20.690000534057617,23.710999965667725,0.21539257853069171
2021-03-15,42.26216506958008,52.3485221862793,20.030000686645508,23.714000034332276,0.22058460316120893
2021-03-16,42.92738723754883,53.12873077392578,19.790000915527344,23.63050012588501,0.19533932257856654
2021-03-17,43.41304397583008,53.46902084350586,19.229999542236328,23.517000102996825,0.1972735057974448
2021-03-18,41.66787338256836,53.186824798583984,21.579999923706055,23.47150011062622,0.10678955121616107
2021-03-19,42.92636489868164,53.50223159790039,20.950000762939453,23.416500186920167,0.1621018216216917
2021-03-22,43.000553131103516,54.39033889770508,18.8799991607666,23.188000106811522,0.08814279617607418
