Date,JPM,KDP,VIX,AvgVIX,zscore
2022-05-09,110.12700653076172,33.322509765625,34.75,27.3290002822876,-0.8386563775551276
2022-05-10,107.44294738769531,33.196903228759766,32.9900016784668,27.76000032424927,-0.9076318815583768
2022-05-11,106.7651596069336,33.573734283447266,32.560001373291016,28.175000381469726,-0.8403935131317569
2022-05-12,106.6747817993164,33.071292877197266,31.770000457763672,28.6725004196167,-0.9459514493495994
2022-05-13,107.62369537353516,33.38532257080078,28.8700008392334,28.981000423431396,-0.8656969778516709
2022-05-16,106.87362670898438,33.178958892822266,27.469999313354492,29.246000385284425,-0.9204600121838407
2022-05-17,110.41617584228516,32.27277755737305,26.100000381469727,29.48250036239624,-1.0515461781868936
2022-05-18,108.52741241455078,30.971813201904297,30.959999084472656,30.01450033187866,-1.3513439244478953
2022-05-19,106.9188003540039,30.801353454589844,29.350000381469727,30.34800033569336,-1.4124050246659137
2022-05-20,106.04218292236328,31.025650024414062,29.43000030517578,30.409000396728516,-1.3799551244915862
2022-05-23,112.6031723022461,31.366588592529297,28.479999542236328,30.48200035095215,-1.2043244870117846
2022-05-24,114.19371795654297,31.66266632080078,29.450000762939453,30.278500366210938,-1.1175229471365555
2022-05-25,114.98900604248047,31.70752716064453,28.3700008392334,30.117000389099122,-1.095501634809918
2022-05-26,116.97718048095703,31.87800407409668,27.5,29.992500400543214,-1.0283634981480139
2022-05-27,118.63096618652344,31.56397247314453,25.719999313354492,29.608500289916993,-1.0669718755819446
2022-05-31,119.49853515625,31.169206619262695,26.190000534057617,29.301000308990478,-1.1348898059125148
2022-06-01,117.40191650390625,31.079477310180664,25.690000534057617,29.12300033569336,-1.1870313329302382
2022-06-02,119.29067993164062,31.689584732055664,24.719999313354492,29.088000297546387,-1.0303872795993243
2022-06-03,117.62784576416016,31.339664459228516,24.790000915527344,28.76750030517578,-1.1295023367045376
2022-06-06,117.2392349243164,32.927738189697266,25.06999969482422,28.51150026321411,-0.8066530231363755
2022-06-07,117.54651641845703,32.66755294799805,24.020000457763672,27.975000286102294,-0.8556495758345871
2022-06-08,115.67581176757812,32.326602935791016,23.959999084472656,27.523500156402587,-0.956232080656935
2022-06-09,113.24481964111328,32.03949737548828,26.09000015258789,27.200000095367432,-1.0546226910942242
2022-06-10,108.03941345214844,31.842113494873047,27.75,26.999000072479248,-1.1788160564250878
2022-06-13,104.82217407226562,31.13330841064453,34.02000045776367,27.256500053405762,-1.3771687278105957
2022-06-14,103.07799530029297,30.864152908325195,32.689998626708984,27.517500019073488,-1.4608499901272807
2022-06-15,104.29802703857422,31.26789093017578,29.6200008392334,27.69350004196167,-1.3576686620485559
2022-06-16,102.5086669921875,30.90003776550293,32.95000076293945,27.79300012588501,-1.4625242000676018
2022-06-17,102.14715576171875,30.819286346435547,31.1299991607666,27.882000064849855,-1.485041483281367
2022-06-21,104.67755889892578,31.348644256591797,30.190000534057617,27.920000076293945,-1.3348626306773221
2022-06-22,104.09015655517578,31.294809341430664,28.950000762939453,27.943500137329103,-1.3554170415770472
2022-06-23,102.95146179199219,31.59088897705078,29.049999237060547,27.923500061035156,-1.312286414451783
2022-06-24,106.02410888671875,32.084354400634766,27.229999542236328,27.866499996185304,-1.160868316766287
2022-06-27,105.17462158203125,32.20099639892578,26.950000762939453,27.839000034332276,-1.1502915952336228
2022-06-28,104.66854095458984,31.860048294067383,28.360000610351562,27.971000099182127,-1.2290379898033446
2022-06-29,104.1986083984375,32.01258087158203,28.15999984741211,28.069500064849855,-1.2049509602306925
2022-06-30,101.76761627197266,31.92058753967285,28.709999084472656,28.220499992370605,-1.2629120190890992
2022-07-01,103.06895446777344,32.53391647338867,26.700000762939453,28.319500064849855,-1.1149999792639695
2022-07-05,102.67692565917969,32.70528793334961,27.540000915527344,28.457000064849854,-1.0857627526205444
2022-07-06,102.0113754272461,32.425689697265625,26.729999542236328,28.54000005722046,-1.1543484477722958
2022-07-07,104.59152221679688,32.60608673095703,26.079999923706055,28.643000030517577,-1.0756824369943065
2022-07-08,104.2632827758789,32.65117645263672,24.639999389648438,28.677000045776367,-1.0715915629729131
2022-07-11,102.895751953125,32.59705352783203,26.170000076293945,28.68100004196167,-1.1046886979064752
2022-07-12,102.99601745605469,32.74136734008789,27.290000915527344,28.65800008773804,-1.0731808012029673
2022-07-13,102.02962493896484,32.85862731933594,26.81999969482422,28.298000049591064,-1.0643466583987282
2022-07-14,98.46481323242188,32.82254409790039,26.399999618530273,27.98350009918213,-1.1288650351296108
2022-07-15,102.97777557373047,33.03901290893555,24.229999542236328,27.714000034332276,-1.0117970271888805
2022-07-18,101.92021179199219,32.61509323120117,25.299999237060547,27.33149995803833,-1.1165605386971793
2022-07-19,104.44563293457031,32.90373229980469,24.5,27.0,-1.0163411832644853
2022-07-20,104.42740631103516,32.750396728515625,23.8799991607666,26.68449993133545,-1.0484057685756054
2022-07-21,105.13855743408203,32.72333526611328,23.110000610351562,26.392499923706055,-1.042633902421309
2022-07-22,104.62799072265625,32.85862731933594,23.030000686645508,26.091499996185302,-1.0227695105429866
2022-07-25,105.0473861694336,33.156272888183594,23.360000610351562,25.898000049591065,-0.9543829842399567
2022-07-26,103.40630340576172,33.43588638305664,24.690000534057617,25.785000038146972,-0.9227031805504843
2022-07-27,105.06560516357422,33.47196578979492,23.239999771118164,25.528999996185302,-0.888676170067946
2022-07-28,104.67357635498047,34.7256965637207,22.329999923706055,25.2375,-0.6351613465198427
2022-07-29,105.17501831054688,34.942176818847656,21.329999923706055,24.86850004196167,-0.5822803809173646
2022-08-01,104.12654113769531,35.09550094604492,22.84000015258789,24.675500011444093,-0.5672867805211929
2022-08-02,102.5036849975586,34.779815673828125,23.93000030517578,24.494999980926515,-0.658668243172302
2022-08-03,103.57952117919922,35.266876220703125,21.950000762939453,24.25600004196167,-0.5405288183899112
2022-08-04,102.43988037109375,34.8880500793457,21.440000534057617,24.024000072479247,-0.6372617546040772
2022-08-05,105.53970336914062,34.92412567138672,21.149999618530273,23.84950008392334,-0.5801853678205919
2022-08-08,104.2541732788086,34.978248596191406,21.290000915527344,23.60550012588501,-0.5895405721789054
2022-08-09,105.1932373046875,35.275901794433594,21.770000457763672,23.329500102996825,-0.5128371086523207
2022-08-10,107.9375,35.80806350708008,19.739999771118164,22.975500106811523,-0.3586552509995706
2022-08-11,109.53298950195312,35.1947135925293,20.200000762939453,22.665500164031982,-0.4602187213027111
2022-08-12,111.34729766845703,35.447269439697266,19.530000686645508,22.43050022125244,-0.37885494377668016
2022-08-15,111.64816284179688,36.03355407714844,19.950000762939453,22.163000297546386,-0.25255563782680146
2022-08-16,112.71485137939453,36.15080642700195,19.690000534057617,21.922500324249267,-0.21119120064042732
2022-08-17,111.76669311523438,36.123748779296875,19.899999618530273,21.723500347137453,-0.23196959861159444
2022-08-18,110.90055084228516,36.1057014465332,19.559999465942383,21.546000289916993,-0.24956859333730724
2022-08-19,108.15631103515625,36.042572021484375,20.600000381469727,21.424500274658204,-0.3065610709208809
2022-08-22,106.36935424804688,35.60962677001953,23.799999237060547,21.44650020599365,-0.42486600072276565
2022-08-23,105.32088470458984,35.618648529052734,24.110000610351562,21.41750020980835,-0.4397734283932568
2022-08-24,105.57616424560547,35.72687530517578,22.81999969482422,21.396500205993654,-0.41326276937470574
2022-08-25,108.08336639404297,35.79903793334961,21.780000686645508,21.369000244140626,-0.3581914088752519
2022-08-26,104.54592895507812,34.83393478393555,25.559999465942383,21.580500221252443,-0.6147756328435235
2022-08-29,104.2906494140625,34.99629211425781,26.209999084472656,21.74900016784668,-0.5852180783112045
2022-08-30,104.30888366699219,34.65354537963867,26.209999084472656,21.863000106811523,-0.6559474671139609
2022-08-31,103.68892669677734,34.38294982910156,25.8700008392334,22.059000110626222,-0.7219381497848061
2022-09-01,104.40005493164062,34.572364807128906,25.559999465942383,22.26500005722046,-0.6713101819492996
2022-09-02,103.67068481445312,34.12138366699219,25.469999313354492,22.48100004196167,-0.7764296323160881
2022-09-06,103.69802856445312,33.88687515258789,26.90999984741211,22.761999988555907,-0.8245850236522244
2022-09-07,105.6673583984375,34.58137893676758,24.639999389648438,22.905499935150146,-0.6491638854311292
2022-09-08,108.12896728515625,34.68961715698242,23.610000610351562,23.098999977111816,-0.5873467874051022
2022-09-09,108.64862823486328,34.89706802368164,22.790000915527344,23.228499984741212,-0.5360452904127743
2022-09-12,109.93414306640625,35.18569564819336,23.8700008392334,23.445499992370607,-0.45566837978944474
2022-09-13,106.11406707763672,33.99510192871094,27.270000457763672,23.811499977111815,-0.7634994807469183
2022-09-14,105.86790466308594,34.04020690917969,26.15999984741211,24.13499994277954,-0.7580921084105826
2022-09-15,107.46340942382812,33.580204010009766,26.270000457763672,24.45349998474121,-0.8278800269840828
2022-09-16,106.74315643310547,33.52607345581055,26.299999237060547,24.79049997329712,-0.8506214766105593
2022-09-19,107.72779846191406,34.0672721862793,25.760000228881836,25.048499965667723,-0.722723204697043
2022-09-20,105.60350799560547,33.760597229003906,27.15999984741211,25.216499996185302,-0.8202612091280503
2022-09-21,102.55839538574219,33.517059326171875,27.989999771118164,25.41049995422363,-0.9194507944151851
2022-09-22,101.39140319824219,33.47196578979492,27.350000381469727,25.636999988555907,-0.9474680612340315
2022-09-23,99.50418090820312,33.44490051269531,29.920000076293945,26.04399995803833,-0.9832742554656664
2022-09-26,97.36164855957031,33.625301361083984,32.2599983215332,26.37899990081787,-0.9801763098758565
2022-09-27,96.50464630126953,32.443721771240234,32.599998474121094,26.698499870300292,-1.2387266394754062
2022-09-28,98.45570373535156,32.984901428222656,30.18000030517578,26.89699993133545,-1.09536844769476
2022-09-29,96.78726196289062,32.75817108154297,31.84000015258789,27.195499897003174,-1.1690468300738501
2022-09-30,95.2738265991211,32.48609161376953,31.6200008392334,27.498499965667726,-1.2496417853022666
2022-10-03,98.21865844726562,33.4383659362793,30.100000381469727,27.730000019073486,-1.005198286366225
2022-10-04,102.81366729736328,33.79206848144531,29.06999969482422,27.83800001144409,-0.8583809843043204
2022-10-05,101.54425811767578,33.95531463623047,28.549999237060547,28.033500003814698,-0.8448666152404825
2022-10-06,99.47455596923828,33.68323516845703,30.520000457763672,28.378999996185303,-0.9343625444959338
2022-10-07,97.4876480102539,33.102806091308594,31.360000610351562,28.807499980926515,-1.086427332244255
2022-10-10,96.57696533203125,33.529056549072266,32.45000076293945,29.236499977111816,-1.01267529520601
2022-10-11,93.78977966308594,34.05508041381836,33.630001068115234,29.554500007629393,-0.94827546088249
2022-10-12,95.30754852294922,34.20017623901367,33.56999969482422,29.925,-0.8939236704616448
2022-10-13,100.60598754882812,34.59015655517578,31.940000534057617,30.2085000038147,-0.7283334120811242
2022-10-14,102.28015899658203,33.85554885864258,32.02000045776367,30.494500064849852,-0.8537639119563921
2022-10-17,106.57596588134766,34.24552536010742,31.3700008392334,30.77500009536743,-0.7042178298486625
2022-10-18,109.31714630126953,34.79875564575195,30.5,30.942000102996825,-0.5457196360593517
2022-10-19,107.17385864257812,34.263671875,30.760000228881836,31.08050012588501,-0.6908906158064368
2022-10-20,106.82431030273438,33.81020736694336,29.979999542236328,31.21200008392334,-0.7904470191155081
2022-10-21,112.43550872802734,34.118553161621094,29.690000534057617,31.200500106811525,-0.6367678479638424
2022-10-24,112.573486328125,34.86224365234375,29.850000381469727,31.08000020980835,-0.48045860318226535
2022-10-25,112.86783599853516,34.96200180053711,28.459999084472656,30.87300024032593,-0.4550775719865114
2022-10-26,114.16485595703125,35.1524543762207,27.280000686645508,30.728000259399415,-0.39485959107513097
2022-10-27,114.61559295654297,34.56296157836914,27.389999389648438,30.50550022125244,-0.5097970776752735
2022-10-28,115.97699737548828,35.868927001953125,25.75,30.212000179290772,-0.21740146415409373
2022-10-31,115.79300689697266,35.225006103515625,25.8799991607666,30.001000118255615,-0.3537735388274175
2022-11-01,117.88111114501953,34.31808853149414,25.809999465942383,29.838000106811524,-0.5082852244487718
2022-11-02,116.79568481445312,33.53813171386719,25.860000610351562,29.703500175476073,-0.6872696605441985
2022-11-03,117.00724792480469,32.912349700927734,25.299999237060547,29.442500114440918,-0.8135537854454331
2022-11-04,120.20838165283203,33.53813171386719,24.549999237060547,29.102000045776368,-0.6326621830571286
2022-11-07,120.84310913085938,33.973453521728516,24.350000381469727,28.69700002670288,-0.5323019330141602
2022-11-08,120.91668701171875,34.40877914428711,25.540000915527344,28.292500019073486,-0.4409199977405434
2022-11-09,119.34371948242188,34.073219299316406,26.09000015258789,27.91850004196167,-0.535621424887539
2022-11-10,124.25582122802734,34.40877914428711,23.530000686645508,27.498000049591063,-0.38748961550067473
2022-11-11,124.45817565917969,33.864627838134766,22.520000457763672,27.023000049591065,-0.4970062471287083
2022-11-14,123.17955780029297,33.13908004760742,23.729999542236328,26.64099998474121,-0.6678078014924452
2022-11-15,122.28727722167969,33.184425354003906,24.540000915527344,26.34300003051758,-0.672689340842802
2022-11-16,122.452880859375,33.275123596191406,24.110000610351562,26.010500049591066,-0.651245728673444
2022-11-17,121.91934204101562,33.41115188598633,23.93000030517578,25.708000087738036,-0.6315963627513903
2022-11-18,123.11516571044922,33.93717575073242,23.1200008392334,25.379500102996825,-0.5034633276553028
2022-11-21,122.38848114013672,34.463199615478516,22.360000610351562,25.005000114440918,-0.40609286257129706
2022-11-22,124.21900939941406,34.76247787475586,21.290000915527344,24.646500205993654,-0.31478810894667075
2022-11-23,125.54363250732422,34.7534065246582,20.350000381469727,24.300000190734863,-0.2954721498722198
2022-11-25,125.78277587890625,34.68992614746094,20.5,23.955500221252443,-0.3047994344087794
2022-11-28,123.58431243896484,34.64458084106445,22.209999084472656,23.778500175476076,-0.34937371911916554
2022-11-29,125.61721801757812,34.55388259887695,21.889999389648438,23.579000186920165,-0.3356383956196555
2022-11-30,127.10738372802734,35.070823669433594,20.579999923706055,23.31750020980835,-0.2046775764999095
2022-12-01,125.32286834716797,35.10710906982422,19.84000015258789,23.016500186920165,-0.22571332346594894
2022-12-02,124.32941436767578,35.13432312011719,19.059999465942383,22.704500198364258,-0.23597077533938943
2022-12-05,120.84310913085938,34.426918029785156,20.75,22.514500236511232,-0.43833874644910353
2022-12-06,121.04547119140625,34.16391372680664,22.170000076293945,22.405500221252442,-0.48959828584386555
2022-12-07,120.96268463134766,34.40877914428711,22.68000030517578,22.262500190734862,-0.4401839774910748
2022-12-08,122.23210144042969,34.74434280395508,22.290000915527344,22.072500228881836,-0.3503389563884236
2022-12-09,121.5698013305664,34.39970397949219,22.829999923706055,22.037500190734864,-0.4323498213666183
2022-12-12,123.45553588867188,34.544822692871094,25.0,22.16150016784668,-0.37210537040880454
2022-12-13,123.33595275878906,34.13669967651367,22.549999237060547,22.10250015258789,-0.45858674763924945
2022-12-14,122.71963500976562,33.864627838134766,21.139999389648438,21.932500076293945,-0.5248251023828806
2022-12-15,119.67488098144531,33.220699310302734,22.829999923706055,21.86850004196167,-0.7069746028499921
2022-12-16,118.9297866821289,32.71282196044922,22.6200008392334,21.803000068664552,-0.8241352247981997
2022-12-19,119.63806915283203,32.9395637512207,22.420000076293945,21.768000030517577,-0.7658182375962319
2022-12-20,120.21759033203125,32.88513946533203,21.479999542236328,21.723999977111816,-0.767822516761107
2022-12-21,121.5698013305664,33.130008697509766,20.06999969482422,21.66299991607666,-0.6954456371185002
2022-12-22,120.18999481201172,32.912349700927734,21.969999313354492,21.743999862670897,-0.7626257988057648
2022-12-23,120.76031494140625,32.984901428222656,20.8700008392334,21.76249990463257,-0.7384663810960025
2022-12-27,121.18346405029297,32.740028381347656,21.649999618530273,21.73449993133545,-0.7824360379110946
2022-12-28,121.84577178955078,32.44074630737305,22.139999389648438,21.74699993133545,-0.8338530445283611
2022-12-29,122.54483795166016,32.49516677856445,21.440000534057617,21.789999961853027,-0.8113905368142343
2022-12-30,123.35435485839844,32.34098434448242,21.670000076293945,21.88149995803833,-0.8303856558188776
2023-01-03,124.29261016845703,32.24121856689453,22.899999618530273,22.073499965667725,-0.8360450250050716
2023-01-04,125.4516372680664,32.50423049926758,22.010000228881836,22.136499977111818,-0.7629999515974266
2023-01-05,125.42385864257812,32.18502426147461,22.459999084472656,22.15099992752075,-0.8295877366285178
2023-01-06,127.82388305664062,33.069679260253906,21.1299991607666,22.073499870300292,-0.6078733678134062
2023-01-09,127.29572296142578,32.85991287231445,21.969999313354492,22.05749979019165,-0.6597906651837953
2023-01-10,128.4355010986328,32.54983901977539,20.579999923706055,21.944999790191652,-0.7058037235075855
2023-01-11,129.3899688720703,32.62279510498047,21.09000015258789,21.749499797821045,-0.6754136685857172
2023-01-12,129.26025390625,32.44039535522461,18.829999923706055,21.56349983215332,-0.7152846488358653
2023-01-13,132.52206420898438,32.54983901977539,18.350000381469727,21.423999881744386,-0.6404135310538026
2023-01-17,130.47418212890625,32.5863151550293,19.360000610351562,21.25049991607666,-0.665623956706027
2023-01-18,126.55438232421875,31.85669708251953,20.34000015258789,21.136499881744385,-0.8795311821827173
2023-01-19,124.86784362792969,31.336854934692383,20.520000457763672,21.041499900817872,-1.0142353554980705
2023-01-20,125.17365264892578,31.656055450439453,19.850000381469727,20.95999994277954,-0.9431999172086019
2023-01-23,127.20304107666016,31.6378231048584,19.809999465942383,20.946999931335448,-0.914505085368913
2023-01-24,128.2964630126953,31.902297973632812,19.200000762939453,20.808500003814697,-0.8422066401291614
2023-01-25,128.9173583984375,31.884065628051758,19.079999923706055,20.71899995803833,-0.8360494832497302
2023-01-26,129.7142791748047,31.85669708251953,18.729999542236328,20.572999954223633,-0.8289688251080113
2023-01-27,130.0293731689453,31.64693832397461,18.510000228881836,20.391499996185303,-0.8673914067110259
2023-01-30,128.9266357421875,31.665184020996094,19.940000534057617,20.316499996185303,-0.8812558807559164
2023-01-31,129.6957550048828,32.1759033203125,19.399999618530273,20.202999973297118,-0.7631219435259207
2023-02-01,129.3528289794922,32.23062515258789,17.8700008392334,19.951500034332277,-0.7572701867282731
2023-02-02,128.75054931640625,32.1120719909668,18.729999542236328,19.7875,-0.7914730364647885
2023-02-03,130.74285888671875,32.05735397338867,18.329999923706055,19.58100004196167,-0.7709317743013532
2023-02-06,131.5120086669922,32.121185302734375,19.43000030517578,19.49600009918213,-0.7453977991725264
2023-02-07,133.11514282226562,32.10294723510742,18.65999984741211,19.33050012588501,-0.7235247619545302
2023-02-08,132.17921447753906,31.801979064941406,19.6299991607666,19.28300008773804,-0.8008649518292865
2023-02-09,130.1219940185547,31.801979064941406,20.709999084472656,19.264000034332277,-0.8337830881948044
2023-02-10,130.69654846191406,32.1759033203125,20.530000686645508,19.34900007247925,-0.7471079789805083
2023-02-13,132.1143798828125,32.5224723815918,20.34000015258789,19.448500061035155,-0.6526076870398765
2023-02-14,132.6981201171875,32.27623748779297,18.90999984741211,19.426000022888182,-0.6942898729024344
2023-02-15,133.25416564941406,32.55895233154297,18.229999542236328,19.320499992370607,-0.6268105940097802
2023-02-16,131.4193572998047,32.74135971069336,20.170000076293945,19.30299997329712,-0.6183728973668898
2023-02-17,131.80856323242188,32.53158950805664,20.020000457763672,19.311499977111815,-0.6556119653141428
2023-02-21,129.3899688720703,32.42214584350586,22.8700008392334,19.46450004577637,-0.71699055862917
2023-02-22,128.39842224121094,32.63191604614258,22.290000915527344,19.619000053405763,-0.6893897057583054
2023-02-23,129.42703247070312,32.932884216308594,21.139999389648438,19.72200002670288,-0.6105664881856648
2023-02-24,130.59463500976562,32.64103698730469,21.670000076293945,19.869000053405763,-0.652357549738913
2023-02-27,131.7344207763672,32.25798797607422,20.950000762939453,19.99100008010864,-0.7134917982991313
2023-02-28,132.83712768554688,31.510133743286133,20.700000762939453,20.029000091552735,-0.8508112938558912
2023-03-01,132.0958251953125,31.18181037902832,20.579999923706055,20.088000106811524,-0.9307055416096889
2023-03-02,130.72434997558594,31.53750228881836,19.59000015258789,20.17400007247925,-0.8789473317399132
2023-03-03,133.12442016601562,31.510133743286133,18.489999771118164,20.16200008392334,-0.846214249816417
2023-03-06,132.3460235595703,31.75638771057129,18.610000610351562,20.176000118255615,-0.807642860524382
2023-03-07,128.45401000976562,31.765506744384766,19.59000015258789,20.184000110626222,-0.8680304420745775
2023-03-08,127.69417572021484,31.719900131225586,19.110000610351562,20.206500148773195,-0.8896389817095819
2023-03-09,120.78125,31.519250869750977,22.610000610351562,20.35550022125244,-1.0418314504329553
2023-03-10,123.84850311279297,31.30037498474121,24.799999237060547,20.560000228881837,-1.0381051717528522
2023-03-13,121.62451934814453,31.236536026000977,26.520000457763672,20.859500217437745,-1.0869199165912784
2023-03-14,124.74737548828125,31.58309555053711,23.729999542236328,21.029000186920165,-0.9651390429105802
2023-03-15,118.85379028320312,31.847576141357422,26.139999389648438,21.390500164031984,-1.0046403873618563
2023-03-16,121.16118621826172,32.01173782348633,22.989999771118164,21.628500175476074,-0.9337028922147055
2023-03-17,116.58346557617188,31.792856216430664,25.510000228881836,21.89550018310547,-1.0523070748473204
2023-03-20,117.81593322753906,32.121185302734375,24.149999618530273,22.102000141143797,-0.9645523759313624
2023-03-21,120.9758529663086,32.05735397338867,21.3799991607666,22.027500057220458,-0.9272162558049102
2023-03-22,117.85301208496094,31.619571685791016,22.260000228881836,22.026000022888184,-1.0678993161713528
