Date,BAC,MNST,VIX,AvgVIX,zscore
2020-07-15,21.39552116394043,36.095001220703125,27.760000228881836,30.772000217437743,-0.26071294028187464
2020-07-16,20.812795639038086,36.310001373291016,28.0,30.49850015640259,-0.5044866836457778
2020-07-17,20.195281982421875,37.11000061035156,25.68000030517578,30.13550024032593,-0.8204719322493248
2020-07-20,20.508390426635742,36.935001373291016,24.459999084472656,29.602500247955323,-0.6834945589723844
2020-07-21,21.23895835876465,37.5,24.84000015258789,29.256000232696532,-0.4619727684794182
2020-07-22,21.143295288085938,37.8650016784668,24.31999969482422,28.903500175476076,-0.5352172226300334
2020-07-23,21.343332290649414,37.46500015258789,26.079999923706055,28.515500164031984,-0.4186632991145736
2020-07-24,21.178085327148438,37.439998626708984,25.84000015258789,28.19650011062622,-0.47912821318311527
2020-07-27,20.995437622070312,38.21500015258789,24.739999771118164,27.697000122070314,-0.6268438933718034
2020-07-28,21.186784744262695,38.095001220703125,25.440000534057617,27.380000114440918,-0.5418187451649039
2020-07-29,21.978242874145508,38.654998779296875,24.100000381469727,27.063500118255615,-0.29658449934315123
2020-07-30,21.604251861572266,38.90999984741211,24.760000228881836,26.870500087738037,-0.4648294449488866
2020-07-31,21.639041900634766,39.2400016784668,24.459999084472656,26.70950002670288,-0.4848242715971161
2020-08-03,21.734718322753906,38.91999816894531,24.280000686645508,26.526500034332276,-0.41610931283420505
2020-08-04,21.752107620239258,39.005001068115234,23.760000228881836,26.243000030517578,-0.4180472957413202
2020-08-05,22.082611083984375,41.54999923706055,22.989999771118164,25.988500022888182,-0.5485410801715753
2020-08-06,22.15218734741211,41.755001068115234,22.649999618530273,25.657999992370605,-0.542680451224338
2020-08-07,22.70882225036621,41.595001220703125,22.209999084472656,25.403999900817873,-0.31439375396310165
2020-08-10,23.100204467773438,41.0,22.1299991607666,24.90099992752075,-0.10525738426549792
2020-08-11,23.41330909729004,40.29999923706055,24.030000686645508,24.626499938964844,0.08462432537976458
2020-08-12,23.248056411743164,41.32500076293945,22.280000686645508,24.352499961853027,-0.08165435036763846
2020-08-13,22.917560577392578,41.90999984741211,22.1299991607666,24.058999919891356,-0.26657574787758237
2020-08-14,23.02192497253418,41.65999984741211,22.049999237060547,23.877499866485596,-0.2016037802552235
2020-08-17,22.52617645263672,41.724998474121094,21.350000381469727,23.72199993133545,-0.3971099230942002
2020-08-18,22.204378128051758,41.4900016784668,21.510000228881836,23.555499935150145,-0.49608308770105164
2020-08-19,22.178279876708984,41.334999084472656,22.540000915527344,23.466499996185302,-0.49041049497970446
2020-08-20,21.83038330078125,41.505001068115234,22.719999313354492,23.298499965667723,-0.6401438842793342
2020-08-21,21.72602081298828,41.3650016784668,22.540000915527344,23.133500003814696,-0.6658138563821403
2020-08-24,22.34353256225586,41.845001220703125,22.3700008392334,23.01500005722046,-0.4788181923830613
2020-08-25,22.613149642944336,41.98500061035156,22.030000686645508,22.844500064849854,-0.39016092845002864
2020-08-26,22.23046112060547,41.98500061035156,23.270000457763672,22.803000068664552,-0.5360238252947652
2020-08-27,22.656633377075195,41.66999816894531,24.469999313354492,22.788500022888183,-0.3418433426559847
2020-08-28,22.874073028564453,42.27000045776367,22.959999084472656,22.713500022888184,-0.31942937198504073
2020-08-31,22.387014389038086,41.93000030517578,26.40999984741211,22.819999980926514,-0.4708105437932984
2020-09-01,22.360925674438477,42.41999816894531,26.1200008392334,22.938000011444093,-0.5301327157619485
2020-09-02,22.63054656982422,43.26499938964844,26.56999969482422,23.117000007629393,-0.512518894351166
2020-09-03,22.472902297973633,41.349998474121094,33.599998474121094,23.664499950408935,-0.3796257891226238
2020-09-04,23.243608474731445,41.1349983215332,30.75,24.091499996185302,-0.06420264727971184
2020-09-08,22.31525993347168,40.04999923706055,31.459999084472656,24.557999992370604,-0.3087073003311129
2020-09-09,22.34153175354004,41.369998931884766,28.809999465942383,24.79699993133545,-0.4317135715446671
2020-09-10,22.017484664916992,40.88999938964844,29.709999084472656,25.168499851226805,-0.5068542855662683
2020-09-11,22.332773208618164,40.66999816894531,26.8700008392334,25.405499935150146,-0.3645109919770687
2020-09-14,22.55172348022461,41.44499969482422,25.850000381469727,25.595499992370605,-0.3591563791551772
2020-09-15,22.140100479125977,41.56999969482422,25.59000015258789,25.807499980926515,-0.5286443209198899
2020-09-16,22.42035675048828,40.935001373291016,26.040000915527344,26.03400001525879,-0.35783333081667074
2020-09-17,22.201400756835938,40.35499954223633,26.459999084472656,26.229999923706053,-0.38284075887770264
2020-09-18,22.078794479370117,39.494998931884766,25.829999923706055,26.385499954223633,-0.3429079824114238
2020-09-21,21.43071174621582,39.189998626708984,27.780000686645508,26.64749994277954,-0.5591910054204877
2020-09-22,20.966533660888672,39.6150016784668,26.860000610351562,26.87199993133545,-0.7789425776113278
2020-09-23,20.37099266052246,38.89500045776367,28.579999923706055,27.199499893188477,-0.9333784206819353
2020-09-24,20.44105339050293,39.0,28.510000228881836,27.461499881744384,-0.9172556410696232
2020-09-25,20.572423934936523,39.39500045776367,26.3799991607666,27.55699987411499,-0.9069885969700895
2020-09-28,21.097902297973633,40.255001068115234,26.190000534057617,27.71849994659424,-0.7933654499397297
2020-09-29,20.817655563354492,39.89500045776367,26.270000457763672,27.711499977111817,-0.8639041348123663
2020-09-30,21.097902297973633,40.099998474121094,26.3700008392334,27.723999977111816,-0.7777454291633855
2020-10-01,21.10666275024414,40.7400016784668,26.700000762939453,27.73050003051758,-0.8389011692993402
2020-10-02,21.2030029296875,39.775001525878906,27.6299991607666,27.432000064849852,-0.7049352021773547
2020-10-05,21.562076568603516,39.334999084472656,27.959999084472656,27.292500019073486,-0.5237329820176364
2020-10-06,21.343128204345703,38.814998626708984,29.479999542236328,27.19350004196167,-0.5547839989687012
2020-10-07,21.789779663085938,39.380001068115234,28.059999465942383,27.15600004196167,-0.441478222191876
2020-10-08,22.105066299438477,39.584999084472656,26.360000610351562,26.988500118255615,-0.3419639511845419
2020-10-09,22.210168838500977,40.474998474121094,25.0,26.895000076293947,-0.39159138712010894
2020-10-12,22.490419387817383,41.38999938964844,25.06999969482422,26.85600004196167,-0.37698009483574285
2020-10-13,21.851089477539062,41.744998931884766,26.06999969482422,26.880000019073485,-0.6564368804829647
2020-10-14,20.686277389526367,41.400001525878906,26.399999618530273,26.897999954223632,-1.0656422587627463
2020-10-15,21.15045166015625,40.69499969482422,26.969999313354492,26.923499965667723,-0.8176759240568946
2020-10-16,21.229272842407227,40.380001068115234,27.40999984741211,27.002499961853026,-0.7558897466093029
2020-10-19,20.773855209350586,40.005001068115234,29.18000030517578,27.07249994277954,-0.8916838252875473
2020-10-20,21.141691207885742,40.099998474121094,29.350000381469727,27.196999931335448,-0.761055152667981
2020-10-21,21.0628719329834,40.04499816894531,28.649999618530273,27.20049991607666,-0.7855548335483593
2020-10-22,21.781024932861328,40.279998779296875,28.110000610351562,27.180499935150145,-0.5355102606566903
2020-10-23,21.80729866027832,40.19499969482422,27.549999237060547,27.238999938964845,-0.5169303671264985
2020-10-26,21.49201011657715,39.42499923706055,32.459999084472656,27.552499866485597,-0.5595085768690883
2020-10-27,20.887714385986328,40.19499969482422,33.349998474121094,27.906499767303465,-0.8674327164557032
2020-10-28,20.554908752441406,38.685001373291016,40.279998779296875,28.60199966430664,-0.8421160792389148
2020-10-29,20.61621856689453,38.77000045776367,37.59000015258789,29.146499633789062,-0.8273132388030615
2020-10-30,20.7563419342041,38.28499984741211,38.02000045776367,29.665999698638917,-0.7250299977656792
2020-11-02,21.089149475097656,38.959999084472656,37.130001068115234,30.124499797821045,-0.6662008449204568
2020-11-03,21.62337875366211,39.7599983215332,35.54999923706055,30.427999782562257,-0.5431957629042842
2020-11-04,20.738826751708984,41.36000061035156,29.56999969482422,30.50349979400635,-1.0415819112751397
2020-11-05,21.553316116333008,41.84000015258789,27.579999923706055,30.56449975967407,-0.7795076287330738
2020-11-06,21.290576934814453,41.630001068115234,24.860000610351562,30.55749979019165,-0.8584893063068597
2020-11-09,24.31207275390625,40.67499923706055,25.75,30.59149980545044,0.3894010923962055
2020-11-10,24.2244873046875,40.790000915527344,24.799999237060547,30.527999782562254,0.3444286085667467
2020-11-11,23.94424057006836,42.25,23.450000762939453,30.380499839782715,0.0904837476196008
2020-11-12,23.374969482421875,41.47999954223633,25.350000381469727,30.299499893188475,-0.048900682966619084
2020-11-13,23.646469116210938,42.0099983215332,23.100000381469727,30.083999919891358,0.0011728532915108298
2020-11-16,24.154428482055664,41.790000915527344,22.450000762939453,29.74749994277954,0.21695283364502257
2020-11-17,24.128158569335938,42.77000045776367,22.709999084472656,29.415499877929687,0.10818283417104094
2020-11-18,23.628952026367188,42.11000061035156,23.84000015258789,29.174999904632568,-0.015581333661740073
2020-11-19,23.628952026367188,41.8650016784668,23.110000610351562,28.924999904632568,0.009107855774450538
2020-11-20,23.48006248474121,41.7599983215332,23.700000762939453,28.732499980926512,-0.03706038127450089
2020-11-23,23.98802375793457,42.03499984741211,22.65999984741211,28.242500019073486,0.12883797635601074
2020-11-24,25.380544662475586,42.095001220703125,21.639999389648438,27.657000064849854,0.65355506710758
2020-11-25,25.424327850341797,42.040000915527344,21.25,26.70550012588501,0.6757856886423992
2020-11-27,25.389299392700195,42.07500076293945,20.84000015258789,25.86800012588501,0.6589074581722066
2020-11-30,24.66238784790039,42.38999938964844,20.56999969482422,24.995500087738037,0.3500996634553619
2020-12-01,25.126562118530273,43.34000015258789,20.770000457763672,24.17750005722046,0.43128701571353956
2020-12-02,25.450607299804688,43.130001068115234,21.170000076293945,23.458500099182128,0.5759599867220438
2020-12-03,25.477039337158203,43.2599983215332,21.280000686645508,23.044000148773193,0.5729344717679971
2020-12-04,25.811918258666992,43.720001220703125,20.790000915527344,22.704500198364258,0.6542188864480609
2020-12-07,25.63566780090332,43.584999084472656,21.299999237060547,22.526500129699706,0.6006450090284761
2020-12-08,25.494670867919922,44.099998474121094,20.68000030517578,22.273000144958495,0.49500574955166216
2020-12-09,25.380104064941406,43.95000076293945,22.270000457763672,22.146500205993654,0.46645392887752446
2020-12-10,25.653297424316406,44.01499938964844,22.520000457763672,22.100000190734864,0.5640323273005406
2020-12-11,25.177412033081055,44.0099983215332,23.309999465942383,21.998000144958496,0.38315113062483236
2020-12-14,24.868976593017578,44.209999084472656,24.719999313354492,22.079000091552736,0.24543541732990026
2020-12-15,25.239099502563477,44.290000915527344,22.889999389648438,22.101000022888183,0.3784468967452924
2020-12-16,25.309602737426758,44.900001525878906,22.5,22.09050006866455,0.343848047043109
2020-12-17,25.406538009643555,45.06999969482422,21.93000030517578,21.995000076293945,0.363664057068614
2020-12-18,25.26554298400879,45.064998626708984,21.56999969482422,21.91800003051758,0.31042734409299316
2020-12-21,26.208480834960938,44.48500061035156,25.15999984741211,21.99099998474121,0.7282789123046269
2020-12-22,25.741416931152344,44.1349983215332,24.229999542236328,22.069499969482422,0.5855267366501864
2020-12-23,26.481666564941406,44.470001220703125,23.309999465942383,22.15299997329712,0.8339160141528976
2020-12-24,26.402355194091797,44.904998779296875,21.530000686645508,22.167000007629394,0.7598503905297741
2020-12-28,26.552169799804688,45.404998779296875,21.700000762939453,22.210000038146973,0.7665663636222868
2020-12-29,26.446422576904297,45.52000045776367,23.079999923706055,22.335500049591065,0.7146714643912587
2020-12-30,26.419984817504883,45.72999954223633,22.770000457763672,22.435500049591063,0.6834324694316678
2020-12-31,26.710798263549805,46.2400016784668,22.75,22.514500045776366,0.7428826386409281
