Date,BAC,HD,VIX,AvgVIX,zscore
2017-04-24,19.226600646972656,122.17447662353516,10.84000015258789,13.30800004005432,0.48464876615134755
2017-04-25,19.51137924194336,123.09149169921875,10.760000228881836,13.221000051498413,0.5388232322984894
2017-04-26,19.438148498535156,124.04865264892578,10.850000381469727,13.18700008392334,0.41560561411784663
2017-04-27,19.242876052856445,125.57691955566406,10.359999656677246,13.134000062942505,0.18085221624705672
2017-04-28,18.990642547607422,125.56084442138672,10.819999694824219,13.098000049591064,0.05993533970784507
2017-05-01,19.210323333740234,124.04065704345703,10.109999656677246,12.985000038146973,0.30579206995988323
2017-05-02,19.145235061645508,124.63582611083984,10.59000015258789,12.895500040054321,0.21968701212552846
2017-05-03,19.340513229370117,124.67608642578125,10.680000305175781,12.84000005722046,0.31075227274936285
2017-05-04,19.40560531616211,124.56346893310547,10.460000038146973,12.71850004196167,0.352653205583335
2017-05-05,19.316099166870117,125.26324462890625,10.569999694824219,12.627500009536742,0.24511714304685808
2017-05-08,19.495101928710938,126.1963119506836,9.770000457763672,12.472500038146972,0.24649621394840743
2017-05-09,19.51137924194336,126.83171081542969,9.960000038146973,12.268000030517578,0.1961862063830534
2017-05-10,19.649696350097656,127.19368743896484,10.210000038146973,12.025000047683715,0.23014060177397141
2017-05-11,19.58460807800293,125.64127349853516,10.600000381469727,11.76650004386902,0.34077306969421756
2017-05-12,19.527650833129883,126.22039794921875,10.399999618530273,11.488500022888184,0.26008320161539183
2017-05-15,19.576465606689453,126.55018615722656,10.420000076293945,11.276500034332276,0.2535577473429991
2017-05-16,19.51951789855957,127.29830932617188,10.649999618530273,11.088000011444091,0.15739073507995194
2017-05-17,18.364131927490234,125.55281829833984,15.59000015258789,11.121000003814697,-0.24332676518714674
2017-05-18,18.502450942993164,125.23912048339844,14.65999984741211,11.14650001525879,-0.14747371241100782
2017-05-19,18.754680633544922,125.72174835205078,12.039999961853027,11.017000007629395,-0.06929902809061128
2017-05-22,18.74654769897461,125.44825744628906,10.930000305175781,11.02150001525879,-0.04819113839616554
2017-05-23,19.031326293945312,124.5393295288086,10.720000267028809,11.019500017166138,0.17325579421082132
2017-05-24,19.006914138793945,124.67608642578125,10.020000457763672,10.978000020980835,0.14888231810312713
2017-05-25,18.917417526245117,125.85041046142578,9.989999771118164,10.95950002670288,-0.0021219261358507244
2017-05-26,18.909278869628906,124.59558868408203,9.8100004196167,10.909000062942505,0.10888174138098315
2017-05-30,18.640769958496094,124.490478515625,10.380000114440918,10.922500085830688,-0.011775942965793299
2017-05-31,18.29383087158203,124.19115447998047,10.40999984741211,10.9135000705719,-0.15269805178673448
2017-06-01,18.473426818847656,125.51787567138672,9.890000343322754,10.874000072479248,-0.1870933165894492
2017-06-02,18.326488494873047,125.6797103881836,9.75,10.8385000705719,-0.2732166583130739
2017-06-05,18.29383087158203,125.22661590576172,10.069999694824219,10.8135000705719,-0.24755544178351738
2017-06-06,18.146892547607422,124.74932098388672,10.449999809265137,10.847500038146972,-0.27512887726774843
2017-06-07,18.448932647705078,125.36417388916016,10.390000343322754,10.869000053405761,-0.18489801451268617
2017-06-08,18.750974655151367,124.18303680419922,10.15999984741211,10.866500043869019,0.06986228120900008
2017-06-09,19.322399139404297,123.74617004394531,10.699999809265137,10.871500015258789,0.38715143352414333
2017-06-12,19.412200927734375,123.11514282226562,11.460000038146973,10.924500036239625,0.4885329809557415
2017-06-13,19.404037475585938,124.5794448852539,10.420000076293945,10.924500036239625,0.35042891528072445
2017-06-14,19.3958740234375,126.82040405273438,10.640000343322754,10.924000072479249,0.1411762157500294
2017-06-15,19.21628189086914,126.8284912109375,10.899999618530273,10.689500045776366,0.05329312578246433
2017-06-16,19.126482009887695,126.72331237792969,10.380000114440918,10.475500059127807,0.019355465121841813
2017-06-19,19.518320083618164,128.47882080078125,10.369999885559082,10.39200005531311,0.04866427521177686
2017-06-20,19.175464630126953,127.55662536621094,10.859999656677246,10.388500022888184,-0.03321585248246793
2017-06-21,18.8815860748291,126.68292236328125,10.75,10.390000009536744,-0.09577359624914178
2017-06-22,18.71831703186035,125.78482818603516,10.479999542236328,10.412999963760376,-0.0927221529168637
2017-06-23,18.628530502319336,122.41131591796875,10.020000457763672,10.414499998092651,0.17275480461101234
2017-06-26,18.6856689453125,122.5002670288086,9.899999618530273,10.41899995803833,0.19233098637339702
2017-06-27,18.99587059020996,123.16366577148438,11.0600004196167,10.45299997329712,0.2820747920163444
2017-06-28,19.49382972717285,123.96460723876953,10.029999732971191,10.433999967575073,0.45032272753173314
2017-06-29,19.85300636291504,123.09895324707031,11.4399995803833,10.511499929428101,0.7039050284858962
2017-06-30,19.804033279418945,124.10211181640625,11.180000305175781,10.58299994468689,0.5882439978070538
2017-07-03,20.146896362304688,124.59558868408203,11.220000267028809,10.64049997329712,0.7094022256029684
2017-07-05,20.34280776977539,123.52771759033203,11.069999694824219,10.671499967575073,0.9022893494447268
2017-07-06,20.1713809967041,123.00996398925781,12.539999961853027,10.778999948501587,0.8665399264893647
2017-07-07,20.269338607788086,123.15558624267578,11.1899995803833,10.830499935150147,0.9007309318454338
2017-07-10,20.318315505981445,122.30612182617188,11.109999656677246,10.850999927520752,1.002314074912791
2017-07-11,20.081584930419922,121.83692169189453,10.890000343322754,10.82249994277954,0.9304298190304402
2017-07-12,19.877504348754883,123.44680786132812,10.300000190734863,10.816499948501587,0.6839254673037414
2017-07-13,20.097915649414062,124.01309204101562,9.899999618530273,10.779499912261963,0.7389974815456445
2017-07-14,19.763216018676758,123.68147277832031,9.510000228881836,10.709999942779541,0.6069727658329833
2017-07-17,19.608116149902344,124.49852752685547,9.819999694824219,10.681999921798706,0.4568653267647734
2017-07-18,19.510154724121094,123.10704803466797,9.890000343322754,10.657999944686889,0.5368039706825782
2017-07-19,19.640764236450195,124.02118682861328,9.789999961853027,10.604499959945679,0.5164355433514201
2017-07-20,19.542810440063477,118.94873809814453,9.579999923706055,10.54599995613098,0.9335871042765714
2017-07-21,19.428524017333984,118.64132690429688,9.359999656677246,10.489999961853027,0.906294276251796
2017-07-24,19.518320083618164,116.96664428710938,9.430000305175781,10.460499954223632,1.1032810770354282
2017-07-25,19.983625411987305,118.90020751953125,9.430000305175781,10.436999988555907,1.15192650012188
2017-07-26,19.763216018676758,118.67366027832031,9.600000381469727,10.36399998664856,1.065732514400979
2017-07-27,19.681589126586914,119.51504516601562,10.109999656677246,10.367999982833862,0.9490469990670316
2017-07-28,19.61627960205078,119.79821014404297,10.289999961853027,10.310500001907348,0.8914169080935288
2017-07-31,19.68974494934082,121.02790832519531,10.260000228881836,10.264499998092651,0.814412796790208
2017-08-01,19.95913314819336,121.23014068603516,10.09000015258789,10.207999992370606,0.926599883209729
2017-08-02,20.07341766357422,121.7560043334961,10.279999732971191,10.168499994277955,0.9338796162212043
2017-08-03,19.893829345703125,121.99063110351562,10.4399995803833,10.063499975204468,0.8252453527617445
2017-08-04,20.383623123168945,123.57632446289062,10.029999732971191,10.005499982833863,0.9176410802471654
2017-08-07,20.375457763671875,124.0616683959961,9.930000305175781,9.946500015258788,0.8692172793276748
2017-08-08,20.326480865478516,124.0616683959961,10.960000038146973,9.95,0.8454525613975994
2017-08-09,20.195871353149414,125.60693359375,11.109999656677246,9.99049997329712,0.6405179134121272
2017-08-10,19.68974494934082,124.490478515625,16.040000915527344,10.297500038146973,0.49721085882616456
2017-08-11,19.47750473022461,125.29945373535156,15.510000228881836,10.597500038146972,0.3201177630368816
2017-08-14,19.93464469909668,124.7978515625,12.329999923706055,10.723000049591064,0.5878837730508684
2017-08-15,19.975460052490234,121.48902130126953,12.039999961853027,10.830500030517578,0.9108063275073316
2017-08-16,19.746891021728516,123.1717529296875,11.739999771118164,10.928000020980836,0.6457463309351855
2017-08-17,19.29791259765625,121.08448791503906,15.550000190734863,11.226500034332275,0.6191035349951874
2017-08-18,19.28158950805664,119.32087707519531,14.260000228881836,11.471500062942505,0.7727454883481902
2017-08-21,19.085664749145508,120.70428466796875,13.1899995803833,11.659500026702881,0.550945962594568
2017-08-22,19.453012466430664,121.2786865234375,11.350000381469727,11.755500030517577,0.6765712564690591
