Date,KDP,FDX,VIX,AvgVIX,zscore
2021-08-19,30.82414436340332,243.291748046875,21.670000076293945,17.76400008201599,0.011039061554634326
2021-08-20,30.762310028076172,242.37330627441406,18.559999465942383,17.832000017166138,-5.8992579072656424e-05
2021-08-23,30.947837829589844,242.69151306152344,17.149999618530273,17.81050000190735,0.051926720480033786
2021-08-24,30.89482879638672,243.51901245117188,17.219999313354492,17.703499937057494,0.030032266023985038
2021-08-25,30.850648880004883,245.8468017578125,16.790000915527344,17.627500009536742,-0.0007741735841472206
2021-08-26,30.89482879638672,243.20077514648438,18.84000015258789,17.684499979019165,0.03247204636881896
2021-08-27,31.036178588867188,243.600830078125,16.389999389648438,17.591999959945678,0.07087048641290036
2021-08-30,31.15102767944336,241.4548797607422,16.190000534057617,17.428500032424928,0.12101391021846003
2021-08-31,31.51325035095215,241.59129333496094,16.479999542236328,17.350499963760377,0.22622743562736974
2021-09-01,31.575098037719727,241.8094940185547,16.110000610351562,17.25750002861023,0.24269783567461908
2021-09-02,31.681110382080078,243.55117797851562,16.40999984741211,17.21399998664856,0.2604442478380141
2021-09-03,31.133365631103516,242.5937957763672,16.40999984741211,17.22699999809265,0.1071011337999516
2021-09-07,30.7181339263916,240.4052734375,18.139999389648438,17.298000001907347,0.0020697969689581143
2021-09-08,31.17753791809082,238.01612854003906,17.959999084472656,17.356499910354614,0.155154123765112
2021-09-09,30.771146774291992,236.3748016357422,18.799999237060547,17.487999868392944,0.04852109987166808
2021-09-10,30.771146774291992,234.85198974609375,20.950000762939453,17.755999898910524,0.0601958044475255
2021-09-13,31.053852081298828,238.78211975097656,19.3700008392334,17.951999950408936,0.1129979255298242
2021-09-14,30.938993453979492,232.70909118652344,19.459999084472656,18.118999862670897,0.12586286850660253
2021-09-15,31.292388916015625,233.9766082763672,18.18000030517578,18.13249988555908,0.21981524468241845
2021-09-16,31.354230880737305,235.60879516601562,18.690000534057617,17.988499927520753,0.22544357847804225
2021-09-17,30.841821670532227,232.727294921875,20.809999465942383,17.945499897003174,0.09721761053000395
2021-09-20,30.320575714111328,228.6968231201172,25.709999084472656,18.302999877929686,-0.024792008087698117
2021-09-21,30.02903175354004,229.85498046875,24.360000610351562,18.663499927520753,-0.11919656015064112
2021-09-22,30.32940673828125,208.89108276367188,20.8700008392334,18.846000003814698,0.12964018792466095
2021-09-23,30.30290985107422,208.7451629638672,18.6299991607666,18.93799991607666,0.1229859296943786
2021-09-24,29.923015594482422,206.6660919189453,17.75,18.883499908447266,0.027481849396111886
2021-09-27,30.046701431274414,206.54754638671875,18.760000228881836,19.001999950408937,0.06467437675435404
2021-09-28,30.073192596435547,202.79977416992188,23.25,19.354999923706053,0.10117811813215179
2021-09-29,30.603281021118164,201.60523986816406,22.559999465942383,19.658999919891357,0.2658394471181636
2021-09-30,30.343900680541992,199.96385192871094,23.139999389648438,20.0104998588562,0.20233304820664225
2021-10-01,29.49115562438965,202.91830444335938,21.100000381469727,20.244999885559082,-0.07047327492517667
2021-10-04,29.064767837524414,198.66903686523438,22.959999084472656,20.57249984741211,-0.16297849492964112
2021-10-05,29.695449829101562,204.5049591064453,21.299999237060547,20.730499839782716,-0.02270698045589629
2021-10-06,30.299484252929688,204.44114685058594,21.0,20.88249988555908,0.1549779474754483
2021-10-07,31.09894371032715,203.30130004882812,19.540000915527344,20.919499969482423,0.39824099043211203
2021-10-08,31.12560272216797,203.7481231689453,18.770000457763672,20.810499954223634,0.40263591992852704
2021-10-11,31.205537796020508,200.44717407226562,20.0,20.84199991226196,0.45139203830258373
2021-10-12,31.2321834564209,201.81497192382812,19.850000381469727,20.861499977111816,0.4487223576704398
2021-10-13,31.898406982421875,204.0125732421875,18.639999389648438,20.884499931335448,0.6273134592847246
2021-10-14,31.614152908325195,207.40469360351562,16.860000610351562,20.792999935150146,0.517920646039408
2021-10-15,31.365442276000977,208.92752075195312,16.299999237060547,20.567499923706055,0.4332856504309599
2021-10-18,30.876874923706055,207.88803100585938,16.309999465942383,20.097499942779542,0.29793192394267815
2021-10-19,30.867990493774414,209.1099090576172,15.699999809265137,19.66449990272522,0.2859580618901012
2021-10-20,31.001243591308594,210.91539001464844,15.489999771118164,19.395499849319457,0.3112065461794618
2021-10-21,30.53932762145996,212.31968688964844,15.010000228881836,19.21449990272522,0.16493570224147047
2021-10-22,30.788042068481445,212.44735717773438,15.430000305175781,19.098499917984007,0.23691820544772327
2021-10-25,30.592618942260742,214.6540985107422,15.239999771118164,18.922499895095825,0.1626720364521716
2021-10-26,30.716981887817383,216.86990356445312,15.979999542236328,18.558999872207643,0.1821667943281552
2021-10-27,30.379436492919922,214.55374145507812,16.979999542236328,18.279999876022337,0.10090357667872901
2021-10-28,31.525327682495117,215.16476440429688,16.530000686645508,17.949499940872194,0.43237051566226675
2021-10-29,32.05829620361328,214.77261352539062,16.260000228881836,17.707499933242797,0.5917252235440614
2021-11-01,32.33367919921875,214.8729248046875,16.40999984741211,17.379999971389772,0.671740792109054
2021-11-02,31.951705932617188,214.991455078125,16.030000686645508,17.116500043869017,0.5587788190977532
2021-11-03,32.05829620361328,218.866943359375,15.100000381469727,16.821500062942505,0.560335863129412
2021-11-04,32.111595153808594,223.4171142578125,15.4399995803833,16.616499996185304,0.5410872191374309
2021-11-05,32.31589889526367,221.3745880126953,16.479999542236328,16.501999950408937,0.6166795868865649
2021-11-08,31.765161514282227,226.62689208984375,17.219999313354492,16.36299991607666,0.4148517399020964
2021-11-09,31.78292465209961,227.49319458007812,17.780000686645508,16.259499931335448,0.4134210750940689
2021-11-10,31.86286735534668,226.6177978515625,18.729999542236328,16.263999938964844,0.4435838272734455
2021-11-11,31.64080238342285,228.87013244628906,17.65999984741211,16.30399990081787,0.36117263260193333
2021-11-12,31.685216903686523,231.50543212890625,16.290000915527344,16.30349998474121,0.35399815328769313
2021-11-15,31.72075843811035,230.064697265625,16.489999771118164,16.3125,0.37546984989105736
2021-11-16,31.60527992248535,230.86709594726562,16.3700008392334,16.346000051498415,0.33544217987021213
2021-11-17,31.694091796875,225.5509033203125,17.110000610351562,16.427000093460084,0.40225229364985754
2021-11-18,31.596384048461914,223.1527099609375,17.59000015258789,16.556000089645387,0.391975223386904
2021-11-19,31.2321834564209,221.30160522460938,17.90999984741211,16.680000066757202,0.29932722324105376
2021-11-22,31.853992462158203,226.13453674316406,19.170000076293945,16.87650008201599,0.4446852875033351
2021-11-23,31.898406982421875,224.71197509765625,19.3799991607666,17.046500062942506,0.4686205811936876
2021-11-24,31.64080238342285,222.1040496826172,18.579999923706055,17.12650008201599,0.4130451047954017
2021-11-26,31.072296142578125,217.1616973876953,28.6200008392334,17.731000089645384,0.28416248086707807
2021-11-29,31.241077423095703,219.36846923828125,22.959999084472656,18.066000032424927,0.3167567732856894
2021-11-30,30.19289779663086,210.06735229492188,27.190000534057617,18.605000066757203,0.08057686810385273
2021-12-01,29.810928344726562,207.70565795898438,31.1200008392334,19.359500074386595,-0.013369234395838392
2021-12-02,30.343900680541992,214.5628662109375,27.950000762939453,20.002000093460083,0.09040906074482107
2021-12-03,30.619272232055664,219.61465454101562,30.670000076293945,20.763500118255614,0.13246055475299645
2021-12-06,30.91240692138672,223.45361328125,27.18000030517578,21.29850015640259,0.18902114182744342
2021-12-07,31.02788543701172,225.2864532470703,21.889999389648438,21.532000160217287,0.20884563842606726
2021-12-08,30.921295166015625,223.1800537109375,19.899999618530273,21.638000106811525,0.19372579743431478
2021-12-09,30.725868225097656,223.63595581054688,21.579999923706055,21.78050012588501,0.13290139565624762
2021-12-10,31.374313354492188,225.2641143798828,18.690000534057617,21.832000160217284,0.3106427975462178
2021-12-13,31.356557846069336,220.34320068359375,20.309999465942383,22.03300008773804,0.34316055626531405
2021-12-14,31.14335823059082,219.5565643310547,21.889999389648438,22.303000068664552,0.2866484512675575
2021-12-15,31.667451858520508,220.23341369628906,19.290000915527344,22.449000072479247,0.43520413919609974
2021-12-16,31.71186637878418,218.16624450683594,20.56999969482422,22.62200002670288,0.46408134507802934
2021-12-17,31.694091796875,228.95933532714844,21.56999969482422,22.821000003814696,0.3761213992057021
2021-12-20,31.516437530517578,224.59642028808594,22.8700008392334,23.069000053405762,0.35745435086025124
2021-12-21,31.374313354492188,230.45025634765625,21.010000228881836,23.161000061035157,0.27088301121030267
2021-12-22,31.86286735534668,228.63006591796875,18.6299991607666,23.123500061035156,0.42815668531164325
2021-12-23,31.925045013427734,232.1606903076172,17.959999084472656,23.092500019073487,0.41932904108312946
2021-12-27,32.07606506347656,234.3832550048828,17.68000030517578,22.545499992370605,0.44659193499730326
2021-12-28,32.3070068359375,234.5570831298828,17.540000915527344,22.27450008392334,0.5130068879948337
2021-12-29,32.49356460571289,235.5175018310547,16.950000762939453,21.762500095367432,0.56037120002295
2021-12-30,32.58238983154297,236.49620056152344,17.329999923706055,21.073000049591066,0.5789251680195856
2021-12-31,32.74227523803711,236.56939697265625,17.219999313354492,20.536499977111816,0.6252669735348194
2022-01-03,32.609039306640625,236.48703002929688,16.600000381469727,19.832999992370606,0.5868131953428317
2022-01-04,33.09758377075195,242.30430603027344,16.90999984741211,19.319499969482422,0.6855310982623518
2022-01-05,33.060089111328125,239.76156616210938,19.729999542236328,19.211499977111817,0.6940259301709332
2022-01-06,33.417213439941406,240.73109436035156,19.610000610351562,19.19700002670288,0.7913567279935204
2022-01-07,33.301151275634766,241.4628143310547,18.760000228881836,19.05600004196167,0.7516997039537677
2022-01-10,33.31007766723633,234.65769958496094,19.399999618530273,19.091499996185302,0.8064900062024386
2022-01-11,33.77434158325195,233.73388671875,18.40999984741211,18.99650001525879,0.9497659768757574
2022-01-12,33.935028076171875,234.3467254638672,17.6200008392334,18.78300008773804,0.9922055922494852
2022-01-13,34.32786560058594,235.68215942382812,20.309999465942383,18.834000015258788,1.0972077540635667
2022-01-14,35.06888198852539,234.35586547851562,19.190000534057617,18.76500005722046,1.324755714002137
2022-01-18,34.06003189086914,231.7124786376953,22.790000915527344,18.826000118255614,1.0490714882734287
2022-01-19,34.26536560058594,230.6697540283203,23.850000381469727,18.875000095367433,1.1173009776046747
2022-01-20,34.02430725097656,229.34347534179688,25.59000015258789,19.104000091552734,1.056753602787389
2022-01-21,33.77434158325195,224.0110321044922,28.850000381469727,19.61500015258789,1.0243066709871504
2022-01-24,34.07787322998047,224.75189208984375,29.899999618530273,20.212000179290772,1.1076689544262233
2022-01-25,33.997528076171875,223.21522521972656,31.15999984741211,20.886000156402588,1.0958803339604308
2022-01-26,33.39936065673828,222.41033935546875,31.959999084472656,21.607000064849853,0.9265764257223812
2022-01-27,33.56898498535156,221.28529357910156,30.489999771118164,22.28400001525879,0.9849615563033428
2022-01-28,33.604698181152344,223.89210510253906,27.65999984741211,22.800500011444093,0.9754529173488109
2022-01-31,33.88147735595703,224.8799591064453,24.829999923706055,23.18100004196167,1.0490736747122553
2022-02-01,34.05110549926758,230.49598693847656,21.959999084472656,23.448999977111818,1.0557791859480719
2022-02-02,34.613555908203125,230.33135986328125,22.09000015258789,23.707999992370606,1.2220381922133035
2022-02-03,34.595706939697266,226.21533203125,24.350000381469727,23.939000034332274,1.2483578410653997
2022-02-04,34.140377044677734,223.2792510986328,23.219999313354492,24.119499969482423,1.137294744343846
2022-02-07,34.43499755859375,222.93167114257812,22.860000610351562,24.324499988555907,1.2263874872251073
2022-02-08,34.68498611450195,223.05056762695312,21.440000534057617,24.426500034332275,1.2988110196888412
2022-02-09,34.53321075439453,223.3981475830078,19.959999084472656,24.503999996185303,1.2516224253626227
2022-02-10,34.176082611083984,219.89501953125,23.90999984741211,24.818499946594237,1.1737144636062755
2022-02-11,33.95288848876953,212.39471435546875,27.360000610351562,25.171000003814697,1.1657410718626302
2022-02-14,34.015377044677734,208.96473693847656,28.329999923706055,25.62799997329712,1.2103683916726653
2022-02-15,33.86361312866211,210.7391357421875,25.700000762939453,25.773499965667725,1.1522443848307973
2022-02-16,33.854671478271484,209.4677734375,24.290000915527344,25.795499992370605,1.1593682742029
2022-02-17,33.854671478271484,205.2237548828125,28.110000610351562,25.92150001525879,1.1919052298027635
2022-02-18,34.35464096069336,203.266357421875,27.75,25.866499996185304,1.3535795809543547
2022-02-22,34.43499755859375,199.20523071289062,28.809999465942383,25.811999988555907,1.4082872901726933
2022-02-23,33.979671478271484,196.50697326660156,31.020000457763672,25.805000019073486,1.295402028249991
2022-02-24,32.72084426879883,197.49481201171875,30.31999969482422,25.723000049591064,0.9185471508241952
2022-02-25,34.19394302368164,201.88522338867188,27.59000015258789,25.57800006866455,1.317026778156595
2022-02-28,34.5242805480957,203.30296325683594,30.149999618530273,25.70250005722046,1.4030633343980699
2022-03-01,34.06895446777344,196.5709991455078,33.31999969482422,26.127000045776366,1.3211026626891154
2022-03-02,34.470706939697266,200.54066467285156,30.739999771118164,26.566000080108644,1.408524604377561
2022-03-03,34.470706939697266,202.42486572265625,30.479999542236328,26.985500049591064,1.3940792938519988
2022-03-04,34.711769104003906,196.8998565673828,31.979999542236328,27.367000007629393,1.5071534884109405
2022-03-07,34.05110549926758,184.5557403564453,36.45000076293945,28.028500080108643,1.4079821143814044
2022-03-08,33.220802307128906,187.21728515625,35.130001068115234,28.642000102996825,1.144004784101248
2022-03-09,33.59577941894531,198.9005889892578,32.45000076293945,29.192500114440918,1.164435127342771
2022-03-10,33.21187210083008,201.2501220703125,30.229999542236328,29.706000137329102,1.0338017117317932
2022-03-11,32.86369323730469,195.65164184570312,30.75,30.048000144958497,0.9745831638783439
2022-03-14,33.069026947021484,193.7701873779297,31.770000457763672,30.268500137329102,1.0492428126943643
2022-03-15,33.33686828613281,198.45086669921875,29.829999923706055,30.3435001373291,1.0919304149388083
2022-03-16,33.44399642944336,207.35328674316406,26.670000076293945,30.392000102996825,1.0551060515116244
2022-03-17,33.74754333496094,209.23477172851562,25.670000076293945,30.461000061035158,1.1297281592574069
2022-03-18,33.75647735595703,200.91053771972656,23.8700008392334,30.249000072479248,1.196167094505193
2022-03-21,33.72968292236328,203.893310546875,23.530000686645508,30.038000106811523,1.1654392898143018
2022-03-22,33.77434158325195,207.94070434570312,22.940000534057617,29.744500160217285,1.1475105481675307
2022-03-23,32.91725158691406,203.26004028320312,23.56999969482422,29.37200012207031,0.9319645792213007
2022-03-24,33.26543426513672,206.6099090576172,21.670000076293945,28.9395001411438,1.008423325077048
2022-03-25,33.5511360168457,207.93148803710938,20.809999465942383,28.600500106811523,1.0821030357665318
2022-03-28,33.92610549926758,211.13453674316406,19.6299991607666,28.07450008392334,1.1675453911852112
2022-03-29,34.185020446777344,218.9540252685547,18.899999618530273,27.353500080108642,1.1835505844661287
2022-03-30,34.06003189086914,215.90701293945312,19.329999923706055,26.78300008773804,1.170244788774407
2022-03-31,34.0044059753418,212.36436462402344,20.559999465942383,26.28700008392334,1.1810865926123535
2022-04-01,34.30945587158203,203.05812072753906,19.6299991607666,25.669500064849853,1.3419208255362443
2022-04-04,34.417118072509766,200.06617736816406,18.56999969482422,24.77550001144409,1.3964417919682854
2022-04-05,33.15204620361328,193.67848205566406,21.030000686645508,24.070499992370607,1.074299878293114
2022-04-06,33.94159698486328,187.22650146484375,22.100000381469727,23.55299997329712,1.3553818830407243
2022-04-07,33.74420928955078,187.01541137695312,21.549999237060547,23.11899995803833,1.2990958118359646
2022-04-08,33.78010177612305,184.9503631591797,21.15999984741211,22.639499950408936,1.3254567874284995
2022-04-11,33.72625732421875,187.33656311035156,24.3700008392334,22.26949996948242,1.2913674131765
2022-04-12,33.762149810791016,187.57522583007812,24.260000228881836,21.99099998474121,1.3000668871703749
2022-04-13,33.7890625,189.3465576171875,21.81999969482422,21.748499965667726,1.2943818296856173
2022-04-14,33.412227630615234,188.82339477539062,22.700000762939453,21.6,1.1878467928950018
2022-04-18,32.99951934814453,186.5472869873047,22.170000076293945,21.51499996185303,1.0842271889247896
2022-04-19,33.699344635009766,191.64096069335938,21.3700008392334,21.40699996948242,1.2504726232348253
2022-04-20,34.10308837890625,191.98974609375,20.31999969482422,21.27599992752075,1.3662383491781844
2022-04-21,33.654483795166016,189.851318359375,22.68000030517578,21.23149995803833,1.2510329036726495
2022-04-22,33.19690704345703,188.3369903564453,28.209999084472656,21.558499908447267,1.1284107517216493
2022-04-25,33.4660758972168,188.51133728027344,27.020000457763672,21.86899995803833,1.206035781500943
2022-04-26,33.24177169799805,183.55535888671875,33.52000045776367,22.563500022888185,1.1782305510413966
2022-04-27,33.968505859375,182.87620544433594,31.600000381469727,23.198500061035155,1.3966274363242577
2022-04-28,34.08514404296875,189.84214782714844,29.989999771118164,23.73150005340576,1.3774389694864169
2022-04-29,33.555789947509766,182.3989715576172,33.400001525878906,24.37350015640259,1.2792144480679057
2022-05-02,32.77521514892578,180.81121826171875,32.34000015258789,25.00900020599365,1.0624025554325096
2022-05-03,33.36737823486328,183.04141235351562,29.25,25.54300022125244,1.2190178820229596
2022-05-04,33.3942985534668,192.2650604248047,25.420000076293945,25.762500190734862,1.1562015508770822
2022-05-05,33.25074005126953,190.20005798339844,31.200000762939453,26.21750020980835,1.1299195713376815
2022-05-06,33.161014556884766,192.92587280273438,30.190000534057617,26.6495002746582,1.0827006896026352
2022-05-09,33.3225212097168,191.1453857421875,34.75,27.3290002822876,1.1437294398290807
