Date,META,LRCX,VIX,AvgVIX,zscore
2020-04-27,186.0400390625,24.748321533203125,33.290000915527344,44.11000022888184,-0.8274601370758393
2020-04-28,181.48577880859375,24.508712768554688,33.56999969482422,42.93450012207031,-0.9630222099231808
2020-04-29,192.677978515625,26.206584930419922,31.229999542236328,41.81900005340576,-0.7685771895016014
2020-04-30,203.11607360839844,23.893770217895508,34.150001525878906,40.673500061035156,-0.0999395634352401
2020-05-01,200.695068359375,21.997468948364258,37.189998626708984,39.9875,0.04922979187120153
2020-05-04,203.66177368164062,21.95067024230957,35.970001220703125,39.44600009918213,0.16291052168186254
2020-05-05,205.45770263671875,22.726604461669922,33.61000061035156,38.86450004577637,0.1311421828313208
2020-05-06,206.8467559814453,22.890399932861328,34.119998931884766,38.235499954223634,0.16114340631351814
2020-05-07,209.6150360107422,23.17774200439453,31.440000534057617,37.64000005722046,0.22582246612720014
2020-05-08,210.69654846191406,24.84099006652832,27.979999542236328,36.95550012588501,0.05711501394561923
2020-05-11,211.52011108398438,24.544281005859375,27.56999969482422,36.275500202178954,0.12415646735432773
2020-05-12,208.46408081054688,23.959291458129883,33.040000915527344,36.03950033187866,0.08624447642303831
2020-05-13,203.5030059814453,23.23015785217285,35.279998779296875,35.76150026321411,-0.0028806682214532293
2020-05-14,205.19970703125,25.17793846130371,32.61000061035156,35.38650026321411,-0.18481388930895512
2020-05-15,209.23800659179688,23.571788787841797,31.889999389648438,35.07350015640259,0.1628370401068894
2020-05-18,211.530029296875,24.098752975463867,29.299999237060547,34.34700002670288,0.18023744173063194
2020-05-19,215.19129943847656,24.490924835205078,30.530000686645508,33.60300006866455,0.26426243617966405
2020-05-20,228.1793670654297,25.38105010986328,27.989999771118164,32.90350008010864,0.6250018401019944
2020-05-21,229.58831787109375,24.401079177856445,29.530000686645508,32.31100006103516,0.7987727469962792
2020-05-22,233.0809326171875,24.442258834838867,28.15999984741211,31.92250003814697,0.920565049588132
2020-05-26,230.39199829101562,24.93084144592285,28.010000228881836,31.658500003814698,0.7617279533617508
2020-05-27,227.3558349609375,25.84342384338379,27.6200008392334,31.361000061035156,0.537242448676015
2020-05-28,223.70448303222656,24.973894119262695,28.59000015258789,31.229000091552734,0.5132792642371327
2020-05-29,223.33734130859375,25.615047454833984,27.510000228881836,30.89700002670288,0.4197485444809498
2020-06-01,230.104248046875,25.362327575683594,28.229999542236328,30.449000072479247,0.6973050700171464
2020-06-02,230.907958984375,25.408187866210938,26.84000015258789,29.992500019073486,0.7207811556869322
2020-06-03,228.36790466308594,26.852413177490234,25.65999984741211,29.594999980926513,0.44783666967351987
2020-06-04,224.52804565429688,27.315725326538086,25.809999465942383,29.179500007629393,0.2503285748930144
2020-06-05,228.97312927246094,28.539989471435547,24.520000457763672,28.8335000038147,0.25877543303311684
2020-06-08,229.5982208251953,27.853910446166992,25.809999465942383,28.725,0.3673002748127705
2020-06-09,236.81163024902344,28.29756736755371,27.56999969482422,28.725,0.5739921915396458
2020-06-10,234.88673400878906,28.20116424560547,27.56999969482422,28.451499938964844,0.5160867326535424
2020-06-11,222.6824951171875,26.434965133666992,40.790000915527344,28.727000045776368,0.29340355271289587
2020-06-12,226.80018615722656,26.630584716796875,36.09000015258789,28.901000022888184,0.41859965099139773
2020-06-15,230.68966674804688,27.250200271606445,34.400001525878906,29.026500129699706,0.4824736631972356
2020-06-16,233.8151397705078,28.705799102783203,33.66999816894531,29.245000076293945,0.41402584420763827
2020-06-17,233.69607543945312,29.485742568969727,33.470001220703125,29.392000102996825,0.3121537879514251
2020-06-18,234.10287475585938,29.581588745117188,32.939998626708984,29.639500045776366,0.31495219055939283
2020-06-19,236.93067932128906,29.62387466430664,35.119998931884766,29.91899995803833,0.4124429636092938
2020-06-22,237.35733032226562,29.346660614013672,31.770000457763672,30.09949998855591,0.4626201111399469
2020-06-23,240.35382080078125,29.692476272583008,31.3700008392334,30.267500019073488,0.5282806340583971
2020-06-24,232.19781494140625,28.73398208618164,33.84000015258789,30.57849998474121,0.3517178600052066
2020-06-25,233.84490966796875,29.374855041503906,32.220001220703125,30.760000038146973,0.3314315920324672
2020-06-26,214.39752197265625,28.42764663696289,34.72999954223633,31.121000003814697,-0.2569389225146296
2020-06-29,218.9219970703125,28.985822677612305,31.780000686645508,31.298500061035156,-0.16230141133802006
2020-06-30,225.30197143554688,30.395366668701172,30.43000030517578,31.47800006866455,-0.10670130630352977
2020-07-01,235.70034790039062,29.833423614501953,28.6200008392334,31.626000118255615,0.341517883761396
2020-07-02,231.60250854492188,30.417919158935547,27.68000030517578,31.719500160217287,0.1194772980900945
2020-07-06,238.40907287597656,31.476003646850586,27.940000534057617,31.890500164031984,0.2345379271845329
2020-07-07,238.9845733642578,30.811649322509766,29.43000030517578,32.07150020599365,0.33854330814392025
2020-07-08,241.6833953857422,31.367013931274414,28.079999923706055,32.097000217437746,0.3671772950726842
2020-07-09,242.59622192382812,31.551191329956055,29.260000228881836,32.18150024414062,0.37732050167088166
2020-07-10,243.16180419921875,31.9477481842041,27.290000915527344,31.506500244140625,0.3482812908502712
2020-07-13,237.13906860351562,31.68086814880371,32.189998626708984,31.31150016784668,0.16275676493475646
2020-07-14,237.8633575439453,32.51906967163086,29.520000457763672,31.067500114440918,0.08425109238513454
2020-07-15,238.40907287597656,32.252197265625,27.760000228881836,30.772000217437743,0.13746235909021143
2020-07-16,239.0540313720703,32.40818405151367,28.0,30.49850015640259,0.1413953329463395
2020-07-17,240.14544677734375,32.53879928588867,25.68000030517578,30.13550024032593,0.16472834096523778
2020-07-20,243.50906372070312,33.24169921875,24.459999084472656,29.602500247955323,0.19907326797814956
2020-07-21,239.86766052246094,33.548980712890625,24.84000015258789,29.256000232696532,0.028292400352874985
2020-07-22,238.0022735595703,34.01319122314453,24.31999969482422,28.903500175476076,-0.09756393933668094
2020-07-23,230.7888946533203,33.342247009277344,26.079999923706055,28.515500164031984,-0.27582879424352097
2020-07-24,228.9136199951172,32.48712921142578,25.84000015258789,28.19650011062622,-0.23704116485723153
2020-07-27,231.68186950683594,33.648590087890625,24.739999771118164,27.697000122070314,-0.2816859109409866
2020-07-28,228.3281707763672,32.788761138916016,25.440000534057617,27.380000114440918,-0.2960438388245757
2020-07-29,231.4735107421875,33.907005310058594,24.100000381469727,27.063500118255615,-0.32157791696477606
2020-07-30,232.67408752441406,35.571205139160156,24.760000228881836,26.870500087738037,-0.48607689391815667
2020-07-31,251.69480895996094,35.4415168762207,24.459999084472656,26.70950002670288,0.22146936848087823
2020-08-03,249.99815368652344,35.84089660644531,24.280000686645508,26.526500034332276,0.10985388416858718
2020-08-04,247.88475036621094,36.174495697021484,23.760000228881836,26.243000030517578,-0.008681780744075305
2020-08-05,247.18023681640625,36.034481048583984,22.989999771118164,25.988500022888182,-0.016776915196344586
2020-08-06,263.2144470214844,35.50259780883789,22.649999618530273,25.657999992370605,0.6325226755380087
2020-08-07,266.3498229980469,34.99798583984375,22.209999084472656,25.403999900817873,0.8095908588978484
2020-08-10,260.9521789550781,35.30997085571289,22.1299991607666,24.90099992752075,0.5743894556711109
2020-08-11,254.13568115234375,34.675682067871094,24.030000686645508,24.626499938964844,0.40596527706383156
2020-08-12,257.86639404296875,35.851234436035156,22.280000686645508,24.352499961853027,0.3945398309617443
2020-08-13,259.2654113769531,35.428367614746094,22.1299991607666,24.058999919891356,0.49827481513365085
2020-08-14,259.20587158203125,35.11075210571289,22.049999237060547,23.877499866485596,0.53583374059382
2020-08-17,259.1264953613281,35.621952056884766,21.350000381469727,23.72199993133545,0.46901491123736194
2020-08-18,260.2973327636719,35.19815444946289,21.510000228881836,23.555499935150145,0.5645728834037101
2020-08-19,260.5453796386719,34.9744987487793,22.540000915527344,23.466499996185302,0.6015601520077137
2020-08-20,266.9154052734375,33.688053131103516,22.719999313354492,23.298499965667723,0.9939757728924971
2020-08-21,264.93096923828125,33.212562561035156,22.540000915527344,23.133500003814696,0.9813172998478688
2020-08-24,269.2768859863281,32.985164642333984,22.3700008392334,23.01500005722046,1.1677136653118347
2020-08-25,278.6334228515625,33.124244689941406,22.030000686645508,22.844500064849854,1.4903919013973068
2020-08-26,301.54364013671875,33.0584602355957,23.270000457763672,22.803000068664552,2.331313473911966
2020-08-27,290.9368591308594,32.085872650146484,24.469999313354492,22.788500022888183,2.0674374975773473
2020-08-28,291.3735046386719,32.962615966796875,22.959999084472656,22.713500022888184,1.973656869510078
2020-08-31,290.9171142578125,31.605697631835938,26.40999984741211,22.819999980926514,2.1267735045071428
2020-09-01,293.13958740234375,32.00223922729492,26.1200008392334,22.938000011444093,2.1579575145359415
2020-09-02,300.14459228515625,34.082725524902344,26.56999969482422,23.117000007629393,2.152362773623894
2020-09-03,288.85321044921875,32.09339141845703,33.599998474121094,23.664499950408935,1.9907649131142158
2020-09-04,280.528564453125,31.3031063079834,30.75,24.091499996185302,1.7870354830598907
2020-09-08,269.04864501953125,28.446435928344727,31.459999084472656,24.557999992370604,1.7270594713182785
2020-09-09,271.5887451171875,28.27635383605957,28.809999465942383,24.79699993133545,1.8406534004537587
2020-09-10,266.0025634765625,27.956857681274414,29.709999084472656,25.168499851226805,1.6775763501214724
2020-09-11,264.5340576171875,27.626081466674805,26.8700008392334,25.405499935150146,1.6655709907265381
2020-09-14,264.0776672363281,28.70015525817871,25.850000381469727,25.595499992370605,1.5146527354574104
2020-09-15,270.2988586425781,29.029985427856445,25.59000015258789,25.807499980926515,1.6995173985062098
2020-09-16,261.4681091308594,28.8110408782959,26.040000915527344,26.03400001525879,1.4059377638082795
2020-09-17,252.8358917236328,28.744321823120117,26.459999084472656,26.229999923706053,1.1005357112804859
2020-09-18,250.56370544433594,28.868362426757812,25.829999923706055,26.385499954223633,1.002437603771621
2020-09-21,246.21780395507812,29.59663200378418,27.780000686645508,26.64749994277954,0.7533996896982914
2020-09-22,252.7664337158203,29.947126388549805,26.860000610351562,26.87199993133545,0.9475810243034156
2020-09-23,247.08103942871094,29.79019546508789,28.579999923706055,27.199499893188477,0.7605665817918591
2020-09-24,247.58706665039062,30.74399185180664,28.510000228881836,27.461499881744384,0.659670966836466
2020-09-25,252.8358917236328,31.03529930114746,26.3799991607666,27.55699987411499,0.8140119177430434
2020-09-28,254.82029724121094,31.631065368652344,26.190000534057617,27.71849994659424,0.8116268850101179
2020-09-29,259.7515563964844,31.85745620727539,26.270000457763672,27.711499977111817,0.9625444656025214
2020-09-30,259.8606872558594,31.295236587524414,26.3700008392334,27.723999977111816,1.0368255911567983
2020-10-01,264.5539245605469,31.991411209106445,26.700000762939453,27.73050003051758,1.1203379742520359
2020-10-02,257.9160461425781,31.008460998535156,27.6299991607666,27.432000064849852,1.0020116421842777
2020-10-05,262.5893249511719,32.28384780883789,27.959999084472656,27.292500019073486,1.0123587604954403
2020-10-06,256.6459655761719,32.165931701660156,29.479999542236328,27.19350004196167,0.8110888917021867
2020-10-07,256.11016845703125,32.61778259277344,28.059999465942383,27.15600004196167,0.7351035602450822
2020-10-08,261.7062683105469,33.5290641784668,26.360000610351562,26.988500118255615,0.8245287565558526
2020-10-09,262.390869140625,34.21580123901367,25.0,26.895000076293947,0.7635236621455824
2020-10-12,273.6029052734375,34.91387939453125,25.06999969482422,26.85600004196167,1.0837300704068724
2020-10-13,273.9898681640625,35.29875564575195,26.06999969482422,26.880000019073485,1.0496596124267217
2020-10-14,269.70355224609375,35.303470611572266,26.399999618530273,26.897999954223632,0.8932796026646829
2020-10-15,264.6432189941406,35.421390533447266,26.969999313354492,26.923499965667723,0.6946090679769252
2020-10-16,263.859375,34.42805862426758,27.40999984741211,27.002499961853026,0.7903517183655359
2020-10-19,259.3646545410156,34.29694366455078,29.18000030517578,27.07249994277954,0.6433847720052264
2020-10-20,265.47662353515625,34.29694366455078,29.350000381469727,27.196999931335448,0.8655302383040272
2020-10-21,276.5597229003906,34.58465576171875,28.649999618530273,27.20049991607666,1.2323732280277058
2020-10-22,275.9544677734375,33.77244567871094,28.110000610351562,27.180499935150145,1.311954650471022
2020-10-23,282.572509765625,33.3866081237793,27.549999237060547,27.238999938964845,1.6007490605420187
2020-10-26,274.9523010253906,32.793243408203125,32.459999084472656,27.552499866485597,1.3979950078337449
2020-10-27,281.0841979980469,32.43478775024414,33.349998474121094,27.906499767303465,1.6656954544941351
2020-10-28,265.58575439453125,31.969707489013672,40.279998779296875,28.60199966430664,1.160555235882609
2020-10-29,278.6433410644531,33.32435989379883,37.59000015258789,29.146499633789062,1.4657247451070354
2020-10-30,261.0613098144531,32.269710540771484,38.02000045776367,29.665999698638917,0.9585896560900975
2020-11-02,259.3249206542969,33.1064453125,37.130001068115234,30.124499797821045,0.7908316821659657
2020-11-03,263.2342834472656,34.9534912109375,35.54999923706055,30.427999782562257,0.7019183124236508
2020-11-04,285.142333984375,35.878910064697266,29.56999969482422,30.50349979400635,1.3824491505044683
2020-11-05,292.3855285644531,37.70616149902344,27.579999923706055,30.56449975967407,1.4171827622395734
2020-11-06,291.1253967285156,38.62215042114258,24.860000610351562,30.55749979019165,1.2568228110923128
2020-11-09,276.599365234375,39.26926803588867,25.75,30.59149980545044,0.6479275219315668
2020-11-10,270.3087158203125,38.47592544555664,24.799999237060547,30.527999782562254,0.5185080661289092
2020-11-11,274.32720947265625,39.99753189086914,23.450000762939453,30.380499839782715,0.4742626318389242
2020-11-12,272.93817138671875,39.474910736083984,25.350000381469727,30.299499893188475,0.4891389192157126
2020-11-13,274.7935791015625,40.21543502807617,23.100000381469727,30.083999919891358,0.46396097804734837
2020-11-16,276.7878723144531,41.43989181518555,22.450000762939453,29.74749994277954,0.3833073787533336
2020-11-17,272.8587646484375,40.7455940246582,22.709999084472656,29.415499877929687,0.3273333035726406
2020-11-18,269.8523254394531,40.59465789794922,23.84000015258789,29.174999904632568,0.23693834643451872
2020-11-19,270.8147888183594,41.28801727294922,23.110000610351562,28.924999904632568,0.18520420945832036
2020-11-20,267.5999755859375,40.90690994262695,23.700000762939453,28.732499980926512,0.1160223278445557
2020-11-23,266.33990478515625,42.331356048583984,22.65999984741211,28.242500019073486,-0.10792620079774426
2020-11-24,274.7637634277344,42.11437225341797,21.639999389648438,27.657000064849854,0.22538448022600827
2020-11-25,273.444091796875,42.146461486816406,21.25,26.70550012588501,0.17340645168335386
2020-11-27,275.6468811035156,43.06714630126953,20.84000015258789,25.86800012588501,0.13832244513339706
2020-11-30,274.81341552734375,42.701133728027344,20.56999969482422,24.995500087738037,0.15380512002406463
2020-12-01,284.3187561035156,44.115196228027344,20.770000457763672,24.17750005722046,0.32243459154511456
2020-12-02,285.28125,45.206642150878906,21.170000076293945,23.458500099182128,0.22091440131926451
2020-12-03,279.6554870605469,45.664154052734375,21.280000686645508,23.044000148773193,-0.04077869659629489
2020-12-04,277.52215576171875,47.165000915527344,20.790000915527344,22.704500198364258,-0.30602187915339013
2020-12-07,283.3563232421875,47.98570251464844,21.299999237060547,22.526500129699706,-0.19661539047276555
2020-12-08,281.19329833984375,48.3904914855957,20.68000030517578,22.273000144958495,-0.3258580462577837
2020-12-09,275.75604248046875,46.70420837402344,22.270000457763672,22.146500205993654,-0.3125834252896981
2020-12-10,274.9622497558594,46.356170654296875,22.520000457763672,22.100000190734864,-0.297906848168331
2020-12-11,271.4200134277344,46.50276184082031,23.309999465942383,21.998000144958496,-0.4449864769400621
2020-12-14,272.05499267578125,46.51884078979492,24.719999313354492,22.079000091552736,-0.42391847035431823
2020-12-15,273.4043884277344,46.8460807800293,22.889999389648438,22.101000022888183,-0.4158000217693082
2020-12-16,273.5235595703125,46.65503692626953,22.5,22.09050006866455,-0.387575506190409
2020-12-17,272.3428039550781,45.98638153076172,21.93000030517578,21.995000076293945,-0.34686504542399804
2020-12-18,274.2478332519531,45.487972259521484,21.56999969482422,21.91800003051758,-0.21529075821688345
2020-12-21,270.6659851074219,45.70170974731445,25.15999984741211,21.99099998474121,-0.3722078482021202
2020-12-22,265.0103454589844,45.10778045654297,24.229999542236328,22.069499969482422,-0.5034871144698579
2020-12-23,266.0223693847656,44.557350158691406,23.309999465942383,22.15299997329712,-0.39786390639023395
2020-12-24,265.3179626464844,45.42839050292969,21.530000686645508,22.167000007629394,-0.5324039408004254
2020-12-28,274.8431396484375,45.02739334106445,21.700000762939453,22.210000038146973,-0.13605092310329348
2020-12-29,274.6248474121094,44.75502014160156,23.079999923706055,22.335500049591065,-0.10992029242705159
2020-12-30,269.7530822753906,45.81709671020508,22.770000457763672,22.435500049591063,-0.4198191970841978
2020-12-31,271.0330505371094,44.665164947509766,22.75,22.514500045776366,-0.22922980278630928
2021-01-04,266.84588623046875,45.20896530151367,26.969999313354492,22.798999977111816,-0.4494273989451989
2021-01-05,268.8600769042969,46.77231979370117,25.34000015258789,23.026499938964843,-0.5717424458266961
2021-01-06,261.259765625,46.95578384399414,25.06999969482422,23.214999961853028,-0.8709283094495343
2021-01-07,266.6474609375,48.65530014038086,22.3700008392334,23.299499988555908,-0.8876592805941315
2021-01-08,265.486572265625,47.44190216064453,21.559999465942383,23.263999938964844,-0.7780978642549458
2021-01-11,254.8401641845703,48.846343994140625,24.079999923706055,23.34199991226196,-1.3407001060004633
2021-01-12,249.13490295410156,50.73408508300781,23.329999923706055,23.342999935150146,-1.784155942620172
2021-01-13,249.68064880371094,49.79399871826172,22.209999084472656,23.217499923706054,-1.646747270963504
2021-01-14,243.7273712158203,52.753265380859375,23.25,23.235499954223634,-2.2332291101554116
2021-01-15,249.40281677246094,51.78291702270508,24.34000015258789,23.32749996185303,-1.9055917543864753
2021-01-19,259.0669860839844,54.85567855834961,23.239999771118164,23.392999935150147,-1.938636644065288
2021-01-20,265.39727783203125,53.245994567871094,21.579999923706055,23.39349994659424,-1.507239002622834
2021-01-21,270.745361328125,53.35853958129883,21.31999969482422,23.201499938964844,-1.3269332733029104
2021-01-22,272.3626708984375,53.32638931274414,21.90999984741211,23.085499954223632,-1.2641296705106027
2021-01-25,275.8453369140625,53.696170806884766,23.190000534057617,23.079500007629395,-1.1837959395697089
2021-01-26,279.8538513183594,52.26808547973633,23.020000457763672,23.153999996185302,-0.8594974076268711
2021-01-27,270.0210266113281,48.71015167236328,37.209999084472656,23.929499912261964,-0.7719038216217868
2021-01-28,262.9366760253906,47.982872009277344,30.209999084472656,24.285999870300294,-0.9384333573170821
2021-01-29,256.31854248046875,45.76980972290039,33.09000015258789,24.801999855041505,-0.9021966288012122
2021-02-01,259.9699401855469,47.42487716674805,30.239999771118164,25.176499843597412,-0.9764759796485593
2021-02-02,265.0003967285156,48.80757141113281,25.559999465942383,25.105999851226805,-0.9665674191683064
2021-02-03,264.57373046875,47.6972541809082,22.90999984741211,24.984499835968016,-0.8432118893187508
2021-02-04,264.41497802734375,49.13480758666992,21.770000457763672,24.81949987411499,-1.028771209348956
2021-02-05,266.012451171875,48.21080017089844,20.8700008392334,24.74449987411499,-0.8551474174201166
2021-02-08,264.5043029785156,50.3879280090332,21.239999771118164,24.72849988937378,-1.1822475868653612
2021-02-09,267.35205078125,49.94342803955078,21.6299991607666,24.605999851226805,-1.0231515075785722
2021-02-10,269.7530822753906,50.361454010009766,21.989999771118164,24.538999843597413,-0.9881645890479613
2021-02-11,268.28460693359375,54.117042541503906,21.25,24.49099988937378,-1.5112348536748614
2021-02-12,268.393798828125,55.43638229370117,19.969999313354492,24.326999855041503,-1.6722709461741958
2021-02-16,271.8367919921875,55.968833923339844,21.459999084472656,24.18299980163574,-1.6137236955369612
2021-02-17,271.43988037109375,55.41272735595703,21.5,24.095999813079835,-1.558599712919229
2021-02-18,267.2923889160156,54.642887115478516,22.489999771118164,24.14149980545044,-1.6130633542485655
2021-02-19,259.52337646484375,56.59492111206055,22.049999237060547,24.177999782562257,-2.139569107270236
2021-02-22,258.30291748046875,53.6999626159668,23.450000762939453,24.254999828338622,-1.8218664876915058
2021-02-23,263.7899475097656,53.2129020690918,23.110000610351562,24.25099983215332,-1.5615202364725853
2021-02-24,262.251953125,56.452110290527344,21.34000015258789,24.16699981689453,-2.022535527450135
2021-02-25,252.70689392089844,51.79426574707031,28.889999389648438,23.75099983215332,-1.7869211937389269
2021-02-26,255.61407470703125,53.642276763916016,27.950000762939453,23.63799991607666,-1.9123805483385405
2021-03-01,262.8473205566406,56.632755279541016,23.350000381469727,23.15099992752075,-2.0234888963177284
2021-03-02,256.9832763671875,54.225807189941406,24.100000381469727,22.84399995803833,-1.935595499596614
2021-03-03,253.4212646484375,52.132850646972656,26.670000076293945,22.89949998855591,-1.8033022126705769
2021-03-04,255.6339111328125,50.0124626159668,28.56999969482422,23.182499980926515,-1.4576925973706674
2021-03-05,262.22222900390625,51.79899597167969,24.65999984741211,23.326999950408936,-1.441668663084432
2021-03-08,253.3220672607422,47.53458786010742,25.469999313354492,23.55699987411499,-1.2318204932262873
2021-03-09,263.67083740234375,51.402732849121094,24.030000686645508,23.69649991989136,-1.339458466252039
2021-03-10,262.8373718261719,49.05629348754883,22.559999465942383,23.742999935150145,-1.0762913851820028
2021-03-11,271.7474670410156,50.63477325439453,21.90999984741211,23.738999938964845,-0.9498597250106394
2021-03-12,266.3101501464844,49.63510513305664,20.690000534057617,23.710999965667725,-1.0224596339548655
2021-03-15,271.6185302734375,50.763397216796875,20.030000686645508,23.714000034332276,-0.9706325645948736
2021-03-16,277.1053771972656,51.87545394897461,19.790000915527344,23.63050012588501,-0.9102884523280108
2021-03-17,281.798583984375,52.42816925048828,19.229999542236328,23.517000102996825,-0.808835269785086
2021-03-18,276.4505920410156,51.11607360839844,21.579999923706055,23.47150011062622,-0.8391144609323424
2021-03-19,287.85107421875,51.413753509521484,20.950000762939453,23.416500186920167,-0.4619825188781418
2021-03-22,291.2544250488281,53.09369659423828,18.8799991607666,23.188000106811522,-0.5483884762916102
2021-03-23,288.36700439453125,51.61284637451172,20.299999237060547,23.04750003814697,-0.4681303174960013
2021-03-24,279.9431457519531,52.37507629394531,21.200000762939453,23.04050006866455,-0.869632846512626
