Date,AMD,UPS,VIX,AvgVIX,zscore
2020-05-04,52.560001373291016,70.9198226928711,35.970001220703125,39.44600009918213,0.16599640197034032
2020-05-05,52.189998626708984,72.69986724853516,33.61000061035156,38.86450004577637,0.0891334775481167
2020-05-06,52.15999984741211,72.87238311767578,34.119998931884766,38.235499954223634,0.08200310570625692
2020-05-07,51.95000076293945,72.79397583007812,31.440000534057617,37.64000005722046,0.0730742148744249
2020-05-08,53.189998626708984,74.3623046875,27.979999542236328,36.95550012588501,0.0905708819942099
2020-05-11,55.7400016784668,73.6408920288086,27.56999969482422,36.275500202178954,0.25232671711175825
2020-05-12,53.7599983215332,72.8096694946289,33.040000915527344,36.03950033187866,0.17106985663514576
2020-05-13,52.18000030517578,71.15505981445312,35.279998779296875,35.76150026321411,0.13782086998153756
2020-05-14,54.5099983215332,71.90001678466797,32.61000061035156,35.38650026321411,0.24087280923734217
2020-05-15,54.20000076293945,71.38247680664062,31.889999389648438,35.07350015640259,0.24049696047738703
2020-05-18,54.59000015258789,75.35820770263672,29.299999237060547,34.34700002670288,0.13501721232838923
2020-05-19,55.470001220703125,75.61697387695312,30.530000686645508,33.60300006866455,0.17465816690683275
2020-05-20,56.38999938964844,76.205078125,27.989999771118164,32.90350008010864,0.20597999199099395
2020-05-21,54.650001525878906,76.30703735351562,29.530000686645508,32.31100006103516,0.10804408718966053
2020-05-22,55.16999816894531,76.63983154296875,28.15999984741211,31.92250003814697,0.1257352537519924
2020-05-26,53.189998626708984,76.91718292236328,28.010000228881836,31.658500003814698,0.009149452129107795
2020-05-27,52.7400016784668,78.93778991699219,27.6200008392334,31.361000061035156,-0.07973305323506269
2020-05-28,51.7400016784668,79.01702117919922,28.59000015258789,31.229000091552734,-0.13667570801583453
2020-05-29,53.79999923706055,79.00909423828125,27.510000228881836,30.89700002670288,-0.024322892735076755
2020-06-01,53.630001068115234,78.66836547851562,28.229999542236328,30.449000072479247,-0.022715103840226993
2020-06-02,53.540000915527344,80.16595458984375,26.84000015258789,29.992500019073486,-0.07533937554729751
2020-06-03,52.72999954223633,82.13109588623047,25.65999984741211,29.594999980926513,-0.18204483299544935
2020-06-04,52.630001068115234,81.77449035644531,25.809999465942383,29.179500007629393,-0.17612184950354406
2020-06-05,53.099998474121094,84.50825500488281,24.520000457763672,28.8335000038147,-0.23766806511226646
2020-06-08,52.970001220703125,87.51934814453125,25.809999465942383,28.725,-0.340702753382115
2020-06-09,56.38999938964844,85.44327545166016,27.56999969482422,28.725,-0.088432174290928
2020-06-10,57.439998626708984,84.49240112304688,27.56999969482422,28.451499938964844,-0.0009902812304257123
2020-06-11,52.83000183105469,79.6113052368164,40.790000915527344,28.727000045776368,-0.09629972172962638
2020-06-12,53.5,80.41162109375,36.09000015258789,28.901000022888184,-0.0853452779900672
2020-06-15,54.68000030517578,83.70794677734375,34.400001525878906,29.026500129699706,-0.12618307727511432
2020-06-16,54.459999084472656,83.85850524902344,33.66999816894531,29.245000076293945,-0.14295317185001793
2020-06-17,54.54999923706055,84.77767181396484,33.470001220703125,29.392000102996825,-0.1673485013557606
2020-06-18,54.040000915527344,85.24518585205078,32.939998626708984,29.639500045776366,-0.2100006106511014
2020-06-19,54.22999954223633,85.39573669433594,35.119998931884766,29.91899995803833,-0.20445924077298894
2020-06-22,54.7599983215332,84.70634460449219,31.770000457763672,30.09949998855591,-0.15364772093434537
2020-06-23,53.9900016784668,87.64611053466797,31.3700008392334,30.267500019073488,-0.28923653397483384
2020-06-24,52.38999938964844,86.7665786743164,33.84000015258789,30.57849998474121,-0.34827506550118326
2020-06-25,51.93000030517578,87.57482147216797,32.220001220703125,30.760000038146973,-0.3990650215520267
2020-06-26,50.099998474121094,85.03915405273438,34.72999954223633,31.121000003814697,-0.4178401896918837
2020-06-29,50.279998779296875,86.75071716308594,31.780000686645508,31.298500061035156,-0.46259081418688563
2020-06-30,52.61000061035156,88.09778594970703,30.43000030517578,31.47800006866455,-0.3787273724502615
2020-07-01,52.58000183105469,90.66513061523438,28.6200008392334,31.626000118255615,-0.4621785576377957
2020-07-02,52.34000015258789,90.61756896972656,27.68000030517578,31.719500160217287,-0.4737231385785566
2020-07-06,53.400001525878906,91.40995788574219,27.940000534057617,31.890500164031984,-0.44129301978708957
2020-07-07,52.93000030517578,90.68890380859375,29.43000030517578,32.07150020599365,-0.44389009709217575
2020-07-08,53.43000030517578,90.70474243164062,28.079999923706055,32.097000217437746,-0.4171860416615312
2020-07-09,57.2599983215332,90.68890380859375,29.260000228881836,32.18150024414062,-0.20826185324680146
2020-07-10,55.880001068115234,91.18017578125,27.290000915527344,31.506500244140625,-0.29901438706878286
2020-07-13,53.59000015258789,90.14213562011719,32.189998626708984,31.31150016784668,-0.39054950878445793
2020-07-14,54.720001220703125,91.38619232177734,29.520000457763672,31.067500114440918,-0.36870437565828296
2020-07-15,55.34000015258789,94.4606704711914,27.760000228881836,30.772000217437743,-0.43294606386719275
2020-07-16,54.91999816894531,94.88062286376953,28.0,30.49850015640259,-0.4691850430897983
2020-07-17,55.040000915527344,93.93769836425781,25.68000030517578,30.13550024032593,-0.4326047110844061
2020-07-20,57.459999084472656,93.77919006347656,24.459999084472656,29.602500247955323,-0.2958626363698553
2020-07-21,57.0,94.32597351074219,24.84000015258789,29.256000232696532,-0.33832014280106065
2020-07-22,61.790000915527344,94.07238006591797,24.31999969482422,28.903500175476076,-0.06957785889254506
2020-07-23,59.56999969482422,93.6128158569336,26.079999923706055,28.515500164031984,-0.17573921649609703
2020-07-24,69.4000015258789,93.77919006347656,25.84000015258789,28.19650011062622,0.35388403698885196
2020-07-27,68.97000122070312,95.88697052001953,24.739999771118164,27.697000122070314,0.2633115700293264
2020-07-28,67.61000061035156,94.78556060791016,25.440000534057617,27.380000114440918,0.2244043947798084
2020-07-29,76.08999633789062,98.00263977050781,24.100000381469727,27.063500118255615,0.583340576664027
2020-07-30,78.19999694824219,112.09132385253906,24.760000228881836,26.870500087738037,0.24916945802401705
2020-07-31,77.43000030517578,113.12141418457031,24.459999084472656,26.70950002670288,0.1744401081304061
2020-08-03,77.66999816894531,112.66179656982422,24.280000686645508,26.526500034332276,0.20214778038617012
2020-08-04,85.04000091552734,114.67449951171875,23.760000228881836,26.243000030517578,0.5390630444056079
2020-08-05,85.30999755859375,114.95975494384766,22.989999771118164,25.988500022888182,0.544664815609629
2020-08-06,86.70999908447266,115.26881408691406,22.649999618530273,25.657999992370605,0.6110001774424231
2020-08-07,84.8499984741211,124.32579040527344,22.209999084472656,25.403999900817873,0.22114651358554616
2020-08-10,82.23999786376953,126.45732116699219,22.1299991607666,24.90099992752075,0.011186691006913376
2020-08-11,76.87999725341797,123.4937744140625,24.030000686645508,24.626499938964844,-0.1860465668712877
2020-08-12,82.61000061035156,125.03099060058594,22.280000686645508,24.352499961853027,0.07677710217364649
2020-08-13,81.83999633789062,126.21957397460938,22.1299991607666,24.058999919891356,-0.00300367860404354
2020-08-14,81.30000305175781,127.36857604980469,22.049999237060547,23.877499866485596,-0.0690063892430175
2020-08-17,82.41999816894531,127.01991271972656,21.350000381469727,23.72199993133545,0.003052648006461974
2020-08-18,81.66000366210938,126.7742691040039,21.510000228881836,23.555499935150145,-0.03047603643664924
2020-08-19,81.08999633789062,127.05160522460938,22.540000915527344,23.466499996185302,-0.07033291243092135
2020-08-20,82.7699966430664,126.42565155029297,22.719999313354492,23.298499965667723,0.04103724938482221
2020-08-21,83.80999755859375,126.81637573242188,22.540000915527344,23.133500003814696,0.08517964642678223
2020-08-24,83.08000183105469,127.86900329589844,22.3700008392334,23.01500005722046,0.011908812517558494
2020-08-25,86.3499984741211,126.82434844970703,22.030000686645508,22.844500064849854,0.2231464020206443
2020-08-26,86.0199966430664,126.71268463134766,23.270000457763672,22.803000068664552,0.20874709832064434
2020-08-27,83.80000305175781,127.75736236572266,24.469999313354492,22.788500022888183,0.054647460331703174
2020-08-28,85.55000305175781,129.47181701660156,22.959999084472656,22.713500022888184,0.09524035284377638
2020-08-31,90.81999969482422,130.47659301757812,26.40999984741211,22.819999980926514,0.3499998847424915
2020-09-01,92.18000030517578,129.70306396484375,26.1200008392334,22.938000011444093,0.44865950116286707
2020-09-02,90.22000122070312,132.1990509033203,26.56999969482422,23.117000007629393,0.262456367110462
2020-09-03,82.54000091552734,126.01097869873047,33.599998474121094,23.664499950408935,0.04173663784987842
2020-09-04,82.01000213623047,128.2118682861328,30.75,24.091499996185302,-0.05724480484825068
2020-09-08,78.69000244140625,124.75901794433594,31.459999084472656,24.557999992370604,-0.12787242213872216
2020-09-09,81.91000366210938,127.43040466308594,28.809999465942383,24.79699993133545,-0.03778201622156909
2020-09-10,78.9800033569336,125.90727996826172,29.709999084472656,25.168499851226805,-0.14868522804864254
2020-09-11,76.33999633789062,126.68878173828125,26.8700008392334,25.405499935150146,-0.31725384629624953
2020-09-14,77.9000015258789,127.70150756835938,25.850000381469727,25.595499992370605,-0.26463662175622943
2020-09-15,78.93000030517578,128.80999755859375,25.59000015258789,25.807499980926515,-0.24391300015944062
2020-09-16,76.66000366210938,127.4862289428711,26.040000915527344,26.03400001525879,-0.3252536548723359
2020-09-17,76.55000305175781,127.39054107666016,26.459999084472656,26.229999923706053,-0.3281901505541131
2020-09-18,74.93000030517578,127.3187484741211,25.829999923706055,26.385499954223633,-0.41405890693050657
2020-09-21,77.94000244140625,128.4351806640625,27.780000686645508,26.64749994277954,-0.28584129891588816
2020-09-22,77.69999694824219,129.09701538085938,26.860000610351562,26.87199993133545,-0.3199938443892635
2020-09-23,74.7300033569336,128.82594299316406,28.579999923706055,27.199499893188477,-0.47297505871390055
2020-09-24,75.81999969482422,127.91686248779297,28.510000228881836,27.461499881744384,-0.3846885456958414
2020-09-25,78.05999755859375,132.47018432617188,26.3799991607666,27.55699987411499,-0.40790300466875107
2020-09-28,79.4800033569336,134.6870880126953,26.190000534057617,27.71849994659424,-0.40128016692859036
2020-09-29,81.7699966430664,134.3680877685547,26.270000457763672,27.711499977111817,-0.26649793153197104
2020-09-30,81.98999786376953,132.8768768310547,26.3700008392334,27.723999977111816,-0.2070025754437309
2020-10-01,84.86000061035156,133.69029235839844,26.700000762939453,27.73050003051758,-0.07674656301773611
2020-10-02,81.80000305175781,133.14004516601562,27.6299991607666,27.432000064849852,-0.22572855668818725
2020-10-05,86.1500015258789,134.89442443847656,27.959999084472656,27.292500019073486,-0.044922258875934526
2020-10-06,84.4800033569336,135.04592895507812,29.479999542236328,27.19350004196167,-0.14062790504427378
2020-10-07,86.69000244140625,139.54342651367188,28.059999465942383,27.15600004196167,-0.16369576227672145
2020-10-08,86.51000213623047,138.9214630126953,26.360000610351562,26.988500118255615,-0.15366959429990562
2020-10-09,83.0999984741211,139.30421447753906,25.0,26.895000076293947,-0.35143183156235364
2020-10-12,84.29000091552734,140.77947998046875,25.06999969482422,26.85600004196167,-0.3336899603936079
2020-10-13,85.27999877929688,139.81460571289062,26.06999969482422,26.880000019073485,-0.2490670359175823
2020-10-14,84.20999908447266,139.05703735351562,26.399999618530273,26.897999954223632,-0.2831509362323814
2020-10-15,83.12999725341797,138.785888671875,26.969999313354492,26.923499965667723,-0.33328084076923353
2020-10-16,83.16999816894531,139.1048583984375,27.40999984741211,27.002499961853026,-0.34126933375833374
2020-10-19,82.0,137.2388916015625,29.18000030517578,27.07249994277954,-0.34547135787420985
2020-10-20,81.55999755859375,139.45578002929688,29.350000381469727,27.196999931335448,-0.4400652800059134
2020-10-21,79.19999694824219,137.7412109375,28.649999618530273,27.20049991607666,-0.5138493148704311
2020-10-22,79.41999816894531,137.94857788085938,28.110000610351562,27.180499935150145,-0.5084859475046228
2020-10-23,81.95999908447266,137.07937622070312,27.549999237060547,27.238999938964845,-0.34256451638935326
2020-10-26,82.2300033569336,133.96939086914062,32.459999084472656,27.552499866485597,-0.22875938101317142
2020-10-27,78.87999725341797,136.2340850830078,33.349998474121094,27.906499767303465,-0.4832323379497833
2020-10-28,76.4000015258789,124.22467041015625,40.279998779296875,28.60199966430664,-0.23545972721852018
2020-10-29,78.0199966430664,128.6743927001953,37.59000015258789,29.146499633789062,-0.2891116536124279
2020-10-30,75.29000091552734,125.2853012084961,38.02000045776367,29.665999698638917,-0.3296645825979655
2020-11-02,74.69999694824219,127.23107147216797,37.130001068115234,30.124499797821045,-0.42378096634104717
2020-11-03,76.58000183105469,130.36497497558594,35.54999923706055,30.427999782562257,-0.4213499398374192
2020-11-04,81.3499984741211,129.6472930908203,29.56999969482422,30.50349979400635,-0.13890620380072255
2020-11-05,83.0,130.42877197265625,27.579999923706055,30.56449975967407,-0.07402198116805465
2020-11-06,85.87999725341797,133.7141571044922,24.860000610351562,30.55749979019165,-0.022001305559082595
2020-11-09,83.12000274658203,130.15760803222656,25.75,30.59149980545044,-0.058849990468746546
2020-11-10,77.98999786376953,131.3617706298828,24.799999237060547,30.527999782562254,-0.37638817961892235
2020-11-11,81.27999877929688,132.8848419189453,23.450000762939453,30.380499839782715,-0.24589288463455017
2020-11-12,81.83999633789062,130.8630828857422,25.350000381469727,30.299499893188475,-0.15098769207935087
2020-11-13,81.43000030517578,131.3123779296875,23.100000381469727,30.083999919891358,-0.1876172922677429
2020-11-16,83.7300033569336,135.13931274414062,22.450000762939453,29.74749994277954,-0.18441717848670772
2020-11-17,83.36000061035156,135.4923553466797,22.709999084472656,29.415499877929687,-0.21580296906425392
2020-11-18,82.54000091552734,135.14735412597656,23.84000015258789,29.174999904632568,-0.24943056570593639
2020-11-19,85.54000091552734,133.56680297851562,23.110000610351562,28.924999904632568,-0.035807072037617085
2020-11-20,84.63999938964844,131.38453674316406,23.700000762939453,28.732499980926512,-0.015236369152577265
2020-11-23,85.30999755859375,133.66307067871094,22.65999984741211,28.242500019073486,-0.05139126626956094
2020-11-24,85.06999969482422,138.5491180419922,21.639999389648438,27.657000064849854,-0.2201648548594715
2020-11-25,86.70999908447266,136.7920684814453,21.25,26.70550012588501,-0.07492454657748793
2020-11-27,87.19000244140625,135.50038146972656,20.84000015258789,25.86800012588501,-0.007639118799822045
2020-11-30,92.66000366210938,137.24940490722656,20.56999969482422,24.995500087738037,0.23428576280449942
2020-12-01,92.62999725341797,134.7542266845703,20.770000457763672,24.17750005722046,0.3121717348787068
2020-12-02,93.73999786376953,135.4521942138672,21.170000076293945,23.458500099182128,0.3503318095556299
2020-12-03,92.30999755859375,134.6499481201172,21.280000686645508,23.044000148773193,0.29808136305814353
2020-12-04,94.04000091552734,134.1845703125,20.790000915527344,22.704500198364258,0.4070551793400949
2020-12-07,94.06999969482422,134.36114501953125,21.299999237060547,22.526500129699706,0.4030603815059649
2020-12-08,92.91999816894531,133.49462890625,20.68000030517578,22.273000144958495,0.36809502751873097
2020-12-09,89.83000183105469,135.7330322265625,22.270000457763672,22.146500205993654,0.1286090512835404
2020-12-10,91.66000366210938,131.76963806152344,22.520000457763672,22.100000190734864,0.35450285222878253
2020-12-11,91.6500015258789,135.10723876953125,23.309999465942383,21.998000144958496,0.24759254256888558
2020-12-14,94.77999877929688,133.6791229248047,24.719999313354492,22.079000091552736,0.46343221751017805
2020-12-15,97.12000274658203,134.12037658691406,22.889999389648438,22.101000022888183,0.5767073794898975
2020-12-16,96.8499984741211,136.4952392578125,22.5,22.09050006866455,0.48632987325438043
2020-12-17,96.83999633789062,139.99319458007812,21.93000030517578,21.995000076293945,0.3743092214262444
2020-12-18,95.91999816894531,140.5468292236328,21.56999969482422,21.91800003051758,0.30660131272437546
2020-12-21,93.2300033569336,138.46885681152344,25.15999984741211,21.99099998474121,0.2264410770384284
2020-12-22,93.16000366210938,140.0493927001953,24.229999542236328,22.069499969482422,0.1722617515588446
2020-12-23,91.55000305175781,138.509033203125,23.309999465942383,22.15299997329712,0.13373905497600239
2020-12-24,91.80999755859375,138.14793395996094,21.530000686645508,22.167000007629394,0.15939521464182696
2020-12-28,91.5999984741211,137.4820556640625,21.700000762939453,22.210000038146973,0.16918844091421828
2020-12-29,90.62000274658203,135.6126708984375,23.079999923706055,22.335500049591065,0.1754348272301
2020-12-30,92.29000091552734,133.36622619628906,22.770000457763672,22.435500049591063,0.3379041347978318
2020-12-31,91.70999908447266,135.10723876953125,22.75,22.514500045776366,0.2508574677058139
2021-01-04,92.30000305175781,131.41668701171875,26.969999313354492,22.798999977111816,0.40057830340145584
2021-01-05,92.7699966430664,129.58741760253906,25.34000015258789,23.026499938964843,0.4844512400895328
2021-01-06,90.33000183105469,129.20230102539062,25.06999969482422,23.214999961853028,0.36394577989837024
2021-01-07,95.16000366210938,127.56558227539062,22.3700008392334,23.299499988555908,0.678943647642775
2021-01-08,94.58000183105469,127.07617950439453,21.559999465942383,23.263999938964844,0.6629781005989943
2021-01-11,97.25,129.86016845703125,24.079999923706055,23.34199991226196,0.7195501209119375
2021-01-12,95.36000061035156,131.5049285888672,23.329999923706055,23.342999935150146,0.5642839568083182
2021-01-13,91.77999877929688,130.8630828857422,22.209999084472656,23.217499923706054,0.38992371486341715
2021-01-14,90.79000091552734,131.15191650390625,23.25,23.235499954223634,0.3268455339180639
2021-01-15,88.20999908447266,127.48538970947266,24.34000015258789,23.32749996185303,0.3032965051097908
2021-01-19,89.44999694824219,125.38337707519531,23.239999771118164,23.392999935150147,0.43776330734967533
2021-01-20,88.75,128.23951721191406,21.579999923706055,23.39349994659424,0.3086487829424955
2021-01-21,91.52999877929688,128.44813537597656,21.31999969482422,23.201499938964844,0.45328128330502737
2021-01-22,92.79000091552734,127.55760955810547,21.90999984741211,23.085499954223632,0.5502277900526062
2021-01-25,94.12999725341797,129.7719268798828,23.190000534057617,23.079500007629395,0.5525791271945543
2021-01-26,94.70999908447266,129.51516723632812,23.020000457763672,23.153999996185302,0.5923241287247724
2021-01-27,88.83999633789062,126.48249053955078,37.209999084472656,23.929499912261964,0.3695408642590288
2021-01-28,87.5199966430664,126.17761993408203,30.209999084472656,24.285999870300294,0.3074255281945905
2021-01-29,85.63999938964844,124.35639953613281,33.09000015258789,24.801999855041505,0.2631610110648349
2021-02-01,87.66000366210938,125.36729431152344,30.239999771118164,25.176499843597412,0.3408686509525616
2021-02-02,88.86000061035156,128.6005859375,25.559999465942383,25.105999851226805,0.3031278544174015
2021-02-03,87.88999938964844,128.13523864746094,22.90999984741211,24.984499835968016,0.26517283936879743
2021-02-04,87.83999633789062,130.18109130859375,21.770000457763672,24.81949987411499,0.19725250085097212
2021-02-05,87.9000015258789,131.88198852539062,20.8700008392334,24.74449987411499,0.14631193750809085
2021-02-08,91.47000122070312,131.13584899902344,21.239999771118164,24.72849988937378,0.3643615965163762
2021-02-09,90.91000366210938,133.91986083984375,21.6299991607666,24.605999851226805,0.2451641646411288
2021-02-10,92.3499984741211,132.908935546875,21.989999771118164,24.538999843597413,0.3557424583970266
2021-02-11,92.66000366210938,130.26937866210938,21.25,24.49099988937378,0.45673226127873817
2021-02-12,93.7699966430664,131.0876922607422,19.969999313354492,24.326999855041503,0.49105661117307564
2021-02-16,91.45999908447266,129.7719268798828,21.459999084472656,24.18299980163574,0.40728414617093767
2021-02-17,89.94000244140625,129.1702117919922,21.5,24.095999813079835,0.3437455881337264
2021-02-18,88.63999938964844,130.0687713623047,22.489999771118164,24.14149980545044,0.24436629853202338
2021-02-19,89.58000183105469,129.61663818359375,22.049999237060547,24.177999782562257,0.3099280416004085
2021-02-22,85.37000274658203,130.47250366210938,23.450000762939453,24.254999828338622,0.05355427352257468
2021-02-23,84.73999786376953,129.83465576171875,23.110000610351562,24.25099983215332,0.039598477472310004
2021-02-24,86.94000244140625,129.23721313476562,21.34000015258789,24.16699981689453,0.1783574223131536
2021-02-25,82.41999816894531,127.17030334472656,28.889999389648438,23.75099983215332,-0.0017401517280667403
2021-02-26,84.51000213623047,127.42867279052734,27.950000762939453,23.63799991607666,0.10375894014144058
2021-03-01,86.38999938964844,130.36752319335938,23.350000381469727,23.15099992752075,0.11240569990963334
2021-03-02,84.12999725341797,130.28680419921875,24.100000381469727,22.84399995803833,-0.008005833278223528
2021-03-03,80.86000061035156,129.52784729003906,26.670000076293945,22.89949998855591,-0.1617641088790246
2021-03-04,77.75,128.73658752441406,28.56999969482422,23.182499980926515,-0.30578631913007404
2021-03-05,78.5199966430664,132.73313903808594,24.65999984741211,23.326999950408936,-0.391251048512732
2021-03-08,73.95999908447266,129.88307189941406,25.469999313354492,23.55699987411499,-0.5485665162658434
2021-03-09,78.52999877929688,131.82083129882812,24.030000686645508,23.69649991989136,-0.36163241509116356
2021-03-10,77.5199966430664,133.40325927734375,22.559999465942383,23.742999935150145,-0.46702474766442176
2021-03-11,81.2300033569336,135.0260772705078,21.90999984741211,23.738999938964845,-0.31685255951495733
2021-03-12,81.05000305175781,135.38943481445312,20.690000534057617,23.710999965667725,-0.3382275938572839
2021-03-15,82.5,131.3121795654297,20.030000686645508,23.714000034332276,-0.12938411967043176
2021-03-16,82.75,131.4574737548828,19.790000915527344,23.63050012588501,-0.12041009276780844
2021-03-17,82.62999725341797,129.7054443359375,19.229999542236328,23.517000102996825,-0.07110492210341343
2021-03-18,78.12000274658203,129.3421630859375,21.579999923706055,23.47150011062622,-0.3049507366006248
2021-03-19,79.05999755859375,128.60743713378906,20.950000762939453,23.416500186920167,-0.23038345790596665
2021-03-22,80.30000305175781,130.03648376464844,18.8799991607666,23.188000106811522,-0.20844758949481443
2021-03-23,78.37999725341797,129.0676727294922,20.299999237060547,23.04750003814697,-0.2820547160676315
