Date,GOOGL,LOW,VIX,AvgVIX,zscore
2015-11-11,37.9488525390625,59.43549728393555,16.059999465942383,15.180999946594238,0.3389809937839427
2015-11-12,37.51642990112305,59.9217414855957,18.3700008392334,15.29700002670288,0.1725499234582307
2015-11-13,36.700172424316406,57.76251983642578,20.079999923706055,15.54850001335144,0.35521953774607545
2015-11-16,37.21343231201172,59.03993225097656,18.15999984741211,15.70750002861023,0.253322721058225
2015-11-17,36.993255615234375,60.03710174560547,18.84000015258789,15.862000036239625,0.0475507878501142
2015-11-18,37.68899917602539,60.556297302246094,16.850000381469727,15.869500017166137,0.10518026742830917
2015-11-19,37.68552780151367,60.48213195800781,16.989999771118164,15.996500015258789,0.1164493603106129
2015-11-20,38.53153610229492,62.44352722167969,15.470000267028809,16.047000026702882,-0.028229775466965455
2015-11-23,38.516658782958984,63.185237884521484,15.619999885559082,16.063500022888185,-0.15101289501149517
2015-11-24,38.16606140136719,63.77863311767578,15.930000305175781,16.088500022888184,-0.3181079359781336
2015-11-25,38.147708892822266,63.959922790527344,15.1899995803833,16.131500005722046,-0.35111083282825656
2015-11-27,38.28209686279297,63.737396240234375,15.119999885559082,16.157000017166137,-0.28785718315897774
2015-11-30,37.829833984375,63.1275520324707,16.1299991607666,16.209999990463256,-0.2813453658611324
2015-12-01,38.86825180053711,63.564353942871094,14.670000076293945,16.23600001335144,-0.14073923024513152
2015-12-02,38.57368469238281,62.88031768798828,15.90999984741211,16.304500007629393,-0.09018519088448396
2015-12-03,38.09514236450195,61.90786361694336,18.110000610351562,16.43450002670288,-0.030468776823943347
2015-12-04,38.64113235473633,63.25941467285156,14.8100004196167,16.42250003814697,-0.1376814333378145
2015-12-07,38.332679748535156,63.00394821166992,15.84000015258789,16.498000049591063,-0.15914844142544537
2015-12-08,38.439300537109375,63.59732437133789,17.600000381469727,16.552000045776367,-0.2332779141647011
2015-12-09,37.81496047973633,62.73198699951172,19.610000610351562,16.768000078201293,-0.22050067605251777
2015-12-10,37.690486907958984,62.77318572998047,19.34000015258789,16.93200011253357,-0.2524609226036354
2015-12-11,37.21343231201172,61.81721878051758,24.389999389648438,17.23300004005432,-0.19510406688140897
2015-12-14,37.8144645690918,62.34464645385742,22.729999542236328,17.365500020980836,-0.15806064963809352
2015-12-15,37.692970275878906,61.72654724121094,20.950000762939453,17.5050000667572,-0.08296344834250598
2015-12-16,38.511199951171875,62.74024963378906,17.860000610351562,17.456000089645386,-0.08027401420682839
2015-12-17,38.17597961425781,61.72654724121094,18.940000534057617,17.56050009727478,0.015242950775337437
2015-12-18,37.53229904174805,60.89419937133789,20.700000762939453,17.746000146865846,0.018761280192082903
2015-12-21,37.72817611694336,61.71830749511719,18.700000762939453,17.907500171661376,-0.07447492067363286
2015-12-22,38.04207992553711,61.940818786621094,16.600000381469727,17.956500196456908,-0.0465785493654072
2015-12-23,38.11051559448242,62.764957427978516,15.569999694824219,17.93850016593933,-0.16573131251867304
2015-12-24,37.978111267089844,62.86383819580078,15.739999771118164,17.966000175476076,-0.20861752428759123
2015-12-28,38.791385650634766,62.99570083618164,16.90999984741211,18.055500173568724,-0.0645518249164092
2015-12-29,39.372589111328125,63.564353942871094,16.079999923706055,18.0530002117157,-0.038196386250036365
2015-12-30,39.19108581542969,63.341819763183594,17.290000915527344,18.184000253677368,-0.03916913195148268
2015-12-31,38.58162307739258,62.66604232788086,18.209999084472656,18.299000215530395,-0.053973772336576506
2016-01-04,37.660736083984375,62.03972244262695,20.700000762939453,18.42850022315979,-0.14008332342506843
2016-01-05,37.76437759399414,62.17155456542969,19.34000015258789,18.65500020980835,-0.1402966341496061
2016-01-06,37.655277252197266,60.93540573120117,20.59000015258789,18.89250020980835,0.03711217994304903
2016-01-07,36.74629211425781,59.394309997558594,24.989999771118164,19.262000179290773,0.10112425657312125
2016-01-08,36.245933532714844,58.41359329223633,27.010000228881836,19.632000160217284,0.1577390505548509
2016-01-11,36.3530387878418,59.897010803222656,24.299999237060547,19.880000114440918,-0.05999995252589854
2016-01-12,36.96151351928711,60.38325119018555,22.469999313354492,19.78400011062622,-0.014793127109774014
2016-01-13,35.68357467651367,57.60595703125,25.219999313354492,19.908500099182127,0.17380187897755625
2016-01-14,36.26973342895508,57.61420822143555,23.950000762939453,20.05850009918213,0.29164856249397764
2016-01-15,35.233299255371094,57.08464431762695,27.020000457763672,20.516500091552736,0.1664233003092421
2016-01-19,35.659271240234375,57.473541259765625,26.049999237060547,20.87200002670288,0.1902405985264819
2016-01-20,35.633487701416016,56.323394775390625,27.59000015258789,21.216499996185302,0.370703418768873
2016-01-21,36.03566360473633,57.35770034790039,26.690000534057617,21.61599998474121,0.2854733551930609
2016-01-22,36.967464447021484,58.33405303955078,22.34000015258789,21.90299997329712,0.31728486494109925
2016-01-25,36.38032150268555,57.83760452270508,24.149999618530273,22.33199996948242,0.2780634871037348
2016-01-26,36.38874435424805,57.920352935791016,22.5,22.669999980926512,0.2664152970131454
2016-01-27,35.58489227294922,57.547996520996094,23.110000610351562,22.980000019073486,0.16309601193744747
2016-01-28,37.10829544067383,57.28322982788086,22.420000076293945,23.297000026702882,0.5155871223926722
2016-01-29,37.75545120239258,59.29387664794922,20.200000762939453,23.442500019073485,0.3225246366411365
2016-02-01,38.222591400146484,60.12131118774414,19.979999542236328,23.53100004196167,0.28390509157243515
2016-02-02,38.72543716430664,59.46766662597656,21.979999542236328,23.594999980926513,0.4916835591513
2016-02-03,37.161861419677734,55.78555679321289,21.649999618530273,23.710499954223632,0.7682958418196278
2016-02-04,36.20228576660156,56.232383728027344,21.84000015258789,23.772999954223632,0.5010473926179528
2016-02-05,34.899559020996094,54.47822189331055,23.3799991607666,23.692499923706055,0.5194052799763346
2016-02-08,34.91939163208008,52.583396911621094,26.0,23.641999912261962,0.8293802917214457
2016-02-09,34.76367950439453,53.079864501953125,26.540000915527344,23.753999996185303,0.7175598502996148
2016-02-10,35.05278396606445,53.0053825378418,26.290000915527344,23.945000076293944,0.7883671539919905
2016-02-11,35.02849578857422,52.45927810668945,28.139999389648438,24.091000080108643,0.8716040563254812
2016-02-12,35.054771423339844,53.67561721801758,25.399999618530273,24.163500022888183,0.6805536829403412
2016-02-16,35.587867736816406,55.793861389160156,24.110000610351562,24.018000030517577,0.4469275032747838
2016-02-17,36.29849624633789,56.2654914855957,22.309999465942383,23.83100004196167,0.5152634433709667
2016-02-18,35.5814208984375,56.0338020324707,21.639999389648438,23.533500003814698,0.4068753758499586
2016-02-19,35.809532165527344,56.69575119018555,20.530000686645508,23.22550001144409,0.34637563675128097
2016-02-22,36.153690338134766,57.48180389404297,19.3799991607666,23.07749996185303,0.2894327490726024
2016-02-23,35.57050704956055,56.182743072509766,20.979999542236328,22.91899995803833,0.3806080031278072
2016-02-24,35.7495231628418,56.778480529785156,20.719999313354492,22.829999923706055,0.320816828462429
2016-02-25,36.157161712646484,56.844688415527344,19.110000610351562,22.629999923706055,0.3930086213308989
2016-02-26,35.94590377807617,57.17565155029297,19.809999465942383,22.499499893188478,0.29661721150196296
2016-02-29,35.56703567504883,55.8765754699707,20.549999237060547,22.516999816894533,0.4293366906100793
2016-03-01,36.80431365966797,57.12602996826172,17.700000762939453,22.402999877929688,0.4791627896960586
2016-03-02,36.6709098815918,57.16737747192383,17.09000015258789,22.158499908447265,0.4453628149659655
2016-03-03,36.27964401245117,57.86244583129883,16.700000762939453,21.910999965667724,0.25358261147579436
2016-03-04,36.21171188354492,58.243064880371094,16.860000610351562,21.66199998855591,0.17831493044071683
2016-03-07,35.34785079956055,58.55744934082031,17.350000381469727,21.360500049591064,-0.048088193174248194
2016-03-08,35.38405227661133,58.739498138427734,18.670000076293945,20.994000053405763,-0.0701216374059917
2016-03-09,35.973182678222656,58.6236572265625,18.34000015258789,20.584000015258788,0.06836543117519575
2016-03-10,36.308414459228516,58.499542236328125,18.049999237060547,20.17199993133545,0.1565652887451446
2016-03-11,36.938201904296875,59.67451477050781,16.5,19.589999961853028,0.09490125016871155
2016-03-14,37.204505920410156,60.195777893066406,16.920000076293945,19.165999984741212,0.06488241164900543
2016-03-15,37.22087097167969,60.485389709472656,16.84000015258789,18.802499961853027,0.021448425250670686
2016-03-16,37.55759048461914,61.04802322387695,14.989999771118164,18.436499977111815,-0.000933151758076783
2016-03-17,37.61312484741211,61.246612548828125,14.4399995803833,18.07649998664856,-0.0217064659222199
2016-03-18,37.46088409423828,61.99960708618164,14.020000457763672,17.75099997520447,-0.17424050546907038
2016-03-21,37.795623779296875,62.23954772949219,13.789999961853027,17.47150001525879,-0.14492192464467277
