Date,SHEL,MS,VIX,AvgVIX,zscore
2023-03-03,55.223079681396484,88.59730529785156,18.489999771118164,20.16200008392334,0.566844188870723
2023-03-06,55.462406158447266,88.64234924316406,18.610000610351562,20.176000118255615,0.6507025327149233
2023-03-07,54.602596282958984,86.5519790649414,19.59000015258789,20.184000110626222,0.2169419938226741
2023-03-08,54.39873123168945,86.40782165527344,19.110000610351562,20.206500148773195,0.1382415768916338
2023-03-09,53.769378662109375,83.07405090332031,22.610000610351562,20.35550022125244,-0.3031685121891657
2023-03-10,53.50345230102539,81.1368637084961,24.799999237060547,20.560000228881837,-0.5259917234841115
2023-03-13,52.3865852355957,79.28075408935547,26.520000457763672,20.859500217437745,-1.0304061229251127
2023-03-14,52.65250778198242,81.06475830078125,23.729999542236328,21.029000186920165,-0.8181077197591373
2023-03-15,49.239837646484375,76.9381103515625,26.139999389648438,21.390500164031984,-2.253254833122182
2023-03-16,48.433204650878906,78.39774322509766,22.989999771118164,21.628500175476074,-2.4251884042136878
2023-03-17,47.821590423583984,75.84786224365234,25.510000228881836,21.89550018310547,-2.806759997409878
2023-03-20,48.96505355834961,77.1633529663086,24.149999618530273,22.102000141143797,-2.3305103926691904
2023-03-21,50.631500244140625,79.97454833984375,21.3799991607666,22.027500057220458,-1.5750196633254798
2023-03-22,50.39216995239258,78.88430786132812,22.260000228881836,22.026000022888184,-1.730683271816645
2023-03-23,49.61212921142578,77.34355163574219,22.610000610351562,22.09950008392334,-2.0997667267773727
2023-03-24,48.37116622924805,75.6406021118164,21.739999771118164,22.10300006866455,-2.6355369778770603
2023-03-27,49.49690246582031,76.2623291015625,20.600000381469727,22.085500049591065,-2.2129304366203892
2023-03-28,49.7894172668457,76.47857666015625,19.969999313354492,22.048999977111816,-2.0993614725329715
2023-03-29,50.631500244140625,77.70396423339844,19.1200008392334,21.976000022888183,-1.7310065658068658
2023-03-30,51.35835266113281,77.58683013916016,19.020000457763672,21.947500038146973,-1.493767650575367
2023-03-31,51.003787994384766,79.10956573486328,18.700000762939453,21.958000087738036,-1.5088097202135444
2023-04-03,53.63641357421875,78.53290557861328,18.549999237060547,21.955000019073488,-0.6600115633388426
2023-04-04,52.74114990234375,76.42453002929688,19.0,21.925500011444093,-1.106973403699903
2023-04-05,53.069114685058594,75.52349090576172,19.079999923706055,21.923999977111816,-1.0581978767041564
2023-04-06,53.68960189819336,75.85686492919922,18.399999618530273,21.71349992752075,-0.8259038330678673
2023-04-10,53.89347457885742,75.6856689453125,18.969999313354492,21.42199993133545,-0.7688653105243861
2023-04-11,53.8757438659668,76.66777801513672,19.100000381469727,21.050999927520753,-0.7073788424744567
2023-04-12,54.407588958740234,77.01016998291016,19.09000015258789,20.81899995803833,-0.5043787248502148
2023-04-13,55.01919937133789,77.20840454101562,17.799999237060547,20.401999950408936,-0.2843642231684059
2023-04-14,55.01034927368164,78.12744903564453,17.06999969482422,20.10599994659424,-0.2242133491484083
2023-04-17,54.505096435546875,80.45207977294922,16.950000762939453,19.67799997329712,-0.23501771490257273
2023-04-18,54.877384185791016,80.9566421508789,16.829999923706055,19.311999988555907,-0.07472137389563573
2023-04-19,54.51395797729492,81.49725341796875,16.459999084472656,19.06599998474121,-0.16022486610017792
2023-04-20,54.64692306518555,81.47923278808594,17.170000076293945,18.811499977111815,-0.1165920471265906
2023-04-21,54.4785041809082,82.10093688964844,16.770000457763672,18.51949996948242,-0.13071675345119063
2023-04-24,54.9571647644043,81.27200317382812,16.889999389648438,18.276999950408936,-0.026133374659054867
2023-04-25,53.813697814941406,79.34381866455078,18.760000228881836,18.18499994277954,-0.5444757292966371
2023-04-26,53.61869430541992,79.68620300292969,18.84000015258789,18.12849998474121,-0.5867607611751194
2023-04-27,53.787109375,81.32608032226562,17.030000686645508,18.023999977111817,-0.4172689153615379
2023-04-28,54.939430236816406,81.76683044433594,15.779999732971191,17.86199994087219,0.001876024092716312
2023-05-01,54.407588958740234,79.912841796875,16.079999923706055,17.73099989891052,-0.3049680164359592
2023-05-02,52.5195426940918,78.42237091064453,17.780000686645508,17.692499971389772,-1.044507961970426
2023-05-03,51.872467041015625,77.02277374267578,18.34000015258789,17.659499979019166,-1.3590231094545904
2023-05-04,52.59931945800781,75.0779037475586,20.09000015258789,17.709999990463256,-1.2473478590628229
2023-05-05,54.18598175048828,77.14092254638672,17.190000534057617,17.649500036239623,-0.5701804204345149
2023-05-08,53.946651458740234,76.7319564819336,16.979999542236328,17.550000047683717,-0.6790411444662297
2023-05-09,53.928932189941406,76.67742919921875,17.709999084472656,17.480499982833862,-0.688766715763188
2023-05-10,54.07075881958008,76.08668518066406,16.940000534057617,17.37300000190735,-0.6814889883356672
2023-05-11,53.48572540283203,75.09607696533203,16.93000030517578,17.32950005531311,-0.9469700266091717
2023-05-12,53.50345230102539,74.8779525756836,17.030000686645508,17.327500104904175,-0.9559727833102382
2023-05-15,53.999839782714844,75.38691711425781,17.1200008392334,17.33600010871887,-0.753494930790139
2023-05-16,53.10456466674805,74.39628601074219,17.989999771118164,17.39400010108948,-1.1236726852995602
2023-05-17,53.88460922241211,76.25936889648438,16.8700008392334,17.414500188827514,-0.7324444174115883
2023-05-18,53.74590301513672,76.78648376464844,16.049999237060547,17.358500146865843,-0.7430403775137067
2023-05-19,54.068050384521484,74.74163818359375,16.809999465942383,17.36050009727478,-0.7748063956669939
2023-05-22,53.719058990478516,74.76890563964844,17.209999084472656,17.37650008201599,-0.8907048864254916
2023-05-23,54.014366149902344,75.10516357421875,18.530000686645508,17.365000104904176,-0.7679490090570027
2023-05-24,53.28057098388672,73.81462860107422,20.030000686645508,17.424500131607054,-1.1042363314343515
2023-05-25,52.251468658447266,75.43234252929688,19.139999389648438,17.530000066757204,-1.340385091823835
2023-05-26,52.60047149658203,76.25028228759766,17.950000762939453,17.638500118255614,-1.1664178319536704
2023-05-30,51.446083068847656,75.8140640258789,17.459999084472656,17.707500076293947,-1.5859491643698174
2023-05-31,50.11273193359375,74.3053970336914,17.940000534057617,17.71550006866455,-2.1395499939570457
2023-06-01,51.088138580322266,74.5871353149414,15.649999618530273,17.58100004196167,-1.7910310419808564
2023-06-02,52.135135650634766,76.65925598144531,14.600000381469727,17.306500053405763,-1.295355444584902
2023-06-05,51.64295959472656,76.10487365722656,14.729999542236328,17.183500003814697,-1.499532253412564
2023-06-06,51.634010314941406,78.03157043457031,13.960000038146973,17.03250002861023,-1.3701901255875129
2023-06-07,52.08144760131836,78.61322021484375,13.9399995803833,16.84400005340576,-1.1792377557477256
2023-06-08,52.65415954589844,78.44053649902344,13.649999618530273,16.679500007629393,-0.997831775803215
2023-06-09,52.28725814819336,78.34967803955078,13.829999923706055,16.52449998855591,-1.1278893675828543
2023-06-12,51.741390228271484,79.46752166748047,15.010000228881836,16.423499965667723,-1.235304918654531
2023-06-13,52.251468658447266,80.23091888427734,14.609999656677246,16.297999906539918,-1.0107275998114973
2023-06-14,53.11949157714844,79.95829010009766,13.880000114440918,16.092499923706054,-0.7365311739128577
2023-06-15,54.30072784423828,80.93071746826172,14.5,15.973999881744385,-0.2711026447987593
2023-06-16,54.00541687011719,80.05823516845703,13.539999961853027,15.84849991798401,-0.43069789777037365
2023-06-20,53.98751449584961,78.82225799560547,13.880000114440918,15.701999950408936,-0.521649709809907
2023-06-21,54.363372802734375,78.46781158447266,13.199999809265137,15.50149998664856,-0.41916149928634133
2023-06-22,53.77274703979492,76.79557037353516,12.90999984741211,15.220499944686889,-0.7333572670312198
2023-06-23,53.334259033203125,75.95945739746094,13.4399995803833,14.890999889373779,-0.938770956770994
2023-06-26,53.87118148803711,75.9685287475586,14.25,14.646499919891358,-0.7569562162196773
2023-06-27,53.638519287109375,76.7319564819336,13.739999771118164,14.435999870300293,-0.7830244004627752
2023-06-28,53.37005615234375,76.33207702636719,13.430000305175781,14.23449993133545,-0.9010921446030637
2023-06-29,53.5579833984375,77.46810913085938,13.539999961853027,14.01449990272522,-0.7596293304558163
2023-06-30,54.03226089477539,77.61351013183594,13.59000015258789,13.9114999294281,-0.589589242102839
2023-07-03,54.4618034362793,78.53143310546875,13.569999694824219,13.859999895095825,-0.3815740506274954
2023-07-05,53.566925048828125,78.08610534667969,14.180000305175781,13.832499933242797,-0.7141561186035967
2023-07-06,52.37675094604492,75.73225402832031,15.4399995803833,13.906499910354615,-1.2775033092881873
2023-07-07,53.37900924682617,75.75950622558594,14.829999923706055,13.950999927520751,-0.9374058578356594
2023-07-10,53.62062072753906,75.79586791992188,15.069999694824219,14.021999931335449,-0.8533728715692814
2023-07-11,54.47074890136719,77.21363830566406,14.84000015258789,14.07249994277954,-0.4690864967624246
2023-07-12,55.29402542114258,77.94979095458984,13.539999961853027,13.9989999294281,-0.14068803634995006
2023-07-13,55.58039093017578,78.34967803955078,13.609999656677246,13.948999929428101,-0.016578376305629822
2023-07-14,54.30072784423828,77.95885467529297,13.34000015258789,13.92199993133545,-0.4752667056494368
2023-07-17,54.41706085205078,78.49507904052734,13.479999542236328,13.870999908447265,-0.39917051306563806
2023-07-18,54.62287902832031,83.55722045898438,13.300000190734863,13.858999919891357,0.01804969238297151
2023-07-19,55.240333557128906,84.66597747802734,13.760000228881836,13.852999925613403,0.30258836855263593
2023-07-20,56.01886749267578,85.24763488769531,13.989999771118164,13.892499923706055,0.6052741836536617
2023-07-21,56.3499755859375,85.43849182128906,13.600000381469727,13.926999950408936,0.7301226510018564
2023-07-24,56.71687316894531,86.03831481933594,13.90999984741211,13.950499963760375,0.8951443203736237
2023-07-25,56.40366744995117,85.81109619140625,13.859999656677246,13.930999946594238,0.7738392320384643
2023-07-26,56.03676986694336,85.0113296508789,13.1899995803833,13.903499937057495,0.5950816372833796
2023-07-27,54.408103942871094,84.29337310791016,14.40999984741211,13.952499914169312,-0.0038560210024365235
2023-07-28,54.53339385986328,83.99066925048828,13.329999923706055,13.941999912261963,0.017629251869861803
2023-07-31,55.15085220336914,83.98149871826172,13.630000114440918,13.943999910354615,0.22536868838207408
2023-08-01,54.60498046875,83.41283416748047,13.930000305175781,13.961999940872193,0.002090391232090302
2023-08-02,53.62062072753906,81.9269027709961,16.09000015258789,14.057499933242799,-0.4321767869539737
2023-08-03,54.22018814086914,81.76180267333984,15.920000076293945,14.08149995803833,-0.24118708855702228
2023-08-04,54.7213134765625,81.44078826904297,17.100000381469727,14.194999980926514,-0.09412912468647758
2023-08-07,54.98081970214844,81.70679473876953,15.770000457763672,14.230000019073486,0.011719049683464667
2023-08-08,55.19559097290039,81.14727020263672,15.989999771118164,14.2875,0.04575765396670862
2023-08-09,55.94728088378906,80.31259155273438,15.960000038146973,14.408500003814698,0.24208370071220606
2023-08-10,56.36513137817383,80.38597869873047,15.850000381469727,14.520500040054321,0.38813447348993574
2023-08-11,56.45557403564453,80.44099426269531,14.84000015258789,14.595500040054322,0.4224350536971078
2023-08-14,55.677757263183594,80.10162353515625,14.819999694824219,14.662500047683716,0.1366361122888366
2023-08-15,55.10795974731445,79.02848052978516,16.459999084472656,14.820499992370605,-0.12937342992032505
2023-08-16,54.8818473815918,78.8725357055664,16.780000686645508,14.971500015258789,-0.21639127968929292
2023-08-17,55.16222381591797,78.68910217285156,17.889999389648438,15.166499996185303,-0.13437626637668665
2023-08-18,55.35215759277344,77.86358642578125,17.299999237060547,15.351499938964844,-0.1269927367091064
2023-08-21,55.55112838745117,77.27657318115234,17.1299991607666,15.512499904632568,-0.10017465832314827
2023-08-22,55.10795974731445,76.11167907714844,16.969999313354492,15.667999887466431,-0.32975483066143796
2023-08-23,54.92707061767578,76.48773956298828,15.979999542236328,15.807499885559082,-0.3649632609976452
2023-08-24,54.682865142822266,76.53361511230469,17.200000762939453,15.94699993133545,-0.44422200669109035
2023-08-25,55.198402404785156,76.33181762695312,15.680000305175781,16.064499950408937,-0.2841104631809708
2023-08-28,55.55112838745117,77.39579772949219,15.079999923706055,16.136999940872194,-0.09198404871635818
2023-08-29,56.08475112915039,78.46895599365234,14.449999809265137,16.16299991607666,0.1618188881928654
2023-08-30,56.292781829833984,78.2029800415039,13.880000114440918,16.05249991416931,0.21374929839084286
2023-08-31,56.157108306884766,78.1020736694336,13.569999694824219,15.934999895095824,0.16103231390503742
2023-09-01,56.84449005126953,78.65242004394531,13.09000015258789,15.734499883651733,0.4308065852119655
2023-09-05,56.84449005126953,77.81771850585938,14.010000228881836,15.646499872207642,0.3734634077216967
2023-09-06,57.33289337158203,77.19401550292969,14.449999809265137,15.56949987411499,0.4954337500642049
2023-09-07,57.00728988647461,76.90050506591797,14.399999618530273,15.491499853134155,0.36539069010862263
2023-09-08,57.161048889160156,77.89110565185547,13.84000015258789,15.390999841690064,0.4853319781289323
2023-09-11,57.45047378540039,76.59782409667969,13.800000190734863,15.338999843597412,0.494155042714562
2023-09-12,57.94791793823242,78.46895599365234,14.229999542236328,15.309499835968017,0.7905690451389595
2023-09-13,57.82129669189453,80.02824401855469,13.479999542236328,15.160499858856202,0.8549605982595466
2023-09-14,59.0965690612793,81.69761657714844,12.819999694824219,14.962499809265136,1.4000022989398633
2023-09-15,58.47249984741211,81.09224700927734,13.789999961853027,14.757499837875367,1.14781363472927
2023-09-18,58.99708938598633,81.36741638183594,14.0,14.59249987602234,1.3437471437143589
2023-09-19,58.94281005859375,81.18396759033203,14.109999656677246,14.44149990081787,1.3128271182701956
2023-09-20,58.72573471069336,79.92736053466797,15.140000343322754,14.349999952316285,1.1532445126537267
2023-09-21,58.300655364990234,77.85440826416016,17.540000915527344,14.428000020980836,0.867386104798967
2023-09-22,58.354915618896484,76.39603424072266,17.200000762939453,14.428000020980836,0.7855080755759484
2023-09-25,58.526763916015625,76.15753173828125,16.899999618530273,14.48899998664856,0.8271156566358954
2023-09-26,57.8032112121582,75.36872100830078,18.940000534057617,14.682000017166137,0.5287527516075368
2023-09-27,58.71669006347656,74.89176177978516,18.219999313354492,14.870499992370606,0.804251578877067
2023-09-28,59.53070068359375,75.38707733154297,17.34000015258789,15.043499994277955,1.1129778670144543
2023-09-29,58.22829818725586,74.91009521484375,17.520000457763672,15.241000032424926,0.6406968025657293
2023-10-02,57.305763244628906,73.75440979003906,17.610000610351562,15.467000055313111,0.24998079075460872
2023-10-03,57.3148078918457,71.56222534179688,19.780000686645508,15.755500078201294,0.102432103165159
2023-10-04,56.11188888549805,72.54365539550781,18.579999923706055,15.96200008392334,-0.23608546192485405
2023-10-05,56.67264175415039,72.59870147705078,18.489999771118164,16.166500091552734,-0.04307041566279384
2023-10-06,58.36396789550781,73.68102264404297,17.450000762939453,16.347000122070312,0.6020442500047057
2023-10-09,59.80204391479492,73.29579162597656,17.700000762939453,16.542000150680543,1.0608769328714114
2023-10-10,60.12764358520508,73.4975814819336,17.030000686645508,16.682000207901,1.1846175914934605
2023-10-11,60.01005935668945,72.36939239501953,16.09000015258789,16.81250023841858,1.067431761884395
2023-10-12,60.18190002441406,71.36959075927734,16.690000534057617,17.00600028038025,1.0567362640740405
2023-10-13,60.9416389465332,71.35126495361328,19.31999969482422,17.28250026702881,1.3118611957837445
2023-10-16,61.60187911987305,72.21347045898438,17.209999084472656,17.44300022125244,1.5939006033934566
2023-10-17,61.93653106689453,73.68102264404297,17.8799991607666,17.63150019645691,1.8076527031823073
2023-10-18,61.94557571411133,68.68212127685547,19.219999313354492,17.835500144958495,1.4672853144112503
2023-10-19,61.59284210205078,66.88436126708984,21.399999618530273,18.028500080108643,1.2247463649332264
2023-10-20,60.64316940307617,67.07696533203125,21.709999084472656,18.253999996185303,0.9174985264889504
2023-10-23,60.661258697509766,65.76531982421875,20.3700008392334,18.42750005722046,0.8334942362217567
2023-10-24,60.299476623535156,65.63693237304688,18.969999313354492,18.428999996185304,0.7025860226558839
2023-10-25,60.47132110595703,65.49015808105469,20.190000534057617,18.527500057220458,0.7504939545417166
2023-10-26,59.89248275756836,66.10472869873047,20.68000030517578,18.694500064849855,0.5973777360342624
2023-10-27,60.019100189208984,64.57294464111328,21.270000457763672,18.882000064849855,0.5348743911869273
2023-10-30,59.774898529052734,65.53851318359375,19.75,18.989000034332275,0.5187989399586005
2023-10-31,58.91568374633789,65.7520523071289,18.139999389648438,18.90699996948242,0.24351553368744255
2023-11-01,59.141788482666016,65.87274932861328,16.8700008392334,18.82150001525879,0.3281093193189521
2023-11-02,61.99984359741211,68.20314025878906,15.65999984741211,18.680000019073486,1.4526931992936762
2023-11-03,59.82012176513672,70.80277252197266,14.90999984741211,18.55299997329712,0.8957095725714316
2023-11-06,60.444190979003906,70.48709106445312,14.890000343322754,18.412499952316285,1.0846229341538824
2023-11-07,59.232234954833984,70.1064453125,14.8100004196167,18.301499938964845,0.6494824357430501
2023-11-08,58.26448059082031,70.53352355957031,14.449999809265137,18.219499921798707,0.35224084797671945
2023-11-09,58.617210388183594,68.88088989257812,15.289999961853027,18.149499893188477,0.3577398466249634
2023-11-10,59.33172607421875,69.93932342529297,14.170000076293945,17.891999912261962,0.6715759133350101
2023-11-13,59.729671478271484,69.6700668334961,14.760000228881836,17.76949996948242,0.787370162524891
2023-11-14,60.02815246582031,72.70606231689453,14.15999984741211,17.5835000038147,1.0966664132742079
2023-11-15,59.648277282714844,73.97803497314453,14.180000305175781,17.33150005340576,1.0558558086906635
2023-11-16,59.019710540771484,73.95945739746094,14.319999694824219,16.97750005722046,0.8424614291367646
2023-11-17,60.18000411987305,74.53509521484375,13.800000190734863,16.58200011253357,1.273563519401829
2023-11-20,60.9200439453125,73.99658203125,13.40999984741211,16.234000062942506,1.4863043687435837
2023-11-21,60.77384948730469,72.8546142578125,13.350000381469727,15.953000116348267,1.3585170584550361
2023-11-22,59.76887130737305,72.8731918334961,12.850000381469727,15.586000108718872,1.0206502084717677
2023-11-24,60.289642333984375,73.02174377441406,12.460000038146973,15.175000095367432,1.2065966169045388
2023-11-27,60.125186920166016,72.37183380126953,12.6899995803833,14.746000051498413,1.106450795347689
2023-11-28,60.29877471923828,71.37840270996094,12.6899995803833,14.393000030517578,1.0967825401590947
2023-11-29,60.16173553466797,72.92889404296875,12.979999542236328,14.135000038146973,1.157054098823948
2023-11-30,60.11604690551758,73.66236114501953,12.920000076293945,13.9375,1.1920243406700184
2023-12-01,59.778018951416016,75.1014404296875,12.630000114440918,13.78600001335144,1.1768156957512848
2023-12-04,59.2846565246582,75.39852905273438,13.079999923706055,13.694500017166138,1.030733749932591
2023-12-05,58.61772155761719,74.43297576904297,12.850000381469727,13.592500019073487,0.739335205023423
2023-12-06,57.60360336303711,73.72735595703125,12.970000267028809,13.500500011444093,0.3486322861496845
2023-12-07,57.80459976196289,74.60009002685547,13.0600004196167,13.43100004196167,0.47641714099935234
2023-12-08,58.59944152832031,76.3919677734375,12.350000381469727,13.284000062942505,0.8677471990859029
2023-12-11,58.36191177368164,76.89332580566406,12.630000114440918,13.207000064849854,0.8220324631351
2023-12-12,58.197452545166016,77.61750793457031,12.069999694824219,13.072500038146973,0.8162841347813296
2023-12-13,58.67253875732422,79.50223541259766,12.1899995803833,12.974000024795533,1.1060871590115278
2023-12-14,59.832828521728516,84.52509307861328,12.479999542236328,12.88899998664856,1.8427076063834595
2023-12-15,58.54462432861328,85.02645874023438,12.279999732971191,12.786999988555909,1.4424294795832533
2023-12-18,59.12020492553711,84.26512908935547,12.5600004196167,12.725,1.58436412526294
2023-12-19,59.84197235107422,85.34212493896484,12.529999732971191,12.680999994277954,1.9019225998686533
2023-12-20,59.43997573852539,84.6179428100586,13.670000076293945,12.696999979019164,1.7165129507207832
2023-12-21,59.979007720947266,86.00130462646484,13.649999618530273,12.736999940872192,1.9934519870686283
2023-12-22,60.125186920166016,85.79706573486328,13.029999732971191,12.765499925613403,2.0287510697444926
2023-12-26,60.399269104003906,86.19628143310547,12.989999771118164,12.780499935150146,2.1486694364571504
2023-12-27,60.41753387451172,86.95761108398438,12.430000305175781,12.767499971389771,2.2071357243676815
2023-12-28,59.796287536621094,86.93904113769531,12.470000267028809,12.742000007629395,1.9962122356217522
2023-12-29,60.11604690551758,86.57695770263672,12.449999809265137,12.718499994277954,2.079244465263114
