Date,AVGO,AMAT,VIX,AvgVIX,zscore
2022-05-04,56.17857360839844,114.65025329589844,25.420000076293945,25.762500190734862,-0.7948526567346783
2022-05-05,53.97576904296875,109.49722290039062,31.200000762939453,26.21750020980835,-0.5504532329550101
2022-05-06,53.98599624633789,108.56117248535156,30.190000534057617,26.6495002746582,-0.45332987975873906
2022-05-09,52.38717269897461,102.0475082397461,34.75,27.3290002822876,0.007942389435156775
2022-05-10,54.106056213378906,103.42743682861328,32.9900016784668,27.76000032424927,0.08755913928418954
2022-05-11,52.777103424072266,100.28157043457031,32.560001373291016,28.175000381469726,0.23879675470356235
2022-05-12,53.19217300415039,103.02213287353516,31.770000457763672,28.6725004196167,0.011619235951897258
2022-05-13,54.7435302734375,107.9435806274414,28.8700008392334,28.981000423431396,-0.2927809531261173
2022-05-16,54.22516632080078,106.61190032958984,27.469999313354492,29.246000385284425,-0.22308157474469675
2022-05-17,56.5964241027832,112.74920654296875,26.100000381469727,29.48250036239624,-0.5465818340907592
2022-05-18,53.09910202026367,107.44178009033203,30.959999084472656,30.01450033187866,-0.4527115869618068
2022-05-19,50.832088470458984,106.86279296875,29.350000381469727,30.34800033569336,-0.6847376911749047
2022-05-20,50.5510368347168,102.73262786865234,29.43000030517578,30.409000396728516,-0.29810771255691776
2022-05-23,48.98478698730469,106.08114624023438,28.479999542236328,30.48200035095215,-0.8420918714958444
2022-05-24,48.78376388549805,102.85807800292969,29.450000762939453,30.278500366210938,-0.5380247650360702
2022-05-25,49.4752197265625,104.98625946044922,28.3700008392334,30.117000389099122,-0.6670093174823494
2022-05-26,51.2462158203125,111.31271362304688,27.5,29.992500400543214,-1.086997310532781
2022-05-27,54.28194046020508,115.5787124633789,25.719999313354492,29.608500289916993,-1.133583017369628
2022-05-31,53.988792419433594,113.46023559570312,26.190000534057617,29.301000308990478,-0.9544132686985091
2022-06-01,53.38295364379883,110.72262573242188,25.690000534057617,29.12300033569336,-0.7520498647029996
2022-06-02,53.67330551147461,113.4989242553711,24.719999313354492,29.088000297546387,-0.9989101030841395
2022-06-03,52.424400329589844,111.20628356933594,24.790000915527344,28.76750030517578,-0.9247189373166848
2022-06-06,52.22989273071289,111.24498748779297,25.06999969482422,28.51150026321411,-0.9536727207973202
2022-06-07,53.32432174682617,111.89311218261719,24.020000457763672,27.975000286102294,-0.879388385088905
2022-06-08,52.6142463684082,108.78792572021484,23.959999084472656,27.523500156402587,-0.6527950934810128
2022-06-09,51.763648986816406,103.73837280273438,26.09000015258789,27.200000095367432,-0.2452421952545052
2022-06-10,50.37235641479492,98.55339050292969,27.75,26.999000072479248,0.10669871012463991
2022-06-13,48.17141342163086,93.1749496459961,34.02000045776367,27.256500053405762,0.3744091717557524
2022-06-14,48.408714294433594,93.46516418457031,32.689998626708984,27.517500019073488,0.3751950705495611
2022-06-15,49.01736068725586,94.23902130126953,29.6200008392334,27.69350004196167,0.3741919540915798
2022-06-16,46.269195556640625,86.66468048095703,32.95000076293945,27.79300012588501,0.7963508491725337
2022-06-17,46.4059944152832,86.89685821533203,31.1299991607666,27.882000064849855,0.7901636057157622
2022-06-21,47.27116012573242,92.0625,30.190000534057617,27.920000076293945,0.37260033598683157
2022-06-22,46.55144500732422,90.87264251708984,28.950000762939453,27.943500137329103,0.4019118870848629
2022-06-23,46.59648132324219,90.23420715332031,29.049999237060547,27.923500061035156,0.4730455260505009
2022-06-24,47.77035903930664,94.18097686767578,27.229999542236328,27.866499996185304,0.21990603209796053
2022-06-27,47.45319747924805,94.42280578613281,26.950000762939453,27.839000034332276,0.1544016395406997
2022-06-28,46.771949768066406,91.91738891601562,28.360000610351562,27.971000099182127,0.3233096916098895
2022-06-29,46.017520904541016,88.9379653930664,28.15999984741211,28.069500064849855,0.5313315691321152
2022-06-30,45.58588409423828,88.00931549072266,28.709999084472656,28.220499992370605,0.5709224054793371
2022-07-01,44.838016510009766,83.45309448242188,26.700000762939453,28.319500064849855,0.9411801461601509
2022-07-05,44.69350814819336,83.1919174194336,27.540000915527344,28.457000064849854,0.9493450174867821
2022-07-06,45.285606384277344,83.7336196899414,26.729999542236328,28.54000005722046,0.9699777958617543
2022-07-07,46.78040313720703,87.78681182861328,26.079999923706055,28.643000030517577,0.7471802924174294
2022-07-08,46.79447555541992,88.21243286132812,24.639999389648438,28.677000045776367,0.7054240957605823
2022-07-11,45.309059143066406,85.72635650634766,26.170000076293945,28.68100004196167,0.7690250410424798
2022-07-12,45.16925048828125,85.83277130126953,27.290000915527344,28.65800008773804,0.74016898260373
2022-07-13,45.20303726196289,86.17134094238281,26.81999969482422,28.298000049591064,0.7098560089902761
2022-07-14,45.476097106933594,88.67676544189453,26.399999618530273,27.98350009918213,0.48849918020951943
2022-07-15,46.397544860839844,91.38534545898438,24.229999542236328,27.714000034332276,0.3296596693869557
2022-07-18,46.078514099121094,90.09878540039062,25.299999237060547,27.33149995803833,0.4203530651742076
2022-07-19,47.76190948486328,95.02259826660156,24.5,27.0,0.13267635264269456
2022-07-20,48.02184295654297,98.89198303222656,23.8799991607666,26.68449993133545,-0.2299749742920323
2022-07-21,48.57639694213867,100.44939422607422,23.110000610351562,26.392499923706055,-0.31812894367320366
2022-07-22,48.09220886230469,98.3502426147461,23.030000686645508,26.091499996185302,-0.16548393300010567
2022-07-25,48.14757537841797,97.7021255493164,23.360000610351562,25.898000049591065,-0.09203199948493457
2022-07-26,47.95802688598633,95.68038177490234,24.690000534057617,25.785000038146972,0.0905481418496929
2022-07-27,49.525062561035156,100.08180236816406,23.239999771118164,25.528999996185302,-0.15861025060994113
2022-07-28,50.07118225097656,101.7262954711914,22.329999923706055,25.2375,-0.25676119351420074
2022-07-29,50.24665451049805,102.51952362060547,21.329999923706055,24.86850004196167,-0.3154055057260359
2022-08-01,50.33016586303711,102.92582702636719,22.84000015258789,24.675500011444093,-0.3462622524329804
2022-08-02,49.84597396850586,101.56185150146484,23.93000030517578,24.494999980926515,-0.26886653979463077
2022-08-03,51.30324172973633,105.45057678222656,21.950000762939453,24.25600004196167,-0.47965216375564945
2022-08-04,51.87187194824219,107.43364715576172,21.440000534057617,24.024000072479247,-0.6095657441699058
2022-08-05,51.744258880615234,106.0406723022461,21.149999618530273,23.84950008392334,-0.4833850524643306
2022-08-08,51.189693450927734,104.30911254882812,21.290000915527344,23.60550012588501,-0.37740761098565295
2022-08-09,49.99517822265625,96.40589141845703,21.770000457763672,23.329500102996825,0.2780420010973121
2022-08-10,51.647621154785156,101.6198959350586,19.739999771118164,22.975500106811523,-0.043314298352623806
2022-08-11,51.1803092956543,102.0842056274414,20.200000762939453,22.665500164031982,-0.15088345673260686
2022-08-12,52.38139724731445,106.77584838867188,19.530000686645508,22.43050022125244,-0.4767680501405546
2022-08-15,52.44990539550781,106.19542694091797,19.950000762939453,22.163000297546386,-0.4085565223669277
2022-08-16,51.76396179199219,104.94754791259766,19.690000534057617,21.922500324249267,-0.36896689034629426
2022-08-17,50.538482666015625,102.53887176513672,19.899999618530273,21.723500347137453,-0.27988892678995414
2022-08-18,52.40204620361328,104.73474884033203,19.559999465942383,21.546000289916993,-0.26519851458133237
2022-08-19,51.461814880371094,101.21359252929688,20.600000381469727,21.424500274658204,-0.025601410338277755
2022-08-22,49.615150451660156,97.51832580566406,23.799999237060547,21.44650020599365,0.11534928237695741
2022-08-23,49.71179962158203,98.60176086425781,24.110000610351562,21.41750020980835,0.01687293082120064
2022-08-24,49.8112678527832,98.41749572753906,22.81999969482422,21.396500205993654,0.04851401133478997
2022-08-25,51.621341705322266,101.83126831054688,21.780000686645508,21.369000244140626,-0.06832591986468037
2022-08-26,48.87479019165039,95.8183822631836,25.559999465942383,21.580500221252443,0.19421790360842206
2022-08-29,48.24797439575195,93.62657928466797,26.209999084472656,21.74900016784668,0.3380200140898879
2022-08-30,47.51700210571289,91.66753387451172,26.209999084472656,21.863000106811523,0.4446152163006478
2022-08-31,46.833885192871094,91.23113250732422,25.8700008392334,22.059000110626222,0.4015094083807551
2022-09-01,46.16765594482422,89.03931427001953,25.559999465942383,22.26500005722046,0.5402488523010947
2022-09-02,46.938045501708984,88.48652648925781,25.469999313354492,22.48100004196167,0.6958165750308445
2022-09-06,46.748504638671875,87.56519317626953,26.90999984741211,22.761999988555907,0.7657653940981743
2022-09-07,47.39877700805664,89.1654052734375,24.639999389648438,22.905499935150146,0.6855293867648886
2022-09-08,48.03684997558594,90.9595718383789,23.610000610351562,23.098999977111816,0.5838737076760512
2022-09-09,49.01929473876953,93.59748077392578,22.790000915527344,23.228499984741212,0.4401052181937994
2022-09-12,49.64423751831055,93.3938217163086,23.8700008392334,23.445499992370607,0.5412495032317269
2022-09-13,47.2598991394043,87.66218566894531,27.270000457763672,23.811499977111815,0.8215467463547965
2022-09-14,47.926116943359375,87.90460968017578,26.15999984741211,24.13499994277954,0.8823357056004957
2022-09-15,46.9305305480957,86.23653411865234,26.270000457763672,24.45349998474121,0.9251485190788409
2022-09-16,47.15198516845703,86.18806457519531,26.299999237060547,24.79049997329712,0.9585642798641951
2022-09-19,47.090057373046875,87.01239776611328,25.760000228881836,25.048499965667723,0.8662327207251614
2022-09-20,46.26618194580078,85.46066284179688,27.15999984741211,25.216499996185302,0.9192006262336225
2022-09-21,45.620872497558594,84.4617691040039,27.989999771118164,25.41049995422363,0.9385264927334973
2022-09-22,45.192230224609375,82.47364044189453,27.350000381469727,25.636999988555907,1.0869448427849993
2022-09-23,44.347259521484375,81.74626159667969,29.920000076293945,26.04399995803833,1.0528254105589032
2022-09-26,43.73978805541992,80.43700408935547,32.2599983215332,26.37899990081787,1.1087802978787973
2022-09-27,43.97539138793945,81.61048126220703,32.599998474121094,26.698499870300292,1.0189419017829797
2022-09-28,44.08988952636719,83.40465545654297,30.18000030517578,26.89699993133545,0.8500113929644602
2022-09-29,42.5920295715332,81.87232971191406,31.84000015258789,27.195499897003174,0.8143925078704818
2022-09-30,42.012939453125,79.45748138427734,31.6200008392334,27.498499965667726,0.9871566473730358
2022-10-03,43.22126770019531,83.6471176147461,30.100000381469727,27.730000019073486,0.7135851409601239
2022-10-04,45.40512466430664,86.71173858642578,29.06999969482422,27.83800001144409,0.6805098904427105
2022-10-05,45.8725471496582,86.52749633789062,28.549999237060547,28.033500003814698,0.7594270134551456
2022-10-06,45.37106704711914,85.46066284179688,30.520000457763672,28.378999996185303,0.8041874513246137
2022-10-07,43.57136154174805,80.10726928710938,31.360000610351562,28.807499980926515,1.1208891438773751
2022-10-10,41.4158821105957,76.8001708984375,32.45000076293945,29.236499977111816,1.1824293489119202
2022-10-11,40.759212493896484,73.99739074707031,33.630001068115234,29.554500007629393,1.3849319983871629
2022-10-12,40.74122619628906,73.71613311767578,33.56999969482422,29.925,1.4114090127168541
2022-10-13,41.441429138183594,77.02323913574219,31.940000534057617,30.2085000038147,1.1628797757196054
2022-10-14,40.41289520263672,72.56204986572266,32.02000045776367,30.494500064849852,1.487347784904608
2022-10-17,41.19540786743164,72.16443634033203,31.3700008392334,30.77500009536743,1.6285903726295319
2022-10-18,41.144317626953125,72.95967864990234,30.5,30.942000102996825,1.5406289208508088
2022-10-19,41.188777923583984,74.92842864990234,30.760000228881836,31.08050012588501,1.3448305873312176
2022-10-20,40.71567153930664,76.2861557006836,29.979999542236328,31.21200008392334,1.145071328262539
2022-10-21,42.55417251586914,79.93267822265625,29.690000534057617,31.200500106811525,1.00806091829245
2022-10-24,43.196659088134766,82.37664794921875,29.850000381469727,31.08000020980835,0.8404618641182997
2022-10-25,43.53257751464844,84.88848876953125,28.459999084472656,30.87300024032593,0.6265249834695548
2022-10-26,43.63759231567383,85.48006439208984,27.280000686645508,30.728000259399415,0.5794677091757201
2022-10-27,43.09068298339844,83.9283676147461,27.389999389648438,30.50550022125244,0.6680190408702031
2022-10-28,44.74656677246094,87.01239776611328,25.75,30.212000179290772,0.5651179758585683
2022-10-31,44.4835205078125,85.62555694580078,25.8799991607666,30.001000118255615,0.6732690292258325
2022-11-01,44.2734489440918,87.08028411865234,25.809999465942383,29.838000106811524,0.497378644609674
2022-11-02,43.150299072265625,85.111572265625,25.860000610351562,29.703500175476073,0.5545724168973197
2022-11-03,42.023345947265625,83.69561767578125,25.299999237060547,29.442500114440918,0.55470014569327
2022-11-04,44.027435302734375,88.93263244628906,24.549999237060547,29.102000045776368,0.27617163065596323
2022-11-07,44.966087341308594,92.17184448242188,24.350000381469727,28.69700002670288,0.06522995676775467
2022-11-08,45.61802673339844,94.518798828125,25.540000915527344,28.292500019073486,-0.09122451527404567
2022-11-09,44.4220085144043,91.5317611694336,26.09000015258789,27.91850004196167,0.06083695766173657
2022-11-10,47.93246841430664,101.62760162353516,23.530000686645508,27.498000049591063,-0.5214624137290691
2022-11-11,49.02251052856445,107.19438934326172,22.520000457763672,27.023000049591065,-0.9511905646597522
2022-11-14,48.561702728271484,104.36249542236328,23.729999542236328,26.64099998474121,-0.7205417263642376
2022-11-15,49.62146759033203,107.12649536132812,24.540000915527344,26.34300003051758,-0.8672813888663353
2022-11-16,48.42071533203125,101.0748062133789,24.110000610351562,26.010500049591066,-0.4021463741686115
2022-11-17,48.4566650390625,101.29786682128906,23.93000030517578,25.708000087738036,-0.4203585277827232
2022-11-18,48.745262145996094,101.5403060913086,23.1200008392334,25.379500102996825,-0.4080915553116339
2022-11-21,48.96100997924805,101.96703338623047,22.360000610351562,25.005000114440918,-0.4240477403345257
2022-11-22,50.154197692871094,103.80970001220703,21.290000915527344,24.646500205993654,-0.45934102602423005
2022-11-23,50.49387741088867,104.6749496459961,20.350000381469727,24.300000190734863,-0.5042580925622027
2022-11-25,50.14094161987305,102.87639617919922,20.5,23.955500221252443,-0.36551616125599834
2022-11-28,49.41236114501953,100.591796875,22.209999084472656,23.778500175476076,-0.22529162844795497
2022-11-29,49.33476638793945,100.37789154052734,21.889999389648438,23.579000186920165,-0.21336752713828827
2022-11-30,52.13935470581055,106.55126190185547,20.579999923706055,23.31750020980835,-0.4848805519132113
2022-12-01,52.11285400390625,104.03330993652344,19.84000015258789,23.016500186920165,-0.2305611305974092
2022-12-02,51.17136764526367,103.74165344238281,19.059999465942383,22.704500198364258,-0.321680122483401
2022-12-05,50.21001052856445,103.46943664550781,20.75,22.514500236511232,-0.4173420514992747
2022-12-06,49.753936767578125,101.79729461669922,22.170000076293945,22.405500221252442,-0.3047911205919392
2022-12-07,49.06129837036133,103.15833282470703,22.68000030517578,22.262500190734862,-0.5330969269196715
2022-12-08,50.25164794921875,105.58879852294922,22.290000915527344,22.072500228881836,-0.6289189458605776
2022-12-09,51.54228591918945,104.35411071777344,22.829999923706055,22.037500190734864,-0.33670883825076664
2022-12-12,52.669227600097656,106.3276596069336,25.0,22.16150016784668,-0.393910495485186
2022-12-13,54.03273010253906,108.75811767578125,22.549999237060547,22.10250015258789,-0.4674833411463267
2022-12-14,54.35444641113281,106.59015655517578,21.139999389648438,21.932500076293945,-0.2042448160536787
2022-12-15,52.798858642578125,101.65145874023438,22.829999923706055,21.86850004196167,0.10137742352962259
2022-12-16,52.601104736328125,101.81672668457031,22.6200008392334,21.803000068664552,0.059052085825421784
2022-12-19,52.440818786621094,101.09732055664062,22.420000076293945,21.768000030517577,0.11209164573011365
2022-12-20,51.905555725097656,100.62092590332031,21.479999542236328,21.723999977111816,0.09207706146384123
2022-12-21,53.547584533691406,102.95418548583984,20.06999969482422,21.66299991607666,0.06424075030849434
2022-12-22,52.77093505859375,94.88506317138672,21.969999313354492,21.743999862670897,0.790362652401549
2022-12-23,52.707969665527344,94.51563262939453,20.8700008392334,21.76249990463257,0.8200852313365816
2022-12-27,52.813873291015625,92.68792724609375,21.649999618530273,21.73449993133545,1.0207672071582508
2022-12-28,51.988555908203125,91.60881805419922,22.139999389648438,21.74699993133545,1.0251743194629699
2022-12-29,53.22127914428711,94.4378662109375,21.440000534057617,21.789999961853027,0.8940000537884779
2022-12-30,53.34722137451172,94.67118835449219,21.670000076293945,21.88149995803833,0.8863007080422047
2023-01-03,52.80815124511719,94.03926849365234,22.899999618530273,22.073499965667725,0.8817157071194762
2023-01-04,53.453121185302734,96.5474853515625,22.010000228881836,22.136499977111818,0.7078597376494099
2023-01-05,52.955074310302734,95.19615173339844,22.459999084472656,22.15099992752075,0.7821812660406915
2023-01-06,56.142765045166016,101.3695297241211,21.1299991607666,22.073499870300292,0.5598922306760497
2023-01-09,55.041725158691406,103.52777099609375,21.969999313354492,22.05749979019165,0.1975134128278738
2023-01-10,54.854705810546875,105.03465270996094,20.579999923706055,21.944999790191652,0.019246735743717852
2023-01-11,55.160972595214844,106.99845123291016,21.09000015258789,21.749499797821045,-0.14240531512668575
2023-01-12,55.5235481262207,107.13456726074219,18.829999923706055,21.56349983215332,-0.10975017124364632
2023-01-13,55.243038177490234,106.91098022460938,18.350000381469727,21.423999881744386,-0.1229076428059524
2023-01-17,55.26593017578125,106.3665542602539,19.360000610351562,21.25049991607666,-0.06424163790609559
2023-01-18,54.79365158081055,106.64847564697266,20.34000015258789,21.136499881744385,-0.15378065122159842
2023-01-19,53.73744583129883,103.20695495605469,20.520000457763672,21.041499900817872,0.06276382824038661
2023-01-20,54.45875930786133,106.59988403320312,19.850000381469727,20.95999994277954,-0.19183732223945638
2023-01-23,55.49396514892578,110.98442840576172,19.809999465942383,20.946999931335448,-0.5076030854781796
2023-01-24,55.818363189697266,109.84695434570312,19.200000762939453,20.808500003814697,-0.34949529126030404
2023-01-25,55.88038635253906,110.78024291992188,19.079999923706055,20.71899995803833,-0.43705251838552467
2023-01-26,57.1111946105957,112.36492156982422,18.729999542236328,20.572999954223633,-0.4411056361312384
2023-01-27,56.38701629638672,109.37059020996094,18.510000228881836,20.391499996185303,-0.22767098140587672
2023-01-30,55.4767951965332,105.19020080566406,19.940000534057617,20.316499996185303,0.08325780912656193
2023-01-31,55.81645584106445,108.3886947631836,19.399999618530273,20.202999973297118,-0.20048048519478254
2023-02-01,57.50904846191406,115.69950866699219,17.8700008392334,19.951500034332277,-0.7312964816223818
2023-02-02,57.79719924926758,120.80345916748047,18.729999542236328,19.7875,-1.216685909981704
2023-02-03,57.019596099853516,116.64253234863281,18.329999923706055,19.58100004196167,-0.8907091487213421
2023-02-06,57.370704650878906,114.41622924804688,19.43000030517578,19.49600009918213,-0.6177224367281453
2023-02-07,58.6253662109375,117.16748809814453,18.65999984741211,19.33050012588501,-0.738115740926679
2023-02-08,57.409828186035156,112.7246322631836,19.6299991607666,19.28300008773804,-0.4395523735073972
2023-02-09,57.19037628173828,112.85101318359375,20.709999084472656,19.264000034332277,-0.48068540971990553
2023-02-10,56.60264587402344,111.57745361328125,20.530000686645508,19.34900007247925,-0.42584785238890355
2023-02-13,57.35353088378906,113.28849029541016,20.34000015258789,19.448500061035155,-0.5044995863413938
2023-02-14,57.467079162597656,115.14534759521484,18.90999984741211,19.426000022888182,-0.6799680597613431
2023-02-15,57.980384826660156,116.1369857788086,18.229999542236328,19.320499992370607,-0.7155124312130752
2023-02-16,57.29819107055664,112.18019104003906,20.170000076293945,19.30299997329712,-0.3981704318214615
2023-02-17,56.82590103149414,112.22881317138672,20.020000457763672,19.311499977111815,-0.4638316148703685
2023-02-21,55.485374450683594,108.18451690673828,22.8700008392334,19.46450004577637,-0.22212249635342826
2023-02-22,54.9730224609375,107.59011840820312,22.290000915527344,19.619000053405763,-0.22711497951544585
2023-02-23,55.70101547241211,110.02626037597656,21.139999389648438,19.72200002670288,-0.3829261157830322
2023-02-24,55.12377166748047,108.46712493896484,21.670000076293945,19.869000053405763,-0.29751107319985615
2023-02-27,55.858436584472656,109.20771026611328,20.950000762939453,19.99100008010864,-0.27891656131149917
2023-02-28,56.70187759399414,113.18350219726562,20.700000762939453,20.029000091552735,-0.5774843800443733
2023-03-01,56.6331787109375,114.26517486572266,20.579999923706055,20.088000106811524,-0.6970258882517684
2023-03-02,57.11787033081055,115.42476654052734,19.59000015258789,20.17400007247925,-0.7534377213250792
2023-03-03,60.372337341308594,115.92173767089844,18.489999771118164,20.16200008392334,-0.38613914353671036
2023-03-06,60.387603759765625,115.51246643066406,18.610000610351562,20.176000118255615,-0.3422866841791935
2023-03-07,59.64625930786133,113.39788818359375,19.59000015258789,20.184000110626222,-0.221104665631738
2023-03-08,60.32463455200195,115.6196517944336,19.110000610351562,20.206500148773195,-0.3613485253799788
2023-03-09,59.39532470703125,114.05077362060547,22.610000610351562,20.35550022125244,-0.3201731778714528
2023-03-10,58.661617279052734,111.46846008300781,24.799999237060547,20.560000228881837,-0.15013492299066725
2023-03-13,58.818092346191406,112.88142395019531,26.520000457763672,20.859500217437745,-0.27465311251813374
2023-03-14,60.34371566772461,117.26649475097656,23.729999542236328,21.029000186920165,-0.5274590919908658
2023-03-15,59.731170654296875,115.45399475097656,26.139999389648438,21.390500164031984,-0.420646814784045
2023-03-16,60.72917556762695,119.69290161132812,22.989999771118164,21.628500175476074,-0.7262858197338149
2023-03-17,60.20155715942383,119.46875762939453,25.510000228881836,21.89550018310547,-0.7711372129593037
2023-03-20,61.41709899902344,120.87200164794922,24.149999618530273,22.102000141143797,-0.7585812034197279
2023-03-21,61.19029998779297,117.32495880126953,21.3799991607666,22.027500057220458,-0.4246656803223055
2023-03-22,60.63004684448242,115.82429504394531,22.260000228881836,22.026000022888184,-0.3430523678594356
2023-03-23,61.42862319946289,119.64418029785156,22.610000610351562,22.09950008392334,-0.6314270409497558
