Date,WFC,XOM,VIX,AvgVIX,zscore
2020-03-10,30.05643081665039,33.10652160644531,47.29999923706055,28.192999744415282,1.7705216901340952
2020-03-11,27.700244903564453,32.01593017578125,53.900001525878906,30.12899980545044,1.3273799110023998
2020-03-12,23.30487060546875,28.355234146118164,75.47000122070312,33.21549987792969,0.9689356304315164
2020-03-13,26.466453552246094,29.072124481201172,57.83000183105469,35.39949998855591,1.77847915728888
2020-03-16,22.705120086669922,26.30370330810547,82.69000244140625,38.850000095367434,1.3668786171180756
2020-03-17,25.386890411376953,28.07304573059082,75.91000366210938,41.9040002822876,1.7192211689750176
2020-03-18,24.09312629699707,25.258880615234375,76.44999694824219,45.007500123977664,2.1137231457478713
2020-03-19,24.23878288269043,26.25795555114746,72.0,47.829500102996825,1.8728794172688255
2020-03-20,22.705120086669922,24.96907615661621,66.04000091552734,50.27750015258789,1.75113853564818
2020-03-23,21.634117126464844,23.985260009765625,61.59000015258789,52.10550012588501,1.6902369464965021
2020-03-24,24.778562545776367,27.02822494506836,61.66999816894531,53.796500015258786,1.8245604146483696
2020-03-25,24.821401596069336,28.439115524291992,63.95000076293945,55.61600008010864,1.4321090281686726
2020-03-26,26.475021362304688,29.60597038269043,61.0,56.708000087738036,1.6275298095323192
2020-03-27,25.943809509277344,28.179824829101562,65.54000091552734,57.97950010299682,1.8674389532591622
2020-03-30,25.635356903076172,28.599273681640625,57.08000183105469,59.16250028610229,1.6475545195002372
2020-03-31,24.590068817138672,28.957725524902344,53.540000915527344,59.99850034713745,1.2084563485320454
2020-04-01,22.765090942382812,28.62215805053711,57.060001373291016,61.252000427246095,0.7186305477594538
2020-04-02,23.322010040283203,30.810956954956055,50.90999984741211,61.81650047302246,0.2674024417785742
2020-04-03,22.473777770996094,29.903400421142578,46.79999923706055,62.059500503540036,0.25612996351150524
2020-04-06,24.53009033203125,30.864343643188477,45.2400016784668,61.598500633239745,0.6402377639214293
2020-04-07,24.650043487548828,31.451568603515625,46.70000076293945,61.568500709533694,0.50971247464528
2020-04-08,25.943809509277344,33.44208526611328,43.349998474121094,61.041000556945804,0.3523523131035496
2020-04-09,28.445653915405273,32.89297866821289,41.66999816894531,59.35100040435791,1.3143947622007337
2020-04-13,26.929122924804688,32.61079406738281,41.16999816894531,58.51800022125244,0.9083159470944784
2020-04-14,25.85812759399414,32.3591194152832,37.7599983215332,56.27150001525879,0.6366218839652331
2020-04-15,24.36729621887207,30.871967315673828,40.84000015258789,54.51799983978272,0.5857303061078472
2020-04-16,23.039268493652344,29.85765266418457,40.11000061035156,52.70100002288818,0.45101701988238785
2020-04-17,24.315889358520508,32.96162414550781,38.150001525878906,51.00850009918213,-0.032433553257389405
2020-04-20,23.716136932373047,31.405824661254883,43.83000183105469,49.898000144958495,0.2227800521166793
2020-04-21,22.996423721313477,31.2380428314209,45.40999984741211,49.089000129699706,0.0398134192358267
2020-04-22,22.96215057373047,32.13033676147461,41.97999954223633,48.104500198364256,-0.2281052641719545
2020-04-23,22.730817794799805,33.13702392578125,41.380001068115234,46.976000213623045,-0.5922829518222895
2020-04-24,23.064970016479492,33.3505744934082,35.93000030517578,45.722500228881835,-0.5463905484075958
2020-04-27,24.341594696044922,33.51072311401367,33.290000915527344,44.11000022888184,-0.18226749967331818
2020-04-28,24.73572540283203,34.29624938964844,33.56999969482422,42.93450012207031,-0.28178223153401477
2020-04-29,25.70390510559082,36.19524002075195,31.229999542236328,41.81900005340576,-0.5174149797294955
2020-04-30,24.88994789123535,35.440223693847656,34.150001525878906,40.673500061035156,-0.5615921632726292
2020-05-01,23.63902473449707,32.900604248046875,37.189998626708984,39.9875,-0.23236958346147368
2020-05-04,23.433393478393555,34.22760772705078,35.970001220703125,39.44600009918213,-0.6805123583465328
2020-05-05,22.550886154174805,34.18947982788086,33.61000061035156,38.86450004577637,-0.953120858687613
2020-05-06,21.942564010620117,33.548858642578125,34.119998931884766,38.235499954223634,-0.9641551269637753
2020-05-07,22.056209564208984,33.73952102661133,31.440000534057617,37.64000005722046,-0.982530775017872
2020-05-08,22.23105239868164,35.219051361083984,27.979999542236328,36.95550012588501,-1.3523263374944303
2020-05-11,21.66282081604004,34.88348388671875,27.56999969482422,36.275500202178954,-1.4383075586950291
2020-05-12,21.01590919494629,34.300418853759766,33.040000915527344,36.03950033187866,-1.4783135342938907
2020-05-13,19.695859909057617,32.597835540771484,35.279998779296875,35.76150026321411,-1.4122997634333003
2020-05-14,21.03339385986328,32.88548278808594,32.61000061035156,35.38650026321411,-1.0653128838366284
2020-05-15,20.421445846557617,32.652252197265625,31.889999389648438,35.07350015640259,-1.1948063836457894
2020-05-18,22.21356964111328,35.2488899230957,29.299999237060547,34.34700002670288,-1.3665352569982838
2020-05-19,20.937225341796875,34.16047286987305,30.530000686645508,33.60300006866455,-1.4633052859552635
2020-05-20,21.435529708862305,35.27220916748047,27.989999771118164,32.90350008010864,-1.6232656506332397
2020-05-21,21.383075714111328,34.64248275756836,29.530000686645508,32.31100006103516,-1.4588132598373507
2020-05-22,21.129552841186523,34.673580169677734,28.15999984741211,31.92250003814697,-1.5492340767224093
2020-05-26,22.956647872924805,35.69202423095703,28.010000228881836,31.658500003814698,-1.255338738098057
2020-05-27,24.43404769897461,35.948577880859375,27.6200008392334,31.361000061035156,-0.8544548356626354
2020-05-28,23.795883178710938,35.01566696166992,28.59000015258789,31.229000091552734,-0.790923932977803
2020-05-29,23.14022445678711,35.34994888305664,27.510000228881836,30.89700002670288,-1.097859172483844
2020-06-01,23.68223762512207,35.97966766357422,28.229999542236328,30.449000072479247,-1.1049937494393696
2020-06-02,23.953243255615234,36.780433654785156,26.84000015258789,29.992500019073486,-1.2484614136062895
2020-06-03,25.20335578918457,38.280887603759766,25.65999984741211,29.594999980926513,-1.2787525682634104
2020-06-04,26.41849708557129,38.17204666137695,25.809999465942383,29.179500007629393,-0.8569403947059508
2020-06-05,27.686100006103516,41.2662239074707,24.520000457763672,28.8335000038147,-1.3404688937813924
2020-06-08,29.128538131713867,42.55677032470703,25.809999465942383,28.725,-1.2485222348110327
2020-06-09,28.525341033935547,41.608299255371094,27.56999969482422,28.725,-1.1692748432764537
2020-06-10,25.972652435302734,39.377071380615234,27.56999969482422,28.451499938964844,-1.3471540891379752
2020-06-11,23.419981002807617,35.90192413330078,40.790000915527344,28.727000045776368,-1.1668840808941017
2020-06-12,24.451536178588867,36.67158508300781,36.09000015258789,28.901000022888184,-1.0570000842873213
2020-06-15,24.661346435546875,36.64826965332031,34.400001525878906,29.026500129699706,-0.9828664932503209
2020-06-16,24.932355880737305,37.47235107421875,33.66999816894531,29.245000076293945,-1.1330458065017692
2020-06-17,23.996952056884766,36.251773834228516,33.470001220703125,29.392000102996825,-1.0822065811426091
2020-06-18,24.08437156677246,36.47722625732422,32.939998626708984,29.639500045776366,-1.1190263355435213
2020-06-19,24.128080368041992,35.74644470214844,35.119998931884766,29.91899995803833,-0.894577511453605
2020-06-22,23.909530639648438,36.08851623535156,31.770000457763672,30.09949998855591,-1.0632942970542765
2020-06-23,23.80461883544922,36.30619812011719,31.3700008392334,30.267500019073488,-1.1596808012145146
2020-06-24,22.83425521850586,34.59583282470703,33.84000015258789,30.57849998474121,-0.9790580034265177
2020-06-25,23.927017211914062,35.116722106933594,32.220001220703125,30.760000038146973,-0.7778804909908458
2020-06-26,22.152376174926758,33.91169357299805,34.72999954223633,31.121000003814697,-1.001199618691919
2020-06-29,22.467092514038086,34.455902099609375,31.780000686645508,31.298500061035156,-1.0567543386212908
2020-06-30,22.379669189453125,34.76687240600586,30.43000030517578,31.47800006866455,-1.1743802585160699
2020-07-01,21.93382453918457,33.981666564941406,28.6200008392334,31.626000118255615,-1.0915756143771431
2020-07-02,22.152376174926758,34.269317626953125,27.68000030517578,31.719500160217287,-1.104165147067272
2020-07-06,22.283504486083984,34.510318756103516,27.940000534057617,31.890500164031984,-1.1314161695875116
2020-07-07,21.383075714111328,33.616275787353516,29.43000030517578,32.07150020599365,-1.1633523093166278
2020-07-08,21.46175193786621,33.53852844238281,28.079999923706055,32.097000217437746,-1.115685713454389
2020-07-09,21.01590919494629,32.15469741821289,29.260000228881836,32.18150024414062,-0.8605269539058794
2020-07-10,22.26601791381836,33.15758514404297,27.290000915527344,31.506500244140625,-0.747562278541282
2020-07-13,22.21356964111328,33.16535568237305,32.189998626708984,31.31150016784668,-0.7666533373914531
2020-07-14,21.199493408203125,34.261539459228516,29.520000457763672,31.067500114440918,-1.408126348566312
2020-07-15,22.161117553710938,34.696903228759766,27.760000228881836,30.772000217437743,-1.2244647267348698
2020-07-16,22.25728416442871,34.4248046875,28.0,30.49850015640259,-1.1152210131423987
2020-07-17,21.811431884765625,33.83395767211914,25.68000030517578,30.13550024032593,-1.0883777500265615
2020-07-20,21.47923469543457,33.04096984863281,24.459999084472656,29.602500247955323,-0.9668129209054689
2020-07-21,22.90419578552246,34.71245574951172,24.84000015258789,29.256000232696532,-0.9901607598134738
2020-07-22,22.956647872924805,33.90391540527344,24.31999969482422,28.903500175476076,-0.7405143911533456
2020-07-23,23.035322189331055,33.973899841308594,26.079999923706055,28.515500164031984,-0.735382686085618
2020-07-24,22.956647872924805,33.76398468017578,25.84000015258789,28.19650011062622,-0.7002261586189746
2020-07-27,22.283504486083984,34.261539459228516,24.739999771118164,27.697000122070314,-1.0597887399773078
2020-07-28,22.3184757232666,33.85728454589844,25.440000534057617,27.380000114440918,-0.9321597564056671
2020-07-29,22.537025451660156,34.23044204711914,24.100000381469727,27.063500118255615,-0.9693685360022785
2020-07-30,21.549175262451172,32.55118942260742,24.760000228881836,26.870500087738037,-0.8033227193068672
2020-07-31,21.208232879638672,32.71445846557617,24.459999084472656,26.70950002670288,-0.9598893101663655
2020-08-03,21.23446273803711,32.84661102294922,24.280000686645508,26.526500034332276,-0.9895093484918766
2020-08-04,21.173261642456055,33.795082092285156,23.760000228881836,26.243000030517578,-1.2822553679907491
2020-08-05,21.330615997314453,34.09050369262695,22.989999771118164,25.988500022888182,-1.3167473778354235
2020-08-06,21.277952194213867,33.927249908447266,22.649999618530273,25.657999992370605,-1.2866671325939438
2020-08-07,22.006532669067383,33.771751403808594,22.209999084472656,25.403999900817873,-1.0077736437054607
2020-08-10,21.681739807128906,34.603614807128906,22.1299991607666,24.90099992752075,-1.3516494424243477
2020-08-11,22.225982666015625,34.96123123168945,24.030000686645508,24.626499938964844,-1.2797250264194677
2020-08-12,22.111867904663086,34.95330810546875,22.280000686645508,24.352499961853027,-1.314113629270102
2020-08-13,21.96263885498047,34.09710693359375,22.1299991607666,24.058999919891356,-1.1155534605035027
2020-08-14,22.208425521850586,34.24774169921875,22.049999237060547,23.877499866485596,-1.07994212771404
2020-08-17,21.479846954345703,33.803794860839844,21.350000381469727,23.72199993133545,-1.1862453643957394
2020-08-18,21.102394104003906,33.637306213378906,21.510000228881836,23.555499935150145,-1.2596019102120142
2020-08-19,21.128726959228516,33.26470184326172,22.540000915527344,23.466499996185302,-1.1438614799135982
2020-08-20,20.84783172607422,32.757328033447266,22.719999313354492,23.298499965667723,-1.0880439273157694
2020-08-21,20.751272201538086,32.511566162109375,22.540000915527344,23.133500003814696,-1.048313831690153
2020-08-24,21.49740219116211,33.4708251953125,22.3700008392334,23.01500005722046,-1.0847369940656606
2020-08-25,21.602739334106445,32.408512115478516,22.030000686645508,22.844500064849854,-0.7450313507268734
2020-08-26,21.102394104003906,31.718795776367188,23.270000457763672,22.803000068664552,-0.7072329108231898
2020-08-27,21.585186004638672,31.504751205444336,24.469999313354492,22.788500022888183,-0.490465136717019
2020-08-28,21.67296600341797,32.25788116455078,22.959999084472656,22.713500022888184,-0.679095622353466
2020-08-31,21.198945999145508,31.66330337524414,26.40999984741211,22.819999980926514,-0.6602296667006591
2020-09-01,21.111167907714844,31.258989334106445,26.1200008392334,22.938000011444093,-0.572028097158677
2020-09-02,21.567626953125,31.068723678588867,26.56999969482422,23.117000007629393,-0.37056847856971653
2020-09-03,21.52373695373535,31.00530242919922,33.599998474121094,23.664499950408935,-0.36641218696614386
2020-09-04,21.760746002197266,30.981521606445312,30.75,24.091499996185302,-0.28340450500787734
2020-09-08,21.04094696044922,30.26802635192871,31.459999084472656,24.557999992370604,-0.3092793346919477
2020-09-09,20.92683219909668,30.085689544677734,28.809999465942383,24.79699993133545,-0.2934515255743081
2020-09-10,21.023387908935547,29.332561492919922,29.709999084472656,25.168499851226805,-0.04558689931204559
2020-09-11,21.304292678833008,29.253280639648438,26.8700008392334,25.405499935150146,0.06750561621139088
2020-09-14,21.77829360961914,29.063011169433594,25.850000381469727,25.595499992370605,0.27460326665045554
2020-09-15,21.83974838256836,28.753835678100586,25.59000015258789,25.807499980926515,0.3833676613192641
2020-09-16,22.568321228027344,29.974712371826172,26.040000915527344,26.03400001525879,0.26597886790470376
2020-09-17,22.04163932800293,29.96677017211914,26.459999084472656,26.229999923706053,0.09902086563099637
2020-09-18,22.05919647216797,29.48318099975586,25.829999923706055,26.385499954223633,0.24389554794386797
2020-09-21,21.102394104003906,28.880672454833984,27.780000686645508,26.64749994277954,0.10990694362515305
2020-09-22,20.760047912597656,28.16718292236328,26.860000610351562,26.87199993133545,0.20532168381224228
2020-09-23,20.040250778198242,27.263416290283203,28.579999923706055,27.199499893188477,0.23422955652256935
2020-09-24,20.47037696838379,27.207923889160156,28.510000228881836,27.461499881744384,0.3884240227583687
2020-09-25,20.751272201538086,27.461612701416016,26.3799991607666,27.55699987411499,0.40564632731120454
2020-09-28,20.90927505493164,27.99277114868164,26.190000534057617,27.71849994659424,0.3034904014971084
2020-09-29,20.417707443237305,27.17622184753418,26.270000457763672,27.711499977111817,0.38062663615422565
2020-09-30,20.63715934753418,27.215858459472656,26.3700008392334,27.723999977111816,0.43973361531585586
2020-10-01,20.681041717529297,26.2645320892334,26.700000762939453,27.73050003051758,0.7277364972961966
2020-10-02,21.058504104614258,26.14560890197754,27.6299991607666,27.432000064849852,0.883270614777527
2020-10-05,21.46229362487793,26.748123168945312,27.959999084472656,27.292500019073486,0.839551663556654
2020-10-06,21.22528839111328,26.470645904541016,29.479999542236328,27.19350004196167,0.8432820971173951
2020-10-07,21.77829360961914,26.55785369873047,28.059999465942383,27.15600004196167,0.9958770729890303
2020-10-08,22.208425521850586,27.953134536743164,26.360000610351562,26.988500118255615,0.7323731940092421
2020-10-09,22.208425521850586,27.5408935546875,25.0,26.895000076293947,0.8510637856120872
2020-10-12,22.5419921875,27.453689575195312,25.06999969482422,26.85600004196167,0.9833599383363615
2020-10-13,21.71685218811035,27.128646850585938,26.06999969482422,26.880000019073485,0.81179317447103
2020-10-14,20.4089298248291,27.07315444946289,26.399999618530273,26.897999954223632,0.40748073143265795
2020-10-15,20.145587921142578,27.31098747253418,26.969999313354492,26.923499965667723,0.25438225531746983
2020-10-16,20.066587448120117,27.03351593017578,27.40999984741211,27.002499961853026,0.3088845082389325
2020-10-19,19.785688400268555,26.494430541992188,29.18000030517578,27.07249994277954,0.3738310917382067
2020-10-20,20.022695541381836,26.716413497924805,29.350000381469727,27.196999931335448,0.3860789457724569
2020-10-21,19.926136016845703,26.28830909729004,28.649999618530273,27.20049991607666,0.47830829212439396
2020-10-22,20.4089298248291,27.636028289794922,28.110000610351562,27.180499935150145,0.2454205966696541
2020-10-23,20.43526268005371,27.081087112426758,27.549999237060547,27.238999938964845,0.41365863022836447
2020-10-26,19.926136016845703,26.438936233520508,32.459999084472656,27.552499866485597,0.4349403964302619
2020-10-27,19.153667449951172,26.018766403198242,33.349998474121094,27.906499767303465,0.3076877165670389
2020-10-28,18.59187889099121,25.027803421020508,40.279998779296875,28.60199966430664,0.4124754675539273
2020-10-29,18.556766510009766,26.1376895904541,37.59000015258789,29.146499633789062,0.08163891312541696
2020-10-30,18.828886032104492,25.86021614074707,38.02000045776367,29.665999698638917,0.24897109667497028
2020-11-02,19.223892211914062,26.946311950683594,37.130001068115234,30.124499797821045,0.0631990458973496
2020-11-03,19.390674591064453,26.486509323120117,35.54999923706055,30.427999782562257,0.24917745389798568
2020-11-04,19.206336975097656,26.343801498413086,29.56999969482422,30.50349979400635,0.23102995391959535
2020-11-05,19.691347122192383,26.29623794555664,27.579999923706055,30.56449975967407,0.4005780674902939
2020-11-06,19.320974349975586,25.987056732177734,24.860000610351562,30.55749979019165,0.37058005317281806
2020-11-09,21.358015060424805,29.27705955505371,25.75,30.59149980545044,0.07792252044372386
2020-11-10,21.331554412841797,29.926578521728516,24.799999237060547,30.527999782562254,-0.11758699489150336
2020-11-11,21.331554412841797,29.618053436279297,23.450000762939453,30.380499839782715,-0.028757823338294547
2020-11-12,20.996461868286133,28.603178024291992,25.350000381469727,30.299499893188475,0.15576149679708648
2020-11-13,21.22573471069336,29.293304443359375,23.100000381469727,30.083999919891358,0.03073821513148269
2020-11-16,21.957658767700195,30.9820499420166,22.450000762939453,29.74749994277954,-0.2202804025233761
2020-11-17,22.08112144470215,31.396116256713867,22.709999084472656,29.415499877929687,-0.2998228695926004
2020-11-18,22.098752975463867,30.21074867248535,23.84000015258789,29.174999904632568,0.047128637934616614
2020-11-19,23.068769454956055,30.365005493164062,23.110000610351562,28.924999904632568,0.31442212740223385
2020-11-20,22.4691219329834,29.991533279418945,23.700000762939453,28.732499980926512,0.22925902922716157
2020-11-23,23.192224502563477,31.95633888244629,22.65999984741211,28.242500019073486,-0.10407629578467022
2020-11-24,25.229265213012695,34.08349609375,21.639999389648438,27.657000064849854,-0.0619324875795245
2020-11-25,25.211627960205078,33.13357925415039,21.25,26.70550012588501,0.2058957685179765
2020-11-27,25.09698486328125,32.63019561767578,20.84000015258789,25.86800012588501,0.3139881779330784
2020-11-30,24.11815071105957,30.95769500732422,20.56999969482422,24.995500087738037,0.4809872104251318
2020-12-01,24.74424934387207,31.258089065551758,20.770000457763672,24.17750005722046,0.5956904826723193
2020-12-02,25.458541870117188,32.427223205566406,21.170000076293945,23.458500099182128,0.4886103179950396
2020-12-03,25.714269638061523,32.646446228027344,21.280000686645508,23.044000148773193,0.5076685117471587
2020-12-04,26.058185577392578,33.839927673339844,20.790000915527344,22.704500198364258,0.27456105799658853
2020-12-07,25.87299919128418,33.20664596557617,21.299999237060547,22.526500129699706,0.39738466541197487
2020-12-08,25.520265579223633,34.294593811035156,20.68000030517578,22.273000144958495,-0.02920034689735747
2020-12-09,25.617265701293945,34.7492561340332,22.270000457763672,22.146500205993654,-0.128934550019068
2020-12-10,26.005273818969727,35.731651306152344,22.520000457763672,22.100000190734864,-0.28709834088727276
2020-12-11,25.64372444152832,35.561153411865234,23.309999465942383,21.998000144958496,-0.35419011834972275
2020-12-14,25.255714416503906,34.278358459472656,24.719999313354492,22.079000091552736,-0.10953717059664508
2020-12-15,26.216915130615234,34.94411087036133,22.889999389648438,22.101000022888183,0.007655911408793047
2020-12-16,26.146366119384766,35.47996520996094,22.5,22.09050006866455,-0.16929520493836966
2020-12-17,25.987638473510742,35.30134201049805,21.93000030517578,21.995000076293945,-0.16887256685743315
2020-12-18,25.58199691772461,34.69242858886719,21.56999969482422,21.91800003051758,-0.12390633510150365
2020-12-21,26.058185577392578,34.05915069580078,25.15999984741211,21.99099998474121,0.21144333957106076
2020-12-22,25.537900924682617,33.482696533203125,24.229999542236328,22.069499969482422,0.21022447549052525
2020-12-23,26.763648986816406,33.913002014160156,23.309999465942383,22.15299997329712,0.480216399416416
2020-12-24,26.313915252685547,33.77497482299805,21.530000686645508,22.167000007629394,0.3754385191118184
2020-12-28,26.393281936645508,33.88865280151367,21.700000762939453,22.210000038146973,0.36821265993818575
2020-12-29,26.26100730895996,33.50706100463867,23.079999923706055,22.335500049591065,0.4355735638136349
2020-12-30,26.23455238342285,33.77497482299805,22.770000457763672,22.435500049591063,0.3499359457029077
2020-12-31,26.613739013671875,33.466453552246094,22.75,22.514500045776366,0.5606123714992465
