Date,XOM,AMAT,VIX,AvgVIX,zscore
2020-03-30,28.599275588989258,44.77867889404297,57.08000183105469,59.16250028610229,-0.8655000068189481
2020-03-31,28.957727432250977,43.377567291259766,53.540000915527344,59.99850034713745,-0.8207799333813783
2020-04-01,28.622154235839844,40.991905212402344,57.060001373291016,61.252000427246095,-0.7924435418847593
2020-04-02,30.81095314025879,40.935096740722656,50.90999984741211,61.81650047302246,-0.6807383226622318
2020-04-03,29.90340232849121,40.02627182006836,46.79999923706055,62.059500503540036,-0.7093518689430638
2020-04-06,30.864337921142578,43.689979553222656,45.2400016784668,61.598500633239745,-0.7303475795176999
2020-04-07,31.45157241821289,45.02482223510742,46.70000076293945,61.568500709533694,-0.7260123793424528
2020-04-08,33.44208908081055,48.7169303894043,43.349998474121094,61.041000556945804,-0.6955101001226102
2020-04-09,32.89298629760742,46.94661331176758,41.66999816894531,59.35100040435791,-0.6896496138384773
2020-04-13,32.61079788208008,47.221153259277344,41.16999816894531,58.51800022125244,-0.7091247586789517
2020-04-14,32.359127044677734,49.67310333251953,37.7599983215332,56.27150001525879,-0.7684003436780744
2020-04-15,30.871965408325195,47.685035705566406,40.84000015258789,54.51799983978272,-0.8058168944867281
2020-04-16,29.857650756835938,49.44589614868164,40.11000061035156,52.70100002288818,-0.8905162933386956
2020-04-17,32.96162033081055,50.36418151855469,38.150001525878906,51.00850009918213,-0.7510706633966879
2020-04-20,31.405813217163086,47.93117904663086,43.83000183105469,49.898000144958495,-0.7835086486043036
2020-04-21,31.238035202026367,45.7537841796875,45.40999984741211,49.089000129699706,-0.7506459347829368
2020-04-22,32.13033676147461,49.3322868347168,41.97999954223633,48.104500198364256,-0.7734927528626504
2020-04-23,33.137027740478516,48.18678283691406,41.380001068115234,46.976000213623045,-0.700862550378222
2020-04-24,33.35056686401367,48.98200988769531,35.93000030517578,45.722500228881835,-0.7051689395177259
2020-04-27,33.510711669921875,48.309852600097656,33.290000915527344,44.11000022888184,-0.6843125107856924
2020-04-28,34.2962532043457,47.73236083984375,33.56999969482422,42.93450012207031,-0.6336446220560732
2020-04-29,36.19523620605469,51.44340896606445,31.229999542236328,41.81900005340576,-0.608128266735047
2020-04-30,35.44022750854492,47.03181457519531,34.150001525878906,40.673500061035156,-0.562524315840646
2020-05-01,32.900604248046875,44.39053726196289,37.189998626708984,39.9875,-0.6407319267284999
2020-05-04,34.22761535644531,45.04375076293945,35.970001220703125,39.44600009918213,-0.5860646198253027
2020-05-05,34.18947219848633,46.246070861816406,33.61000061035156,38.86450004577637,-0.6108211171466968
2020-05-06,33.548858642578125,47.808101654052734,34.119998931884766,38.235499954223634,-0.6728576487515536
2020-05-07,33.73952102661133,48.518131256103516,31.440000534057617,37.64000005722046,-0.6767026185817975
2020-05-08,35.219051361083984,50.94166946411133,27.979999542236328,36.95550012588501,-0.6479401256223573
2020-05-11,34.88349533081055,51.131004333496094,27.56999969482422,36.275500202178954,-0.6684947804653454
2020-05-12,34.3004150390625,49.540557861328125,33.040000915527344,36.03950033187866,-0.6677668246749988
2020-05-13,32.59782791137695,48.745338439941406,35.279998779296875,35.76150026321411,-0.7387202573422309
2020-05-14,32.88548278808594,51.52861785888672,32.61000061035156,35.38650026321411,-0.7770281728423479
2020-05-15,32.652259826660156,49.26601028442383,31.889999389648438,35.07350015640259,-0.7458552383790279
2020-05-18,35.24888229370117,51.46236038208008,29.299999237060547,34.34700002670288,-0.6563188551910678
2020-05-19,34.16047286987305,52.51318359375,30.530000686645508,33.60300006866455,-0.7312815624694461
2020-05-20,35.27220916748047,54.06243896484375,27.989999771118164,32.90350008010864,-0.7045080083047431
2020-05-21,34.64249038696289,52.2945671081543,29.530000686645508,32.31100006103516,-0.702768455107904
2020-05-22,34.673583984375,51.69578552246094,28.15999984741211,31.92250003814697,-0.6898277481780772
2020-05-26,35.69202423095703,52.40862274169922,28.010000228881836,31.658500003814698,-0.6518883597406581
2020-05-27,35.948577880859375,53.6062126159668,27.6200008392334,31.361000061035156,-0.6616604353041428
2020-05-28,35.015647888183594,51.9619026184082,28.59000015258789,31.229000091552734,-0.677591916971691
2020-05-29,35.34995651245117,53.39710998535156,27.510000228881836,30.89700002670288,-0.6879457740855011
2020-06-01,35.97967529296875,52.93138122558594,28.229999542236328,30.449000072479247,-0.6472755647311197
2020-06-02,36.780426025390625,53.026424407958984,26.84000015258789,29.992500019073486,-0.6086085082192121
2020-06-03,38.280879974365234,54.94636917114258,25.65999984741211,29.594999980926513,-0.5692266748098455
2020-06-04,38.17203903198242,55.25052261352539,25.809999465942383,29.179500007629393,-0.5805027434654647
2020-06-05,41.266231536865234,57.20847702026367,24.520000457763672,28.8335000038147,-0.461291643986156
2020-06-08,42.55677032470703,56.93284225463867,25.809999465942383,28.725,-0.3908315230771007
2020-06-09,41.60830307006836,56.828285217285156,27.56999969482422,28.725,-0.4367838479415031
2020-06-10,39.3770637512207,56.89481735229492,27.56999969482422,28.451499938964844,-0.5508187215361923
2020-06-11,35.90193557739258,52.66524887084961,40.790000915527344,28.727000045776368,-0.6461515953341331
2020-06-12,36.67158508300781,53.748783111572266,36.09000015258789,28.901000022888184,-0.6278251127503112
2020-06-15,36.648258209228516,54.22401428222656,34.400001525878906,29.026500129699706,-0.6380273996519518
2020-06-16,37.47234344482422,55.640220642089844,33.66999816894531,29.245000076293945,-0.623266121889098
2020-06-17,36.25177764892578,57.02788543701172,33.470001220703125,29.392000102996825,-0.7113039650049094
2020-06-18,36.47722625732422,57.38905715942383,32.939998626708984,29.639500045776366,-0.7067669394080471
2020-06-19,35.74644088745117,57.93082809448242,35.119998931884766,29.91899995803833,-0.7539890967392456
2020-06-22,36.08851623535156,58.234981536865234,31.770000457763672,30.09949998855591,-0.7424748898350051
2020-06-23,36.30619430541992,57.8262825012207,31.3700008392334,30.267500019073488,-0.72371293420041
2020-06-24,34.59583282470703,56.999366760253906,33.84000015258789,30.57849998474121,-0.7944574758081306
2020-06-25,35.11671829223633,57.00887680053711,32.220001220703125,30.760000038146973,-0.768311376881687
2020-06-26,33.91169738769531,55.48812484741211,34.72999954223633,31.121000003814697,-0.8003409343201563
2020-06-29,34.45591354370117,56.13444900512695,31.780000686645508,31.298500061035156,-0.785106952572035
2020-06-30,34.76687240600586,57.45560073852539,30.43000030517578,31.47800006866455,-0.7944753625819029
2020-07-01,33.9816780090332,56.72373580932617,28.6200008392334,31.626000118255615,-0.8202647235363253
2020-07-02,34.26932144165039,57.97834777832031,27.68000030517578,31.719500160217287,-0.8295481432693462
2020-07-06,34.51032638549805,60.316497802734375,27.940000534057617,31.890500164031984,-0.8617620972731833
2020-07-07,33.616268157958984,59.09990310668945,29.43000030517578,32.07150020599365,-0.88385002129493
2020-07-08,33.538536071777344,59.66067886352539,28.079999923706055,32.097000217437746,-0.898426314118246
2020-07-09,32.15468978881836,60.34501266479492,29.260000228881836,32.18150024414062,-0.9813624352955574
2020-07-10,33.1575927734375,59.489593505859375,27.290000915527344,31.506500244140625,-0.9144315773449344
2020-07-13,33.16535949707031,58.46307373046875,32.189998626708984,31.31150016784668,-0.8945483213593179
2020-07-14,34.261539459228516,59.44207000732422,29.520000457763672,31.067500114440918,-0.8577334093311185
2020-07-15,34.6969108581543,59.023860931396484,27.760000228881836,30.772000217437743,-0.827788197585137
2020-07-16,34.424800872802734,59.251976013183594,28.0,30.49850015640259,-0.8458724799852774
2020-07-17,33.83395004272461,59.21394729614258,25.68000030517578,30.13550024032593,-0.875013289195594
2020-07-20,33.04096984863281,60.573116302490234,24.459999084472656,29.602500247955323,-0.9408989852583015
2020-07-21,34.71246337890625,60.64916229248047,24.84000015258789,29.256000232696532,-0.8578620188772491
2020-07-22,33.90392303466797,61.03886032104492,24.31999969482422,28.903500175476076,-0.906126644562415
2020-07-23,33.97389602661133,60.47806930541992,26.079999923706055,28.515500164031984,-0.8919422232672518
2020-07-24,33.76397705078125,57.61716842651367,25.84000015258789,28.19650011062622,-0.8482315566281635
2020-07-27,34.261539459228516,59.88877868652344,24.739999771118164,27.697000122070314,-0.8662151445504057
2020-07-28,33.85727310180664,59.21394729614258,25.440000534057617,27.380000114440918,-0.8738344918116171
2020-07-29,34.230438232421875,60.11690139770508,24.100000381469727,27.063500118255615,-0.8721184727071158
2020-07-30,32.55118942260742,61.22893524169922,24.760000228881836,26.870500087738037,-0.9781056855365063
2020-07-31,32.714454650878906,61.143402099609375,24.459999084472656,26.70950002670288,-0.9682298784323583
2020-08-03,32.84661102294922,61.78971862792969,24.280000686645508,26.526500034332276,-0.9738221362887274
2020-08-04,33.795082092285156,61.63763427734375,23.760000228881836,26.243000030517578,-0.9229967240478338
2020-08-05,34.09050750732422,61.656654357910156,22.989999771118164,25.988500022888182,-0.9084264280881541
2020-08-06,33.927242279052734,60.45907211303711,22.649999618530273,25.657999992370605,-0.8939395006523744
2020-08-07,33.77175521850586,60.42104721069336,22.209999084472656,25.403999900817873,-0.9010761644587755
2020-08-10,34.603599548339844,62.008338928222656,22.1299991607666,24.90099992752075,-0.8891711528247596
2020-08-11,34.961246490478516,61.26695251464844,24.030000686645508,24.626499938964844,-0.8570180774790901
2020-08-12,34.95329666137695,63.205909729003906,22.280000686645508,24.352499961853027,-0.8942351960167336
2020-08-13,34.097110748291016,61.84674072265625,22.1299991607666,24.058999919891356,-0.911701888937259
2020-08-14,34.24774169921875,64.27043151855469,22.049999237060547,23.877499866485596,-0.9501077156757498
2020-08-17,33.803794860839844,63.624114990234375,21.350000381469727,23.72199993133545,-0.9602740161088742
2020-08-18,33.637298583984375,63.139373779296875,21.510000228881836,23.555499935150145,-0.9594852292187583
2020-08-19,33.26470184326172,62.81513214111328,22.540000915527344,23.466499996185302,-0.9721606346591817
2020-08-20,32.75733947753906,60.831607818603516,22.719999313354492,23.298499965667723,-0.9601422952708385
2020-08-21,32.51157760620117,59.38209915161133,22.540000915527344,23.133500003814696,-0.9450415542549174
2020-08-24,33.4708251953125,60.783931732177734,22.3700008392334,23.01500005722046,-0.9231759640697306
2020-08-25,32.408512115478516,61.07954788208008,22.030000686645508,22.844500064849854,-0.9824804586521971
2020-08-26,31.718793869018555,60.80298614501953,23.270000457763672,22.803000068664552,-1.012089171096075
2020-08-27,31.504749298095703,59.15322494506836,24.469999313354492,22.788500022888183,-0.9915831401539659
2020-08-28,32.25788497924805,60.14500045776367,22.959999084472656,22.713500022888184,-0.9723490627512601
2020-08-31,31.663297653198242,58.74317169189453,26.40999984741211,22.819999980926514,-0.9757840142569867
2020-09-01,31.258987426757812,59.01973342895508,26.1200008392334,22.938000011444093,-1.0014698451796236
2020-09-02,31.068721771240234,62.06178283691406,26.56999969482422,23.117000007629393,-1.0688461991851725
2020-09-03,31.00530433654785,58.60966873168945,33.599998474121094,23.664499950408935,-1.0065055625906525
2020-09-04,30.981521606445312,58.132850646972656,30.75,24.091499996185302,-0.9986541650056081
2020-09-08,30.268022537231445,53.050048828125,31.459999084472656,24.557999992370604,-0.9382078966233116
2020-09-09,30.0856876373291,52.639991760253906,28.809999465942383,24.79699993133545,-0.9396376684678915
2020-09-10,29.332563400268555,52.56369400024414,29.709999084472656,25.168499851226805,-0.9762535024352109
2020-09-11,29.25328254699707,52.44926452636719,26.8700008392334,25.405499935150146,-0.9780878343670478
2020-09-14,29.063011169433594,53.84154510498047,25.850000381469727,25.595499992370605,-1.0141400304930492
2020-09-15,28.75383949279785,54.5472297668457,25.59000015258789,25.807499980926515,-1.0431651866888376
2020-09-16,29.974700927734375,53.8510856628418,26.040000915527344,26.03400001525879,-0.9682424247160148
2020-09-17,29.96677017211914,53.727115631103516,26.459999084472656,26.229999923706053,-0.9662894215913784
2020-09-18,29.48318099975586,53.54593276977539,25.829999923706055,26.385499954223633,-0.9872909041921217
2020-09-21,28.88067626953125,54.66167068481445,27.780000686645508,26.64749994277954,-1.0389274937706685
2020-09-22,28.167179107666016,55.205223083496094,26.860000610351562,26.87199993133545,-1.0853096929819896
2020-09-23,27.26342010498047,54.59491729736328,28.579999923706055,27.199499893188477,-1.1193996277223632
2020-09-24,27.207923889160156,55.10987091064453,28.510000228881836,27.461499881744384,-1.1319820390171238
2020-09-25,27.46161651611328,55.52946472167969,26.3799991607666,27.55699987411499,-1.1271267705356012
2020-09-28,27.992767333984375,56.6070671081543,26.190000534057617,27.71849994659424,-1.1207418935527595
2020-09-29,27.17621612548828,56.883609771728516,26.270000457763672,27.711499977111817,-1.167262904930202
2020-09-30,27.215856552124023,56.69287109375,26.3700008392334,27.723999977111816,-1.161637804442362
2020-10-01,26.264530181884766,57.83722686767578,26.700000762939453,27.73050003051758,-1.2314479594353795
2020-10-02,26.145610809326172,55.51039505004883,27.6299991607666,27.432000064849852,-1.1932784398032896
2020-10-05,26.74811553955078,57.789546966552734,27.959999084472656,27.292500019073486,-1.2061012126472845
2020-10-06,26.47064781188965,57.59883499145508,29.479999542236328,27.19350004196167,-1.2165039448071422
2020-10-07,26.55785369873047,58.285430908203125,28.059999465942383,27.15600004196167,-1.2251328882481125
2020-10-08,27.9531307220459,59.69680404663086,26.360000610351562,26.988500118255615,-1.1814105843376004
2020-10-09,27.540895462036133,60.354801177978516,25.0,26.895000076293947,-1.2147393434693723
2020-10-12,27.453691482543945,61.680320739746094,25.06999969482422,26.85600004196167,-1.2443146894248176
2020-10-13,27.128650665283203,61.68986511230469,26.06999969482422,26.880000019073485,-1.260924169503253
2020-10-14,27.073156356811523,61.01280212402344,26.399999618530273,26.897999954223632,-1.250873458305402
2020-10-15,27.310985565185547,60.56460189819336,26.969999313354492,26.923499965667723,-1.2303430050062625
2020-10-16,27.03351402282715,60.07823944091797,27.40999984741211,27.002499961853026,-1.2351323629531559
2020-10-19,26.494428634643555,59.172306060791016,29.18000030517578,27.07249994277954,-1.2451777793393162
2020-10-20,26.71640968322754,59.37255859375,29.350000381469727,27.196999931335448,-1.2377606110679131
2020-10-21,26.288307189941406,59.22951889038086,28.649999618530273,27.20049991607666,-1.2566819087681023
2020-10-22,27.63602638244629,58.83853530883789,28.110000610351562,27.180499935150145,-1.1811416196910773
2020-10-23,27.08108139038086,58.123321533203125,27.549999237060547,27.238999938964845,-1.195609840672607
2020-10-26,26.43893814086914,56.750099182128906,32.459999084472656,27.552499866485597,-1.2019915254180442
2020-10-27,26.01876449584961,56.10164260864258,33.349998474121094,27.906499767303465,-1.2109156443072646
2020-10-28,25.027807235717773,54.66167068481445,40.279998779296875,28.60199966430664,-1.2336597508854235
2020-10-29,26.13768768310547,56.74057388305664,37.59000015258789,29.146499633789062,-1.2170365105833276
2020-10-30,25.860210418701172,56.48308563232422,38.02000045776367,29.665999698638917,-1.226171832015965
2020-11-02,26.946311950683594,57.53207778930664,37.130001068115234,30.124499797821045,-1.1911953293693986
2020-11-03,26.48650550842285,58.96250915527344,35.54999923706055,30.427999782562257,-1.2415947808608303
2020-11-04,26.34380340576172,61.851985931396484,29.56999969482422,30.50349979400635,-1.303670247943137
2020-11-05,26.29623794555664,66.7059326171875,27.579999923706055,30.56449975967407,-1.398237036364726
2020-11-06,25.98705291748047,67.25902557373047,24.860000610351562,30.55749979019165,-1.4243655821793244
2020-11-09,29.277069091796875,67.99331665039062,25.75,30.59149980545044,-1.2720232268069864
2020-11-10,29.926576614379883,66.17189025878906,24.799999237060547,30.527999782562254,-1.2046119858040318
2020-11-11,29.618059158325195,67.85981750488281,23.450000762939453,30.380499839782715,-1.2522540867069876
2020-11-12,28.603193283081055,66.5628890991211,25.350000381469727,30.299499893188475,-1.2789225780287186
2020-11-13,29.293302536010742,69.43328094482422,23.100000381469727,30.083999919891358,-1.2985436057180417
2020-11-16,30.98204803466797,71.02584838867188,22.450000762939453,29.74749994277954,-1.2434291439265988
2020-11-17,31.3961181640625,70.92094421386719,22.709999084472656,29.415499877929687,-1.2205093185207108
2020-11-18,30.210739135742188,72.41299438476562,23.84000015258789,29.174999904632568,-1.3087507302529189
2020-11-19,30.364999771118164,73.88591766357422,23.110000610351562,28.924999904632568,-1.3289207171066009
2020-11-20,29.991527557373047,73.37901306152344,23.700000762939453,28.732499980926512,-1.3381721174330634
2020-11-23,31.956323623657227,76.99440002441406,22.65999984741211,28.242500019073486,-1.3075130936900814
2020-11-24,34.0835075378418,79.33771514892578,21.639999389648438,27.657000064849854,-1.2444935913740127
2020-11-25,33.133583068847656,77.60652923583984,21.25,26.70550012588501,-1.2596344822057812
2020-11-27,32.63019561767578,79.06035614013672,20.84000015258789,25.86800012588501,-1.3126808264220573
2020-11-30,30.957691192626953,78.88818359375,20.56999969482422,24.995500087738037,-1.3939437139819728
2020-12-01,31.258094787597656,80.6002197265625,20.770000457763672,24.17750005722046,-1.411267399751897
2020-12-02,32.42722702026367,81.5758285522461,21.170000076293945,23.458500099182128,-1.3707010055226785
2020-12-03,32.64643478393555,82.35054779052734,21.280000686645508,23.044000148773193,-1.3743315040474735
2020-12-04,33.83993148803711,84.97119903564453,20.790000915527344,22.704500198364258,-1.363768383141062
2020-12-07,33.2066535949707,85.25814819335938,21.299999237060547,22.526500129699706,-1.4012239583385748
2020-12-08,34.294593811035156,85.84160614013672,20.68000030517578,22.273000144958495,-1.3573153458147562
2020-12-09,34.74925994873047,83.99565124511719,22.270000457763672,22.146500205993654,-1.2992860789697966
2020-12-10,35.73165512084961,84.06259155273438,22.520000457763672,22.100000190734864,-1.250904729077295
2020-12-11,35.5611572265625,84.45475006103516,23.309999465942383,21.998000144958496,-1.2669680396642318
2020-12-14,34.27836227416992,84.6460189819336,24.719999313354492,22.079000091552736,-1.3354349016000429
2020-12-15,34.944122314453125,84.6173324584961,22.889999389648438,22.101000022888183,-1.3012412865367153
2020-12-16,35.47997283935547,84.69385528564453,22.5,22.09050006866455,-1.2756112049571016
2020-12-17,35.30134582519531,83.6895751953125,21.93000030517578,21.995000076293945,-1.2655709566545488
2020-12-18,34.69242477416992,82.34097290039062,21.56999969482422,21.91800003051758,-1.2707409855771123
2020-12-21,34.059139251708984,82.64704132080078,25.15999984741211,21.99099998474121,-1.3085599671395616
2020-12-22,33.48269271850586,81.91057586669922,24.229999542236328,22.069499969482422,-1.3237114127775826
2020-12-23,33.91299819946289,80.37067413330078,23.309999465942383,22.15299997329712,-1.2727244702215084
2020-12-24,33.77497863769531,81.61406707763672,21.530000686645508,22.167000007629394,-1.3033087922572173
2020-12-28,33.88864517211914,81.17411804199219,21.700000762939453,22.210000038146973,-1.2892104533423916
2020-12-29,33.507049560546875,80.6002197265625,23.079999923706055,22.335500049591065,-1.2976004063394746
2020-12-30,33.77497863769531,83.19222259521484,22.770000457763672,22.435500049591063,-1.3332735049620381
2020-12-31,33.46645736694336,82.5418472290039,22.75,22.514500045776366,-1.3365180411502753
2021-01-04,33.69378662109375,83.0870132446289,26.969999313354492,22.798999977111816,-1.3353794952650264
2021-01-05,35.31759262084961,85.69812774658203,25.34000015258789,23.026499938964843,-1.3028865446675546
2021-01-06,36.21879959106445,86.87454986572266,25.06999969482422,23.214999961853028,-1.2796745441825172
2021-01-07,36.50295639038086,90.44213104248047,22.3700008392334,23.299499988555908,-1.3330509336029157
2021-01-08,36.90890884399414,91.3985824584961,21.559999465942383,23.263999938964844,-1.3306935357296668
2021-01-11,38.029327392578125,93.69405364990234,24.079999923706055,23.34199991226196,-1.3176496912835562
2021-01-12,38.87369918823242,95.65478515625,23.329999923706055,23.342999935150146,-1.3122020807640582
2021-01-13,39.31212615966797,93.78016662597656,22.209999084472656,23.217499923706054,-1.2544493347628651
2021-01-14,40.846614837646484,101.1926498413086,23.25,23.235499954223634,-1.3176350940518782
2021-01-15,38.8818244934082,98.64849090576172,24.34000015258789,23.32749996185303,-1.3686334210596933
2021-01-19,39.65312576293945,104.4637451171875,23.239999771118164,23.392999935150147,-1.4400654430728224
2021-01-20,40.21332931518555,103.1438217163086,21.579999923706055,23.39349994659424,-1.38668994041816
2021-01-21,39.06044006347656,103.26815032958984,21.31999969482422,23.201499938964844,-1.447320082633761
2021-01-22,38.50834655761719,101.6995620727539,21.90999984741211,23.085499954223632,-1.4454410140124159
2021-01-25,38.078041076660156,103.41161346435547,23.190000534057617,23.079500007629395,-1.4996965920057668
2021-01-26,37.241783142089844,100.93441009521484,23.020000457763672,23.153999996185302,-1.4949277697054952
2021-01-27,36.819602966308594,94.28707122802734,37.209999084472656,23.929499912261964,-1.3900514837286255
2021-01-28,37.396053314208984,96.7451400756836,30.209999084472656,24.285999870300294,-1.407588227709331
2021-01-29,36.40553283691406,92.46980285644531,33.09000015258789,24.801999855041505,-1.3764746853987473
2021-02-01,36.47047805786133,96.80255889892578,30.239999771118164,25.176499843597412,-1.4554590057022545
2021-02-02,37.04692840576172,99.07891082763672,25.559999465942383,25.105999851226805,-1.469545459005551
2021-02-03,38.50022888183594,95.52088165283203,22.90999984741211,24.984499835968016,-1.3285356212839843
2021-02-04,39.23906326293945,98.744140625,21.770000457763672,24.81949987411499,-1.3523939259555393
2021-02-05,40.55434036254883,96.32430267333984,20.8700008392334,24.74449987411499,-1.2399711197343906
2021-02-08,42.2999153137207,101.5656509399414,21.239999771118164,24.72849988937378,-1.2512644103715267
2021-02-09,41.804508209228516,100.79093933105469,21.6299991607666,24.605999851226805,-1.2615937632480076
2021-02-10,42.20908737182617,101.26915740966797,21.989999771118164,24.538999843597413,-1.2502254750696864
2021-02-11,41.15220260620117,108.07911682128906,21.25,24.49099988937378,-1.432944577109628
2021-02-12,41.71367263793945,111.61796569824219,19.969999313354492,24.326999855041503,-1.4717594163579868
2021-02-16,42.968719482421875,113.19612884521484,21.459999084472656,24.18299980163574,-1.4382915170178954
2021-02-17,43.63752365112305,110.67108917236328,21.5,24.095999813079835,-1.3565453546853665
2021-02-18,42.952205657958984,108.4903793334961,22.489999771118164,24.14149980545044,-1.3497772784202182
2021-02-19,43.2411994934082,114.25778198242188,22.049999237060547,24.177999782562257,-1.4446775857455816
2021-02-22,44.834774017333984,110.21200561523438,23.450000762939453,24.254999828338622,-1.2873170564669947
2021-02-23,45.45404052734375,111.08235931396484,23.110000610351562,24.25099983215332,-1.272543556781482
2021-02-24,46.8164176940918,117.68482208251953,21.34000015258789,24.16699981689453,-1.3290482018544738
2021-02-25,46.04026794433594,109.1754150390625,28.889999389648438,23.75099983215332,-1.2067068850232197
2021-02-26,44.89256286621094,113.25764465332031,27.950000762939453,23.63799991607666,-1.342224361205422
2021-03-01,46.5687141418457,117.148193359375,23.350000381469727,23.15099992752075,-1.3313786074786726
2021-03-02,46.296226501464844,112.59645080566406,24.100000381469727,22.84399995803833,-1.2587259908926294
2021-03-03,46.66779708862305,110.62240600585938,26.670000076293945,22.89949998855591,-1.202464485981207
2021-03-04,48.476051330566406,103.72286224365234,28.56999969482422,23.182499980926515,-0.9800686069189495
2021-03-05,50.3090705871582,108.7154541015625,24.65999984741211,23.326999950408936,-0.9822190938754785
2021-03-08,50.259525299072266,101.26971435546875,25.469999313354492,23.55699987411499,-0.843349666119236
2021-03-09,49.4833869934082,109.45333099365234,24.030000686645508,23.69649991989136,-1.0379611086355012
2021-03-10,51.00265121459961,107.97757720947266,22.559999465942383,23.742999935150145,-0.9331538461104049
2021-03-11,50.622833251953125,112.29936981201172,21.90999984741211,23.738999938964845,-1.034409286039564
2021-03-12,51.167789459228516,109.52039337158203,20.690000534057617,23.710999965667725,-0.9541011235885916
2021-03-15,49.863189697265625,110.08577728271484,20.030000686645508,23.714000034332276,-1.030773433572774
2021-03-16,48.80632400512695,113.5547103881836,19.790000915527344,23.63050012588501,-1.150054925280035
2021-03-17,49.02100372314453,114.89627838134766,19.229999542236328,23.517000102996825,-1.1646771366220323
2021-03-18,46.90724563598633,109.51081848144531,21.579999923706055,23.47150011062622,-1.1692563380489147
