Date,BAC,NEE,VIX,AvgVIX,zscore
2020-05-04,19.8049373626709,49.51704406738281,35.970001220703125,39.44600009918213,-0.14226830067044224
2020-05-05,19.571735382080078,49.51919937133789,33.61000061035156,38.86450004577637,-0.23675569291492363
2020-05-06,19.303983688354492,47.918052673339844,34.119998931884766,38.235499954223634,-0.18179626613924355
2020-05-07,19.727205276489258,48.30973434448242,31.440000534057617,37.64000005722046,-0.0506377964813379
2020-05-08,20.35771369934082,49.43956756591797,27.979999542236328,36.95550012588501,0.0890782351600233
2020-05-11,19.50263786315918,48.933841705322266,27.56999969482422,36.275500202178954,-0.2050258728246268
2020-05-12,18.889402389526367,49.05219650268555,33.040000915527344,36.03950033187866,-0.4649783579464362
2020-05-13,18.02569007873535,49.523502349853516,35.279998779296875,35.76150026321411,-0.8621553471451768
2020-05-14,18.751209259033203,49.97758865356445,32.61000061035156,35.38650026321411,-0.6151589487448439
2020-05-15,18.518001556396484,49.034976959228516,31.889999389648438,35.07350015640259,-0.6133554201089467
2020-05-18,19.8049373626709,50.67055130004883,29.299999237060547,34.34700002670288,-0.25983690962740513
2020-05-19,19.183059692382812,49.605281829833984,30.530000686645508,33.60300006866455,-0.40264462828852815
2020-05-20,19.78766441345215,50.09809875488281,27.989999771118164,32.90350008010864,-0.20847326197606952
2020-05-21,19.779027938842773,49.26094055175781,29.530000686645508,32.31100006103516,-0.1266389504420302
2020-05-22,19.571735382080078,50.326229095458984,28.15999984741211,31.92250003814697,-0.3190103674977145
2020-05-26,20.970951080322266,50.42522430419922,28.010000228881836,31.658500003814698,0.23650761901711936
2020-05-27,22.439260482788086,51.8929328918457,27.6200008392334,31.361000061035156,0.6804524887465858
2020-05-28,21.471904754638672,54.094505310058594,28.59000015258789,31.229000091552734,0.06502601046118674
2020-05-29,20.832752227783203,54.99837112426758,27.510000228881836,30.89700002670288,-0.2854644076993806
2020-06-01,21.2559757232666,55.320796966552734,28.229999542236328,30.449000072479247,-0.1472464237205989
2020-06-02,21.454626083374023,55.526371002197266,26.84000015258789,29.992500019073486,-0.0878982461984739
2020-06-03,22.447895050048828,56.17122268676758,25.65999984741211,29.594999980926513,0.24788787193507014
2020-06-04,23.29154396057129,54.50716018676758,25.809999465942383,29.179500007629393,0.7585236085508009
2020-06-05,24.448291778564453,55.04598617553711,24.520000457763672,28.8335000038147,1.1711995486731683
2020-06-08,24.82227897644043,56.36598205566406,25.809999465942383,28.725,1.1878395784985727
2020-06-09,24.543962478637695,55.97431182861328,27.56999969482422,28.725,1.1152552260729325
2020-06-10,23.134992599487305,55.56748580932617,27.56999969482422,28.451499938964844,0.587169244201221
2020-06-11,20.812795639038086,53.73680877685547,40.790000915527344,28.727000045776368,-0.1649496192459644
2020-06-12,21.552074432373047,53.42953109741211,36.09000015258789,28.901000022888184,0.16520915341030687
2020-06-15,21.873876571655273,53.78874206542969,34.400001525878906,29.026500129699706,0.25868013278569213
2020-06-16,22.439197540283203,53.702186584472656,33.66999816894531,29.245000076293945,0.4960229654726261
2020-06-17,21.743412017822266,53.88179016113281,33.470001220703125,29.392000102996825,0.19645846084876872
2020-06-18,21.7782039642334,53.86663818359375,32.939998626708984,29.639500045776366,0.21206681208375674
2020-06-19,21.960847854614258,52.412479400634766,35.119998931884766,29.91899995803833,0.43410916519157033
2020-06-22,21.41291618347168,53.45766067504883,31.770000457763672,30.09949998855591,0.10608988392079549
2020-06-23,21.560766220092773,52.628875732421875,31.3700008392334,30.267500019073488,0.25032763517697776
2020-06-24,20.70842933654785,52.295623779296875,33.84000015258789,30.57849998474121,-0.06024831224330192
2020-06-25,21.499887466430664,51.75248718261719,32.220001220703125,30.760000038146973,0.31504240658408467
2020-06-26,20.134401321411133,51.11627960205078,34.72999954223633,31.121000003814697,-0.1720868602406813
2020-06-29,20.343135833740234,51.55341339111328,31.780000686645508,31.298500061035156,-0.13226354783380542
2020-06-30,20.656248092651367,51.97105026245117,30.43000030517578,31.47800006866455,-0.04826022443786803
2020-07-01,20.230072021484375,53.28886795043945,28.6200008392334,31.626000118255615,-0.3548498365279273
2020-07-02,20.256162643432617,53.31916046142578,27.68000030517578,31.719500160217287,-0.34739066607535424
2020-07-06,20.577966690063477,53.440345764160156,27.940000534057617,31.890500164031984,-0.22965868950965906
2020-07-07,20.012638092041016,53.38840866088867,29.43000030517578,32.07150020599365,-0.45288906364552345
2020-07-08,20.090909957885742,54.80579376220703,28.079999923706055,32.097000217437746,-0.5657128281588254
2020-07-09,19.80389976501465,54.52880859375,29.260000228881836,32.18150024414062,-0.6535004654129162
2020-07-10,20.891075134277344,56.1755485534668,27.290000915527344,31.506500244140625,-0.38186955893375535
2020-07-13,21.038925170898438,55.4484748840332,32.189998626708984,31.31150016784668,-0.24799849855383843
2020-07-14,20.995437622070312,56.81390380859375,29.520000457763672,31.067500114440918,-0.4047458069862487
2020-07-15,21.39552116394043,56.045711517333984,27.760000228881836,30.772000217437743,-0.16472295406235501
2020-07-16,20.812795639038086,58.07548522949219,28.0,30.49850015640259,-0.6071593781495918
2020-07-17,20.195281982421875,59.59022521972656,25.68000030517578,30.13550024032593,-1.0111646362983722
2020-07-20,20.508390426635742,59.36302185058594,24.459999084472656,29.602500247955323,-0.8614389756764295
2020-07-21,21.23895835876465,59.79580307006836,24.84000015258789,29.256000232696532,-0.6102302375085645
2020-07-22,21.143295288085938,60.68085861206055,24.31999969482422,28.903500175476076,-0.7391075970844523
2020-07-23,21.343332290649414,60.799869537353516,26.079999923706055,28.515500164031984,-0.670376145492169
2020-07-24,21.178085327148438,60.64406204223633,25.84000015258789,28.19650011062622,-0.7212939408742919
2020-07-27,20.995437622070312,60.07712173461914,24.739999771118164,27.697000122070314,-0.7373418943116178
2020-07-28,21.186784744262695,60.59861755371094,25.440000534057617,27.380000114440918,-0.7131455311033501
2020-07-29,21.978242874145508,60.901573181152344,24.100000381469727,27.063500118255615,-0.42409084359179033
2020-07-30,21.604251861572266,61.096309661865234,24.760000228881836,26.870500087738037,-0.5951180764597452
2020-07-31,21.639041900634766,60.741451263427734,24.459999084472656,26.70950002670288,-0.5448866896160761
2020-08-03,21.734718322753906,60.068458557128906,24.280000686645508,26.526500034332276,-0.4376179566069698
2020-08-04,21.752107620239258,61.682743072509766,23.760000228881836,26.243000030517578,-0.5951209336287155
2020-08-05,22.082611083984375,61.407920837402344,22.989999771118164,25.988500022888182,-0.4335102034392849
2020-08-06,22.15218734741211,61.198020935058594,22.649999618530273,25.657999992370605,-0.38399167534807627
2020-08-07,22.70882225036621,62.273502349853516,22.209999084472656,25.403999900817873,-0.26859800443514115
2020-08-10,23.100204467773438,61.37763595581055,22.1299991607666,24.90099992752075,-0.019079612444182572
2020-08-11,23.41330909729004,60.111732482910156,24.030000686645508,24.626499938964844,0.23651165883858521
2020-08-12,23.248056411743164,61.58319091796875,22.280000686645508,24.352499961853027,0.019736160532850384
2020-08-13,22.917560577392578,61.542083740234375,22.1299991607666,24.058999919891356,-0.10967109661914724
2020-08-14,23.02192497253418,60.69816589355469,22.049999237060547,23.877499866485596,0.01853075098820463
2020-08-17,22.52617645263672,61.23697280883789,21.350000381469727,23.72199993133545,-0.236783369103492
2020-08-18,22.204378128051758,61.24996566772461,21.510000228881836,23.555499935150145,-0.36818883749100123
2020-08-19,22.178279876708984,61.096309661865234,22.540000915527344,23.466499996185302,-0.3630775475178192
2020-08-20,21.83038330078125,61.046539306640625,22.719999313354492,23.298499965667723,-0.49863576761945777
2020-08-21,21.72602081298828,61.111473083496094,22.540000915527344,23.133500003814696,-0.5474406593494682
2020-08-24,22.34353256225586,61.15906524658203,22.3700008392334,23.01500005722046,-0.30267333414141706
2020-08-25,22.613149642944336,60.87343978881836,22.030000686645508,22.844500064849854,-0.16457373822943328
2020-08-26,22.23046112060547,60.37356948852539,23.270000457763672,22.803000068664552,-0.2683205623754974
2020-08-27,22.656633377075195,60.65193557739258,24.469999313354492,22.788500022888183,-0.12441990420335901
2020-08-28,22.874073028564453,60.79766845703125,22.959999084472656,22.713500022888184,-0.051377318530255484
2020-08-31,22.387014389038086,60.71503448486328,26.40999984741211,22.819999980926514,-0.23983975709703467
2020-09-01,22.360925674438477,60.27134704589844,26.1200008392334,22.938000011444093,-0.20516381593242614
2020-09-02,22.63054656982422,62.691951751708984,26.56999969482422,23.117000007629393,-0.3428890506795619
2020-09-03,22.472902297973633,61.02384567260742,33.599998474121094,23.664499950408935,-0.23659599049680377
2020-09-04,23.243608474731445,60.31267166137695,30.75,24.091499996185302,0.1474329559323671
2020-09-08,22.31525993347168,60.44097137451172,31.459999084472656,24.557999992370604,-0.24091194767282798
2020-09-09,22.34153175354004,61.41096496582031,28.809999465942383,24.79699993133545,-0.3291564328437793
2020-09-10,22.017484664916992,60.223514556884766,29.709999084472656,25.168499851226805,-0.33911846585174177
2020-09-11,22.332773208618164,60.493194580078125,26.8700008392334,25.405499935150146,-0.23915525212971764
2020-09-14,22.55172348022461,61.313106536865234,25.850000381469727,25.595499992370605,-0.2342161990165853
2020-09-15,22.140100479125977,64.31002044677734,25.59000015258789,25.807499980926515,-0.7060610684092521
2020-09-16,22.42035675048828,60.971656799316406,26.040000915527344,26.03400001525879,-0.2525173530083211
2020-09-17,22.201400756835938,60.79112243652344,26.459999084472656,26.229999923706053,-0.322625830549189
2020-09-18,22.078794479370117,60.225685119628906,25.829999923706055,26.385499954223633,-0.31455630274140817
2020-09-21,21.43071174621582,60.069114685058594,27.780000686645508,26.64749994277954,-0.5605740366444476
2020-09-22,20.966533660888672,60.4736213684082,26.860000610351562,26.87199993133545,-0.7894381282349691
2020-09-23,20.37099266052246,59.44055938720703,28.579999923706055,27.199499893188477,-0.9248823957564379
2020-09-24,20.44105339050293,60.360511779785156,28.510000228881836,27.461499881744384,-0.9903256638191636
2020-09-25,20.572423934936523,61.29136657714844,26.3799991607666,27.55699987411499,-1.0320967419709628
2020-09-28,21.097902297973633,61.79593276977539,26.190000534057617,27.71849994659424,-0.8711083040809321
2020-09-29,20.817655563354492,61.574073791503906,26.270000457763672,27.711499977111817,-0.9617805465795207
2020-09-30,21.097902297973633,60.36487579345703,26.3700008392334,27.723999977111816,-0.7252510668835122
2020-10-01,21.10666275024414,61.49580001831055,26.700000762939453,27.73050003051758,-0.8369766982825739
2020-10-02,21.2030029296875,61.149993896484375,27.6299991607666,27.432000064849852,-0.7627874039636448
2020-10-05,21.562076568603516,62.61582946777344,27.959999084472656,27.292500019073486,-0.7670402926581609
2020-10-06,21.343128204345703,63.13126754760742,29.479999542236328,27.19350004196167,-0.908081099156932
2020-10-07,21.789779663085938,64.61885833740234,28.059999465942383,27.15600004196167,-0.8791495763592618
2020-10-08,22.105066299438477,65.47138977050781,26.360000610351562,26.988500118255615,-0.8385929419101757
2020-10-09,22.210168838500977,65.87811279296875,25.0,26.895000076293947,-0.8375614474537532
2020-10-12,22.490419387817383,66.47833251953125,25.06999969482422,26.85600004196167,-0.7854512242179849
2020-10-13,21.851089477539062,65.5649185180664,26.06999969482422,26.880000019073485,-0.95079122215898
2020-10-14,20.686277389526367,65.3843994140625,26.399999618530273,26.897999954223632,-1.4032466155109957
2020-10-15,21.15045166015625,64.9102783203125,26.969999313354492,26.923499965667723,-1.1672887750233838
2020-10-16,21.229272842407227,66.463134765625,27.40999984741211,27.002499961853026,-1.2936980977695334
2020-10-19,20.773855209350586,65.14734649658203,29.18000030517578,27.07249994277954,-1.3436837716405987
2020-10-20,21.141691207885742,65.46051788330078,29.350000381469727,27.196999931335448,-1.2269119504354933
2020-10-21,21.0628719329834,64.74064636230469,28.649999618530273,27.20049991607666,-1.1854019561836684
2020-10-22,21.781024932861328,65.73889923095703,28.110000610351562,27.180499935150145,-0.9968461472539137
2020-10-23,21.80729866027832,65.91288757324219,27.549999237060547,27.238999938964845,-1.0039588314554528
2020-10-26,21.49201011657715,65.82154083251953,32.459999084472656,27.552499866485597,-1.1220982605986418
2020-10-27,20.887714385986328,65.92376708984375,33.349998474121094,27.906499767303465,-1.3767931500755004
2020-10-28,20.554908752441406,64.77544403076172,40.279998779296875,28.60199966430664,-1.3942836341759042
2020-10-29,20.61621856689453,64.38398742675781,37.59000015258789,29.146499633789062,-1.3296019146972258
2020-10-30,20.7563419342041,63.68803024291992,38.02000045776367,29.665999698638917,-1.2020256990289573
2020-11-02,21.089149475097656,65.35829162597656,37.130001068115234,30.124499797821045,-1.2377318240229664
2020-11-03,21.62337875366211,66.13256072998047,35.54999923706055,30.427999782562257,-1.1006948431482217
2020-11-04,20.738826751708984,63.783729553222656,29.56999969482422,30.50349979400635,-1.2188598325793387
2020-11-05,21.553316116333008,65.02772521972656,27.579999923706055,30.56449975967407,-1.0164085535751568
2020-11-06,21.290576934814453,65.87158966064453,24.860000610351562,30.55749979019165,-1.2086251245907775
2020-11-09,24.31207275390625,65.68888854980469,25.75,30.59149980545044,0.03138176098979001
2020-11-10,24.2244873046875,66.1064453125,24.799999237060547,30.527999782562254,-0.04658161203331972
2020-11-11,23.94424057006836,67.4548568725586,23.450000762939453,30.380499839782715,-0.2973001183519309
2020-11-12,23.374969482421875,66.697998046875,25.350000381469727,30.299499893188475,-0.45027662515078676
2020-11-13,23.646469116210938,67.15039825439453,23.100000381469727,30.083999919891358,-0.38663763327641726
2020-11-16,24.154428482055664,67.63754272460938,22.450000762939453,29.74749994277954,-0.23095526621738208
2020-11-17,24.128158569335938,66.64579010009766,22.709999084472656,29.415499877929687,-0.14049226991725755
2020-11-18,23.628952026367188,65.93247985839844,23.84000015258789,29.174999904632568,-0.26958503192827793
2020-11-19,23.628952026367188,65.35829162597656,23.110000610351562,28.924999904632568,-0.21106219838758636
2020-11-20,23.48006248474121,65.72366333007812,23.700000762939453,28.732499980926512,-0.30848780741172344
2020-11-23,23.98802375793457,64.87115478515625,22.65999984741211,28.242500019073486,-0.016263573616479482
2020-11-24,25.380544662475586,65.22781372070312,21.639999389648438,27.657000064849854,0.5102863715595911
2020-11-25,25.424327850341797,66.39900207519531,21.25,26.70550012588501,0.4086142227231528
2020-11-27,25.389299392700195,65.66482543945312,20.84000015258789,25.86800012588501,0.46928388577093777
2020-11-30,24.66238784790039,64.31883239746094,20.56999969482422,24.995500087738037,0.31263022077617564
2020-12-01,25.126562118530273,64.80828857421875,20.770000457763672,24.17750005722046,0.45037763300810973
2020-12-02,25.450607299804688,64.94811248779297,21.170000076293945,23.458500099182128,0.5671158499105704
2020-12-03,25.477039337158203,64.10906982421875,21.280000686645508,23.044000148773193,0.663318047749711
2020-12-04,25.811918258666992,63.38363265991211,20.790000915527344,22.704500198364258,0.8726253830875446
2020-12-07,25.63566780090332,64.0391616821289,21.299999237060547,22.526500129699706,0.7345659878014894
2020-12-08,25.494670867919922,64.39750671386719,20.68000030517578,22.273000144958495,0.6410470019003438
2020-12-09,25.380104064941406,64.38875579833984,22.270000457763672,22.146500205993654,0.5956273439696583
2020-12-10,25.653297424316406,64.04788208007812,22.520000457763672,22.100000190734864,0.7408036400623919
2020-12-11,25.177412033081055,64.50239562988281,23.309999465942383,21.998000144958496,0.5021102435829424
2020-12-14,24.868976593017578,64.28387451171875,24.719999313354492,22.079000091552736,0.3997030186988621
2020-12-15,25.239099502563477,65.4725341796875,22.889999389648438,22.101000022888183,0.4281671248812033
2020-12-16,25.309602737426758,65.06175994873047,22.5,22.09050006866455,0.4985340249828069
2020-12-17,25.406538009643555,65.6036376953125,21.93000030517578,21.995000076293945,0.48248870953623546
2020-12-18,25.26554298400879,65.12293243408203,21.56999969482422,21.91800003051758,0.4744887930982135
2020-12-21,26.208480834960938,65.02678680419922,25.15999984741211,21.99099998474121,0.8654539314405042
2020-12-22,25.741416931152344,65.29773712158203,24.229999542236328,22.069499969482422,0.6490357292351391
2020-12-23,26.481666564941406,64.96561431884766,23.309999465942383,22.15299997329712,0.9821192295830758
2020-12-24,26.402355194091797,65.5337142944336,21.530000686645508,22.167000007629394,0.8921567287339734
2020-12-28,26.552169799804688,65.97946166992188,21.700000762939453,22.210000038146973,0.907284805456853
2020-12-29,26.446422576904297,65.83963775634766,23.079999923706055,22.335500049591065,0.8787896226787586
2020-12-30,26.419984817504883,66.34656524658203,22.770000457763672,22.435500049591063,0.8164351977321148
2020-12-31,26.710798263549805,67.43034362792969,22.75,22.514500045776366,0.8235296631519109
