Date,KO,ASML,VIX,AvgVIX,zscore
2022-06-29,56.116676330566406,467.3526306152344,28.15999984741211,28.069500064849855,0.8189982345968511
2022-06-30,56.2776985168457,458.92413330078125,28.709999084472656,28.220499992370605,0.919646120189935
2022-07-01,57.59272384643555,433.8022766113281,26.700000762939453,28.319500064849855,1.6154183250045668
2022-07-05,56.608699798583984,416.99334716796875,27.540000915527344,28.457000064849854,1.1975734791006014
2022-07-06,56.7249870300293,413.5987548828125,26.729999542236328,28.54000005722046,1.2624869701411257
2022-07-07,56.2776985168457,435.7984313964844,26.079999923706055,28.643000030517577,0.98640862718494
2022-07-08,56.48345184326172,436.8111267089844,24.639999389648438,28.677000045776367,1.0810003652484204
2022-07-11,56.304542541503906,423.4160461425781,26.170000076293945,28.68100004196167,1.0348783617117805
2022-07-12,56.06300735473633,419.00885009765625,27.290000915527344,28.65800008773804,0.9331277838950923
2022-07-13,55.8035774230957,431.0827941894531,26.81999969482422,28.298000049591064,0.775316060967478
2022-07-14,55.62465286254883,440.6203308105469,26.399999618530273,27.98350009918213,0.6629817425761131
2022-07-15,55.910919189453125,458.68304443359375,24.229999542236328,27.714000034332276,0.7465096708389029
2022-07-18,55.150535583496094,456.6096496582031,25.299999237060547,27.33149995803833,0.3921170246172589
2022-07-19,55.93775939941406,480.6031799316406,24.5,27.0,0.6959482883337746
2022-07-20,55.0163459777832,496.0908203125,23.8799991607666,26.68449993133545,0.21453905453397554
2022-07-21,54.891109466552734,522.94873046875,23.110000610351562,26.392499923706055,0.07764693193807468
2022-07-22,55.096858978271484,515.22412109375,23.030000686645508,26.091499996185302,0.1974609338553486
2022-07-25,55.63361740112305,519.7661743164062,23.360000610351562,25.898000049591065,0.4387411440212097
2022-07-26,56.546077728271484,505.4934997558594,24.690000534057617,25.785000038146972,0.9123995891861204
2022-07-27,56.367164611816406,526.7191772460938,23.239999771118164,25.528999996185302,0.766327736707525
2022-07-28,57.306461334228516,540.7315673828125,22.329999923706055,25.2375,1.1710478246044789
2022-07-29,57.40486145019531,553.9723510742188,21.329999923706055,24.86850004196167,1.179458516861731
2022-08-01,57.71797180175781,557.5501098632812,22.84000015258789,24.675500011444093,1.317526171251117
2022-08-02,56.93074035644531,545.4473266601562,23.93000030517578,24.494999980926515,0.9793634218176258
2022-08-03,57.18122482299805,563.0567016601562,21.950000762939453,24.25600004196167,1.0472415526597134
2022-08-04,56.95758056640625,568.85302734375,21.440000534057617,24.024000072479247,0.9245133021964479
2022-08-05,56.698158264160156,558.074462890625,21.149999618530273,23.84950008392334,0.8326790094053473
2022-08-08,56.33137512207031,553.6663818359375,21.290000915527344,23.60550012588501,0.671570607295207
2022-08-09,56.40294647216797,523.0806274414062,21.770000457763672,23.329500102996825,0.7937905692918722
2022-08-10,56.9396858215332,547.1895141601562,19.739999771118164,22.975500106811523,0.9785734712258813
2022-08-11,56.55501937866211,543.6707763671875,20.200000762939453,22.665500164031982,0.8064219252956512
2022-08-12,56.98441696166992,556.76953125,19.530000686645508,22.43050022125244,0.9721165458425629
2022-08-15,57.7000732421875,555.7833251953125,19.950000762939453,22.163000297546386,1.3141438768136247
2022-08-16,58.1742057800293,547.7986450195312,19.690000534057617,21.922500324249267,1.5619069173745435
2022-08-17,58.040008544921875,538.7117919921875,19.899999618530273,21.723500347137453,1.524538287272924
2022-08-18,58.344173431396484,542.5978393554688,19.559999465942383,21.546000289916993,1.6574762914646537
2022-08-19,58.299442291259766,527.09228515625,20.600000381469727,21.424500274658204,1.6810398851926112
2022-08-22,57.431705474853516,502.74169921875,23.799999237060547,21.44650020599365,1.3400808546463627
2022-08-23,57.49432373046875,508.232421875,24.110000610351562,21.41750020980835,1.3539069471186438
2022-08-24,57.57484436035156,507.9327697753906,22.81999969482422,21.396500205993654,1.3929342055621852
2022-08-25,57.852149963378906,521.75634765625,21.780000686645508,21.369000244140626,1.4844533916395113
2022-08-26,56.45661926269531,492.9491271972656,25.559999465942383,21.580500221252443,0.9062162317036785
2022-08-29,56.116676330566406,483.2243347167969,26.209999084472656,21.74900016784668,0.7731775818664643
2022-08-30,55.59782791137695,476.5929260253906,26.209999084472656,21.863000106811523,0.5464175340464709
2022-08-31,55.20420837402344,473.61553955078125,25.8700008392334,22.059000110626222,0.3684598839317836
2022-09-01,55.46364212036133,454.26263427734375,25.559999465942383,22.26500005722046,0.5472873368423976
2022-09-02,54.703250885009766,451.6235656738281,25.469999313354492,22.48100004196167,0.19452414095692772
2022-09-06,54.73008346557617,454.26263427734375,26.90999984741211,22.761999988555907,0.19962242009490164
2022-09-07,55.74095916748047,460.79736328125,24.639999389648438,22.905499935150146,0.6598544139802739
2022-09-08,55.57099151611328,466.6651306152344,23.610000610351562,23.098999977111816,0.562359561764662
2022-09-09,55.749900817871094,484.30706787109375,22.790000915527344,23.228499984741212,0.5962211461101489
2022-09-12,55.910919189453125,488.1061096191406,23.8700008392334,23.445499992370607,0.6615670557609354
2022-09-13,54.094940185546875,455.40325927734375,27.270000457763672,23.811499977111815,-0.10469214405771915
2022-09-14,54.38120651245117,462.1700744628906,26.15999984741211,24.13499994277954,0.011446361889129777
2022-09-15,53.642303466796875,450.1348571777344,26.270000457763672,24.45349998474121,-0.3040065443510545
2022-09-16,53.65131378173828,451.6815490722656,26.299999237060547,24.79049997329712,-0.30420137578985396
2022-09-19,54.05680847167969,455.4129638671875,25.760000228881836,25.048499965667723,-0.1227924157057003
2022-09-20,53.9757080078125,446.56781005859375,27.15999984741211,25.216499996185302,-0.13569397909408643
2022-09-21,53.525169372558594,439.7624206542969,27.989999771118164,25.41049995422363,-0.3295768179357611
2022-09-22,53.39899826049805,426.3448486328125,27.350000381469727,25.636999988555907,-0.3506389993902872
2022-09-23,52.80427932739258,421.6081237792969,29.920000076293945,26.04399995803833,-0.6188271766568364
2022-09-26,52.146480560302734,416.4557189941406,32.2599983215332,26.37899990081787,-0.9157115505246755
2022-09-27,50.80384826660156,418.85308837890625,32.599998474121094,26.698499870300292,-1.558963655354365
2022-09-28,51.34450149536133,426.5285339355469,30.18000030517578,26.89699993133545,-1.3248834443134623
2022-09-29,50.97505187988281,413.5266418457031,31.84000015258789,27.195499897003174,-1.462445788275956
2022-09-30,50.47945785522461,401.5108642578125,31.6200008392334,27.498499965667726,-1.6626402325510612
2022-10-03,51.04714584350586,417.2967224121094,30.100000381469727,27.730000019073486,-1.4391613612990262
2022-10-04,51.16428756713867,449.6128845214844,29.06999969482422,27.83800001144409,-1.4769376844500717
2022-10-05,50.67770004272461,453.65362548828125,28.549999237060547,28.033500003814698,-1.719217762786377
2022-10-06,49.587364196777344,446.7418518066406,30.520000457763672,28.378999996185303,-2.216020822586476
2022-10-07,49.118797302246094,419.790771484375,31.360000610351562,28.807499980926515,-2.3602886319640306
2022-10-10,49.01066589355469,407.8329162597656,32.45000076293945,29.236499977111816,-2.3770151384509424
2022-10-11,49.09176254272461,386.2469177246094,33.630001068115234,29.554500007629393,-2.2762624810918366
2022-10-12,49.686485290527344,385.05792236328125,33.56999969482422,29.925,-1.9909652989175122
2022-10-13,50.34428787231445,391.89239501953125,31.940000534057617,30.2085000038147,-1.6989351456217534
2022-10-14,49.54230880737305,366.4977111816406,32.02000045776367,30.494500064849852,-2.005714509006609
2022-10-17,50.182090759277344,379.1514892578125,31.3700008392334,30.77500009536743,-1.7390250891741512
2022-10-18,50.8579216003418,385.6959533691406,30.5,30.942000102996825,-1.437613333197676
2022-10-19,50.42538070678711,409.8919677734375,30.760000228881836,31.08050012588501,-1.712465453644926
2022-10-20,49.632423400878906,422.7004699707031,29.979999542236328,31.21200008392334,-2.125259312942153
2022-10-21,50.42538070678711,446.828857421875,29.690000534057617,31.200500106811525,-1.819100026888702
2022-10-24,51.876155853271484,457.2109375,29.850000381469727,31.08000020980835,-1.1614878847525625
2022-10-25,53.119667053222656,469.8164978027344,28.459999084472656,30.87300024032593,-0.6085260720052774
2022-10-26,53.516151428222656,467.96051025390625,27.280000686645508,30.728000259399415,-0.4152569930567958
2022-10-27,53.642303466796875,458.6029968261719,27.389999389648438,30.50550022125244,-0.32845355291551165
2022-10-28,54.750648498535156,472.880859375,25.75,30.212000179290772,0.1556193782302457
2022-10-31,53.930660247802734,456.6793518066406,25.8799991607666,30.001000118255615,-0.18623545648151277
2022-11-01,53.741424560546875,459.54071044921875,25.809999465942383,29.838000106811524,-0.2841829369030262
2022-11-02,52.99351501464844,431.4586181640625,25.860000610351562,29.703500175476073,-0.55757804944292
2022-11-03,52.96648406982422,426.5428161621094,25.299999237060547,29.442500114440918,-0.5561975498707974
2022-11-04,53.39899826049805,454.5058898925781,24.549999237060547,29.102000045776368,-0.4319382274903586
2022-11-07,53.60626220703125,468.6909484863281,24.350000381469727,28.69700002670288,-0.37465836028994004
2022-11-08,53.70538330078125,488.2767333984375,25.540000915527344,28.292500019073486,-0.3842236016724664
2022-11-09,52.95746994018555,474.57635498046875,26.09000015258789,27.91850004196167,-0.6991396629262335
2022-11-10,54.85878372192383,543.7372436523438,23.530000686645508,27.498000049591063,0.0023111906754795684
2022-11-11,55.25526428222656,558.9115600585938,22.520000457763672,27.023000049591065,0.14641300102749535
2022-11-14,54.7236213684082,560.24951171875,23.729999542236328,26.64099998474121,-0.10941796950015345
2022-11-15,54.63351058959961,579.302001953125,24.540000915527344,26.34300003051758,-0.20712872390604312
2022-11-16,54.53439712524414,559.16357421875,24.110000610351562,26.010500049591066,-0.19596442012077692
2022-11-17,54.70560073852539,571.1185913085938,23.93000030517578,25.708000087738036,-0.1493370965074788
2022-11-18,55.09306716918945,575.1229248046875,23.1200008392334,25.379500102996825,0.022739598244401374
2022-11-21,55.94009780883789,562.6443481445312,22.360000610351562,25.005000114440918,0.46020865505756103
2022-11-22,56.18339157104492,578.080322265625,21.290000915527344,24.646500205993654,0.5309532799119075
2022-11-23,56.43571090698242,585.4879150390625,20.350000381469727,24.300000190734863,0.6291529642274195
2022-11-25,56.489768981933594,573.8431396484375,20.5,23.955500221252443,0.6883911694924418
2022-11-28,56.498783111572266,565.6015625,22.209999084472656,23.778500175476076,0.7164562885294004
2022-11-29,56.300540924072266,561.2191162109375,21.889999389648438,23.579000186920165,0.635152669316589
2022-11-30,57.72529220581055,589.6282348632812,20.579999923706055,23.31750020980835,1.2283880121117738
2022-12-01,57.88863754272461,592.6724853515625,19.84000015258789,23.016500186920165,1.2970158073176061
2022-12-02,58.39683151245117,587.2913818359375,19.059999465942383,22.704500198364258,1.553405652880125
2022-12-05,57.59824752807617,582.5210571289062,20.75,22.514500236511232,1.1886940825966101
2022-12-06,57.57101821899414,575.016357421875,22.170000076293945,22.405500221252442,1.1974545604096334
2022-12-07,57.66176986694336,583.0639038085938,22.68000030517578,22.262500190734862,1.2172328785117894
2022-12-08,57.906795501708984,588.4356079101562,22.290000915527344,22.072500228881836,1.3178532527748241
2022-12-09,57.298770904541016,579.5249633789062,22.829999923706055,22.037500190734864,1.0554088049217543
2022-12-12,58.05199432373047,591.4410400390625,25.0,22.16150016784668,1.3779927023361613
2022-12-13,58.07014083862305,609.16552734375,22.549999237060547,22.10250015258789,1.3354235881223973
2022-12-14,58.07014083862305,597.1326904296875,21.139999389648438,21.932500076293945,1.3701616627533566
2022-12-15,57.27155303955078,568.510498046875,22.829999923706055,21.86850004196167,1.0743071883130575
2022-12-16,56.94485855102539,556.8558349609375,22.6200008392334,21.803000068664552,0.9531189643414556
2022-12-19,57.02653121948242,551.319580078125,22.420000076293945,21.768000030517577,1.0078099797741031
2022-12-20,56.981163024902344,546.0352783203125,21.479999542236328,21.723999977111816,1.00156350658031
2022-12-21,57.8977165222168,563.2941284179688,20.06999969482422,21.66299991607666,1.3861322702446728
2022-12-22,57.48027801513672,539.0446166992188,21.969999313354492,21.743999862670897,1.2582971314656026
2022-12-23,57.915863037109375,534.603759765625,20.8700008392334,21.76249990463257,1.4775600465178327
2022-12-27,58.2697868347168,520.8452758789062,21.649999618530273,21.73449993133545,1.6850196312042895
2022-12-28,57.688995361328125,515.4736938476562,22.139999389648438,21.74699993133545,1.425265068988887
2022-12-29,58.033836364746094,534.70068359375,21.440000534057617,21.789999961853027,1.5331928543860542
2022-12-30,57.72529220581055,529.7849731445312,21.670000076293945,21.88149995803833,1.4011519003446955
2023-01-03,57.1263542175293,532.8583984375,22.899999618530273,22.073499965667725,1.1084166992826567
2023-01-04,57.09912109375,553.4721069335938,22.010000228881836,22.136499977111818,1.0359992201108144
2023-01-05,56.44573211669922,548.1294555664062,22.459999084472656,22.15099992752075,0.7417540653370513
2023-01-06,57.53472137451172,577.731201171875,21.1299991607666,22.073499870300292,1.172414338435936
2023-01-09,56.817813873291016,602.4365234375,21.969999313354492,22.05749979019165,0.761318341977937
2023-01-10,56.38220977783203,614.1296997070312,20.579999923706055,21.944999790191652,0.5211093785500867
2023-01-11,56.27330780029297,625.0763549804688,21.09000015258789,21.749499797821045,0.43789372568599505
2023-01-12,55.547325134277344,632.7167358398438,18.829999923706055,21.56349983215332,0.07176207618074254
2023-01-13,55.746971130371094,639.6300048828125,18.350000381469727,21.423999881744386,0.14642468782027188
2023-01-17,55.97383499145508,638.175537109375,19.360000610351562,21.25049991607666,0.25814416498888804
2023-01-18,54.27684020996094,632.454833984375,20.34000015258789,21.136499881744385,-0.5296191393930896
2023-01-19,54.195167541503906,611.0852661132812,20.520000457763672,21.041499900817872,-0.5066346668665959
2023-01-20,54.52186584472656,629.1195678710938,19.850000381469727,20.95999994277954,-0.4038622671210721
2023-01-23,54.657981872558594,655.4730834960938,19.809999465942383,20.946999931335448,-0.415432052626799
2023-01-24,54.94837951660156,649.6361694335938,19.200000762939453,20.808500003814697,-0.26094933187489966
2023-01-25,55.2932243347168,660.8058471679688,19.079999923706055,20.71899995803833,-0.12975876458025692
2023-01-26,55.184329986572266,663.1038208007812,18.729999542236328,20.572999954223633,-0.18800257913714905
2023-01-27,54.8939323425293,647.0958862304688,18.510000228881836,20.391499996185303,-0.2794205390576397
2023-01-30,55.030052185058594,630.5352172851562,19.940000534057617,20.316499996185303,-0.16709785334240024
2023-01-31,55.647151947021484,640.7450561523438,19.399999618530273,20.202999973297118,0.09589700872794099
2023-02-01,55.65623092651367,657.8969116210938,17.8700008392334,19.951500034332277,0.05068355406607061
2023-02-02,54.70336151123047,675.369140625,18.729999542236328,19.7875,-0.4513634123031719
2023-02-03,54.29499435424805,658.9537963867188,18.329999923706055,19.58100004196167,-0.5975160182448289
2023-02-06,54.60353469848633,643.2337646484375,19.43000030517578,19.49600009918213,-0.405902728723278
2023-02-07,54.512786865234375,659.5096435546875,18.65999984741211,19.33050012588501,-0.4958995010761197
2023-02-08,54.195167541503906,644.030517578125,19.6299991607666,19.28300008773804,-0.6017456213568062
2023-02-09,54.10441589355469,645.3326416015625,20.709999084472656,19.264000034332277,-0.6485158741791376
2023-02-10,54.10441589355469,637.772705078125,20.530000686645508,19.34900007247925,-0.6266907932749343
2023-02-13,54.99375534057617,649.812255859375,20.34000015258789,19.448500061035155,-0.2399521331285052
2023-02-14,54.07719039916992,658.3048095703125,18.90999984741211,19.426000022888182,-0.6988690707105704
2023-02-15,54.07719039916992,657.65380859375,18.229999542236328,19.320499992370607,-0.6969896701444234
2023-02-16,53.741424560546875,637.7049560546875,20.170000076293945,19.30299997329712,-0.7985323712561686
2023-02-17,54.55816650390625,633.4779663085938,20.020000457763672,19.311499977111815,-0.3992402609010813
2023-02-21,54.26777267456055,611.9549560546875,22.8700008392334,19.46450004577637,-0.4747347219150213
2023-02-22,54.431121826171875,606.5426025390625,22.290000915527344,19.619000053405763,-0.38169141290624076
2023-02-23,54.530948638916016,620.0296630859375,21.139999389648438,19.72200002670288,-0.37331553427185404
2023-02-24,54.30406188964844,600.8776245117188,21.670000076293945,19.869000053405763,-0.42555611781052155
2023-02-27,54.285919189453125,614.1897583007812,20.950000762939453,19.99100008010864,-0.47258604934098
2023-02-28,54.00458908081055,600.2459106445312,20.700000762939453,20.029000091552735,-0.5656654096941449
2023-03-01,53.41473388671875,597.5446166992188,20.579999923706055,20.088000106811524,-0.8374246186861631
2023-03-02,54.195167541503906,606.5036010742188,19.59000015258789,20.17400007247925,-0.4934076761579425
2023-03-03,53.94106674194336,619.33984375,18.489999771118164,20.16200008392334,-0.6508944048167409
2023-03-06,54.77595901489258,603.3942260742188,18.610000610351562,20.176000118255615,-0.2091691023667479
2023-03-07,54.45833969116211,591.8699340820312,19.59000015258789,20.184000110626222,-0.3264325898970238
2023-03-08,54.485565185546875,601.8685913085938,19.110000610351562,20.206500148773195,-0.3423947806403007
2023-03-09,53.9592170715332,587.6235961914062,22.610000610351562,20.35550022125244,-0.5507292906429535
2023-03-10,53.73234176635742,584.1935424804688,24.799999237060547,20.560000228881837,-0.648352872652597
2023-03-13,54.27684020996094,587.6625366210938,26.520000457763672,20.859500217437745,-0.40030647773145067
2023-03-14,54.47648620605469,602.7432250976562,23.729999542236328,21.029000186920165,-0.3492227135285519
2023-03-15,54.83948516845703,589.5184326171875,26.139999389648438,21.390500164031984,-0.13900275382408445
2023-03-16,55.14125442504883,612.7128295898438,22.989999771118164,21.628500175476074,-0.06294218250140945
2023-03-17,54.88520812988281,615.7542724609375,25.510000228881836,21.89550018310547,-0.19307396854856324
2023-03-20,55.41558837890625,628.0365600585938,24.149999618530273,22.102000141143797,0.02283776148116069
2023-03-21,55.1595458984375,623.955322265625,21.3799991607666,22.027500057220458,-0.08672946701404814
2023-03-22,54.912635803222656,622.2451782226562,22.260000228881836,22.026000022888184,-0.1988136710381033
2023-03-23,54.79376220703125,645.3617553710938,22.610000610351562,22.09950008392334,-0.32188913241926514
2023-03-24,55.68992233276367,629.2026977539062,21.739999771118164,22.10300006866455,0.1494898221450126
2023-03-27,56.10142517089844,625.8211059570312,20.600000381469727,22.085500049591065,0.354281122552234
2023-03-28,56.165435791015625,621.603759765625,19.969999313354492,22.048999977111816,0.3967937256945346
