Date,PEP,META,VIX,AvgVIX,zscore
2022-08-03,156.7058563232422,167.4856414794922,21.950000762939453,24.25600004196167,0.12436999762150416
2022-08-04,155.85511779785156,169.24191284179688,21.440000534057617,24.024000072479247,0.018526320033771086
2022-08-05,154.68533325195312,165.80882263183594,21.149999618530273,23.84950008392334,-0.1109018567179468
2022-08-08,154.06497192382812,168.92437744140625,21.290000915527344,23.60550012588501,-0.19313787167191634
2022-08-09,154.64102172851562,167.21775817871094,21.770000457763672,23.329500102996825,-0.12004397390601057
2022-08-10,155.91712951660156,176.95135498046875,19.739999771118164,22.975500106811523,0.00465191012308026
2022-08-11,155.11953735351562,176.10800170898438,20.200000762939453,22.665500164031982,-0.08772077281987029
2022-08-12,157.1489715576172,179.09457397460938,19.530000686645508,22.43050022125244,0.14500115083987675
2022-08-15,158.87704467773438,179.48150634765625,19.950000762939453,22.163000297546386,0.34910445723216965
2022-08-16,159.7986602783203,178.0725860595703,19.690000534057617,21.922500324249267,0.46240633325552816
2022-08-17,159.71006774902344,173.48855590820312,19.899999618530273,21.723500347137453,0.46451543557613445
2022-08-18,159.8695526123047,173.30003356933594,19.559999465942383,21.546000289916993,0.4839699314452402
2022-08-19,159.66575622558594,166.65220642089844,20.600000381469727,21.424500274658204,0.4780862665138774
2022-08-22,158.14151000976562,161.7804412841797,23.799999237060547,21.44650020599365,0.3105369294617781
2022-08-23,158.07057189941406,159.85552978515625,24.110000610351562,21.41750020980835,0.3074171254231759
2022-08-24,158.85931396484375,161.98880004882812,22.81999969482422,21.396500205993654,0.3951857802407946
2022-08-25,158.86817932128906,167.46578979492188,21.780000686645508,21.369000244140626,0.38115109986099305
2022-08-26,155.11953735351562,160.52032470703125,25.559999465942383,21.580500221252443,-0.04478203902479034
2022-08-29,154.63217163085938,157.93063354492188,26.209999084472656,21.74900016784668,-0.09551185976586002
2022-08-30,153.30287170410156,155.9363250732422,26.209999084472656,21.863000106811523,-0.2478421938822845
2022-08-31,152.66482543945312,161.66134643554688,25.8700008392334,22.059000110626222,-0.33936608107390986
2022-09-01,154.20823669433594,164.0724639892578,25.559999465942383,22.26500005722046,-0.16276308895333855
2022-09-02,152.25440979003906,159.0717010498047,25.469999313354492,22.48100004196167,-0.38095996606826904
2022-09-06,151.22842407226562,157.30557250976562,26.90999984741211,22.761999988555907,-0.4979072305984833
2022-09-07,154.56509399414062,159.14114379882812,24.639999389648438,22.905499935150146,-0.10681033838466193
2022-09-08,154.04763793945312,160.7981414794922,23.610000610351562,23.098999977111816,-0.17281087746519072
2022-09-09,154.53831481933594,167.83294677734375,22.790000915527344,23.228499984741212,-0.1339327058981756
2022-09-12,155.14495849609375,167.6444091796875,23.8700008392334,23.445499992370607,-0.061388282537776596
2022-09-13,149.3549346923828,151.93765258789062,27.270000457763672,23.811499977111815,-0.7055544712272304
2022-09-14,150.48797607421875,150.29061889648438,26.15999984741211,24.13499994277954,-0.5664946964112069
2022-09-15,147.98995971679688,148.38555908203125,26.270000457763672,24.45349998474121,-0.8578292352636363
2022-09-16,148.96238708496094,145.15093994140625,26.299999237060547,24.79049997329712,-0.7334654459137426
2022-09-19,150.5325469970703,146.86746215820312,25.760000228881836,25.048499965667723,-0.5517732890630452
2022-09-20,150.7020721435547,144.95249938964844,27.15999984741211,25.216499996185302,-0.5263709845575048
2022-09-21,150.27386474609375,141.01339721679688,27.989999771118164,25.41049995422363,-0.5663599396480551
2022-09-22,150.4165802001953,141.70797729492188,27.350000381469727,25.636999988555907,-0.5513290736778764
2022-09-23,150.34523010253906,139.31671142578125,29.920000076293945,26.04399995803833,-0.5532131445549309
2022-09-26,150.28277587890625,135.30819702148438,32.2599983215332,26.37899990081787,-0.5495860656487332
2022-09-27,148.10592651367188,133.35348510742188,32.599998474121094,26.698499870300292,-0.8026525925992573
2022-09-28,150.47901916503906,140.50738525390625,30.18000030517578,26.89699993133545,-0.5406086525814852
2022-09-29,148.6411895751953,135.3478546142578,31.84000015258789,27.195499897003174,-0.7445961498519226
2022-09-30,145.6525115966797,134.62356567382812,31.6200008392334,27.498499965667726,-1.0974381589817228
2022-10-03,147.42787170410156,137.53073120117188,30.100000381469727,27.730000019073486,-0.8946629867832109
2022-10-04,149.0872802734375,139.18772888183594,29.06999969482422,27.83800001144409,-0.702210622633215
2022-10-05,148.09698486328125,137.89784240722656,28.549999237060547,28.033500003814698,-0.8162323636041027
2022-10-06,145.2421417236328,137.98715209960938,30.520000457763672,28.378999996185303,-1.155425732305942
2022-10-07,144.180419921875,132.41090393066406,31.360000610351562,28.807499980926515,-1.2661202596599914
2022-10-10,144.3677978515625,132.7482452392578,32.45000076293945,29.236499977111816,-1.2448026748871919
2022-10-11,145.05477905273438,127.53913116455078,33.630001068115234,29.554500007629393,-1.1488900314317958
2022-10-12,151.12135314941406,126.50723266601562,33.56999969482422,29.925,-0.4257805325010996
2022-10-13,155.77842712402344,129.27549743652344,31.940000534057617,30.2085000038147,0.1195148994030612
2022-10-14,151.8350830078125,125.77300262451172,32.02000045776367,30.494500064849852,-0.33901887687357574
2022-10-17,154.1011505126953,132.9962921142578,31.3700008392334,30.77500009536743,-0.0898728699998004
2022-10-18,156.17987060546875,131.76597595214844,30.5,30.942000102996825,0.16031671549206405
2022-10-19,154.6632080078125,132.19261169433594,30.760000228881836,31.08050012588501,-0.020927527636191493
2022-10-20,152.96810913085938,130.505859375,29.979999542236328,31.21200008392334,-0.21753533592687832
2022-10-21,154.3955535888672,128.99769592285156,29.690000534057617,31.200500106811525,-0.04390446706343956
2022-10-24,158.51730346679688,128.70994567871094,29.850000381469727,31.08000020980835,0.44625174685243846
2022-10-25,159.04368591308594,136.4392547607422,28.459999084472656,30.87300024032593,0.48745601701647023
2022-10-26,159.75741577148438,128.8092041015625,27.280000686645508,30.728000259399415,0.5932133065517219
2022-10-27,159.58787536621094,97.17742156982422,27.389999389648438,30.50550022125244,0.660219032236985
2022-10-28,162.57656860351562,98.4275894165039,25.75,30.212000179290772,1.0116142359690692
2022-10-31,161.9967041015625,92.43462371826172,25.8799991607666,30.001000118255615,0.9592771606613474
2022-11-01,161.26516723632812,94.458740234375,25.809999465942383,29.838000106811524,0.8668481327957427
