Date,KO,LOW,VIX,AvgVIX,zscore
2015-06-12,28.515844345092773,56.43514633178711,13.779999732971191,13.49800009727478,-0.6866940318652698
2015-06-15,28.25181007385254,56.50054168701172,15.390000343322754,13.648500108718872,-0.8177855919287514
2015-06-16,28.601491928100586,56.737640380859375,14.8100004196167,13.75250015258789,-0.6847169154964696
2015-06-17,28.73707389831543,56.95835876464844,14.5,13.835000133514404,-0.6492538372965726
2015-06-18,29.00824546813965,57.35078048706055,13.1899995803833,13.850500106811523,-0.5721846725781496
2015-06-19,28.829833984375,57.219966888427734,13.960000038146973,13.94300012588501,-0.638844823986883
2015-06-22,28.88693618774414,57.46526336669922,12.739999771118164,13.973500108718872,-0.6429903888066908
2015-06-23,28.815567016601562,57.718685150146484,12.109999656677246,13.8760000705719,-0.7079534324169244
2015-06-24,28.67998504638672,57.29354476928711,13.260000228881836,13.875500059127807,-0.7178113098498257
2015-06-25,28.558673858642578,56.950199127197266,14.010000228881836,13.910500049591064,-0.7312718778330186
2015-06-26,28.54440689086914,56.09177017211914,14.020000457763672,13.919500064849853,-0.6303888637641297
2015-06-29,28.116228103637695,55.20882034301758,18.850000381469727,14.1635000705719,-0.7190984993490039
2015-06-30,27.99491310119629,54.7509765625,18.229999542236328,14.363000059127808,-0.7182191974273754
2015-07-01,28.187589645385742,54.97172927856445,16.09000015258789,14.484500074386597,-0.6561845370556155
2015-07-02,28.180456161499023,54.53025436401367,16.790000915527344,14.588500118255615,-0.6042073295795578
2015-07-06,28.130491256713867,54.16237258911133,17.010000228881836,14.728500127792358,-0.5813849421549366
2015-07-07,28.72279167175293,55.07801818847656,16.09000015258789,14.768500137329102,-0.42037676834931603
2015-07-08,28.44449234008789,54.39126968383789,19.65999984741211,15.028000116348267,-0.46389733433885433
2015-07-09,28.48729705810547,54.791873931884766,19.969999313354492,15.36550006866455,-0.49415128798444496
2015-07-10,28.82269859313965,55.47043228149414,16.829999923706055,15.564500045776366,-0.4230254173856095
2015-07-13,29.015378952026367,55.838321685791016,13.899999618530273,15.570500040054322,-0.37941882012913625
2015-07-14,29.37932014465332,55.911895751953125,13.369999885559082,15.469500017166137,-0.21923029564821778
2015-07-15,29.350780487060547,55.813804626464844,13.229999542236328,15.39049997329712,-0.22022812647732667
2015-07-16,29.600540161132812,55.78111267089844,12.109999656677246,15.270999956130982,-0.09987729703215713
2015-07-17,29.436410903930664,55.20882034301758,11.949999809265137,15.208999967575073,-0.10459136571178194
2015-07-20,29.529190063476562,54.757293701171875,12.25,15.123499965667724,-0.004848650547306916
2015-07-21,29.39358139038086,54.5028076171875,12.220000267028809,15.097499990463257,-0.03609453144077392
2015-07-22,29.186641693115234,55.36482620239258,12.119999885559082,15.098000001907348,-0.24039251241824894
2015-07-23,29.14382553100586,55.57823944091797,12.640000343322754,15.067000007629394,-0.28705361771014126
2015-07-24,28.85838508605957,55.15135955810547,13.739999771118164,15.053499984741212,-0.3664484221021417
2015-07-27,28.92975425720215,55.03642272949219,15.600000381469727,15.132499980926514,-0.31883153067979036
2015-07-28,28.936880111694336,55.66034698486328,13.4399995803833,14.861999940872192,-0.3936652703534938
2015-07-29,28.965438842773438,56.43204879760742,12.5,14.575499963760375,-0.4770327340722245
2015-07-30,28.944015502929688,56.530548095703125,12.130000114440918,14.377499961853028,-0.49934236824382855
2015-07-31,29.315095901489258,56.94103240966797,12.119999885559082,14.143999910354614,-0.3780309749706454
2015-08-03,29.64335823059082,56.57158279418945,12.5600004196167,13.921499919891357,-0.17895830318244133
2015-08-04,29.864580154418945,56.94103240966797,13.0,13.766999912261962,-0.12226185483691834
2015-08-05,30.057254791259766,57.41715621948242,12.510000228881836,13.40949993133545,-0.09221499278617583
2015-08-06,29.914514541625977,56.899986267089844,13.770000457763672,13.099499988555909,-0.09387753383192568
2015-08-07,29.80748176574707,57.08060073852539,13.390000343322754,12.927500009536743,-0.16632136489992927
2015-08-10,29.743253707885742,57.113426208496094,12.229999542236328,12.844000005722046,-0.20032928524348095
2015-08-11,29.600540161132812,56.99028778076172,13.710000038146973,12.86100001335144,-0.2513344390923373
2015-08-12,29.44354820251465,56.62085723876953,13.609999656677246,12.880000019073487,-0.27813607454976325
2015-08-13,29.329362869262695,58.45979309082031,13.489999771118164,12.949000024795533,-0.5616248844483686
2015-08-14,29.436410903930664,59.19862747192383,12.829999923706055,12.993000030517578,-0.6043409720229794
2015-08-17,29.507768630981445,59.50239944458008,13.020000457763672,13.031500053405761,-0.6091754410595445
2015-08-18,29.472095489501953,59.945674896240234,13.789999961853027,13.110000038146973,-0.6813034309277399
2015-08-19,29.101011276245117,61.05398941040039,15.25,13.26650004386902,-0.9928561507429967
2015-08-20,28.936880111694336,60.07705307006836,19.139999389648438,13.591499996185302,-0.9468867810580969
2015-08-21,28.208993911743164,58.37766647338867,28.030000686645508,14.30600004196167,-1.0728375201830902
2015-08-24,27.388349533081055,56.07902526855469,40.7400016784668,15.563000106811524,-1.1669039400326948
2015-08-25,27.110034942626953,54.995384216308594,36.02000045776367,16.692000150680542,-1.1607182043660138
2015-08-26,27.638105392456055,56.44024658203125,30.31999969482422,17.583000135421752,-1.0958951161515202
2015-08-27,28.023468017578125,56.69473648071289,26.100000381469727,18.281500148773194,-0.9483964297103337
2015-08-28,28.151905059814453,56.19395446777344,26.049999237060547,18.978000116348266,-0.8258864359837425
2015-08-31,28.05913543701172,56.78506088256836,28.43000030517578,19.77150011062622,-0.9431079974320866
2015-09-01,27.65237808227539,55.619293212890625,31.399999618530273,20.691500091552733,-0.9864217759152455
2015-09-02,27.759431838989258,56.678340911865234,26.09000015258789,21.370500087738037,-1.0692440259504916
2015-09-03,27.94496726989746,56.72758102416992,25.610000610351562,21.96250009536743,-0.9890502658544673
2015-09-04,27.488248825073242,55.66034698486328,27.799999237060547,22.68300004005432,-1.067961481030668
2015-09-08,27.759431838989258,56.899986267089844,24.899999618530273,23.31650004386902,-1.0970065657012715
2015-09-09,27.331253051757812,55.91483688354492,26.229999542236328,23.942500019073485,-1.1729150343504773
2015-09-10,27.416894912719727,55.767059326171875,24.3700008392334,24.480500078201295,-1.1145410987518025
2015-09-11,27.445682525634766,56.34173583984375,23.200000762939453,24.96600012779236,-1.1731233089040316
2015-09-14,27.424087524414062,55.947662353515625,24.25,25.537000131607055,-1.1338148628383047
2015-09-15,27.71200942993164,57.006717681884766,22.540000915527344,26.013000154495238,-1.1324491458327783
2015-09-16,28.179866790771484,57.52388381958008,21.350000381469727,26.391000175476073,-0.9794534599651897
2015-09-17,28.345422744750977,57.860496520996094,21.139999389648438,26.685500144958496,-0.9445548803522573
2015-09-18,28.05750846862793,55.98051834106445,22.280000686645508,26.84250020980835,-0.8430910551061388
2015-09-21,28.208656311035156,57.138057708740234,20.139999389648438,26.448000144958495,-0.9177255059500145
2015-09-22,27.92074966430664,56.37457275390625,22.440000534057617,25.53300008773804,-0.9561062553430393
2015-09-23,27.899152755737305,56.423831939697266,22.1299991607666,24.838500022888184,-0.9723290325701931
2015-09-24,28.179866790771484,56.21858215332031,23.469999313354492,24.496000003814697,-0.815955833950999
2015-09-25,28.518177032470703,56.390987396240234,23.6200008392334,24.37200002670288,-0.6800770356047238
2015-09-28,28.453397750854492,55.12673568725586,27.6299991607666,24.451000022888184,-0.5518740799160128
2015-09-29,28.546968460083008,54.81476593017578,26.829999923706055,24.371000003814697,-0.4692433396020528
2015-09-30,28.87806510925293,56.57981872558594,24.5,24.026000022888184,-0.5362118509176097
2015-10-01,28.647743225097656,57.29404830932617,22.549999237060547,23.848999977111816,-0.7328820222986231
2015-10-02,29.072416305541992,57.65525436401367,20.940000534057617,23.61549997329712,-0.5804523502312635
2015-10-05,29.5186824798584,58.919517517089844,19.540000915527344,23.20250005722046,-0.5310855599058814
2015-10-06,29.482698440551758,58.443363189697266,19.399999618530273,22.92750005722046,-0.4881936316827448
2015-10-07,29.885787963867188,58.93592834472656,18.399999618530273,22.536000061035157,-0.3622640768615926
2015-10-08,30.21688461303711,60.06883239746094,17.420000076293945,22.188500022888185,-0.350051796957063
2015-10-09,30.245681762695312,60.200199127197266,17.079999923706055,21.882499980926514,-0.35310209944828785
2015-10-12,30.231281280517578,60.59425354003906,16.170000076293945,21.478499984741212,-0.4091630189595116
2015-10-13,29.979345321655273,59.90465545654297,17.670000076293945,21.23499994277954,-0.4400552644394668
2015-10-14,30.000938415527344,59.14115524291992,18.030000686645508,21.06899995803833,-0.33437087252533126
2015-10-15,30.173694610595703,59.64194869995117,16.049999237060547,20.814499950408937,-0.3166855080994168
2015-10-16,30.245681762695312,59.748653411865234,15.050000190734863,20.452999925613405,-0.29654302624553025
2015-10-19,30.224082946777344,60.515079498291016,14.979999542236328,20.194999933242798,-0.40259656643597846
2015-10-20,30.44002342224121,60.02887725830078,15.75,19.860499906539918,-0.24118245310856962
2015-10-21,30.368045806884766,59.92998123168945,16.700000762939453,19.58899998664856,-0.2622985851185651
2015-10-22,31.123830795288086,60.50685119628906,14.449999809265137,19.138000011444092,0.01724083511992506
2015-10-23,30.799915313720703,60.61398696899414,14.460000038146973,18.67999997138977,-0.14695196860648355
2015-10-26,30.655956268310547,61.11672592163086,15.289999961853027,18.063000011444093,-0.2769321280771922
2015-10-27,30.67036247253418,60.61398696899414,15.430000305175781,17.493000030517578,-0.20725509107893345
2015-10-28,30.756729125976562,61.00131607055664,14.329999923706055,16.984500026702882,-0.21556941686063044
2015-10-29,30.799915313720703,60.87772750854492,14.609999656677246,16.587500047683715,-0.1799872072910511
2015-10-30,30.483200073242188,60.844757080078125,15.069999694824219,16.294000005722047,-0.32327928185908533
2015-11-02,30.40403938293457,60.79530715942383,14.149999618530273,16.024499940872193,-0.3539323789766155
2015-11-03,30.34644317626953,60.94366455078125,14.539999961853027,15.78149995803833,-0.3993244969346774
2015-11-04,30.20969581604004,60.24313735961914,15.510000228881836,15.636999988555909,-0.3752308191510197
2015-11-05,30.46881675720215,60.63871765136719,15.050000190734863,15.518499994277954,-0.3041665071778605
2015-11-06,30.202489852905273,60.276092529296875,14.329999923706055,15.380999994277953,-0.38271283972722225
2015-11-09,29.900169372558594,59.35310363769531,16.520000457763672,15.398500013351441,-0.4078238961858834
2015-11-10,30.065725326538086,60.44091796875,15.289999961853027,15.279500007629395,-0.4670182655659944
2015-11-11,30.260066986083984,59.43549346923828,16.059999465942383,15.180999946594238,-0.2506217741544769
2015-11-12,29.92896842956543,59.92172622680664,18.3700008392334,15.29700002670288,-0.46564248554049753
2015-11-13,29.78501319885254,57.76251983642578,20.079999923706055,15.54850001335144,-0.2621946925707014
2015-11-16,30.202489852905273,59.03992462158203,18.15999984741211,15.70750002861023,-0.22787467205258954
2015-11-17,29.993749618530273,60.037113189697266,18.84000015258789,15.862000036239625,-0.4499416814159002
2015-11-18,30.43282127380371,60.55630111694336,16.850000381469727,15.869500017166137,-0.31059815624911064
2015-11-19,31.030254364013672,60.48213577270508,16.989999771118164,15.996500015258789,-0.02322053349043692
2015-11-20,30.540788650512695,62.44353103637695,15.470000267028809,16.047000026702882,-0.4967304171742898
2015-11-23,30.92228889465332,63.185237884521484,15.619999885559082,16.063500022888185,-0.4120566881110348
2015-11-24,31.210195541381836,63.77862548828125,15.930000305175781,16.088500022888184,-0.3523701258083973
2015-11-25,31.210195541381836,63.95988845825195,15.1899995803833,16.131500005722046,-0.37507450598390957
2015-11-27,31.297245025634766,63.73741149902344,15.119999885559082,16.157000017166137,-0.30668877041662507
2015-11-30,30.912817001342773,63.1275520324707,16.1299991607666,16.209999990463256,-0.4092400494029863
2015-12-01,31.10865020751953,63.5643424987793,14.670000076293945,16.23600001335144,-0.3727962039554694
2015-12-02,31.02161979675293,62.88031768798828,15.90999984741211,16.304500007629393,-0.3276277475045185
2015-12-03,30.79677391052246,61.907859802246094,18.110000610351562,16.43450002670288,-0.3104802909170816
2015-12-04,31.398794174194336,63.2594108581543,14.8100004196167,16.42250003814697,-0.19954783488814698
2015-12-07,31.333505630493164,63.00393295288086,15.84000015258789,16.498000049591063,-0.19793748535428007
2015-12-08,31.195690155029297,63.59730911254883,17.600000381469727,16.552000045776367,-0.33641089647590705
2015-12-09,30.94182586669922,62.73198318481445,19.610000610351562,16.768000078201293,-0.34618965463500156
2015-12-10,31.01435661315918,62.77317810058594,19.34000015258789,16.93200011253357,-0.3175886120431531
2015-12-11,30.658964157104492,61.817222595214844,24.389999389648438,17.23300004005432,-0.36327386180632915
2015-12-14,30.789520263671875,62.344642639160156,22.729999542236328,17.365500020980836,-0.36856658046053925
2015-12-15,31.23920249938965,61.72654724121094,20.950000762939453,17.5050000667572,-0.08183191239477203
2015-12-16,31.797693252563477,62.740211486816406,17.860000610351562,17.456000089645386,0.05116135529742081
2015-12-17,31.543825149536133,61.72654724121094,18.940000534057617,17.56050009727478,0.05996117227573682
2015-12-18,30.825780868530273,60.894187927246094,20.700000762939453,17.746000146865846,-0.17000931104800954
2015-12-21,31.028871536254883,61.71831130981445,18.700000762939453,17.907500171661376,-0.17870332335751016
2015-12-22,31.398794174194336,61.940834045410156,16.600000381469727,17.956500196456908,-0.034387409391438944
2015-12-23,31.67439842224121,62.764949798583984,15.569999694824219,17.93850016593933,-0.009327479449532446
2015-12-24,31.58011245727539,62.86384201049805,15.739999771118164,17.966000175476076,-0.06560178560085338
2015-12-28,31.543825149536133,62.995704650878906,16.90999984741211,18.055500173568724,-0.0990091476761391
2015-12-29,31.703411102294922,63.5643424987793,16.079999923706055,18.0530002117157,-0.09595210890527786
2015-12-30,31.60186767578125,63.341819763183594,17.290000915527344,18.184000253677368,-0.11534521679898066
2015-12-31,31.159408569335938,62.66604232788086,18.209999084472656,18.299000215530395,-0.23665163643058443
2016-01-04,30.753246307373047,62.03972244262695,20.700000762939453,18.42850022315979,-0.3472578023218348
2016-01-05,30.86205291748047,62.171573638916016,19.34000015258789,18.65500020980835,-0.31312668415215783
2016-01-06,30.69523811340332,60.9354133605957,20.59000015258789,18.89250020980835,-0.23593696689494795
2016-01-07,30.1875,59.39431381225586,24.989999771118164,19.262000179290773,-0.27924159651306585
2016-01-08,30.10772132873535,58.413597106933594,27.010000228881836,19.632000160217284,-0.19353505103459295
2016-01-11,30.158493041992188,59.89699935913086,24.299999237060547,19.880000114440918,-0.35570817515162445
2016-01-12,30.5501708984375,60.383235931396484,22.469999313354492,19.78400011062622,-0.2342977264830948
2016-01-13,30.354331970214844,57.60596466064453,25.219999313354492,19.908500099182127,0.02241639189230572
2016-01-14,30.37609100341797,57.614200592041016,23.950000762939453,20.05850009918213,0.03151299157813865
2016-01-15,30.100465774536133,57.08463668823242,27.020000457763672,20.516500091552736,-0.03045126239738408
2016-01-19,30.405092239379883,57.473533630371094,26.049999237060547,20.87200002670288,0.06263169593828917
2016-01-20,30.013427734375,56.323402404785156,27.59000015258789,21.216499996185302,0.024384637481209896
2016-01-21,30.020687103271484,57.35769271850586,26.690000534057617,21.61599998474121,-0.10178800517165208
2016-01-22,30.506641387939453,58.334068298339844,22.34000015258789,21.90299997329712,0.002112272954963426
2016-01-25,30.57916831970215,57.83761215209961,24.149999618530273,22.33199996948242,0.0980558745887658
2016-01-26,30.521156311035156,57.92033004760742,22.5,22.669999980926512,0.060691991690103475
2016-01-27,30.528400421142578,57.548004150390625,23.110000610351562,22.980000019073486,0.1107001861607018
2016-01-28,30.876562118530273,57.283226013183594,22.420000076293945,23.297000026702882,0.30592465004237257
2016-01-29,31.130407333374023,59.29389953613281,20.200000762939453,23.442500019073485,0.1722322043443267
2016-02-01,31.18842887878418,60.12132263183594,19.979999542236328,23.53100004196167,0.09559937605407343
2016-02-02,30.782255172729492,59.46765899658203,21.979999542236328,23.594999980926513,-0.011587132051619048
2016-02-03,30.985347747802734,55.78558349609375,21.649999618530273,23.710499954223632,0.5441508161881237
2016-02-04,30.847543716430664,56.23237609863281,21.84000015258789,23.772999954223632,0.4240432873975779
2016-02-05,30.782255172729492,54.47821807861328,23.3799991607666,23.692499923706055,0.6133731865569166
2016-02-08,30.93458366394043,52.583404541015625,26.0,23.641999912261962,0.9216155876722303
2016-02-09,31.406030654907227,53.079856872558594,26.540000915527344,23.753999996185303,1.0788766837212826
2016-02-10,30.86205291748047,53.00539016723633,26.290000915527344,23.945000076293944,0.8349981332507055
2016-02-11,30.760499954223633,52.45929718017578,28.139999389648438,24.091000080108643,0.8561298902158079
2016-02-12,31.26822853088379,53.675601959228516,25.399999618530273,24.163500022888183,0.9401127636105162
2016-02-16,31.449552536010742,55.79384994506836,24.110000610351562,24.018000030517577,0.7591893704294564
2016-02-17,31.543825149536133,56.265472412109375,22.309999465942383,23.83100004196167,0.7439967428441971
2016-02-18,31.630882263183594,56.03379821777344,21.639999389648438,23.533500003814698,0.8135380439144457
2016-02-19,31.74692153930664,56.695743560791016,20.530000686645508,23.22550001144409,0.7846379788595459
2016-02-22,31.870216369628906,57.4818115234375,19.3799991607666,23.07749996185303,0.7435679905001402
2016-02-23,31.68889617919922,56.1827507019043,20.979999542236328,22.91899995803833,0.8218845745794061
2016-02-24,31.848472595214844,56.77848434448242,20.719999313354492,22.829999923706055,0.8215432476256201
2016-02-25,32.0297966003418,56.844696044921875,19.110000610351562,22.629999923706055,0.8976509069822477
2016-02-26,31.289987564086914,57.17566680908203,19.809999465942383,22.499499893188478,0.5118348058491734
2016-02-29,31.282732009887695,55.8765754699707,20.549999237060547,22.516999816894533,0.6711772956507173
2016-03-01,31.68889617919922,57.12603759765625,17.700000762939453,22.402999877929688,0.7037316815798451
2016-03-02,31.74692153930664,57.167388916015625,17.09000015258789,22.158499908447265,0.7255612934517927
2016-03-03,31.884735107421875,57.86243438720703,16.700000762939453,21.910999965667724,0.7026505262921747
2016-03-04,31.993528366088867,58.24305725097656,16.860000610351562,21.66199998855591,0.7056151408269866
2016-03-07,31.92101287841797,58.55746841430664,17.350000381469727,21.360500049591064,0.6324791985327357
2016-03-08,32.14585876464844,58.739505767822266,18.670000076293945,20.994000053405763,0.71433711665092
2016-03-09,32.501251220703125,58.62364959716797,18.34000015258789,20.584000015258788,0.8942738341737101
2016-03-10,32.805877685546875,58.49955749511719,18.049999237060547,20.17199993133545,1.0516120471101014
2016-03-11,33.039794921875,59.67449951171875,16.5,19.589999961853028,1.0133245728920763
2016-03-14,33.105587005615234,60.195804595947266,16.920000076293945,19.165999984741212,0.9786520027623211
2016-03-15,33.069026947021484,60.48538589477539,16.84000015258789,18.802499961853027,0.9253623828330544
2016-03-16,32.93015670776367,61.04805374145508,14.989999771118164,18.436499977111815,0.7902444278366946
2016-03-17,33.456451416015625,61.246639251708984,14.4399995803833,18.07649998664856,1.0103453393300936
2016-03-18,33.332183837890625,61.999603271484375,14.020000457763672,17.75099997520447,0.8581886548840539
2016-03-21,33.38335418701172,62.23955535888672,13.789999961853027,17.47150001525879,0.8519514026099511
