Date,AVGO,NEE,VIX,AvgVIX,zscore
2020-05-01,22.67447280883789,48.86281967163086,37.189998626708984,39.9875,0.47703937194001317
2020-05-04,22.897991180419922,49.51704406738281,35.970001220703125,39.44600009918213,0.36096110055799985
2020-05-05,23.125869750976562,49.51919937133789,33.61000061035156,38.86450004577637,0.4597915410912159
2020-05-06,23.06562614440918,47.918052673339844,34.119998931884766,38.235499954223634,0.9565068579914925
2020-05-07,23.377321243286133,48.30973434448242,31.440000534057617,37.64000005722046,0.9647050123294825
2020-05-08,24.0129451751709,49.43956756591797,27.979999542236328,36.95550012588501,0.8732673607082525
2020-05-11,24.04524803161621,48.933841705322266,27.56999969482422,36.275500202178954,1.0525767412092446
2020-05-12,23.438438415527344,49.05219650268555,33.040000915527344,36.03950033187866,0.7488682836959455
2020-05-13,22.975696563720703,49.523502349853516,35.279998779296875,35.76150026321411,0.3927921774030111
2020-05-14,23.27691078186035,49.97758865356445,32.61000061035156,35.38650026321411,0.37602738068107955
2020-05-15,22.73646354675293,49.034976959228516,31.889999389648438,35.07350015640259,0.44787941966831074
2020-05-18,23.881975173950195,50.67055130004883,29.299999237060547,34.34700002670288,0.4139494083401194
2020-05-19,23.74402618408203,49.605281829833984,30.530000686645508,33.60300006866455,0.7016748775642657
2020-05-20,24.33162498474121,50.09809875488281,27.989999771118164,32.90350008010864,0.797347554346225
2020-05-21,23.992856979370117,49.26094055175781,29.530000686645508,32.31100006103516,0.9228432100518643
2020-05-22,24.154386520385742,50.326229095458984,28.15999984741211,31.92250003814697,0.6454111980937812
2020-05-26,24.623241424560547,50.42522430419922,28.010000228881836,31.658500003814698,0.817863440908462
2020-05-27,25.109556198120117,51.8929328918457,27.6200008392334,31.361000061035156,0.5508394028003316
2020-05-28,24.721025466918945,54.094505310058594,28.59000015258789,31.229000091552734,-0.33802935366499604
2020-05-29,25.430862426757812,54.99837112426758,27.510000228881836,30.89700002670288,-0.32323740388360583
2020-06-01,25.31909942626953,55.320796966552734,28.229999542236328,30.449000072479247,-0.47737737554058113
2020-06-02,26.02369499206543,55.526371002197266,26.84000015258789,29.992500019073486,-0.23677151251774015
2020-06-03,27.02513885498047,56.17122268676758,25.65999984741211,29.594999980926513,-0.01000004530113631
2020-06-04,26.969266891479492,54.50716018676758,25.809999465942383,29.179500007629393,0.5091767626695604
2020-06-05,27.684335708618164,55.04598617553711,24.520000457763672,28.8335000038147,0.645497463068175
2020-06-08,27.72275161743164,56.36598205566406,25.809999465942383,28.725,0.23108852528827412
2020-06-09,27.53066635131836,55.97431182861328,27.56999969482422,28.725,0.27513070134209944
2020-06-10,27.506221771240234,55.56748580932617,27.56999969482422,28.451499938964844,0.39734699376800064
2020-06-11,25.647388458251953,53.73680877685547,40.790000915527344,28.727000045776368,0.1834391240785963
2020-06-12,26.21490478515625,53.42953109741211,36.09000015258789,28.901000022888184,0.5316981258260465
2020-06-15,26.550174713134766,53.78874206542969,34.400001525878906,29.026500129699706,0.5608003157742423
2020-06-16,27.129043579101562,53.702186584472656,33.66999816894531,29.245000076293945,0.8419170728639696
2020-06-17,27.36652374267578,53.88179016113281,33.470001220703125,29.392000102996825,0.8869762945103689
2020-06-18,27.82665252685547,53.86663818359375,32.939998626708984,29.639500045776366,1.092904282750924
2020-06-19,26.707271575927734,52.412479400634766,35.119998931884766,29.91899995803833,1.0789868212382758
2020-06-22,27.657291412353516,53.45766067504883,31.770000457763672,30.09949998855591,1.1525256611822454
2020-06-23,27.459697723388672,52.628875732421875,31.3700008392334,30.267500019073488,1.336949279659407
2020-06-24,27.0777530670166,52.295623779296875,33.84000015258789,30.57849998474121,1.2789804104976885
2020-06-25,27.243587493896484,51.75248718261719,32.220001220703125,30.760000038146973,1.5288352527247615
2020-06-26,27.116567611694336,51.11627960205078,34.72999954223633,31.121000003814697,1.6811774943862035
2020-06-29,27.325618743896484,51.55341339111328,31.780000686645508,31.298500061035156,1.629694713672743
2020-06-30,27.839887619018555,51.97105026245117,30.43000030517578,31.47800006866455,1.7178960429478634
2020-07-01,27.58584213256836,53.28886795043945,28.6200008392334,31.626000118255615,1.1764551767237088
2020-07-02,27.82753562927246,53.31916046142578,27.68000030517578,31.719500160217287,1.2721285313547936
2020-07-06,28.120386123657227,53.440345764160156,27.940000534057617,31.890500164031984,1.3604556706673774
2020-07-07,27.620243072509766,53.38840866088867,29.43000030517578,32.07150020599365,1.158965205991896
2020-07-08,28.18919563293457,54.80579376220703,28.079999923706055,32.097000217437746,0.9444749318231775
2020-07-09,28.359437942504883,54.52880859375,29.260000228881836,32.18150024414062,1.1093143245730719
2020-07-10,28.1777286529541,56.1755485534668,27.290000915527344,31.506500244140625,0.49202358066364577
2020-07-13,27.4605770111084,55.4484748840332,32.189998626708984,31.31150016784668,0.41628592617883775
2020-07-14,27.793127059936523,56.81390380859375,29.520000457763672,31.067500114440918,0.11550996425768278
2020-07-15,27.678462982177734,56.045711517333984,27.760000228881836,30.772000217437743,0.31636305819139027
2020-07-16,27.463232040405273,58.07548522949219,28.0,30.49850015640259,-0.44069094055187585
2020-07-17,27.584075927734375,59.59022521972656,25.68000030517578,30.13550024032593,-0.8827112899369458
2020-07-20,27.973960876464844,59.36302185058594,24.459999084472656,29.602500247955323,-0.6381964307160656
2020-07-21,27.727855682373047,59.79580307006836,24.84000015258789,29.256000232696532,-0.8870639569921436
2020-07-22,27.680219650268555,60.68085861206055,24.31999969482422,28.903500175476076,-1.196982126699587
2020-07-23,27.31591796875,60.799869537353516,26.079999923706055,28.515500164031984,-1.394980502377215
2020-07-24,26.973665237426758,60.64406204223633,25.84000015258789,28.19650011062622,-1.4935762662161967
2020-07-27,27.58142852783203,60.07712173461914,24.739999771118164,27.697000122070314,-1.0429167653925686
2020-07-28,27.111268997192383,60.59861755371094,25.440000534057617,27.380000114440918,-1.4186278260008698
2020-07-29,27.243587493896484,60.901573181152344,24.100000381469727,27.063500118255615,-1.4597959526518525
2020-07-30,27.530269622802734,61.096309661865234,24.760000228881836,26.870500087738037,-1.3981892313238833
2020-07-31,27.940439224243164,60.741451263427734,24.459999084472656,26.70950002670288,-1.1031146281141562
2020-08-03,28.33561897277832,60.068458557128906,24.280000686645508,26.526500034332276,-0.7106659717208462
2020-08-04,28.967206954956055,61.682743072509766,23.760000228881836,26.243000030517578,-0.9621168464577957
2020-08-05,29.06864356994629,61.407920837402344,22.989999771118164,25.988500022888182,-0.8280374562586038
2020-08-06,29.035127639770508,61.198020935058594,22.649999618530273,25.657999992370605,-0.7741111020796761
2020-08-07,28.750207901000977,62.273502349853516,22.209999084472656,25.403999900817873,-1.2498761303143275
2020-08-10,28.876344680786133,61.37763595581055,22.1299991607666,24.90099992752075,-0.9021383605499731
2020-08-11,28.58260726928711,60.111732482910156,24.030000686645508,24.626499938964844,-0.6169204110774443
2020-08-12,29.430307388305664,61.58319091796875,22.280000686645508,24.352499961853027,-0.7273208025803257
2020-08-13,29.058061599731445,61.542083740234375,22.1299991607666,24.058999919891356,-0.8764850461250073
2020-08-14,28.91692543029785,60.69816589355469,22.049999237060547,23.877499866485596,-0.662458194908595
2020-08-17,29.137449264526367,61.23697280883789,21.350000381469727,23.72199993133545,-0.7421422847257413
2020-08-18,28.989259719848633,61.24996566772461,21.510000228881836,23.555499935150145,-0.8111138458740152
2020-08-19,29.039541244506836,61.096309661865234,22.540000915527344,23.466499996185302,-0.7389583931863204
2020-08-20,29.006019592285156,61.046539306640625,22.719999313354492,23.298499965667723,-0.7373422946953697
2020-08-21,29.110979080200195,61.111473083496094,22.540000915527344,23.133500003814696,-0.7127085141880221
2020-08-24,29.462060928344727,61.15906524658203,22.3700008392334,23.01500005722046,-0.5749067920808111
2020-08-25,29.65083122253418,60.87343978881836,22.030000686645508,22.844500064849854,-0.39915218078063075
2020-08-26,29.96221351623535,60.37356948852539,23.270000457763672,22.803000068664552,-0.09985718795033599
2020-08-27,29.915462493896484,60.65193557739258,24.469999313354492,22.788500022888183,-0.2112082316289871
2020-08-28,30.41648292541504,60.79766845703125,22.959999084472656,22.713500022888184,-0.03997377197078105
2020-08-31,30.622013092041016,60.71503448486328,26.40999984741211,22.819999980926514,0.07679234658635205
2020-09-01,31.714927673339844,60.27134704589844,26.1200008392334,22.938000011444093,0.6990981640004845
2020-09-02,33.07953643798828,62.691951751708984,26.56999969482422,23.117000007629393,0.5044297959056009
2020-09-03,31.057769775390625,61.02384567260742,33.599998474121094,23.664499950408935,0.1662494272489033
2020-09-04,32.015724182128906,60.31267166137695,30.75,24.091499996185302,0.8169832338999335
2020-09-08,30.921051025390625,60.44097137451172,31.459999084472656,24.557999992370604,0.29693352932889705
2020-09-09,31.758153915405273,61.41096496582031,28.809999465942383,24.79699993133545,0.34571240177701756
2020-09-10,31.497943878173828,60.223514556884766,29.709999084472656,25.168499851226805,0.6199472873657758
2020-09-11,31.729049682617188,60.493194580078125,26.8700008392334,25.405499935150146,0.6327979880340447
2020-09-14,31.949573516845703,61.313106536865234,25.850000381469727,25.595499992370605,0.46128840885525274
2020-09-15,32.365047454833984,64.31002044677734,25.59000015258789,25.807499980926515,-0.33620668249249613
2020-09-16,32.37650680541992,60.971656799316406,26.040000915527344,26.03400001525879,0.7593051198571081
2020-09-17,32.277713775634766,60.79112243652344,26.459999084472656,26.229999923706053,0.7751267414253278
2020-09-18,31.731693267822266,60.225685119628906,25.829999923706055,26.385499954223633,0.7213370433265541
2020-09-21,31.31422233581543,60.069114685058594,27.780000686645508,26.64749994277954,0.5901361376823759
2020-09-22,32.186561584472656,60.4736213684082,26.860000610351562,26.87199993133545,0.8390271909120681
2020-09-23,31.296422958374023,59.44055938720703,28.579999923706055,27.199499893188477,0.7876848334577454
2020-09-24,31.37920379638672,60.360511779785156,28.510000228881836,27.461499881744384,0.5233317402621146
2020-09-25,31.76018714904785,61.29136657714844,26.3799991607666,27.55699987411499,0.3856683816555382
2020-09-28,32.69482421875,61.79593276977539,26.190000534057617,27.71849994659424,0.629085000212667
2020-09-29,32.424224853515625,61.574073791503906,26.270000457763672,27.711499977111817,0.5833628352259979
2020-09-30,32.4295768737793,60.36487579345703,26.3700008392334,27.723999977111816,0.9806959288382875
2020-10-01,32.810543060302734,61.49580001831055,26.700000762939453,27.73050003051758,0.7776705948661233
2020-10-02,31.762853622436523,61.149993896484375,27.6299991607666,27.432000064849852,0.4330137209434477
2020-10-05,32.58802032470703,62.61582946777344,27.959999084472656,27.292500019073486,0.31460777577608245
2020-10-06,32.399295806884766,63.13126754760742,29.479999542236328,27.19350004196167,0.06380279965846801
2020-10-07,32.644989013671875,64.61885833740234,28.059999465942383,27.15600004196167,-0.3148164087765184
2020-10-08,33.231590270996094,65.47138977050781,26.360000610351562,26.988500118255615,-0.33708342478889813
2020-10-09,33.53156661987305,65.87811279296875,25.0,26.895000076293947,-0.3389172655293253
2020-10-12,34.0416145324707,66.47833251953125,25.06999969482422,26.85600004196167,-0.31220193088221615
2020-10-13,33.95793914794922,65.5649185180664,26.06999969482422,26.880000019073485,-0.05037538858368035
2020-10-14,33.852012634277344,65.3843994140625,26.399999618530273,26.897999954223632,-0.0376745673660259
2020-10-15,33.81907653808594,64.9102783203125,26.969999313354492,26.923499965667723,0.10281527891164456
2020-10-16,33.70513916015625,66.463134765625,27.40999984741211,27.002499961853026,-0.45420565331855595
2020-10-19,33.44877243041992,65.14734649658203,29.18000030517578,27.07249994277954,-0.13636934346138097
2020-10-20,33.557376861572266,65.46051788330078,29.350000381469727,27.196999931335448,-0.1912325449375738
2020-10-21,33.117645263671875,64.74064636230469,28.649999618530273,27.20049991607666,-0.14814926431648406
2020-10-22,33.235145568847656,65.73889923095703,28.110000610351562,27.180499935150145,-0.42291488602466165
2020-10-23,33.177284240722656,65.91288757324219,27.549999237060547,27.238999938964845,-0.5050228419259312
2020-10-26,32.31562423706055,65.82154083251953,32.459999084472656,27.552499866485597,-0.8515458464601917
2020-10-27,32.00941467285156,65.92376708984375,33.349998474121094,27.906499767303465,-1.018687454138453
2020-10-28,30.90654754638672,64.77544403076172,40.279998779296875,28.60199966430664,-1.1252958742085122
2020-10-29,31.600854873657227,64.38398742675781,37.59000015258789,29.146499633789062,-0.6941583575752245
2020-10-30,31.121957778930664,63.68803024291992,38.02000045776367,29.665999698638917,-0.6759939060159588
2020-11-02,31.266162872314453,65.35829162597656,37.130001068115234,30.124499797821045,-1.1586128361185903
2020-11-03,31.489572525024414,66.13256072998047,35.54999923706055,30.427999782562257,-1.3139522778666464
2020-11-04,32.457157135009766,63.783729553222656,29.56999969482422,30.50349979400635,-0.12405668160555856
2020-11-05,33.902748107910156,65.02772521972656,27.579999923706055,30.56449975967407,0.10099688121997308
2020-11-06,33.880496978759766,65.87158966064453,24.860000610351562,30.55749979019165,-0.18437803901317207
2020-11-09,33.42831039428711,65.68888854980469,25.75,30.59149980545044,-0.32220648412373604
2020-11-10,32.32364273071289,66.1064453125,24.799999237060547,30.527999782562254,-0.9411100795121955
2020-11-11,33.46212387084961,67.4548568725586,23.450000762939453,30.380499839782715,-0.8843066146953377
2020-11-12,32.95296859741211,66.697998046875,25.350000381469727,30.299499893188475,-0.859464485650794
2020-11-13,33.24671173095703,67.15039825439453,23.100000381469727,30.083999919891358,-0.8789417795590595
2020-11-16,33.89741134643555,67.63754272460938,22.450000762939453,29.74749994277954,-0.7538545031157553
2020-11-17,33.87871170043945,66.64579010009766,22.709999084472656,29.415499877929687,-0.4380573608677595
2020-11-18,33.880496978759766,65.93247985839844,23.84000015258789,29.174999904632568,-0.2042683696033535
2020-11-19,34.21074295043945,65.35829162597656,23.110000610351562,28.924999904632568,0.12754266097727032
2020-11-20,34.121726989746094,65.72366333007812,23.700000762939453,28.732499980926512,-0.030690342060036045
2020-11-23,34.44841003417969,64.87115478515625,22.65999984741211,28.242500019073486,0.3904802793609991
2020-11-24,34.913944244384766,65.22781372070312,21.639999389648438,27.657000064849854,0.4773139117237916
2020-11-25,34.78932571411133,66.39900207519531,21.25,26.70550012588501,0.04030290029028817
2020-11-27,35.15606689453125,65.66482543945312,20.84000015258789,25.86800012588501,0.44031622894472755
2020-11-30,35.7462272644043,64.31883239746094,20.56999969482422,24.995500087738037,1.1377715762849092
2020-12-01,36.01238250732422,64.80828857421875,20.770000457763672,24.17750005722046,1.0941395736250934
2020-12-02,35.9376106262207,64.94811248779297,21.170000076293945,23.458500099182128,1.0158054189647066
2020-12-03,35.5877799987793,64.10906982421875,21.280000686645508,23.044000148773193,1.13708463661123
2020-12-04,36.64527130126953,63.38363265991211,20.790000915527344,22.704500198364258,1.8359540930602671
2020-12-07,37.465087890625,64.0391616821289,21.299999237060547,22.526500129699706,1.9799052060666806
2020-12-08,37.68939971923828,64.39750671386719,20.68000030517578,22.273000144958495,1.9608251613766283
2020-12-09,37.04939651489258,64.38875579833984,22.270000457763672,22.146500205993654,1.6841383865048594
2020-12-10,36.49928665161133,64.04788208007812,22.520000457763672,22.100000190734864,1.5552067907787572
2020-12-11,36.123653411865234,64.50239562988281,23.309999465942383,21.998000144958496,1.2426639841986866
2020-12-14,36.65595626831055,64.28387451171875,24.719999313354492,22.079000091552736,1.5465490566960725
2020-12-15,37.21318435668945,65.4725341796875,22.889999389648438,22.101000022888183,1.4016529001708038
2020-12-16,37.82203674316406,65.06175994873047,22.5,22.09050006866455,1.8017750513351194
2020-12-17,37.9288444519043,65.6036376953125,21.93000030517578,21.995000076293945,1.6714180752741161
2020-12-18,39.011512756347656,65.12293243408203,21.56999969482422,21.91800003051758,2.3013406524775135
2020-12-21,38.5015983581543,65.02678680419922,25.15999984741211,21.99099998474121,2.1100232991810417
2020-12-22,38.88044357299805,65.29773712158203,24.229999542236328,22.069499969482422,2.186989760814378
2020-12-23,38.194580078125,64.96561431884766,23.309999465942383,22.15299997329712,1.9959041231105221
2020-12-24,38.73320770263672,65.5337142944336,21.530000686645508,22.167000007629394,2.045594921479097
2020-12-28,38.770912170410156,65.97946166992188,21.700000762939453,22.210000038146973,1.916456370052781
2020-12-29,38.515960693359375,65.83963775634766,23.079999923706055,22.335500049591065,1.85077151407003
2020-12-30,39.035743713378906,66.34656524658203,22.770000457763672,22.435500049591063,1.9122137688782288
2020-12-31,39.30685043334961,67.43034362792969,22.75,22.514500045776366,1.676603817066339
