Date,CVX,HD,VIX,AvgVIX,zscore
2020-04-21,62.58858871459961,173.51341247558594,45.40999984741211,49.089000129699706,0.20265930297623735
2020-04-22,64.73517608642578,176.5925750732422,41.97999954223633,48.104500198364256,0.4067599222499292
2020-04-23,66.54444885253906,174.99241638183594,41.380001068115234,46.976000213623045,0.6843452005546707
2020-04-24,66.70542907714844,183.52066040039062,35.93000030517578,45.722500228881835,0.4908922816155547
2020-04-27,68.7753677368164,188.34693908691406,33.290000915527344,44.11000022888184,0.6409816438436151
2020-04-28,68.92870330810547,188.23451232910156,33.56999969482422,42.93450012207031,0.6639235846858679
2020-04-29,72.53959655761719,191.84991455078125,31.229999542236328,41.81900005340576,1.046608176827754
2020-04-30,70.5309829711914,190.13734436035156,34.150001525878906,40.673500061035156,0.8262226259706114
2020-05-01,68.56838989257812,189.0475311279297,37.189998626708984,39.9875,0.596205222771917
2020-05-04,70.10165405273438,191.87588500976562,35.970001220703125,39.44600009918213,0.7261654226915545
2020-05-05,71.21329498291016,195.13661193847656,33.61000061035156,38.86450004577637,0.78994211534009
2020-05-06,69.03604125976562,193.67489624023438,34.119998931884766,38.235499954223634,0.5411242807204333
2020-05-07,71.02164459228516,198.45797729492188,31.440000534057617,37.64000005722046,0.681238069196548
2020-05-08,73.19122314453125,202.76531982421875,27.979999542236328,36.95550012588501,0.8574537113315234
2020-05-11,71.5812759399414,204.60763549804688,27.56999969482422,36.275500202178954,0.5999217053097465
2020-05-12,69.84100341796875,201.44198608398438,33.040000915527344,36.03950033187866,0.45129413395387546
2020-05-13,68.00104522705078,199.02017211914062,35.279998779296875,35.76150026321411,0.2708758549832016
2020-05-14,69.03604125976562,202.80856323242188,32.61000061035156,35.38650026321411,0.31132296746468946
2020-05-15,68.3537368774414,207.00347900390625,31.889999389648438,35.07350015640259,0.11628058563164431
2020-05-18,71.99427795410156,212.2103271484375,29.299999237060547,34.34700002670288,0.4628136622592039
2020-05-19,69.71504211425781,205.93959045410156,30.530000686645508,33.60300006866455,0.3216126961020064
2020-05-20,72.34432220458984,206.01744079589844,27.989999771118164,32.90350008010864,0.664541437055459
2020-05-21,71.59752655029297,208.34408569335938,29.530000686645508,32.31100006103516,0.5080449556354052
2020-05-22,70.22842407226562,209.20901489257812,28.15999984741211,31.92250003814697,0.3066958460642969
2020-05-26,72.57771301269531,209.72801208496094,28.010000228881836,31.658500003814698,0.6017984694800809
2020-05-27,73.04444885253906,213.94888305664062,27.6200008392334,31.361000061035156,0.5568247508169791
2020-05-28,70.6874008178711,212.02870178222656,28.59000015258789,31.229000091552734,0.2959578762343911
2020-05-29,71.33305358886719,214.9175567626953,27.510000228881836,30.89700002670288,0.3079662834795598
2020-06-01,72.18097686767578,213.88829040527344,28.229999542236328,30.449000072479247,0.44508606318006033
