Date,BAC,CVX,VIX,AvgVIX,zscore
2022-05-05,33.884002685546875,141.57676696777344,31.200000762939453,26.21750020980835,-0.3261616263348306
2022-05-06,33.802772521972656,145.3490447998047,30.190000534057617,26.6495002746582,-0.4791007510919098
2022-05-09,32.827945709228516,135.6074676513672,34.75,27.3290002822876,-0.2410811173977592
2022-05-10,32.27735137939453,136.9103240966797,32.9900016784668,27.76000032424927,-0.36312735622144865
2022-05-11,32.10585403442383,138.93698120117188,32.560001373291016,28.175000381469726,-0.4622320197391372
2022-05-12,31.65455436706543,140.25689697265625,31.770000457763672,28.6725004196167,-0.5717669307524039
2022-05-13,31.744815826416016,142.9477081298828,28.8700008392334,28.981000423431396,-0.6612265811355433
2022-05-16,31.419870376586914,147.3246307373047,27.469999313354492,29.246000385284425,-0.8692416623071149
2022-05-17,32.48495864868164,148.1932373046875,26.100000381469727,29.48250036239624,-0.7608795192226581
2022-05-18,31.48305320739746,144.2868194580078,30.959999084472656,30.01450033187866,-0.7463756037908597
2022-05-19,31.094932556152344,143.25657653808594,29.350000381469727,30.34800033569336,-0.7589627359620116
2022-05-20,30.56239891052246,144.08079528808594,29.43000030517578,30.409000396728516,-0.8605763845803773
2022-05-23,32.376644134521484,147.42910766601562,28.479999542236328,30.48200035095215,-0.746428532255719
2022-05-24,32.178070068359375,148.2189483642578,29.450000762939453,30.278500366210938,-0.8025043720222619
2022-05-25,32.34956359863281,150.59716796875,28.3700008392334,30.117000389099122,-0.869420966830954
2022-05-26,33.098724365234375,151.61021423339844,27.5,29.992500400543214,-0.8083560376955521
2022-05-27,33.414642333984375,153.06114196777344,25.719999313354492,29.608500289916993,-0.8211898296497122
2022-05-31,33.57711410522461,149.95321655273438,26.190000534057617,29.301000308990478,-0.6825276147883659
2022-06-01,33.098724365234375,151.37843322753906,25.690000534057617,29.12300033569336,-0.7996201616068229
2022-06-02,33.316612243652344,151.1036834716797,24.719999313354492,29.088000297546387,-0.7603995671322155
2022-06-03,32.85362243652344,152.4773406982422,24.790000915527344,28.76750030517578,-0.8735086843534535
2022-06-06,32.81731033325195,151.8162841796875,25.06999969482422,28.51150026321411,-0.8534038542099525
2022-06-07,32.998863220214844,154.70957946777344,24.020000457763672,27.975000286102294,-0.9384011253010826
2022-06-08,32.581275939941406,155.5080108642578,23.959999084472656,27.523500156402587,-1.0238150488028521
2022-06-09,31.328500747680664,152.40866088867188,26.09000015258789,27.200000095367432,-1.0729642647065285
2022-06-10,30.11203384399414,150.58853149414062,27.75,26.999000072479248,-1.1655175529223798
2022-06-13,29.068058013916016,143.6601104736328,34.02000045776367,27.256500053405762,-1.0426870614529342
2022-06-14,28.55968475341797,143.84896850585938,32.689998626708984,27.517500019073488,-1.1171531229116014
2022-06-15,29.095293045043945,141.02435302734375,29.6200008392334,27.69350004196167,-0.939736769189479
2022-06-16,28.913728713989258,133.48634338378906,32.95000076293945,27.79300012588501,-0.6796807286053784
2022-06-17,28.97727394104004,127.39067840576172,31.1299991607666,27.882000064849855,-0.4415154955256149
2022-06-21,29.821535110473633,132.72225952148438,30.190000534057617,27.920000076293945,-0.5306184231817624
2022-06-22,29.59458351135254,126.9528579711914,28.950000762939453,27.943500137329103,-0.34323438969562303
2022-06-23,29.122526168823242,122.28235626220703,29.049999237060547,27.923500061035156,-0.2297390967637183
2022-06-24,29.33132553100586,124.29135131835938,27.229999542236328,27.866499996185304,-0.27779735957585894
2022-06-27,29.36763572692871,126.69528198242188,26.950000762939453,27.839000034332276,-0.3635917447521781
2022-06-28,29.285932540893555,128.73004150390625,28.360000610351562,27.971000099182127,-0.45110609451145894
2022-06-29,28.922809600830078,126.18872833251953,28.15999984741211,28.069500064849855,-0.40342903160511046
2022-06-30,28.260107040405273,124.2999496459961,28.709999084472656,28.220499992370605,-0.4200336596346988
2022-07-01,28.650463104248047,125.78522491455078,26.700000762939453,28.319500064849855,-0.4243006531788284
2022-07-05,28.35996437072754,122.4798355102539,27.540000915527344,28.457000064849854,-0.338204327136893
2022-07-06,28.123933792114258,120.86577606201172,26.729999542236328,28.54000005722046,-0.3086387929603063
2022-07-07,28.922809600830078,123.21819305419922,26.079999923706055,28.643000030517577,-0.2914689164421383
2022-07-08,28.85926055908203,122.57427978515625,24.639999389648438,28.677000045776367,-0.2756184975261901
2022-07-11,28.55968475341797,121.49251556396484,26.170000076293945,28.68100004196167,-0.27453359091081625
2022-07-12,28.468902587890625,119.26888275146484,27.290000915527344,28.65800008773804,-0.20275097487000204
2022-07-13,27.996841430664062,118.47042846679688,26.81999969482422,28.298000049591064,-0.23519448963377534
2022-07-14,27.352298736572266,116.7104263305664,26.399999618530273,27.98350009918213,-0.2542469619595571
2022-07-15,29.276853561401367,118.17852020263672,24.229999542236328,27.714000034332276,-0.05461974097546562
2022-07-18,29.285932540893555,119.83552551269531,25.299999237060547,27.33149995803833,-0.1158698689184857
2022-07-19,30.275440216064453,124.15399169921875,24.5,27.0,-0.1475463987944857
2022-07-20,30.28452491760254,125.7938232421875,23.8799991607666,26.68449993133545,-0.20814848571109537
2022-07-21,30.547794342041016,124.83226013183594,23.110000610351562,26.392499923706055,-0.13702971914694773
2022-07-22,30.348072052001953,123.79341888427734,23.030000686645508,26.091499996185302,-0.12433425576550111
2022-07-25,30.620410919189453,127.47654724121094,23.360000610351562,25.898000049591065,-0.2270734160343093
2022-07-26,30.003101348876953,126.48064422607422,24.690000534057617,25.785000038146972,-0.2713171758975437
2022-07-27,30.493318557739258,128.14620971679688,23.239999771118164,25.528999996185302,-0.2691500031705109
2022-07-28,30.248212814331055,129.11639404296875,22.329999923706055,25.2375,-0.3381874282048984
2022-07-29,30.693037033081055,140.61228942871094,21.329999923706055,24.86850004196167,-0.7125410536383636
2022-08-01,30.602251052856445,137.80479431152344,22.84000015258789,24.675500011444093,-0.6187530467994194
2022-08-02,29.994020462036133,136.62864685058594,23.93000030517578,24.494999980926515,-0.6550005951494831
2022-08-03,30.538707733154297,133.38331604003906,21.950000762939453,24.25600004196167,-0.46052463036051466
2022-08-04,30.320833206176758,129.76025390625,21.440000534057617,24.024000072479247,-0.35283408548278367
2022-08-05,30.829208374023438,131.90664672851562,21.149999618530273,23.84950008392334,-0.3663838795889381
2022-08-08,30.402544021606445,131.70916748046875,21.290000915527344,23.60550012588501,-0.4154642229596986
2022-08-09,30.792890548706055,133.42628479003906,21.770000457763672,23.329500102996825,-0.42847065642357873
2022-08-10,31.836877822875977,133.77830505371094,19.739999771118164,22.975500106811523,-0.3034336692449559
2022-08-11,32.59943389892578,137.0407257080078,20.200000762939453,22.665500164031982,-0.3253735702753697
2022-08-12,32.95348358154297,137.2382049560547,19.530000686645508,22.43050022125244,-0.28591302866468943
2022-08-15,32.90808868408203,134.6282196044922,19.950000762939453,22.163000297546386,-0.19355591541319292
2022-08-16,33.26213073730469,134.2848358154297,19.690000534057617,21.922500324249267,-0.13371114003226858
2022-08-17,33.0533447265625,135.39231872558594,19.899999618530273,21.723500347137453,-0.20311183499839044
2022-08-18,32.935325622558594,137.76611328125,19.559999465942383,21.546000289916993,-0.30821552624307436
2022-08-19,32.20907974243164,136.61386108398438,20.600000381469727,21.424500274658204,-0.36099804946335673
2022-08-22,31.51914405822754,135.92945861816406,23.799999237060547,21.44650020599365,-0.4266036500412464
2022-08-23,31.237722396850586,140.3391571044922,24.110000610351562,21.41750020980835,-0.6300881433613763
2022-08-24,31.337583541870117,141.37876892089844,22.81999969482422,21.396500205993654,-0.656041993268682
2022-08-25,31.90042495727539,142.6176300048828,21.780000686645508,21.369000244140626,-0.628171174280442
2022-08-26,30.892751693725586,141.56935119628906,25.559999465942383,21.580500221252443,-0.7221552415078641
2022-08-29,30.774736404418945,142.62631225585938,26.209999084472656,21.74900016784668,-0.7776266889807973
2022-08-30,30.947221755981445,139.15223693847656,26.209999084472656,21.863000106811523,-0.6238376323867609
2022-08-31,30.511474609375,136.93438720703125,25.8700008392334,22.059000110626222,-0.5979730414416631
2022-09-01,30.584575653076172,134.751220703125,25.559999465942383,22.26500005722046,-0.506004789859168
2022-09-02,30.548025131225586,136.7524871826172,25.469999313354492,22.48100004196167,-0.5862750726472403
2022-09-06,30.20992088317871,136.12002563476562,26.90999984741211,22.761999988555907,-0.6072286280682123
2022-09-07,30.67595863342285,134.37869262695312,24.639999389648438,22.905499935150146,-0.4798579478297879
2022-09-08,31.6628475189209,135.1064453125,23.610000610351562,23.098999977111816,-0.37654664201934024
2022-09-09,31.927845001220703,138.589111328125,22.790000915527344,23.228499984741212,-0.47270290091108824
2022-09-12,32.22939682006836,140.78099060058594,23.8700008392334,23.445499992370607,-0.5153665061133736
2022-09-13,31.06888771057129,138.10397338867188,27.270000457763672,23.811499977111815,-0.5682103653323981
2022-09-14,30.950098037719727,141.44808959960938,26.15999984741211,24.13499994277954,-0.7099877719383463
2022-09-15,31.53491973876953,139.15223693847656,26.270000457763672,24.45349998474121,-0.5459809389003407
2022-09-16,31.178543090820312,135.53961181640625,26.299999237060547,24.79049997329712,-0.45703216641496386
2022-09-19,31.69939422607422,135.92945861816406,25.760000228881836,25.048499965667723,-0.4027245786816037
2022-09-20,31.224227905273438,135.39230346679688,27.15999984741211,25.216499996185302,-0.445427878080769
2022-09-21,30.29216766357422,134.2920379638672,27.989999771118164,25.41049995422363,-0.5274355399819932
2022-09-22,29.69820213317871,134.18809509277344,27.350000381469727,25.636999988555907,-0.6022049125781564
2022-09-23,28.994579315185547,125.42070007324219,29.920000076293945,26.04399995803833,-0.36497401663635354
2022-09-26,28.354930877685547,122.11992645263672,32.2599983215332,26.37899990081787,-0.3253061011586929
2022-09-27,27.93458366394043,122.17192077636719,32.599998474121094,26.698499870300292,-0.3829522792139315
2022-09-28,28.3914794921875,126.29571533203125,30.18000030517578,26.89699993133545,-0.4778506194581187
2022-09-29,28.016822814941406,125.42070007324219,31.84000015258789,27.195499897003174,-0.49450464354563867
2022-09-30,27.596481323242188,124.46769714355469,31.6200008392334,27.498499965667726,-0.5142715003748521
2022-10-03,28.409753799438477,131.45045471191406,30.100000381469727,27.730000019073486,-0.6697129256933216
2022-10-04,29.58854866027832,136.56187438964844,29.06999969482422,27.83800001144409,-0.7061997717611606
2022-10-05,29.168201446533203,137.3416290283203,28.549999237060547,28.033500003814698,-0.7912753930102049
2022-10-06,28.74785614013672,139.84535217285156,30.520000457763672,28.378999996185303,-0.9413275062960526
2022-10-07,28.09906578063965,138.64112854003906,31.360000610351562,28.807499980926515,-0.981890109872159
2022-10-10,28.016822814941406,136.1374053955078,32.45000076293945,29.236499977111816,-0.8984195779365033
2022-10-11,27.20355224609375,136.16334533691406,33.630001068115234,29.554500007629393,-1.0071372203342646
2022-10-12,27.285795211791992,136.57057189941406,33.56999969482422,29.925,-1.011590344035091
2022-10-13,28.958030700683594,143.18942260742188,31.940000534057617,30.2085000038147,-1.0395228653102315
2022-10-14,28.967166900634766,138.73641967773438,32.02000045776367,30.494500064849852,-0.8704778848068677
2022-10-17,30.721643447875977,139.75003051757812,31.3700008392334,30.77500009536743,-0.676252626250742
2022-10-18,31.873023986816406,140.97158813476562,30.5,30.942000102996825,-0.5697615102526219
2022-10-19,30.995777130126953,145.54588317871094,30.760000228881836,31.08050012588501,-0.858383048691078
2022-10-20,30.794748306274414,146.37757873535156,29.979999542236328,31.21200008392334,-0.9163616069817707
2022-10-21,31.936994552612305,150.04222106933594,29.690000534057617,31.200500106811525,-0.9031609679730335
2022-10-24,32.0466423034668,149.99026489257812,29.850000381469727,31.08000020980835,-0.8866768808731521
2022-10-25,32.33905792236328,151.5496368408203,28.459999084472656,30.87300024032593,-0.9067114885435119
2022-10-26,32.6223258972168,153.4209442138672,27.280000686645508,30.728000259399415,-0.9397148656219397
2022-10-27,32.777671813964844,154.1226806640625,27.389999389648438,30.50550022125244,-0.9455836425093187
2022-10-28,33.06095886230469,155.92466735839844,25.75,30.212000179290772,-0.975971781454186
2022-10-31,32.93301010131836,156.72171020507812,25.8799991607666,30.001000118255615,-1.0229628158166946
2022-11-01,33.079227447509766,157.86532592773438,25.809999465942383,29.838000106811524,-1.0466954469438685
2022-11-02,32.97871398925781,154.6425018310547,25.860000610351562,29.703500175476073,-0.9385422721898318
2022-11-03,32.795955657958984,156.92098999023438,25.299999237060547,29.442500114440918,-1.0486303285109855
2022-11-04,33.61835861206055,158.9049072265625,24.549999237060547,29.102000045776368,-1.0144548019769988
2022-11-07,33.819393157958984,160.80223083496094,24.350000381469727,28.69700002670288,-1.0593328064209884
2022-11-08,33.9107780456543,160.5682830810547,25.540000915527344,28.292500019073486,-1.0384088339386832
2022-11-09,33.37164306640625,154.14866638183594,26.09000015258789,27.91850004196167,-0.8678752899532716
2022-11-10,34.84284591674805,157.06826782226562,23.530000686645508,27.498000049591063,-0.7830145874683
2022-11-11,35.098697662353516,161.53860473632812,22.520000457763672,27.023000049591065,-0.9176079787945565
2022-11-14,34.504737854003906,161.6165771484375,23.729999542236328,26.64099998474121,-0.9992330195985231
2022-11-15,34.44990921020508,162.9160614013672,24.540000915527344,26.34300003051758,-1.0554744167921646
2022-11-16,34.13922119140625,160.26507568359375,24.110000610351562,26.010500049591066,-0.9967173305735771
2022-11-17,33.965599060058594,160.7190399169922,23.93000030517578,25.708000087738036,-1.036828346815627
2022-11-18,33.9838752746582,159.75869750976562,23.1200008392334,25.379500102996825,-0.9982116492466995
2022-11-21,34.093536376953125,158.2308807373047,22.360000610351562,25.005000114440918,-0.9261002892976758
2022-11-22,34.258018493652344,162.29052734375,21.290000915527344,24.646500205993654,-1.0573190841225173
2022-11-23,34.367671966552734,160.85003662109375,20.350000381469727,24.300000190734863,-0.9885000725426109
2022-11-25,34.44990921020508,160.37857055664062,20.5,23.955500221252443,-0.9598358397067521
2022-11-28,33.68232345581055,155.71649169921875,22.209999084472656,23.778500175476076,-0.8858088378464168
2022-11-29,33.81025695800781,158.0475311279297,21.889999389648438,23.579000186920165,-0.9567179203821198
2022-11-30,34.58698654174805,160.03807067871094,20.579999923706055,23.31750020980835,-0.9288426790984096
2022-12-01,33.59430694580078,159.3221893310547,19.84000015258789,23.016500186920165,-1.0333685563866637
2022-12-02,33.162322998046875,158.0475311279297,19.059999465942383,22.704500198364258,-1.0425545187668912
2022-12-05,31.682525634765625,154.14500427246094,20.75,22.514500236511232,-1.0915071290376166
2022-12-06,30.33139419555664,150.17263793945312,22.170000076293945,22.405500221252442,-1.1207821488401712
2022-12-07,30.092418670654297,150.61788940429688,22.68000030517578,22.262500190734862,-1.1692226258088292
2022-12-08,29.816675186157227,151.50840759277344,22.290000915527344,22.072500228881836,-1.2393162248383542
2022-12-09,29.761531829833984,146.6717529296875,22.829999923706055,22.037500190734864,-1.0643269154725938
2022-12-12,30.083223342895508,148.19960021972656,25.0,22.16150016784668,-1.0792949579976818
2022-12-13,30.101608276367188,151.4996795654297,22.549999237060547,22.10250015258789,-1.2012400721599779
2022-12-14,29.66961669921875,150.45204162597656,21.139999389648438,21.932500076293945,-1.2189834879516077
2022-12-15,29.200862884521484,149.32582092285156,22.829999923706055,21.86850004196167,-1.238635267630604
2022-12-16,29.136518478393555,147.3003387451172,22.6200008392334,21.803000068664552,-1.1708185864399003
2022-12-19,29.4674072265625,148.3130645751953,22.420000076293945,21.768000030517577,-1.1651531643851254
2022-12-20,29.586891174316406,150.74884033203125,21.479999542236328,21.723999977111816,-1.2411291566111347
2022-12-21,30.03727149963379,152.52114868164062,20.06999969482422,21.66299991607666,-1.2482626315161358
2022-12-22,29.770721435546875,150.2337646484375,21.969999313354492,21.743999862670897,-1.1973624902543807
2022-12-23,29.844257354736328,154.87838745117188,20.8700008392334,21.76249990463257,-1.3626774787158413
2022-12-27,29.899396896362305,156.8252410888672,21.649999618530273,21.73449993133545,-1.428750069681039
2022-12-28,30.119993209838867,154.51170349121094,22.139999389648438,21.74699993133545,-1.3123283154333312
2022-12-29,30.460071563720703,155.68157958984375,21.440000534057617,21.789999961853027,-1.3113685059276143
2022-12-30,30.44169044494629,156.70303344726562,21.670000076293945,21.88149995803833,-1.35230240466262
2023-01-03,30.800153732299805,151.90127563476562,22.899999618530273,22.073499965667725,-1.1238348374514788
2023-01-04,31.379199981689453,150.2861328125,22.010000228881836,22.136499977111818,-0.9862492217671908
2023-01-05,31.31486701965332,152.9926300048828,22.459999084472656,22.15099992752075,-1.0967803472881177
2023-01-06,31.62737274169922,154.14500427246094,21.1299991607666,22.073499870300292,-1.098813640232345
2023-01-09,31.1494197845459,152.94021606445312,21.969999313354492,22.05749979019165,-1.1167228720723428
2023-01-10,31.360824584960938,153.69102478027344,20.579999923706055,21.944999790191652,-1.1170146587696288
2023-01-11,31.59979820251465,152.95765686035156,21.09000015258789,21.749499797821045,-1.057715263164393
2023-01-12,31.682525634765625,154.59901428222656,18.829999923706055,21.56349983215332,-1.1086188642018069
2023-01-13,32.38105773925781,155.01805114746094,18.350000381469727,21.423999881744386,-1.0318727456153496
2023-01-17,31.728477478027344,157.57608032226562,19.360000610351562,21.25049991607666,-1.214737545029183
2023-01-18,30.9931697845459,154.72994995117188,20.34000015258789,21.136499881744385,-1.2048779199951651
2023-01-19,30.54279327392578,156.27523803710938,20.520000457763672,21.041499900817872,-1.3227848647431042
2023-01-20,31.112653732299805,157.9340362548828,19.850000381469727,20.95999994277954,-1.30981170240022
2023-01-23,31.544647216796875,157.72450256347656,19.809999465942383,20.946999931335448,-1.2446849640827071
2023-01-24,31.774436950683594,157.87294006347656,19.200000762939453,20.808500003814697,-1.2198376618107152
2023-01-25,32.0501708984375,156.34510803222656,19.079999923706055,20.71899995803833,-1.1257248300287803
2023-01-26,32.48217010498047,163.94932556152344,18.729999542236328,20.572999954223633,-1.3550993020216915
2023-01-27,32.58326721191406,156.66812133789062,18.510000228881836,20.391499996185303,-1.0672760641944081
2023-01-30,32.44540023803711,152.0846405029297,19.940000534057617,20.316499996185303,-0.9127879397518059
2023-01-31,32.610843658447266,151.92747497558594,19.399999618530273,20.202999973297118,-0.8849468249976571
2023-02-01,33.015262603759766,149.6051788330078,17.8700008392334,19.951500034332277,-0.7438426172468686
2023-02-02,33.208282470703125,147.5535125732422,18.729999542236328,19.7875,-0.6409441057877547
2023-02-03,33.48402404785156,147.9376678466797,18.329999923706055,19.58100004196167,-0.6188934770704057
2023-02-06,33.428871154785156,148.1035614013672,19.43000030517578,19.49600009918213,-0.6324525521121822
2023-02-07,33.79652404785156,151.98863220214844,18.65999984741211,19.33050012588501,-0.7301760134787872
2023-02-08,33.548362731933594,148.4178466796875,19.6299991607666,19.28300008773804,-0.6284681000332901
2023-02-09,32.83143615722656,147.05587768554688,20.709999084472656,19.264000034332277,-0.6721117547223344
2023-02-10,32.702754974365234,150.13772583007812,20.530000686645508,19.34900007247925,-0.8053146227597532
2023-02-13,32.7671012878418,149.2996063232422,20.34000015258789,19.448500061035155,-0.7652012863129646
2023-02-14,32.73951721191406,150.4433135986328,18.90999984741211,19.426000022888182,-0.8119621264544824
2023-02-15,32.68437576293945,148.85792541503906,18.229999542236328,19.320499992370607,-0.7595134990760972
2023-02-16,32.42702102661133,146.70884704589844,20.170000076293945,19.30299997329712,-0.7126079551150205
2023-02-17,32.491355895996094,143.43243408203125,20.020000457763672,19.311499977111815,-0.5805963285979246
2023-02-21,31.728477478027344,141.8030242919922,22.8700008392334,19.46450004577637,-0.6202476621754818
2023-02-22,31.517080307006836,141.23052978515625,22.290000915527344,19.619000053405763,-0.6266755657416456
2023-02-23,31.489498138427734,142.62210083007812,21.139999389648438,19.72200002670288,-0.6827781921219755
2023-02-24,31.443544387817383,143.04489135742188,21.670000076293945,19.869000053405763,-0.7048010910955081
2023-02-27,31.443544387817383,143.40599060058594,20.950000762939453,19.99100008010864,-0.7184109994325573
2023-02-28,31.526262283325195,141.60044860839844,20.700000762939453,20.029000091552735,-0.6394014817174535
2023-03-01,31.379199981689453,142.72779846191406,20.579999923706055,20.088000106811524,-0.7013739703241743
2023-03-02,30.981412887573242,143.17698669433594,19.59000015258789,20.17400007247925,-0.7710017667296288
2023-03-03,31.601232528686523,145.29083251953125,18.489999771118164,20.16200008392334,-0.7685609848119508
2023-03-06,31.536466598510742,146.3565673828125,18.610000610351562,20.176000118255615,-0.8173087828469588
2023-03-07,30.528120040893555,144.4717254638672,19.59000015258789,20.184000110626222,-0.8798518023000798
2023-03-08,30.121076583862305,143.5557403564453,19.110000610351562,20.206500148773195,-0.8992521799387907
2023-03-09,28.25238609313965,141.37144470214844,22.610000610351562,20.35550022125244,-1.0644848402742337
2023-03-10,28.00261116027832,140.63156127929688,24.799999237060547,20.560000228881837,-1.0696880051349467
2023-03-13,26.374441146850586,139.78607177734375,26.520000457763672,20.859500217437745,-1.253517033524789
2023-03-14,26.6057186126709,141.5915985107422,23.729999542236328,21.029000186920165,-1.2909286909301518
2023-03-15,26.355939865112305,135.46148681640625,26.139999389648438,21.390500164031984,-1.0929734953292163
2023-03-16,26.799983978271484,135.89306640625,22.989999771118164,21.628500175476074,-1.0504140190176856
2023-03-17,25.736133575439453,134.1755828857422,25.510000228881836,21.89550018310547,-1.1266178170131922
2023-03-20,25.671377182006836,136.14852905273438,24.149999618530273,22.102000141143797,-1.2095573413001133
2023-03-21,26.44845199584961,140.3145294189453,21.3799991607666,22.027500057220458,-1.2636299520525973
2023-03-22,25.569610595703125,137.46083068847656,22.260000228881836,22.026000022888184,-1.2725000444203833
