Date,AMD,LOW,VIX,AvgVIX,zscore
2020-05-29,53.79999923706055,116.9417724609375,27.510000228881836,30.89700002670288,-0.6933140677400328
2020-06-01,53.630001068115234,116.01773834228516,28.229999542236328,30.449000072479247,-0.6582561865701417
2020-06-02,53.540000915527344,118.40409088134766,26.84000015258789,29.992500019073486,-0.7952679692329417
2020-06-03,52.72999954223633,119.17565155029297,25.65999984741211,29.594999980926513,-0.9081669674513192
2020-06-04,52.630001068115234,115.44355773925781,25.809999465942383,29.179500007629393,-0.7150392492477549
2020-06-05,53.099998474121094,117.4980239868164,24.520000457763672,28.8335000038147,-0.7849012524837073
2020-06-08,52.970001220703125,117.35443115234375,25.809999465942383,28.725,-0.7885525378782202
2020-06-09,56.38999938964844,116.24198150634766,27.56999969482422,28.725,-0.4279300889300935
2020-06-10,57.439998626708984,116.7175064086914,27.56999969482422,28.451499938964844,-0.3614173025877814
2020-06-11,52.83000183105469,111.19113159179688,40.790000915527344,28.727000045776368,-0.4674066305793523
2020-06-12,53.5,113.08409881591797,36.09000015258789,28.901000022888184,-0.5109617768558504
2020-06-15,54.68000030517578,114.59127044677734,34.400001525878906,29.026500129699706,-0.48884251933034367
2020-06-16,54.459999084472656,118.18881225585938,33.66999816894531,29.245000076293945,-0.7028018214802817
2020-06-17,54.54999923706055,121.69659423828125,33.470001220703125,29.392000102996825,-0.8846722317858898
2020-06-18,54.040000915527344,120.70972442626953,32.939998626708984,29.639500045776366,-0.8760828860526119
2020-06-19,54.22999954223633,120.06378936767578,35.119998931884766,29.91899995803833,-0.8244459167929721
2020-06-22,54.7599983215332,120.86226654052734,31.770000457763672,30.09949998855591,-0.8210859331927655
2020-06-23,53.9900016784668,120.4675064086914,31.3700008392334,30.267500019073488,-0.8673707912606093
2020-06-24,52.38999938964844,118.40409088134766,33.84000015258789,30.57849998474121,-0.8962923375593256
2020-06-25,51.93000030517578,118.21569061279297,32.220001220703125,30.760000038146973,-0.9265091921678528
2020-06-26,50.099998474121094,116.09847259521484,34.72999954223633,31.121000003814697,-0.9727247435305907
2020-06-29,50.279998779296875,119.78569793701172,31.780000686645508,31.298500061035156,-1.1563970714411427
2020-06-30,52.61000061035156,121.22109985351562,30.43000030517578,31.47800006866455,-1.0293705881792352
2020-07-01,52.58000183105469,121.67865753173828,28.6200008392334,31.626000118255615,-1.0567605048138022
2020-07-02,52.34000015258789,121.75044250488281,27.68000030517578,31.719500160217287,-1.0817276536563882
2020-07-06,53.400001525878906,121.7952651977539,27.940000534057617,31.890500164031984,-0.991034523201565
2020-07-07,52.93000030517578,121.13142395019531,29.43000030517578,32.07150020599365,-0.9964079125691613
2020-07-08,53.43000030517578,121.78630065917969,28.079999923706055,32.097000217437746,-0.9879142196204933
2020-07-09,57.2599983215332,121.66068267822266,29.260000228881836,32.18150024414062,-0.6446636345732542
2020-07-10,55.880001068115234,123.29346466064453,27.290000915527344,31.506500244140625,-0.8542286156074786
2020-07-13,53.59000015258789,122.5040054321289,32.189998626708984,31.31150016784668,-1.0126876742483764
2020-07-14,54.720001220703125,125.65299987792969,29.520000457763672,31.067500114440918,-1.0837859725226475
2020-07-15,55.34000015258789,126.69363403320312,27.760000228881836,30.772000217437743,-1.085620814777662
2020-07-16,54.91999816894531,128.06626892089844,28.0,30.49850015640259,-1.1967785597128306
2020-07-17,55.040000915527344,129.53759765625,25.68000030517578,30.13550024032593,-1.26583791906596
2020-07-20,57.459999084472656,129.2774200439453,24.459999084472656,29.602500247955323,-1.0391719232744747
2020-07-21,57.0,130.58323669433594,24.84000015258789,29.256000232696532,-1.1502283254275982
2020-07-22,61.790000915527344,133.77127075195312,24.31999969482422,28.903500175476076,-0.9019181366318992
2020-07-23,59.56999969482422,131.93406677246094,26.079999923706055,28.515500164031984,-0.9975432383814224
2020-07-24,69.4000015258789,132.411376953125,25.84000015258789,28.19650011062622,-0.15982874364837626
2020-07-27,68.97000122070312,134.29356384277344,24.739999771118164,27.697000122070314,-0.29943239865223237
2020-07-28,67.61000061035156,133.0238037109375,25.440000534057617,27.380000114440918,-0.35020851719961155
2020-07-29,76.08999633789062,133.92437744140625,24.100000381469727,27.063500118255615,0.346012533674138
2020-07-30,78.19999694824219,134.36561584472656,24.760000228881836,26.870500087738037,0.5074983854648408
2020-07-31,77.43000030517578,134.1044921875,24.459999084472656,26.70950002670288,0.45398357838095976
2020-08-03,77.66999816894531,135.32928466796875,24.280000686645508,26.526500034332276,0.40880345870772883
2020-08-04,85.04000091552734,134.78890991210938,23.760000228881836,26.243000030517578,1.0854724176566983
2020-08-05,85.30999755859375,135.3202667236328,22.989999771118164,25.988500022888182,1.080443594712169
2020-08-06,86.70999908447266,136.15780639648438,22.649999618530273,25.657999992370605,1.1581175046937318
2020-08-07,84.8499984741211,137.58970642089844,22.209999084472656,25.403999900817873,0.9172536300720789
2020-08-10,82.23999786376953,138.43624877929688,22.1299991607666,24.90099992752075,0.6421731799858345
2020-08-11,76.87999725341797,138.57130432128906,24.030000686645508,24.626499938964844,0.16400562460027016
2020-08-12,82.61000061035156,141.05690002441406,22.280000686645508,24.352499961853027,0.5328954074757443
2020-08-13,81.83999633789062,140.21939086914062,22.1299991607666,24.058999919891356,0.5105633161191337
2020-08-14,81.30000305175781,138.99456787109375,22.049999237060547,23.877499866485596,0.5293913409013632
2020-08-17,82.41999816894531,142.65992736816406,21.350000381469727,23.72199993133545,0.42947786537091265
2020-08-18,81.66000366210938,142.20962524414062,21.510000228881836,23.555499935150145,0.3870765780103702
2020-08-19,81.08999633789062,142.54283142089844,22.540000915527344,23.466499996185302,0.31897606117561567
2020-08-20,82.7699966430664,142.81304931640625,22.719999313354492,23.298499965667723,0.45194009281621045
2020-08-21,83.80999755859375,145.64085388183594,22.540000915527344,23.133500003814696,0.390312427765117
2020-08-24,83.08000183105469,149.16207885742188,22.3700008392334,23.01500005722046,0.13568042034515987
2020-08-25,86.3499984741211,149.42318725585938,22.030000686645508,22.844500064849854,0.4088139535677608
2020-08-26,86.0199966430664,153.4488067626953,23.270000457763672,22.803000068664552,0.16203171564583277
2020-08-27,83.80000305175781,149.7744598388672,24.469999313354492,22.788500022888183,0.16579968324712302
2020-08-28,85.55000305175781,149.05397033691406,22.959999084472656,22.713500022888184,0.35851185887409537
2020-08-31,90.81999969482422,148.31553649902344,26.40999984741211,22.819999980926514,0.8614165612110755
2020-09-01,92.18000030517578,150.92721557617188,26.1200008392334,22.938000011444093,0.839592698453763
2020-09-02,90.22000122070312,153.5388641357422,26.56999969482422,23.117000007629393,0.5261179415406623
2020-09-03,82.54000091552734,145.46070861816406,33.599998474121094,23.664499950408935,0.28849297873753926
2020-09-04,82.01000213623047,140.8407745361328,30.75,24.091499996185302,0.49187998319667586
2020-09-08,78.69000244140625,138.45423889160156,31.459999084472656,24.557999992370604,0.32934286912840194
2020-09-09,81.91000366210938,143.66856384277344,28.809999465942383,24.79699993133545,0.33010743460855524
2020-09-10,78.9800033569336,142.58787536621094,29.709999084472656,25.168499851226805,0.13118221950140949
2020-09-11,76.33999633789062,145.79388427734375,26.8700008392334,25.405499935150146,-0.2741851579493633
2020-09-14,77.9000015258789,148.7657928466797,25.850000381469727,25.595499992370605,-0.2979281835988071
2020-09-15,78.93000030517578,152.22398376464844,25.59000015258789,25.807499980926515,-0.3945394272678231
2020-09-16,76.66000366210938,150.13467407226562,26.040000915527344,26.03400001525879,-0.4809171588361447
2020-09-17,76.55000305175781,147.49600219726562,26.459999084472656,26.229999923706053,-0.34782399183170765
2020-09-18,74.93000030517578,144.1819305419922,25.829999923706055,26.385499954223633,-0.3108400059968981
2020-09-21,77.94000244140625,143.73162841796875,27.780000686645508,26.64749994277954,-0.022057794129216993
2020-09-22,77.69999694824219,145.48773193359375,26.860000610351562,26.87199993133545,-0.1381496303556907
2020-09-23,74.7300033569336,142.84002685546875,28.579999923706055,27.199499893188477,-0.25581001417815746
2020-09-24,75.81999969482422,142.7589874267578,28.510000228881836,27.461499881744384,-0.15567256729507428
2020-09-25,78.05999755859375,143.6865997314453,26.3799991607666,27.55699987411499,-0.009080439206775107
2020-09-28,79.4800033569336,146.42431640625,26.190000534057617,27.71849994659424,-0.03245185410474429
2020-09-29,81.7699966430664,146.1271514892578,26.270000457763672,27.711499977111817,0.18479465480867333
2020-09-30,81.98999786376953,149.36920166015625,26.3700008392334,27.723999977111816,0.028720989160645898
2020-10-01,84.86000061035156,150.54891967773438,26.700000762939453,27.73050003051758,0.21701793108369796
2020-10-02,81.80000305175781,149.9365692138672,27.6299991607666,27.432000064849852,-0.018665016136926345
2020-10-05,86.1500015258789,151.78273010253906,27.959999084472656,27.292500019073486,0.26358971240949913
2020-10-06,84.4800033569336,148.58567810058594,29.479999542236328,27.19350004196167,0.28985079020593996
2020-10-07,86.69000244140625,151.71974182128906,28.059999465942383,27.15600004196167,0.3144350270709796
2020-10-08,86.51000213623047,153.88108825683594,26.360000610351562,26.988500118255615,0.18169018002658638
2020-10-09,83.0999984741211,156.00645446777344,25.0,26.895000076293947,-0.23285470127064026
2020-10-12,84.29000091552734,155.55613708496094,25.06999969482422,26.85600004196167,-0.10395346871571072
2020-10-13,85.27999877929688,157.8976593017578,26.06999969482422,26.880000019073485,-0.1436650997631852
2020-10-14,84.20999908447266,156.34866333007812,26.399999618530273,26.897999954223632,-0.15385835168540316
2020-10-15,83.12999725341797,158.63612365722656,26.969999313354492,26.923499965667723,-0.3724887421258511
2020-10-16,83.16999816894531,160.03196716308594,27.40999984741211,27.002499961853026,-0.4444921623744127
2020-10-19,82.0,157.71749877929688,29.18000030517578,27.07249994277954,-0.42205670302075526
2020-10-20,81.55999755859375,160.03091430664062,29.350000381469727,27.196999931335448,-0.5858691827538224
2020-10-21,79.19999694824219,157.69039916992188,28.649999618530273,27.20049991607666,-0.6665628871800645
2020-10-22,79.41999816894531,154.7534637451172,28.110000610351562,27.180499935150145,-0.4883434568873846
2020-10-23,81.95999908447266,155.5577850341797,27.549999237060547,27.238999938964845,-0.30872666965368556
2020-10-26,82.2300033569336,151.93402099609375,32.459999084472656,27.552499866485597,-0.08895607648153836
2020-10-27,78.87999725341797,149.23204040527344,33.349998474121094,27.906499767303465,-0.23706308750116484
2020-10-28,76.4000015258789,145.8704376220703,40.279998779296875,28.60199966430664,-0.2730555321202773
2020-10-29,78.0199966430664,145.2649688720703,37.59000015258789,29.146499633789062,-0.09798672463396071
2020-10-30,75.29000091552734,142.87022399902344,38.02000045776367,29.665999698638917,-0.2082495331272057
2020-11-02,74.69999694824219,144.79502868652344,37.130001068115234,30.124499797821045,-0.36421474714120844
2020-11-03,76.58000183105469,148.7892608642578,35.54999923706055,30.427999782562257,-0.41515606595116855
2020-11-04,81.3499984741211,152.015380859375,29.56999969482422,30.50349979400635,-0.17066370638775752
2020-11-05,83.0,152.94615173339844,27.579999923706055,30.56449975967407,-0.07607196483855493
2020-11-06,85.87999725341797,152.2864532470703,24.860000610351562,30.55749979019165,0.21261836850139268
2020-11-09,83.12000274658203,138.6681671142578,25.75,30.59149980545044,0.706931953617985
2020-11-10,77.98999786376953,140.71044921875,24.799999237060547,30.527999782562254,0.14578483375107476
2020-11-11,81.27999877929688,142.77987670898438,23.450000762939453,30.380499839782715,0.32284270332690906
2020-11-12,81.83999633789062,142.7617950439453,25.350000381469727,30.299499893188475,0.3730151458629891
2020-11-13,81.43000030517578,143.891357421875,23.100000381469727,30.083999919891358,0.27588701049140324
2020-11-16,83.7300033569336,146.30418395996094,22.450000762939453,29.74749994277954,0.34739793622168613
2020-11-17,83.36000061035156,144.4606475830078,22.709999084472656,29.415499877929687,0.41463253980761167
2020-11-18,82.54000091552734,132.60458374023438,23.84000015258789,29.174999904632568,0.9840300892678029
2020-11-19,85.54000091552734,135.18907165527344,23.110000610351562,28.924999904632568,1.1077466014622663
2020-11-20,84.63999938964844,135.48721313476562,23.700000762939453,28.732499980926512,1.0125540878439234
2020-11-23,85.30999755859375,138.86697387695312,22.65999984741211,28.242500019073486,0.8885610119945471
2020-11-24,85.06999969482422,140.03271484375,21.639999389648438,27.657000064849854,0.8044094129481288
2020-11-25,86.70999908447266,139.96044921875,21.25,26.70550012588501,0.9523883891094719
2020-11-27,87.19000244140625,139.77064514160156,20.84000015258789,25.86800012588501,1.004824027913462
2020-11-30,92.66000366210938,140.80987548828125,20.56999969482422,24.995500087738037,1.4291240622262178
2020-12-01,92.62999725341797,138.62298583984375,20.770000457763672,24.17750005722046,1.544802344878666
2020-12-02,93.73999786376953,137.1861572265625,21.170000076293945,23.458500099182128,1.7200474939305548
2020-12-03,92.30999755859375,137.3307342529297,21.280000686645508,23.044000148773193,1.586604177442438
2020-12-04,94.04000091552734,135.55050659179688,20.790000915527344,22.704500198364258,1.834893249990278
2020-12-07,94.06999969482422,137.3488006591797,21.299999237060547,22.526500129699706,1.7402379453920729
2020-12-08,92.91999816894531,136.67108154296875,20.68000030517578,22.273000144958495,1.6758792753469574
2020-12-09,89.83000183105469,144.7046661376953,22.270000457763672,22.146500205993654,0.9698019760843334
2020-12-10,91.66000366210938,144.78602600097656,22.520000457763672,22.100000190734864,1.126160740237421
2020-12-11,91.6500015258789,142.61720275878906,23.309999465942383,21.998000144958496,1.2426189196742203
2020-12-14,94.77999877929688,144.66851806640625,24.719999313354492,22.079000091552736,1.406600820224358
2020-12-15,97.12000274658203,147.59642028808594,22.889999389648438,22.101000022888183,1.453759286782099
2020-12-16,96.8499984741211,147.4789581298828,22.5,22.09050006866455,1.4363950705792843
2020-12-17,96.83999633789062,147.78614807128906,21.93000030517578,21.995000076293945,1.4188969395645474
2020-12-18,95.91999816894531,147.4789581298828,21.56999969482422,21.91800003051758,1.3546971847422
2020-12-21,93.2300033569336,148.5000762939453,25.15999984741211,21.99099998474121,1.0631446382863912
2020-12-22,93.16000366210938,148.75311279296875,24.229999542236328,22.069499969482422,1.0433056807845258
2020-12-23,91.55000305175781,146.78309631347656,23.309999465942383,22.15299997329712,1.008452771061838
2020-12-24,91.80999755859375,147.09036254882812,21.530000686645508,22.167000007629394,1.0146689507906794
2020-12-28,91.5999984741211,146.4306640625,21.700000762939453,22.210000038146973,1.0319118806781291
2020-12-29,90.62000274658203,145.07516479492188,23.079999923706055,22.335500049591065,1.019156737624184
2020-12-30,92.29000091552734,145.09323120117188,22.770000457763672,22.435500049591063,1.1648839126369945
2020-12-31,91.70999908447266,145.0480499267578,22.75,22.514500045776366,1.1163767787271022
2021-01-04,92.30000305175781,144.93057250976562,26.969999313354492,22.798999977111816,1.1745626696987812
2021-01-05,92.7699966430664,145.41854858398438,25.34000015258789,23.026499938964843,1.1894499786361379
2021-01-06,90.33000183105469,147.36151123046875,25.06999969482422,23.214999961853028,0.8699859475379955
2021-01-07,95.16000366210938,147.93980407714844,22.3700008392334,23.299499988555908,1.2630013157882916
2021-01-08,94.58000183105469,149.15074157714844,21.559999465942383,23.263999938964844,1.1465361283331492
2021-01-11,97.25,150.2983856201172,24.079999923706055,23.34199991226196,1.3189984898805862
2021-01-12,95.36000061035156,152.71121215820312,23.329999923706055,23.342999935150146,1.022429599711873
2021-01-13,91.77999877929688,153.4702911376953,22.209999084472656,23.217499923706054,0.6668692069499585
2021-01-14,90.79000091552734,153.97633361816406,23.25,23.235499954223634,0.5525229908319758
2021-01-15,88.20999908447266,154.83482360839844,24.34000015258789,23.32749996185303,0.27943146214748354
2021-01-19,89.44999694824219,154.8529510498047,23.239999771118164,23.392999935150147,0.3873810293454418
2021-01-20,88.75,156.3311309814453,21.579999923706055,23.39349994659424,0.24591636462022576
2021-01-21,91.52999877929688,156.2857666015625,21.31999969482422,23.201499938964844,0.4925856490541226
2021-01-22,92.79000091552734,156.34017944335938,21.90999984741211,23.085499954223632,0.6003294360410968
2021-01-25,94.12999725341797,157.88185119628906,23.190000534057617,23.079500007629395,0.6346373783909263
2021-01-26,94.70999908447266,157.5191192626953,23.020000457763672,23.153999996185302,0.7052132753798029
2021-01-27,88.83999633789062,152.08709716796875,37.209999084472656,23.929499912261964,0.4834313681167095
2021-01-28,87.5199966430664,156.2857666015625,30.209999084472656,24.285999870300294,0.14031834880813127
2021-01-29,85.63999938964844,151.3072052001953,33.09000015258789,24.801999855041505,0.2445141379158782
2021-02-01,87.66000366210938,148.15139770507812,30.239999771118164,25.176499843597412,0.5927000570845828
2021-02-02,88.86000061035156,151.1348876953125,25.559999465942383,25.105999851226805,0.5367047563410993
2021-02-03,87.88999938964844,154.05494689941406,22.90999984741211,24.984499835968016,0.29351298664896325
2021-02-04,87.83999633789062,156.91146850585938,21.770000457763672,24.81949987411499,0.1345779301365263
2021-02-05,87.9000015258789,158.72518920898438,20.8700008392334,24.74449987411499,0.04172399743296526
2021-02-08,91.47000122070312,162.4795379638672,21.239999771118164,24.72849988937378,0.15222200412634515
2021-02-09,90.91000366210938,161.218994140625,21.6299991607666,24.605999851226805,0.1712252646900556
2021-02-10,92.3499984741211,160.72930908203125,21.989999771118164,24.538999843597413,0.32421747189974254
2021-02-11,92.66000366210938,159.35995483398438,21.25,24.49099988937378,0.42553482279941385
2021-02-12,93.7699966430664,160.65676879882812,19.969999313354492,24.326999855041503,0.4528848250239758
2021-02-16,91.45999908447266,157.84555053710938,21.459999084472656,24.18299980163574,0.40204954565313356
2021-02-17,89.94000244140625,160.62954711914062,21.5,24.095999813079835,0.11790344746878553
2021-02-18,88.63999938964844,160.65676879882812,22.489999771118164,24.14149980545044,0.00222913424430475
2021-02-19,89.58000183105469,161.0013885498047,22.049999237060547,24.177999782562257,0.0661611944715402
2021-02-22,85.37000274658203,156.34925842285156,23.450000762939453,24.254999828338622,-0.05198751957453154
2021-02-23,84.73999786376953,152.8850860595703,23.110000610351562,24.25099983215332,0.08008565786385921
2021-02-24,86.94000244140625,147.19012451171875,21.34000015258789,24.16699981689453,0.5814564260907863
2021-02-25,82.41999816894531,143.753173828125,28.889999389648438,23.75099983215332,0.37033146697491925
2021-02-26,84.51000213623047,144.86859130859375,27.950000762939453,23.63799991607666,0.4935864940047671
2021-03-01,86.38999938964844,146.85455322265625,23.350000381469727,23.15099992752075,0.5512951683444401
2021-03-02,84.12999725341797,147.8611602783203,24.100000381469727,22.84399995803833,0.2983013317731095
2021-03-03,80.86000061035156,143.5446014404297,26.670000076293945,22.89949998855591,0.24457421435145368
2021-03-04,77.75,139.44569396972656,28.56999969482422,23.182499980926515,0.1931270037180942
2021-03-05,78.5199966430664,143.80760192871094,24.65999984741211,23.326999950408936,0.024782759864396323
2021-03-08,73.95999908447266,147.74327087402344,25.469999313354492,23.55699987411499,-0.5887261199796296
2021-03-09,78.52999877929688,150.52728271484375,24.030000686645508,23.69649991989136,-0.3378841595002855
2021-03-10,77.5199966430664,152.76722717285156,22.559999465942383,23.742999935150145,-0.5477945903033359
2021-03-11,81.2300033569336,154.84390258789062,21.90999984741211,23.738999938964845,-0.33423252848954677
2021-03-12,81.05000305175781,155.5693817138672,20.690000534057617,23.710999965667725,-0.3892946360548085
2021-03-15,82.5,157.97250366210938,20.030000686645508,23.714000034332276,-0.39192929873224897
2021-03-16,82.75,158.99725341796875,19.790000915527344,23.63050012588501,-0.4254081247954737
2021-03-17,82.62999725341797,158.190185546875,19.229999542236328,23.517000102996825,-0.3922863505662541
2021-03-18,78.12000274658203,158.58009338378906,21.579999923706055,23.47150011062622,-0.8095712041496763
2021-03-19,79.05999755859375,162.7697296142578,20.950000762939453,23.416500186920167,-0.953661412990366
2021-03-22,80.30000305175781,164.9461212158203,18.8799991607666,23.188000106811522,-0.9624767508885652
2021-03-23,78.37999725341797,163.5949249267578,20.299999237060547,23.04750003814697,-1.0580419073487992
2021-03-24,76.4800033569336,163.84884643554688,21.200000762939453,23.04050006866455,-1.238688539189189
2021-03-25,76.22000122070312,167.9205780029297,19.809999465942383,22.586500072479247,-1.481816239620606
