Date,SHEL,ADI,VIX,AvgVIX,zscore
2020-05-05,26.362483978271484,95.33697509765625,33.61000061035156,38.86450004577637,0.3217187409175294
2020-05-06,25.557340621948242,94.71605682373047,34.119998931884766,38.235499954223634,0.23678339299421974
2020-05-07,25.932010650634766,95.70594024658203,31.440000534057617,37.64000005722046,0.24259311362175742
2020-05-08,27.03211212158203,98.8376693725586,27.979999542236328,36.95550012588501,0.2488174526691937
2020-05-11,26.115358352661133,97.56877899169922,27.56999969482422,36.275500202178954,0.17913499684041942
2020-05-12,25.676916122436523,95.93093872070312,33.040000915527344,36.03950033187866,0.1953984169723342
2020-05-13,24.74422836303711,93.41117095947266,35.279998779296875,35.76150026321411,0.18360994557732557
2020-05-14,24.30121421813965,94.93203735351562,32.61000061035156,35.38650026321411,0.04729092138202335
2020-05-15,24.268993377685547,91.6113510131836,31.889999389648438,35.07350015640259,0.20241834956106375
2020-05-18,26.43572235107422,97.49676513671875,29.299999237060547,34.34700002670288,0.22827769796148625
2020-05-19,25.904109954833984,95.6879653930664,30.530000686645508,33.60300006866455,0.23947948173910186
2020-05-20,26.943174362182617,103.103271484375,27.989999771118164,32.90350008010864,0.030965215911168364
2020-05-21,26.129642486572266,99.89956665039062,29.530000686645508,32.31100006103516,0.06906318848535568
2020-05-22,25.968549728393555,99.94456481933594,28.15999984741211,31.92250003814697,0.043929508383788146
2020-05-26,26.33101463317871,101.42042541503906,28.010000228881836,31.658500003814698,0.024623963676036073
2020-05-27,26.56459617614746,103.20225524902344,27.6200008392334,31.361000061035156,-0.02777514527101157
2020-05-28,26.26657485961914,100.39735412597656,28.59000015258789,31.229000091552734,0.064644540110545
2020-05-29,25.73495864868164,102.19790649414062,27.510000228881836,30.89700002670288,-0.09776036582484139
2020-06-01,26.725696563720703,102.0440902709961,28.229999542236328,30.449000072479247,0.050901807899388384
2020-06-02,27.38619041442871,105.68142700195312,26.84000015258789,29.992500019073486,-0.02987425038555719
2020-06-03,28.71522331237793,110.0426025390625,25.65999984741211,29.594999980926513,-0.050142976484326765
2020-06-04,28.650781631469727,110.730224609375,25.809999465942383,29.179500007629393,-0.09240527330608664
2020-06-05,30.422832489013672,112.72985076904297,24.520000457763672,28.8335000038147,0.06408156055883481
2020-06-08,31.64715576171875,111.93363952636719,25.809999465942383,28.725,0.27694790578933237
2020-06-09,30.012033462524414,111.64408874511719,27.56999969482422,28.725,0.05773207114504771
2020-06-10,29.198503494262695,111.18262481689453,27.56999969482422,28.451499938964844,-0.036068667781915614
2020-06-11,26.733753204345703,104.64089965820312,40.790000915527344,28.727000045776368,-0.07285331696449904
2020-06-12,27.748653411865234,107.13816833496094,36.09000015258789,28.901000022888184,-0.04826045006643046
2020-06-15,27.805038452148438,107.21955871582031,34.400001525878906,29.026500129699706,-0.044135617049614086
2020-06-16,28.167499542236328,111.0107421875,33.66999816894531,29.245000076293945,-0.17480636844993658
2020-06-17,27.539226531982422,110.86595916748047,33.470001220703125,29.392000102996825,-0.2574243831253331
2020-06-18,27.627824783325195,111.11930847167969,32.939998626708984,29.639500045776366,-0.25697749712783785
2020-06-19,27.337854385375977,108.73965454101562,35.119998931884766,29.91899995803833,-0.18386383146779903
2020-06-22,27.716434478759766,109.02920532226562,31.770000457763672,30.09949998855591,-0.1438113126850109
2020-06-23,28.07084083557129,111.51742553710938,31.3700008392334,30.267500019073488,-0.21295934309790798
2020-06-24,26.677366256713867,108.09724426269531,33.84000015258789,30.57849998474121,-0.24713985718605952
2020-06-25,27.297582626342773,108.66728210449219,32.220001220703125,30.760000038146973,-0.18612491585477725
2020-06-26,26.50821876525879,106.64956665039062,34.72999954223633,31.121000003814697,-0.2016258378684608
2020-06-29,26.93511962890625,107.67198181152344,31.780000686645508,31.298500061035156,-0.1899335583483018
2020-06-30,26.33101463317871,110.96549987792969,30.43000030517578,31.47800006866455,-0.434484357570811
2020-07-01,26.395448684692383,108.91158294677734,28.6200008392334,31.626000118255615,-0.3265057628947462
2020-07-02,26.500164031982422,109.69876861572266,27.68000030517578,31.719500160217287,-0.3494378137141227
2020-07-06,26.943174362182617,111.8521957397461,27.940000534057617,31.890500164031984,-0.3898490944659162
2020-07-07,26.282682418823242,110.94741821289062,29.43000030517578,32.07150020599365,-0.4405060677323966
2020-07-08,26.37934112548828,111.16455078125,28.079999923706055,32.097000217437746,-0.43716789859299726
2020-07-09,25.195295333862305,112.36795043945312,29.260000228881836,32.18150024414062,-0.6638766497824585
2020-07-10,25.944385528564453,112.64842224121094,27.290000915527344,31.506500244140625,-0.5705584810648613
2020-07-13,26.105484008789062,106.08858489990234,32.189998626708984,31.31150016784668,-0.2320668827167603
2020-07-14,26.991498947143555,106.77623748779297,29.520000457763672,31.067500114440918,-0.13881036109475725
2020-07-15,27.37007713317871,106.67672729492188,27.760000228881836,30.772000217437743,-0.0800446792533727
2020-07-16,26.967342376708984,104.93948364257812,28.0,30.49850015640259,-0.05390872942163804
2020-07-17,26.50821876525879,105.63617706298828,25.68000030517578,30.13550024032593,-0.15288283496679111
2020-07-20,26.105484008789062,105.91667175292969,24.459999084472656,29.602500247955323,-0.22379803613900653
2020-07-21,26.92706871032715,103.67276000976562,24.84000015258789,29.256000232696532,0.0012769854781122297
2020-07-22,26.37934112548828,103.03939056396484,24.31999969482422,28.903500175476076,-0.046356000611243606
2020-07-23,26.089370727539062,101.2840576171875,26.079999923706055,28.515500164031984,-0.003271535870042325
2020-07-24,26.00882339477539,101.5283432006836,25.84000015258789,28.19650011062622,-0.02650621571277153
2020-07-27,26.1377010345459,104.77661895751953,24.739999771118164,27.697000122070314,-0.16436901718177793
2020-07-28,25.85578727722168,104.44183349609375,25.440000534057617,27.380000114440918,-0.18846268262443094
2020-07-29,26.105484008789062,106.3419418334961,24.100000381469727,27.063500118255615,-0.24425309214977203
2020-07-30,24.840883255004883,105.22901916503906,24.760000228881836,26.870500087738037,-0.37103498891314585
2020-07-31,24.01124382019043,103.91705322265625,24.459999084472656,26.70950002670288,-0.42622440926363825
2020-08-03,24.405925750732422,105.47331237792969,24.280000686645508,26.526500034332276,-0.44480339720310935
2020-08-04,25.251676559448242,106.02523040771484,23.760000228881836,26.243000030517578,-0.35075921887896727
2020-08-05,25.388607025146484,105.11139678955078,22.989999771118164,25.988500022888182,-0.28728060807084127
2020-08-06,25.171125411987305,105.62713623046875,22.649999618530273,25.657999992370605,-0.34309663301862503
2020-08-07,24.840883255004883,105.24711608886719,22.209999084472656,25.403999900817873,-0.3719054324440759
2020-08-10,25.33222198486328,105.64523315429688,22.1299991607666,24.90099992752075,-0.3209972184445781
2020-08-11,25.654415130615234,105.46427154541016,24.030000686645508,24.626499938964844,-0.2663534338914059
2020-08-12,26.475996017456055,107.87104797363281,22.280000686645508,24.352499961853027,-0.26497230162327423
2020-08-13,25.76021385192871,106.86671447753906,22.1299991607666,24.058999919891356,-0.31872425769743956
2020-08-14,25.304710388183594,106.02523040771484,22.049999237060547,23.877499866485596,-0.3431974222555685
2020-08-17,25.16643524169922,106.26048278808594,21.350000381469727,23.72199993133545,-0.37422869991877933
2020-08-18,24.84107780456543,106.65861511230469,21.510000228881836,23.555499935150145,-0.4397693523957015
2020-08-19,24.743471145629883,106.90290832519531,22.540000915527344,23.466499996185302,-0.46543679298259183
2020-08-20,24.49945068359375,106.2695541381836,22.719999313354492,23.298499965667723,-0.46976661527549585
2020-08-21,24.10088348388672,104.97566223144531,22.540000915527344,23.133500003814696,-0.46436120247491547
2020-08-24,24.832942962646484,106.07049560546875,22.3700008392334,23.01500005722046,-0.4126413070548359
2020-08-25,24.45064926147461,108.48631286621094,22.030000686645508,22.844500064849854,-0.5833487647908039
2020-08-26,24.42624855041504,109.03825378417969,23.270000457763672,22.803000068664552,-0.6133757192857934
2020-08-27,24.2228946685791,108.26518249511719,24.469999313354492,22.788500022888183,-0.6051868719217248
2020-08-28,24.556385040283203,108.7563247680664,22.959999084472656,22.713500022888184,-0.5812597886394335
2020-08-31,24.141557693481445,106.30069732666016,26.40999984741211,22.819999980926514,-0.5222945278757236
2020-09-01,23.75112533569336,108.0105209350586,26.1200008392334,22.938000011444093,-0.66020485832169
2020-09-02,23.62098503112793,110.80267333984375,26.56999969482422,23.117000007629393,-0.8130605110236565
2020-09-03,23.539644241333008,106.51898193359375,33.599998474121094,23.664499950408935,-0.6186172623853279
2020-09-04,23.515241622924805,106.81000518798828,30.75,24.091499996185302,-0.6360946160247104
2020-09-08,22.799455642700195,102.7082290649414,31.459999084472656,24.557999992370604,-0.5408632929819047
2020-09-09,23.198017120361328,105.00921630859375,28.809999465942383,24.79699993133545,-0.5947097775463986
2020-09-10,22.669313430786133,103.92694091796875,29.709999084472656,25.168499851226805,-0.6180383360409794
2020-09-11,22.840124130249023,103.49950408935547,26.8700008392334,25.405499935150146,-0.5731241206537545
2020-09-14,22.547304153442383,104.24526977539062,25.850000381469727,25.595499992370605,-0.6507462481158345
2020-09-15,22.64491081237793,105.55492401123047,25.59000015258789,25.807499980926515,-0.6998220908072608
2020-09-16,22.81572151184082,105.10017395019531,26.040000915527344,26.03400001525879,-0.6535941368699827
2020-09-17,22.449689865112305,105.03651428222656,26.459999084472656,26.229999923706053,-0.7027225744832244
2020-09-18,21.945390701293945,104.5090103149414,25.829999923706055,26.385499954223633,-0.7492553665028735
2020-09-21,21.400415420532227,103.61770629882812,27.780000686645508,26.64749994277954,-0.7840895278898767
2020-09-22,21.66883659362793,104.31802368164062,26.860000610351562,26.87199993133545,-0.7795014061072627
2020-09-23,21.245872497558594,102.31714630126953,28.579999923706055,27.199499893188477,-0.743569331777992
2020-09-24,21.58749771118164,102.48084259033203,28.510000228881836,27.461499881744384,-0.7027325299541133
2020-09-25,20.936782836914062,103.20842742919922,26.3799991607666,27.55699987411499,-0.8305104062969003
2020-09-28,21.22146987915039,106.46440124511719,26.190000534057617,27.71849994659424,-0.9465274864490267
2020-09-29,20.86357879638672,106.09152221679688,26.270000457763672,27.711499977111817,-0.979622071600414
2020-09-30,20.473146438598633,106.17337799072266,26.3700008392334,27.723999977111816,-1.0392288139042019
2020-10-01,19.716691970825195,108.21968841552734,26.700000762939453,27.73050003051758,-1.245512858896974
2020-10-02,20.009511947631836,103.69047546386719,27.6299991607666,27.432000064849852,-0.9859107867628822
2020-10-05,20.668365478515625,106.0460433959961,27.959999084472656,27.292500019073486,-1.0052689605277407
2020-10-06,20.578887939453125,105.08200073242188,29.479999542236328,27.19350004196167,-0.9716575953779144
2020-10-07,20.814769744873047,107.92865753173828,28.059999465942383,27.15600004196167,-1.0749458109669154
2020-10-08,21.50615882873535,109.44750213623047,26.360000610351562,26.988500118255615,-1.0494193859890224
2020-10-09,21.68510627746582,112.16688537597656,25.0,26.895000076293947,-1.1547038245670993
2020-10-12,21.392282485961914,114.69525909423828,25.06999969482422,26.85600004196167,-1.3180681194706478
2020-10-13,21.001853942871094,112.40333557128906,26.06999969482422,26.880000019073485,-1.2634979610118908
2020-10-14,20.97745132446289,111.90312957763672,26.399999618530273,26.897999954223632,-1.2429179969001665
2020-10-15,20.635828018188477,112.7580337524414,26.969999313354492,26.923499965667723,-1.3327481674970765
2020-10-16,20.554485321044922,112.44882202148438,27.40999984741211,27.002499961853026,-1.3294735990517101
2020-10-19,20.367406845092773,111.51204681396484,29.18000030517578,27.07249994277954,-1.3110901416325007
2020-10-20,20.595155715942383,112.43061828613281,29.350000381469727,27.196999931335448,-1.3227990541618553
2020-10-21,20.196592330932617,113.46745300292969,28.649999618530273,27.20049991607666,-1.4294986647275096
2020-10-22,20.700904846191406,113.45833587646484,28.110000610351562,27.180499935150145,-1.35715304311902
2020-10-23,20.83104133605957,112.95813751220703,27.549999237060547,27.238999938964845,-1.3145385800205696
2020-10-26,20.196592330932617,110.16602325439453,32.459999084472656,27.552499866485597,-1.2707032697353406
2020-10-27,19.67601776123047,109.40203857421875,33.349998474121094,27.906499767303465,-1.3081822002553918
2020-10-28,18.789419174194336,105.92779541015625,40.279998779296875,28.60199966430664,-1.2674897838183765
2020-10-29,20.03391456604004,107.755859375,37.59000015258789,29.146499633789062,-1.177972163094528
2020-10-30,20.782236099243164,107.80133819580078,38.02000045776367,29.665999698638917,-1.0734606714257449
2020-11-02,21.693241119384766,107.755859375,37.130001068115234,30.124499797821045,-0.9413780829120024
2020-11-03,21.85591697692871,108.91092681884766,35.54999923706055,30.427999782562257,-0.9737406063734817
2020-11-04,21.88031578063965,114.5406494140625,29.56999969482422,30.50349979400635,-1.2410456176945044
2020-11-05,21.831510543823242,118.5969467163086,27.579999923706055,30.56449975967407,-1.4431082355061684
2020-11-06,21.693241119384766,121.41635131835938,24.860000610351562,30.55749979019165,-1.5984337767051444
2020-11-09,24.588926315307617,123.52635955810547,25.75,30.59149980545044,-1.2870434806246291
2020-11-10,25.833417892456055,122.58050537109375,24.799999237060547,30.527999782562254,-1.0641037772125863
2020-11-11,25.53246307373047,124.94515991210938,23.450000762939453,30.380499839782715,-1.2207527047371158
2020-11-12,25.181421279907227,123.21712493896484,25.350000381469727,30.299499893188475,-1.1876890729211218
2020-11-13,25.658245086669922,123.93561553955078,23.100000381469727,30.083999919891358,-1.1542600999546333
2020-11-16,27.29425811767578,125.51811218261719,22.450000762939453,29.74749994277954,-0.9971066346876086
2020-11-17,27.746427536010742,123.57183074951172,22.709999084472656,29.415499877929687,-0.8390201829607652
2020-11-18,27.121614456176758,121.1707763671875,23.84000015258789,29.174999904632568,-0.8126205201825344
2020-11-19,27.277816772460938,123.84468841552734,23.110000610351562,28.924999904632568,-0.9189609420024196
2020-11-20,27.67243194580078,122.67146301269531,23.700000762939453,28.732499980926512,-0.8062640322962867
2020-11-23,28.946712493896484,124.6632080078125,22.65999984741211,28.242500019073486,-0.7203724031368874
2020-11-24,30.50873374938965,124.49951171875,21.639999389648438,27.657000064849854,-0.48977891630215314
2020-11-25,29.875699996948242,123.64459228515625,21.25,26.70550012588501,-0.5389189032082085
2020-11-27,29.818151473999023,125.28165435791016,20.84000015258789,25.86800012588501,-0.6258654364991107
2020-11-30,27.820411682128906,126.49129486083984,20.56999969482422,24.995500087738037,-0.9688944363395768
2020-12-01,28.823389053344727,127.99191284179688,20.770000457763672,24.17750005722046,-0.8980637005640388
2020-12-02,29.91680145263672,127.92826843261719,21.170000076293945,23.458500099182128,-0.7390989192042199
2020-12-03,30.17987632751465,127.66334533691406,21.280000686645508,23.044000148773193,-0.6888460161429284
2020-12-04,31.42950439453125,131.5183868408203,20.790000915527344,22.704500198364258,-0.6960921029333095
2020-12-07,30.763578414916992,131.28086853027344,21.299999237060547,22.526500129699706,-0.7796183709874309
2020-12-08,30.738924026489258,133.4915771484375,20.68000030517578,22.273000144958495,-0.889466526106332
2020-12-09,30.895122528076172,129.51776123046875,22.270000457763672,22.146500205993654,-0.6760585743685721
2020-12-10,31.58570098876953,129.06106567382812,22.520000457763672,22.100000190734864,-0.5556262699677204
2020-12-11,31.08421516418457,128.94224548339844,23.309999465942383,21.998000144958496,-0.6214151954649585
2020-12-14,29.941476821899414,130.0202178955078,24.719999313354492,22.079000091552736,-0.836201226515161
2020-12-15,30.895122528076172,131.6005859375,22.889999389648438,22.101000022888183,-0.7762403129620482
2020-12-16,31.10066032409668,130.44956970214844,22.5,22.09050006866455,-0.6915711258055551
2020-12-17,31.3226318359375,131.3448028564453,21.93000030517578,21.995000076293945,-0.7029812503751186
2020-12-18,30.664936065673828,132.05731201171875,21.56999969482422,21.91800003051758,-0.8310293686164214
2020-12-21,29.218013763427734,130.2577362060547,25.15999984741211,21.99099998474121,-0.9507801601279549
2020-12-22,28.7247371673584,131.8015594482422,24.229999542236328,22.069499969482422,-1.0953700266619628
2020-12-23,29.546859741210938,130.83319091796875,23.309999465942383,22.15299997329712,-0.9315706370635367
2020-12-24,29.4564266204834,131.97511291503906,21.530000686645508,22.167000007629394,-0.9993902696518596
2020-12-28,29.513978958129883,132.16696166992188,21.700000762939453,22.210000038146973,-1.0004119330815964
2020-12-29,29.711280822753906,131.23519897460938,23.079999923706055,22.335500049591065,-0.9274629323334119
2020-12-30,29.620847702026367,133.5372314453125,22.770000457763672,22.435500049591063,-1.051082692420075
2020-12-31,28.889162063598633,134.95318603515625,22.75,22.514500045776366,-1.223515617669774
2021-01-04,29.620847702026367,133.39109802246094,26.969999313354492,22.798999977111816,-1.0440538242112132
2021-01-05,31.659685134887695,135.77532958984375,25.34000015258789,23.026499938964843,-0.8680265135387895
2021-01-06,33.12306594848633,136.3873748779297,25.06999969482422,23.214999961853028,-0.6888099914959457
2021-01-07,33.164161682128906,142.1516876220703,22.3700008392334,23.299499988555908,-0.9602079296259081
2021-01-08,33.08195495605469,143.1839141845703,21.559999465942383,23.263999938964844,-1.0215783684399504
2021-01-11,33.0984001159668,144.6090087890625,24.079999923706055,23.34199991226196,-1.0877791384195188
2021-01-12,33.86296463012695,145.3306884765625,23.329999923706055,23.342999935150146,-1.0134762212966817
2021-01-13,33.4272346496582,144.77342224121094,22.209999084472656,23.217499923706054,-1.0488005828239755
2021-01-14,34.24113845825195,145.66871643066406,23.25,23.235499954223634,-0.9758133320451635
2021-01-15,33.04084777832031,144.10655212402344,24.34000015258789,23.32749996185303,-1.0718175521267141
2021-01-19,33.41901779174805,146.65524291992188,23.239999771118164,23.392999935150147,-1.1404858289449622
2021-01-20,33.50946044921875,146.00665283203125,21.579999923706055,23.39349994659424,-1.096393596935554
2021-01-21,32.67912292480469,145.5133819580078,21.31999969482422,23.201499938964844,-1.191060949595072
2021-01-22,32.292720794677734,142.124267578125,21.90999984741211,23.085499954223632,-1.0831429291874888
2021-01-25,31.421289443969727,140.42510986328125,23.190000534057617,23.079500007629395,-1.1256676964413292
2021-01-26,31.561038970947266,141.53964233398438,23.020000457763672,23.153999996185302,-1.1593494662205703
2021-01-27,31.22396469116211,134.7247772216797,37.209999084472656,23.929499912261964,-0.8796229567020264
2021-01-28,31.437725067138672,136.30517578125,30.209999084472656,24.285999870300294,-0.9251596165184303
2021-01-29,30.327863693237305,134.58775329589844,33.09000015258789,24.801999855041505,-1.0008022686674012
2021-02-01,30.105894088745117,138.74424743652344,30.239999771118164,25.176499843597412,-1.2323747893275325
2021-02-02,29.735942840576172,138.73512268066406,25.559999465942383,25.105999851226805,-1.2846851744656385
2021-02-03,30.327863693237305,134.81614685058594,22.90999984741211,24.984499835968016,-1.0117877651015932
2021-02-04,30.08945655822754,137.50189208984375,21.770000457763672,24.81949987411499,-1.1749625029541202
2021-02-05,30.812915802001953,135.89407348632812,20.8700008392334,24.74449987411499,-0.9944740703810996
2021-02-08,31.676137924194336,139.9500732421875,21.239999771118164,24.72849988937378,-1.0664815032042767
2021-02-09,31.42950439453125,139.63035583496094,21.6299991607666,24.605999851226805,-1.086269516570638
2021-02-10,31.51993179321289,139.9774932861328,21.989999771118164,24.538999843597413,-1.0900729366635438
2021-02-11,30.68138313293457,145.06578063964844,21.25,24.49099988937378,-1.454378312461921
2021-02-12,31.659685134887695,146.87449645996094,19.969999313354492,24.326999855041503,-1.4018850904193871
2021-02-16,33.00796127319336,146.609619140625,21.459999084472656,24.18299980163574,-1.1969016186724144
2021-02-17,33.34503936767578,145.93357849121094,21.5,24.095999813079835,-1.1163226770419383
2021-02-18,32.39426040649414,144.41714477539062,22.489999771118164,24.14149980545044,-1.1789500131935402
2021-02-19,32.783851623535156,149.6333465576172,22.049999237060547,24.177999782562257,-1.3742943553034594
2021-02-22,33.5050163269043,145.4676971435547,23.450000762939453,24.254999828338622,-1.071104041946256
2021-02-23,34.04380416870117,144.0608673095703,23.110000610351562,24.25099983215332,-0.926614224620198
2021-02-24,35.12969970703125,147.7697296142578,21.34000015258789,24.16699981689453,-0.9501749456865952
2021-02-25,35.00536346435547,140.98992919921875,28.889999389648438,23.75099983215332,-0.6418018869787656
2021-02-26,34.01066207885742,142.9532928466797,27.950000762939453,23.63799991607666,-0.8780665704958318
2021-03-01,33.994075775146484,145.49453735351562,23.350000381469727,23.15099992752075,-1.0026627808523771
2021-03-02,34.42512130737305,141.54962158203125,24.100000381469727,22.84399995803833,-0.7514559977903379
2021-03-03,34.86445236206055,137.55882263183594,26.670000076293945,22.89949998855591,-0.49686089450600485
2021-03-04,35.17115020751953,132.5863494873047,28.56999969482422,23.182499980926515,-0.21395969278714533
2021-03-05,36.348209381103516,136.5863494873047,24.65999984741211,23.326999950408936,-0.23852532710321664
2021-03-08,35.933753967285156,132.16433715820312,25.469999313354492,23.55699987411499,-0.08492593214821269
2021-03-09,35.809417724609375,137.09092712402344,24.030000686645508,23.69649991989136,-0.33961828026477164
2021-03-10,36.78755187988281,134.9624786376953,22.559999465942383,23.742999935150145,-0.0977754133804138
2021-03-11,36.41453552246094,138.5587615966797,21.90999984741211,23.738999938964845,-0.32393925961643366
2021-03-12,36.76268005371094,137.19183349609375,20.690000534057617,23.710999965667725,-0.2085514368178522
2021-03-15,36.182437896728516,138.5312957763672,20.030000686645508,23.714000034332276,-0.3557116823352294
2021-03-16,35.47784423828125,140.43954467773438,19.790000915527344,23.63050012588501,-0.5479605668716092
2021-03-17,35.825992584228516,141.4303741455078,19.229999542236328,23.517000102996825,-0.5459779282445232
2021-03-18,34.52458953857422,137.1092529296875,21.579999923706055,23.47150011062622,-0.5236961881440455
2021-03-19,34.78154754638672,139.3661346435547,20.950000762939453,23.416500186920167,-0.5956116875418936
