Date,AMD,GILD,VIX,AvgVIX,zscore
2020-09-22,77.69999694824219,51.44792556762695,26.860000610351562,26.87199993133545,-0.4281989327259952
2020-09-23,74.7300033569336,51.19635009765625,28.579999923706055,27.199499893188477,-0.5467723039135315
2020-09-24,75.81999969482422,50.51471710205078,28.510000228881836,27.461499881744384,-0.49392620439233714
2020-09-25,78.05999755859375,50.51471710205078,26.3799991607666,27.55699987411499,-0.4022098912195439
2020-09-28,79.4800033569336,51.00160217285156,26.190000534057617,27.71849994659424,-0.34993691223627876
2020-09-29,81.7699966430664,50.393001556396484,26.270000457763672,27.711499977111817,-0.24883748280267967
2020-09-30,81.98999786376953,51.27750778198242,26.3700008392334,27.723999977111816,-0.2504913966799268
2020-10-01,84.86000061035156,51.38300704956055,26.700000762939453,27.73050003051758,-0.134251332473375
2020-10-02,81.80000305175781,50.44980239868164,27.6299991607666,27.432000064849852,-0.24829355224043953
2020-10-05,86.1500015258789,51.610225677490234,27.959999084472656,27.292500019073486,-0.08417136487252252
2020-10-06,84.4800033569336,50.73381423950195,29.479999542236328,27.19350004196167,-0.1419848919745505
2020-10-07,86.69000244140625,50.99348831176758,28.059999465942383,27.15600004196167,-0.05462698080267833
2020-10-08,86.51000213623047,51.38300704956055,26.360000610351562,26.988500118255615,-0.06669231416769206
2020-10-09,83.0999984741211,51.80497360229492,25.0,26.895000076293947,-0.2114006845888894
2020-10-12,84.29000091552734,52.38111877441406,25.06999969482422,26.85600004196167,-0.16962109195728492
2020-10-13,85.27999877929688,52.33243942260742,26.06999969482422,26.880000019073485,-0.1284990257587574
2020-10-14,84.20999908447266,51.975379943847656,26.399999618530273,26.897999954223632,-0.16800598295317645
2020-10-15,83.12999725341797,51.09087371826172,26.969999313354492,26.923499965667723,-0.20156464074109257
2020-10-16,83.16999816894531,50.31184387207031,27.40999984741211,27.002499961853026,-0.19053639642892695
2020-10-19,82.0,49.151432037353516,29.18000030517578,27.07249994277954,-0.22445417619643276
2020-10-20,81.55999755859375,49.13520431518555,29.350000381469727,27.196999931335448,-0.2422743889967014
2020-10-21,79.19999694824219,48.859291076660156,28.649999618530273,27.20049991607666,-0.33557833923863867
2020-10-22,79.41999816894531,49.232574462890625,28.110000610351562,27.180499935150145,-0.33106998075939303
2020-10-23,81.95999908447266,49.3299560546875,27.549999237060547,27.238999938964845,-0.22824393234999787
2020-10-26,82.2300033569336,48.65642166137695,32.459999084472656,27.552499866485597,-0.20906988218439077
2020-10-27,78.87999725341797,48.69699478149414,33.349998474121094,27.906499767303465,-0.3467243526100448
2020-10-28,76.4000015258789,47.65019607543945,40.279998779296875,28.60199966430664,-0.43564923979128634
2020-10-29,78.0199966430664,47.496002197265625,37.59000015258789,29.146499633789062,-0.36746017786952173
2020-10-30,75.29000091552734,47.187644958496094,38.02000045776367,29.665999698638917,-0.47552243273276074
2020-11-02,74.69999694824219,47.496002197265625,37.130001068115234,30.124499797821045,-0.5033969734661294
2020-11-03,76.58000183105469,47.739444732666016,35.54999923706055,30.427999782562257,-0.42935496134869816
2020-11-04,81.3499984741211,48.58338165283203,29.56999969482422,30.50349979400635,-0.24422110206313172
2020-11-05,83.0,48.38862991333008,27.579999923706055,30.56449975967407,-0.1743145492415324
2020-11-06,85.87999725341797,47.934207916259766,24.860000610351562,30.55749979019165,-0.050915979297653895
2020-11-09,83.12000274658203,47.9179801940918,25.75,30.59149980545044,-0.16372785359588063
2020-11-10,77.98999786376953,49.19200134277344,24.799999237060547,30.527999782562254,-0.3891320205315384
2020-11-11,81.27999877929688,48.77002716064453,23.450000762939453,30.380499839782715,-0.24933704920978106
2020-11-12,81.83999633789062,48.672645568847656,25.350000381469727,30.299499893188475,-0.22523421278121974
2020-11-13,81.43000030517578,49.167659759521484,23.100000381469727,30.083999919891358,-0.2479883207953353
2020-11-16,83.7300033569336,49.573402404785156,22.450000762939453,29.74749994277954,-0.1587059215941949
2020-11-17,83.36000061035156,49.47602844238281,22.709999084472656,29.415499877929687,-0.17268187382004663
2020-11-18,82.54000091552734,49.41921615600586,23.84000015258789,29.174999904632568,-0.2055718006916985
2020-11-19,85.54000091552734,49.20011520385742,23.110000610351562,28.924999904632568,-0.08009629599227461
2020-11-20,84.63999938964844,48.77814483642578,23.700000762939453,28.732499980926512,-0.11186027359931151
2020-11-23,85.30999755859375,48.5996208190918,22.65999984741211,28.242500019073486,-0.08227539222395425
2020-11-24,85.06999969482422,48.89175033569336,21.639999389648438,27.657000064849854,-0.09562338673287298
2020-11-25,86.70999908447266,48.28314208984375,21.25,26.70550012588501,-0.021137749541701886
2020-11-27,87.19000244140625,48.713226318359375,20.84000015258789,25.86800012588501,-0.006668326441043303
2020-11-30,92.66000366210938,49.232574462890625,20.56999969482422,24.995500087738037,0.21103968365655348
2020-12-01,92.62999725341797,49.59774398803711,20.770000457763672,24.17750005722046,0.20540932868150455
2020-12-02,93.73999786376953,49.60586166381836,21.170000076293945,23.458500099182128,0.2507602554344607
2020-12-03,92.30999755859375,49.38676071166992,21.280000686645508,23.044000148773193,0.19485018744350135
2020-12-04,94.04000091552734,49.95479965209961,20.790000915527344,22.704500198364258,0.25883773368092294
2020-12-07,94.06999969482422,49.3624153137207,21.299999237060547,22.526500129699706,0.26720662018636265
2020-12-08,92.91999816894531,49.6383171081543,20.68000030517578,22.273000144958495,0.21679429668991237
2020-12-09,89.83000183105469,49.354305267333984,22.270000457763672,22.146500205993654,0.09369842196088267
2020-12-10,91.66000366210938,49.05405044555664,22.520000457763672,22.100000190734864,0.1722467877409863
2020-12-11,91.6500015258789,49.30561065673828,23.309999465942383,21.998000144958496,0.16880494908382365
2020-12-14,94.77999877929688,49.108642578125,24.719999313354492,22.079000091552736,0.29933637882571074
2020-12-15,97.12000274658203,48.772178649902344,22.889999389648438,22.101000022888183,0.39920315516799576
2020-12-16,96.8499984741211,48.370052337646484,22.5,22.09050006866455,0.39299510284245814
2020-12-17,96.83999633789062,48.47674560546875,21.93000030517578,21.995000076293945,0.391299488124661
2020-12-18,95.91999816894531,48.48493957519531,21.56999969482422,21.91800003051758,0.353531557132694
2020-12-21,93.2300033569336,48.041786193847656,25.15999984741211,21.99099998474121,0.24873196328353891
2020-12-22,93.16000366210938,46.7779541015625,24.229999542236328,22.069499969482422,0.2611000511421775
2020-12-23,91.55000305175781,47.089805603027344,23.309999465942383,22.15299997329712,0.19141980991955299
2020-12-24,91.80999755859375,46.83540344238281,21.530000686645508,22.167000007629394,0.20513179843687712
2020-12-28,91.5999984741211,46.68768310546875,21.700000762939453,22.210000038146973,0.19831404206496872
2020-12-29,90.62000274658203,46.63844680786133,23.079999923706055,22.335500049591065,0.15878178530499623
2020-12-30,92.29000091552734,46.4907341003418,22.770000457763672,22.435500049591063,0.22894008933333734
2020-12-31,91.70999908447266,47.811988830566406,22.75,22.514500045776366,0.1892656332761546
2021-01-04,92.30000305175781,49.330223083496094,26.969999313354492,22.798999977111816,0.19512246785599194
2021-01-05,92.7699966430664,49.23995590209961,25.34000015258789,23.026499938964843,0.21545435089534284
2021-01-06,90.33000183105469,50.84025955200195,25.06999969482422,23.214999961853028,0.09625916239476363
2021-01-07,95.16000366210938,51.30803298950195,22.3700008392334,23.299499988555908,0.2883841923226356
2021-01-08,94.58000183105469,51.73479080200195,21.559999465942383,23.263999938964844,0.25949198855295175
2021-01-11,97.25,51.29983139038086,24.079999923706055,23.34199991226196,0.37405758171290754
2021-01-12,95.36000061035156,50.94694137573242,23.329999923706055,23.342999935150146,0.30092562455081
2021-01-13,91.77999877929688,50.50377655029297,22.209999084472656,23.217499923706054,0.15968498992923957
2021-01-14,90.79000091552734,51.209556579589844,23.25,23.235499954223634,0.11064224212455431
2021-01-15,88.20999908447266,51.97277069091797,24.34000015258789,23.32749996185303,-0.004195244200111234
2021-01-19,89.44999694824219,55.04206085205078,23.239999771118164,23.392999935150147,0.009579070180130945
2021-01-20,88.75,55.79706954956055,21.579999923706055,23.39349994659424,-0.028183043461691735
2021-01-21,91.52999877929688,54.968196868896484,21.31999969482422,23.201499938964844,0.09563472965170979
2021-01-22,92.79000091552734,54.935386657714844,21.90999984741211,23.085499954223632,0.1476207862677404
2021-01-25,94.12999725341797,55.93659210205078,23.190000534057617,23.079500007629395,0.1904181821709007
2021-01-26,94.70999908447266,54.738407135009766,23.020000457763672,23.153999996185302,0.2286091571681554
2021-01-27,88.83999633789062,53.73720932006836,37.209999084472656,23.929499912261964,0.0003313645312020802
2021-01-28,87.5199966430664,53.08066940307617,30.209999084472656,24.285999870300294,-0.04580186542889041
2021-01-29,85.63999938964844,53.835693359375,33.09000015258789,24.801999855041505,-0.1318790651183444
2021-02-01,87.66000366210938,53.42534255981445,30.239999771118164,25.176499843597412,-0.04422398800218373
2021-02-02,88.86000061035156,53.44997787475586,25.559999465942383,25.105999851226805,0.0046127193885948286
2021-02-03,87.88999938964844,52.94935989379883,22.90999984741211,24.984499835968016,-0.029069366101788105
2021-02-04,87.83999633789062,54.024444580078125,21.770000457763672,24.81949987411499,-0.044075786653504104
2021-02-05,87.9000015258789,56.18278884887695,20.8700008392334,24.74449987411499,-0.06763553402937475
2021-02-08,91.47000122070312,55.780670166015625,21.239999771118164,24.72849988937378,0.08338459950375436
2021-02-09,90.91000366210938,55.230812072753906,21.6299991607666,24.605999851226805,0.06708358042805251
2021-02-10,92.3499984741211,55.22261047363281,21.989999771118164,24.538999843597413,0.12614277322709244
2021-02-11,92.66000366210938,54.918968200683594,21.25,24.49099988937378,0.1424959797353579
2021-02-12,93.7699966430664,54.89434051513672,19.969999313354492,24.326999855041503,0.18824130619321103
2021-02-16,91.45999908447266,53.17915344238281,21.459999084472656,24.18299980163574,0.11433370697200305
2021-02-17,89.94000244140625,53.42534255981445,21.5,24.095999813079835,0.04913015552529137
2021-02-18,88.63999938964844,53.53204345703125,22.489999771118164,24.14149980545044,-0.0053844086548563526
2021-02-19,89.58000183105469,52.826263427734375,22.049999237060547,24.177999782562257,0.04161128549462571
2021-02-22,85.37000274658203,52.612892150878906,23.450000762939453,24.254999828338622,-0.1281944023001651
2021-02-23,84.73999786376953,52.26000213623047,23.110000610351562,24.25099983215332,-0.1497361090186789
2021-02-24,86.94000244140625,52.284629821777344,21.34000015258789,24.16699981689453,-0.059954175564644836
2021-02-25,82.41999816894531,51.52961349487305,28.889999389648438,23.75099983215332,-0.23592398928911884
2021-02-26,84.51000213623047,50.38889694213867,27.950000762939453,23.63799991607666,-0.13659896943041624
2021-03-01,86.38999938964844,51.2587890625,23.350000381469727,23.15099992752075,-0.07010848349860196
2021-03-02,84.12999725341797,51.71015930175781,24.100000381469727,22.84399995803833,-0.1680846780629947
2021-03-03,80.86000061035156,51.49678421020508,26.670000076293945,22.89949998855591,-0.2994020875009557
2021-03-04,77.75,51.890708923339844,28.56999969482422,23.182499980926515,-0.4314888705446614
2021-03-05,78.5199966430664,53.03143310546875,24.65999984741211,23.326999950408936,-0.4137117672739062
2021-03-08,73.95999908447266,53.13812255859375,25.469999313354492,23.55699987411499,-0.6017060873796299
2021-03-09,78.52999877929688,52.79343795776367,24.030000686645508,23.69649991989136,-0.41043344168627116
2021-03-10,77.5199966430664,52.44876480102539,22.559999465942383,23.742999935150145,-0.4476331140786624
2021-03-11,81.2300033569336,51.775814056396484,21.90999984741211,23.738999938964845,-0.2876158125447638
2021-03-12,81.05000305175781,51.095211029052734,20.690000534057617,23.710999965667725,-0.28678191437368855
2021-03-15,82.5,52.3485221862793,20.030000686645508,23.714000034332276,-0.24251944153297642
2021-03-16,82.75,53.12872314453125,19.790000915527344,23.63050012588501,-0.24168776662887398
2021-03-17,82.62999725341797,53.469024658203125,19.229999542236328,23.517000102996825,-0.2507032469804415
2021-03-18,78.12000274658203,53.18682861328125,21.579999923706055,23.47150011062622,-0.4319625811480194
2021-03-19,79.05999755859375,53.50222396850586,20.950000762939453,23.416500186920167,-0.39727643198881657
2021-03-22,80.30000305175781,54.39033126831055,18.8799991607666,23.188000106811522,-0.3572098600762207
