Date,CVX,PEP,VIX,AvgVIX,zscore
2020-06-05,78.41967010498047,110.91484069824219,24.520000457763672,28.8335000038147,1.4264155299335375
2020-06-08,80.30998229980469,110.72222900390625,25.809999465942383,28.725,1.6972538035086555
2020-06-09,78.97977447509766,111.35872650146484,27.56999969482422,28.725,1.4525688534149357
2020-06-10,75.9070816040039,112.33016967773438,27.56999969482422,28.451499938964844,0.9412290964846665
2020-06-11,69.52056884765625,107.06246185302734,40.790000915527344,28.727000045776368,0.665303723311978
2020-06-12,71.86980438232422,108.03395080566406,36.09000015258789,28.901000022888184,0.8711380326070295
2020-06-15,70.96744537353516,109.27339935302734,34.400001525878906,29.026500129699706,0.6179355173417606
2020-06-16,73.14556121826172,110.26998138427734,33.66999816894531,29.245000076293945,0.7984254559877764
2020-06-17,71.20861053466797,110.34534454345703,33.470001220703125,29.392000102996825,0.5340794258546302
2020-06-18,71.51976013183594,111.1995620727539,32.939998626708984,29.639500045776366,0.482992152209107
2020-06-19,70.5007095336914,109.94337463378906,35.119998931884766,29.91899995803833,0.4838501193047515
2020-06-22,71.24748229980469,109.75074768066406,31.770000457763672,30.09949998855591,0.6034297484592802
2020-06-23,71.13079833984375,110.01036834716797,31.3700008392334,30.267500019073488,0.5599599164787826
2020-06-24,68.17479705810547,108.50291442871094,33.84000015258789,30.57849998474121,0.3317435398708773
2020-06-25,69.39608764648438,110.05226135253906,32.220001220703125,30.760000038146973,0.32597927046955244
2020-06-26,67.25689697265625,107.97530364990234,34.72999954223633,31.121000003814697,0.26730441314355824
2020-06-29,68.19813537597656,109.77587127685547,31.780000686645508,31.298500061035156,0.19736806284723812
2020-06-30,69.41165161132812,110.76409149169922,30.43000030517578,31.47800006866455,0.2511697228029087
2020-07-01,68.15923309326172,110.84785461425781,28.6200008392334,31.626000118255615,0.07646227024746775
2020-07-02,68.69599914550781,111.25820922851562,27.68000030517578,31.719500160217287,0.10314947149918399
2020-07-06,68.89825439453125,111.63507843017578,27.940000534057617,31.890500164031984,0.08920564386354427
2020-07-07,67.14019775390625,111.86117553710938,29.43000030517578,32.07150020599365,-0.1677546687917422
2020-07-08,67.17131042480469,112.4055404663086,28.079999923706055,32.097000217437746,-0.22242349962867553
2020-07-09,64.36311340332031,111.1409683227539,29.260000228881836,32.18150024414062,-0.4573172702163737
2020-07-10,66.30006408691406,112.60652923583984,27.290000915527344,31.506500244140625,-0.35937068536861294
2020-07-13,66.43231201171875,112.98339080810547,32.189998626708984,31.31150016784668,-0.3825738231051465
2020-07-14,68.72710418701172,113.4942626953125,29.520000457763672,31.067500114440918,-0.13420038455574113
2020-07-15,69.14716339111328,111.96166229248047,27.760000228881836,30.772000217437743,0.08686303656680429
2020-07-16,68.73490142822266,112.12081909179688,28.0,30.49850015640259,0.015144753035735831
2020-07-17,67.82476043701172,112.7740249633789,25.68000030517578,30.13550024032593,-0.17578064939157984
2020-07-20,66.3311996459961,111.4759521484375,24.459999084472656,29.602500247955323,-0.2331648757075767
2020-07-21,71.09191131591797,112.58139038085938,24.84000015258789,29.256000232696532,0.27717976426067864
2020-07-22,70.81964874267578,113.90461730957031,24.31999969482422,28.903500175476076,0.09827553291134969
2020-07-23,70.79631805419922,114.80068969726562,26.079999923706055,28.515500164031984,-0.0015744870216445963
2020-07-24,70.11176300048828,113.94648742675781,25.84000015258789,28.19650011062622,0.00011938461237516076
2020-07-27,70.81964874267578,115.2948226928711,24.739999771118164,27.697000122070314,-0.05184828485332534
2020-07-28,69.31831359863281,115.05196380615234,25.440000534057617,27.380000114440918,-0.22421001991178982
2020-07-29,70.06510162353516,115.51256561279297,24.100000381469727,27.063500118255615,-0.17516844978329416
2020-07-30,67.10906982421875,115.31155395507812,24.760000228881836,26.870500087738037,-0.5444673700469349
2020-07-31,65.29658508300781,115.28645324707031,24.459999084472656,26.70950002670288,-0.7815010478822922
2020-08-03,65.97335052490234,114.48248291015625,24.280000686645508,26.526500034332276,-0.6051645426678424
2020-08-04,67.28021240234375,115.12728881835938,23.760000228881836,26.243000030517578,-0.501931492166294
2020-08-05,67.83253479003906,114.1056137084961,22.989999771118164,25.988500022888182,-0.31854630139126894
2020-08-06,68.04255676269531,113.77900695800781,22.649999618530273,25.657999992370605,-0.25549668465898734
2020-08-07,67.52137756347656,114.5159683227539,22.209999084472656,25.403999900817873,-0.4040171243131732
2020-08-10,69.80061340332031,113.87947082519531,22.1299991607666,24.90099992752075,-0.033800643568819067
2020-08-11,69.71504211425781,113.15924835205078,24.030000686645508,24.626499938964844,0.03265503133660075
2020-08-12,70.57070922851562,115.4036865234375,22.280000686645508,24.352499961853027,-0.09653231310567364
2020-08-13,69.87062072753906,115.65493774414062,22.1299991607666,24.058999919891356,-0.21626748417543418
2020-08-14,70.28290557861328,115.20271301269531,22.049999237060547,23.877499866485596,-0.11289870768821203
2020-08-17,70.60963439941406,115.50418090820312,21.350000381469727,23.72199993133545,-0.10223559939020256
2020-08-18,69.1497573852539,115.66331481933594,21.510000228881836,23.555499935150145,-0.3125234226850936
2020-08-19,68.17127227783203,114.27310180664062,22.540000915527344,23.466499996185302,-0.2918267128825334
2020-08-20,66.92445373535156,114.49922943115234,22.719999313354492,23.298499965667723,-0.48116692112986803
2020-08-21,67.13754272460938,114.281494140625,22.540000915527344,23.133500003814696,-0.42946829805393183
2020-08-24,68.81045532226562,115.26969909667969,22.3700008392334,23.01500005722046,-0.31489889323266257
2020-08-25,67.96609497070312,114.98494720458984,22.030000686645508,22.844500064849854,-0.3958361925482282
2020-08-26,66.90079498291016,115.96479034423828,23.270000457763672,22.803000068664552,-0.6425575735270093
2020-08-27,67.00338745117188,115.90618133544922,24.469999313354492,22.788500022888183,-0.6226582803457603
2020-08-28,67.571533203125,117.19589233398438,22.959999084472656,22.713500022888184,-0.6867792411666871
2020-08-31,66.23004913330078,117.29637908935547,26.40999984741211,22.819999980926514,-0.8750736630857996
2020-09-01,65.559326171875,116.56781005859375,26.1200008392334,22.938000011444093,-0.8851168985729371
2020-09-02,65.64612579345703,120.00140380859375,26.56999969482422,23.117000007629393,-1.2444183534639621
2020-09-03,64.92802429199219,117.55781555175781,33.599998474121094,23.664499950408935,-1.0755291056978629
2020-09-04,64.65184020996094,117.04328918457031,30.75,24.091499996185302,-1.056498969336895
2020-09-08,62.31606674194336,114.33568572998047,31.459999084472656,24.557999992370604,-1.0730751667155354
2020-09-09,63.152523040771484,115.6515121459961,28.809999465942383,24.79699993133545,-1.1045257952144434
2020-09-10,61.66900634765625,113.6692886352539,29.709999084472656,25.168499851226805,-1.0867022126535943
2020-09-11,61.305999755859375,114.55496978759766,26.8700008392334,25.405499935150146,-1.2303603349149865
2020-09-14,60.99036407470703,115.28038024902344,25.850000381469727,25.595499992370605,-1.3504454098194676
2020-09-15,60.24860382080078,114.39471435546875,25.59000015258789,25.807499980926515,-1.3529206310420399
2020-09-16,61.99251937866211,113.8548812866211,26.040000915527344,26.03400001525879,-1.0639514733167443
2020-09-17,62.17402648925781,112.35344696044922,26.459999084472656,26.229999923706053,-0.8778077658777983
2020-09-18,61.716346740722656,110.89421081542969,25.829999923706055,26.385499954223633,-0.7807685718069344
2020-09-21,60.20915985107422,110.70021057128906,27.780000686645508,26.64749994277954,-0.9591804274343554
2020-09-22,59.60151290893555,111.46778106689453,26.860000610351562,26.87199993133545,-1.1224436648076945
2020-09-23,56.77651596069336,110.49777221679688,28.579999923706055,27.199499893188477,-1.3913685700689635
2020-09-24,56.65814971923828,110.98699188232422,28.510000228881836,27.461499881744384,-1.4598545828492957
2020-09-25,56.68180847167969,112.648681640625,26.3799991607666,27.55699987411499,-1.636165694187982
2020-09-28,58.33894729614258,116.37690734863281,26.190000534057617,27.71849994659424,-1.819568793571785
2020-09-29,56.737060546875,115.69369506835938,26.270000457763672,27.711499977111817,-1.9576785206144323
2020-09-30,56.81595993041992,116.90834045410156,26.3700008392334,27.723999977111816,-2.078407857319908
2020-10-01,55.56917190551758,118.76400756835938,26.700000762939453,27.73050003051758,-2.443712768717738
2020-10-02,56.176788330078125,116.45282745361328,27.6299991607666,27.432000064849852,-2.113764119146359
2020-10-05,57.36833953857422,116.34318542480469,27.959999084472656,27.292500019073486,-1.9443132361711637
2020-10-06,57.052703857421875,114.46219635009766,29.479999542236328,27.19350004196167,-1.7829415898713956
2020-10-07,58.220584869384766,115.56716918945312,28.059999465942383,27.15600004196167,-1.7477840150152695
2020-10-08,59.356903076171875,116.27569580078125,26.360000610351562,26.988500118255615,-1.6739904161131969
2020-10-09,58.394187927246094,116.77337646484375,25.0,26.895000076293947,-1.8550753335079053
2020-10-12,58.7966423034668,119.8858642578125,25.06999969482422,26.85600004196167,-2.1379487364696534
2020-10-13,57.920719146728516,121.07516479492188,26.06999969482422,26.880000019073485,-2.3822391587528076
2020-10-14,57.56562805175781,120.21480560302734,26.399999618530273,26.897999954223632,-2.336300975046414
2020-10-15,58.00752639770508,119.29540252685547,26.969999313354492,26.923499965667723,-2.1785660192767944
2020-10-16,57.518272399902344,119.54842376708984,27.40999984741211,27.002499961853026,-2.2706044506614704
2020-10-19,56.247802734375,117.81927490234375,29.18000030517578,27.07249994277954,-2.2519290495313258
2020-10-20,56.563453674316406,117.84461212158203,29.350000381469727,27.196999931335448,-2.212912788953798
2020-10-21,55.92427444458008,117.75183868408203,28.649999618530273,27.20049991607666,-2.28744114121832
2020-10-22,57.920719146728516,117.76025390625,28.110000610351562,27.180499935150145,-2.02427257040919
2020-10-23,57.265743255615234,117.71807861328125,27.549999237060547,27.238999938964845,-2.1063543381582317
2020-10-26,55.979515075683594,116.45282745361328,32.459999084472656,27.552499866485597,-2.139858199811628
2020-10-27,54.85108184814453,117.34690856933594,33.349998474121094,27.906499767303465,-2.385669287843486
2020-10-28,52.77571487426758,113.17163848876953,40.279998779296875,28.60199966430664,-2.2093119230102745
2020-10-29,54.290828704833984,113.01984405517578,37.59000015258789,29.146499633789062,-1.9925102833872532
2020-10-30,54.84318542480469,112.42935943603516,38.02000045776367,29.665999698638917,-1.8556834286281352
2020-11-02,56.93434143066406,113.99824523925781,37.130001068115234,30.124499797821045,-1.7484972449327547
2020-11-03,56.61079406738281,115.59245300292969,35.54999923706055,30.427999782562257,-1.9634474604467722
2020-11-04,56.63446807861328,116.28413391113281,29.56999969482422,30.50349979400635,-2.0350084107692896
2020-11-05,56.92643356323242,116.44438934326172,27.579999923706055,30.56449975967407,-2.013694499909827
2020-11-06,56.14521789550781,116.72274780273438,24.860000610351562,30.55749979019165,-2.1470878923692425
2020-11-09,62.655372619628906,116.78177642822266,25.75,30.59149980545044,-1.292339377201141
2020-11-10,65.55142211914062,119.54000854492188,24.799999237060547,30.527999782562254,-1.2071205734494999
2020-11-11,65.07006072998047,121.37883758544922,23.450000762939453,30.380499839782715,-1.4693613146203761
2020-11-12,63.65756607055664,121.32825469970703,25.350000381469727,30.299499893188475,-1.6507350505097795
2020-11-13,65.51985931396484,122.06209564208984,23.100000381469727,30.083999919891358,-1.4836475967595242
2020-11-16,70.19927215576172,122.94770050048828,22.450000762939453,29.74749994277954,-0.9603175602110858
2020-11-17,69.69482421875,122.50914764404297,22.709999084472656,29.415499877929687,-0.9796848842565526
2020-11-18,67.48483276367188,120.94026947021484,23.84000015258789,29.174999904632568,-1.1025907068639442
2020-11-19,68.64588165283203,120.8896255493164,23.110000610351562,28.924999904632568,-0.9435454975465101
2020-11-20,68.69392395019531,120.97398376464844,23.700000762939453,28.732499980926512,-0.9463003338248025
2020-11-23,72.88970184326172,120.63656616210938,22.65999984741211,28.242500019073486,-0.35487225352311935
2020-11-24,76.56501770019531,121.48847198486328,21.639999389648438,27.657000064849854,0.03928112184694489
2020-11-25,73.77850341796875,121.59815216064453,21.25,26.70550012588501,-0.3411456882661992
2020-11-27,73.11389923095703,121.96929168701172,20.84000015258789,25.86800012588501,-0.46913356807870576
2020-11-30,69.80693054199219,121.65718078613281,20.56999969482422,24.995500087738037,-0.8728549894289485
2020-12-01,70.02310943603516,123.20922088623047,20.770000457763672,24.17750005722046,-1.0118600176457857
2020-12-02,71.96087646484375,121.98616027832031,21.170000076293945,23.458500099182128,-0.6234698422488931
2020-12-03,71.90483856201172,122.71075439453125,21.280000686645508,23.044000148773193,-0.7091287811120984
2020-12-04,74.69132232666016,123.90007781982422,20.790000915527344,22.704500198364258,-0.46898123766999017
2020-12-07,72.67350769042969,123.49232482910156,21.299999237060547,22.526500129699706,-0.6918532865794353
2020-12-08,73.298095703125,123.61975860595703,20.68000030517578,22.273000144958495,-0.6229978286788526
2020-12-09,72.41728973388672,123.7641830444336,22.270000457763672,22.146500205993654,-0.7551013024917236
2020-12-10,74.74736785888672,122.8976821899414,22.520000457763672,22.100000190734864,-0.3533223957232126
2020-12-11,74.02674102783203,123.15252685546875,23.309999465942383,21.998000144958496,-0.4761622940894347
2020-12-14,71.61656188964844,122.52388000488281,24.719999313354492,22.079000091552736,-0.727080263006125
2020-12-15,71.56051635742188,122.9826431274414,22.889999389648438,22.101000022888183,-0.7840339751635775
2020-12-16,71.0160140991211,123.08455657958984,22.5,22.09050006866455,-0.8670626581685956
2020-12-17,70.79180145263672,123.78114318847656,21.93000030517578,21.995000076293945,-0.9719422666192031
2020-12-18,69.81493377685547,124.81752014160156,21.56999969482422,21.91800003051758,-1.2130712757744189
2020-12-21,68.93413543701172,123.51777648925781,25.15999984741211,21.99099998474121,-1.1892226630508649
2020-12-22,67.54890441894531,122.34551239013672,24.229999542236328,22.069499969482422,-1.2458633793905018
2020-12-23,68.61386108398438,122.67677307128906,23.309999465942383,22.15299997329712,-1.1407693049034282
2020-12-24,68.32559967041016,123.2289810180664,21.530000686645508,22.167000007629394,-1.2385298980376385
2020-12-28,67.98129272460938,124.80056762695312,21.700000762939453,22.210000038146973,-1.4537832762652294
2020-12-29,67.74906921386719,125.23382568359375,23.079999923706055,22.335500049591065,-1.5312865068195316
2020-12-30,68.32559967041016,125.1403579711914,22.770000457763672,22.435500049591063,-1.4449333610347714
2020-12-31,67.62095642089844,125.98137664794922,22.75,22.514500045776366,-1.6289581007895937
2021-01-04,67.82914733886719,122.55786895751953,26.969999313354492,22.798999977111816,-1.2317262909589277
2021-01-05,69.66279602050781,122.92316436767578,25.34000015258789,23.026499938964843,-1.0286297126502786
2021-01-06,71.90483856201172,121.41956329345703,25.06999969482422,23.214999961853028,-0.5696971979191148
2021-01-07,72.24111938476562,121.02877807617188,22.3700008392334,23.299499988555908,-0.4830164181314069
2021-01-08,72.92973327636719,122.48141479492188,21.559999465942383,23.263999938964844,-0.5487964274155368
2021-01-11,73.34611511230469,120.70598602294922,24.079999923706055,23.34199991226196,-0.3019971694347471
2021-01-12,74.73936462402344,120.14527130126953,23.329999923706055,23.342999935150146,-0.057156995344702935
2021-01-13,74.66732788085938,121.13072204589844,22.209999084472656,23.217499923706054,-0.17310123156231463
2021-01-14,76.46092987060547,120.42562866210938,23.25,23.235499954223634,0.14028606977106764
2021-01-15,73.73847198486328,120.11128997802734,24.34000015258789,23.32749996185303,-0.18587932224656137
2021-01-19,75.67620086669922,120.68046569824219,23.239999771118164,23.392999935150147,0.008967958045059378
2021-01-20,76.37284851074219,120.06031036376953,21.579999923706055,23.39349994659424,0.1680847652577954
2021-01-21,73.67440795898438,118.59918212890625,21.31999969482422,23.201499938964844,-0.03106563980785399
2021-01-22,73.45020294189453,117.73268127441406,21.90999984741211,23.085499954223632,0.032848559673320656
2021-01-25,72.78560638427734,119.08338928222656,23.190000534057617,23.079500007629395,-0.20091876755817017
2021-01-26,71.5525131225586,120.45960235595703,23.020000457763672,23.153999996185302,-0.512637517623974
2021-01-27,70.62364959716797,117.26547241210938,37.209999084472656,23.929499912261964,-0.29057797309555844
2021-01-28,71.28026580810547,118.242431640625,30.209999084472656,24.285999870300294,-0.30922355123265055
2021-01-29,68.22151184082031,116.01670837402344,33.09000015258789,24.801999855041505,-0.47346781303493807
2021-02-01,69.19037628173828,116.36497497558594,30.239999771118164,25.176499843597412,-0.3829206358150484
2021-02-02,69.71083068847656,117.55429077148438,25.559999465942383,25.105999851226805,-0.4425085557959156
2021-02-03,71.2322006225586,117.24848175048828,22.90999984741211,24.984499835968016,-0.20824785664617265
2021-02-04,71.26424407958984,118.65863037109375,21.770000457763672,24.81949987411499,-0.35628677115577273
2021-02-05,71.47242736816406,119.74600219726562,20.8700008392334,24.74449987411499,-0.44617137275267144
2021-02-08,73.25003814697266,119.27025604248047,21.239999771118164,24.72849988937378,-0.1596657606849875
2021-02-09,72.83365631103516,118.59070587158203,21.6299991607666,24.605999851226805,-0.1413597213746408
2021-02-10,74.08277130126953,116.97664642333984,21.989999771118164,24.538999843597413,0.19816255007965772
2021-02-11,73.68240356445312,114.65748596191406,21.25,24.49099988937378,0.3956430882274007
2021-02-12,74.10680389404297,113.7230453491211,19.969999313354492,24.326999855041503,0.5526873704076278
2021-02-16,75.62530517578125,114.15629577636719,21.459999084472656,24.18299980163574,0.7067599640883698
2021-02-17,77.89092254638672,114.2242431640625,21.5,24.095999813079835,0.9991043359296374
2021-02-18,77.14384460449219,114.99728393554688,22.489999771118164,24.14149980545044,0.8168073144924932
2021-02-19,77.79348754882812,112.56770324707031,22.049999237060547,24.177999782562257,1.1651006690134527
2021-02-22,79.89665222167969,112.12598419189453,23.450000762939453,24.254999828338622,1.490994050618953
2021-02-23,80.9035873413086,112.79706573486328,23.110000610351562,24.25099983215332,1.5517172312161371
2021-02-24,83.89188385009766,112.21089935302734,21.34000015258789,24.16699981689453,2.0102887570314647
2021-02-25,83.11233520507812,110.4354476928711,28.889999389648438,23.75099983215332,2.0989002315181935
2021-02-26,81.20404052734375,109.74736785888672,27.950000762939453,23.63799991607666,1.920786398552833
2021-03-01,82.86873626708984,110.96214294433594,23.350000381469727,23.15099992752075,2.009802347308264
2021-03-02,83.18543243408203,111.34442901611328,24.100000381469727,22.84399995803833,2.0104111029954677
2021-03-03,84.1192626953125,109.70486450195312,26.670000076293945,22.89949998855591,2.310983679204487
2021-03-04,84.85820770263672,110.31541442871094,28.56999969482422,23.182499980926515,2.3427954074233313
2021-03-05,88.51240539550781,113.91181182861328,24.65999984741211,23.326999950408936,2.4377865656979023
2021-03-08,89.1214370727539,113.14117431640625,25.469999313354492,23.55699987411499,2.601564164509369
2021-03-09,88.91842651367188,113.24393463134766,24.030000686645508,23.69649991989136,2.563614432196696
2021-03-10,90.43693542480469,114.38277435302734,22.559999465942383,23.742999935150145,2.6414937115840513
2021-03-11,90.29076385498047,114.07453155517578,21.90999984741211,23.738999938964845,2.6554451948174425
2021-03-12,90.59123992919922,113.92035675048828,20.690000534057617,23.710999965667725,2.711839145777578
2021-03-15,89.52745819091797,113.91181182861328,20.030000686645508,23.714000034332276,2.5720514441490248
2021-03-16,87.40802764892578,114.7509765625,19.790000915527344,23.63050012588501,2.2010876310903518
2021-03-17,87.7247314453125,114.41703796386719,19.229999542236328,23.517000102996825,2.279040199528434
2021-03-18,84.54964447021484,113.48365783691406,21.579999923706055,23.47150011062622,1.9598521419510873
2021-03-19,83.94873046875,115.1705551147461,20.950000762939453,23.416500186920167,1.6982043473236645
2021-03-22,83.2666244506836,117.99630737304688,18.8799991607666,23.188000106811522,1.3028356826702008
2021-03-23,82.80376434326172,119.41776275634766,20.299999237060547,23.04750003814697,1.088113017890094
