Date,INTC,LOW,VIX,AvgVIX,zscore
2016-06-29,25.676729202270508,64.57508850097656,16.639999389648438,18.060500049591063,-1.0480701962121868
2016-06-30,26.376346588134766,65.74604034423828,15.630000114440918,18.160500049591064,-1.026886716672136
2016-07-01,26.336135864257812,66.10313415527344,14.770000457763672,18.225500059127807,-1.090072250525684
2016-07-05,26.27985191345215,65.9536361694336,15.579999923706055,18.322000074386597,-1.0837024982828574
2016-07-06,26.513057708740234,66.51002502441406,14.960000038146973,18.367500066757202,-1.1008902892149468
2016-07-07,26.698013305664062,66.83393096923828,14.760000228881836,18.401500082015993,-1.0973846923589368
2016-07-08,27.341333389282227,68.3785171508789,13.199999809265137,18.32950005531311,-1.146220325302195
2016-07-11,27.64691734313965,68.76055145263672,13.539999961853027,18.155000019073487,-1.1180700125814007
2016-07-12,28.09723663330078,68.87682342529297,13.550000190734863,17.784000062942503,-1.0113607338930009
2016-07-13,28.153533935546875,67.8055419921875,13.039999961853027,17.411000061035157,-0.8394746392140872
2016-07-14,28.30632972717285,68.20413970947266,12.819999694824219,17.045000076293945,-0.8557083238908635
2016-07-15,28.2017822265625,67.8221435546875,12.670000076293945,16.710000038146973,-0.8286466230141
2016-07-18,28.185701370239258,68.32256317138672,12.4399995803833,16.361500024795532,-0.9061322641272546
2016-07-19,28.266117095947266,67.90553283691406,11.970000267028809,16.0414999961853,-0.8231522071561637
2016-07-20,28.70036506652832,67.73038482666016,11.770000457763672,15.70600004196167,-0.6783054437551533
2016-07-21,27.55845832824707,66.84634399414062,12.739999771118164,15.284500026702881,-0.8628634502762587
2016-07-22,27.872079849243164,67.26333618164062,12.020000457763672,15.023000049591065,-0.8376098807016586
2016-07-25,27.89620590209961,67.54690551757812,12.869999885559082,14.378500032424927,-0.8723887031706493
2016-07-26,28.217864990234375,67.60529327392578,13.050000190734863,13.838500022888184,-0.7925658515398191
2016-07-27,28.00877571105957,67.3550796508789,12.829999923706055,13.542500019073486,-0.8134603037355832
2016-07-28,27.960540771484375,68.61444854736328,12.720000267028809,13.346500062942505,-1.0105955555299628
2016-07-29,28.03291130065918,68.62278747558594,11.869999885559082,13.158500051498413,-0.9919355470037173
2016-08-01,28.024869918823242,68.64778900146484,12.4399995803833,13.042000007629394,-0.9977948286878197
2016-08-02,27.79166603088379,68.3642578125,13.369999885559082,12.931500005722047,-1.0204478422713286
2016-08-03,27.75114631652832,68.40594482421875,12.859999656677246,12.82649998664856,-1.037664102214188
2016-08-04,28.01852798461914,67.50520324707031,12.420000076293945,12.709499979019165,-0.8327020059309588
2016-08-05,28.342634201049805,68.15573120117188,11.390000343322754,12.619000005722047,-0.8386684012824657
2016-08-08,28.391252517700195,68.07234954833984,11.5,12.517000007629395,-0.8131396970070789
2016-08-09,28.29401206970215,67.83881378173828,11.65999984741211,12.422499990463256,-0.8057484603796851
2016-08-10,27.978017807006836,67.53858184814453,12.050000190734863,12.373000001907348,-0.8487024933923198
2016-08-11,28.09955406188965,68.06399536132812,11.680000305175781,12.316000032424927,-0.8920390801541056
2016-08-12,28.01043128967285,68.15573120117188,11.550000190734863,12.260000038146973,-0.9299127589341497
2016-08-15,28.28591537475586,68.00562286376953,11.8100004196167,12.228500080108642,-0.8323289733928761
2016-08-16,28.528995513916016,67.95557403564453,12.640000343322754,12.26200008392334,-0.7582555977612913
2016-08-17,28.375045776367188,64.11911010742188,12.1899995803833,12.283000040054322,-0.24035862102517216
2016-08-18,28.334537506103516,63.74384307861328,11.430000305175781,12.217500066757202,-0.19669016855641971
2016-08-19,28.553306579589844,64.90308380126953,11.34000015258789,12.183500051498413,-0.30586866640340393
2016-08-22,28.65053367614746,64.4610595703125,12.270000457763672,12.153500080108643,-0.21462163681423466
2016-08-23,28.68293571472168,64.46939086914062,12.380000114440918,12.120000076293945,-0.20693844110350954
2016-08-24,28.480377197265625,64.18584442138672,13.449999809265137,12.1510000705719,-0.22117203028894022
