Date,AMAT,GILD,VIX,AvgVIX,zscore
2021-08-30,130.83917236328125,60.392269134521484,16.190000534057617,17.428500032424928,0.8487601368756098
2021-08-31,129.9543914794922,61.03806686401367,16.479999542236328,17.350499963760377,0.7916625216277725
2021-09-01,128.34832763671875,60.274864196777344,16.110000610351562,17.25750002861023,0.7702705173638718
2021-09-02,129.30044555664062,60.66904067993164,16.40999984741211,17.21399998664856,0.7854286272721982
2021-09-03,130.62757873535156,60.35034942626953,16.40999984741211,17.22699999809265,0.8434501959997358
2021-09-07,131.26231384277344,59.7045783996582,18.139999389648438,17.298000001907347,0.8921665558676002
2021-09-08,128.4445343017578,60.28326416015625,17.959999084472656,17.356499910354614,0.7731378436850285
2021-09-09,129.82937622070312,59.21815872192383,18.799999237060547,17.487999868392944,0.8648141897013504
2021-09-10,131.59890747070312,59.536842346191406,20.950000762939453,17.755999898910524,0.9105756272033357
2021-09-13,134.09933471679688,59.67103576660156,19.3700008392334,17.951999950408936,0.9886729307236283
2021-09-14,134.77247619628906,59.679500579833984,19.459999084472656,18.118999862670897,1.0108730938749695
2021-09-15,135.82077026367188,60.789222717285156,18.18000030517578,18.13249988555908,0.9988456119266393
2021-09-16,138.5712127685547,60.424964904785156,18.690000534057617,17.988499927520753,1.1065049243577034
2021-09-17,135.40724182128906,60.66216278076172,20.809999465942383,17.945499897003174,0.990386201289822
2021-09-20,130.33908081054688,60.111534118652344,25.709999084472656,18.302999877929686,0.8439304207081776
2021-09-21,130.00247192382812,60.76381301879883,24.360000610351562,18.663499927520753,0.8049289979533929
2021-09-22,132.8106689453125,60.467308044433594,20.8700008392334,18.846000003814698,0.9116445917176528
2021-09-23,135.70535278320312,60.72991943359375,18.6299991607666,18.93799991607666,0.9974977094934471
2021-09-24,136.48435974121094,60.30636978149414,17.75,18.883499908447266,1.0416054021520342
2021-09-27,137.27296447753906,59.6456184387207,18.760000228881836,19.001999950408937,1.0961152273270558
2021-09-28,127.80020141601562,59.272884368896484,23.25,19.354999923706053,0.7944820229609907
2021-09-29,123.35714721679688,60.09458541870117,22.559999465942383,19.658999919891357,0.6106557616917863
2021-09-30,123.79953002929688,59.17123031616211,23.139999389648438,20.0104998588562,0.6647221783032847
2021-10-01,124.18418884277344,58.07844543457031,21.100000381469727,20.244999885559082,0.7240543480428554
2021-10-04,120.40471649169922,57.23133087158203,22.959999084472656,20.57249984741211,0.6333880222076527
2021-10-05,123.16480255126953,57.095794677734375,21.299999237060547,20.730499839782716,0.7316504443250889
2021-10-06,121.67415618896484,57.1635627746582,21.0,20.88249988555908,0.6788124349512064
2021-10-07,122.9820785522461,57.722660064697266,19.540000915527344,20.919499969482423,0.6988863826342698
2021-10-08,121.38566589355469,57.64640426635742,18.770000457763672,20.810499954223634,0.6486243347103618
2021-10-11,122.61662292480469,57.67182540893555,20.0,20.84199991226196,0.6887987201469185
2021-10-12,121.90496826171875,57.07037353515625,19.850000381469727,20.861499977111816,0.6905082564726602
2021-10-13,123.29945373535156,57.290626525878906,18.639999389648438,20.884499931335448,0.7278833320623902
