Date,UPS,GILD,VIX,AvgVIX,zscore
2022-01-31,165.7238311767578,58.771060943603516,24.829999923706055,23.18100004196167,0.8477674367107685
2022-02-01,189.06492614746094,58.59135055541992,21.959999084472656,23.448999977111818,2.7329617246134594
2022-02-02,190.22872924804688,56.32368850708008,22.09000015258789,23.707999992370606,2.7349228815947706
2022-02-03,187.4258270263672,55.95573043823242,24.350000381469727,23.939000034332274,2.4926677575935363
2022-02-04,184.22952270507812,54.680702209472656,23.219999313354492,24.119499969482423,2.181554601011299
2022-02-07,184.45079040527344,54.56089782714844,22.860000610351562,24.324499988555907,2.194613483405343
2022-02-08,184.56553649902344,54.50956344604492,21.440000534057617,24.426500034332275,2.201825463922339
2022-02-09,184.45901489257812,54.2357292175293,19.959999084472656,24.503999996185303,2.182030597885391
2022-02-10,180.8611297607422,52.87512969970703,23.90999984741211,24.818499946594237,1.8348701108632604
2022-02-11,174.96847534179688,53.114715576171875,27.360000610351562,25.171000003814697,1.3668508561927875
2022-02-14,175.37823486328125,52.29322814941406,28.329999923706055,25.62799997329712,1.3666011540652814
2022-02-15,178.0582275390625,52.48149108886719,25.700000762939453,25.773499965667725,1.591568574787044
2022-02-16,176.46006774902344,52.969261169433594,24.290000915527344,25.795499992370605,1.4818636410523687
2022-02-17,172.6901092529297,52.447261810302734,28.110000610351562,25.92150001525879,1.1549219609686228
2022-02-18,172.8303985595703,52.24188995361328,27.75,25.866499996185304,1.1579284009978845
2022-02-22,172.5084686279297,52.18199157714844,28.809999465942383,25.811999988555907,1.1293853367344373
2022-02-23,168.80189514160156,52.49860763549805,31.020000457763672,25.805000019073486,0.8417542623130666
2022-02-24,171.03904724121094,51.8653678894043,30.31999969482422,25.723000049591064,0.9973417755636014
2022-02-25,173.3174591064453,52.30179214477539,27.59000015258789,25.57800006866455,1.1998605596648317
2022-02-28,173.70547485351562,51.68567657470703,30.149999618530273,25.70250005722046,1.2062161959980795
2022-03-01,169.7099609375,51.56586837768555,33.31999969482422,26.127000045776366,0.8773744727676968
2022-03-02,174.56396484375,52.404483795166016,30.739999771118164,26.566000080108644,1.3051127719772968
2022-03-03,175.36473083496094,52.80666732788086,30.479999542236328,26.985500049591064,1.3864274820567266
2022-03-04,173.68067932128906,52.93502426147461,31.979999542236328,27.367000007629393,1.2551132641396017
2022-03-07,166.07769775390625,51.56586837768555,36.45000076293945,28.028500080108643,0.5828673033923166
2022-03-08,167.91859436035156,50.94975662231445,35.130001068115234,28.642000102996825,0.7070239834000593
2022-03-09,170.7006072998047,50.4876594543457,32.45000076293945,29.192500114440918,0.9137628976154643
2022-03-10,171.03077697753906,49.563472747802734,30.229999542236328,29.706000137329102,0.9028752636260446
2022-03-11,168.32308959960938,49.63194274902344,30.75,30.048000144958497,0.6861234989361473
2022-03-14,168.65330505371094,50.39457321166992,31.770000457763672,30.268500137329102,0.7439727775198398
2022-03-15,173.79629516601562,50.54190444946289,29.829999923706055,30.3435001373291,1.166974392797372
2022-03-16,179.8803253173828,50.238582611083984,26.670000076293945,30.392000102996825,1.64791349747643
