Date,LRCX,AMD,VIX,AvgVIX,zscore
2020-04-28,24.508712768554688,55.5099983215332,33.56999969482422,42.93450012207031,-0.9251933722768596
2020-04-29,26.206584930419922,53.65999984741211,31.229999542236328,41.81900005340576,-0.653327300815177
2020-04-30,23.893770217895508,52.38999938964844,34.150001525878906,40.673500061035156,-0.8515775267164355
2020-05-01,21.997468948364258,49.880001068115234,37.189998626708984,39.9875,-0.9474401853774749
2020-05-04,21.95067024230957,52.560001373291016,35.970001220703125,39.44600009918213,-1.074300141786997
2020-05-05,22.726604461669922,52.189998626708984,33.61000061035156,38.86450004577637,-0.9716436010887657
2020-05-06,22.890399932861328,52.15999984741211,34.119998931884766,38.235499954223634,-0.952157587877904
2020-05-07,23.17774200439453,51.95000076293945,31.440000534057617,37.64000005722046,-0.9108284865242482
2020-05-08,24.84099006652832,53.189998626708984,27.979999542236328,36.95550012588501,-0.7830905508662498
2020-05-11,24.544281005859375,55.7400016784668,27.56999969482422,36.275500202178954,-0.9317007308062787
2020-05-12,23.959291458129883,53.7599983215332,33.040000915527344,36.03950033187866,-0.9065304986803718
2020-05-13,23.23015785217285,52.18000030517578,35.279998779296875,35.76150026321411,-0.9154714846257394
2020-05-14,25.17793846130371,54.5099983215332,32.61000061035156,35.38650026321411,-0.805739976492979
2020-05-15,23.571788787841797,54.20000076293945,31.889999389648438,35.07350015640259,-0.9693853472483992
2020-05-18,24.098752975463867,54.59000015258789,29.299999237060547,34.34700002670288,-0.9287841663827892
2020-05-19,24.490924835205078,55.470001220703125,30.530000686645508,33.60300006866455,-0.9253455935133447
2020-05-20,25.38105010986328,56.38999938964844,27.989999771118164,32.90350008010864,-0.8686245137243395
2020-05-21,24.401079177856445,54.650001525878906,29.530000686645508,32.31100006103516,-0.8980560665393197
2020-05-22,24.442258834838867,55.16999816894531,28.15999984741211,31.92250003814697,-0.9171092631185277
2020-05-26,24.93084144592285,53.189998626708984,28.010000228881836,31.658500003814698,-0.7731485003867633
2020-05-27,25.84342384338379,52.7400016784668,27.6200008392334,31.361000061035156,-0.6517398205183579
2020-05-28,24.973894119262695,51.7400016784668,28.59000015258789,31.229000091552734,-0.7025496319684126
2020-05-29,25.615047454833984,53.79999923706055,27.510000228881836,30.89700002670288,-0.7251373692125109
2020-06-01,25.362327575683594,53.630001068115234,28.229999542236328,30.449000072479247,-0.7453822806185252
2020-06-02,25.408187866210938,53.540000915527344,26.84000015258789,29.992500019073486,-0.7362215102405637
2020-06-03,26.852413177490234,52.72999954223633,25.65999984741211,29.594999980926513,-0.539641069854886
2020-06-04,27.315725326538086,52.630001068115234,25.809999465942383,29.179500007629393,-0.48383531307131905
2020-06-05,28.539989471435547,53.099998474121094,24.520000457763672,28.8335000038147,-0.36971012656094954
2020-06-08,27.853910446166992,52.970001220703125,25.809999465942383,28.725,-0.4397223909241818
2020-06-09,28.29756736755371,56.38999938964844,27.56999969482422,28.725,-0.545912030113691
2020-06-10,28.20116424560547,57.439998626708984,27.56999969482422,28.451499938964844,-0.6042527838222982
2020-06-11,26.434965133666992,52.83000183105469,40.790000915527344,28.727000045776368,-0.5903721389701972
2020-06-12,26.630584716796875,53.5,36.09000015258789,28.901000022888184,-0.5991471761229182
2020-06-15,27.250200271606445,54.68000030517578,34.400001525878906,29.026500129699706,-0.5841630177816381
2020-06-16,28.705799102783203,54.459999084472656,33.66999816894531,29.245000076293945,-0.4131122333721761
2020-06-17,29.485742568969727,54.54999923706055,33.470001220703125,29.392000102996825,-0.3308978608116134
2020-06-18,29.581588745117188,54.040000915527344,32.939998626708984,29.639500045776366,-0.2971367227554944
2020-06-19,29.62387466430664,54.22999954223633,35.119998931884766,29.91899995803833,-0.3010844110620391
2020-06-22,29.346660614013672,54.7599983215332,31.770000457763672,30.09949998855591,-0.3558219879396395
2020-06-23,29.692476272583008,53.9900016784668,31.3700008392334,30.267500019073488,-0.28259687784496434
2020-06-24,28.73398208618164,52.38999938964844,33.84000015258789,30.57849998474121,-0.31600833400975864
2020-06-25,29.374855041503906,51.93000030517578,32.220001220703125,30.760000038146973,-0.2242101567831292
2020-06-26,28.42764663696289,50.099998474121094,34.72999954223633,31.121000003814697,-0.24593003282397555
2020-06-29,28.985822677612305,50.279998779296875,31.780000686645508,31.298500061035156,-0.19234054602562126
2020-06-30,30.395366668701172,52.61000061035156,30.43000030517578,31.47800006866455,-0.14216506502223
2020-07-01,29.833423614501953,52.58000183105469,28.6200008392334,31.626000118255615,-0.20298198208314133
2020-07-02,30.417919158935547,52.34000015258789,27.68000030517578,31.719500160217287,-0.12741063833083663
2020-07-06,31.476003646850586,53.400001525878906,27.940000534057617,31.890500164031984,-0.05846153082968098
2020-07-07,30.811649322509766,52.93000030517578,29.43000030517578,32.07150020599365,-0.11063255147419492
2020-07-08,31.367013931274414,53.43000030517578,28.079999923706055,32.097000217437746,-0.07188329001834794
2020-07-09,31.551191329956055,57.2599983215332,29.260000228881836,32.18150024414062,-0.22539979711977395
2020-07-10,31.9477481842041,55.880001068115234,27.290000915527344,31.506500244140625,-0.11886394805080609
2020-07-13,31.68086814880371,53.59000015258789,32.189998626708984,31.31150016784668,-0.04441990736815077
2020-07-14,32.51906967163086,54.720001220703125,29.520000457763672,31.067500114440918,-0.002979077243532966
2020-07-15,32.252197265625,55.34000015258789,27.760000228881836,30.772000217437743,-0.06065868332076957
2020-07-16,32.40818405151367,54.91999816894531,28.0,30.49850015640259,-0.024329148313262442
2020-07-17,32.53879928588867,55.040000915527344,25.68000030517578,30.13550024032593,-0.015325136997040752
2020-07-20,33.24169921875,57.459999084472656,24.459999084472656,29.602500247955323,-0.04742594286584262
2020-07-21,33.548980712890625,57.0,24.84000015258789,29.256000232696532,0.007460356447030509
2020-07-22,34.01319122314453,61.790000915527344,24.31999969482422,28.903500175476076,-0.1586580962037806
2020-07-23,33.342247009277344,59.56999969482422,26.079999923706055,28.515500164031984,-0.13210197462520734
2020-07-24,32.48712921142578,69.4000015258789,25.84000015258789,28.19650011062622,-0.6730382597458067
2020-07-27,33.648590087890625,68.97000122070312,24.739999771118164,27.697000122070314,-0.5249991087905285
2020-07-28,32.788761138916016,67.61000061035156,25.440000534057617,27.380000114440918,-0.558390203553744
2020-07-29,33.907005310058594,76.08999633789062,24.100000381469727,27.063500118255615,-0.8196789416700426
2020-07-30,35.571205139160156,78.19999694824219,24.760000228881836,26.870500087738037,-0.73133695629251
2020-07-31,35.4415168762207,77.43000030517578,24.459999084472656,26.70950002670288,-0.7107263305016998
2020-08-03,35.84089660644531,77.66999816894531,24.280000686645508,26.526500034332276,-0.6774317528353714
2020-08-04,36.174495697021484,85.04000091552734,23.760000228881836,26.243000030517578,-0.9751437428486404
2020-08-05,36.034481048583984,85.30999755859375,22.989999771118164,25.988500022888182,-1.0028951780645985
2020-08-06,35.50259780883789,86.70999908447266,22.649999618530273,25.657999992370605,-1.125313150820234
2020-08-07,34.99798583984375,84.8499984741211,22.209999084472656,25.403999900817873,-1.0966977013744372
2020-08-10,35.30997085571289,82.23999786376953,22.1299991607666,24.90099992752075,-0.9436731321796741
2020-08-11,34.675682067871094,76.87999725341797,24.030000686645508,24.626499938964844,-0.7704937897113685
2020-08-12,35.851234436035156,82.61000061035156,22.280000686645508,24.352499961853027,-0.9005818045184102
2020-08-13,35.428367614746094,81.83999633789062,22.1299991607666,24.058999919891356,-0.9124110246326438
2020-08-14,35.11075210571289,81.30000305175781,22.049999237060547,23.877499866485596,-0.9230375210416341
2020-08-17,35.621952056884766,82.41999816894531,21.350000381469727,23.72199993133545,-0.917325091626983
2020-08-18,35.19815444946289,81.66000366210938,21.510000228881836,23.555499935150145,-0.9297117826484302
2020-08-19,34.9744987487793,81.08999633789062,22.540000915527344,23.466499996185302,-0.928578885521386
2020-08-20,33.688053131103516,82.7699966430664,22.719999313354492,23.298499965667723,-1.147202101021351
2020-08-21,33.212562561035156,83.80999755859375,22.540000915527344,23.133500003814696,-1.2470349013769397
2020-08-24,32.985164642333984,83.08000183105469,22.3700008392334,23.01500005722046,-1.2390520298079175
2020-08-25,33.124244689941406,86.3499984741211,22.030000686645508,22.844500064849854,-1.3721324739086038
2020-08-26,33.0584602355957,86.0199966430664,23.270000457763672,22.803000068664552,-1.36442824675936
2020-08-27,32.085872650146484,83.80000305175781,24.469999313354492,22.788500022888183,-1.3712492950359474
2020-08-28,32.962615966796875,85.55000305175781,22.959999084472656,22.713500022888184,-1.3536940055850726
2020-08-31,31.605697631835938,90.81999969482422,26.40999984741211,22.819999980926514,-1.7431138083250481
2020-09-01,32.00223922729492,92.18000030517578,26.1200008392334,22.938000011444093,-1.760985435249557
2020-09-02,34.082725524902344,90.22000122070312,26.56999969482422,23.117000007629393,-1.4417887049320608
2020-09-03,32.09339141845703,82.54000091552734,33.599998474121094,23.664499950408935,-1.3132087012451386
2020-09-04,31.3031063079834,82.01000213623047,30.75,24.091499996185302,-1.3765898512548518
2020-09-08,28.446435928344727,78.69000244140625,31.459999084472656,24.557999992370604,-1.5419403177999054
2020-09-09,28.27635383605957,81.91000366210938,28.809999465942383,24.79699993133545,-1.7069595641433986
2020-09-10,27.956857681274414,78.9800033569336,29.709999084472656,25.168499851226805,-1.6092792132474247
2020-09-11,27.626081466674805,76.33999633789062,26.8700008392334,25.405499935150146,-1.5260137417327833
2020-09-14,28.70015525817871,77.9000015258789,25.850000381469727,25.595499992370605,-1.4779973955775667
2020-09-15,29.029985427856445,78.93000030517578,25.59000015258789,25.807499980926515,-1.4882673646941982
2020-09-16,28.8110408782959,76.66000366210938,26.040000915527344,26.03400001525879,-1.4094275311199216
2020-09-17,28.744321823120117,76.55000305175781,26.459999084472656,26.229999923706053,-1.4118155665826404
2020-09-18,28.868362426757812,74.93000030517578,25.829999923706055,26.385499954223633,-1.3245365113248355
2020-09-21,29.59663200378418,77.94000244140625,27.780000686645508,26.64749994277954,-1.3806184759450728
2020-09-22,29.947126388549805,77.69999694824219,26.860000610351562,26.87199993133545,-1.3309391751976039
2020-09-23,29.79019546508789,74.7300033569336,28.579999923706055,27.199499893188477,-1.2134551504027822
2020-09-24,30.74399185180664,75.81999969482422,28.510000228881836,27.461499881744384,-1.1574073955014874
2020-09-25,31.03529930114746,78.05999755859375,26.3799991607666,27.55699987411499,-1.226878225159186
2020-09-28,31.631065368652344,79.4800033569336,26.190000534057617,27.71849994659424,-1.2254301265677752
2020-09-29,31.85745620727539,81.7699966430664,26.270000457763672,27.711499977111817,-1.3043539483761728
2020-09-30,31.295236587524414,81.98999786376953,26.3700008392334,27.723999977111816,-1.3765523692808004
2020-10-01,31.991411209106445,84.86000061035156,26.700000762939453,27.73050003051758,-1.429829161719301
2020-10-02,31.008460998535156,81.80000305175781,27.6299991607666,27.432000064849852,-1.39965762348435
2020-10-05,32.28384780883789,86.1500015258789,27.959999084472656,27.292500019073486,-1.4560417623625637
2020-10-06,32.165931701660156,84.4800033569336,29.479999542236328,27.19350004196167,-1.393265232098591
2020-10-07,32.61778259277344,86.69000244140625,28.059999465942383,27.15600004196167,-1.4436098854323158
2020-10-08,33.5290641784668,86.51000213623047,26.360000610351562,26.988500118255615,-1.3346039619318772
2020-10-09,34.21580123901367,83.0999984741211,25.0,26.895000076293947,-1.1037900738139546
2020-10-12,34.91387939453125,84.29000091552734,25.06999969482422,26.85600004196167,-1.0805781658331508
2020-10-13,35.29875564575195,85.27999877929688,26.06999969482422,26.880000019073485,-1.0829411030071212
2020-10-14,35.303470611572266,84.20999908447266,26.399999618530273,26.897999954223632,-1.0338375460939833
2020-10-15,35.421390533447266,83.12999725341797,26.969999313354492,26.923499965667723,-0.9717537335848846
2020-10-16,34.42805862426758,83.16999816894531,27.40999984741211,27.002499961853026,-1.0834820437918484
2020-10-19,34.29694366455078,82.0,29.18000030517578,27.07249994277954,-1.0448677696376352
2020-10-20,34.29694366455078,81.55999755859375,29.350000381469727,27.196999931335448,-1.024890071480661
2020-10-21,34.58465576171875,79.19999694824219,28.649999618530273,27.20049991607666,-0.8859022013635964
2020-10-22,33.77244567871094,79.41999816894531,28.110000610351562,27.180499935150145,-0.9857620540886124
2020-10-23,33.3866081237793,81.95999908447266,27.549999237060547,27.238999938964845,-1.143780164237947
2020-10-26,32.793243408203125,82.2300033569336,32.459999084472656,27.552499866485597,-1.2216951073203872
2020-10-27,32.43478775024414,78.87999725341797,33.349998474121094,27.906499767303465,-1.1092558450106456
2020-10-28,31.969707489013672,76.4000015258789,40.279998779296875,28.60199966430664,-1.048116199182451
2020-10-29,33.32435989379883,78.0199966430664,37.59000015258789,29.146499633789062,-0.9717776031902717
2020-10-30,32.269710540771484,75.29000091552734,38.02000045776367,29.665999698638917,-0.9645228449748174
2020-11-02,33.1064453125,74.69999694824219,37.130001068115234,30.124499797821045,-0.8451498772254707
2020-11-03,34.9534912109375,76.58000183105469,35.54999923706055,30.427999782562257,-0.7261333479954339
2020-11-04,35.878910064697266,81.3499984741211,29.56999969482422,30.50349979400635,-0.8403108551729778
2020-11-05,37.70616149902344,83.0,27.579999923706055,30.56449975967407,-0.7130416002260939
2020-11-06,38.62215042114258,85.87999725341797,24.860000610351562,30.55749979019165,-0.7424497383530129
2020-11-09,39.26926803588867,83.12000274658203,25.75,30.59149980545044,-0.545532500432064
2020-11-10,38.47592544555664,77.98999786376953,24.799999237060547,30.527999782562254,-0.40039508872122365
2020-11-11,39.99753189086914,81.27999877929688,23.450000762939453,30.380499839782715,-0.38140732460801813
2020-11-12,39.474910736083984,81.83999633789062,25.350000381469727,30.299499893188475,-0.46466123769716516
2020-11-13,40.21543502807617,81.43000030517578,23.100000381469727,30.083999919891358,-0.3641069641625127
2020-11-16,41.43989181518555,83.7300033569336,22.450000762939453,29.74749994277954,-0.33304931989848563
2020-11-17,40.7455940246582,83.36000061035156,22.709999084472656,29.415499877929687,-0.39307387499821195
2020-11-18,40.59465789794922,82.54000091552734,23.84000015258789,29.174999904632568,-0.3725440052969965
2020-11-19,41.28801727294922,85.54000091552734,23.110000610351562,28.924999904632568,-0.4320346488968137
2020-11-20,40.90690994262695,84.63999938964844,23.700000762939453,28.732499980926512,-0.43334083922422795
2020-11-23,42.331356048583984,85.30999755859375,22.65999984741211,28.242500019073486,-0.30614628522760134
2020-11-24,42.11437225341797,85.06999969482422,21.639999389648438,27.657000064849854,-0.3192587621201262
2020-11-25,42.146461486816406,86.70999908447266,21.25,26.70550012588501,-0.39016997872431824
2020-11-27,43.06714630126953,87.19000244140625,20.84000015258789,25.86800012588501,-0.3100901356837629
2020-11-30,42.701133728027344,92.66000366210938,20.56999969482422,24.995500087738037,-0.5989471965217606
2020-12-01,44.115196228027344,92.62999725341797,20.770000457763672,24.17750005722046,-0.4411188548823839
2020-12-02,45.206642150878906,93.73999786376953,21.170000076293945,23.458500099182128,-0.3707484520679618
2020-12-03,45.664154052734375,92.30999755859375,21.280000686645508,23.044000148773193,-0.2551976111993783
2020-12-04,47.165000915527344,94.04000091552734,20.790000915527344,22.704500198364258,-0.16767737693663043
2020-12-07,47.98570251464844,94.06999969482422,21.299999237060547,22.526500129699706,-0.07822884027291195
2020-12-08,48.3904914855957,92.91999816894531,20.68000030517578,22.273000144958495,0.018775256338537195
2020-12-09,46.70420837402344,89.83000183105469,22.270000457763672,22.146500205993654,-0.02751490171799768
2020-12-10,46.356170654296875,91.66000366210938,22.520000457763672,22.100000190734864,-0.14911394228814392
2020-12-11,46.50276184082031,91.6500015258789,23.309999465942383,21.998000144958496,-0.13243950201881802
2020-12-14,46.51884078979492,94.77999877929688,24.719999313354492,22.079000091552736,-0.27277353397646137
2020-12-15,46.8460807800293,97.12000274658203,22.889999389648438,22.101000022888183,-0.34280906771760045
2020-12-16,46.65503692626953,96.8499984741211,22.5,22.09050006866455,-0.3516888922328444
2020-12-17,45.98638153076172,96.83999633789062,21.93000030517578,21.995000076293945,-0.4252214440698283
2020-12-18,45.487972259521484,95.91999816894531,21.56999969482422,21.91800003051758,-0.43859916835503154
2020-12-21,45.70170974731445,93.2300033569336,25.15999984741211,21.99099998474121,-0.29281365772084433
2020-12-22,45.10778045654297,93.16000366210938,24.229999542236328,22.069499969482422,-0.3553536643339356
2020-12-23,44.557350158691406,91.55000305175781,23.309999465942383,22.15299997329712,-0.34315891248448116
2020-12-24,45.42839050292969,91.80999755859375,21.530000686645508,22.167000007629394,-0.2585830320231836
2020-12-28,45.02739334106445,91.5999984741211,21.700000762939453,22.210000038146973,-0.29341863121807465
2020-12-29,44.75502014160156,90.62000274658203,23.079999923706055,22.335500049591065,-0.2790613702577825
2020-12-30,45.81709671020508,92.29000091552734,22.770000457763672,22.435500049591063,-0.23736659433275184
2020-12-31,44.665164947509766,91.70999908447266,22.75,22.514500045776366,-0.3384936087559645
2021-01-04,45.20896530151367,92.30000305175781,26.969999313354492,22.798999977111816,-0.30511043629661255
2021-01-05,46.77231979370117,92.7699966430664,25.34000015258789,23.026499938964843,-0.15346474720818631
2021-01-06,46.95578384399414,90.33000183105469,25.06999969482422,23.214999961853028,-0.022379892746213624
2021-01-07,48.65530014038086,95.16000366210938,22.3700008392334,23.299499988555908,-0.053628009967259034
2021-01-08,47.44190216064453,94.58000183105469,21.559999465942383,23.263999938964844,-0.161556258124698
2021-01-11,48.846343994140625,97.25,24.079999923706055,23.34199991226196,-0.12738239087832456
2021-01-12,50.73408508300781,95.36000061035156,23.329999923706055,23.342999935150146,0.16730885339790924
2021-01-13,49.79399871826172,91.77999877929688,22.209999084472656,23.217499923706054,0.2258333438498501
2021-01-14,52.753265380859375,90.79000091552734,23.25,23.235499954223634,0.59822552135202
2021-01-15,51.78291702270508,88.20999908447266,24.34000015258789,23.32749996185303,0.6079979162807252
2021-01-19,54.85567855834961,89.44999694824219,23.239999771118164,23.392999935150147,0.8916984448292354
2021-01-20,53.245994567871094,88.75,21.579999923706055,23.39349994659424,0.7453693812990714
2021-01-21,53.35853958129883,91.52999877929688,21.31999969482422,23.201499938964844,0.631600507731499
2021-01-22,53.32638931274414,92.79000091552734,21.90999984741211,23.085499954223632,0.5708344397135501
2021-01-25,53.696170806884766,94.12999725341797,23.190000534057617,23.079500007629395,0.5509100750987294
2021-01-26,52.26808547973633,94.70999908447266,23.020000457763672,23.153999996185302,0.3665583320669879
2021-01-27,48.71015167236328,88.83999633789062,37.209999084472656,23.929499912261964,0.2393924412730917
2021-01-28,47.982872009277344,87.5199966430664,30.209999084472656,24.285999870300294,0.218851732263985
2021-01-29,45.76980972290039,85.63999938964844,33.09000015258789,24.801999855041505,0.0593351622506505
2021-02-01,47.42487716674805,87.66000366210938,30.239999771118164,25.176499843597412,0.1507528080762372
2021-02-02,48.80757141113281,88.86000061035156,25.559999465942383,25.105999851226805,0.24926366419018242
2021-02-03,47.6972541809082,87.88999938964844,22.90999984741211,24.984499835968016,0.17044867485118623
2021-02-04,49.13480758666992,87.83999633789062,21.770000457763672,24.81949987411499,0.33178420373073986
2021-02-05,48.21080017089844,87.9000015258789,20.8700008392334,24.74449987411499,0.2268183789957866
2021-02-08,50.3879280090332,91.47000122070312,21.239999771118164,24.72849988937378,0.30562659661539704
2021-02-09,49.94342803955078,90.91000366210938,21.6299991607666,24.605999851226805,0.2818686073604914
2021-02-10,50.361454010009766,92.3499984741211,21.989999771118164,24.538999843597413,0.26274220008177934
2021-02-11,54.117042541503906,92.66000366210938,21.25,24.49099988937378,0.664222522825997
2021-02-12,55.43638229370117,93.7699966430664,19.969999313354492,24.326999855041503,0.7598097124642506
2021-02-16,55.968833923339844,91.45999908447266,21.459999084472656,24.18299980163574,0.9236076802452358
2021-02-17,55.41272735595703,89.94000244140625,21.5,24.095999813079835,0.9310878483590892
2021-02-18,54.642887115478516,88.63999938964844,22.489999771118164,24.14149980545044,0.9049298939308563
2021-02-19,56.59492111206055,89.58000183105469,22.049999237060547,24.177999782562257,1.0782428527030536
2021-02-22,53.6999626159668,85.37000274658203,23.450000762939453,24.254999828338622,0.9490649910336292
2021-02-23,53.2129020690918,84.73999786376953,23.110000610351562,24.25099983215332,0.9237762611653589
2021-02-24,56.452110290527344,86.94000244140625,21.34000015258789,24.16699981689453,1.1823063388297648
2021-02-25,51.79426574707031,82.41999816894531,28.889999389648438,23.75099983215332,0.8721405811471138
2021-02-26,53.642276763916016,84.51000213623047,27.950000762939453,23.63799991607666,0.9817291846683381
2021-03-01,56.632755279541016,86.38999938964844,23.350000381469727,23.15099992752075,1.2272668202105403
2021-03-02,54.225807189941406,84.12999725341797,24.100000381469727,22.84399995803833,1.0635503886602307
2021-03-03,52.132850646972656,80.86000061035156,26.670000076293945,22.89949998855591,0.9804344996777221
2021-03-04,50.0124626159668,77.75,28.56999969482422,23.182499980926515,0.8870189208897362
2021-03-05,51.79899597167969,78.5199966430664,24.65999984741211,23.326999950408936,1.04973811885949
2021-03-08,47.53458786010742,73.95999908447266,25.469999313354492,23.55699987411499,0.7849219214684126
2021-03-09,51.402732849121094,78.52999877929688,24.030000686645508,23.69649991989136,1.0054374917903683
2021-03-10,49.05629348754883,77.5199966430664,22.559999465942383,23.742999935150145,0.7916618384658362
2021-03-11,50.63477325439453,81.2300033569336,21.90999984741211,23.738999938964845,0.7978728542395563
2021-03-12,49.63510513305664,81.05000305175781,20.690000534057617,23.710999965667725,0.6954322915637239
2021-03-15,50.763397216796875,82.5,20.030000686645508,23.714000034332276,0.7544426598899433
2021-03-16,51.87545394897461,82.75,19.790000915527344,23.63050012588501,0.8661407778679637
2021-03-17,52.42816925048828,82.62999725341797,19.229999542236328,23.517000102996825,0.9327472549800726
2021-03-18,51.11607360839844,78.12000274658203,21.579999923706055,23.47150011062622,0.9923339605949828
2021-03-19,51.413753509521484,79.05999755859375,20.950000762939453,23.416500186920167,0.9825930707325665
2021-03-22,53.09369659423828,80.30000305175781,18.8799991607666,23.188000106811522,1.1121779633732405
