Date,GOOGL,CVX,VIX,AvgVIX,zscore
2017-04-10,41.740020751953125,74.50094604492188,14.050000190734863,12.242500066757202,-0.66041083264879
2017-04-11,41.64976501464844,74.18777465820312,15.069999694824219,12.38100004196167,-0.6305453445112976
2017-04-12,41.728118896484375,74.18777465820312,15.770000457763672,12.588000059127808,-0.6158627870999085
2017-04-13,41.66463851928711,72.23385620117188,15.960000038146973,12.825500059127808,-0.3359020721908398
2017-04-17,42.4060173034668,72.28148651123047,14.65999984741211,12.994500064849854,-0.20409129571800683
2017-04-18,42.3494873046875,71.94790649414062,14.420000076293945,13.148500061035156,-0.1648575869790443
2017-04-19,42.474449157714844,70.96073913574219,14.930000305175781,13.271500062942504,0.006011598073223351
2017-04-20,42.651485443115234,71.40326690673828,14.149999618530273,13.338500022888184,-0.026914199385262932
2017-04-21,42.5954475402832,71.41008758544922,14.630000114440918,13.414000034332275,-0.03843381830625061
2017-04-24,43.58625793457031,72.11812591552734,10.84000015258789,13.30800004005432,0.04147245610626394
2017-04-25,44.07769775390625,72.66276550292969,10.760000228881836,13.221000051498413,0.052209620059798595
2017-04-26,44.09257507324219,72.2202377319336,10.850000381469727,13.18700008392334,0.12109767559080548
2017-04-27,44.20663070678711,71.80496215820312,10.359999656677246,13.134000062942505,0.2044998802275988
2017-04-28,45.84708023071289,72.64231872558594,10.819999694824219,13.098000049591064,0.3868243449776916
2017-05-01,46.25867462158203,72.11129760742188,10.109999656677246,12.985000038146973,0.5432705411432176
2017-05-02,46.47041702270508,71.73005676269531,10.59000015258789,12.895500040054321,0.6398942927789318
2017-05-03,47.03376770019531,72.65596008300781,10.680000305175781,12.84000005722046,0.6071574315735818
2017-05-04,47.344696044921875,71.35559844970703,10.460000038146973,12.71850004196167,0.8596561848179024
2017-05-05,47.124515533447266,72.0228042602539,10.569999694824219,12.627500009536742,0.7187367414339091
2017-05-08,47.54157257080078,72.62873077392578,9.770000457763672,12.472500038146972,0.7063810753337171
2017-05-09,47.44338607788086,71.53944396972656,9.960000038146973,12.268000030517578,0.8506885426829506
2017-05-10,47.35064697265625,72.50617980957031,10.210000038146973,12.025000047683715,0.6889093549868682
2017-05-11,47.40271759033203,72.30874633789062,10.600000381469727,11.76650004386902,0.7281573237173328
2017-05-12,47.36552429199219,72.1385498046875,10.399999618530273,11.488500022888184,0.7466099557312573
2017-05-15,47.567848205566406,72.74447631835938,10.420000076293945,11.276500034332276,0.6940159332900477
2017-05-16,47.83513641357422,73.01678466796875,10.649999618530273,11.088000011444091,0.7034278595065893
2017-05-17,46.722347259521484,72.00581359863281,15.59000015258789,11.121000003814697,0.6459132240973845
2017-05-18,47.13542938232422,72.32904815673828,14.65999984741211,11.14650001525879,0.6750383125021994
2017-05-19,47.34122085571289,73.25749206542969,12.039999961853027,11.017000007629395,0.5749197506511936
2017-05-22,47.8083610534668,72.98240661621094,10.930000305175781,11.02150001525879,0.7035455234205068
2017-05-23,48.12971115112305,73.0855484008789,10.720000267028809,11.019500017166138,0.7483563397379791
2017-05-24,48.47982406616211,73.05119323730469,10.020000457763672,10.978000020980835,0.8190948297242369
2017-05-25,49.18647384643555,72.28778076171875,9.989999771118164,10.95950002670288,1.0655430115692006
2017-05-26,49.25639724731445,72.01956939697266,9.8100004196167,10.909000062942505,1.1187084438269197
2017-05-30,49.400203704833984,71.56566619873047,10.380000114440918,10.922500085830688,1.2134553839676512
2017-05-31,48.94993209838867,71.1667709350586,10.40999984741211,10.9135000705719,1.188662856801662
2017-06-01,49.009437561035156,71.71009063720703,9.890000343322754,10.874000072479248,1.1186579654909374
2017-06-02,49.397727966308594,70.91233825683594,9.75,10.8385000705719,1.3105788415423731
2017-06-05,49.78254699707031,70.96735382080078,10.069999694824219,10.8135000705719,1.3744715560790828
2017-06-06,49.425498962402344,71.64131164550781,10.449999809265137,10.847500038146972,1.2068962696989298
2017-06-07,49.66452407836914,71.36624145507812,10.390000343322754,10.869000053405761,1.2927737919610227
2017-06-08,49.80238342285156,71.52440643310547,10.15999984741211,10.866500043869019,1.2949818930207222
2017-06-09,48.10837936401367,73.17497253417969,10.699999809265137,10.871500015258789,0.7310017707108001
2017-06-12,47.6962890625,74.30284881591797,11.460000038146973,10.924500036239625,0.4853105867230685
2017-06-13,48.127235412597656,74.36474609375,10.420000076293945,10.924500036239625,0.5568190763744904
2017-06-14,47.999778747558594,73.3125,10.640000343322754,10.924000072479249,0.690108913321846
2017-06-15,47.61545944213867,73.12682342529297,10.899999618530273,10.689500045776366,0.6458266335591122
2017-06-16,47.53809356689453,74.51604461669922,10.380000114440918,10.475500059127807,0.42382170224833726
2017-06-19,48.36129379272461,73.90396118164062,10.369999885559082,10.39200005531311,0.6695060403301383
2017-06-20,48.05234909057617,73.22998046875,10.859999656677246,10.388500022888184,0.7122858668240786
2017-06-21,48.528411865234375,71.86137390136719,10.75,10.390000009536744,1.0059225123447377
2017-06-22,48.43071746826172,71.83389282226562,10.479999542236328,10.412999963760376,0.991720619151931
2017-06-23,48.90033721923828,72.21212005615234,10.020000457763672,10.414499998092651,1.023225928374372
2017-06-26,48.20608139038086,71.62068939208984,9.899999618530273,10.41899995803833,0.9814726970664172
2017-06-27,47.01591110229492,71.5725326538086,11.0600004196167,10.45299997329712,0.7656425240692397
2017-06-28,47.6566162109375,71.71696472167969,10.029999732971191,10.433999967575073,0.8641290404176379
2017-06-29,46.50662612915039,71.60693359375,11.4399995803833,10.511499929428101,0.6650703030765776
2017-06-30,46.10295867919922,71.75135803222656,11.180000305175781,10.58299994468689,0.5678553379024287
2017-07-03,45.59614944458008,73.10619354248047,11.220000267028809,10.64049997329712,0.27051416080319984
2017-07-05,46.23090744018555,71.95081329345703,11.069999694824219,10.671499967575073,0.5620388009714368
2017-07-06,46.0042724609375,71.40060424804688,12.539999961853027,10.778999948501587,0.6017547276006564
2017-07-07,46.65489959716797,71.17366790771484,11.1899995803833,10.830499935150147,0.757571687814634
2017-07-10,47.160213470458984,70.86418151855469,11.109999656677246,10.850999927520752,0.8984891967786948
2017-07-11,47.28568649291992,70.919189453125,10.890000343322754,10.82249994277954,0.9137847866424061
2017-07-12,47.98638916015625,71.4487533569336,10.300000190734863,10.816499948501587,0.9659870941821245
2017-07-13,48.0453987121582,71.61380767822266,9.899999618530273,10.779499912261963,0.9523906513059401
2017-07-14,48.445098876953125,71.82701110839844,9.510000228881836,10.709999942779541,0.9954434382757513
