Date,GOOGL,TXN,VIX,AvgVIX,zscore
2022-01-31,134.19436645507812,158.58981323242188,24.829999923706055,23.18100004196167,1.2420988381437492
2022-02-01,136.5157012939453,160.18017578125,21.959999084472656,23.448999977111818,1.3982659573507223
2022-02-02,146.7868194580078,165.96751403808594,22.09000015258789,23.707999992370606,2.0812724594473817
2022-02-03,141.9170684814453,155.14393615722656,24.350000381469727,23.939000034332274,1.7058428322074175
2022-02-04,142.11839294433594,151.45948791503906,23.219999313354492,24.119499969482423,1.6949747235671684
2022-02-07,138.05995178222656,150.16067504882812,22.860000610351562,24.324499988555907,1.4314070753089145
2022-02-08,138.25631713867188,152.5286102294922,21.440000534057617,24.426500034332275,1.4588814476924576
2022-02-09,140.4313201904297,156.13351440429688,19.959999084472656,24.503999996185303,1.6187105740760612
2022-02-10,137.4836883544922,150.7880096435547,23.90999984741211,24.818499946594237,1.399167143168875
2022-02-11,133.18174743652344,145.2569122314453,27.360000610351562,25.171000003814697,1.0932534762362105
2022-02-14,134.41506958007812,143.5516357421875,28.329999923706055,25.62799997329712,1.159937429980222
2022-02-15,135.48867797851562,146.82086181640625,25.700000762939453,25.773499965667725,1.2483458869333834
2022-02-16,136.6089324951172,148.64979553222656,24.290000915527344,25.795499992370605,1.3304897148530905
2022-02-17,131.45257568359375,145.47776794433594,28.110000610351562,25.92150001525879,0.9859005280422612
2022-02-18,129.3340606689453,147.324462890625,27.75,25.866499996185304,0.8644418631297621
2022-02-22,128.74940490722656,147.28024291992188,28.809999465942383,25.811999988555907,0.8273850816840269
2022-02-23,126.54212951660156,146.35252380371094,31.020000457763672,25.805000019073486,0.6826242737480498
2022-02-24,131.60330200195312,149.8425750732422,30.31999969482422,25.723000049591064,1.0232575484158515
2022-02-25,133.35731506347656,150.9293975830078,27.59000015258789,25.57800006866455,1.1405246667416624
2022-02-28,133.9499053955078,150.19601440429688,30.149999618530273,25.70250005722046,1.173114253356536
2022-03-01,132.9625701904297,147.81039428710938,33.31999969482422,26.127000045776366,1.0957755836869545
2022-03-02,133.46839904785156,150.293212890625,30.739999771118164,26.566000080108644,1.1434486738504956
2022-03-03,132.80189514160156,151.0884246826172,30.479999542236328,26.985500049591064,1.1066048616927298
2022-03-04,130.8252410888672,150.18714904785156,31.979999542236328,27.367000007629393,0.976518830399686
2022-03-07,125.34253692626953,145.6898651123047,36.45000076293945,28.028500080108643,0.6029387273202877
2022-03-08,126.06258392333984,147.85458374023438,35.130001068115234,28.642000102996825,0.6620543708795019
2022-03-09,132.32630920410156,152.37841796875,32.45000076293945,29.192500114440918,1.0849296241743978
2022-03-10,131.34393310546875,152.6346435546875,30.229999542236328,29.706000137329102,1.0247754002962859
2022-03-11,128.80592346191406,150.52291870117188,30.75,30.048000144958497,0.8516498606365872
2022-03-14,124.91854095458984,147.30679321289062,31.770000457763672,30.268500137329102,0.5865964715644003
2022-03-15,128.13894653320312,152.2547149658203,29.829999923706055,30.3435001373291,0.8207579252625957
2022-03-16,132.18795776367188,155.7977752685547,26.670000076293945,30.392000102996825,1.0980656430122488
2022-03-17,132.7418975830078,157.6885528564453,25.670000076293945,30.461000061035158,1.1449837190534105
2022-03-18,135.0096435546875,159.12881469726562,23.8700008392334,30.249000072479248,1.2968215033425396
2022-03-21,134.98583984375,159.4468536376953,23.530000686645508,30.038000106811523,1.2973554703711931
2022-03-22,138.721435546875,161.11679077148438,22.940000534057617,29.744500160217285,1.5429866437595836
2022-03-23,137.1420135498047,158.22755432128906,23.56999969482422,29.37200012207031,1.4251897869877093
2022-03-24,140.41152954101562,162.76022338867188,21.670000076293945,28.9395001411438,1.6597881749174432
2022-03-25,140.51165771484375,163.369873046875,20.809999465942383,28.600500106811523,1.6699797682859125
2022-03-28,140.2959747314453,164.05902099609375,19.6299991607666,28.07450008392334,1.6608148279124277
2022-03-29,141.33734130859375,168.76840209960938,18.899999618530273,27.353500080108642,1.7563930551990024
2022-03-30,140.77500915527344,165.6229248046875,19.329999923706055,26.78300008773804,1.7009337907380944
2022-03-31,137.9275360107422,162.1151885986328,20.559999465942383,26.28700008392334,1.499427428161531
2022-04-01,139.00164794921875,160.87820434570312,19.6299991607666,25.669500064849853,1.5590880063080876
2022-04-04,141.7995147705078,161.43487548828125,18.56999969482422,24.77550001144409,1.7386267767667707
2022-04-05,139.4385528564453,156.5487518310547,21.030000686645508,24.070499992370607,1.558918301743273
2022-04-06,135.42869567871094,156.61062622070312,22.100000381469727,23.55299997329712,1.3070967680110492
2022-04-07,134.7746124267578,156.919921875,21.549999237060547,23.11899995803833,1.2679308324485363
2022-04-08,132.19491577148438,153.83627319335938,21.15999984741211,22.639499950408936,1.0859758848868875
2022-04-11,127.76752471923828,151.91896057128906,24.3700008392334,22.26949996948242,0.7952514570178258
2022-04-12,126.66758728027344,152.85552978515625,24.260000228881836,21.99099998474121,0.7320478329950527
2022-04-13,128.8292236328125,154.71981811523438,21.81999969482422,21.748499965667726,0.8799195151984622
2022-04-14,125.691162109375,153.4386749267578,22.700000762939453,21.6,0.6743558356410936
2022-04-18,126.6299057006836,156.00100708007812,22.170000076293945,21.51499996185303,0.7497667294235286
2022-04-19,128.9432830810547,158.20986938476562,21.3700008392334,21.40699996948242,0.9093834674359422
2022-04-20,126.99042510986328,158.52798461914062,20.31999969482422,21.27599992752075,0.7885820026579693
2022-04-21,123.79136657714844,156.5929718017578,22.68000030517578,21.23149995803833,0.5750056305382797
2022-04-22,118.65482330322266,153.1294403076172,28.209999084472656,21.558499908447267,0.22980096785006354
2022-04-25,122.06513214111328,153.65957641601562,27.020000457763672,21.86899995803833,0.4476923653589464
2022-04-26,117.67740631103516,148.82652282714844,33.52000045776367,22.563500022888185,0.14084105416777612
2022-04-27,113.35760498046875,149.6658477783203,31.600000381469727,23.198500061035155,-0.1255104124596823
2022-04-28,117.55094146728516,155.37367248535156,29.989999771118164,23.73150005340576,0.1747008194110932
2022-04-29,113.17411041259766,150.4257354736328,33.400001525878906,24.37350015640259,-0.13219893867595164
2022-05-02,115.6273422241211,153.7390594482422,32.34000015258789,25.00900020599365,0.04326832852425423
2022-05-03,116.37218475341797,152.44908142089844,29.25,25.54300022125244,0.0818796806429564
2022-05-04,121.25879669189453,155.70941162109375,25.420000076293945,25.762500190734862,0.4100660949700051
2022-05-05,115.55048370361328,150.45225524902344,31.200000762939453,26.21750020980835,0.017442350130660023
2022-05-06,114.79769897460938,148.95777893066406,30.190000534057617,26.6495002746582,-0.03945187219302377
2022-05-09,111.5887222290039,146.7249755859375,34.75,27.3290002822876,-0.25555397312645695
2022-05-10,113.457275390625,149.66055297851562,32.9900016784668,27.76000032424927,-0.119275042004121
2022-05-11,112.67127990722656,146.50259399414062,32.560001373291016,28.175000381469726,-0.1888822612018869
2022-05-12,111.91899108886719,147.57894897460938,31.770000457763672,28.6725004196167,-0.2293263126223192
2022-05-13,115.0992202758789,150.99488830566406,28.8700008392334,28.981000423431396,-0.007476143672293397
2022-05-16,113.5068588256836,149.8917999267578,27.469999313354492,29.246000385284425,-0.11467939349102999
2022-05-17,115.51824951171875,155.6562042236328,26.100000381469727,29.48250036239624,0.04865060393744442
2022-05-18,110.98223114013672,151.4930419921875,30.959999084472656,30.01450033187866,-0.26324982946744546
2022-05-19,109.47915649414062,149.10899353027344,29.350000381469727,30.34800033569336,-0.3730180462364591
2022-05-20,108.01525115966797,151.05714416503906,29.43000030517578,30.409000396728516,-0.4526543420070828
2022-05-23,110.5740966796875,151.16384887695312,28.479999542236328,30.48200035095215,-0.2910235883015114
2022-05-24,105.1013412475586,149.322509765625,29.450000762939453,30.278500366210938,-0.6470153563255236
2022-05-25,104.93770599365234,151.23507690429688,28.3700008392334,30.117000389099122,-0.6450929974324183
2022-05-26,106.90890502929688,154.90005493164062,27.5,29.992500400543214,-0.4976993050917743
2022-05-27,111.39582061767578,158.31600952148438,25.719999313354492,29.608500289916993,-0.19365954370662888
2022-05-31,112.8294677734375,157.2396240234375,26.190000534057617,29.301000308990478,-0.11035881074787629
2022-06-01,112.95840454101562,155.15802001953125,25.690000534057617,29.12300033569336,-0.11554325366368051
2022-06-02,116.6583251953125,157.2040252685547,24.719999313354492,29.088000297546387,0.13024580096002153
2022-06-03,113.60206604003906,153.29884338378906,24.790000915527344,28.76750030517578,-0.08693137234996759
2022-06-06,115.86290740966797,149.23353576660156,25.06999969482422,28.51150026321411,0.029310018356824164
2022-06-07,116.18920135498047,151.09271240234375,24.020000457763672,27.975000286102294,0.061707533056017096
2022-06-08,116.23332977294922,147.1074676513672,23.959999084472656,27.523500156402587,0.03903084353047683
2022-06-09,113.8941650390625,143.73602294921875,26.09000015258789,27.200000095367432,-0.12963289500117242
2022-06-10,110.25027465820312,140.35568237304688,27.75,26.999000072479248,-0.38041961344473607
2022-06-13,105.5203857421875,136.5749969482422,34.02000045776367,27.256500053405762,-0.7020716015610478
2022-06-14,105.8407211303711,137.06427001953125,32.689998626708984,27.517500019073488,-0.6787979584951572
2022-06-15,108.86473846435547,138.70106506347656,29.6200008392334,27.69350004196167,-0.4781361432316887
2022-06-16,105.16432189941406,134.65354919433594,32.95000076293945,27.79300012588501,-0.7367393215366133
2022-06-17,106.26522064208984,133.6127471923828,31.1299991607666,27.882000064849855,-0.6741409297819575
2022-06-21,110.62965393066406,136.51275634765625,30.190000534057617,27.920000076293945,-0.3811003625110476
2022-06-22,110.5736083984375,135.7477264404297,28.950000762939453,27.943500137329103,-0.3895115521337632
2022-06-23,111.32192993164062,134.44898986816406,29.049999237060547,27.923500061035156,-0.3507373112326849
2022-06-24,117.0079345703125,138.72776794433594,27.229999542236328,27.866499996185304,0.03423470516614075
2022-06-27,114.88397979736328,138.4341583251953,26.950000762939453,27.839000034332276,-0.10123547456755448
2022-06-28,111.08934020996094,137.13543701171875,28.360000610351562,27.971000099182127,-0.3482096370310275
2022-06-29,110.78585815429688,135.9078369140625,28.15999984741211,28.069500064849855,-0.3751386496265179
2022-06-30,108.0698013305664,136.68174743652344,28.709999084472656,28.220499992370605,-0.541033690406833
2022-07-01,107.8461685180664,132.1360626220703,26.700000762939453,28.319500064849855,-0.5841316700022533
