Date,XLF,ADI,VIX,AvgVIX,zscore
2020-05-04,19.607444763183594,93.05120849609375,35.970001220703125,39.44600009918213,-0.8602220304645771
2020-05-05,19.544660568237305,95.33699798583984,33.61000061035156,38.86450004577637,-0.9531881702634251
2020-05-06,19.12308692932129,94.716064453125,34.119998931884766,38.235499954223634,-1.0255233628133829
2020-05-07,19.571557998657227,95.70594024658203,31.440000534057617,37.64000005722046,-0.9599545674898462
2020-05-08,19.993135452270508,98.83766174316406,27.979999542236328,36.95550012588501,-0.9743919786634612
2020-05-11,19.607444763183594,97.56877136230469,27.56999969482422,36.275500202178954,-1.016350119408033
2020-05-12,19.096179962158203,95.93094635009766,33.040000915527344,36.03950033187866,-1.0734964416445072
2020-05-13,18.531097412109375,93.41118621826172,35.279998779296875,35.76150026321411,-1.1121366374931445
2020-05-14,19.00648307800293,94.9320297241211,32.61000061035156,35.38650026321411,-1.0589300597930251
2020-05-15,18.880908966064453,91.61134338378906,31.889999389648438,35.07350015640259,-0.9721049728462653
2020-05-18,19.84962272644043,97.49676513671875,29.299999237060547,34.34700002670288,-0.959980029095149
2020-05-19,19.365266799926758,95.68797302246094,30.530000686645508,33.60300006866455,-1.0052308014027735
2020-05-20,19.795801162719727,103.10325622558594,27.989999771118164,32.90350008010864,-1.1657163644812996
2020-05-21,19.733016967773438,99.89956665039062,29.530000686645508,32.31100006103516,-1.068964751348629
2020-05-22,19.66126251220703,99.94456481933594,28.15999984741211,31.92250003814697,-1.0864843590680375
2020-05-26,20.683788299560547,101.42041015625,28.010000228881836,31.658500003814698,-0.9099908685863279
2020-05-27,21.58074188232422,103.20225524902344,27.6200008392334,31.361000061035156,-0.7720110344333228
2020-05-28,21.239904403686523,100.39734649658203,28.59000015258789,31.229000091552734,-0.7509047280173207
2020-05-29,20.997724533081055,102.19790649414062,27.510000228881836,30.89700002670288,-0.8670144881752054
2020-06-01,21.239904403686523,102.04411315917969,28.229999542236328,30.449000072479247,-0.8078173907917982
2020-06-02,21.410322189331055,105.68141174316406,26.84000015258789,29.992500019073486,-0.8956075242293278
2020-06-03,22.208616256713867,110.04257202148438,25.65999984741211,29.594999980926513,-0.8687199560319205
2020-06-04,22.692975997924805,110.7302474975586,25.809999465942383,29.179500007629393,-0.7847222669594393
2020-06-05,23.536109924316406,112.72986602783203,24.520000457763672,28.8335000038147,-0.6662429302513038
2020-06-08,23.98458480834961,111.93363189697266,25.809999465942383,28.725,-0.5389448858746991
2020-06-09,23.473318099975586,111.64409637451172,27.56999969482422,28.725,-0.6426888503993375
2020-06-10,22.594301223754883,111.1826400756836,27.56999969482422,28.451499938964844,-0.8223109569289754
2020-06-11,20.7465763092041,104.64088439941406,40.790000915527344,28.727000045776368,-1.0073217152695308
2020-06-12,21.374441146850586,107.13817596435547,36.09000015258789,28.901000022888184,-0.9539367343420789
2020-06-15,21.670442581176758,107.21958923339844,34.400001525878906,29.026500129699706,-0.8908938173183111
2020-06-16,22.011280059814453,111.01073455810547,33.66999816894531,29.245000076293945,-0.9460847033703077
2020-06-17,21.679407119750977,110.865966796875,33.470001220703125,29.392000102996825,-1.0149190303471094
2020-06-18,21.652503967285156,111.11931610107422,32.939998626708984,29.639500045776366,-1.0296604564558784
2020-06-19,21.508989334106445,108.73967742919922,35.119998931884766,29.91899995803833,-0.9793497487947196
2020-06-22,21.40247344970703,109.02921295166016,31.770000457763672,30.09949998855591,-1.013054606647079
2020-06-23,21.501766204833984,111.51741790771484,31.3700008392334,30.267500019073488,-1.0769562011228466
2020-06-24,20.743520736694336,108.09725952148438,33.84000015258789,30.57849998474121,-1.1274547198386418
2020-06-25,21.29415512084961,108.66728973388672,32.220001220703125,30.760000038146973,-1.0246459105832841
2020-06-26,20.382450103759766,106.64955139160156,34.72999954223633,31.121000003814697,-1.157755223525166
2020-06-29,20.608116149902344,107.67198181152344,31.780000686645508,31.298500061035156,-1.142882827076769
2020-06-30,20.88794708251953,110.96548461914062,30.43000030517578,31.47800006866455,-1.19444825055815
2020-07-01,20.707412719726562,108.91158294677734,28.6200008392334,31.626000118255615,-1.1636315162544204
2020-07-02,20.7344913482666,109.6987533569336,27.68000030517578,31.719500160217287,-1.1848116673758982
2020-07-06,21.131671905517578,111.85221099853516,27.940000534057617,31.890500164031984,-1.1708680392249
2020-07-07,20.69838523864746,110.9474105834961,29.43000030517578,32.07150020599365,-1.235998722926211
2020-07-08,20.91502571105957,111.1645736694336,28.079999923706055,32.097000217437746,-1.1953041645681848
2020-07-09,20.472715377807617,112.36792755126953,29.260000228881836,32.18150024414062,-1.3353008334662138
2020-07-10,21.176803588867188,112.64842224121094,27.290000915527344,31.506500244140625,-1.1883440671233245
2020-07-13,21.267070770263672,106.08858489990234,32.189998626708984,31.31150016784668,-0.9415511601700982
2020-07-14,21.37539291381836,106.77623748779297,29.520000457763672,31.067500114440918,-0.9412162950307342
2020-07-15,21.799652099609375,106.67669677734375,27.760000228881836,30.772000217437743,-0.8433838343553728
2020-07-16,21.799652099609375,104.93948364257812,28.0,30.49850015640259,-0.7833453191534987
2020-07-17,21.61911392211914,105.63619232177734,25.68000030517578,30.13550024032593,-0.847591206995967
2020-07-20,21.519821166992188,105.91666412353516,24.459999084472656,29.602500247955323,-0.8793757654086453
2020-07-21,21.94407844543457,103.67276000976562,24.84000015258789,29.256000232696532,-0.707434000004536
2020-07-22,21.94407844543457,103.03936767578125,24.31999969482422,28.903500175476076,-0.6855438044311511
2020-07-23,21.96213150024414,101.28406524658203,26.079999923706055,28.515500164031984,-0.6208635421148855
2020-07-24,21.907970428466797,101.52836608886719,25.84000015258789,28.19650011062622,-0.6413567938385719
2020-07-27,21.72743797302246,104.77661895751953,24.739999771118164,27.697000122070314,-0.7937834062707282
2020-07-28,21.673276901245117,104.44184112548828,25.440000534057617,27.380000114440918,-0.7942635559200296
2020-07-29,22.07947540283203,106.34193420410156,24.100000381469727,27.063500118255615,-0.7695572071758484
2020-07-30,21.68230438232422,105.22901153564453,24.760000228881836,26.870500087738037,-0.8194598593094449
2020-07-31,21.691329956054688,103.91703796386719,24.459999084472656,26.70950002670288,-0.7721096523469305
2020-08-03,21.754520416259766,105.47331237792969,24.280000686645508,26.526500034332276,-0.811835801547818
2020-08-04,21.664249420166016,106.02525329589844,23.760000228881836,26.243000030517578,-0.8509951722845919
2020-08-05,21.96213150024414,105.11139678955078,22.989999771118164,25.988500022888182,-0.7531370659713256
2020-08-06,21.953105926513672,105.62712097167969,22.649999618530273,25.657999992370605,-0.7729686972748199
2020-08-07,22.422496795654297,105.24710845947266,22.209999084472656,25.403999900817873,-0.6554018324344922
2020-08-10,22.584980010986328,105.64521789550781,22.1299991607666,24.90099992752075,-0.6330101301733428
2020-08-11,22.84675407409668,105.46427917480469,24.030000686645508,24.626499938964844,-0.5685154212543175
2020-08-12,22.783571243286133,107.87105560302734,22.280000686645508,24.352499961853027,-0.665751590986506
2020-08-13,22.63913917541504,106.86671447753906,22.1299991607666,24.058999919891356,-0.6631756239927137
2020-08-14,22.72940444946289,106.02525329589844,22.049999237060547,23.877499866485596,-0.6140116344860723
2020-08-17,22.350290298461914,106.26048278808594,21.350000381469727,23.72199993133545,-0.7064893330683104
2020-08-18,22.205852508544922,106.65861511230469,21.510000228881836,23.555499935150145,-0.7523844681297067
2020-08-19,22.196828842163086,106.90290832519531,22.540000915527344,23.466499996185302,-0.7628349537049139
2020-08-20,21.989208221435547,106.2695541381836,22.719999313354492,23.298499965667723,-0.7871390417181892
2020-08-21,21.94407844543457,104.97566986083984,22.540000915527344,23.133500003814696,-0.7524628864059414
2020-08-24,22.467632293701172,106.07050323486328,22.3700008392334,23.01500005722046,-0.6738164812186275
2020-08-25,22.53081703186035,108.48632049560547,22.030000686645508,22.844500064849854,-0.7432499166762364
2020-08-26,22.422496795654297,109.03826141357422,23.270000457763672,22.803000068664552,-0.7864250153199738
2020-08-27,22.80162239074707,108.26519775390625,24.469999313354492,22.788500022888183,-0.6753570888452439
2020-08-28,22.891891479492188,108.75631713867188,22.959999084472656,22.713500022888184,-0.6722465642715504
2020-08-31,22.62108612060547,106.30070495605469,26.40999984741211,22.819999980926514,-0.647630771698496
2020-09-01,22.684274673461914,108.0105209350586,26.1200008392334,22.938000011444093,-0.6926637796847672
2020-09-02,23.009239196777344,110.80266571044922,26.56999969482422,23.117000007629393,-0.7168604919343451
2020-09-03,22.657197952270508,106.51895904541016,33.599998474121094,23.664499950408935,-0.647139260616332
2020-09-04,22.82870101928711,106.81001281738281,30.75,24.091499996185302,-0.6190408851007458
2020-09-08,22.241958618164062,102.70823669433594,31.459999084472656,24.557999992370604,-0.6078252606106292
2020-09-09,22.467632293701172,105.00921630859375,28.809999465942383,24.79699993133545,-0.6371381428033585
2020-09-10,22.15169334411621,103.92693328857422,29.709999084472656,25.168499851226805,-0.6700265991913006
2020-09-11,22.305147171020508,103.49948120117188,26.8700008392334,25.405499935150146,-0.6211122115402885
2020-09-14,22.612060546875,104.24524688720703,25.850000381469727,25.595499992370605,-0.5786017090705746
2020-09-15,22.305147171020508,105.5549087524414,25.59000015258789,25.807499980926515,-0.6921482956071388
2020-09-16,22.55790138244629,105.10016632080078,26.040000915527344,26.03400001525879,-0.6201976658324164
2020-09-17,22.32320213317871,105.0364990234375,26.459999084472656,26.229999923706053,-0.6702149262841276
2020-09-18,22.27806854248047,104.5090103149414,25.829999923706055,26.385499954223633,-0.6620264399291129
2020-09-21,21.71987533569336,103.61772155761719,27.780000686645508,26.64749994277954,-0.7554142170333175
2020-09-22,21.53834342956543,104.3180160522461,26.860000610351562,26.87199993133545,-0.8200051236110932
2020-09-23,21.05729103088379,102.3171615600586,28.579999923706055,27.199499893188477,-0.8578831794701653
2020-09-24,21.102676391601562,102.4808578491211,28.510000228881836,27.461499881744384,-0.8534428942679485
2020-09-25,21.320505142211914,103.20845794677734,26.3799991607666,27.55699987411499,-0.8301247882761559
2020-09-28,21.828784942626953,106.46440124511719,26.190000534057617,27.71849994659424,-0.8295651587705004
2020-09-29,21.55649185180664,106.0915298461914,26.270000457763672,27.711499977111817,-0.8772604038864237
2020-09-30,21.846939086914062,106.17333984375,26.3700008392334,27.723999977111816,-0.8154669370575536
2020-10-01,21.88324737548828,108.21969604492188,26.700000762939453,27.73050003051758,-0.8781113775023216
2020-10-02,22.055696487426758,103.69048309326172,27.6299991607666,27.432000064849852,-0.6832129098892009
2020-10-05,22.418758392333984,106.04603576660156,27.959999084472656,27.292500019073486,-0.68384470509446
2020-10-06,22.191843032836914,105.08200073242188,29.479999542236328,27.19350004196167,-0.7010132169422361
2020-10-07,22.563980102539062,107.92866516113281,28.059999465942383,27.15600004196167,-0.7165988462472345
2020-10-08,22.872577667236328,109.44752502441406,26.360000610351562,26.988500118255615,-0.7004319588333001
2020-10-09,22.899803161621094,112.16687774658203,25.0,26.895000076293947,-0.7883561323039696
2020-10-12,23.153940200805664,114.69525146484375,25.06999969482422,26.85600004196167,-0.8191950720892542
2020-10-13,22.709197998046875,112.4033432006836,26.06999969482422,26.880000019073485,-0.8389356777875748
2020-10-14,22.491365432739258,111.90313720703125,26.399999618530273,26.897999954223632,-0.870113428924646
2020-10-15,22.663820266723633,112.7580337524414,26.969999313354492,26.923499965667723,-0.8612898428577337
2020-10-16,22.681970596313477,112.4488296508789,27.40999984741211,27.002499961853026,-0.8465654536649365
2020-10-19,22.337066650390625,111.51203155517578,29.18000030517578,27.07249994277954,-0.8909262507537078
2020-10-20,22.518592834472656,112.43063354492188,29.350000381469727,27.196999931335448,-0.8822860797872539
2020-10-21,22.400598526000977,113.46744537353516,28.649999618530273,27.20049991607666,-0.9443707957796789
2020-10-22,22.8453426361084,113.45835876464844,28.110000610351562,27.180499935150145,-0.8451068143333638
2020-10-23,22.917959213256836,112.95814514160156,27.549999237060547,27.238999938964845,-0.8116630368760006
2020-10-26,22.400598526000977,110.166015625,32.459999084472656,27.552499866485597,-0.8302725678888973
2020-10-27,21.992158889770508,109.40203857421875,33.349998474121094,27.906499767303465,-0.8947419914342675
2020-10-28,21.42943000793457,105.92780303955078,40.279998779296875,28.60199966430664,-0.8998716200674823
2020-10-29,21.59280014038086,107.7558822631836,37.59000015258789,29.146499633789062,-0.9267026991570252
2020-10-30,21.65633201599121,107.80133819580078,38.02000045776367,29.665999698638917,-0.9141386277022434
2020-11-02,22.064775466918945,107.7558822631836,37.130001068115234,30.124499797821045,-0.8216941515182451
2020-11-03,22.554899215698242,108.91092681884766,35.54999923706055,30.427999782562257,-0.7525664344563999
2020-11-04,22.29168128967285,114.5406265258789,29.56999969482422,30.50349979400635,-1.0056929107067727
2020-11-05,22.836265563964844,118.5969467163086,27.579999923706055,30.56449975967407,-1.0247172175651846
2020-11-06,22.654739379882812,121.41634368896484,24.860000610351562,30.55749979019165,-1.1625435563296733
2020-11-09,24.515411376953125,123.52635955810547,25.75,30.59149980545044,-0.8214902128756802
2020-11-10,24.642473220825195,122.58049011230469,24.799999237060547,30.527999782562254,-0.7605310760296464
2020-11-11,24.542638778686523,124.94517517089844,23.450000762939453,30.380499839782715,-0.8644670781233978
2020-11-12,24.13419532775879,123.21709442138672,25.350000381469727,30.299499893188475,-0.8956176883331195
2020-11-13,24.533559799194336,123.93561553955078,23.100000381469727,30.083999919891358,-0.8315964060436843
2020-11-16,25.078144073486328,125.51814270019531,22.450000762939453,29.74749994277954,-0.7651258145198755
2020-11-17,25.041839599609375,123.57183074951172,22.709999084472656,29.415499877929687,-0.7059380793709096
2020-11-18,24.805850982666016,121.17078399658203,23.84000015258789,29.174999904632568,-0.6754617962922547
2020-11-19,24.887542724609375,123.84467315673828,23.110000610351562,28.924999904632568,-0.749696685822057
2020-11-20,24.669706344604492,122.67147064208984,23.700000762939453,28.732499980926512,-0.7576163596183974
2020-11-23,25.132606506347656,124.66324615478516,22.65999984741211,28.242500019073486,-0.7234631753842805
2020-11-24,26.013011932373047,124.49951934814453,21.639999389648438,27.657000064849854,-0.5219256514574118
2020-11-25,25.92224884033203,123.64458465576172,21.25,26.70550012588501,-0.5125725385938399
2020-11-27,25.840560913085938,125.28166198730469,20.84000015258789,25.86800012588501,-0.5873248675325722
2020-11-30,25.305051803588867,126.49127197265625,20.56999969482422,24.995500087738037,-0.7482732992381808
2020-12-01,25.695343017578125,127.99191284179688,20.770000457763672,24.17750005722046,-0.7133009539621857
2020-12-02,25.976707458496094,127.9282455444336,21.170000076293945,23.458500099182128,-0.6485005628366789
2020-12-03,25.98578453063965,127.66337585449219,21.280000686645508,23.044000148773193,-0.6373270670228595
2020-12-04,26.30345916748047,131.51840209960938,20.790000915527344,22.704500198364258,-0.6998791331502592
2020-12-07,26.121936798095703,131.28082275390625,21.299999237060547,22.526500129699706,-0.7320547662531945
2020-12-08,26.112855911254883,133.4915313720703,20.68000030517578,22.273000144958495,-0.8104777849640271
2020-12-09,26.049320220947266,129.5177764892578,22.270000457763672,22.146500205993654,-0.6872797227415811
2020-12-10,26.094703674316406,129.06101989746094,22.520000457763672,22.100000190734864,-0.6613968570242864
2020-12-11,25.831483840942383,128.94223022460938,23.309999465942383,21.998000144958496,-0.7158545442184394
2020-12-14,25.531967163085938,130.0202178955078,24.719999313354492,22.079000091552736,-0.819748741490922
2020-12-15,25.96763801574707,131.60057067871094,22.889999389648438,22.101000022888183,-0.7774348633431442
2020-12-16,26.013011932373047,130.44956970214844,22.5,22.09050006866455,-0.7275608619458337
2020-12-17,26.085628509521484,131.34483337402344,21.93000030517578,21.995000076293945,-0.7423451246226132
2020-12-18,25.85871696472168,132.05731201171875,21.56999969482422,21.91800003051758,-0.81745351451401
2020-12-21,26.20729637145996,130.25770568847656,25.15999984741211,21.99099998474121,-0.6777041609435841
2020-12-22,25.951793670654297,131.80160522460938,24.229999542236328,22.069499969482422,-0.7879078335447125
2020-12-23,26.380672454833984,130.8332061767578,23.309999465942383,22.15299997329712,-0.6590196117527383
2020-12-24,26.41717529296875,131.97512817382812,21.530000686645508,22.167000007629394,-0.6903632977991252
2020-12-28,26.54492950439453,132.16696166992188,21.700000762939453,22.210000038146973,-0.6685694127167682
2020-12-29,26.453672409057617,131.23521423339844,23.079999923706055,22.335500049591065,-0.6566715419278508
2020-12-30,26.572296142578125,133.5372314453125,22.770000457763672,22.435500049591063,-0.7098375434770325
2020-12-31,26.90080451965332,134.95315551757812,22.75,22.514500045776366,-0.6856832654716055
2021-01-04,26.535804748535156,133.39108276367188,26.969999313354492,22.798999977111816,-0.712905483101064
2021-01-05,26.6544246673584,135.7753143310547,25.34000015258789,23.026499938964843,-0.768913681812316
2021-01-06,27.83156394958496,136.3873748779297,25.06999969482422,23.214999961853028,-0.5281680261860734
2021-01-07,28.233070373535156,142.15167236328125,22.3700008392334,23.299499988555908,-0.6380534645801101
2021-01-08,28.214818954467773,143.18392944335938,21.559999465942383,23.263999938964844,-0.6777892345080639
2021-01-11,28.30607032775879,144.60902404785156,24.079999923706055,23.34199991226196,-0.7067385784107106
2021-01-12,28.598072052001953,145.33067321777344,23.329999923706055,23.342999935150146,-0.6667122572879374
2021-01-13,28.57982635498047,144.7734375,22.209999084472656,23.217499923706054,-0.651513490276453
2021-01-14,28.70757293701172,145.66867065429688,23.25,23.235499954223634,-0.6540309686351506
2021-01-15,28.233070373535156,144.10658264160156,24.34000015258789,23.32749996185303,-0.7056156468560743
2021-01-19,28.30607032775879,146.65524291992188,23.239999771118164,23.392999935150147,-0.7774564082489759
2021-01-20,28.187442779541016,146.0066375732422,21.579999923706055,23.39349994659424,-0.7814335780413723
2021-01-21,27.88631248474121,145.5133514404297,21.31999969482422,23.201499938964844,-0.8313831737816428
2021-01-22,27.685564041137695,142.12423706054688,21.90999984741211,23.085499954223632,-0.7589185359893917
2021-01-25,27.484817504882812,140.4251251220703,23.190000534057617,23.079500007629395,-0.7448603758098047
2021-01-26,27.26580810546875,141.53961181640625,23.020000457763672,23.153999996185302,-0.8321041359550029
2021-01-27,26.462800979614258,134.7248077392578,37.209999084472656,23.929499912261964,-0.7752417641402928
2021-01-28,26.9555606842041,136.30517578125,30.209999084472656,24.285999870300294,-0.72022686499561
2021-01-29,26.41717529296875,134.58779907226562,33.09000015258789,24.801999855041505,-0.7806578496386131
2021-02-01,26.763925552368164,138.74427795410156,30.239999771118164,25.176499843597412,-0.8471592346760216
2021-02-02,27.41181182861328,138.73513793945312,25.559999465942383,25.105999851226805,-0.7026968418649604
2021-02-03,27.56693458557129,134.81614685058594,22.90999984741211,24.984499835968016,-0.5327426877128545
2021-02-04,28.17831802368164,137.50189208984375,21.770000457763672,24.81949987411499,-0.4895376155220392
2021-02-05,28.187442779541016,135.8940887451172,20.8700008392334,24.74449987411499,-0.4319413917363286
2021-02-08,28.55245018005371,139.9500732421875,21.239999771118164,24.72849988937378,-0.4909076827508881
2021-02-09,28.56157684326172,139.63035583496094,21.6299991607666,24.605999851226805,-0.4778276028895023
2021-02-10,28.56157684326172,139.97750854492188,21.989999771118164,24.538999843597413,-0.4898252863269891
2021-02-11,28.47032356262207,145.0657958984375,21.25,24.49099988937378,-0.6859804567070324
2021-02-12,28.762327194213867,146.87452697753906,19.969999313354492,24.326999855041503,-0.683523530621854
2021-02-16,29.25507926940918,146.609619140625,21.459999084472656,24.18299980163574,-0.5647371385794553
2021-02-17,29.401084899902344,145.93360900878906,21.5,24.095999813079835,-0.5088896531018641
2021-02-18,29.227705001831055,144.41717529296875,22.489999771118164,24.14149980545044,-0.4950561661668469
2021-02-19,29.574460983276367,149.63331604003906,22.049999237060547,24.177999782562257,-0.5981784540256724
2021-02-22,29.84821128845215,145.46768188476562,23.450000762939453,24.254999828338622,-0.39330712370954746
2021-02-23,30.030717849731445,144.0609130859375,23.110000610351562,24.25099983215332,-0.304083442150996
2021-02-24,30.614715576171875,147.76974487304688,21.34000015258789,24.16699981689453,-0.30232946873789734
2021-02-25,30.05809211730957,140.989990234375,28.889999389648438,23.75099983215332,-0.1918611608636969
2021-02-26,29.483211517333984,142.95327758789062,27.950000762939453,23.63799991607666,-0.3876165278934255
2021-03-01,30.404842376708984,145.4945526123047,23.350000381469727,23.15099992752075,-0.2703923975373386
2021-03-02,30.29534149169922,141.5496063232422,24.100000381469727,22.84399995803833,-0.15841664257137228
2021-03-03,30.5325927734375,137.55886840820312,26.670000076293945,22.89949998855591,0.03228965884680381
2021-03-04,30.18584442138672,132.58633422851562,28.56999969482422,23.182499980926515,0.1269945409857355
2021-03-05,30.760719299316406,136.58636474609375,24.65999984741211,23.326999950408936,0.11665489577509669
2021-03-08,31.153100967407227,132.16433715820312,25.469999313354492,23.55699987411499,0.3567812260427497
2021-03-09,30.87023162841797,137.0908966064453,24.030000686645508,23.69649991989136,0.12358325975567339
2021-03-10,31.499860763549805,134.9624786376953,22.559999465942383,23.742999935150145,0.33722643907961375
2021-03-11,31.408599853515625,138.55877685546875,21.90999984741211,23.738999938964845,0.19263308445658425
2021-03-12,31.727985382080078,137.19180297851562,20.690000534057617,23.710999965667725,0.3109352846958096
2021-03-15,31.545488357543945,138.53128051757812,20.030000686645508,23.714000034332276,0.22403932750726502
2021-03-16,31.216970443725586,140.43954467773438,19.790000915527344,23.63050012588501,0.08499816097944658
2021-03-17,31.426855087280273,141.43032836914062,19.229999542236328,23.517000102996825,0.09745311347761218
2021-03-18,31.591108322143555,137.1092529296875,21.579999923706055,23.47150011062622,0.28333481812837885
