Date,CVX,UPS,VIX,AvgVIX,zscore
2022-06-03,152.4773712158203,154.43931579589844,24.790000915527344,28.76750030517578,1.1676865785736508
2022-06-06,151.81626892089844,155.78814697265625,25.06999969482422,28.51150026321411,1.1202077515932034
2022-06-07,154.70953369140625,154.45594787597656,24.020000457763672,27.975000286102294,1.3839757671958801
2022-06-08,155.50799560546875,149.40208435058594,23.959999084472656,27.523500156402587,1.3993752824605463
2022-06-09,152.40867614746094,146.99586486816406,26.09000015258789,27.200000095367432,1.0698746892616544
2022-06-10,150.58856201171875,144.08175659179688,27.75,26.999000072479248,0.8579878990662528
2022-06-13,143.66009521484375,143.8070068359375,34.02000045776367,27.256500053405762,0.18390962798697788
2022-06-14,143.84896850585938,145.00592041015625,32.689998626708984,27.517500019073488,0.21687699055970258
2022-06-15,141.02435302734375,146.43800354003906,29.6200008392334,27.69350004196167,-0.03902209438772771
2022-06-16,133.48635864257812,143.36572265625,32.95000076293945,27.79300012588501,-0.8063680310848333
2022-06-17,127.39069366455078,142.43321228027344,31.1299991607666,27.882000064849855,-1.4078823091560275
2022-06-21,132.72225952148438,145.28903198242188,30.190000534057617,27.920000076293945,-0.8567817324223678
2022-06-22,126.95285034179688,146.66281127929688,28.950000762939453,27.943500137329103,-1.3984669564891585
2022-06-23,122.28236389160156,148.72769165039062,29.049999237060547,27.923500061035156,-1.8253063817733044
2022-06-24,124.2913589477539,152.6159210205078,27.229999542236328,27.866499996185304,-1.5832045809896693
2022-06-27,126.69527435302734,151.3753662109375,26.950000762939453,27.839000034332276,-1.365685859704001
2022-06-28,128.7300262451172,149.80172729492188,28.360000610351562,27.971000099182127,-1.1879835437449597
2022-06-29,126.18873596191406,150.80918884277344,28.15999984741211,28.069500064849855,-1.4216556541343424
2022-06-30,124.29994201660156,151.98312377929688,28.709999084472656,28.220499992370605,-1.5901237215448951
2022-07-01,125.78524780273438,154.02304077148438,26.700000762939453,28.319500064849855,-1.4213546465478342
2022-07-05,122.47982025146484,153.7232666015625,27.540000915527344,28.457000064849854,-1.7450094560432903
2022-07-06,120.86575317382812,154.1728973388672,26.729999542236328,28.54000005722046,-1.8957532029256465
2022-07-07,123.21818542480469,155.0221405029297,26.079999923706055,28.643000030517577,-1.6576240454335485
2022-07-08,122.57425689697266,154.3643798828125,24.639999389648438,28.677000045776367,-1.7280155971024709
2022-07-11,121.49251556396484,153.7316131591797,26.170000076293945,28.68100004196167,-1.8404837074846698
2022-07-12,119.26887512207031,149.34378051757812,27.290000915527344,28.65800008773804,-2.1094831193159322
2022-07-13,118.47042846679688,148.1365203857422,26.81999969482422,28.298000049591064,-2.2015627276944323
2022-07-14,116.71043395996094,148.43626403808594,26.399999618530273,27.98350009918213,-2.3682687500875623
2022-07-15,118.17852020263672,152.02479553222656,24.229999542236328,27.714000034332276,-2.182200345950679
2022-07-18,119.83551025390625,149.9349365234375,25.299999237060547,27.33149995803833,-2.0473897131852055
2022-07-19,124.15399932861328,154.70574951171875,24.5,27.0,-1.5709070807885688
2022-07-20,125.79379272460938,155.5716552734375,23.8799991607666,26.68449993133545,-1.4015611767660638
2022-07-21,124.83222198486328,155.70486450195312,23.110000610351562,26.392499923706055,-1.4930150170178127
2022-07-22,123.79341125488281,156.51248168945312,23.030000686645508,26.091499996185302,-1.5836864638157473
2022-07-25,127.4765625,156.45419311523438,23.360000610351562,25.898000049591065,-1.2278512277225473
2022-07-26,126.48062133789062,151.14222717285156,24.690000534057617,25.785000038146972,-1.389320754234415
2022-07-27,128.1461944580078,153.115478515625,23.239999771118164,25.528999996185302,-1.2039172901057311
2022-07-28,129.11636352539062,156.7289581298828,22.329999923706055,25.2375,-1.0657444358698502
2022-07-29,140.61228942871094,162.26576232910156,21.329999923706055,24.86850004196167,0.11493448214333161
2022-08-01,137.80482482910156,162.6404266357422,22.84000015258789,24.675500011444093,-0.15225478092401198
2022-08-02,136.62863159179688,161.13345336914062,23.93000030517578,24.494999980926515,-0.28457297970679457
2022-08-03,133.38336181640625,161.04183959960938,21.950000762939453,24.25600004196167,-0.5998547954343563
2022-08-04,129.7602996826172,161.95773315429688,21.440000534057617,24.024000072479247,-0.9393697722875952
2022-08-05,131.90663146972656,163.82273864746094,21.149999618530273,23.84950008392334,-0.7087519637936145
2022-08-08,131.7091827392578,163.26487731933594,21.290000915527344,23.60550012588501,-0.7346983461045647
2022-08-09,133.42626953125,163.73114013671875,21.770000457763672,23.329500102996825,-0.5627645487085694
2022-08-10,133.7782440185547,168.49363708496094,19.739999771118164,22.975500106811523,-0.47036399167712023
2022-08-11,137.04071044921875,170.2087860107422,20.200000762939453,22.665500164031982,-0.1335335989641169
2022-08-12,137.2382354736328,171.86968994140625,19.530000686645508,22.43050022125244,-0.09407058832301074
2022-08-15,134.62820434570312,172.7001495361328,19.950000762939453,22.163000297546386,-0.3365649749058922
2022-08-16,134.2847900390625,173.0944061279297,19.690000534057617,21.922500324249267,-0.36498079062373795
2022-08-17,135.392333984375,171.94517517089844,19.899999618530273,21.723500347137453,-0.2718394245581537
2022-08-18,137.76614379882812,174.52041625976562,19.559999465942383,21.546000289916993,-0.010502067856245953
2022-08-19,136.61387634277344,174.83917236328125,20.600000381469727,21.424500274658204,-0.1181439497442829
2022-08-22,135.929443359375,173.13633728027344,23.799999237060547,21.44650020599365,-0.20525584557646476
2022-08-23,140.3391571044922,172.18846130371094,24.110000610351562,21.41750020980835,0.21001959710237048
2022-08-24,141.3787841796875,170.31784057617188,22.81999969482422,21.396500205993654,0.28775119646381053
2022-08-25,142.61758422851562,171.96194458007812,21.780000686645508,21.369000244140626,0.4278095507021182
2022-08-26,141.56936645507812,166.87020874023438,25.559999465942383,21.580500221252443,0.2639765772949581
2022-08-29,142.6262969970703,165.4777374267578,26.209999084472656,21.74900016784668,0.34923926374262365
2022-08-30,139.15225219726562,163.6155242919922,26.209999084472656,21.863000106811523,-0.009874200739477037
2022-08-31,136.93443298339844,163.1625518798828,25.8700008392334,22.059000110626222,-0.23011885423862624
2022-09-01,134.751220703125,164.9241180419922,25.559999465942383,22.26500005722046,-0.41989135210501416
2022-09-02,136.7524871826172,164.45436096191406,25.469999313354492,22.48100004196167,-0.23191108559194876
2022-09-06,136.12005615234375,164.37889099121094,26.90999984741211,22.761999988555907,-0.29405815549912634
2022-09-07,134.37869262695312,164.65565490722656,24.639999389648438,22.905499935150146,-0.4592420360250301
2022-09-08,135.1064453125,164.52146911621094,23.610000610351562,23.098999977111816,-0.3904350177687612
2022-09-09,138.5891571044922,166.66891479492188,22.790000915527344,23.228499984741212,-0.02698922586795609
2022-09-12,140.78099060058594,167.91038513183594,23.8700008392334,23.445499992370607,0.20039680272093166
2022-09-13,138.10397338867188,161.6526336669922,27.270000457763672,23.811499977111815,-0.13539332136291904
2022-09-14,141.44810485839844,160.18466186523438,26.15999984741211,24.13499994277954,0.1703582048507421
2022-09-15,139.15225219726562,155.18519592285156,26.270000457763672,24.45349998474121,-0.1131225715496922
2022-09-16,135.53958129882812,148.23126220703125,26.299999237060547,24.79049997329712,-0.5480153918190942
2022-09-19,135.929443359375,151.01617431640625,25.760000228881836,25.048499965667723,-0.4761670945897188
2022-09-20,135.392333984375,147.36720275878906,27.15999984741211,25.216499996185302,-0.5728520895757832
2022-09-21,134.2920684814453,145.8153839111328,27.989999771118164,25.41049995422363,-0.6983693051306672
2022-09-22,134.1881103515625,140.80752563476562,27.350000381469727,25.636999988555907,-0.769765529701131
2022-09-23,125.42069244384766,137.8463897705078,29.920000076293945,26.04399995803833,-1.654765141635523
2022-09-26,122.11991882324219,135.68222045898438,32.2599983215332,26.37899990081787,-2.0008031456887294
2022-09-27,122.17190551757812,138.2154998779297,32.599998474121094,26.698499870300292,-1.9647448345001401
2022-09-28,126.29570770263672,140.18675231933594,30.18000030517578,26.89699993133545,-1.541395882356825
2022-09-29,125.42069244384766,138.67686462402344,31.84000015258789,27.195499897003174,-1.644594105363885
2022-09-30,124.46770477294922,135.50604248046875,31.6200008392334,27.498499965667726,-1.7756823684217173
2022-10-03,131.45045471191406,136.80624389648438,30.100000381469727,27.730000019073486,-1.083790226684339
2022-10-04,136.5618896484375,141.67147827148438,29.06999969482422,27.83800001144409,-0.5293897111957292
2022-10-05,137.34158325195312,140.86624145507812,28.549999237060547,28.033500003814698,-0.4637730612327642
2022-10-06,139.8453369140625,138.91171264648438,30.520000457763672,28.378999996185303,-0.24533367338217915
2022-10-07,138.64111328125,133.49282836914062,31.360000610351562,28.807499980926515,-0.42827553402756935
2022-10-10,136.1373748779297,133.99612426757812,32.45000076293945,29.236499977111816,-0.6644870624586018
2022-10-11,136.16336059570312,133.7193145751953,33.630001068115234,29.554500007629393,-0.6653616619202743
2022-10-12,136.57054138183594,133.7780303955078,33.56999969482422,29.925,-0.6252252354291074
2022-10-13,143.18942260742188,137.2843475341797,31.940000534057617,30.2085000038147,0.05846129110790263
2022-10-14,138.7364044189453,135.6234893798828,32.02000045776367,30.494500064849852,-0.3929560865571049
2022-10-17,139.7500457763672,138.1735382080078,31.3700008392334,30.77500009536743,-0.2635989844458346
2022-10-18,140.97157287597656,140.0777130126953,30.5,30.942000102996825,-0.12202759272452895
2022-10-19,145.5458984375,139.07110595703125,30.760000228881836,31.08050012588501,0.3084638763691403
2022-10-20,146.37757873535156,135.03628540039062,29.979999542236328,31.21200008392334,0.3395595900306981
2022-10-21,150.0421905517578,138.86978149414062,29.690000534057617,31.200500106811525,0.7412637828028875
2022-10-24,149.990234375,140.5474395751953,29.850000381469727,31.08000020980835,0.7567808460087744
2022-10-25,151.54965209960938,140.0861053466797,28.459999084472656,30.87300024032593,0.9020909020916832
2022-10-26,153.4209442138672,141.7554168701172,27.280000686645508,30.728000259399415,1.103686657778827
2022-10-27,154.1226806640625,139.65829467773438,27.389999389648438,30.50550022125244,1.1459345824625835
2022-10-28,155.92469787597656,140.22869873046875,25.75,30.212000179290772,1.3273655514528726
2022-10-31,156.7217254638672,140.7319793701172,25.8799991607666,30.001000118255615,1.410685970893728
2022-11-01,157.8652801513672,140.4215850830078,25.809999465942383,29.838000106811524,1.5175868185947605
2022-11-02,154.6425018310547,138.0561065673828,25.860000610351562,29.703500175476073,1.1766336997215185
2022-11-03,156.92098999023438,137.5779571533203,25.299999237060547,29.442500114440918,1.3913477524431868
2022-11-04,158.9049072265625,138.9872283935547,24.549999237060547,29.102000045776368,1.6006614543366555
2022-11-07,160.80223083496094,141.87283325195312,24.350000381469727,28.69700002670288,1.8196734536284187
2022-11-08,160.56829833984375,141.5875701904297,25.540000915527344,28.292500019073486,1.793533824234603
2022-11-09,154.14869689941406,137.5779571533203,26.09000015258789,27.91850004196167,1.1229746742481101
2022-11-10,157.0682373046875,145.90090942382812,23.530000686645508,27.498000049591063,1.5075354033568082
2022-11-11,161.53863525390625,150.87094116210938,22.520000457763672,27.023000049591065,2.0011635251851416
2022-11-14,161.61656188964844,150.5322723388672,23.729999542236328,26.64099998474121,2.0045594851505344
2022-11-15,162.9160919189453,153.64808654785156,24.540000915527344,26.34300003051758,2.1685212407745236
2022-11-16,160.26507568359375,149.91419982910156,24.110000610351562,26.010500049591066,1.8661585649078476
2022-11-17,160.7190704345703,149.06747436523438,23.93000030517578,25.708000087738036,1.8997376691269285
2022-11-18,159.7587127685547,151.53134155273438,23.1200008392334,25.379500102996825,1.8369454204722413
2022-11-21,158.23086547851562,152.91990661621094,22.360000610351562,25.005000114440918,1.70604758582102
2022-11-22,162.29054260253906,154.72335815429688,21.290000915527344,24.646500205993654,2.1211337823766794
2022-11-23,160.8500213623047,154.80801391601562,20.350000381469727,24.300000190734863,1.9827202771131194
2022-11-25,160.37855529785156,154.53707885742188,20.5,23.955500221252443,1.9337615825081975
2022-11-28,155.7165069580078,152.32725524902344,22.209999084472656,23.778500175476076,1.4553856279054296
2022-11-29,158.0475311279297,156.54371643066406,21.889999389648438,23.579000186920165,1.732681540016608
2022-11-30,160.0380859375,160.6416778564453,20.579999923706055,23.31750020980835,1.975566866152173
2022-12-01,159.32217407226562,161.03118896484375,19.84000015258789,23.016500186920165,1.9110331377792464
2022-12-02,158.0475311279297,160.3538055419922,19.059999465942383,22.704500198364258,1.7793446682081948
2022-12-05,154.14501953125,153.38560485839844,20.75,22.514500236511232,1.3162189577508847
2022-12-06,150.17263793945312,148.2546844482422,22.170000076293945,22.405500221252442,0.8688310887605578
2022-12-07,150.61788940429688,147.89059448242188,22.68000030517578,22.262500190734862,0.90747475465514
2022-12-08,151.50839233398438,152.0901641845703,22.290000915527344,22.072500228881836,1.0451134866711014
2022-12-09,146.6717529296875,150.40524291992188,22.829999923706055,22.037500190734864,0.5562647778362286
2022-12-12,148.1995849609375,154.54556274414062,25.0,22.16150016784668,0.754874791578507
2022-12-13,151.49966430664062,155.66317749023438,22.549999237060547,22.10250015258789,1.0880281667022051
2022-12-14,150.45205688476562,156.05267333984375,21.139999389648438,21.932500076293945,0.9913843140659552
2022-12-15,149.32582092285156,153.42791748046875,22.829999923706055,21.86850004196167,0.8502124847109044
2022-12-16,147.3003387451172,150.87940979003906,22.6200008392334,21.803000068664552,0.6229225520930032
2022-12-19,148.31307983398438,151.07415771484375,22.420000076293945,21.768000030517577,0.7233465354601357
2022-12-20,150.74887084960938,147.0100555419922,21.479999542236328,21.723999977111816,0.9093702884677757
2022-12-21,152.52117919921875,149.59243774414062,20.06999969482422,21.66299991607666,1.112566484648869
2022-12-22,150.23379516601562,148.68649291992188,21.969999313354492,21.743999862670897,0.880039909482744
2022-12-23,154.87835693359375,149.87184143066406,20.8700008392334,21.76249990463257,1.3441760621099827
2022-12-27,156.8252716064453,149.80409240722656,21.649999618530273,21.73449993133545,1.531818272244894
2022-12-28,154.51170349121094,146.9930877685547,22.139999389648438,21.74699993133545,1.2734251842796716
2022-12-29,155.6815948486328,148.80503845214844,21.440000534057617,21.789999961853027,1.408868462565809
2022-12-30,156.7030487060547,147.18785095214844,21.670000076293945,21.88149995803833,1.487944656464498
2023-01-03,151.9012908935547,148.4070587158203,22.899999618530273,22.073499965667725,1.038040280954442
2023-01-04,150.2861328125,149.95654296875,22.010000228881836,22.136499977111818,0.9006611040998443
2023-01-05,152.9925994873047,147.18785095214844,22.459999084472656,22.15099992752075,1.1287529528095988
2023-01-06,154.14501953125,151.51443481445312,21.1299991607666,22.073499870300292,1.2933022633960798
2023-01-09,152.94020080566406,153.83433532714844,21.969999313354492,22.05749979019165,1.205081655638813
2023-01-10,153.6910400390625,151.36199951171875,20.579999923706055,21.944999790191652,1.2474876608561256
2023-01-11,152.95767211914062,154.2915496826172,21.09000015258789,21.749499797821045,1.2123725942232109
2023-01-12,154.59901428222656,154.9011688232422,18.829999923706055,21.56349983215332,1.3787296200560546
2023-01-13,155.01806640625,154.2238006591797,18.350000381469727,21.423999881744386,1.4110002494005682
2023-01-17,157.57611083984375,151.55674743652344,19.360000610351562,21.25049991607666,1.625968812467854
2023-01-18,154.72998046875,149.62632751464844,20.34000015258789,21.136499881744385,1.32680554053722
2023-01-19,156.2752227783203,149.14369201660156,20.520000457763672,21.041499900817872,1.470482457145187
2023-01-20,157.93402099609375,150.82015991210938,19.850000381469727,20.95999994277954,1.6515952916184602
2023-01-23,157.72450256347656,152.80984497070312,19.809999465942383,20.946999931335448,1.6556809434298099
2023-01-24,157.87294006347656,152.39498901367188,19.200000762939453,20.808500003814697,1.6649696561281622
2023-01-25,156.3450927734375,150.25286865234375,19.079999923706055,20.71899995803833,1.4908306211354654
2023-01-26,163.94931030273438,152.14942932128906,18.729999542236328,20.572999954223633,2.2501879752707006
2023-01-27,156.66812133789062,154.1730194091797,18.510000228881836,20.391499996185303,1.570112627541174
2023-01-30,152.08465576171875,149.8379669189453,19.940000534057617,20.316499996185303,1.0733156952691763
2023-01-31,151.927490234375,156.8315887451172,19.399999618530273,20.202999973297118,1.1437538769841835
2023-02-01,149.60520935058594,156.6199493408203,17.8700008392334,19.951500034332277,0.9163524311827663
2023-02-02,147.5535125732422,161.96250915527344,18.729999542236328,19.7875,0.7831686886352096
2023-02-03,147.93763732910156,162.27578735351562,18.329999923706055,19.58100004196167,0.824190855797172
2023-02-06,148.10354614257812,159.82041931152344,19.43000030517578,19.49600009918213,0.8101802175429251
2023-02-07,151.9885711669922,159.42245483398438,18.65999984741211,19.33050012588501,1.181397838555135
2023-02-08,148.41783142089844,157.78839111328125,19.6299991607666,19.28300008773804,0.8157179801233682
2023-02-09,147.05587768554688,156.4252166748047,20.709999084472656,19.264000034332277,0.6671782936068478
2023-02-10,150.13772583007812,156.82313537597656,20.530000686645508,19.34900007247925,0.9703913991623528
2023-02-13,149.29959106445312,158.67735290527344,20.34000015258789,19.448500061035155,0.9119644592241665
2023-02-14,150.4433135986328,158.13551330566406,18.90999984741211,19.426000022888182,1.0160469859248749
2023-02-15,148.85792541503906,158.1947784423828,18.229999542236328,19.320499992370607,0.8632986056959864
2023-02-16,146.70889282226562,157.1025390625,20.170000076293945,19.30299997329712,0.6418836071821371
2023-02-17,143.4324188232422,156.48756408691406,20.020000457763672,19.311499977111815,0.31717131506807184
2023-02-21,141.8030242919922,152.430419921875,22.8700008392334,19.46450004577637,0.10974817128776715
2023-02-22,141.2305145263672,150.85025024414062,22.290000915527344,19.619000053405763,0.03497336718296036
2023-02-23,142.6221160888672,153.69451904296875,21.139999389648438,19.72200002670288,0.2045224633993276
2023-02-24,143.0448760986328,153.8739013671875,21.670000076293945,19.869000053405763,0.2476448769272911
2023-02-27,143.40599060058594,155.6505126953125,20.950000762939453,19.99100008010864,0.3043613382977055
2023-02-28,141.60043334960938,155.87261962890625,20.700000762939453,20.029000091552735,0.1322937573920079
2023-03-01,142.72779846191406,156.37652587890625,20.579999923706055,20.088000106811524,0.24760031130682192
2023-03-02,143.17698669433594,157.74313354492188,19.59000015258789,20.17400007247925,0.3078213708330521
2023-03-03,145.2908477783203,158.59727478027344,18.489999771118164,20.16200008392334,0.5229155272410234
2023-03-06,146.3565673828125,159.30624389648438,18.610000610351562,20.176000118255615,0.6347659170349772
2023-03-07,144.47171020507812,156.538818359375,19.59000015258789,20.184000110626222,0.4184081083014938
2023-03-08,143.5557403564453,157.41856384277344,19.110000610351562,20.206500148773195,0.3405117017555626
2023-03-09,141.37144470214844,156.20571899414062,22.610000610351562,20.35550022125244,0.11420596094738938
2023-03-10,140.631591796875,155.06114196777344,24.799999237060547,20.560000228881837,0.028566242761781088
2023-03-13,139.7860565185547,155.6505126953125,26.520000457763672,20.859500217437745,-0.04606800688041692
2023-03-14,141.59164428710938,158.06773376464844,23.729999542236328,21.029000186920165,0.1583270480987711
2023-03-15,135.4615020751953,157.46983337402344,26.139999389648438,21.390500164031984,-0.4424267606878221
2023-03-16,135.89306640625,160.5105743408203,22.989999771118164,21.628500175476074,-0.36340825549013533
2023-03-17,134.1755828857422,159.54539489746094,25.510000228881836,21.89550018310547,-0.5414908168913446
2023-03-20,136.14849853515625,156.7267303466797,24.149999618530273,22.102000141143797,-0.3850227310720512
2023-03-21,140.3145294189453,159.54539489746094,21.3799991607666,22.027500057220458,0.05279266036654452
2023-03-22,137.4608612060547,158.47769165039062,22.260000228881836,22.026000022888184,-0.2365344056872213
2023-03-23,136.09567260742188,158.26417541503906,22.610000610351562,22.09950008392334,-0.37130708884703306
2023-03-24,137.4520263671875,158.93043518066406,21.739999771118164,22.10300006866455,-0.23184480132999172
2023-03-27,138.85243225097656,159.99810791015625,20.600000381469727,22.085500049591065,-0.08320182172436932
