Date,XOM,AVGO,VIX,AvgVIX,zscore
2020-05-04,34.22761154174805,22.89798355102539,35.970001220703125,39.44600009918213,-0.09074086728335659
2020-05-05,34.18947982788086,23.125865936279297,33.61000061035156,38.86450004577637,-0.10830156609530274
2020-05-06,33.54885482788086,23.06562614440918,34.119998931884766,38.235499954223634,-0.143094939226735
2020-05-07,33.73952102661133,23.377321243286133,31.440000534057617,37.64000005722046,-0.15239821444662474
2020-05-08,35.219058990478516,24.012943267822266,27.979999542236328,36.95550012588501,-0.10526740908215922
2020-05-11,34.88349914550781,24.045244216918945,27.56999969482422,36.275500202178954,-0.1277653156116052
2020-05-12,34.300411224365234,23.438438415527344,33.040000915527344,36.03950033187866,-0.12249582137157486
2020-05-13,32.59783172607422,22.975698471069336,35.279998779296875,35.76150026321411,-0.19471305461254299
2020-05-14,32.8854866027832,23.276912689208984,32.61000061035156,35.38650026321411,-0.1974370313106454
2020-05-15,32.65225601196289,22.73646354675293,31.889999389648438,35.07350015640259,-0.17540525176169708
2020-05-18,35.24888610839844,23.88197135925293,29.299999237060547,34.34700002670288,-0.09469519621328566
2020-05-19,34.16047668457031,23.7440242767334,30.530000686645508,33.60300006866455,-0.15142607310751682
2020-05-20,35.2722053527832,24.331621170043945,27.989999771118164,32.90350008010864,-0.12337225317436312
2020-05-21,34.642494201660156,23.992856979370117,29.530000686645508,32.31100006103516,-0.13886551137131312
2020-05-22,34.67357635498047,24.154382705688477,28.15999984741211,31.92250003814697,-0.1477910083473656
2020-05-26,35.692020416259766,24.623239517211914,28.010000228881836,31.658500003814698,-0.1174446134854155
2020-05-27,35.948577880859375,25.109556198120117,27.6200008392334,31.361000061035156,-0.13444017321532478
2020-05-28,35.01565170288086,24.72102928161621,28.59000015258789,31.229000091552734,-0.16497945212277496
2020-05-29,35.34995651245117,25.43085479736328,27.510000228881836,30.89700002670288,-0.19222027412651793
2020-06-01,35.97968292236328,25.319101333618164,28.229999542236328,30.449000072479247,-0.14657771378957035
2020-06-02,36.780433654785156,26.023696899414062,26.84000015258789,29.992500019073486,-0.14519995472294442
2020-06-03,38.280879974365234,27.025142669677734,25.65999984741211,29.594999980926513,-0.12128272522559147
2020-06-04,38.17204666137695,26.969270706176758,25.809999465942383,29.179500007629393,-0.12413956528094766
2020-06-05,41.266231536865234,27.68433380126953,24.520000457763672,28.8335000038147,0.01552952263388246
2020-06-08,42.55677032470703,27.722749710083008,25.809999465942383,28.725,0.09117086175936556
2020-06-09,41.60830307006836,27.53066635131836,27.56999969482422,28.725,0.04654384011947377
2020-06-10,39.37705993652344,27.506221771240234,27.56999969482422,28.451499938964844,-0.0870431144513575
2020-06-11,35.90193557739258,25.64738655090332,40.790000915527344,28.727000045776368,-0.17325818608659369
2020-06-12,36.671592712402344,26.214906692504883,36.09000015258789,28.901000022888184,-0.16459182349250995
2020-06-15,36.64826583862305,26.55017852783203,34.400001525878906,29.026500129699706,-0.18844172543376542
2020-06-16,37.47235107421875,27.12904167175293,33.66999816894531,29.245000076293945,-0.17723585679297044
2020-06-17,36.25177764892578,27.366525650024414,33.470001220703125,29.392000102996825,-0.2671000577538534
2020-06-18,36.47722244262695,27.8266544342041,32.939998626708984,29.639500045776366,-0.2842286982389368
2020-06-19,35.746437072753906,26.707271575927734,35.119998931884766,29.91899995803833,-0.2536089378846698
2020-06-22,36.08850860595703,27.65728759765625,31.770000457763672,30.09949998855591,-0.29645247147342463
2020-06-23,36.30619812011719,27.459701538085938,31.3700008392334,30.267500019073488,-0.27003722283370024
2020-06-24,34.59584426879883,27.077747344970703,33.84000015258789,30.57849998474121,-0.3481317498845461
2020-06-25,35.11672592163086,27.24358558654785,32.220001220703125,30.760000038146973,-0.327661916443485
2020-06-26,33.91169357299805,27.11656379699707,34.72999954223633,31.121000003814697,-0.3921917500716275
2020-06-29,34.45590591430664,27.325620651245117,31.780000686645508,31.298500061035156,-0.37320014245561733
2020-06-30,34.766876220703125,27.839881896972656,30.43000030517578,31.47800006866455,-0.38876808771857513
2020-07-01,33.98167419433594,27.585840225219727,28.6200008392334,31.626000118255615,-0.419354331958041
2020-07-02,34.269309997558594,27.82752799987793,27.68000030517578,31.719500160217287,-0.41809598987976776
2020-07-06,34.51032257080078,28.120391845703125,27.940000534057617,31.890500164031984,-0.42308788543300924
2020-07-07,33.61627197265625,27.620241165161133,29.43000030517578,32.07150020599365,-0.44380134289906764
2020-07-08,33.538516998291016,28.18919563293457,28.079999923706055,32.097000217437746,-0.4865877227601159
2020-07-09,32.15469741821289,28.35943603515625,29.260000228881836,32.18150024414062,-0.5818454304961183
2020-07-10,33.157588958740234,28.177724838256836,27.290000915527344,31.506500244140625,-0.5089059543387494
2020-07-13,33.16535568237305,27.460582733154297,32.189998626708984,31.31150016784668,-0.46044452866668323
2020-07-14,34.26153564453125,27.793128967285156,29.520000457763672,31.067500114440918,-0.41626518545655783
2020-07-15,34.69690704345703,27.6784610748291,27.760000228881836,30.772000217437743,-0.38220632900157464
2020-07-16,34.424800872802734,27.463226318359375,28.0,30.49850015640259,-0.38429373013289697
2020-07-17,33.83395767211914,27.584075927734375,25.68000030517578,30.13550024032593,-0.42818851225793003
2020-07-20,33.04096984863281,27.97396469116211,24.459999084472656,29.602500247955323,-0.502338056060376
2020-07-21,34.71245574951172,27.727853775024414,24.84000015258789,29.256000232696532,-0.38456934219600863
2020-07-22,33.903926849365234,27.680221557617188,24.31999969482422,28.903500175476076,-0.430382093365542
2020-07-23,33.97389221191406,27.31591796875,26.079999923706055,28.515500164031984,-0.40176291380279433
2020-07-24,33.76398468017578,26.97365951538086,25.84000015258789,28.19650011062622,-0.3915804629796889
2020-07-27,34.26153564453125,27.58142852783203,24.739999771118164,27.697000122070314,-0.4020983161224483
2020-07-28,33.85728073120117,27.111270904541016,25.440000534057617,27.380000114440918,-0.39513520117736295
2020-07-29,34.230445861816406,27.24358558654785,24.100000381469727,27.063500118255615,-0.38137423683103866
2020-07-30,32.551185607910156,27.5302677154541,24.760000228881836,26.870500087738037,-0.5023291111529666
2020-07-31,32.71445083618164,27.94043731689453,24.459999084472656,26.70950002670288,-0.5198828570798211
2020-08-03,32.846614837646484,28.33562660217285,24.280000686645508,26.526500034332276,-0.5383189949244086
2020-08-04,33.79508590698242,28.96719741821289,23.760000228881836,26.243000030517578,-0.5231019851623343
2020-08-05,34.09049987792969,29.068635940551758,22.989999771118164,25.988500022888182,-0.5119868554526075
2020-08-06,33.92724609375,29.035131454467773,22.649999618530273,25.657999992370605,-0.5196386247279015
2020-08-07,33.77175521850586,28.750207901000977,22.209999084472656,25.403999900817873,-0.5099951122496249
2020-08-10,34.60360336303711,28.8763484954834,22.1299991607666,24.90099992752075,-0.46802285081670486
2020-08-11,34.961238861083984,28.582605361938477,24.030000686645508,24.626499938964844,-0.4266915085794818
2020-08-12,34.95330047607422,29.430307388305664,22.280000686645508,24.352499961853027,-0.48390033106911956
2020-08-13,34.097110748291016,29.058055877685547,22.1299991607666,24.058999919891356,-0.5108781971400266
2020-08-14,34.247737884521484,28.916929244995117,22.049999237060547,23.877499866485596,-0.49230544401829984
2020-08-17,33.803794860839844,29.137451171875,21.350000381469727,23.72199993133545,-0.5339674671338689
2020-08-18,33.63731002807617,28.989253997802734,21.510000228881836,23.555499935150145,-0.5341398841592455
2020-08-19,33.26470184326172,29.039539337158203,22.540000915527344,23.466499996185302,-0.5600865816450298
2020-08-20,32.75732421875,29.006013870239258,22.719999313354492,23.298499965667723,-0.5885923071847341
2020-08-21,32.51156997680664,29.110984802246094,22.540000915527344,23.133500003814696,-0.6105106469791597
2020-08-24,33.470829010009766,29.462064743041992,22.3700008392334,23.01500005722046,-0.5758695559957855
2020-08-25,32.408512115478516,29.650827407836914,22.030000686645508,22.844500064849854,-0.652882340060324
2020-08-26,31.718799591064453,29.96221160888672,23.270000457763672,22.803000068664552,-0.7155194846038794
2020-08-27,31.504743576049805,29.91545867919922,24.469999313354492,22.788500022888183,-0.7253635058683819
2020-08-28,32.25788497924805,30.416484832763672,22.959999084472656,22.713500022888184,-0.7132483277714337
2020-08-31,31.663305282592773,30.62201690673828,26.40999984741211,22.819999980926514,-0.7630364582569047
2020-09-01,31.258989334106445,31.714929580688477,26.1200008392334,22.938000011444093,-0.8606767905024264
2020-09-02,31.068721771240234,33.07954025268555,26.56999969482422,23.117000007629393,-0.9635267559950844
2020-09-03,31.005308151245117,31.05777359008789,33.599998474121094,23.664499950408935,-0.8320744494546138
2020-09-04,30.981525421142578,32.0157356262207,30.75,24.091499996185302,-0.8976220415068092
2020-09-08,30.268030166625977,30.921051025390625,31.459999084472656,24.557999992370604,-0.867607219941761
2020-09-09,30.085683822631836,31.758159637451172,28.809999465942383,24.79699993133545,-0.9346769973750193
2020-09-10,29.33255386352539,31.49794578552246,29.709999084472656,25.168499851226805,-0.9629065000009929
2020-09-11,29.25327491760254,31.72905158996582,26.8700008392334,25.405499935150146,-0.9831766044418984
2020-09-14,29.063013076782227,31.949575424194336,25.850000381469727,25.595499992370605,-1.009464602501097
2020-09-15,28.753826141357422,32.36503982543945,25.59000015258789,25.807499980926515,-1.0560052728127312
2020-09-16,29.974700927734375,32.37651062011719,26.040000915527344,26.03400001525879,-0.9827827155929949
2020-09-17,29.966768264770508,32.277713775634766,26.459999084472656,26.229999923706053,-0.9766520415923808
2020-09-18,29.483182907104492,31.73169708251953,25.829999923706055,26.385499954223633,-0.9694202426308625
2020-09-21,28.88067626953125,31.31421661376953,27.780000686645508,26.64749994277954,-0.9779971450432369
2020-09-22,28.16717529296875,32.18655776977539,26.860000610351562,26.87199993133545,-1.0796148810648745
2020-09-23,27.263418197631836,31.296422958374023,28.579999923706055,27.199499893188477,-1.0748190838431433
2020-09-24,27.207921981811523,31.379201889038086,28.510000228881836,27.461499881744384,-1.083721906782897
2020-09-25,27.461612701416016,31.760183334350586,26.3799991607666,27.55699987411499,-1.0938422311543479
2020-09-28,27.992773056030273,32.694828033447266,26.190000534057617,27.71849994659424,-1.1241975424612922
2020-09-29,27.17621612548828,32.42423629760742,26.270000457763672,27.711499977111817,-1.1555765059288747
2020-09-30,27.215852737426758,32.42955780029297,26.3700008392334,27.723999977111816,-1.153530471432435
2020-10-01,26.26453399658203,32.81053924560547,26.700000762939453,27.73050003051758,-1.2366794660226785
2020-10-02,26.145614624023438,31.762842178344727,27.6299991607666,27.432000064849852,-1.1737752092982632
2020-10-05,26.748119354248047,32.5880126953125,27.959999084472656,27.292500019073486,-1.1924808015656851
2020-10-06,26.470645904541016,32.3993034362793,29.479999542236328,27.19350004196167,-1.196668553252272
2020-10-07,26.55785369873047,32.64497375488281,28.059999465942383,27.15600004196167,-1.2078235057929585
2020-10-08,27.9531307220459,33.23158645629883,26.360000610351562,26.988500118255615,-1.1625195946508649
2020-10-09,27.540889739990234,33.531558990478516,25.0,26.895000076293947,-1.2075771280273118
2020-10-12,27.45368194580078,34.041603088378906,25.06999969482422,26.85600004196167,-1.246994141327463
2020-10-13,27.128646850585938,33.957942962646484,26.06999969482422,26.880000019073485,-1.2610941563396958
2020-10-14,27.073148727416992,33.85201644897461,26.399999618530273,26.897999954223632,-1.2573690371349946
2020-10-15,27.31098175048828,33.8190803527832,26.969999313354492,26.923499965667723,-1.2407512857035219
2020-10-16,27.03352165222168,33.70513916015625,27.40999984741211,27.002499961853026,-1.2499416634199358
2020-10-19,26.494430541992188,33.44878005981445,29.18000030517578,27.07249994277954,-1.2654574641853746
2020-10-20,26.71640968322754,33.557376861572266,29.350000381469727,27.196999931335448,-1.259271823632162
2020-10-21,26.28830909729004,33.117652893066406,28.649999618530273,27.20049991607666,-1.2557904596504161
2020-10-22,27.636030197143555,33.23514938354492,28.110000610351562,27.180499935150145,-1.1819756567260824
2020-10-23,27.081085205078125,33.17729187011719,27.549999237060547,27.238999938964845,-1.2117358796469104
2020-10-26,26.438934326171875,32.315635681152344,32.459999084472656,27.552499866485597,-1.1929914118973746
2020-10-27,26.018766403198242,32.00941848754883,33.349998474121094,27.906499767303465,-1.1979634901170333
2020-10-28,25.02780532836914,30.906536102294922,40.279998779296875,28.60199966430664,-1.1842156799510903
2020-10-29,26.137685775756836,31.600849151611328,37.59000015258789,29.146499633789062,-1.1634152526328512
2020-10-30,25.860212326049805,31.121959686279297,38.02000045776367,29.665999698638917,-1.1481843149836952
2020-11-02,26.946317672729492,31.266159057617188,37.130001068115234,30.124499797821045,-1.0920114744137435
2020-11-03,26.48650360107422,31.489578247070312,35.54999923706055,30.427999782562257,-1.1348292332807968
2020-11-04,26.34380531311035,32.45716094970703,29.56999969482422,30.50349979400635,-1.2082274204890444
2020-11-05,26.296236038208008,33.90274429321289,27.579999923706055,30.56449975967407,-1.3078479098704712
2020-11-06,25.987056732177734,33.880489349365234,24.860000610351562,30.55749979019165,-1.3250961957749192
2020-11-09,29.277061462402344,33.428306579589844,25.75,30.59149980545044,-1.0954481872160193
2020-11-10,29.92658042907715,32.323638916015625,24.799999237060547,30.527999782562254,-0.9821608778991193
2020-11-11,29.618053436279297,33.462135314941406,23.450000762939453,30.380499839782715,-1.0770464304239589
2020-11-12,28.603187561035156,32.952972412109375,25.350000381469727,30.299499893188475,-1.1044787120696231
2020-11-13,29.293296813964844,33.24671173095703,23.100000381469727,30.083999919891358,-1.0823120353986944
2020-11-16,30.98204803466797,33.89741516113281,22.450000762939453,29.74749994277954,-1.0235112605719894
2020-11-17,31.396114349365234,33.87871551513672,22.709999084472656,29.415499877929687,-0.9971657211446211
2020-11-18,30.210739135742188,33.880489349365234,23.84000015258789,29.174999904632568,-1.0691231769043135
2020-11-19,30.365005493164062,34.21073913574219,23.110000610351562,28.924999904632568,-1.08187410528345
2020-11-20,29.991531372070312,34.121726989746094,23.700000762939453,28.732499980926512,-1.0985515760906768
2020-11-23,31.956331253051758,34.448402404785156,22.65999984741211,28.242500019073486,-1.0013373199626054
2020-11-24,34.083499908447266,34.91395568847656,21.639999389648438,27.657000064849854,-0.9035764548983206
2020-11-25,33.133583068847656,34.78933334350586,21.25,26.70550012588501,-0.9528057790235763
2020-11-27,32.63019561767578,35.156070709228516,20.84000015258789,25.86800012588501,-1.007855037354373
2020-11-30,30.957700729370117,35.74623107910156,20.56999969482422,24.995500087738037,-1.1487084879269172
2020-12-01,31.258085250854492,36.01237869262695,20.770000457763672,24.17750005722046,-1.1483143576792982
2020-12-02,32.42722702026367,35.93760681152344,21.170000076293945,23.458500099182128,-1.0724557307888003
2020-12-03,32.64643478393555,35.5877799987793,21.280000686645508,23.044000148773193,-1.0357606078301873
2020-12-04,33.83993148803711,36.64527130126953,20.790000915527344,22.704500198364258,-1.0341963575270468
2020-12-07,33.2066535949707,37.465087890625,21.299999237060547,22.526500129699706,-1.1274373221469765
2020-12-08,34.294593811035156,37.68940734863281,20.68000030517578,22.273000144958495,-1.0765148699741345
2020-12-09,34.7492561340332,37.04938888549805,22.270000457763672,22.146500205993654,-1.0061307496335372
2020-12-10,35.731658935546875,36.499290466308594,22.520000457763672,22.100000190734864,-0.9097807207130479
2020-12-11,35.5611572265625,36.123661041259766,23.309999465942383,21.998000144958496,-0.8949769444867655
2020-12-14,34.27836608886719,36.655948638916016,24.719999313354492,22.079000091552736,-1.0083398874157319
2020-12-15,34.94411087036133,37.21316909790039,22.889999389648438,22.101000022888183,-1.0052818042460137
2020-12-16,35.4799690246582,37.82203674316406,22.5,22.09050006866455,-1.0135515995115572
2020-12-17,35.30134963989258,37.9288444519043,21.93000030517578,21.995000076293945,-1.0315241990183512
2020-12-18,34.69242858886719,39.011505126953125,21.56999969482422,21.91800003051758,-1.14087840815277
2020-12-21,34.059146881103516,38.501590728759766,25.15999984741211,21.99099998474121,-1.1451347856058558
2020-12-22,33.482696533203125,38.88043975830078,24.229999542236328,22.069499969482422,-1.2054224699620941
2020-12-23,33.91299819946289,38.19457244873047,23.309999465942383,22.15299997329712,-1.133446530527643
2020-12-24,33.77497100830078,38.73320770263672,21.530000686645508,22.167000007629394,-1.1778567176419248
2020-12-28,33.88865280151367,38.77091598510742,21.700000762939453,22.210000038146973,-1.1734905362878743
2020-12-29,33.507049560546875,38.515968322753906,23.079999923706055,22.335500049591065,-1.179556358641131
2020-12-30,33.77497100830078,39.03575897216797,22.770000457763672,22.435500049591063,-1.1981032712787076
2020-12-31,33.46647262573242,39.30685806274414,22.75,22.514500045776366,-1.234941370394952
2021-01-04,33.693790435791016,38.17302703857422,26.969999313354492,22.798999977111816,-1.1452896419848222
2021-01-05,35.317588806152344,38.431583404541016,25.34000015258789,23.026499938964843,-1.0641830329185764
2021-01-06,36.21879196166992,38.19457244873047,25.06999969482422,23.214999961853028,-0.9937056755554403
2021-01-07,36.502952575683594,39.804195404052734,22.3700008392334,23.299499988555908,-1.0841993652085558
2021-01-08,36.90890884399414,40.00617980957031,21.559999465942383,23.263999938964844,-1.0731133762839284
2021-01-11,38.029319763183594,40.0169563293457,24.079999923706055,23.34199991226196,-1.0059328938854701
2021-01-12,38.87370681762695,40.34282684326172,23.329999923706055,23.342999935150146,-0.9765665306252674
2021-01-13,39.3121223449707,40.50621032714844,22.209999084472656,23.217499923706054,-0.9609302222557737
2021-01-14,40.84660720825195,40.58342742919922,23.25,23.235499954223634,-0.8731012722330299
2021-01-15,38.88182067871094,40.02503204345703,24.34000015258789,23.32749996185303,-0.9548081545750912
2021-01-19,39.65312194824219,41.22977828979492,23.239999771118164,23.392999935150147,-0.9886849479360632
2021-01-20,40.21333694458008,41.46408462524414,21.579999923706055,23.39349994659424,-0.9704131922213745
2021-01-21,39.0604362487793,41.907562255859375,21.31999969482422,23.201499938964844,-1.0699611140202012
2021-01-22,38.50834655761719,41.745967864990234,21.90999984741211,23.085499954223632,-1.092606282589089
2021-01-25,38.07804870605469,41.72532272338867,23.190000534057617,23.079500007629395,-1.1173025916794819
2021-01-26,37.24178695678711,41.64272689819336,23.020000457763672,23.153999996185302,-1.1624563266677974
2021-01-27,36.81959915161133,39.92180633544922,37.209999084472656,23.929499912261964,-1.0728796979636859
2021-01-28,37.39604187011719,40.55379867553711,30.209999084472656,24.285999870300294,-1.080237387999341
2021-01-29,36.40553283691406,40.44247817993164,33.09000015258789,24.801999855041505,-1.1328169227162328
2021-02-01,36.470481872558594,41.90038299560547,30.239999771118164,25.176499843597412,-1.2264428722477636
2021-02-02,37.04692840576172,42.810672760009766,25.559999465942383,25.105999851226805,-1.2524238316264082
2021-02-03,38.5002326965332,41.761226654052734,22.90999984741211,24.984499835968016,-1.0941191261117036
2021-02-04,39.23905563354492,42.24959945678711,21.770000457763672,24.81949987411499,-1.0820249528078785
2021-02-05,40.55433654785156,41.8348503112793,20.8700008392334,24.74449987411499,-0.9745585963223588
2021-02-08,42.2999153137207,42.435420989990234,21.239999771118164,24.72849988937378,-0.9089589775449612
2021-02-09,41.80449295043945,42.60868453979492,21.6299991607666,24.605999851226805,-0.950578363489622
2021-02-10,42.20908737182617,42.197532653808594,21.989999771118164,24.538999843597413,-0.8985441869703849
2021-02-11,41.15221405029297,42.94624328613281,21.25,24.49099988937378,-1.0126984572970719
2021-02-12,41.71367645263672,43.65812683105469,19.969999313354492,24.326999855041503,-1.0263102904600647
2021-02-16,42.968719482421875,43.91038513183594,21.459999084472656,24.18299980163574,-0.9671303519528137
2021-02-17,43.63752365112305,43.31340408325195,21.5,24.095999813079835,-0.8866483685495995
2021-02-18,42.95220184326172,43.383419036865234,22.489999771118164,24.14149980545044,-0.932867128522363
2021-02-19,43.24119186401367,43.98489761352539,22.049999237060547,24.177999782562257,-0.9556037047363702
2021-02-22,44.83477020263672,42.76398849487305,23.450000762939453,24.254999828338622,-0.7773235942766263
2021-02-23,45.45402908325195,42.36360549926758,23.110000610351562,24.25099983215332,-0.7130004913791895
2021-02-24,46.8164176940918,43.169769287109375,21.34000015258789,24.16699981689453,-0.6843819871719975
2021-02-25,46.04027557373047,41.040367126464844,28.889999389648438,23.75099983215332,-0.5889211379870198
2021-02-26,44.8925666809082,42.181365966796875,27.950000762939453,23.63799991607666,-0.7348321251139149
2021-03-01,46.5687141418457,43.95077896118164,23.350000381469727,23.15099992752075,-0.7516585798199048
2021-03-02,46.29623794555664,43.13655090332031,24.100000381469727,22.84399995803833,-0.7136841254006666
2021-03-03,46.66779327392578,41.57001495361328,26.670000076293945,22.89949998855591,-0.5863346332732563
2021-03-04,48.476051330566406,39.822147369384766,28.56999969482422,23.182499980926515,-0.3597802721805366
2021-03-05,50.3090705871582,40.410160064697266,24.65999984741211,23.326999950408936,-0.2880410169229866
2021-03-08,50.2595329284668,37.81663513183594,25.469999313354492,23.55699987411499,-0.11748604008728791
2021-03-09,49.4833869934082,39.82304763793945,24.030000686645508,23.69649991989136,-0.29879171565594337
2021-03-10,51.00264358520508,39.283512115478516,22.559999465942383,23.742999935150145,-0.17061293913336575
2021-03-11,50.62283706665039,40.728851318359375,21.90999984741211,23.738999938964845,-0.2903520730204582
2021-03-12,51.167781829833984,40.50262451171875,20.690000534057617,23.710999965667725,-0.24218715006666267
2021-03-15,49.863197326660156,42.26216506958008,20.030000686645508,23.714000034332276,-0.43899791194905047
2021-03-16,48.80632400512695,42.92738723754883,19.790000915527344,23.63050012588501,-0.5475651831722649
2021-03-17,49.020992279052734,43.41304397583008,19.229999542236328,23.517000102996825,-0.5670552420649299
2021-03-18,46.90724182128906,41.66787338256836,21.579999923706055,23.47150011062622,-0.5783716672027042
