Date,KBE,KDP,VIX,AvgVIX,zscore
2020-03-24,21.852739334106445,20.451650619506836,61.66999816894531,53.796500015258786,-0.3034361024950394
2020-03-25,22.275421142578125,21.40189552307129,63.95000076293945,55.61600008010864,-0.5405720188157213
2020-03-26,24.23667335510254,21.222122192382812,61.0,56.708000087738036,0.03670300041926994
2020-03-27,23.340585708618164,20.871129989624023,65.54000091552734,57.97950010299682,-0.0687106916470792
2020-03-30,23.40821647644043,21.21356201171875,57.08000183105469,59.16250028610229,-0.17625456185563043
2020-03-31,22.791091918945312,20.776962280273438,53.540000915527344,59.99850034713745,-0.17761029591239794
2020-04-01,21.269432067871094,20.25475311279297,57.060001373291016,61.252000427246095,-0.3836000137490575
2020-04-02,21.624488830566406,20.55629539489746,50.90999984741211,61.81650047302246,-0.40122617589861675
2020-04-03,20.66922950744629,20.504596710205078,46.79999923706055,62.059500503540036,-0.631487410159169
2020-04-06,22.283876419067383,21.185213088989258,45.2400016784668,61.598500633239745,-0.45915328444381237
2020-04-07,23.112335205078125,22.32244300842285,46.70000076293945,61.568500709533694,-0.6588068848937718
2020-04-08,24.219768524169922,22.925518035888672,43.349998474121094,61.041000556945804,-0.5904225472404798
2020-04-09,26.028852462768555,23.14090919494629,41.66999816894531,59.35100040435791,-0.19729931138657056
2020-04-13,24.710079193115234,22.68429183959961,41.16999816894531,58.51800022125244,-0.37434861590543156
2020-04-14,24.355024337768555,23.68367576599121,37.7599983215332,56.27150001525879,-0.832306003810764
2020-04-15,22.78264617919922,23.123672485351562,40.84000015258789,54.51799983978272,-1.0377080868572413
2020-04-16,21.99644660949707,23.097829818725586,40.11000061035156,52.70100002288818,-1.233325630688068
2020-04-17,23.8055362701416,22.52920913696289,38.150001525878906,51.00850009918213,-0.5535870097631761
2020-04-20,23.644914627075195,22.417213439941406,43.83000183105469,49.898000144958495,-0.5545394051593681
2020-04-21,22.84181785583496,22.09844207763672,45.40999984741211,49.089000129699706,-0.647477310787023
2020-04-22,22.89253807067871,22.86521339416504,41.97999954223633,48.104500198364256,-0.9145591398531577
2020-04-23,23.18842124938965,22.54644203186035,41.380001068115234,46.976000213623045,-0.7208494031796704
2020-04-24,23.780176162719727,22.649831771850586,35.93000030517578,45.722500228881835,-0.6042981323483029
2020-04-27,25.242664337158203,22.279367446899414,33.290000915527344,44.11000022888184,-0.08740449617228381
2020-04-28,25.91895294189453,23.356290817260742,33.56999969482422,42.93450012207031,-0.3047022706062102
2020-04-29,27.449068069458008,22.994441986083984,31.229999542236328,41.81900005340576,0.22668095139614783
2020-04-30,26.46844482421875,22.796289443969727,34.150001525878906,40.673500061035156,0.0433436671472206
2020-05-01,25.23421287536621,22.31382942199707,37.189998626708984,39.9875,-0.10220727856115557
2020-05-04,24.96368980407715,22.417213439941406,35.970001220703125,39.44600009918213,-0.21056243339598102
2020-05-05,24.57482147216797,22.62398338317871,33.61000061035156,38.86450004577637,-0.3875808047837431
2020-05-06,23.949251174926758,23.02028465270996,34.119998931884766,38.235499954223634,-0.69562591676159
2020-05-07,24.346572875976562,22.71013832092285,31.440000534057617,37.64000005722046,-0.47861098744697206
2020-05-08,25.386371612548828,22.692909240722656,27.979999542236328,36.95550012588501,-0.20110112500272842
2020-05-11,24.481830596923828,23.20121192932129,27.56999969482422,36.275500202178954,-0.6228550898317409
2020-05-12,23.256053924560547,22.908287048339844,33.040000915527344,36.03950033187866,-0.835489650707736
2020-05-13,22.030261993408203,22.761825561523438,35.279998779296875,35.76150026321411,-1.1016713159420237
2020-05-14,22.81646156311035,22.718751907348633,32.61000061035156,35.38650026321411,-0.8808597967922057
2020-05-15,22.537487030029297,22.6584415435791,31.889999389648438,35.07350015640259,-0.9315770363001558
2020-05-18,24.62554359436035,23.22705841064453,29.299999237060547,34.34700002670288,-0.5948191235746332
2020-05-19,23.695640563964844,23.45105743408203,30.530000686645508,33.60300006866455,-0.9192544147753527
2020-05-20,24.811519622802734,23.85598373413086,27.989999771118164,32.90350008010864,-0.7762292608176405
2020-05-21,24.71853256225586,23.15813636779785,29.530000686645508,32.31100006103516,-0.5453686845363741
2020-05-22,24.431106567382812,23.39936637878418,28.15999984741211,31.92250003814697,-0.7085254712958412
2020-05-26,26.409263610839844,23.20121192932129,28.010000228881836,31.658500003814698,-0.12012150569587016
2020-05-27,28.269081115722656,23.924909591674805,27.6200008392334,31.361000061035156,0.10041125014239678
2020-05-28,27.203916549682617,23.93351936340332,28.59000015258789,31.229000091552734,-0.18056380769913577
2020-05-29,26.586801528930664,24.054136276245117,27.510000228881836,30.89700002670288,-0.3856206504739632
2020-06-01,26.950300216674805,24.43321418762207,28.229999542236328,30.449000072479247,-0.42938986534468404
2020-06-02,26.992568969726562,24.174747467041016,26.84000015258789,29.992500019073486,-0.3238763156259975
2020-06-03,28.353609085083008,24.527976989746094,25.65999984741211,29.594999980926513,-0.09800667883486759
2020-06-04,29.32577896118164,24.484905242919922,25.809999465942383,29.179500007629393,0.17131089684185433
2020-06-05,30.991159439086914,24.71752166748047,24.520000457763672,28.8335000038147,0.5206547679770801
2020-06-08,31.99713897705078,24.493515014648438,25.809999465942383,28.725,0.8649359323433506
2020-06-09,31.210948944091797,24.40736961364746,27.56999969482422,28.725,0.6913659530294387
2020-06-10,29.283525466918945,24.553823471069336,27.56999969482422,28.451499938964844,0.13509521834962823
2020-06-11,26.612154006958008,24.415983200073242,40.790000915527344,28.727000045776368,-0.5112895661047324
2020-06-12,27.635051727294922,24.226442337036133,36.09000015258789,28.901000022888184,-0.17519539818726187
2020-06-15,27.905563354492188,24.62274742126465,34.400001525878906,29.026500129699706,-0.24951628400816103
2020-06-16,28.86082649230957,24.6744441986084,33.66999816894531,29.245000076293945,-0.019253357481715215
2020-06-17,27.973196029663086,24.76059913635254,33.470001220703125,29.392000102996825,-0.28227053354175113
2020-06-18,28.04082679748535,25.036287307739258,32.939998626708984,29.639500045776366,-0.3654146257602243
2020-06-19,27.804122924804688,24.73474884033203,35.119998931884766,29.91899995803833,-0.3169197982641197
2020-06-22,27.74358558654785,25.148290634155273,31.770000457763672,30.09949998855591,-0.4838896801301204
2020-06-23,27.53896713256836,25.010438919067383,31.3700008392334,30.267500019073488,-0.4868655187805904
2020-06-24,26.09807014465332,24.467670440673828,33.84000015258789,30.57849998474121,-0.6642738697615264
2020-06-25,26.950672149658203,24.467670440673828,32.220001220703125,30.760000038146973,-0.44188914421058634
2020-06-26,25.31368064880371,24.31260108947754,34.72999954223633,31.121000003814697,-0.8121774494082683
2020-06-29,26.24301528930664,24.381519317626953,31.780000686645508,31.298500061035156,-0.5949731741236235
2020-06-30,26.890987396240234,24.467670440673828,30.43000030517578,31.47800006866455,-0.4574567565672503
2020-07-01,25.893449783325195,24.831439971923828,28.6200008392334,31.626000118255615,-0.8506296021497034
2020-07-02,25.84229278564453,24.71018409729004,27.68000030517578,31.719500160217287,-0.819644989340741
2020-07-06,26.09807014465332,24.736167907714844,27.940000534057617,31.890500164031984,-0.7624294079452523
2020-07-07,25.168733596801758,25.221193313598633,29.43000030517578,32.07150020599365,-1.1821412513545908
2020-07-08,25.228422164916992,24.779478073120117,28.079999923706055,32.097000217437746,-1.005093291405766
2020-07-09,24.230876922607422,25.11726188659668,29.260000228881836,32.18150024414062,-1.388768439163741
2020-07-10,25.37335968017578,25.29047966003418,27.290000915527344,31.506500244140625,-1.154097746183612
2020-07-13,25.67177391052246,25.04796600341797,32.189998626708984,31.31150016784668,-0.9876056242197329
2020-07-14,25.25400161743164,25.4117374420166,29.520000457763672,31.067500114440918,-1.2295586083928358
2020-07-15,26.592578887939453,25.48102378845215,27.760000228881836,30.772000217437743,-0.9057458907890705
2020-07-16,26.507320404052734,25.602277755737305,28.0,30.49850015640259,-0.9723111435124289
2020-07-17,25.791135787963867,25.792821884155273,25.68000030517578,30.13550024032593,-1.2287719037007254
2020-07-20,25.424514770507812,25.784164428710938,24.459999084472656,29.602500247955323,-1.3212329622327543
2020-07-21,26.720468521118164,25.879436492919922,24.84000015258789,29.256000232696532,-1.0180374523532436
2020-07-22,26.51584815979004,26.243202209472656,24.31999969482422,28.903500175476076,-1.2043917901894818
2020-07-23,27.07004165649414,26.217220306396484,26.079999923706055,28.515500164031984,-1.050342853209776
2020-07-24,26.950672149658203,26.277847290039062,25.84000015258789,28.19650011062622,-1.1036416918799692
2020-07-27,26.34532356262207,26.814838409423828,24.739999771118164,27.697000122070314,-1.4578448323085806
2020-07-28,26.225963592529297,26.75421142578125,25.440000534057617,27.380000114440918,-1.4668139555902306
2020-07-29,27.155296325683594,27.074668884277344,24.100000381469727,27.063500118255615,-1.3415662353421534
2020-07-30,26.686365127563477,26.6502742767334,24.760000228881836,26.870500087738037,-1.308730469743953
2020-07-31,26.490264892578125,26.49437141418457,24.459999084472656,26.70950002670288,-1.3028854761208384
2020-08-03,26.422056198120117,25.914081573486328,24.280000686645508,26.526500034332276,-1.1085378498712672
2020-08-04,26.30269432067871,25.940065383911133,23.760000228881836,26.243000030517578,-1.149170075133104
2020-08-05,26.873937606811523,25.92274284362793,22.989999771118164,25.988500022888182,-0.9938396635865847
2020-08-06,26.71194076538086,25.836124420166016,22.649999618530273,25.657999992370605,-1.0044280096206646
2020-08-07,27.786218643188477,25.66290855407715,22.209999084472656,25.403999900817873,-0.6609003074322278
2020-08-10,28.289260864257812,25.775503158569336,22.1299991607666,24.90099992752075,-0.5708530786143431
2020-08-11,28.851966857910156,25.610937118530273,24.030000686645508,24.626499938964844,-0.363921144248564
2020-08-12,28.57061004638672,26.078643798828125,22.280000686645508,24.352499961853027,-0.6082887533447302
2020-08-13,28.076108932495117,26.121946334838867,22.1299991607666,24.058999919891356,-0.7531000510641925
2020-08-14,28.383041381835938,25.888097763061523,22.049999237060547,23.877499866485596,-0.5875538413272589
2020-08-17,27.90557861328125,25.766841888427734,21.350000381469727,23.72199993133545,-0.667762835031172
2020-08-18,27.19792366027832,25.20387077331543,21.510000228881836,23.555499935150145,-0.6465336506339614
2020-08-19,27.283185958862305,25.4117374420166,22.540000915527344,23.466499996185302,-0.7002851605093312
2020-08-20,26.737518310546875,25.281818389892578,22.719999313354492,23.298499965667723,-0.795117049113898
2020-08-21,26.54995346069336,25.056623458862305,22.540000915527344,23.133500003814696,-0.761714426850085
2020-08-24,27.598644256591797,25.255834579467773,22.3700008392334,23.01500005722046,-0.5610100280485997
2020-08-25,27.666852951049805,25.37708854675293,22.030000686645508,22.844500064849854,-0.5875463386196653
2020-08-26,27.129714965820312,25.810144424438477,23.270000457763672,22.803000068664552,-0.8859621020972195
2020-08-27,27.632747650146484,25.92274284362793,24.469999313354492,22.788500022888183,-0.7959187553060842
2020-08-28,27.666852951049805,26.043996810913086,22.959999084472656,22.713500022888184,-0.8313502758010011
2020-08-31,27.18939781188965,25.836124420166016,26.40999984741211,22.819999980926514,-0.8798925832119368
2020-09-01,27.232027053833008,25.940065383911133,26.1200008392334,22.938000011444093,-0.906771624748461
2020-09-02,27.487810134887695,26.329816818237305,26.56999969482422,23.117000007629393,-0.9825383264371861
2020-09-03,27.4963321685791,25.810144424438477,33.599998474121094,23.664499950408935,-0.7903371029309324
2020-09-04,28.033472061157227,25.584959030151367,30.75,24.091499996185302,-0.5679127661852786
2020-09-08,26.839832305908203,24.996004104614258,31.459999084472656,24.557999992370604,-0.6639443176443616
2020-09-09,26.737518310546875,25.567638397216797,28.809999465942383,24.79699993133545,-0.8996052476498642
2020-09-10,26.294172286987305,24.71018409729004,29.709999084472656,25.168499851226805,-0.7017809703749015
2020-09-11,26.447641372680664,24.970014572143555,26.8700008392334,25.405499935150146,-0.7567386469073474
2020-09-14,27.035930633544922,24.95269775390625,25.850000381469727,25.595499992370605,-0.5969642147116968
2020-09-15,26.558475494384766,24.94403648376465,25.59000015258789,25.807499980926515,-0.7183328134493433
2020-09-16,26.797203063964844,24.623571395874023,26.040000915527344,26.03400001525879,-0.5389118297520175
2020-09-17,26.71194076538086,24.51963996887207,26.459999084472656,26.229999923706053,-0.523156281990078
2020-09-18,26.464689254760742,24.294443130493164,25.829999923706055,26.385499954223633,-0.505321072301922
2020-09-21,25.27821159362793,24.1385498046875,27.780000686645508,26.64749994277954,-0.7578003417079981
2020-09-22,24.830810546875,24.121225357055664,26.860000610351562,26.87199993133545,-0.8681628848744218
2020-09-23,24.27155876159668,23.549598693847656,28.579999923706055,27.199499893188477,-0.8050613691013041
2020-09-24,24.3145809173584,23.61022186279297,28.510000228881836,27.461499881744384,-0.8160020921392067
2020-09-25,24.5985050201416,24.14720916748047,26.3799991607666,27.55699987411499,-0.9382542743219885
2020-09-28,25.467500686645508,24.112564086914062,26.190000534057617,27.71849994659424,-0.6989282588665977
2020-09-29,25.1147403717041,23.48030662536621,26.270000457763672,27.711499977111817,-0.5598024324836665
2020-09-30,25.33843994140625,23.90469741821289,26.3700008392334,27.723999977111816,-0.6566007258078607
2020-10-01,25.587949752807617,24.392370223999023,26.700000762939453,27.73050003051758,-0.7698011394097656
2020-10-02,26.28486442565918,24.462039947509766,27.6299991607666,27.432000064849852,-0.6134938394739242
2020-10-05,27.231292724609375,24.09628677368164,27.959999084472656,27.292500019073486,-0.23292670189019105
2020-10-06,27.196880340576172,24.4097900390625,29.479999542236328,27.19350004196167,-0.35651096795079407
2020-10-07,27.928207397460938,24.906166076660156,28.059999465942383,27.15600004196167,-0.34722035190785955
2020-10-08,28.3756103515625,24.993257522583008,26.360000610351562,26.988500118255615,-0.26236227164772663
2020-10-09,28.177724838256836,25.47222328186035,25.0,26.895000076293947,-0.4890740287599964
2020-10-12,28.564895629882812,25.95118522644043,25.06999969482422,26.85600004196167,-0.5631837816099078
2020-10-13,27.747526168823242,25.977312088012695,26.06999969482422,26.880000019073485,-0.7859300664454311
2020-10-14,27.35175132751465,25.837976455688477,26.399999618530273,26.897999954223632,-0.8382228669969171
2020-10-15,27.902395248413086,25.637678146362305,26.969999313354492,26.923499965667723,-0.621374322765071
2020-10-16,27.96262550354004,25.916353225708008,27.40999984741211,27.002499961853026,-0.7075406296045791
2020-10-19,27.704513549804688,25.428680419921875,29.18000030517578,27.07249994277954,-0.5965839182821243
2020-10-20,28.186325073242188,25.454805374145508,29.350000381469727,27.196999931335448,-0.4804632998248083
2020-10-21,28.22073745727539,25.393848419189453,28.649999618530273,27.20049991607666,-0.44920325301754715
2020-10-22,29.382266998291016,25.733478546142578,28.110000610351562,27.180499935150145,-0.2704005091054648
2020-10-23,29.760839462280273,25.43738555908203,27.549999237060547,27.238999938964845,-0.06341348461015298
2020-10-26,29.141359329223633,24.766841888427734,32.459999084472656,27.552499866485597,0.020140061780555402
2020-10-27,28.11749267578125,24.906166076660156,33.349998474121094,27.906499767303465,-0.2978489518607122
2020-10-28,27.532434463500977,24.14853858947754,40.279998779296875,28.60199966430664,-0.17348158496188432
2020-10-29,28.11749267578125,23.678285598754883,37.59000015258789,29.146499633789062,0.15103151789684266
2020-10-30,28.521881103515625,23.425737380981445,38.02000045776367,29.665999698638917,0.3488333263285702
2020-11-02,29.253210067749023,23.547653198242188,37.130001068115234,30.124499797821045,0.49501714451888107
2020-11-03,30.079187393188477,24.209495544433594,35.54999923706055,30.427999782562257,0.468505365685543
2020-11-04,28.461650848388672,24.58395767211914,29.56999969482422,30.50349979400635,-0.09029112639785394
2020-11-05,29.476909637451172,25.080341339111328,27.579999923706055,30.56449975967407,-0.006945204398151085
2020-11-06,28.969274520874023,24.95842170715332,24.860000610351562,30.55749979019165,-0.09478141887157536
2020-11-09,32.884056091308594,24.14853858947754,25.75,30.59149980545044,1.2223853024795266
2020-11-10,33.340049743652344,24.714582443237305,24.799999237060547,30.527999782562254,1.134391828700487
2020-11-11,32.522682189941406,25.602848052978516,23.450000762939453,30.380499839782715,0.5964710277995897
2020-11-12,31.86880111694336,25.298051834106445,25.350000381469727,30.299499893188475,0.5373442070272197
2020-11-13,32.63454055786133,25.515758514404297,23.100000381469727,30.083999919891358,0.6574847381053281
2020-11-16,33.9853401184082,25.64638900756836,22.450000762939453,29.74749994277954,0.9620596137054873
2020-11-17,33.87350082397461,25.41997528076172,22.709999084472656,29.415499877929687,1.0156593403022487
2020-11-18,33.28843688964844,25.69864273071289,23.84000015258789,29.174999904632568,0.7611833269605004
2020-11-19,33.4346923828125,25.916353225708008,23.110000610351562,28.924999904632568,0.7197420697088316
2020-11-20,33.1163444519043,25.98602294921875,23.700000762939453,28.732499980926512,0.611237776223713
2020-11-23,33.701412200927734,25.977312088012695,22.65999984741211,28.242500019073486,0.7670258302552225
2020-11-24,35.33615493774414,26.029558181762695,21.639999389648438,27.657000064849854,1.174317039115879
2020-11-25,34.81992721557617,26.412734985351562,21.25,26.70550012588501,0.899589776779197
2020-11-27,34.38111877441406,26.78719711303711,20.84000015258789,25.86800012588501,0.6482416888608216
2020-11-30,33.22819519042969,26.51723861694336,20.56999969482422,24.995500087738037,0.44621354561532073
2020-12-01,33.976741790771484,26.51723861694336,20.770000457763672,24.17750005722046,0.6414574335043087
2020-12-02,34.570411682128906,26.195024490356445,21.170000076293945,23.458500099182128,0.9140976517681445
2020-12-03,34.72526931762695,26.212440490722656,21.280000686645508,23.044000148773193,0.9481224408731403
2020-12-04,35.396385192871094,26.58690071105957,20.790000915527344,22.704500198364258,0.9862773186248897
2020-12-07,35.275936126708984,26.743654251098633,21.299999237060547,22.526500129699706,0.8975555835105581
2020-12-08,35.23290252685547,26.273395538330078,20.68000030517578,22.273000144958495,1.0582451896550156
2020-12-09,35.40498352050781,26.351776123046875,22.270000457763672,22.146500205993654,1.0744753264651206
2020-12-10,35.55125045776367,26.282106399536133,22.520000457763672,22.100000190734864,1.138095624461992
2020-12-11,35.138267517089844,26.438859939575195,23.309999465942383,21.998000144958496,0.973072092007565
2020-12-14,34.9833984375,26.43014907836914,24.719999313354492,22.079000091552736,0.9358619504093855
2020-12-15,35.731929779052734,26.290813446044922,22.889999389648438,22.101000022888183,1.182039262440385
2020-12-16,35.80077362060547,26.68269920349121,22.5,22.09050006866455,1.0567328276984675
2020-12-17,35.70611572265625,27.109413146972656,21.93000030517578,21.995000076293945,0.8760478706106892
2020-12-18,35.14686965942383,26.93524169921875,21.56999969482422,21.91800003051758,0.7938518151316517
2020-12-21,35.41469192504883,26.7959041595459,25.15999984741211,21.99099998474121,0.9146461691193688
2020-12-22,35.128665924072266,27.057157516479492,24.229999542236328,22.069499969482422,0.7445345405375254
2020-12-23,36.142738342285156,27.527416229248047,23.309999465942383,22.15299997329712,0.8371216096208278
2020-12-24,35.93473434448242,27.76253890991211,21.530000686645508,22.167000007629394,0.6969131907400703
2020-12-28,36.134071350097656,27.85833740234375,21.700000762939453,22.210000038146973,0.7138850064090873
2020-12-29,35.570709228515625,27.867048263549805,23.079999923706055,22.335500049591065,0.5637584450472324
2020-12-30,36.012733459472656,27.71029281616211,22.770000457763672,22.435500049591063,0.7363575330718453
2020-12-31,36.24674606323242,27.867048263549805,22.75,22.514500045776366,0.7400895644538307
