Date,LRCX,XLF,VIX,AvgVIX,zscore
2020-05-22,24.442258834838867,19.661258697509766,28.15999984741211,31.92250003814697,-0.40369815761224265
2020-05-26,24.93084144592285,20.683794021606445,28.010000228881836,31.658500003814698,-0.7378199224745323
2020-05-27,25.84342384338379,21.58074378967285,27.6200008392334,31.361000061035156,-0.9368223428517733
2020-05-28,24.973894119262695,21.239904403686523,28.59000015258789,31.229000091552734,-0.9628161332571135
2020-05-29,25.615047454833984,20.997726440429688,27.510000228881836,30.89700002670288,-0.7365589653255764
2020-06-01,25.362327575683594,21.239904403686523,28.229999542236328,30.449000072479247,-0.8873107785246481
2020-06-02,25.408187866210938,21.410327911376953,26.84000015258789,29.992500019073486,-0.9499124162140966
2020-06-03,26.852413177490234,22.208614349365234,25.65999984741211,29.594999980926513,-1.004168946534621
2020-06-04,27.315725326538086,22.692964553833008,25.809999465942383,29.179500007629393,-1.1173600372734667
2020-06-05,28.539989471435547,23.536109924316406,24.520000457763672,28.8335000038147,-1.2331980654895867
2020-06-08,27.853910446166992,23.984586715698242,25.809999465942383,28.725,-1.5547588806723223
2020-06-09,28.29756736755371,23.473318099975586,27.56999969482422,28.725,-1.2539712826264116
2020-06-10,28.20116424560547,22.594308853149414,27.56999969482422,28.451499938964844,-0.9038449698047327
2020-06-11,26.434965133666992,20.746578216552734,40.790000915527344,28.727000045776368,-0.4717885596163636
2020-06-12,26.630584716796875,21.37444496154785,36.09000015258789,28.901000022888184,-0.6972398495975342
2020-06-15,27.250200271606445,21.670438766479492,34.400001525878906,29.026500129699706,-0.701006539229665
2020-06-16,28.705799102783203,22.01128578186035,33.66999816894531,29.245000076293945,-0.5610933335612295
2020-06-17,29.485742568969727,21.679407119750977,33.470001220703125,29.392000102996825,-0.2702157373566488
2020-06-18,29.581588745117188,21.652496337890625,32.939998626708984,29.639500045776366,-0.2402919651197916
2020-06-19,29.62387466430664,21.50898551940918,35.119998931884766,29.91899995803833,-0.17184967404257345
2020-06-22,29.346660614013672,21.402477264404297,31.770000457763672,30.09949998855591,-0.18104082873893884
2020-06-23,29.692476272583008,21.50177001953125,31.3700008392334,30.267500019073488,-0.15548670338201806
2020-06-24,28.73398208618164,20.743520736694336,33.84000015258789,30.57849998474121,-0.0236127881596383
2020-06-25,29.374855041503906,21.29415512084961,32.220001220703125,30.760000038146973,-0.1301042024333327
2020-06-26,28.42764663696289,20.3824520111084,34.72999954223633,31.121000003814697,0.06835852755756179
2020-06-29,28.985822677612305,20.60811996459961,31.780000686645508,31.298500061035156,0.0821603528220347
2020-06-30,30.395366668701172,20.8879451751709,30.43000030517578,31.47800006866455,0.23872828179732528
2020-07-01,29.833423614501953,20.70741081237793,28.6200008392334,31.626000118255615,0.2052544447119131
2020-07-02,30.417919158935547,20.7344913482666,27.68000030517578,31.719500160217287,0.30750716747344364
2020-07-06,31.476003646850586,21.131671905517578,27.940000534057617,31.890500164031984,0.34651014959994136
2020-07-07,30.811649322509766,20.69839096069336,29.43000030517578,32.07150020599365,0.39919120833255783
2020-07-08,31.367013931274414,20.915029525756836,28.079999923706055,32.097000217437746,0.41623560873692805
2020-07-09,31.551191329956055,20.472715377807617,29.260000228881836,32.18150024414062,0.6376485629773931
2020-07-10,31.9477481842041,21.17680549621582,27.290000915527344,31.506500244140625,0.41927010453377994
2020-07-13,31.68086814880371,21.267070770263672,32.189998626708984,31.31150016784668,0.3295140962107748
2020-07-14,32.51906967163086,21.37539291381836,29.520000457763672,31.067500114440918,0.4469912161623919
2020-07-15,32.252197265625,21.799646377563477,27.760000228881836,30.772000217437743,0.2170826000640761
2020-07-16,32.40818405151367,21.799646377563477,28.0,30.49850015640259,0.2474039779150588
2020-07-17,32.53879928588867,21.619117736816406,25.68000030517578,30.13550024032593,0.34855017853729003
2020-07-20,33.24169921875,21.519824981689453,24.459999084472656,29.602500247955323,0.5268498701868998
2020-07-21,33.548980712890625,21.94408416748047,24.84000015258789,29.256000232696532,0.4085453409239901
2020-07-22,34.01319122314453,21.94408416748047,24.31999969482422,28.903500175476076,0.4987805631167974
2020-07-23,33.342247009277344,21.962133407592773,26.079999923706055,28.515500164031984,0.3607854158207875
2020-07-24,32.48712921142578,21.90797233581543,25.84000015258789,28.19650011062622,0.21729200154124556
2020-07-27,33.648590087890625,21.727434158325195,24.739999771118164,27.697000122070314,0.5188223840513134
2020-07-28,32.788761138916016,21.67327308654785,25.440000534057617,27.380000114440918,0.37441319608939727
2020-07-29,33.907005310058594,22.07948112487793,24.100000381469727,27.063500118255615,0.4213220015720886
2020-07-30,35.571205139160156,21.682308197021484,24.760000228881836,26.870500087738037,0.9114850736032831
2020-07-31,35.4415168762207,21.691328048706055,24.459999084472656,26.70950002670288,0.882490643694083
2020-08-03,35.84089660644531,21.7545223236084,24.280000686645508,26.526500034332276,0.9336050713026577
2020-08-04,36.174495697021484,21.66425323486328,23.760000228881836,26.243000030517578,1.0363318154006622
2020-08-05,36.034481048583984,21.962133407592773,22.989999771118164,25.988500022888182,0.8841133701986357
2020-08-06,35.50259780883789,21.95311164855957,22.649999618530273,25.657999992370605,0.7845095054321988
2020-08-07,34.99798583984375,22.422494888305664,22.209999084472656,25.403999900817873,0.4894498945621896
2020-08-10,35.30997085571289,22.58498191833496,22.1299991607666,24.90099992752075,0.481909164468329
2020-08-11,34.675682067871094,22.84675407409668,24.030000686645508,24.626499938964844,0.24876389154510709
2020-08-12,35.851234436035156,22.7835693359375,22.280000686645508,24.352499961853027,0.5037874916999632
2020-08-13,35.428367614746094,22.63913917541504,22.1299991607666,24.058999919891356,0.4821971965790568
2020-08-14,35.11075210571289,22.72940444946289,22.049999237060547,23.877499866485596,0.38257901013817425
2020-08-17,35.621952056884766,22.350284576416016,21.350000381469727,23.72199993133545,0.6410412946533889
2020-08-18,35.19815444946289,22.205854415893555,21.510000228881836,23.555499935150145,0.6192700693474641
2020-08-19,34.9744987487793,22.19683265686035,22.540000915527344,23.466499996185302,0.5795807904400022
2020-08-20,33.688053131103516,21.989208221435547,22.719999313354492,23.298499965667723,0.4166430700691704
2020-08-21,33.212562561035156,21.94408416748047,22.540000915527344,23.133500003814696,0.3431509433138029
2020-08-24,32.985164642333984,22.467632293701172,22.3700008392334,23.01500005722046,0.07924774654924885
2020-08-25,33.124244689941406,22.530818939208984,22.030000686645508,22.844500064849854,0.07976721137588891
2020-08-26,33.0584602355957,22.422494888305664,23.270000457763672,22.803000068664552,0.11243662152742928
2020-08-27,32.085872650146484,22.801618576049805,24.469999313354492,22.788500022888183,-0.23571376327973634
2020-08-28,32.962615966796875,22.891891479492188,22.959999084472656,22.713500022888184,-0.10317058020282611
2020-08-31,31.605697631835938,22.62108612060547,26.40999984741211,22.819999980926514,-0.2532939806137371
2020-09-01,32.00223922729492,22.68427085876465,26.1200008392334,22.938000011444093,-0.20272723978750365
2020-09-02,34.082725524902344,23.009239196777344,26.56999969482422,23.117000007629393,0.06531755553017665
2020-09-03,32.09339141845703,22.65719223022461,33.599998474121094,23.664499950408935,-0.17364546958355045
2020-09-04,31.3031063079834,22.828704833984375,30.75,24.091499996185302,-0.39923764846623583
2020-09-08,28.446435928344727,22.241962432861328,31.459999084472656,24.557999992370604,-0.7083101127620024
2020-09-09,28.27635383605957,22.467632293701172,28.809999465942383,24.79699993133545,-0.8360710150523762
2020-09-10,27.956857681274414,22.15169334411621,29.709999084472656,25.168499851226805,-0.7655960963508094
2020-09-11,27.626081466674805,22.30514907836914,26.8700008392334,25.405499935150146,-0.8942896267644607
2020-09-14,28.70015525817871,22.612056732177734,25.850000381469727,25.595499992370605,-0.814296647042175
2020-09-15,29.029985427856445,22.30514907836914,25.59000015258789,25.807499980926515,-0.621392777002706
2020-09-16,28.8110408782959,22.55790138244629,26.040000915527344,26.03400001525879,-0.7700165911444802
2020-09-17,28.744321823120117,22.32320213317871,26.459999084472656,26.229999923706053,-0.6844970342835638
2020-09-18,28.868362426757812,22.2780704498291,25.829999923706055,26.385499954223633,-0.6414465285817528
2020-09-21,29.59663200378418,21.719867706298828,27.780000686645508,26.64749994277954,-0.26563936942281136
2020-09-22,29.947126388549805,21.538341522216797,26.860000610351562,26.87199993133545,-0.12133351322026108
2020-09-23,29.79019546508789,21.057292938232422,28.579999923706055,27.199499893188477,0.050027784105930964
2020-09-24,30.74399185180664,21.10267448425293,28.510000228881836,27.461499881744384,0.216386985509158
2020-09-25,31.03529930114746,21.320507049560547,26.3799991607666,27.55699987411499,0.1816017794412355
2020-09-28,31.631065368652344,21.828792572021484,26.190000534057617,27.71849994659424,0.08411348150725943
2020-09-29,31.85745620727539,21.556493759155273,26.270000457763672,27.711499977111817,0.2423871923427008
2020-09-30,31.295236587524414,21.84693717956543,26.3700008392334,27.723999977111816,0.011219483928733818
2020-10-01,31.991411209106445,21.88325309753418,26.700000762939453,27.73050003051758,0.13130534680686418
2020-10-02,31.008460998535156,22.055696487426758,27.6299991607666,27.432000064849852,-0.13212849044599612
2020-10-05,32.28384780883789,22.418752670288086,27.959999084472656,27.292500019073486,-0.03656547492213616
2020-10-06,32.165931701660156,22.191844940185547,29.479999542236328,27.19350004196167,0.03573256377919213
2020-10-07,32.61778259277344,22.56397247314453,28.059999465942383,27.15600004196167,-0.032593532982307875
2020-10-08,33.5290641784668,22.87257957458496,26.360000610351562,26.988500118255615,0.015042049714680528
2020-10-09,34.21580123901367,22.899803161621094,25.0,26.895000076293947,0.13710888549852632
2020-10-12,34.91387939453125,23.153942108154297,25.06999969482422,26.85600004196167,0.16615797481346006
2020-10-13,35.29875564575195,22.70920181274414,26.06999969482422,26.880000019073485,0.42760173278053515
2020-10-14,35.303470611572266,22.491363525390625,26.399999618530273,26.897999954223632,0.5199314417676292
2020-10-15,35.421390533447266,22.66381072998047,26.969999313354492,26.923499965667723,0.4704878432281988
2020-10-16,34.42805862426758,22.681974411010742,27.40999984741211,27.002499961853026,0.269777574663559
2020-10-19,34.29694366455078,22.33706283569336,29.18000030517578,27.07249994277954,0.38902884566996065
2020-10-20,34.29694366455078,22.51860237121582,29.350000381469727,27.196999931335448,0.31284798259748936
2020-10-21,34.58465576171875,22.40060043334961,28.649999618530273,27.20049991607666,0.4182927704688318
2020-10-22,33.77244567871094,22.84534454345703,28.110000610351562,27.180499935150145,0.07378043582321016
2020-10-23,33.3866081237793,22.91795539855957,27.549999237060547,27.238999938964845,-0.031690580687657004
2020-10-26,32.793243408203125,22.40060043334961,32.459999084472656,27.552499866485597,0.07007038388390403
2020-10-27,32.43478775024414,21.992162704467773,33.349998474121094,27.906499767303465,0.1717881781603085
2020-10-28,31.969707489013672,21.429428100585938,40.279998779296875,28.60199966430664,0.31752863770698375
2020-10-29,33.32435989379883,21.59280014038086,37.59000015258789,29.146499633789062,0.5122946655671827
2020-10-30,32.269710540771484,21.656333923339844,38.02000045776367,29.665999698638917,0.2806262376044133
2020-11-02,33.1064453125,22.064777374267578,37.130001068115234,30.124499797821045,0.27187597958923754
2020-11-03,34.9534912109375,22.554903030395508,35.54999923706055,30.427999782562257,0.42523736846921556
2020-11-04,35.878910064697266,22.29167938232422,29.56999969482422,30.50349979400635,0.7155828485110389
2020-11-05,37.70616149902344,22.836271286010742,27.579999923706055,30.56449975967407,0.8422404050588723
2020-11-06,38.62215042114258,22.654739379882812,24.860000610351562,30.55749979019165,1.096471906536671
2020-11-09,39.26926803588867,24.515405654907227,25.75,30.59149980545044,0.4414553702708625
2020-11-10,38.47592544555664,24.64247703552246,24.799999237060547,30.527999782562254,0.2339180853827597
2020-11-11,39.99753189086914,24.54263687133789,23.450000762939453,30.380499839782715,0.5715911601855019
2020-11-12,39.474910736083984,24.134199142456055,25.350000381469727,30.299499893188475,0.6413977638376347
2020-11-13,40.21543502807617,24.53356170654297,23.100000381469727,30.083999919891358,0.6177563857037527
2020-11-16,41.43989181518555,25.078142166137695,22.450000762939453,29.74749994277954,0.6272449458281895
2020-11-17,40.7455940246582,25.041837692260742,22.709999084472656,29.415499877929687,0.5075191070144586
2020-11-18,40.59465789794922,24.805850982666016,23.84000015258789,29.174999904632568,0.5772084568196156
2020-11-19,41.28801727294922,24.887540817260742,23.110000610351562,28.924999904632568,0.6777064665469792
2020-11-20,40.90690994262695,24.669706344604492,23.700000762939453,28.732499980926512,0.6950367885005437
2020-11-23,42.331356048583984,25.132606506347656,22.65999984741211,28.242500019073486,0.7776762726117794
2020-11-24,42.11437225341797,26.01301383972168,21.639999389648438,27.657000064849854,0.36604578192960735
2020-11-25,42.146461486816406,25.922252655029297,21.25,26.70550012588501,0.4103702539654259
2020-11-27,43.06714630126953,25.840564727783203,20.84000015258789,25.86800012588501,0.62361624894091
2020-11-30,42.701133728027344,25.3050537109375,20.56999969482422,24.995500087738037,0.7771898609803588
2020-12-01,44.115196228027344,25.69533920288086,20.770000457763672,24.17750005722046,0.8882828003961765
2020-12-02,45.206642150878906,25.97670555114746,21.170000076293945,23.458500099182128,0.9823707481505126
2020-12-03,45.664154052734375,25.98578643798828,21.280000686645508,23.044000148773193,1.0674931822600755
2020-12-04,47.165000915527344,26.30345916748047,20.790000915527344,22.704500198364258,1.225926701473379
2020-12-07,47.98570251464844,26.121932983398438,21.299999237060547,22.526500129699706,1.4616334448312402
2020-12-08,48.3904914855957,26.112857818603516,20.68000030517578,22.273000144958495,1.5441263371294072
2020-12-09,46.70420837402344,26.049325942993164,22.270000457763672,22.146500205993654,1.2429998023597613
2020-12-10,46.356170654296875,26.094701766967773,22.520000457763672,22.100000190734864,1.1563053296169292
2020-12-11,46.50276184082031,25.831491470336914,23.309999465942383,21.998000144958496,1.2952533576078842
2020-12-14,46.51884078979492,25.53196144104004,24.719999313354492,22.079000091552736,1.4240729943549248
2020-12-15,46.8460807800293,25.967636108398438,22.889999389648438,22.101000022888183,1.3048577145186457
2020-12-16,46.65503692626953,26.01301383972168,22.5,22.09050006866455,1.2486795797591421
2020-12-17,45.98638153076172,26.08562660217285,21.93000030517578,21.995000076293945,1.0882324227411975
2020-12-18,45.487972259521484,25.858713150024414,21.56999969482422,21.91800003051758,1.086570975848489
2020-12-21,45.70170974731445,26.207290649414062,25.15999984741211,21.99099998474121,0.9818418642808044
2020-12-22,45.10778045654297,25.951791763305664,24.229999542236328,22.069499969482422,0.9736083583817904
2020-12-23,44.557350158691406,26.38067054748535,23.309999465942383,22.15299997329712,0.6866395882532623
2020-12-24,45.42839050292969,26.417173385620117,21.530000686645508,22.167000007629394,0.8406381585868732
2020-12-28,45.02739334106445,26.544923782348633,21.700000762939453,22.210000038146973,0.7090817133983487
2020-12-29,44.75502014160156,26.453672409057617,23.079999923706055,22.335500049591065,0.6944291787008431
2020-12-30,45.81709671020508,26.572298049926758,22.770000457763672,22.435500049591063,0.8511003488805062
2020-12-31,44.665164947509766,26.90080451965332,22.75,22.514500045776366,0.48932917799590997
2021-01-04,45.20896530151367,26.535797119140625,26.969999313354492,22.798999977111816,0.7482063402477297
2021-01-05,46.77231979370117,26.6544246673584,25.34000015258789,23.026499938964843,1.0023172543877539
2021-01-06,46.95578384399414,27.831565856933594,25.06999969482422,23.214999961853028,0.5440067648624808
2021-01-07,48.65530014038086,28.233068466186523,22.3700008392334,23.299499988555908,0.705880305583949
2021-01-08,47.44190216064453,28.21481704711914,21.559999465942383,23.263999938964844,0.4776738089070064
2021-01-11,48.846343994140625,28.30606460571289,24.079999923706055,23.34199991226196,0.7123842819261141
2021-01-12,50.73408508300781,28.598072052001953,23.329999923706055,23.342999935150146,0.95679407834529
2021-01-13,49.79399871826172,28.579822540283203,22.209999084472656,23.217499923706054,0.7817142606419224
2021-01-14,52.753265380859375,28.70757484436035,23.25,23.235499954223634,1.3033394530447449
2021-01-15,51.78291702270508,28.233068466186523,24.34000015258789,23.32749996185303,1.3138398370390563
2021-01-19,54.85567855834961,28.30606460571289,23.239999771118164,23.392999935150147,1.8805044077193058
2021-01-20,53.245994567871094,28.187440872192383,21.579999923706055,23.39349994659424,1.6173861669802259
2021-01-21,53.35853958129883,27.88631248474121,21.31999969482422,23.201499938964844,1.7656280210630968
2021-01-22,53.32638931274414,27.685564041137695,21.90999984741211,23.085499954223632,1.8436201627541013
2021-01-25,53.696170806884766,27.484813690185547,23.190000534057617,23.079500007629395,1.9997423180146405
2021-01-26,52.26808547973633,27.265806198120117,23.020000457763672,23.153999996185302,1.81404882738458
2021-01-27,48.71015167236328,26.462800979614258,37.209999084472656,23.929499912261964,1.4594138489867485
2021-01-28,47.982872009277344,26.95555877685547,30.209999084472656,24.285999870300294,1.1112622910546304
2021-01-29,45.76980972290039,26.417173385620117,33.09000015258789,24.801999855041505,0.9070046851829653
2021-02-01,47.42487716674805,26.763927459716797,30.239999771118164,25.176499843597412,1.083212626449215
2021-02-02,48.80757141113281,27.41180992126465,25.559999465942383,25.105999851226805,1.0801106280098305
2021-02-03,47.6972541809082,27.566938400268555,22.90999984741211,24.984499835968016,0.7991846375721526
2021-02-04,49.13480758666992,28.178314208984375,21.770000457763672,24.81949987411499,0.8220659711388999
2021-02-05,48.21080017089844,28.187440872192383,20.8700008392334,24.74449987411499,0.638623568636013
2021-02-08,50.3879280090332,28.55245018005371,21.239999771118164,24.72849988937378,0.9086512523815724
2021-02-09,49.94342803955078,28.561569213867188,21.6299991607666,24.605999851226805,0.8184207574327217
2021-02-10,50.361454010009766,28.561569213867188,21.989999771118164,24.538999843597413,0.8996784314696549
2021-02-11,54.117042541503906,28.470319747924805,21.25,24.49099988937378,1.6679975059805052
2021-02-12,55.43638229370117,28.7623291015625,19.969999313354492,24.326999855041503,1.8019182218462357
2021-02-16,55.968833923339844,29.255081176757812,21.459999084472656,24.18299980163574,1.69864101563089
2021-02-17,55.41272735595703,29.40108871459961,21.5,24.095999813079835,1.5292723538212398
2021-02-18,54.642887115478516,29.227705001831055,22.489999771118164,24.14149980545044,1.4523858899757058
2021-02-19,56.59492111206055,29.574459075927734,22.049999237060547,24.177999782562257,1.686319458469053
2021-02-22,53.6999626159668,29.84821319580078,23.450000762939453,24.254999828338622,1.0087074637399867
2021-02-23,53.2129020690918,30.030717849731445,23.110000610351562,24.25099983215332,0.8374446905077606
2021-02-24,56.452110290527344,30.61472511291504,21.34000015258789,24.16699981689453,1.22202426222299
2021-02-25,51.79426574707031,30.058086395263672,28.889999389648438,23.75099983215332,0.5501992234948745
2021-02-26,53.642276763916016,29.48320960998535,27.950000762939453,23.63799991607666,1.1506635667857865
2021-03-01,56.632755279541016,30.40484619140625,23.350000381469727,23.15099992752075,1.3452119494416188
2021-03-02,54.225807189941406,30.29534339904785,24.100000381469727,22.84399995803833,0.9232906147526725
2021-03-03,52.132850646972656,30.532596588134766,26.670000076293945,22.89949998855591,0.41689235866134144
2021-03-04,50.0124626159668,30.185842514038086,28.56999969482422,23.182499980926515,0.15023341371113524
2021-03-05,51.79899597167969,30.760719299316406,24.65999984741211,23.326999950408936,0.25626733313309996
2021-03-08,47.53458786010742,31.153099060058594,25.469999313354492,23.55699987411499,-0.7373239390941542
2021-03-09,51.402732849121094,30.87023162841797,24.030000686645508,23.69649991989136,0.13328449448781995
2021-03-10,49.05629348754883,31.499853134155273,22.559999465942383,23.742999935150145,-0.5870394374520371
2021-03-11,50.63477325439453,31.408597946166992,21.90999984741211,23.738999938964845,-0.24191366451509724
2021-03-12,49.63510513305664,31.72797966003418,20.690000534057617,23.710999965667725,-0.5702580852226841
2021-03-15,50.763397216796875,31.545475006103516,20.030000686645508,23.714000034332276,-0.2743499863720839
2021-03-16,51.87545394897461,31.21697235107422,19.790000915527344,23.63050012588501,0.07966850493416523
2021-03-17,52.42816925048828,31.426851272583008,19.229999542236328,23.517000102996825,0.09903452406510026
2021-03-18,51.11607360839844,31.591100692749023,21.579999923706055,23.47150011062622,-0.22494150838749333
2021-03-19,51.413753509521484,31.226104736328125,20.950000762939453,23.416500186920167,-0.013911093621744646
2021-03-22,53.09369659423828,30.823734283447266,18.8799991607666,23.188000106811522,0.4814932979983462
2021-03-23,51.61284637451172,30.392955780029297,20.299999237060547,23.04750003814697,0.3744102771667595
