Date,CVX,XOM,VIX,AvgVIX,zscore
2020-05-12,69.84101104736328,34.3004150390625,33.040000915527344,36.03950033187866,-0.38060800646723447
2020-05-13,68.00106811523438,32.59782791137695,35.279998779296875,35.76150026321411,-0.3907310872404864
2020-05-14,69.03601837158203,32.88548278808594,32.61000061035156,35.38650026321411,-0.30940631448875633
2020-05-15,68.35371398925781,32.652259826660156,31.889999389648438,35.07350015640259,-0.35810128742963243
2020-05-18,71.99427795410156,35.24888229370117,29.299999237060547,34.34700002670288,-0.2509126789077518
2020-05-19,69.71502685546875,34.16047286987305,30.530000686645508,33.60300006866455,-0.3786640371733294
2020-05-20,72.34432983398438,35.27220916748047,27.989999771118164,32.90350008010864,-0.2150570851788964
2020-05-21,71.59754943847656,34.64249038696289,29.530000686645508,32.31100006103516,-0.2260864880989646
2020-05-22,70.22844696044922,34.673583984375,28.15999984741211,31.92250003814697,-0.38013069963845425
2020-05-26,72.57770538330078,35.69202423095703,28.010000228881836,31.658500003814698,-0.23678412265984275
2020-05-27,73.04443359375,35.948577880859375,27.6200008392334,31.361000061035156,-0.2144254845620852
2020-05-28,70.68740844726562,35.015647888183594,28.59000015258789,31.229000091552734,-0.3682780615029697
2020-05-29,71.33306884765625,35.34995651245117,27.510000228881836,30.89700002670288,-0.3350222653898114
2020-06-01,72.18095397949219,35.97967529296875,28.229999542236328,30.449000072479247,-0.3128762727142023
2020-06-02,73.65897369384766,36.780426025390625,26.84000015258789,29.992500019073486,-0.2407515799930845
2020-06-03,75.59593963623047,38.280879974365234,25.65999984741211,29.594999980926513,-0.19714475397562248
2020-06-04,74.89582061767578,38.17203903198242,25.809999465942383,29.179500007629393,-0.2618381891680182
2020-06-05,78.41969299316406,41.266231536865234,24.520000457763672,28.8335000038147,-0.22364358506489432
2020-06-08,80.30998992919922,42.55677032470703,25.809999465942383,28.725,-0.16147372968513005
2020-06-09,78.97976684570312,41.60830307006836,27.56999969482422,28.725,-0.20067437948667077
2020-06-10,75.90709686279297,39.3770637512207,27.56999969482422,28.451499938964844,-0.28666526703729156
2020-06-11,69.52056884765625,35.90193557739258,40.790000915527344,28.727000045776368,-0.5966139473276979
2020-06-12,71.86981964111328,36.67158508300781,36.09000015258789,28.901000022888184,-0.42518575280134396
2020-06-15,70.96746826171875,36.648258209228516,34.400001525878906,29.026500129699706,-0.5217673538493486
2020-06-16,73.14556121826172,37.47234344482422,33.66999816894531,29.245000076293945,-0.3753026505169651
2020-06-17,71.2085952758789,36.25177764892578,33.470001220703125,29.392000102996825,-0.4505020785244414
2020-06-18,71.51976776123047,36.47722625732422,32.939998626708984,29.639500045776366,-0.44173597642181484
2020-06-19,70.5007095336914,35.74644088745117,35.119998931884766,29.91899995803833,-0.47129468776085454
2020-06-22,71.24748992919922,36.08851623535156,31.770000457763672,30.09949998855591,-0.4277972993907434
2020-06-23,71.13080596923828,36.30619430541992,31.3700008392334,30.267500019073488,-0.46519743237115574
2020-06-24,68.1748046875,34.59583282470703,33.84000015258789,30.57849998474121,-0.5971549610382904
2020-06-25,69.39608001708984,35.11671829223633,32.220001220703125,30.760000038146973,-0.5216696098293078
2020-06-26,67.25687408447266,33.91169738769531,34.72999954223633,31.121000003814697,-0.6208602149964575
2020-06-29,68.19815063476562,34.45591354370117,31.780000686645508,31.298500061035156,-0.578794543325416
2020-06-30,69.41165161132812,34.76687240600586,30.43000030517578,31.47800006866455,-0.48046835615948363
2020-07-01,68.15924835205078,33.9816780090332,28.6200008392334,31.626000118255615,-0.5295421769101643
2020-07-02,68.69598388671875,34.26932144165039,27.68000030517578,31.719500160217287,-0.5029954320634926
2020-07-06,68.89824676513672,34.51032638549805,27.940000534057617,31.890500164031984,-0.5079600087760615
2020-07-07,67.14019012451172,33.616268157958984,29.43000030517578,32.07150020599365,-0.6003429458905832
2020-07-08,67.17130279541016,33.538536071777344,28.079999923706055,32.097000217437746,-0.5881479973769487
2020-07-09,64.36309814453125,32.15468978881836,29.260000228881836,32.18150024414062,-0.7407107726475153
2020-07-10,66.30007934570312,33.1575927734375,27.290000915527344,31.506500244140625,-0.6409408007857772
2020-07-13,66.43230438232422,33.16535949707031,32.189998626708984,31.31150016784668,-0.6272791710678124
2020-07-14,68.72710418701172,34.261539459228516,29.520000457763672,31.067500114440918,-0.4986953193105741
2020-07-15,69.14717864990234,34.6969108581543,27.760000228881836,30.772000217437743,-0.501650516238456
2020-07-16,68.73489379882812,34.424800872802734,28.0,30.49850015640259,-0.5162671062382538
2020-07-17,67.82474517822266,33.83395004272461,25.68000030517578,30.13550024032593,-0.5496462972540769
2020-07-20,66.33119201660156,33.04096984863281,24.459999084472656,29.602500247955323,-0.6243560173606901
2020-07-21,71.09192657470703,34.71246337890625,24.84000015258789,29.256000232696532,-0.28957860021764564
2020-07-22,70.81964874267578,33.90392303466797,24.31999969482422,28.903500175476076,-0.22825123549507503
2020-07-23,70.79631042480469,33.97389602661133,26.079999923706055,28.515500164031984,-0.23871557031170615
2020-07-24,70.11176300048828,33.76397705078125,25.84000015258789,28.19650011062622,-0.2902876247210424
2020-07-27,70.81964874267578,34.261539459228516,24.739999771118164,27.697000122070314,-0.26861747908938194
2020-07-28,69.31830596923828,33.85727310180664,25.440000534057617,27.380000114440918,-0.3880600657437928
2020-07-29,70.0650863647461,34.230438232421875,24.100000381469727,27.063500118255615,-0.34807196178058064
2020-07-30,67.10906982421875,32.55118942260742,24.760000228881836,26.870500087738037,-0.4835430360994484
2020-07-31,65.29658508300781,32.714454650878906,24.459999084472656,26.70950002670288,-0.7012566511394698
2020-08-03,65.97335815429688,32.84661102294922,24.280000686645508,26.526500034332276,-0.6417618794923783
2020-08-04,67.28022766113281,33.795082092285156,23.760000228881836,26.243000030517578,-0.6051294146728187
2020-08-05,67.8325424194336,34.09050750732422,22.989999771118164,25.988500022888182,-0.5777481126504755
2020-08-06,68.04257202148438,33.927242279052734,22.649999618530273,25.657999992370605,-0.5362264054345234
2020-08-07,67.5213851928711,33.77175521850586,22.209999084472656,25.403999900817873,-0.5759808085264384
2020-08-10,69.80059814453125,34.603599548339844,22.1299991607666,24.90099992752075,-0.4192736517630146
2020-08-11,69.71502685546875,34.961246490478516,24.030000686645508,24.626499938964844,-0.4690520082319206
2020-08-12,70.57072448730469,34.95329666137695,22.280000686645508,24.352499961853027,-0.37406966077274695
2020-08-13,69.87061309814453,34.097110748291016,22.1299991607666,24.058999919891356,-0.3544050881806076
2020-08-14,70.28292083740234,34.24774169921875,22.049999237060547,23.877499866485596,-0.3260739371874179
2020-08-17,70.60960388183594,33.803794860839844,21.350000381469727,23.72199993133545,-0.2400438768209376
2020-08-18,69.14977264404297,33.637298583984375,21.510000228881836,23.555499935150145,-0.3817607096604181
2020-08-19,68.17125701904297,33.26470184326172,22.540000915527344,23.466499996185302,-0.4472925437791495
2020-08-20,66.92446899414062,32.75733947753906,22.719999313354492,23.298499965667723,-0.5271094781971077
2020-08-21,67.13752746582031,32.51157760620117,22.540000915527344,23.133500003814696,-0.4759428676417776
2020-08-24,68.81045532226562,33.4708251953125,22.3700008392334,23.01500005722046,-0.40027824674229473
2020-08-25,67.9660873413086,32.408512115478516,22.030000686645508,22.844500064849854,-0.3732080924252593
2020-08-26,66.90080261230469,31.718793869018555,23.270000457763672,22.803000068664552,-0.41248494911312344
2020-08-27,67.0033950805664,31.504749298095703,24.469999313354492,22.788500022888183,-0.37704432708625424
2020-08-28,67.57154846191406,32.25788497924805,22.959999084472656,22.713500022888184,-0.3995859660715466
2020-08-31,66.23006439208984,31.663297653198242,26.40999984741211,22.819999980926514,-0.47996925871540963
2020-09-01,65.559326171875,31.258987426757812,26.1200008392334,22.938000011444093,-0.5080809043269369
2020-09-02,65.64613342285156,31.068721771240234,26.56999969482422,23.117000007629393,-0.4770599506372555
2020-09-03,64.92801666259766,31.00530433654785,33.599998474121094,23.664499950408935,-0.5488594748261078
2020-09-04,64.65182495117188,30.981521606445312,30.75,24.091499996185302,-0.5765425972982353
2020-09-08,62.31608581542969,30.268022537231445,31.459999084472656,24.557999992370604,-0.752823194479043
2020-09-09,63.15251159667969,30.0856876373291,28.809999465942383,24.79699993133545,-0.640275954507183
2020-09-10,61.668983459472656,29.332563400268555,29.709999084472656,25.168499851226805,-0.7183821843181719
2020-09-11,61.30600357055664,29.25328254699707,26.8700008392334,25.405499935150146,-0.7493433777369881
2020-09-14,60.990360260009766,29.063011169433594,25.850000381469727,25.595499992370605,-0.7625717109772437
2020-09-15,60.248592376708984,28.75383949279785,25.59000015258789,25.807499980926515,-0.809231996028999
2020-09-16,61.99253463745117,29.974700927734375,26.040000915527344,26.03400001525879,-0.7552891290407479
2020-09-17,62.17403030395508,29.96677017211914,26.459999084472656,26.229999923706053,-0.7344382674557756
2020-09-18,61.716331481933594,29.48318099975586,25.829999923706055,26.385499954223633,-0.7301772947238498
2020-09-21,60.20914077758789,28.88067626953125,27.780000686645508,26.64749994277954,-0.8278865516488969
2020-09-22,59.60152816772461,28.167179107666016,26.860000610351562,26.87199993133545,-0.8141577332042836
2020-09-23,56.776519775390625,27.26342010498047,28.579999923706055,27.199499893188477,-1.0227583410914074
2020-09-24,56.65814208984375,27.207923889160156,28.510000228881836,27.461499881744384,-1.0295099324842603
2020-09-25,56.681819915771484,27.46161651611328,26.3799991607666,27.55699987411499,-1.0555422872449882
2020-09-28,58.33895492553711,27.992767333984375,26.190000534057617,27.71849994659424,-0.9332923393911093
2020-09-29,56.73707580566406,27.17621612548828,26.270000457763672,27.711499977111817,-1.0172520341164095
2020-09-30,56.81597137451172,27.215856552124023,26.3700008392334,27.723999977111816,-1.0130518148285375
2020-10-01,55.56916427612305,26.264530181884766,26.700000762939453,27.73050003051758,-1.0427580497756643
2020-10-02,56.176795959472656,26.145610809326172,27.6299991607666,27.432000064849852,-0.962525080480223
2020-10-05,57.36834716796875,26.74811553955078,27.959999084472656,27.292500019073486,-0.8995207732285356
2020-10-06,57.052703857421875,26.47064781188965,29.479999542236328,27.19350004196167,-0.9029067478218092
2020-10-07,58.220584869384766,26.55785369873047,28.059999465942383,27.15600004196167,-0.7843402333654635
2020-10-08,59.356903076171875,27.9531307220459,26.360000610351562,26.988500118255615,-0.8168936771244445
2020-10-09,58.39418411254883,27.540895462036133,25.0,26.895000076293947,-0.8762144189794973
2020-10-12,58.796627044677734,27.453691482543945,25.06999969482422,26.85600004196167,-0.8221221052092099
2020-10-13,57.920719146728516,27.128650665283203,26.06999969482422,26.880000019073485,-0.88174000728058
2020-10-14,57.56562042236328,27.073156356811523,26.399999618530273,26.897999954223632,-0.9145195825030279
2020-10-15,58.00752258300781,27.310985565185547,26.969999313354492,26.923499965667723,-0.8927770625238607
2020-10-16,57.51827621459961,27.03351402282715,27.40999984741211,27.002499961853026,-0.9152504756511632
2020-10-19,56.24779510498047,26.494428634643555,29.18000030517578,27.07249994277954,-0.9940917319350957
2020-10-20,56.56344985961914,26.71640968322754,29.350000381469727,27.196999931335448,-0.984441395204427
2020-10-21,55.92426300048828,26.288307189941406,28.649999618530273,27.20049991607666,-1.006398358577613
2020-10-22,57.920719146728516,27.63602638244629,28.110000610351562,27.180499935150145,-0.9390104523335694
2020-10-23,57.265743255615234,27.08108139038086,27.549999237060547,27.238999938964845,-0.9483859893440065
2020-10-26,55.97951126098633,26.43893814086914,32.459999084472656,27.552499866485597,-1.0173263351768018
2020-10-27,54.851078033447266,26.01876449584961,33.349998474121094,27.906499767303465,-1.093971511945583
2020-10-28,52.775718688964844,25.027807235717773,40.279998779296875,28.60199966430664,-1.2103047137008391
2020-10-29,54.29081344604492,26.13768768310547,37.59000015258789,29.146499633789062,-1.1689968415369967
2020-10-30,54.84318923950195,25.860210418701172,38.02000045776367,29.665999698638917,-1.0769419746266538
2020-11-02,56.93434143066406,26.946311950683594,37.130001068115234,30.124499797821045,-0.9696118167631195
2020-11-03,56.610801696777344,26.48650550842285,35.54999923706055,30.427999782562257,-0.9532843826807104
2020-11-04,56.634464263916016,26.34380340576172,29.56999969482422,30.50349979400635,-0.934575038976041
2020-11-05,56.92643356323242,26.29623794555664,27.579999923706055,30.56449975967407,-0.8971036665919331
2020-11-06,56.14522171020508,25.98705291748047,24.860000610351562,30.55749979019165,-0.9480993574351073
2020-11-09,62.655391693115234,29.277069091796875,25.75,30.59149980545044,-0.6036614242647534
2020-11-10,65.55142974853516,29.926576614379883,24.799999237060547,30.527999782562254,-0.35855217604734213
2020-11-11,65.07006072998047,29.618059158325195,23.450000762939453,30.380499839782715,-0.3766551322414627
2020-11-12,63.65754699707031,28.603193283081055,25.350000381469727,30.299499893188475,-0.417408941784252
2020-11-13,65.5198745727539,29.293302536010742,23.100000381469727,30.083999919891358,-0.2905403817714429
2020-11-16,70.19927978515625,30.98204803466797,22.450000762939453,29.74749994277954,0.03334744416254824
2020-11-17,69.69483184814453,31.3961181640625,22.709999084472656,29.415499877929687,-0.06885572642927482
2020-11-18,67.4848403930664,30.210739135742188,23.84000015258789,29.174999904632568,-0.17804637929184128
2020-11-19,68.6458969116211,30.364999771118164,23.110000610351562,28.924999904632568,-0.06779908531114681
2020-11-20,68.69393157958984,29.991527557373047,23.700000762939453,28.732499980926512,-0.02036163601576731
2020-11-23,72.88970184326172,31.956323623657227,22.65999984741211,28.242500019073486,0.21919050274467836
2020-11-24,76.56502532958984,34.0835075378418,21.639999389648438,27.657000064849854,0.38318922018581414
2020-11-25,73.77851104736328,33.133583068847656,21.25,26.70550012588501,0.18403205131868017
2020-11-27,73.1139144897461,32.63019561767578,20.84000015258789,25.86800012588501,0.16777911103685686
2020-11-30,69.80693054199219,30.957691192626953,20.56999969482422,24.995500087738037,-0.007042538031335325
2020-12-01,70.02312469482422,31.258094787597656,20.770000457763672,24.17750005722046,-0.01718002489544298
2020-12-02,71.96088409423828,32.42722702026367,21.170000076293945,23.458500099182128,0.06391224979716494
2020-12-03,71.90482330322266,32.64643478393555,21.280000686645508,23.044000148773193,0.03300504318683253
2020-12-04,74.69132232666016,33.83993148803711,20.790000915527344,22.704500198364258,0.20466712099827514
2020-12-07,72.67350006103516,33.2066535949707,21.299999237060547,22.526500129699706,0.054286843347140734
2020-12-08,73.29808044433594,34.294593811035156,20.68000030517578,22.273000144958495,0.00015808935702461136
2020-12-09,72.41728973388672,34.74925994873047,22.270000457763672,22.146500205993654,-0.1480067380463236
2020-12-10,74.74736022949219,35.73165512084961,22.520000457763672,22.100000190734864,-0.0027012802239782395
2020-12-11,74.02671813964844,35.5611572265625,23.309999465942383,21.998000144958496,-0.06269167388558852
2020-12-14,71.61656188964844,34.27836227416992,24.719999313354492,22.079000091552736,-0.18289479009742218
2020-12-15,71.56050872802734,34.944122314453125,22.889999389648438,22.101000022888183,-0.2642061077797273
2020-12-16,71.01603698730469,35.47997283935547,22.5,22.09050006866455,-0.3845560054613167
2020-12-17,70.79183197021484,35.30134582519531,21.93000030517578,21.995000076293945,-0.389044953145942
2020-12-18,69.81494903564453,34.69242477416992,21.56999969482422,21.91800003051758,-0.4277219729996569
2020-12-21,68.93414306640625,34.059139251708984,25.15999984741211,21.99099998474121,-0.45308505323628556
2020-12-22,67.54890441894531,33.48269271850586,24.229999542236328,22.069499969482422,-0.5403268720392812
2020-12-23,68.61385345458984,33.91299819946289,23.309999465942383,22.15299997329712,-0.4718054992155153
2020-12-24,68.32559204101562,33.77497863769531,21.530000686645508,22.167000007629394,-0.48792112533441767
2020-12-28,67.98128509521484,33.88864517211914,21.700000762939453,22.210000038146973,-0.5386082984319212
2020-12-29,67.74907684326172,33.507049560546875,23.079999923706055,22.335500049591065,-0.5210669667660376
2020-12-30,68.32559204101562,33.77497863769531,22.770000457763672,22.435500049591063,-0.48792112533441767
2020-12-31,67.6209487915039,33.46645736694336,22.75,22.514500045776366,-0.5305729264618617
2021-01-04,67.82913970947266,33.69378662109375,26.969999313354492,22.798999977111816,-0.5333420534035997
2021-01-05,69.6628189086914,35.31759262084961,25.34000015258789,23.026499938964843,-0.5150151941173706
2021-01-06,71.90482330322266,36.21879959106445,25.06999969482422,23.214999961853028,-0.37022852806062345
2021-01-07,72.24113464355469,36.50295639038086,22.3700008392334,23.299499988555908,-0.365325112626199
2021-01-08,72.92975616455078,36.90890884399414,21.559999465942383,23.263999938964844,-0.33543254388379534
2021-01-11,73.34612274169922,38.029327392578125,24.079999923706055,23.34199991226196,-0.41612067930752644
2021-01-12,74.73936462402344,38.87369918823242,23.329999923706055,23.342999935150146,-0.3582411760367183
2021-01-13,74.66730499267578,39.31212615966797,22.209999084472656,23.217499923706054,-0.41565202040831695
2021-01-14,76.46092224121094,40.846614837646484,23.25,23.235499954223634,-0.39164825668895575
2021-01-15,73.73846435546875,38.8818244934082,24.34000015258789,23.32749996185303,-0.4692085384856788
2021-01-19,75.67623138427734,39.65312576293945,23.239999771118164,23.392999935150147,-0.3432099327218304
2021-01-20,76.37284088134766,40.21332931518555,21.579999923706055,23.39349994659424,-0.32985029391624715
2021-01-21,73.67440795898438,39.06044006347656,21.31999969482422,23.201499938964844,-0.4964129949902395
2021-01-22,73.4502182006836,38.50834655761719,21.90999984741211,23.085499954223632,-0.4587449321910334
2021-01-25,72.78562927246094,38.078041076660156,23.190000534057617,23.079500007629395,-0.4832462201965261
2021-01-26,71.55250549316406,37.241783142089844,23.020000457763672,23.153999996185302,-0.5244364003105396
2021-01-27,70.62366485595703,36.819602966308594,37.209999084472656,23.929499912261964,-0.578909638204134
2021-01-28,71.28026580810547,37.396053314208984,30.209999084472656,24.285999870300294,-0.5717828581992577
2021-01-29,68.22149658203125,36.40553283691406,33.09000015258789,24.801999855041505,-0.7962924847196878
2021-02-01,69.19037628173828,36.47047805786133,30.239999771118164,25.176499843597412,-0.6970937179098239
2021-02-02,69.71084594726562,37.04692840576172,25.559999465942383,25.105999851226805,-0.7049347398222526
2021-02-03,71.23222351074219,38.50022888183594,22.90999984741211,24.984499835968016,-0.7016998793006326
2021-02-04,71.26424407958984,39.23906326293945,21.770000457763672,24.81949987411499,-0.7815757077139096
2021-02-05,71.47244262695312,40.55434036254883,20.8700008392334,24.74449987411499,-0.9071469900966106
2021-02-08,73.25004577636719,42.2999153137207,21.239999771118164,24.72849988937378,-0.9087305302837229
2021-02-09,72.83365631103516,41.804508209228516,21.6299991607666,24.605999851226805,-0.8985935844597526
2021-02-10,74.0827865600586,42.20908737182617,21.989999771118164,24.538999843597413,-0.806917382319229
2021-02-11,73.68241119384766,41.15220260620117,21.25,24.49099988937378,-0.7316424208554199
2021-02-12,74.1068115234375,41.71367263793945,19.969999313354492,24.326999855041503,-0.7483554687539854
2021-02-16,75.62532806396484,42.968719482421875,21.459999084472656,24.18299980163574,-0.7230571419615506
2021-02-17,77.89092254638672,43.63752365112305,21.5,24.095999813079835,-0.5494440623411146
2021-02-18,77.14382934570312,42.952205657958984,22.489999771118164,24.14149980545044,-0.5542320524106298
2021-02-19,77.79347229003906,43.2411994934082,22.049999237060547,24.177999782562257,-0.5154234272132395
2021-02-22,79.89663696289062,44.834774017333984,23.450000762939453,24.254999828338622,-0.464053907278281
2021-02-23,80.90357208251953,45.45404052734375,23.110000610351562,24.25099983215332,-0.42324036488371475
2021-02-24,83.89188385009766,46.8164176940918,21.34000015258789,24.16699981689453,-0.24845124736372345
2021-02-25,83.11234283447266,46.04026794433594,28.889999389648438,23.75099983215332,-0.2465542063807853
2021-02-26,81.20403289794922,44.89256286621094,27.950000762939453,23.63799991607666,-0.32682708393631144
2021-03-01,82.86869812011719,46.5687141418457,23.350000381469727,23.15099992752075,-0.3329920341228274
2021-03-02,83.18543243408203,46.296226501464844,24.100000381469727,22.84399995803833,-0.2674094447299384
2021-03-03,84.11927032470703,46.66779708862305,26.670000076293945,22.89949998855591,-0.2066741543843571
2021-03-04,84.85821533203125,48.476051330566406,28.56999969482422,23.182499980926515,-0.32953440683566515
2021-03-05,88.51239013671875,50.3090705871582,24.65999984741211,23.326999950408936,-0.13465693887655164
2021-03-08,89.12142944335938,50.259525299072266,25.469999313354492,23.55699987411499,-0.06209985565232323
2021-03-09,88.91842651367188,49.4833869934082,24.030000686645508,23.69649991989136,0.0031869631926891347
2021-03-10,90.43694305419922,51.00265121459961,22.559999465942383,23.742999935150145,-0.0013384604289965337
2021-03-11,90.290771484375,50.622833251953125,21.90999984741211,23.738999938964845,0.025462056391145016
2021-03-12,90.59122467041016,51.167789459228516,20.690000534057617,23.710999965667725,-0.0030151206391975643
2021-03-15,89.5274429321289,49.863189697265625,20.030000686645508,23.714000034332276,0.027278527467301
2021-03-16,87.40802001953125,48.80632400512695,19.790000915527344,23.63050012588501,-0.08646004999329744
2021-03-17,87.7247314453125,49.02100372314453,19.229999542236328,23.517000102996825,-0.07586938737276963
2021-03-18,84.5496597290039,46.90724563598633,21.579999923706055,23.47150011062622,-0.18638026028511004
