Date,MS,MS,VIX,AvgVIX,zscore
2020-05-01,31.922426223754883,31.922426223754883,37.189998626708984,39.9875,-1.179477508233634
2020-05-04,31.664716720581055,31.664716720581055,35.970001220703125,39.44600009918213,-1.179477508233634
2020-05-05,31.57327651977539,31.57327651977539,33.61000061035156,38.86450004577637,-1.179477508233634
2020-05-06,31.007980346679688,31.007980346679688,34.119998931884766,38.235499954223634,-1.179477508233634
2020-05-07,32.263267517089844,32.263267517089844,31.440000534057617,37.64000005722046,-1.179477508233634
2020-05-08,33.319026947021484,33.319026947021484,27.979999542236328,36.95550012588501,-1.179477508233634
2020-05-11,33.11119842529297,33.11119842529297,27.56999969482422,36.275500202178954,-1.179477508233634
2020-05-12,31.939048767089844,31.939048767089844,33.040000915527344,36.03950033187866,-1.179477508233634
2020-05-13,30.750274658203125,30.750274658203125,35.279998779296875,35.76150026321411,-1.179477508233634
2020-05-14,31.431941986083984,31.431941986083984,32.61000061035156,35.38650026321411,-1.179477508233634
2020-05-15,30.999662399291992,30.999662399291992,31.889999389648438,35.07350015640259,-1.179477508233634
2020-05-18,33.48529052734375,33.48529052734375,29.299999237060547,34.34700002670288,-1.179477508233634
2020-05-19,32.695552825927734,32.695552825927734,30.530000686645508,33.60300006866455,-1.179477508233634
2020-05-20,34.13371658325195,34.13371658325195,27.989999771118164,32.90350008010864,-1.179477508233634
2020-05-21,33.50191116333008,33.50191116333008,29.530000686645508,32.31100006103516,-1.179477508233634
2020-05-22,33.360595703125,33.360595703125,28.15999984741211,31.92250003814697,-1.179477508233634
2020-05-26,36.32005310058594,36.32005310058594,28.010000228881836,31.658500003814698,-1.179477508233634
2020-05-27,38.9553337097168,38.9553337097168,27.6200008392334,31.361000061035156,-1.179477508233634
2020-05-28,36.91029739379883,36.91029739379883,28.59000015258789,31.229000091552734,-1.179477508233634
2020-05-29,36.74404525756836,36.74404525756836,27.510000228881836,30.89700002670288,-1.179477508233634
2020-06-01,37.15969467163086,37.15969467163086,28.229999542236328,30.449000072479247,-1.179477508233634
2020-06-02,37.8912467956543,37.8912467956543,26.84000015258789,29.992500019073486,-1.179477508233634
2020-06-03,38.99689483642578,38.99689483642578,25.65999984741211,29.594999980926513,-1.179477508233634
2020-06-04,40.47662353515625,40.47662353515625,25.809999465942383,29.179500007629393,-1.179477508233634
2020-06-05,41.17493438720703,41.17493438720703,24.520000457763672,28.8335000038147,-1.179477508233634
2020-06-08,41.69034194946289,41.69034194946289,25.809999465942383,28.725,-1.179477508233634
2020-06-09,41.89817810058594,41.89817810058594,27.56999969482422,28.725,-1.179477508233634
2020-06-10,40.47662353515625,40.47662353515625,27.56999969482422,28.451499938964844,-1.179477508233634
2020-06-11,37.05162048339844,37.05162048339844,40.790000915527344,28.727000045776368,-1.179477508233634
2020-06-12,38.47316360473633,38.47316360473633,36.09000015258789,28.901000022888184,-1.179477508233634
2020-06-15,39.404239654541016,39.404239654541016,34.400001525878906,29.026500129699706,-1.179477508233634
2020-06-16,40.368560791015625,40.368560791015625,33.66999816894531,29.245000076293945,-1.179477508233634
2020-06-17,39.70349884033203,39.70349884033203,33.470001220703125,29.392000102996825,-1.179477508233634
2020-06-18,39.55387496948242,39.55387496948242,32.939998626708984,29.639500045776366,-1.179477508233634
2020-06-19,39.013526916503906,39.013526916503906,35.119998931884766,29.91899995803833,-1.179477508233634
2020-06-22,39.38760757446289,39.38760757446289,31.770000457763672,30.09949998855591,-1.179477508233634
2020-06-23,39.81157684326172,39.81157684326172,31.3700008392334,30.267500019073488,-1.179477508233634
2020-06-24,39.03014373779297,39.03014373779297,33.84000015258789,30.57849998474121,-1.179477508233634
2020-06-25,40.559757232666016,40.559757232666016,32.220001220703125,30.760000038146973,-1.179477508233634
2020-06-26,39.11328125,39.11328125,34.72999954223633,31.121000003814697,-1.179477508233634
2020-06-29,39.27122497558594,39.27122497558594,31.780000686645508,31.298500061035156,-1.179477508233634
2020-06-30,40.15242004394531,40.15242004394531,30.43000030517578,31.47800006866455,-1.179477508233634
2020-07-01,39.57881164550781,39.57881164550781,28.6200008392334,31.626000118255615,-1.179477508233634
2020-07-02,39.728450775146484,39.728450775146484,27.68000030517578,31.719500160217287,-1.179477508233634
2020-07-06,40.584693908691406,40.584693908691406,27.940000534057617,31.890500164031984,-1.179477508233634
2020-07-07,39.479061126708984,39.479061126708984,29.43000030517578,32.07150020599365,-1.179477508233634
2020-07-08,40.65952682495117,40.65952682495117,28.079999923706055,32.097000217437746,-1.179477508233634
2020-07-09,39.49567413330078,39.49567413330078,29.260000228881836,32.18150024414062,-1.179477508233634
2020-07-10,41.39939498901367,41.39939498901367,27.290000915527344,31.506500244140625,-1.179477508233634
2020-07-13,41.748538970947266,41.748538970947266,32.189998626708984,31.31150016784668,-1.179477508233634
2020-07-14,41.981300354003906,41.981300354003906,29.520000457763672,31.067500114440918,-1.179477508233634
2020-07-15,42.68791961669922,42.68791961669922,27.760000228881836,30.772000217437743,-1.179477508233634
2020-07-16,43.76032257080078,43.76032257080078,28.0,30.49850015640259,-1.179477508233634
2020-07-17,43.569129943847656,43.569129943847656,25.68000030517578,30.13550024032593,-1.179477508233634
2020-07-20,43.11189651489258,43.11189651489258,24.459999084472656,29.602500247955323,-1.179477508233634
2020-07-21,43.5441780090332,43.5441780090332,24.84000015258789,29.256000232696532,-1.179477508233634
2020-07-22,42.3969612121582,42.3969612121582,24.31999969482422,28.903500175476076,-1.179477508233634
2020-07-23,42.031185150146484,42.031185150146484,26.079999923706055,28.515500164031984,-1.179477508233634
2020-07-24,41.71529769897461,41.71529769897461,25.84000015258789,28.19650011062622,-1.179477508233634
2020-07-27,42.66297912597656,42.66297912597656,24.739999771118164,27.697000122070314,-1.179477508233634
2020-07-28,41.78179931640625,41.78179931640625,25.440000534057617,27.380000114440918,-1.179477508233634
2020-07-29,42.056129455566406,42.056129455566406,24.100000381469727,27.063500118255615,-1.179477508233634
2020-07-30,40.97626495361328,40.97626495361328,24.760000228881836,26.870500087738037,-1.179477508233634
2020-07-31,40.91767501831055,40.91767501831055,24.459999084472656,26.70950002670288,-1.179477508233634
2020-08-03,41.40317916870117,41.40317916870117,24.280000686645508,26.526500034332276,-1.179477508233634
2020-08-04,41.23575973510742,41.23575973510742,23.760000228881836,26.243000030517578,-1.179477508233634
2020-08-05,41.66268539428711,41.66268539428711,22.989999771118164,25.988500022888182,-1.179477508233634
2020-08-06,41.39480972290039,41.39480972290039,22.649999618530273,25.657999992370605,-1.179477508233634
2020-08-07,42.148197174072266,42.148197174072266,22.209999084472656,25.403999900817873,-1.179477508233634
2020-08-10,42.34074783325195,42.34074783325195,22.1299991607666,24.90099992752075,-1.179477508233634
2020-08-11,43.34526824951172,43.34526824951172,24.030000686645508,24.626499938964844,-1.179477508233634
2020-08-12,43.8475341796875,43.8475341796875,22.280000686645508,24.352499961853027,-1.179477508233634
2020-08-13,43.68012237548828,43.68012237548828,22.1299991607666,24.058999919891356,-1.179477508233634
2020-08-14,43.78055953979492,43.78055953979492,22.049999237060547,23.877499866485596,-1.179477508233634
2020-08-17,42.92671203613281,42.92671203613281,21.350000381469727,23.72199993133545,-1.179477508233634
2020-08-18,42.62535095214844,42.62535095214844,21.510000228881836,23.555499935150145,-1.179477508233634
2020-08-19,43.00205612182617,43.00205612182617,22.540000915527344,23.466499996185302,-1.179477508233634
2020-08-20,42.52490997314453,42.52490997314453,22.719999313354492,23.298499965667723,-1.179477508233634
2020-08-21,42.77602767944336,42.77602767944336,22.540000915527344,23.133500003814696,-1.179477508233634
2020-08-24,43.839149475097656,43.839149475097656,22.3700008392334,23.01500005722046,-1.179477508233634
2020-08-25,43.5712776184082,43.5712776184082,22.030000686645508,22.844500064849854,-1.179477508233634
2020-08-26,43.286659240722656,43.286659240722656,23.270000457763672,22.803000068664552,-1.179477508233634
2020-08-27,44.04006576538086,44.04006576538086,24.469999313354492,22.788500022888183,-1.179477508233634
2020-08-28,44.27444839477539,44.27444839477539,22.959999084472656,22.713500022888184,-1.179477508233634
2020-08-31,43.74707794189453,43.74707794189453,26.40999984741211,22.819999980926514,-1.179477508233634
2020-09-01,44.01494216918945,44.01494216918945,26.1200008392334,22.938000011444093,-1.179477508233634
2020-09-02,44.57581329345703,44.57581329345703,26.56999969482422,23.117000007629393,-1.179477508233634
2020-09-03,44.157264709472656,44.157264709472656,33.599998474121094,23.664499950408935,-1.179477508233634
2020-09-04,44.12377166748047,44.12377166748047,30.75,24.091499996185302,-1.179477508233634
2020-09-08,41.997535705566406,41.997535705566406,31.459999084472656,24.557999992370604,-1.179477508233634
2020-09-09,42.7425537109375,42.7425537109375,28.809999465942383,24.79699993133545,-1.179477508233634
2020-09-10,42.09798812866211,42.09798812866211,29.709999084472656,25.168499851226805,-1.179477508233634
2020-09-11,42.148197174072266,42.148197174072266,26.8700008392334,25.405499935150146,-1.179477508233634
2020-09-14,42.817893981933594,42.817893981933594,25.850000381469727,25.595499992370605,-1.179477508233634
2020-09-15,42.181678771972656,42.181678771972656,25.59000015258789,25.807499980926515,-1.179477508233634
2020-09-16,42.817893981933594,42.817893981933594,26.040000915527344,26.03400001525879,-1.179477508233634
2020-09-17,42.06449890136719,42.06449890136719,26.459999084472656,26.229999923706053,-1.179477508233634
2020-09-18,41.922183990478516,41.922183990478516,25.829999923706055,26.385499954223633,-1.179477508233634
2020-09-21,40.48237609863281,40.48237609863281,27.780000686645508,26.64749994277954,-1.179477508233634
2020-09-22,39.87128829956055,39.87128829956055,26.860000610351562,26.87199993133545,-1.179477508233634
2020-09-23,38.85838317871094,38.85838317871094,28.579999923706055,27.199499893188477,-1.179477508233634
2020-09-24,39.01743698120117,39.01743698120117,28.510000228881836,27.461499881744384,-1.179477508233634
2020-09-25,39.37739562988281,39.37739562988281,26.3799991607666,27.55699987411499,-1.179477508233634
2020-09-28,40.49911117553711,40.49911117553711,26.190000534057617,27.71849994659424,-1.179477508233634
2020-09-29,39.5448112487793,39.5448112487793,26.270000457763672,27.711499977111817,-1.179477508233634
2020-09-30,40.4739990234375,40.4739990234375,26.3700008392334,27.723999977111816,-1.179477508233634
2020-10-01,39.561553955078125,39.561553955078125,26.700000762939453,27.73050003051758,-1.179477508233634
2020-10-02,40.155906677246094,40.155906677246094,27.6299991607666,27.432000064849852,-1.179477508233634
2020-10-05,40.68326950073242,40.68326950073242,27.959999084472656,27.292500019073486,-1.179477508233634
2020-10-06,39.9633674621582,39.9633674621582,29.479999542236328,27.19350004196167,-1.179477508233634
2020-10-07,40.775360107421875,40.775360107421875,28.059999465942383,27.15600004196167,-1.179477508233634
2020-10-08,41.01811981201172,41.01811981201172,26.360000610351562,26.988500118255615,-1.179477508233634
2020-10-09,40.87581253051758,40.87581253051758,25.0,26.895000076293947,-1.179477508233634
2020-10-12,42.47468566894531,42.47468566894531,25.06999969482422,26.85600004196167,-1.179477508233634
2020-10-13,42.223541259765625,42.223541259765625,26.06999969482422,26.880000019073485,-1.179477508233634
2020-10-14,42.39934158325195,42.39934158325195,26.399999618530273,26.897999954223632,-1.179477508233634
2020-10-15,42.96857452392578,42.96857452392578,26.969999313354492,26.923499965667723,-1.179477508233634
2020-10-16,43.403865814208984,43.403865814208984,27.40999984741211,27.002499961853026,-1.179477508233634
2020-10-19,42.65046310424805,42.65046310424805,29.18000030517578,27.07249994277954,-1.179477508233634
2020-10-20,43.08576965332031,43.08576965332031,29.350000381469727,27.196999931335448,-1.179477508233634
2020-10-21,42.17332458496094,42.17332458496094,28.649999618530273,27.20049991607666,-1.179477508233634
2020-10-22,43.3369026184082,43.3369026184082,28.110000610351562,27.180499935150145,-1.179477508233634
2020-10-23,43.42060852050781,43.42060852050781,27.549999237060547,27.238999938964845,-1.179477508233634
2020-10-26,42.12309646606445,42.12309646606445,32.459999084472656,27.552499866485597,-1.179477508233634
2020-10-27,40.67490768432617,40.67490768432617,33.349998474121094,27.906499767303465,-1.179477508233634
2020-10-28,39.8210563659668,39.8210563659668,40.279998779296875,28.60199966430664,-1.179477508233634
2020-10-29,40.580047607421875,40.580047607421875,37.59000015258789,29.146499633789062,-1.179477508233634
2020-10-30,40.60533142089844,40.60533142089844,38.02000045776367,29.665999698638917,-1.179477508233634
2020-11-02,41.642608642578125,41.642608642578125,37.130001068115234,30.124499797821045,-1.179477508233634
2020-11-03,43.16056823730469,43.16056823730469,35.54999923706055,30.427999782562257,-1.179477508233634
2020-11-04,43.37138366699219,43.37138366699219,29.56999969482422,30.50349979400635,-1.179477508233634
2020-11-05,44.0207405090332,44.0207405090332,27.579999923706055,30.56449975967407,-1.179477508233634
2020-11-06,43.59908676147461,43.59908676147461,24.860000610351562,30.55749979019165,-1.179477508233634
2020-11-09,47.24217224121094,47.24217224121094,25.75,30.59149980545044,-1.179477508233634
2020-11-10,47.014488220214844,47.014488220214844,24.799999237060547,30.527999782562254,-1.179477508233634
2020-11-11,47.51203536987305,47.51203536987305,23.450000762939453,30.380499839782715,-1.179477508233634
2020-11-12,46.8458137512207,46.8458137512207,25.350000381469727,30.299499893188475,-1.179477508233634
2020-11-13,47.73973083496094,47.73973083496094,23.100000381469727,30.083999919891358,-1.179477508233634
2020-11-16,49.00468826293945,49.00468826293945,22.450000762939453,29.74749994277954,0.842483934452596
2020-11-17,49.59500503540039,49.59500503540039,22.709999084472656,29.415499877929687,0.842483934452596
2020-11-18,49.59500503540039,49.59500503540039,23.84000015258789,29.174999904632568,0.842483934452596
2020-11-19,49.44321823120117,49.44321823120117,23.110000610351562,28.924999904632568,0.842483934452596
2020-11-20,48.7516975402832,48.7516975402832,23.700000762939453,28.732499980926512,0.842483934452596
2020-11-23,50.82624053955078,50.82624053955078,22.65999984741211,28.242500019073486,0.842483934452596
2020-11-24,53.634456634521484,53.634456634521484,21.639999389648438,27.657000064849854,0.842483934452596
2020-11-25,53.53327178955078,53.53327178955078,21.25,26.70550012588501,0.842483934452596
2020-11-27,53.83685302734375,53.83685302734375,20.84000015258789,25.86800012588501,0.842483934452596
2020-11-30,52.14179992675781,52.14179992675781,20.56999969482422,24.995500087738037,0.842483934452596
2020-12-01,53.36460494995117,53.36460494995117,20.770000457763672,24.17750005722046,0.842483934452596
2020-12-02,53.9886589050293,53.9886589050293,21.170000076293945,23.458500099182128,0.842483934452596
2020-12-03,54.02237319946289,54.02237319946289,21.280000686645508,23.044000148773193,0.842483934452596
2020-12-04,54.81509017944336,54.81509017944336,20.790000915527344,22.704500198364258,0.842483934452596
2020-12-07,54.1910514831543,54.1910514831543,21.299999237060547,22.526500129699706,0.842483934452596
2020-12-08,53.89588928222656,53.89588928222656,20.68000030517578,22.273000144958495,0.842483934452596
2020-12-09,54.283817291259766,54.283817291259766,22.270000457763672,22.146500205993654,0.842483934452596
2020-12-10,54.34284591674805,54.34284591674805,22.520000457763672,22.100000190734864,0.842483934452596
2020-12-11,53.398338317871094,53.398338317871094,23.309999465942383,21.998000144958496,0.842483934452596
2020-12-14,52.1839599609375,52.1839599609375,24.719999313354492,22.079000091552736,0.842483934452596
2020-12-15,53.92961502075195,53.92961502075195,22.889999389648438,22.101000022888183,0.842483934452596
2020-12-16,54.16575241088867,54.16575241088867,22.5,22.09050006866455,0.842483934452596
2020-12-17,54.53679656982422,54.53679656982422,21.93000030517578,21.995000076293945,0.842483934452596
2020-12-18,54.12358093261719,54.12358093261719,21.56999969482422,21.91800003051758,0.842483934452596
2020-12-21,57.20165252685547,57.20165252685547,25.15999984741211,21.99099998474121,0.842483934452596
2020-12-22,56.1981201171875,56.1981201171875,24.229999542236328,22.069499969482422,0.842483934452596
2020-12-23,57.522117614746094,57.522117614746094,23.309999465942383,22.15299997329712,0.842483934452596
2020-12-24,57.42091369628906,57.42091369628906,21.530000686645508,22.167000007629394,0.842483934452596
2020-12-28,57.38719177246094,57.38719177246094,21.700000762939453,22.210000038146973,0.842483934452596
2020-12-29,57.1004638671875,57.1004638671875,23.079999923706055,22.335500049591065,0.842483934452596
2020-12-30,57.2100830078125,57.2100830078125,22.770000457763672,22.435500049591063,0.842483934452596
2020-12-31,57.791969299316406,57.791969299316406,22.75,22.514500045776366,0.842483934452596
2021-01-04,57.62331008911133,57.62331008911133,26.969999313354492,22.798999977111816,0.842483934452596
2021-01-05,58.6015510559082,58.6015510559082,25.34000015258789,23.026499938964843,0.842483934452596
2021-01-06,62.135013580322266,62.135013580322266,25.06999969482422,23.214999961853028,0.842483934452596
2021-01-07,63.19759750366211,63.19759750366211,22.3700008392334,23.299499988555908,0.842483934452596
2021-01-08,63.45901870727539,63.45901870727539,21.559999465942383,23.263999938964844,0.842483934452596
2021-01-11,64.14209747314453,64.14209747314453,24.079999923706055,23.34199991226196,0.842483934452596
2021-01-12,63.92283630371094,63.92283630371094,23.329999923706055,23.342999935150146,0.842483934452596
2021-01-13,63.72043991088867,63.72043991088867,22.209999084472656,23.217499923706054,0.842483934452596
2021-01-14,64.48786163330078,64.48786163330078,23.25,23.235499954223634,0.842483934452596
2021-01-15,63.45058822631836,63.45058822631836,24.34000015258789,23.32749996185303,0.842483934452596
2021-01-19,63.23975372314453,63.23975372314453,23.239999771118164,23.392999935150147,0.842483934452596
2021-01-20,63.11325454711914,63.11325454711914,21.579999923706055,23.39349994659424,0.842483934452596
2021-01-21,62.99518966674805,62.99518966674805,21.31999969482422,23.201499938964844,0.842483934452596
2021-01-22,62.51449966430664,62.51449966430664,21.90999984741211,23.085499954223632,0.842483934452596
2021-01-25,61.03871536254883,61.03871536254883,23.190000534057617,23.079500007629395,0.842483934452596
2021-01-26,60.05204391479492,60.05204391479492,23.020000457763672,23.153999996185302,0.842483934452596
2021-01-27,57.69919204711914,57.69919204711914,37.209999084472656,23.929499912261964,0.842483934452596
2021-01-28,58.758766174316406,58.758766174316406,30.209999084472656,24.285999870300294,0.842483934452596
2021-01-29,56.83460998535156,56.83460998535156,33.09000015258789,24.801999855041505,0.842483934452596
2021-02-01,57.360164642333984,57.360164642333984,30.239999771118164,25.176499843597412,0.842483934452596
2021-02-02,60.14043045043945,60.14043045043945,25.559999465942383,25.105999851226805,0.842483934452596
2021-02-03,59.84375762939453,59.84375762939453,22.90999984741211,24.984499835968016,0.842483934452596
2021-02-04,61.27627182006836,61.27627182006836,21.770000457763672,24.81949987411499,0.842483934452596
2021-02-05,62.0645751953125,62.0645751953125,20.8700008392334,24.74449987411499,0.842483934452596
2021-02-08,62.920719146728516,62.920719146728516,21.239999771118164,24.72849988937378,0.842483934452596
2021-02-09,62.92918395996094,62.92918395996094,21.6299991607666,24.605999851226805,0.842483934452596
2021-02-10,63.005462646484375,63.005462646484375,21.989999771118164,24.538999843597413,0.842483934452596
2021-02-11,62.4884147644043,62.4884147644043,21.25,24.49099988937378,0.842483934452596
2021-02-12,63.24281692504883,63.24281692504883,19.969999313354492,24.326999855041503,0.842483934452596
2021-02-16,64.4634017944336,64.4634017944336,21.459999084472656,24.18299980163574,0.842483934452596
2021-02-17,63.95481491088867,63.95481491088867,21.5,24.095999813079835,0.842483934452596
2021-02-18,63.429298400878906,63.429298400878906,22.489999771118164,24.14149980545044,0.842483934452596
2021-02-19,64.4210433959961,64.4210433959961,22.049999237060547,24.177999782562257,0.842483934452596
2021-02-22,65.60774230957031,65.60774230957031,23.450000762939453,24.254999828338622,0.842483934452596
2021-02-23,65.69252014160156,65.69252014160156,23.110000610351562,24.25099983215332,0.842483934452596
2021-02-24,67.70989227294922,67.70989227294922,21.34000015258789,24.16699981689453,0.842483934452596
2021-02-25,66.48084259033203,66.48084259033203,28.889999389648438,23.75099983215332,0.842483934452596
2021-02-26,65.15849304199219,65.15849304199219,27.950000762939453,23.63799991607666,0.842483934452596
2021-03-01,67.09960174560547,67.09960174560547,23.350000381469727,23.15099992752075,0.842483934452596
2021-03-02,68.48128509521484,68.48128509521484,24.100000381469727,22.84399995803833,0.842483934452596
2021-03-03,69.5577621459961,69.5577621459961,26.670000076293945,22.89949998855591,0.842483934452596
2021-03-04,68.75251770019531,68.75251770019531,28.56999969482422,23.182499980926515,0.842483934452596
2021-03-05,68.54907989501953,68.54907989501953,24.65999984741211,23.326999950408936,0.842483934452596
2021-03-08,68.7440185546875,68.7440185546875,25.469999313354492,23.55699987411499,0.842483934452596
2021-03-09,68.53211212158203,68.53211212158203,24.030000686645508,23.69649991989136,0.842483934452596
2021-03-10,70.43084716796875,70.43084716796875,22.559999465942383,23.742999935150145,0.842483934452596
2021-03-11,70.56646728515625,70.56646728515625,21.90999984741211,23.738999938964845,0.842483934452596
2021-03-12,71.49040222167969,71.49040222167969,20.690000534057617,23.710999965667725,0.842483934452596
2021-03-15,71.08354187011719,71.08354187011719,20.030000686645508,23.714000034332276,0.842483934452596
2021-03-16,69.96463775634766,69.96463775634766,19.790000915527344,23.63050012588501,0.842483934452596
2021-03-17,71.08354187011719,71.08354187011719,19.229999542236328,23.517000102996825,0.842483934452596
2021-03-18,71.15135955810547,71.15135955810547,21.579999923706055,23.47150011062622,0.842483934452596
2021-03-19,70.3036880493164,70.3036880493164,20.950000762939453,23.416500186920167,0.842483934452596
2021-03-22,69.43911743164062,69.43911743164062,18.8799991607666,23.188000106811522,0.842483934452596
2021-03-23,67.06568908691406,67.06568908691406,20.299999237060547,23.04750003814697,0.842483934452596
2021-03-24,67.24368286132812,67.24368286132812,21.200000762939453,23.04050006866455,0.842483934452596
2021-03-25,67.92180633544922,67.92180633544922,19.809999465942383,22.586500072479247,0.842483934452596
2021-03-26,67.79466247558594,67.79466247558594,18.860000610351562,22.132000064849855,0.842483934452596
2021-03-29,66.01458740234375,66.01458740234375,20.739999771118164,22.001500034332274,0.842483934452596
