Date,KLAC,MS,VIX,AvgVIX,zscore
2022-04-12,316.9923095703125,72.97247314453125,24.260000228881836,21.99099998474121,-0.6883497788964842
2022-04-13,323.0105285644531,73.14635467529297,21.81999969482422,21.748499965667726,-0.642829976345589
2022-04-14,308.5743713378906,73.69412231445312,22.700000762939453,21.6,-0.8256856027579674
2022-04-18,314.707763671875,75.1895751953125,22.170000076293945,21.51499996185303,-0.87993974494921
2022-04-19,324.25836181640625,77.30232238769531,21.3700008392334,21.40699996948242,-0.9479384240458392
2022-04-20,331.71649169921875,78.78034973144531,20.31999969482422,21.27599992752075,-0.9879200757241396
2022-04-21,322.50189208984375,77.30232238769531,22.68000030517578,21.23149995803833,-0.965098340784048
2022-04-22,311.26190185546875,73.67674255371094,28.209999084472656,21.558499908447267,-0.7981027347375446
2022-04-25,317.9136962890625,73.94627380371094,27.020000457763672,21.86899995803833,-0.7536958367885664
2022-04-26,302.1241149902344,71.61614227294922,33.52000045776367,22.563500022888185,-0.7300523804837632
2022-04-27,302.143310546875,71.47703552246094,31.600000381469727,23.198500061035155,-0.7192443466983308
2022-04-28,319.40155029296875,73.13439178466797,29.989999771118164,23.73150005340576,-0.677174724721011
2022-04-29,306.4434814453125,70.6702651977539,33.400001525878906,24.37350015640259,-0.6156384343345793
2022-05-02,313.5272216796875,71.87165069580078,32.34000015258789,25.00900020599365,-0.6381566927512432
2022-05-03,320.59173583984375,73.4413070678711,29.25,25.54300022125244,-0.6889794721108403
2022-05-04,335.3542785644531,76.48419952392578,25.420000076293945,25.762500190734862,-0.7770743988670448
2022-05-05,320.01580810546875,74.4848403930664,31.200000762939453,26.21750020980835,-0.7742775560407594
2022-05-06,318.0481262207031,73.86224365234375,30.190000534057617,26.6495002746582,-0.745966995292265
2022-05-09,306.069091796875,71.16134643554688,34.75,27.3290002822876,-0.6567890508597142
2022-05-10,310.2445068359375,70.38088989257812,32.9900016784668,27.76000032424927,-0.5564109477170242
2022-05-11,299.11981201171875,69.17951965332031,32.560001373291016,28.175000381469726,-0.5733721574065552
2022-05-12,302.9303894042969,68.91644287109375,31.770000457763672,28.6725004196167,-0.5160591878265912
2022-05-13,323.9925231933594,70.62642669677734,28.8700008392334,28.981000423431396,-0.4408452388295409
2022-05-16,318.3297424316406,70.06520080566406,27.469999313354492,29.246000385284425,-0.453319659598408
2022-05-17,338.5250549316406,72.72223663330078,26.100000381469727,29.48250036239624,-0.4588795513466787
2022-05-18,321.51751708984375,70.75796508789062,30.959999084472656,30.01450033187866,-0.47506760564098466
2022-05-19,326.0149230957031,70.11782836914062,29.350000381469727,30.34800033569336,-0.3822569134634017
2022-05-20,323.0872802734375,69.60043334960938,29.43000030517578,30.409000396728516,-0.37135666359142644
2022-05-23,328.57672119140625,72.17855834960938,28.479999542236328,30.48200035095215,-0.5145616133115987
2022-05-24,317.8963623046875,71.87165069580078,29.450000762939453,30.278500366210938,-0.5954721601295203
2022-05-25,325.49493408203125,72.10841369628906,28.3700008392334,30.117000389099122,-0.5393138891774002
2022-05-26,340.22967529296875,74.53746032714844,27.5,29.992500400543214,-0.5808146128215601
2022-05-27,357.55511474609375,75.80899047851562,25.719999313354492,29.608500289916993,-0.5086314844986378
2022-05-31,351.372314453125,75.5371322631836,26.190000534057617,29.301000308990478,-0.5482788624870513
2022-06-01,343.8026428222656,74.53746032714844,25.690000534057617,29.12300033569336,-0.5459083321246258
2022-06-02,358.03668212890625,74.71283721923828,24.719999313354492,29.088000297546387,-0.4202378395920151
2022-06-03,349.05126953125,73.76578521728516,24.790000915527344,28.76750030517578,-0.43571587875373896
2022-06-06,349.0801696777344,74.42345428466797,25.06999969482422,28.51150026321411,-0.48564515920926804
2022-06-07,353.65472412109375,74.82683563232422,24.020000457763672,27.975000286102294,-0.47175112644383543
2022-06-08,348.12677001953125,72.95901489257812,23.959999084472656,27.523500156402587,-0.3831526390116921
2022-06-09,336.6663513183594,71.17011260986328,26.09000015258789,27.200000095367432,-0.35853690891168444
2022-06-10,321.33447265625,67.87293243408203,27.75,26.999000072479248,-0.25658981572473505
2022-06-13,302.2851867675781,65.92618560791016,34.02000045776367,27.256500053405762,-0.29406280193721995
2022-06-14,304.7795104980469,65.7332763671875,32.689998626708984,27.517500019073488,-0.25496617796875437
2022-06-15,311.82904052734375,66.66278076171875,29.6200008392334,27.69350004196167,-0.2570611158943575
2022-06-16,298.93359375,64.84757232666016,32.95000076293945,27.79300012588501,-0.24445654436257416
2022-06-17,300.4072265625,63.92683029174805,31.1299991607666,27.882000064849855,-0.15976313833548123
2022-06-21,315.13238525390625,65.44389343261719,30.190000534057617,27.920000076293945,-0.13172949665184067
2022-06-22,312.455078125,65.2421875,28.950000762939453,27.943500137329103,-0.14248576427727155
2022-06-23,308.8147277832031,64.86512756347656,29.049999237060547,27.923500061035156,-0.14926262771865545
2022-06-24,326.958740234375,68.24121856689453,27.229999542236328,27.866499996185304,-0.22976111491176118
2022-06-27,326.0823974609375,67.90801239013672,26.950000762939453,27.839000034332276,-0.2128830119270878
2022-06-28,317.8963623046875,68.53939056396484,28.360000610351562,27.971000099182127,-0.34106125054731073
2022-06-29,308.72808837890625,68.565673828125,28.15999984741211,28.069500064849855,-0.43263782103867043
2022-06-30,307.29302978515625,66.69786071777344,28.709999084472656,28.220499992370605,-0.3040541736303635
2022-07-01,285.3160705566406,67.30294036865234,26.700000762939453,28.319500064849855,-0.5649556824111037
2022-07-05,284.641845703125,66.74171447753906,27.540000915527344,28.457000064849854,-0.5286941627113608
2022-07-06,282.176513671875,66.16295623779297,26.729999542236328,28.54000005722046,-0.5085923948286163
2022-07-07,302.5644226074219,67.51338958740234,26.079999923706055,28.643000030517577,-0.41251441124718613
2022-07-08,305.1358947753906,67.28541564941406,24.639999389648438,28.677000045776367,-0.3699869674698334
2022-07-11,301.60137939453125,66.48738098144531,26.170000076293945,28.68100004196167,-0.34358935381703504
2022-07-12,302.1888427734375,66.59263610839844,27.290000915527344,28.65800008773804,-0.345886104710007
2022-07-13,301.5532531738281,65.75080108642578,26.81999969482422,28.298000049591064,-0.28782323109544045
2022-07-14,307.30267333984375,65.49649047851562,26.399999618530273,27.98350009918213,-0.2122379209886784
2022-07-15,314.1789245605469,68.44292449951172,24.229999542236328,27.714000034332276,-0.37001396306897766
2022-07-18,317.3185119628906,69.15320587158203,25.299999237060547,27.33149995803833,-0.39357006907551517
2022-07-19,332.81414794921875,71.59980010986328,24.5,27.0,-0.428976916234449
2022-07-20,343.2825927734375,71.7401123046875,23.8799991607666,26.68449993133545,-0.337417468438063
2022-07-21,347.22149658203125,72.80116271972656,23.110000610351562,26.392499923706055,-0.3799450774265686
2022-07-22,340.9423522949219,72.28379821777344,23.030000686645508,26.091499996185302,-0.4017898146752694
2022-07-25,337.6486511230469,72.38900756835938,23.360000610351562,25.898000049591065,-0.4420002971842485
2022-07-26,333.1319580078125,70.84565734863281,24.690000534057617,25.785000038146972,-0.3682948740256597
2022-07-27,347.7994079589844,72.35392761230469,23.239999771118164,25.528999996185302,-0.34015370339357187
2022-07-28,356.3128356933594,73.42948913574219,22.329999923706055,25.2375,-0.3390981695607033
2022-07-29,369.37188720703125,74.62454223632812,21.329999923706055,24.86850004196167,-0.30275686778504074
2022-08-01,371.39434814453125,74.43864440917969,22.84000015258789,24.675500011444093,-0.26880543678607816
2022-08-02,368.55328369140625,73.94290924072266,23.93000030517578,24.494999980926515,-0.2587130384548688
2022-08-03,381.3041687011719,75.2884750366211,21.950000762939453,24.25600004196167,-0.23687370564909624
2022-08-04,382.7198486328125,75.56288146972656,21.440000534057617,24.024000072479247,-0.2439934937025871
2022-08-05,381.1211853027344,76.24451446533203,21.149999618530273,23.84950008392334,-0.3116529294841591
2022-08-08,373.3589172363281,76.15599822998047,21.290000915527344,23.60550012588501,-0.3807287616838091
2022-08-09,345.0835266113281,76.44811248779297,21.770000457763672,23.329500102996825,-0.6792688673650288
2022-08-10,360.6754150390625,78.68772888183594,19.739999771118164,22.975500106811523,-0.6979330573939576
2022-08-11,358.98052978515625,79.84735870361328,20.200000762939453,22.665500164031982,-0.8030265697895986
2022-08-12,368.40313720703125,81.13980865478516,19.530000686645508,22.43050022125244,-0.8096477266022601
2022-08-15,371.41845703125,81.45848846435547,19.950000762939453,22.163000297546386,-0.804519931912927
2022-08-16,367.94903564453125,81.28145599365234,19.690000534057617,21.922500324249267,-0.8248985643127701
2022-08-17,362.49822998046875,80.86539459228516,19.899999618530273,21.723500347137453,-0.8463850812665952
2022-08-18,369.195556640625,81.20176696777344,19.559999465942383,21.546000289916993,-0.8066365304883784
2022-08-19,359.3283996582031,79.67918395996094,20.600000381469727,21.424500274658204,-0.7867882573311237
2022-08-22,347.7215576171875,78.30708312988281,23.799999237060547,21.44650020599365,-0.7954249135937899
2022-08-23,350.2826232910156,78.16545867919922,24.110000610351562,21.41750020980835,-0.7595917346069201
2022-08-24,350.4952392578125,78.43102264404297,22.81999969482422,21.396500205993654,-0.7777898113195809
2022-08-25,364.073486328125,79.5906753540039,21.780000686645508,21.369000244140626,-0.7336734593578861
2022-08-26,347.122314453125,76.84646606445312,25.559999465942383,21.580500221252443,-0.6897642706753272
2022-08-29,341.51708984375,75.55403137207031,26.209999084472656,21.74900016784668,-0.6458501711007972
2022-08-30,335.486572265625,74.73963928222656,26.209999084472656,21.863000106811523,-0.6425885187051633
2022-08-31,332.57763671875,75.43894958496094,25.8700008392334,22.059000110626222,-0.7243983473329121
2022-09-01,325.7933044433594,76.2799072265625,25.559999465942383,22.26500005722046,-0.8548835238109278
2022-09-02,323.9956970214844,76.4835205078125,25.469999313354492,22.48100004196167,-0.8879907743133298
2022-09-06,319.4825134277344,75.3592758178711,26.90999984741211,22.761999988555907,-0.8462488724549042
2022-09-07,326.4794006347656,76.8907241821289,24.639999389648438,22.905499935150146,-0.8948152372374587
2022-09-08,339.303955078125,78.28937530517578,23.610000610351562,23.098999977111816,-0.8763091381033654
2022-09-09,346.6295166015625,79.19232940673828,22.790000915527344,23.228499984741212,-0.8736803149844694
2022-09-12,345.46978759765625,79.80311584472656,23.8700008392334,23.445499992370607,-0.93164257781158
2022-09-13,329.243408203125,77.05891418457031,27.270000457763672,23.811499977111815,-0.8806530760972101
2022-09-14,334.97430419921875,77.17399597167969,26.15999984741211,24.13499994277954,-0.8334510553662027
2022-09-15,326.03485107421875,78.13005065917969,26.270000457763672,24.45349998474121,-0.9937782026301842
2022-09-16,324.2662658691406,77.39530944824219,26.299999237060547,24.79049997329712,-0.9549605675266781
2022-09-19,323.1258850097656,78.53724670410156,25.760000228881836,25.048499965667723,-1.0532860327338458
2022-09-20,318.8253173828125,77.182861328125,27.15999984741211,25.216499996185302,-0.9918962213430781
2022-09-21,312.0215759277344,76.44811248779297,27.989999771118164,25.41049995422363,-1.0022692085343297
2022-09-22,302.560302734375,75.04060363769531,27.350000381469727,25.636999988555907,-0.9872412988627722
2022-09-23,297.2739562988281,72.15476989746094,29.920000076293945,26.04399995803833,-0.8185593057501491
2022-09-26,293.37921142578125,70.60562896728516,32.2599983215332,26.37899990081787,-0.73833562056308
2022-09-27,298.0277099609375,70.35775756835938,32.599998474121094,26.698499870300292,-0.6739974378585845
2022-09-28,305.09234619140625,72.11936950683594,30.18000030517578,26.89699993133545,-0.7394744201786687
2022-09-29,300.27947998046875,70.69413757324219,31.84000015258789,27.195499897003174,-0.6776805521849935
2022-09-30,292.470703125,69.94171905517578,31.6200008392334,27.498499965667726,-0.6965232398091006
2022-10-03,305.9041442871094,71.15444946289062,30.100000381469727,27.730000019073486,-0.6578739445480521
2022-10-04,316.30291748046875,74.3324203491211,29.06999969482422,27.83800001144409,-0.7989138790106297
2022-10-05,318.0037841796875,73.57112884521484,28.549999237060547,28.033500003814698,-0.7241742062742644
2022-10-06,316.4961242675781,71.97772216796875,30.520000457763672,28.378999996185303,-0.6172501832438808
2022-10-07,303.6137390136719,69.87086486816406,31.360000610351562,28.807499980926515,-0.5822512416160243
2022-10-10,289.2912292480469,69.41056823730469,32.45000076293945,29.236499977111816,-0.6870330400379518
2022-10-11,271.4896240234375,68.16239166259766,33.630001068115234,29.554500007629393,-0.7656510885681478
2022-10-12,265.584716796875,67.80831909179688,33.56999969482422,29.925,-0.7963066870817113
2022-10-13,269.189453125,70.21611785888672,31.940000534057617,30.2085000038147,-0.9449203079574567
2022-10-14,254.84765625,66.65751647949219,32.02000045776367,30.494500064849852,-0.813341614568683
2022-10-17,254.3837127685547,68.28632354736328,31.3700008392334,30.77500009536743,-0.9422300570491767
2022-10-18,259.73779296875,70.3223648071289,30.5,30.942000102996825,-1.0453704897280023
2022-10-19,262.8302917480469,68.72894287109375,30.760000228881836,31.08050012588501,-0.8935038268228679
2022-10-20,267.71075439453125,67.80831909179688,29.979999542236328,31.21200008392334,-0.7755362589858731
2022-10-21,280.87359619140625,70.12760925292969,29.690000534057617,31.200500106811525,-0.8240140597789016
2022-10-24,285.47381591796875,70.31349182128906,29.850000381469727,31.08000020980835,-0.7932637237589756
2022-10-25,294.6356201171875,71.26954650878906,28.459999084472656,30.87300024032593,-0.7767497539554968
2022-10-26,296.11419677734375,71.6236343383789,27.280000686645508,30.728000259399415,-0.7893385729638295
2022-10-27,298.5399475097656,71.42887115478516,27.389999389648438,30.50550022125244,-0.7507703316878771
2022-10-28,310.7073059082031,73.48912048339844,25.75,30.212000179290772,-0.7891963445118644
2022-10-31,305.82684326171875,73.44441223144531,25.8799991607666,30.001000118255615,-0.8334628834967555
2022-11-01,310.39801025390625,74.829833984375,25.809999465942383,29.838000106811524,-0.8945786219512604
2022-11-02,301.93212890625,75.41081237792969,25.860000610351562,29.703500175476073,-1.0216429165404202
2022-11-03,303.88427734375,74.7404556274414,25.299999237060547,29.442500114440918,-0.9513910078603555
2022-11-04,317.0180358886719,75.83982849121094,24.549999237060547,29.102000045776368,-0.9070148713578352
2022-11-07,325.8512268066406,76.48336791992188,24.350000381469727,28.69700002670288,-0.869851435738957
2022-11-08,330.6446838378906,76.22417449951172,25.540000915527344,28.292500019073486,-0.8032326618887863
2022-11-09,326.18951416015625,74.58849334716797,26.09000015258789,27.91850004196167,-0.7218769139536049
2022-11-10,355.88787841796875,79.37040710449219,23.530000686645508,27.498000049591063,-0.7968261473035985
2022-11-11,367.4463806152344,81.14013671875,22.520000457763672,27.023000049591065,-0.8190198538108935
2022-11-14,366.47662353515625,80.27313995361328,23.729999542236328,26.64099998474121,-0.7623006006195712
2022-11-15,373.885498046875,80.88986206054688,24.540000915527344,26.34300003051758,-0.7370046486974948
2022-11-16,359.2132873535156,80.28205871582031,24.110000610351562,26.010500049591066,-0.833941046369779
2022-11-17,364.61468505859375,79.50444793701172,23.93000030517578,25.708000087738036,-0.7218029137096005
2022-11-18,364.95416259765625,79.7279052734375,23.1200008392334,25.379500102996825,-0.7355468593859238
2022-11-21,360.85211181640625,79.62065124511719,22.360000610351562,25.005000114440918,-0.7674334298602394
2022-11-22,370.6174011230469,80.14800262451172,21.290000915527344,24.646500205993654,-0.7122931053215774
2022-11-23,373.9630126953125,80.38040924072266,20.350000381469727,24.300000190734863,-0.6973517361170605
2022-11-25,368.5227966308594,81.25634002685547,20.5,23.955500221252443,-0.8173756281852215
2022-11-28,363.5867614746094,80.34465026855469,22.209999084472656,23.778500175476076,-0.7959929081677062
2022-11-29,363.0049743652344,81.40827178955078,21.889999389648438,23.579000186920165,-0.8828819261851109
2022-11-30,381.2555847167969,83.18697357177734,20.579999923706055,23.31750020980835,-0.840381761163189
2022-12-01,378.9087829589844,83.12439727783203,19.84000015258789,23.016500186920165,-0.8585313897531028
2022-12-02,377.774169921875,82.31995391845703,19.059999465942383,22.704500198364258,-0.8081985231634647
2022-12-05,376.8141174316406,80.27313995361328,20.75,22.514500236511232,-0.6613079493584666
2022-12-06,371.6453552246094,78.21736907958984,22.170000076293945,22.405500221252442,-0.5548507297927162
2022-12-07,376.3486328125,78.01180267333984,22.68000030517578,22.262500190734862,-0.49320727585694357
2022-12-08,383.9417419433594,79.27206420898438,22.290000915527344,22.072500228881836,-0.5152442890884362
2022-12-09,381.50775146484375,79.96923828125,22.829999923706055,22.037500190734864,-0.5922510220740851
2022-12-12,388.78082275390625,81.44403076171875,25.0,22.16150016784668,-0.6337936378488558
2022-12-13,396.65509033203125,82.86518859863281,22.549999237060547,22.10250015258789,-0.6653679472012215
2022-12-14,393.92047119140625,80.88986206054688,21.139999389648438,21.932500076293945,-0.5412720005264171
2022-12-15,373.1097106933594,78.46764373779297,22.829999923706055,21.86850004196167,-0.5596525705865292
2022-12-16,373.8758544921875,77.63640594482422,22.6200008392334,21.803000068664552,-0.48870446979968074
2022-12-19,372.0526428222656,76.46550750732422,22.420000076293945,21.768000030517577,-0.41712084241581693
2022-12-20,374.2346496582031,76.1169204711914,21.479999542236328,21.723999977111816,-0.36918974802082405
2022-12-21,384.7757263183594,77.64533233642578,20.06999969482422,21.66299991607666,-0.3828991507427484
2022-12-22,362.5395812988281,77.19842529296875,21.969999313354492,21.743999862670897,-0.5660158613553141
2022-12-23,365.9724426269531,76.9660415649414,20.8700008392334,21.76249990463257,-0.5147363561224108
2022-12-27,359.8726806640625,76.02754211425781,21.649999618530273,21.73449993133545,-0.5026758594751617
2022-12-28,356.63372802734375,75.49124145507812,22.139999389648438,21.74699993133545,-0.49337356101943197
2022-12-29,368.36767578125,76.18842315673828,21.440000534057617,21.789999961853027,-0.43196651230336874
2022-12-30,365.62322998046875,75.99178314208984,21.670000076293945,21.88149995803833,-0.4437654664259168
2023-01-03,365.15777587890625,76.6174545288086,22.899999618530273,22.073499965667725,-0.4960814105930158
2023-01-04,368.7264404296875,77.44869995117188,22.010000228881836,22.136499977111818,-0.5246809720864483
2023-01-05,362.1710205078125,76.79621124267578,22.459999084472656,22.15099992752075,-0.538908354461147
2023-01-06,385.561279296875,78.26205444335938,21.1299991607666,22.073499870300292,-0.42231006186611686
2023-01-09,395.976318359375,78.33356475830078,21.969999313354492,22.05749979019165,-0.32601948839506
2023-01-10,403.6760559082031,79.47764587402344,20.579999923706055,21.944999790191652,-0.3381446643699368
2023-01-11,406.46893310546875,79.9334945678711,21.09000015258789,21.749499797821045,-0.3456625837149676
2023-01-12,406.3913879394531,80.91668701171875,18.829999923706055,21.56349983215332,-0.4214847980228946
2023-01-13,407.3320617675781,81.92669677734375,18.350000381469727,21.423999881744386,-0.48940691712584233
2023-01-17,403.3658142089844,86.7711410522461,19.360000610351562,21.25049991607666,-0.8980182898199992
2023-01-18,402.5027160644531,86.32423400878906,20.34000015258789,21.136499881744385,-0.8723299756317102
2023-01-19,389.93487548828125,84.15228271484375,20.520000457763672,21.041499900817872,-0.8292882876677125
2023-01-20,401.32928466796875,86.02033996582031,19.850000381469727,20.95999994277954,-0.8605922129596648
2023-01-23,412.70440673828125,86.81582641601562,19.809999465942383,20.946999931335448,-0.8101960858513529
2023-01-24,410.3382263183594,85.36785888671875,19.200000762939453,20.808500003814697,-0.7227633876456667
2023-01-25,409.8339538574219,85.48406219482422,19.079999923706055,20.71899995803833,-0.7365617752553192
2023-01-26,415.7882080078125,86.25272369384766,18.729999542236328,20.572999954223633,-0.7370770544660475
2023-01-27,387.287353515625,86.57450103759766,18.510000228881836,20.391499996185303,-1.0400845533544045
2023-01-30,375.9510498046875,86.46188354492188,19.940000534057617,20.316499996185303,-1.142237021982785
2023-01-31,380.6058654785156,87.6962890625,19.399999618530273,20.202999973297118,-1.1910057850908613
2023-02-01,397.3727722167969,88.47113800048828,17.8700008392334,19.951500034332277,-1.0863587246951283
2023-02-02,401.7269287109375,89.39018249511719,18.729999542236328,19.7875,-1.1139876550417396
2023-02-03,395.9180908203125,89.58841705322266,18.329999923706055,19.58100004196167,-1.185872163453875
2023-02-06,393.3191833496094,89.11087799072266,19.43000030517578,19.49600009918213,-1.1748032343001602
2023-02-07,404.2191162109375,89.39921569824219,18.65999984741211,19.33050012588501,-1.0903297732729398
2023-02-08,392.30096435546875,89.16493225097656,19.6299991607666,19.28300008773804,-1.1888777012318106
2023-02-09,391.5251770019531,88.34500885009766,20.709999084472656,19.264000034332277,-1.133857401663171
2023-02-10,384.9485778808594,88.69640350341797,20.530000686645508,19.34900007247925,-1.2249360354629808
2023-02-13,391.7781677246094,89.58841705322266,20.34000015258789,19.448500061035155,-1.2263173442335538
2023-02-14,391.41815185546875,90.60655975341797,18.90999984741211,19.426000022888182,-1.3075675469290076
2023-02-15,393.4903564453125,90.84983825683594,18.229999542236328,19.320499992370607,-1.3058968346581332
2023-02-16,382.17578125,89.71455383300781,20.170000076293945,19.30299997329712,-1.3297586000812531
2023-02-17,377.3990478515625,89.66050720214844,20.020000457763672,19.311499977111815,-1.3722987859255988
2023-02-21,368.07879638671875,87.95756530761719,22.8700008392334,19.46450004577637,-1.3333374786901235
2023-02-22,367.50482177734375,87.6422119140625,22.290000915527344,19.619000053405763,-1.3148683968491697
2023-02-23,377.8368225097656,88.24590301513672,21.139999389648438,19.72200002670288,-1.260019931286335
2023-02-24,369.5478820800781,88.02965545654297,21.670000076293945,19.869000053405763,-1.32448910244857
2023-02-27,368.8085021972656,87.12861633300781,20.950000762939453,19.99100008010864,-1.262920106978183
2023-02-28,369.09063720703125,86.94841766357422,20.700000762939453,20.029000091552735,-1.2464059935470566
2023-03-01,368.07879638671875,86.66912078857422,20.579999923706055,20.088000106811524,-1.2349675048383724
2023-03-02,368.04962158203125,86.56999969482422,19.59000015258789,20.17400007247925,-1.2276848467365127
2023-03-03,371.18231201171875,88.59729766845703,18.489999771118164,20.16200008392334,-1.3518597240866421
2023-03-06,369.372802734375,88.642333984375,18.610000610351562,20.176000118255615,-1.3729762393716873
2023-03-07,365.21856689453125,86.5519790649414,19.59000015258789,20.184000110626222,-1.2539671372911563
2023-03-08,376.9028015136719,86.4078140258789,19.110000610351562,20.206500148773195,-1.1288107454623664
2023-03-09,368.205322265625,83.07403564453125,22.610000610351562,20.35550022125244,-0.9592543688818651
2023-03-10,357.5425720214844,81.13684844970703,24.799999237060547,20.560000228881837,-0.9155245430516146
2023-03-13,354.9255065917969,79.28075408935547,26.520000457763672,20.859500217437745,-0.7993832705408036
2023-03-14,368.7403564453125,81.06476593017578,23.729999542236328,21.029000186920165,-0.8006238958200046
2023-03-15,360.2666320800781,76.93807983398438,26.139999389648438,21.390500164031984,-0.5683447326484344
2023-03-16,379.32525634765625,78.39774322509766,22.989999771118164,21.628500175476074,-0.4935927397679353
2023-03-17,377.2336120605469,75.8478775024414,25.510000228881836,21.89550018310547,-0.3193503851712723
2023-03-20,379.3642578125,77.16336822509766,24.149999618530273,22.102000141143797,-0.398969830939871
2023-03-21,374.6165466308594,79.97452545166016,21.3799991607666,22.027500057220458,-0.6599786482174446
2023-03-22,371.5033264160156,78.88429260253906,22.260000228881836,22.026000022888184,-0.6071564668401941
2023-03-23,378.26483154296875,77.34355926513672,22.610000610351562,22.09950008392334,-0.4234679287426082
