Date,PG,GILD,VIX,AvgVIX,zscore
2020-03-02,102.07078552246094,59.463253021240234,33.41999816894531,20.318499898910524,-1.922642976005946
2020-03-03,100.88410186767578,58.524776458740234,36.81999969482422,21.26099991798401,-1.9701463565883006
2020-03-04,106.28817749023438,59.9443244934082,31.989999771118164,22.05799994468689,-1.5993006466556088
2020-03-05,103.8379898071289,60.03895950317383,39.619998931884766,23.281499910354615,-1.807407558614846
2020-03-06,103.86359405517578,63.26449966430664,41.939998626708984,24.630499839782715,-1.9799077389104491
2020-03-09,99.08274841308594,57.98060607910156,54.459999084472656,26.57999978065491,-2.0899181046426323
2020-03-10,102.91598510742188,57.05002212524414,47.29999923706055,28.192999744415282,-1.7219778720594623
2020-03-11,95.2666244506836,58.122554779052734,53.900001525878906,30.12899980545044,-2.4137462342206764
2020-03-12,86.94286346435547,54.588417053222656,75.47000122070312,33.21549987792969,-2.9119929941130556
2020-03-13,97.38385772705078,56.315696716308594,57.83000183105469,35.39949998855591,-2.1405278730017128
2020-03-16,92.6286392211914,54.84313201904297,82.69000244140625,38.850000095367434,-2.454749416951642
2020-03-17,100.94386291503906,59.3165397644043,75.91000366210938,41.9040002822876,-2.008059262413501
2020-03-18,100.26942443847656,63.216854095458984,76.44999694824219,45.007500123977664,-2.2750841744607464
2020-03-19,94.6178207397461,62.52435302734375,72.0,47.829500102996825,-2.7057963340411373
2020-03-20,87.4465560913086,58.3136100769043,66.04000091552734,50.27750015258789,-3.0719361116862296
2020-03-23,83.4084701538086,57.79621124267578,61.59000015258789,52.10550012588501,-3.378457332825839
2020-03-24,88.16368865966797,58.87080001831055,61.66999816894531,53.796500015258786,-3.042690532593264
2020-03-25,86.15745544433594,55.44806671142578,63.95000076293945,55.61600008010864,-3.023598358865607
2020-03-26,91.67245483398438,58.79119873046875,61.0,56.708000087738036,-2.747700496387751
2020-03-27,94.05435180664062,57.987247467041016,65.54000091552734,57.97950010299682,-2.506850754115488
2020-03-30,98.17782592773438,60.438880920410156,57.08000183105469,59.16250028610229,-2.2979694477553987
2020-03-31,93.90924072265625,59.50759506225586,53.540000915527344,59.99850034713745,-2.6011795414587744
2020-04-01,93.33720397949219,57.71662902832031,57.060001373291016,61.252000427246095,-2.551611743098367
2020-04-02,97.66558074951172,61.274662017822266,50.90999984741211,61.81650047302246,-2.3856527022953773
2020-04-03,98.24612426757812,62.25370407104492,46.79999923706055,62.059500503540036,-2.3905605668267644
2020-04-06,100.57675170898438,61.87165069580078,45.2400016784668,61.598500633239745,-2.176798525696689
2020-04-07,96.2740249633789,59.435943603515625,46.70000076293945,61.568500709533694,-2.4013920651908407
2020-04-08,98.26319885253906,59.690670013427734,43.349998474121094,61.041000556945804,-2.2503908452789787
2020-04-09,97.88756561279297,58.512611389160156,41.66999816894531,59.35100040435791,-2.2177331915475618
2020-04-13,98.98886108398438,59.92149353027344,41.16999816894531,58.51800022125244,-2.2027701068774608
2020-04-14,103.26598358154297,61.88755798339844,37.7599983215332,56.27150001525879,-1.9548726453846634
2020-04-15,103.48796081542969,59.404109954833984,40.84000015258789,54.51799983978272,-1.8020364993198021
2020-04-16,103.72700500488281,60.9244270324707,40.11000061035156,52.70100002288818,-1.864538628025679
2020-04-17,106.45036315917969,66.8544921875,38.150001525878906,51.00850009918213,-1.9599608528062888
2020-04-20,102.95863342285156,64.68146514892578,43.83000183105469,49.898000144958495,-2.1315887891595966
2020-04-21,102.17323303222656,62.5084228515625,45.40999984741211,49.089000129699706,-2.0790124197958857
2020-04-22,101.93419647216797,64.72126007080078,41.97999954223633,48.104500198364256,-2.2186117503902416
2020-04-23,102.61400604248047,61.91143798828125,41.380001068115234,46.976000213623045,-2.010177946305468
2020-04-24,102.0811538696289,63.391990661621094,35.93000030517578,45.722500228881835,-2.134474422819262
2020-04-27,100.9381332397461,63.598915100097656,33.290000915527344,44.11000022888184,-2.2403692497277774
2020-04-28,100.45687103271484,62.619873046875,33.56999969482422,42.93450012207031,-2.2272365121100077
2020-04-29,100.62013244628906,66.17791748046875,31.229999542236328,41.81900005340576,-2.4063334173801825
2020-04-30,101.29907989501953,66.86245727539062,34.150001525878906,40.673500061035156,-2.387145600852578
2020-05-01,100.39669036865234,63.63872528076172,37.189998626708984,39.9875,-2.287379816362396
2020-05-04,99.49432373046875,63.87751007080078,35.970001220703125,39.44600009918213,-2.37506270107887
2020-05-05,99.70057678222656,62.99401092529297,33.61000061035156,38.86450004577637,-2.310145779702248
2020-05-06,97.19967651367188,61.66468811035156,34.119998931884766,38.235499954223634,-2.445365005558964
2020-05-07,96.40042114257812,61.77614212036133,31.440000534057617,37.64000005722046,-2.5176124105838813
2020-05-08,99.6490249633789,61.680606842041016,27.979999542236328,36.95550012588501,-2.2433126764482907
2020-05-11,99.0989761352539,64.31531524658203,27.56999969482422,36.275500202178954,-2.4315164216577627
2020-05-12,98.44581604003906,62.046756744384766,33.040000915527344,36.03950033187866,-2.362813752174484
2020-05-13,97.9043960571289,61.33835220336914,35.279998779296875,35.76150026321411,-2.369316258699315
2020-05-14,97.80986785888672,61.47365951538086,32.61000061035156,35.38650026321411,-2.3844725077740776
2020-05-15,98.49739837646484,60.701568603515625,31.889999389648438,35.07350015640259,-2.2857158941066675
2020-05-18,99.87246704101562,59.50759506225586,29.299999237060547,34.34700002670288,-2.1071612902642927
2020-05-19,96.63247680664062,57.581302642822266,30.530000686645508,33.60300006866455,-2.2712915815371746
2020-05-20,97.35437774658203,58.81508255004883,27.989999771118164,32.90350008010864,-2.2782795793499524
2020-05-21,95.9277572631836,58.50464630126953,29.530000686645508,32.31100006103516,-2.3796605877615766
2020-05-22,96.76996612548828,58.37728500366211,28.15999984741211,31.92250003814697,-2.302993564271786
2020-05-26,96.28009796142578,58.249942779541016,28.010000228881836,31.658500003814698,-2.336682325623169
2020-05-27,97.87859344482422,59.6190299987793,27.6200008392334,31.361000061035156,-2.278374761203063
2020-05-28,99.7435302734375,59.95332336425781,28.59000015258789,31.229000091552734,-2.141973374579222
2020-05-29,99.62323760986328,61.95125198364258,27.510000228881836,30.89700002670288,-2.260100946145845
2020-06-01,100.76625061035156,59.825965881347656,28.229999542236328,30.449000072479247,-2.0503522429035077
2020-06-02,101.46237182617188,58.3136100769043,26.84000015258789,29.992500019073486,-1.9108081569943756
2020-06-03,101.86630249023438,59.22102737426758,25.65999984741211,29.594999980926513,-1.9264698029321008
2020-06-04,99.73493957519531,61.72040557861328,25.809999465942383,29.179500007629393,-2.2383497434117094
2020-06-05,101.69440460205078,61.09158706665039,24.520000457763672,28.8335000038147,-2.041977181621499
2020-06-08,102.31320190429688,61.26668930053711,25.809999465942383,28.725,-2.000192986668198
2020-06-09,101.70301818847656,61.76021194458008,27.56999969482422,28.725,-2.077460998438083
2020-06-10,102.46788787841797,61.34629440307617,27.56999969482422,28.451499938964844,-1.9916877510896072
2020-06-11,99.91542053222656,58.49541091918945,40.790000915527344,28.727000045776368,-2.04880614702802
2020-06-12,99.36539459228516,58.784507751464844,36.09000015258789,28.901000022888184,-2.110023423107555
2020-06-15,100.28498077392578,59.40288543701172,34.400001525878906,29.026500129699706,-2.067318278192821
2020-06-16,101.52252197265625,59.92488479614258,33.66999816894531,29.245000076293945,-1.9930547872693452
2020-06-17,101.35063171386719,59.23423767089844,33.470001220703125,29.392000102996825,-1.9699052628140032
2020-06-18,102.5108642578125,59.4590950012207,32.939998626708984,29.639500045776366,-1.8859599362926747
2020-06-19,102.20146179199219,62.21360778808594,35.119998931884766,29.91899995803833,-2.0607134048259548
2020-06-22,101.19595336914062,60.768089294433594,31.770000457763672,30.09949998855591,-2.0657577102060554
2020-06-23,101.17876434326172,60.270198822021484,31.3700008392334,30.267500019073488,-2.0402273811630645
2020-06-24,100.05292510986328,60.97688293457031,33.84000015258789,30.57849998474121,-2.171754362294155
2020-06-25,101.3162612915039,60.623538970947266,32.220001220703125,30.760000038146973,-2.0479653728124827
2020-06-26,99.03023529052734,59.884727478027344,34.72999954223633,31.121000003814697,-2.197352090150973
2020-06-29,101.11861419677734,59.876686096191406,31.780000686645508,31.298500061035156,-2.0239068353902128
2020-06-30,102.76008605957031,61.78799057006836,30.43000030517578,31.47800006866455,-1.991392992116856
2020-07-01,103.11246490478516,61.0812873840332,28.6200008392334,31.626000118255615,-1.9239416254960604
2020-07-02,103.88590240478516,61.31416702270508,27.68000030517578,31.719500160217287,-1.8724742993392822
2020-07-06,104.53048706054688,61.643428802490234,27.940000534057617,31.890500164031984,-1.8368995221483884
2020-07-07,105.03755187988281,61.370399475097656,29.43000030517578,32.07150020599365,-1.780111170281
2020-07-08,105.61334991455078,60.71990203857422,28.079999923706055,32.097000217437746,-1.6971936524127307
2020-07-09,105.260986328125,59.99715042114258,29.260000228881836,32.18150024414062,-1.6872572387861735
2020-07-10,106.47274780273438,61.29008483886719,27.290000915527344,31.506500244140625,-1.6568656232522054
2020-07-13,106.61027526855469,61.57917404174805,32.189998626708984,31.31150016784668,-1.6611227277746445
2020-07-14,107.50405883789062,61.988746643066406,29.520000457763672,31.067500114440918,-1.6092510790470567
2020-07-15,106.99700164794922,61.555091857910156,27.760000228881836,30.772000217437743,-1.6277809810207375
2020-07-16,107.220458984375,61.547080993652344,28.0,30.49850015640259,-1.6088351692451
2020-07-17,107.9681167602539,62.24573516845703,25.68000030517578,30.13550024032593,-1.5847192173459408
2020-07-20,107.63296508789062,62.7035026550293,24.459999084472656,29.602500247955323,-1.6372667608377012
2020-07-21,107.48686218261719,61.65950393676758,24.84000015258789,29.256000232696532,-1.592851480497491
2020-07-22,108.40644073486328,61.233863830566406,24.31999969482422,28.903500175476076,-1.4936268877382757
2020-07-23,109.10783386230469,60.67976760864258,26.079999923706055,28.515500164031984,-1.405523435373045
2020-07-24,108.93485260009766,59.13786697387695,25.84000015258789,28.19650011062622,-1.3363799105682301
2020-07-27,109.24620819091797,59.86063003540039,24.739999771118164,27.697000122070314,-1.3497142151530936
2020-07-28,110.59534454345703,59.210140228271484,25.440000534057617,27.380000114440918,-1.2027305760326739
2020-07-29,110.96722412109375,58.631927490234375,24.100000381469727,27.063500118255615,-1.1406197866478829
2020-07-30,113.65686798095703,58.08584213256836,24.760000228881836,26.870500087738037,-0.8882351320238049
2020-07-31,113.39741516113281,55.83726501464844,24.459999084472656,26.70950002670288,-0.7879978627148864
2020-08-03,113.54443359375,57.604000091552734,24.280000686645508,26.526500034332276,-0.8714641366495852
2020-08-04,115.70654296875,56.9213981628418,23.760000228881836,26.243000030517578,-0.6553920042698905
2020-08-05,115.40383911132812,55.411624908447266,22.989999771118164,25.988500022888182,-0.598734516745754
2020-08-06,114.77252960205078,55.259033203125,22.649999618530273,25.657999992370605,-0.6427739289076786
2020-08-07,115.49897766113281,55.692710876464844,22.209999084472656,25.403999900817873,-0.6060700220104815
2020-08-10,115.9746322631836,55.01814270019531,22.1299991607666,24.90099992752075,-0.5301456792517246
2020-08-11,115.22222900390625,54.688865661621094,24.030000686645508,24.626499938964844,-0.5746517679661117
2020-08-12,117.15080261230469,55.283138275146484,22.280000686645508,24.352499961853027,-0.44705296680690126
2020-08-13,117.42753601074219,54.753116607666016,22.1299991607666,24.058999919891356,-0.39543340322160675
2020-08-14,116.83944702148438,55.01011276245117,22.049999237060547,23.877499866485596,-0.4580661421140959
2020-08-17,117.18537139892578,55.53208923339844,21.350000381469727,23.72199993133545,-0.4576666251943775
2020-08-18,118.05885314941406,55.45981216430664,21.510000228881836,23.555499935150145,-0.38139092628645765
2020-08-19,117.41888427734375,52.76152038574219,22.540000915527344,23.466499996185302,-0.28833093460378195
2020-08-20,118.3529281616211,53.04258728027344,22.719999313354492,23.298499965667723,-0.22616703104953523
2020-08-21,118.86318969726562,53.403968811035156,22.540000915527344,23.133500003814696,-0.20345900455439223
2020-08-24,119.78853607177734,53.06668472290039,22.3700008392334,23.01500005722046,-0.10853991887832289
2020-08-25,120.26419830322266,53.04258728027344,22.030000686645508,22.844500064849854,-0.06782953344236649
2020-08-26,119.68477630615234,52.68119812011719,23.270000457763672,22.803000068664552,-0.09626668463798556
2020-08-27,119.52911376953125,52.64105224609375,24.469999313354492,22.788500022888183,-0.1069890302866199
2020-08-28,120.01341247558594,52.40816116333008,22.959999084472656,22.713500022888184,-0.05425968465490172
2020-08-31,119.63288116455078,53.604732513427734,26.40999984741211,22.819999980926514,-0.15056335201944296
2020-09-01,119.5031509399414,52.865909576416016,26.1200008392334,22.938000011444093,-0.12131301851604229
2020-09-02,121.51822662353516,53.63685989379883,26.56999969482422,23.117000007629393,0.0038871552862403676
2020-09-03,119.5723648071289,52.930152893066406,33.599998474121094,23.664499950408935,-0.11905700232074577
2020-09-04,119.3128890991211,53.01047134399414,30.75,24.091499996185302,-0.14490124644448052
2020-09-08,117.5659408569336,51.50872802734375,31.459999084472656,24.557999992370604,-0.2083256349722526
2020-09-09,119.47721099853516,51.80585861206055,28.809999465942383,24.79699993133545,-0.06607392107506875
2020-09-10,118.22319793701172,51.211605072021484,29.709999084472656,25.168499851226805,-0.13779037828563623
2020-09-11,119.46856689453125,52.66513442993164,26.8700008392334,25.405499935150146,-0.11330872224438952
2020-09-14,119.89234161376953,53.83367156982422,25.850000381469727,25.595499992370605,-0.1414626719462208
2020-09-15,119.89234161376953,53.72005844116211,25.59000015258789,25.807499980926515,-0.13531198834690347
2020-09-16,119.08804321289062,53.27375411987305,26.040000915527344,26.03400001525879,-0.1777817685782911
2020-09-17,118.93238067626953,52.77873992919922,26.459999084472656,26.229999923706053,-0.163878869521348
2020-09-18,118.80262756347656,52.786865234375,25.829999923706055,26.385499954223633,-0.1750680326198631
2020-09-21,118.23182678222656,52.105220794677734,27.780000686645508,26.64749994277954,-0.18545327947813947
2020-09-22,119.3128890991211,51.44792175292969,26.860000610351562,26.87199993133545,-0.06030936647378134
2020-09-23,117.88590240478516,51.19635772705078,28.579999923706055,27.199499893188477,-0.16490788384227917
2020-09-24,118.4134292602539,50.51472091674805,28.510000228881836,27.461499881744384,-0.08430355452942703
2020-09-25,119.01884460449219,50.51472091674805,26.3799991607666,27.55699987411499,-0.034148451630500586
2020-09-28,119.35614776611328,51.0015983581543,26.190000534057617,27.71849994659424,-0.032562992625304835
2020-09-29,118.7074966430664,50.39299392700195,26.270000457763672,27.711499977111817,-0.05335185587891162
2020-09-30,120.20368194580078,51.27750778198242,26.3700008392334,27.723999977111816,0.02271330080018918
2020-10-01,120.41987609863281,51.38299560546875,26.700000762939453,27.73050003051758,0.03491291240333809
2020-10-02,119.45123291015625,50.449798583984375,27.6299991607666,27.432000064849852,0.005187083945962099
2020-10-05,120.54962158203125,51.61021423339844,27.959999084472656,27.292500019073486,0.03336060894924914
2020-10-06,120.73988342285156,50.73382568359375,29.479999542236328,27.19350004196167,0.09656780556544609
2020-10-07,121.68256378173828,50.99348068237305,28.059999465942383,27.15600004196167,0.1606063678991402
2020-10-08,122.50414276123047,51.38299560546875,26.360000610351562,26.988500118255615,0.20758215497582833
2020-10-09,123.60252380371094,51.804969787597656,25.0,26.895000076293947,0.2757321163834016
2020-10-12,124.96026611328125,52.38112258911133,25.06999969482422,26.85600004196167,0.357021853338156
2020-10-13,124.7181396484375,52.332427978515625,26.06999969482422,26.880000019073485,0.3395992831122283
2020-10-14,124.57105255126953,51.97539138793945,26.399999618530273,26.897999954223632,0.3467429018656078
2020-10-15,124.38946533203125,51.09086990356445,26.969999313354492,26.923499965667723,0.379584882794755
2020-10-16,124.87382507324219,50.311851501464844,27.40999984741211,27.002499961853026,0.4618850259180538
2020-10-19,122.72900390625,49.151432037353516,29.18000030517578,27.07249994277954,0.3470209256913977
2020-10-20,123.2219467163086,49.13519287109375,29.350000381469727,27.196999931335448,0.3887374813222945
2020-10-21,123.88790130615234,48.859291076660156,28.649999618530273,27.20049991607666,0.458844423782721
2020-10-22,123.01040649414062,49.23257064819336,28.110000610351562,27.180499935150145,0.36594086826582295
2020-10-23,123.81920623779297,49.329952239990234,27.549999237060547,27.238999938964845,0.4276732177411495
2020-10-26,122.87997436523438,48.65641784667969,32.459999084472656,27.552499866485597,0.3863265661772829
2020-10-27,123.80181884765625,48.696998596191406,33.349998474121094,27.906499767303465,0.46049903985604473
2020-10-28,119.71451568603516,47.65018844604492,40.279998779296875,28.60199966430664,0.17856124636603554
2020-10-29,119.63624572753906,47.496009826660156,37.59000015258789,29.146499633789062,0.1804238213589591
2020-10-30,119.22747802734375,47.187644958496094,38.02000045776367,29.665999698638917,0.1632537950261199
2020-11-02,120.44499206542969,47.496009826660156,37.130001068115234,30.124499797821045,0.24742370198978336
2020-11-03,122.81040954589844,47.739444732666016,35.54999923706055,30.427999782562257,0.4302057811497588
2020-11-04,122.30602264404297,48.5833854675293,29.56999969482422,30.50349979400635,0.3427317996332668
2020-11-05,123.81920623779297,48.38862609863281,27.579999923706055,30.56449975967407,0.4786338710339149
2020-11-06,124.55838012695312,47.934207916259766,24.860000610351562,30.55749979019165,0.5644709589523352
2020-11-09,120.0014877319336,47.91797637939453,25.75,30.59149980545044,0.18783793557049006
2020-11-10,121.97555541992188,49.1920051574707,24.799999237060547,30.527999782562254,0.28240563659451295
2020-11-11,123.54959106445312,48.77003860473633,23.450000762939453,30.380499839782715,0.4356492773558693
2020-11-12,123.61917877197266,48.67264938354492,25.350000381469727,30.299499893188475,0.4466865784593649
2020-11-13,125.47148895263672,49.167659759521484,23.100000381469727,30.083999919891358,0.5733411710622559
2020-11-16,123.86266326904297,49.57339859008789,22.450000762939453,29.74749994277954,0.4180939016192352
2020-11-17,123.38438415527344,49.47602462768555,22.709999084472656,29.415499877929687,0.38374283063829956
2020-11-18,121.48855590820312,49.419219970703125,23.84000015258789,29.174999904632568,0.22975984177359
2020-11-19,121.3406982421875,49.20011901855469,23.110000610351562,28.924999904632568,0.22937219004999593
2020-11-20,121.14070129394531,48.77815246582031,23.700000762939453,28.732499980926512,0.2356476575012609
2020-11-23,120.67108917236328,48.59961700439453,22.65999984741211,28.242500019073486,0.20640844285057838
2020-11-24,120.27973937988281,48.89176559448242,21.639999389648438,27.657000064849854,0.15817133968599642
2020-11-25,120.60152435302734,48.283145904541016,21.25,26.70550012588501,0.2177782292618821
2020-11-27,120.54065704345703,48.713226318359375,20.84000015258789,25.86800012588501,0.18945243051196822
2020-11-30,120.7667465209961,49.23257064819336,20.56999969482422,24.995500087738037,0.180066826759904
2020-12-01,121.2015609741211,49.59774398803711,20.770000457763672,24.17750005722046,0.19631922842339417
2020-12-02,120.3232192993164,49.605865478515625,21.170000076293945,23.458500099182128,0.12311410936065817
2020-12-03,119.43619537353516,49.386756896972656,21.280000686645508,23.044000148773193,0.06149129055027965
2020-12-04,119.54924774169922,49.95479202270508,20.790000915527344,22.704500198364258,0.04010524891556769
2020-12-07,119.73188781738281,49.36241912841797,21.299999237060547,22.526500129699706,0.0873052474140079
2020-12-08,120.05364990234375,49.63831329345703,20.68000030517578,22.273000144958495,0.09902523912018767
2020-12-09,118.6274642944336,49.354286193847656,22.270000457763672,22.146500205993654,-0.0037494567656612206
2020-12-10,117.84478759765625,49.05405044555664,22.520000457763672,22.100000190734864,-0.05233573264217174
2020-12-11,118.7143783569336,49.30561065673828,23.309999465942383,21.998000144958496,0.006086014157075759
2020-12-14,118.14044952392578,49.108646392822266,24.719999313354492,22.079000091552736,-0.030797545260248374
2020-12-15,118.83614349365234,48.772178649902344,22.889999389648438,22.101000022888183,0.045051993927256714
2020-12-16,119.37532806396484,48.37004470825195,22.5,22.09050006866455,0.11149062584817987
2020-12-17,120.22758483886719,48.47673416137695,21.93000030517578,21.995000076293945,0.17631923446126702
2020-12-18,120.91458892822266,48.48493957519531,21.56999969482422,21.91800003051758,0.23278926816452944
2020-12-21,119.59273529052734,48.04178237915039,25.15999984741211,21.99099998474121,0.14727270234343204
2020-12-22,118.74920654296875,46.7779655456543,24.229999542236328,22.069499969482422,0.14581066280059557
2020-12-23,118.56655883789062,47.089813232421875,23.309999465942383,22.15299997329712,0.11379684924547089
2020-12-24,119.76665496826172,46.83540344238281,21.530000686645508,22.167000007629394,0.22699076441622484
2020-12-28,120.60152435302734,46.68768310546875,21.700000762939453,22.210000038146973,0.3041519343709116
2020-12-29,120.37543487548828,46.63844299316406,23.079999923706055,22.335500049591065,0.28808746615702374
2020-12-30,119.8101806640625,46.49072265625,22.770000457763672,22.435500049591063,0.2492566254920454
2020-12-31,121.00154113769531,47.811988830566406,22.75,22.514500045776366,0.2764243392896552
2021-01-04,119.8536376953125,49.33024215698242,26.969999313354492,22.798999977111816,0.09913347664348698
2021-01-05,120.61891174316406,49.239959716796875,25.34000015258789,23.026499938964843,0.16741956169102462
2021-01-06,121.88856506347656,50.84026336669922,25.06999969482422,23.214999961853028,0.18596710214062254
2021-01-07,120.74935913085938,51.308040618896484,22.3700008392334,23.299499988555908,0.06626648954012061
2021-01-08,120.69717407226562,51.734779357910156,21.559999465942383,23.263999938964844,0.03884087278589655
2021-01-11,119.8797378540039,51.299827575683594,24.079999923706055,23.34199991226196,-0.005331891768988088
2021-01-12,119.18400573730469,50.94694137573242,23.329999923706055,23.342999935150146,-0.04386497823402348
2021-01-13,119.36662292480469,50.50377655029297,22.209999084472656,23.217499923706054,-0.004744565787471359
2021-01-14,118.09696960449219,51.209556579589844,23.25,23.235499954223634,-0.14813675431016915
2021-01-15,117.2099609375,51.9727783203125,24.34000015258789,23.32749996185303,-0.2629388091379995
2021-01-19,116.18375396728516,55.04207229614258,23.239999771118164,23.392999935150147,-0.5141166537633496
2021-01-20,114.73145294189453,55.79706954956055,21.579999923706055,23.39349994659424,-0.675304608170949
2021-01-21,114.61859130859375,54.968196868896484,21.31999969482422,23.201499938964844,-0.6397817804009396
2021-01-22,113.7349624633789,54.93538284301758,21.90999984741211,23.085499954223632,-0.7112087809293869
2021-01-25,115.6947021484375,55.93660354614258,23.190000534057617,23.079500007629395,-0.6030590368019616
2021-01-26,116.43834686279297,54.7384033203125,23.020000457763672,23.153999996185302,-0.4765853756129489
2021-01-27,112.3176498413086,53.73720932006836,37.209999084472656,23.929499912261964,-0.7637591795008323
2021-01-28,114.0499267578125,53.0806770324707,30.209999084472656,24.285999870300294,-0.5847074743129791
2021-01-29,112.16893005371094,53.83567810058594,33.09000015258789,24.801999855041505,-0.7814105525294037
2021-02-01,112.8338394165039,53.425350189208984,30.239999771118164,25.176499843597412,-0.7041127628725006
2021-02-02,112.67636108398438,53.44997024536133,25.559999465942383,25.105999851226805,-0.7184917752035002
2021-02-03,112.81631469726562,52.94935607910156,22.90999984741211,24.984499835968016,-0.6797956492777472
2021-02-04,112.88632202148438,54.02444076538086,21.770000457763672,24.81949987411499,-0.7321979049429467
2021-02-05,113.3587646484375,56.18278503417969,20.8700008392334,24.74449987411499,-0.8099052771744466
2021-02-08,113.0088119506836,55.780662536621094,21.239999771118164,24.72849988937378,-0.817127061495841
2021-02-09,112.57138061523438,55.2308235168457,21.6299991607666,24.605999851226805,-0.8235989948747328
2021-02-10,112.17767333984375,55.222618103027344,21.989999771118164,24.538999843597413,-0.8557711114136356
2021-02-11,112.27391052246094,54.91896438598633,21.25,24.49099988937378,-0.8313594993957554
2021-02-12,111.65274810791016,54.894344329833984,19.969999313354492,24.326999855041503,-0.8814862964438432
2021-02-16,111.91519927978516,53.17914581298828,21.459999084472656,24.18299980163574,-0.7668879115939361
2021-02-17,112.38764190673828,53.425350189208984,21.5,24.095999813079835,-0.7410776039993744
2021-02-18,113.32376098632812,53.532039642333984,22.489999771118164,24.14149980545044,-0.6693014963495149
2021-02-19,111.2153091430664,52.82626724243164,22.049999237060547,24.177999782562257,-0.8057658786117167
2021-02-22,110.74285888671875,52.61288833618164,23.450000762939453,24.254999828338622,-0.8333538935135335
2021-02-23,111.56525421142578,52.2599983215332,23.110000610351562,24.25099983215332,-0.7461188378421553
2021-02-24,111.687744140625,52.28462219238281,21.34000015258789,24.16699981689453,-0.7373043317394717
2021-02-25,110.74285888671875,51.52962112426758,28.889999389648438,23.75099983215332,-0.7747089644242741
2021-02-26,108.07447052001953,50.38888168334961,27.950000762939453,23.63799991607666,-0.934012948931358
2021-03-01,108.73937225341797,51.2587890625,23.350000381469727,23.15099992752075,-0.9260239980211394
2021-03-02,108.398193359375,51.71015548706055,24.100000381469727,22.84399995803833,-0.97872432656566
2021-03-03,107.75077056884766,51.49678421020508,26.670000076293945,22.89949998855591,-1.0208082005440846
2021-03-04,106.86714172363281,51.890708923339844,28.56999969482422,23.182499980926515,-1.1153375924436115
2021-03-05,110.21792602539062,53.031436920166016,24.65999984741211,23.326999950408936,-0.8995004959971971
2021-03-08,111.38152313232422,53.138118743896484,25.469999313354492,23.55699987411499,-0.8088787577668141
2021-03-09,110.3929214477539,52.79344177246094,24.030000686645508,23.69649991989136,-0.872118790270145
2021-03-10,111.40777587890625,52.44875717163086,22.559999465942383,23.742999935150145,-0.7693838460067328
2021-03-11,111.03157043457031,51.775814056396484,21.90999984741211,23.738999938964845,-0.7641190772911822
2021-03-12,112.1076889038086,51.0952033996582,20.690000534057617,23.710999965667725,-0.6381227101259772
2021-03-15,112.47513580322266,52.3485221862793,20.030000686645508,23.714000034332276,-0.67553291984179
2021-03-16,112.80758666992188,53.12873077392578,19.790000915527344,23.63050012588501,-0.6902295381375331
2021-03-17,112.3526611328125,53.46902084350586,19.229999542236328,23.517000102996825,-0.7463397574392391
2021-03-18,112.59761810302734,53.186824798583984,21.579999923706055,23.47150011062622,-0.7107692409485191
2021-03-19,111.99395751953125,53.50223159790039,20.950000762939453,23.416500186920167,-0.7778541769262548
2021-03-22,113.8924331665039,54.39033889770508,18.8799991607666,23.188000106811522,-0.6686561683445301
