Date,FDX,HD,VIX,AvgVIX,zscore
2023-07-18,247.35609436035156,295.7750244140625,13.300000190734863,13.858999919891357,0.8663870035177766
2023-07-19,245.7415008544922,298.31488037109375,13.760000228881836,13.852999925613403,0.6490297534260867
2023-07-20,248.83851623535156,297.95068359375,13.989999771118164,13.892499923706055,0.859915572085163
2023-07-21,245.18441772460938,299.2392578125,13.600000381469727,13.926999950408936,0.5718386492006803
2023-07-24,244.33462524414062,303.5718994140625,13.90999984741211,13.950499963760375,0.3205027245444604
2023-07-25,245.1749725341797,303.5905456542969,13.859999656677246,13.930999946594238,0.37235542083354356
2023-07-26,253.17247009277344,307.75506591796875,13.1899995803833,13.903499937057495,0.6835893193146103
2023-07-27,250.56643676757812,307.8670959472656,14.40999984741211,13.952499914169312,0.5150231278559289
2023-07-28,253.85231018066406,309.4171447753906,13.329999923706055,13.941999912261963,0.6502564671999195
2023-07-31,254.89097595214844,311.7235107421875,13.630000114440918,13.943999910354615,0.6099790834283954
2023-08-01,253.2008056640625,310.07080078125,13.930000305175781,13.961999940872193,0.5795177036695714
2023-08-02,250.64199829101562,306.7373046875,16.09000015258789,14.057499933242799,0.5714032680110083
2023-08-03,248.81961059570312,307.9978332519531,15.920000076293945,14.08149995803833,0.39948969771056114
2023-08-04,248.3286590576172,304.80438232421875,17.100000381469727,14.194999980926514,0.5146660029172965
2023-08-07,249.61277770996094,307.3629455566406,15.770000457763672,14.230000019073486,0.47825539930784927
2023-08-08,253.29522705078125,306.0929870605469,15.989999771118164,14.2875,0.7672595357016057
2023-08-09,250.67031860351562,306.4664611816406,15.960000038146973,14.408500003814698,0.5855593149032999
2023-08-10,251.66172790527344,307.57757568359375,15.850000381469727,14.520500040054321,0.5969512475673923
2023-08-11,250.944091796875,309.1744079589844,14.84000015258789,14.595500040054322,0.4789536627433425
2023-08-14,252.04888916015625,308.09124755859375,14.819999694824219,14.662500047683716,0.5977540957412477
2023-08-15,250.73643493652344,310.1361389160156,16.459999084472656,14.820499992370605,0.4219705381161495
2023-08-16,250.28321838378906,310.9671630859375,16.780000686645508,14.971500015258789,0.35556078667234564
2023-08-17,250.13211059570312,305.5981140136719,17.889999389648438,15.166499996185303,0.5914947768302924
2023-08-18,247.9981689453125,305.6821594238281,17.299999237060547,15.351499938964844,0.45381641469188866
2023-08-21,245.43936157226562,302.5914611816406,17.1299991607666,15.512499904632568,0.43460405323300944
2023-08-22,244.5329132080078,302.98358154296875,16.969999313354492,15.667999887466431,0.35983009740651056
2023-08-23,245.92092895507812,304.4869079589844,15.979999542236328,15.807499885559082,0.378169015397273
2023-08-24,244.3440704345703,301.2188415527344,17.200000762939453,15.94699993133545,0.42864985618547036
2023-08-25,244.29685974121094,301.47088623046875,15.680000305175781,16.064499950408937,0.41416830668984905
2023-08-28,243.93804931640625,304.3188781738281,15.079999923706055,16.136999940872194,0.2614869553591559
2023-08-29,246.04367065429688,307.5589599609375,14.449999809265137,16.16299991607666,0.24544825045423993
2023-08-30,249.16903686523438,310.6976623535156,13.880000114440918,16.05249991416931,0.2979999097719804
2023-08-31,246.4590606689453,310.38751220703125,13.569999694824219,15.934999895095824,0.14221184152378072
2023-09-01,246.4119110107422,312.99993896484375,13.09000015258789,15.734499883651733,0.019844593764704512
2023-09-05,242.30455017089844,308.0194396972656,14.010000228881836,15.646499872207642,-0.010110131937739875
2023-09-06,243.1071319580078,306.3467712402344,14.449999809265137,15.56949987411499,0.1166814428932562
2023-09-07,241.87020874023438,308.6208801269531,14.399999618530273,15.491499853134155,-0.06484214294784486
