Date,BAC,TXN,VIX,AvgVIX,zscore
2022-01-31,41.44382095336914,158.58981323242188,24.829999923706055,23.18100004196167,2.578118893491491
2022-02-01,42.16239547729492,160.18017578125,21.959999084472656,23.448999977111818,2.7212392484751784
2022-02-02,42.11748504638672,165.96751403808594,22.09000015258789,23.707999992370606,2.5890162021835645
2022-02-03,41.70430374145508,155.14393615722656,24.350000381469727,23.939000034332274,2.7142353741177705
2022-02-04,43.366004943847656,151.45948791503906,23.219999313354492,24.119499969482423,3.199376644470317
2022-02-07,43.57259750366211,150.16067504882812,22.860000610351562,24.324499988555907,3.2772988040110502
2022-02-08,44.35404968261719,152.5286102294922,21.440000534057617,24.426500034332275,3.419573273604991
2022-02-09,44.264225006103516,156.13351440429688,19.959999084472656,24.503999996185303,3.3220266682926765
2022-02-10,44.0576286315918,150.7880096435547,23.90999984741211,24.818499946594237,3.3832467472810865
2022-02-11,43.04264831542969,145.2569122314453,27.360000610351562,25.171000003814697,3.249878120836768
2022-02-14,42.593536376953125,143.5516357421875,28.329999923706055,25.62799997329712,3.175323011508073
2022-02-15,42.92588424682617,146.82086181640625,25.700000762939453,25.773499965667725,3.1884583443111167
2022-02-16,42.82707595825195,148.64979553222656,24.290000915527344,25.795499992370605,3.12589787799868
2022-02-17,41.380950927734375,145.47776794433594,28.110000610351562,25.92150001525879,2.8372712342829245
2022-02-18,41.28215026855469,147.324462890625,27.75,25.866499996185304,2.7743406911389057
2022-02-22,40.92285919189453,147.28024291992188,28.809999465942383,25.811999988555907,2.687053185567787
2022-02-23,40.22224807739258,146.35252380371094,31.020000457763672,25.805000019073486,2.5344663600352213
2022-02-24,39.1623420715332,149.8425750732422,30.31999969482422,25.723000049591064,2.201149517090205
2022-02-25,40.43781280517578,150.9293975830078,27.59000015258789,25.57800006866455,2.4915446253808873
2022-02-28,39.70126724243164,150.19601440429688,30.149999618530273,25.70250005722046,2.3260654129572136
2022-03-01,38.14735412597656,147.81039428710938,33.31999969482422,26.127000045776366,1.9945058243212253
2022-03-02,38.76712417602539,150.293212890625,30.739999771118164,26.566000080108644,2.094678065307088
2022-03-03,38.3519287109375,151.0884246826172,30.479999542236328,26.985500049591064,1.976085740355358
2022-03-04,36.9619026184082,150.18714904785156,31.979999542236328,27.367000007629393,1.6536792091991945
2022-03-07,34.60609436035156,145.6898651123047,36.45000076293945,28.028500080108643,1.1694592190464066
2022-03-08,34.831748962402344,147.85458374023438,35.130001068115234,28.642000102996825,1.1795293434361867
2022-03-09,37.04314041137695,152.37841796875,32.45000076293945,29.192500114440918,1.6277359497297827
2022-03-10,36.709171295166016,152.6346435546875,30.229999542236328,29.706000137329102,1.540373685368793
2022-03-11,36.40229034423828,150.52291870117188,30.75,30.048000144958497,1.5092509984879143
2022-03-14,37.18755340576172,147.30679321289062,31.770000457763672,30.268500137329102,1.769400733159648
2022-03-15,37.45834732055664,152.2547149658203,29.829999923706055,30.3435001373291,1.7322685621127216
2022-03-16,38.63173294067383,155.7977752685547,26.670000076293945,30.392000102996825,1.9461618729792722
2022-03-17,38.83934020996094,157.6885528564453,25.670000076293945,30.461000061035158,1.9575377817542623
2022-03-18,38.72199249267578,159.12881469726562,23.8700008392334,30.249000072479248,1.8985649363397061
2022-03-21,38.6678352355957,159.4468536376953,23.530000686645508,30.038000106811523,1.8786079163573886
2022-03-22,39.87732696533203,161.11679077148438,22.940000534057617,29.744500160217285,2.140592385989992
2022-03-23,38.893489837646484,158.22755432128906,23.56999969482422,29.37200012207031,1.9595450624441264
2022-03-24,38.87543487548828,162.76022338867188,21.670000076293945,28.9395001411438,1.8601904817719463
2022-03-25,39.47115707397461,163.369873046875,20.809999465942383,28.600500106811523,1.9936857724856223
2022-03-28,39.308692932128906,164.05902099609375,19.6299991607666,28.07450008392334,1.9393654791070323
2022-03-29,39.209407806396484,168.76840209960938,18.899999618530273,27.353500080108642,1.816366531078986
2022-03-30,38.812252044677734,165.6229248046875,19.329999923706055,26.78300008773804,1.7847279849885158
2022-03-31,37.20560836791992,162.1151885986328,20.559999465942383,26.28700008392334,1.4637209266661264
2022-04-01,36.916770935058594,160.87820434570312,19.6299991607666,25.669500064849853,1.418709766529511
2022-04-04,36.85359191894531,161.43487548828125,18.56999969482422,24.77550001144409,1.3915403549314398
2022-04-05,36.23078536987305,156.5487518310547,21.030000686645508,24.070499992370607,1.3409518352570227
2022-04-06,35.83364486694336,156.61062622070312,22.100000381469727,23.55299997329712,1.2421497021446901
2022-04-07,35.553829193115234,156.919921875,21.549999237060547,23.11899995803833,1.1669718749832114
2022-04-08,35.80656433105469,153.83627319335938,21.15999984741211,22.639499950408936,1.293600472710731
2022-04-11,35.734352111816406,151.91896057128906,24.3700008392334,22.26949996948242,1.3160225959054659
2022-04-12,35.355255126953125,152.85552978515625,24.260000228881836,21.99099998474121,1.2033329481714405
2022-04-13,35.039337158203125,154.71981811523438,21.81999969482422,21.748499965667726,1.0867270858932179
2022-04-14,33.91107940673828,153.4386749267578,22.700000762939453,21.6,0.8365452747712778
2022-04-18,35.06642532348633,156.00100708007812,22.170000076293945,21.51499996185303,1.066547552838656
2022-04-19,35.716304779052734,158.20986938476562,21.3700008392334,21.40699996948242,1.1798493938730517
2022-04-20,35.79753494262695,158.52798461914062,20.31999969482422,21.27599992752075,1.1931312467588004
2022-04-21,35.120582580566406,156.5929718017578,22.68000030517578,21.23149995803833,1.0674475671171606
2022-04-22,33.90205383300781,153.1294403076172,28.209999084472656,21.558499908447267,0.8408051983491374
2022-04-25,33.658355712890625,153.65957641601562,27.020000457763672,21.86899995803833,0.7698702231040767
2022-04-26,32.90015411376953,148.82652282714844,33.52000045776367,22.563500022888185,0.6849279832591423
2022-04-27,32.719635009765625,149.6658477783203,31.600000381469727,23.198500061035155,0.6230298566713625
