Date,XOM,QCOM,VIX,AvgVIX,zscore
2020-04-23,33.137027740478516,64.71776580810547,41.380001068115234,46.976000213623045,0.019743267592218307
2020-04-24,33.3505744934082,66.67304229736328,35.93000030517578,45.722500228881835,0.0029427853763051006
2020-04-27,33.51072692871094,66.62043762207031,33.290000915527344,44.11000022888184,0.024992003666217615
2020-04-28,34.2962532043457,66.01541137695312,33.56999969482422,42.93450012207031,0.14105588346780162
2020-04-29,36.19524002075195,69.24210357666016,31.229999542236328,41.81900005340576,0.31467103653899026
2020-04-30,35.44021987915039,68.97906494140625,34.150001525878906,40.673500061035156,0.2223795650157241
2020-05-01,32.90060806274414,66.32231903076172,37.189998626708984,39.9875,-0.04763545371117811
2020-05-04,34.227622985839844,66.35740661621094,35.970001220703125,39.44600009918213,0.12432024518551388
2020-05-05,34.189483642578125,68.06716918945312,33.61000061035156,38.86450004577637,0.0803545655511627
2020-05-06,33.54886245727539,69.15443420410156,34.119998931884766,38.235499954223634,-0.0278451051639434
2020-05-07,33.73952102661133,69.11935424804688,31.440000534057617,37.64000005722046,-0.0022242250909617805
2020-05-08,35.219051361083984,70.63626861572266,27.979999542236328,36.95550012588501,0.15578531672966478
2020-05-11,34.883487701416016,70.56610870361328,27.56999969482422,36.275500202178954,0.11370069203041874
2020-05-12,34.3004150390625,68.7598648071289,33.040000915527344,36.03950033187866,0.07899531735583648
2020-05-13,32.59782791137695,68.39158630371094,35.279998779296875,35.76150026321411,-0.13425360703223016
2020-05-14,32.8854866027832,70.03125,32.61000061035156,35.38650026321411,-0.1342066158624455
2020-05-15,32.652252197265625,66.43630981445312,31.889999389648438,35.07350015640259,-0.08256759244601454
2020-05-18,35.2488899230957,70.09261322021484,29.299999237060547,34.34700002670288,0.17207087347356023
2020-05-19,34.16047286987305,68.47050476074219,30.530000686645508,33.60300006866455,0.06737753983351072
2020-05-20,35.2722053527832,70.69762420654297,27.989999771118164,32.90350008010864,0.1613055620847453
2020-05-21,34.64249801635742,68.39158630371094,29.530000686645508,32.31100006103516,0.1319296545934243
2020-05-22,34.673580169677734,69.00537872314453,28.15999984741211,31.92250003814697,0.12197513715433737
2020-05-26,35.69202423095703,68.40913391113281,28.010000228881836,31.658500003814698,0.2681608689089808
2020-05-27,35.94857406616211,69.5226821899414,27.6200008392334,31.361000061035156,0.276158944489468
2020-05-28,35.015655517578125,68.48807525634766,28.59000015258789,31.229000091552734,0.17830781592442183
2020-05-29,35.34994888305664,70.91683197021484,27.510000228881836,30.89700002670288,0.16642628320367386
2020-06-01,35.979671478271484,69.90848541259766,28.229999542236328,30.449000072479247,0.27140696234319395
2020-06-02,36.78042984008789,74.20488739013672,26.84000015258789,29.992500019073486,0.2776497597436191
2020-06-03,38.280879974365234,74.3197250366211,25.65999984741211,29.594999980926513,0.470364802911598
2020-06-04,38.17203903198242,76.0251235961914,25.809999465942383,29.179500007629393,0.417294454121616
2020-06-05,41.266231536865234,78.24295043945312,24.520000457763672,28.8335000038147,0.7695189516841797
2020-06-08,42.55677032470703,80.73470306396484,25.809999465942383,28.725,0.8806882711024266
2020-06-09,41.60830307006836,79.30326080322266,27.56999969482422,28.725,0.789864964771292
2020-06-10,39.37705993652344,80.41661834716797,27.56999969482422,28.451499938964844,0.47399663804459463
2020-06-11,35.90193176269531,74.24024963378906,40.790000915527344,28.727000045776368,0.1624767660238334
2020-06-12,36.67158508300781,75.31822204589844,36.09000015258789,28.901000022888184,0.23808419131726052
2020-06-15,36.64826583862305,76.3343734741211,34.400001525878906,29.026500129699706,0.21186947180553106
2020-06-16,37.47233963012695,79.10004425048828,33.66999816894531,29.245000076293945,0.25606431688269965
2020-06-17,36.25178527832031,79.47115325927734,33.470001220703125,29.392000102996825,0.08870252760952652
2020-06-18,36.47722625732422,79.45347595214844,32.939998626708984,29.639500045776366,0.11845455646919467
2020-06-19,35.74644088745117,78.47268676757812,35.119998931884766,29.91899995803833,0.04569031652684693
2020-06-22,36.08851623535156,78.75543212890625,31.770000457763672,30.09949998855591,0.0837734770461504
2020-06-23,36.306209564208984,78.9498291015625,31.3700008392334,30.267500019073488,0.10767936454895509
2020-06-24,34.59584045410156,78.7642593383789,33.84000015258789,30.57849998474121,-0.11075032790420646
2020-06-25,35.11672592163086,78.60521697998047,32.220001220703125,30.760000038146973,-0.03931155576640383
2020-06-26,33.91169738769531,77.77464294433594,34.72999954223633,31.121000003814697,-0.17724113472813552
2020-06-29,34.455902099609375,78.64940643310547,31.780000686645508,31.298500061035156,-0.126348204928609
2020-06-30,34.76687240600586,80.59332275390625,30.43000030517578,31.47800006866455,-0.13020657147240539
2020-07-01,33.98166275024414,79.32977294921875,28.6200008392334,31.626000118255615,-0.20360606805012493
2020-07-02,34.269317626953125,81.176513671875,27.68000030517578,31.719500160217287,-0.20828310515626938
2020-07-06,34.51033020019531,82.10428619384766,27.940000534057617,31.890500164031984,-0.1980700930089889
2020-07-07,33.61628341674805,81.41506958007812,29.43000030517578,32.07150020599365,-0.2987392688717985
2020-07-08,33.53852844238281,82.6432876586914,28.079999923706055,32.097000217437746,-0.3368779950666026
2020-07-09,32.15468978881836,82.39586639404297,29.260000228881836,32.18150024414062,-0.5113877939363205
2020-07-10,33.15758514404297,81.74202728271484,27.290000915527344,31.506500244140625,-0.36591249930294106
2020-07-13,33.16535568237305,80.69937133789062,32.189998626708984,31.31150016784668,-0.3411173905742843
2020-07-14,34.261539459228516,81.62715148925781,29.520000457763672,31.067500114440918,-0.2195749743157971
2020-07-15,34.69690704345703,81.77737426757812,27.760000228881836,30.772000217437743,-0.1663237534385806
2020-07-16,34.424808502197266,80.58448791503906,28.0,30.49850015640259,-0.17453627965293125
2020-07-17,33.833953857421875,81.49459838867188,25.68000030517578,30.13550024032593,-0.27221616014724387
2020-07-20,33.04096984863281,82.32518005371094,24.459999084472656,29.602500247955323,-0.39439595038428116
2020-07-21,34.71246337890625,81.5653076171875,24.84000015258789,29.256000232696532,-0.15946122049699185
2020-07-22,33.9039306640625,81.821533203125,24.31999969482422,28.903500175476076,-0.27056385039877573
2020-07-23,33.9738883972168,79.23257446289062,26.079999923706055,28.515500164031984,-0.20240101753960366
2020-07-24,33.76398849487305,78.54338073730469,25.84000015258789,28.19650011062622,-0.21400576178792996
2020-07-27,34.261539459228516,81.90988159179688,24.739999771118164,27.697000122070314,-0.22602419089477066
2020-07-28,33.857276916503906,80.80537414550781,25.440000534057617,27.380000114440918,-0.25345831839909205
2020-07-29,34.23044204711914,82.20149230957031,24.100000381469727,27.063500118255615,-0.23672436321034176
2020-07-30,32.55119323730469,94.71329498291016,24.760000228881836,26.870500087738037,-0.7407361762723242
2020-07-31,32.71444320678711,93.31718444824219,24.459999084472656,26.70950002670288,-0.6876376608112617
2020-08-03,32.846614837646484,96.83393096923828,24.280000686645508,26.526500034332276,-0.7506497999377467
2020-08-04,33.795082092285156,98.03562927246094,23.760000228881836,26.243000030517578,-0.654585917783777
2020-08-05,34.09050750732422,98.4244155883789,22.989999771118164,25.988500022888182,-0.6249946782822685
2020-08-06,33.927242279052734,98.1328353881836,22.649999618530273,25.657999992370605,-0.6395981012837677
2020-08-07,33.771759033203125,95.64989471435547,22.209999084472656,25.403999900817873,-0.6032023946658802
2020-08-10,34.603614807128906,93.97989654541016,22.1299991607666,24.90099992752075,-0.4568146090736936
2020-08-11,34.96123123168945,96.16239166259766,24.030000686645508,24.626499938964844,-0.4600425019615364
2020-08-12,34.95330810546875,102.31226348876953,22.280000686645508,24.352499961853027,-0.6013556514990996
2020-08-13,34.09711456298828,100.20927429199219,22.1299991607666,24.058999919891356,-0.664848074979855
2020-08-14,34.247737884521484,100.50088500976562,22.049999237060547,23.877499866485596,-0.6518911216455892
2020-08-17,33.80378341674805,99.12244415283203,21.350000381469727,23.72199993133545,-0.6782439417464454
2020-08-18,33.63730239868164,98.98991394042969,21.510000228881836,23.555499935150145,-0.6968940196470071
2020-08-19,33.26470184326172,98.11516571044922,22.540000915527344,23.466499996185302,-0.7254471879840005
2020-08-20,32.75733184814453,97.77938842773438,22.719999313354492,23.298499965667723,-0.7838393761526363
2020-08-21,32.511573791503906,99.8470230102539,22.540000915527344,23.133500003814696,-0.8629969245886788
2020-08-24,33.470829010009766,102.41830444335938,22.3700008392334,23.01500005722046,-0.7967695061366589
2020-08-25,32.40850830078125,102.45364379882812,22.030000686645508,22.844500064849854,-0.9358727368563287
2020-08-26,31.718788146972656,102.53316497802734,23.270000457763672,22.803000068664552,-1.0274771596023986
2020-08-27,31.504741668701172,102.51548767089844,24.469999313354492,22.788500022888183,-1.0549393505506963
2020-08-28,32.25788116455078,104.4417495727539,22.959999084472656,22.713500022888184,-1.0008316725365438
2020-08-31,31.66330337524414,105.23696899414062,26.40999984741211,22.819999980926514,-1.09637552376136
2020-09-01,31.258989334106445,107.80827331542969,26.1200008392334,22.938000011444093,-1.2076634803344997
2020-09-02,31.0687255859375,109.42504119873047,26.56999969482422,23.117000007629393,-1.2693120622980145
2020-09-03,31.005308151245117,103.42877197265625,33.599998474121094,23.664499950408935,-1.1407900628190983
2020-09-04,30.981521606445312,103.02013397216797,30.75,24.091499996185302,-1.1345654501510667
2020-09-08,30.268022537231445,97.512451171875,31.459999084472656,24.557999992370604,-1.101818558891939
2020-09-09,30.085689544677734,101.28787994384766,28.809999465942383,24.79699993133545,-1.21167482986939
2020-09-10,29.332550048828125,99.88431549072266,29.709999084472656,25.168499851226805,-1.277705500949602
2020-09-11,29.253284454345703,100.75487518310547,26.8700008392334,25.405499935150146,-1.3078825170495298
2020-09-14,29.063011169433594,100.79042053222656,25.850000381469727,25.595499992370605,-1.3334638551196532
2020-09-15,28.75383186340332,103.5620346069336,25.59000015258789,25.807499980926515,-1.4369359614022161
2020-09-16,29.97469711303711,101.76759338378906,26.040000915527344,26.03400001525879,-1.2370667708126384
2020-09-17,29.96677017211914,102.05184936523438,26.459999084472656,26.229999923706053,-1.244582754060864
2020-09-18,29.483182907104492,98.3297348022461,25.829999923706055,26.385499954223633,-1.222634746727443
2020-09-21,28.88067626953125,99.42237091064453,27.780000686645508,26.64749994277954,-1.3259950318543305
2020-09-22,28.167177200317383,101.1102294921875,26.860000610351562,26.87199993133545,-1.4573820773698125
2020-09-23,27.26342010498047,98.22313690185547,28.579999923706055,27.199499893188477,-1.5091807179298558
2020-09-24,27.20792579650879,99.66223907470703,28.510000228881836,27.461499881744384,-1.5492318351788537
2020-09-25,27.46161460876465,101.71427917480469,26.3799991607666,27.55699987411499,-1.5630136918277673
2020-09-28,27.99277114868164,105.24099731445312,26.190000534057617,27.71849994659424,-1.5743118511334986
2020-09-29,27.17621421813965,104.272705078125,26.270000457763672,27.711499977111817,-1.6585272346456283
2020-09-30,27.215848922729492,104.5392074584961,26.3700008392334,27.723999977111816,-1.6594464856778823
2020-10-01,26.2645320892334,106.17373657226562,26.700000762939453,27.73050003051758,-1.8205771186015172
2020-10-02,26.145614624023438,102.57597351074219,27.6299991607666,27.432000064849852,-1.7539914713874347
2020-10-05,26.748119354248047,107.06204986572266,27.959999084472656,27.292500019073486,-1.7778846862900237
2020-10-06,26.47064971923828,106.19151306152344,29.479999542236328,27.19350004196167,-1.7941493989538926
2020-10-07,26.55785369873047,109.29177856445312,28.059999465942383,27.15600004196167,-1.8535154626547292
2020-10-08,27.953134536743164,108.6788330078125,26.360000610351562,26.988500118255615,-1.657890672674057
2020-10-09,27.540889739990234,110.92631530761719,25.0,26.895000076293947,-1.7628245424345876
2020-10-12,27.453683853149414,112.5430908203125,25.06999969482422,26.85600004196167,-1.811056817404119
2020-10-13,27.128650665283203,113.22708892822266,26.06999969482422,26.880000019073485,-1.8689732692464909
2020-10-14,27.07316017150879,115.37688446044922,26.399999618530273,26.897999954223632,-1.92523516471616
2020-10-15,27.310985565185547,114.22203826904297,26.969999313354492,26.923499965667723,-1.867931486479067
2020-10-16,27.03351593017578,114.62181091308594,27.40999984741211,27.002499961853026,-1.9131725998885842
2020-10-19,26.494430541992188,114.07990264892578,29.18000030517578,27.07249994277954,-1.9709916717813434
2020-10-20,26.716405868530273,113.97332000732422,29.350000381469727,27.196999931335448,-1.9396628396741449
2020-10-21,26.288311004638672,114.19540405273438,28.649999618530273,27.20049991607666,-2.000459775857419
2020-10-22,27.636022567749023,114.04438018798828,28.110000610351562,27.180499935150145,-1.8215644100275368
2020-10-23,27.08108139038086,114.48854064941406,27.549999237060547,27.238999938964845,-1.9039403775845036
2020-10-26,26.438932418823242,112.10779571533203,32.459999084472656,27.552499866485597,-1.9332318813173461
2020-10-27,26.018768310546875,111.85017395019531,33.349998474121094,27.906499767303465,-1.9820540282244639
2020-10-28,25.027803421020508,108.00370025634766,40.279998779296875,28.60199966430664,-2.0233217572151574
2020-10-29,26.137685775756836,112.32101440429688,37.59000015258789,29.146499633789062,-1.9773129898827848
2020-10-30,25.86021614074707,109.58492279052734,38.02000045776367,29.665999698638917,-1.9510234541704938
2020-11-02,26.946313858032227,110.12682342529297,37.130001068115234,30.124499797821045,-1.821991974276231
2020-11-03,26.486509323120117,111.4415512084961,35.54999923706055,30.427999782562257,-1.9118407572332814
2020-11-04,26.34380340576172,114.56849670410156,29.56999969482422,30.50349979400635,-2.0017459870476735
2020-11-05,26.29623794555664,129.17269897460938,27.579999923706055,30.56449975967407,-2.341067484506984
2020-11-06,25.987062454223633,128.81736755371094,24.860000610351562,30.55749979019165,-2.3732118865303304
2020-11-09,29.277069091796875,126.6854019165039,25.75,30.59149980545044,-1.8962745631407385
2020-11-10,29.926576614379883,124.46451568603516,24.799999237060547,30.527999782562254,-1.761059560744567
2020-11-11,29.618053436279297,131.1980743408203,23.450000762939453,30.380499839782715,-1.9548202086063158
2020-11-12,28.603185653686523,127.84020233154297,25.350000381469727,30.299499893188475,-2.010344962441945
2020-11-13,29.293298721313477,128.15106201171875,23.100000381469727,30.083999919891358,-1.9275941733845217
2020-11-16,30.982051849365234,132.42398071289062,22.450000762939453,29.74749994277954,-1.8052130309046952
2020-11-17,31.3961124420166,132.13088989257812,22.709999084472656,29.415499877929687,-1.7446234313645554
2020-11-18,30.21074867248535,130.62957763671875,23.84000015258789,29.174999904632568,-1.8646930954143186
2020-11-19,30.365001678466797,131.0559539794922,23.110000610351562,28.924999904632568,-1.854337687406254
2020-11-20,29.99152946472168,129.72348022460938,23.700000762939453,28.732499980926512,-1.872563381044611
2020-11-23,31.95632553100586,127.76025390625,22.65999984741211,28.242500019073486,-1.5719962536149776
2020-11-24,34.08349609375,129.63462829589844,21.639999389648438,27.657000064849854,-1.3378281827302185
2020-11-25,33.133583068847656,127.99121856689453,21.25,26.70550012588501,-1.4240046200513365
2020-11-27,32.63020324707031,127.76910400390625,20.84000015258789,25.86800012588501,-1.4844700557345853
2020-11-30,30.95769500732422,130.73619079589844,20.56999969482422,24.995500087738037,-1.7698845598756292
2020-12-01,31.258087158203125,134.36944580078125,20.770000457763672,24.17750005722046,-1.8136547021124056
2020-12-02,32.4272346496582,133.80740356445312,21.170000076293945,23.458500099182128,-1.64862997830368
2020-12-03,32.64643859863281,133.74490356445312,21.280000686645508,23.044000148773193,-1.618667482458359
2020-12-04,33.839935302734375,140.62353515625,20.790000915527344,22.704500198364258,-1.6201984134060468
2020-12-07,33.20664978027344,140.98045349121094,21.299999237060547,22.526500129699706,-1.7107835214400773
2020-12-08,34.29459762573242,141.67633056640625,20.68000030517578,22.273000144958495,-1.5850234649763468
2020-12-09,34.74925231933594,139.19610595703125,22.270000457763672,22.146500205993654,-1.4692595369345474
2020-12-10,35.731658935546875,138.95518493652344,22.520000457763672,22.100000190734864,-1.3358704179971472
2020-12-11,35.561153411865234,128.72203063964844,23.309999465942383,21.998000144958496,-1.1246440800498787
2020-12-14,34.27836227416992,130.51527404785156,24.719999313354492,22.079000091552736,-1.3325477055263975
2020-12-15,34.944114685058594,132.36207580566406,22.889999389648438,22.101000022888183,-1.2880038986742677
2020-12-16,35.47996520996094,133.5933074951172,22.5,22.09050006866455,-1.2463297699427407
2020-12-17,35.30134201049805,133.40594482421875,21.93000030517578,21.995000076293945,-1.2653098090627046
2020-12-18,34.69241714477539,131.52346801757812,21.56999969482422,21.91800003051758,-1.301641814857142
2020-12-21,34.05914306640625,130.9702606201172,25.15999984741211,21.99099998474121,-1.3714650049644737
2020-12-22,33.482688903808594,130.5598907470703,24.229999542236328,22.069499969482422,-1.4371493492853262
2020-12-23,33.91299819946289,131.11305236816406,23.309999465942383,22.15299997329712,-1.3937478751891526
2020-12-24,33.77497863769531,132.74571228027344,21.530000686645508,22.167000007629394,-1.4489576070242143
2020-12-28,33.88864517211914,131.80894470214844,21.700000762939453,22.210000038146973,-1.4127919048123634
2020-12-29,33.507049560546875,132.47808837890625,23.079999923706055,22.335500049591065,-1.477733040164953
2020-12-30,33.77497863769531,133.78062438964844,22.770000457763672,22.435500049591063,-1.4725644754603031
2020-12-31,33.466453552246094,135.91293334960938,22.75,22.514500045776366,-1.561368539832266
2021-01-04,33.69377899169922,132.48696899414062,26.969999313354492,22.798999977111816,-1.4536264337364906
2021-01-05,35.31759262084961,135.99319458007812,25.34000015258789,23.026499938964843,-1.3222107151403784
2021-01-06,36.21879577636719,134.8869171142578,25.06999969482422,23.214999961853028,-1.1796537666809395
2021-01-07,36.50296401977539,138.9105987548828,22.3700008392334,23.299499988555908,-1.2344418304715168
2021-01-08,36.908912658691406,139.74923706054688,21.559999465942383,23.263999938964844,-1.2007235907661213
2021-01-11,38.029327392578125,139.27638244628906,24.079999923706055,23.34199991226196,-1.0440775053188769
2021-01-12,38.87370300292969,137.79537963867188,23.329999923706055,23.342999935150146,-0.9003709175205595
2021-01-13,39.31211471557617,140.44512939453125,22.209999084472656,23.217499923706054,-0.9037388739808451
2021-01-14,40.84661865234375,143.5052490234375,23.25,23.235499954223634,-0.7737739428446566
2021-01-15,38.88182067871094,140.1507110595703,24.34000015258789,23.32749996185303,-0.9530404267970711
2021-01-19,39.65311813354492,146.11036682128906,23.239999771118164,23.392999935150147,-0.9885726267931334
2021-01-20,40.21333312988281,146.85092163085938,21.579999923706055,23.39349994659424,-0.9325340468601269
2021-01-21,39.06044387817383,146.9847412109375,21.31999969482422,23.201499938964844,-1.0856742332669653
2021-01-22,38.50835418701172,144.90594482421875,21.90999984741211,23.085499954223632,-1.1101290618038966
2021-01-25,38.07804870605469,146.6724395751953,23.190000534057617,23.079500007629395,-1.2064425738848865
2021-01-26,37.24178695678711,145.0219268798828,23.020000457763672,23.153999996185302,-1.2776614152505423
2021-01-27,36.81959915161133,137.0994873046875,37.209999084472656,23.929499912261964,-1.151908645689441
2021-01-28,37.39605712890625,138.77676391601562,30.209999084472656,24.285999870300294,-1.1151225879673012
2021-01-29,36.40552520751953,139.42808532714844,33.09000015258789,24.801999855041505,-1.2589309317468536
2021-02-01,36.47048568725586,144.1566162109375,30.239999771118164,25.176499843597412,-1.3583342989847
2021-02-02,37.04692840576172,147.011474609375,25.559999465942383,25.105999851226805,-1.3484114636270428
2021-02-03,38.50022888183594,144.79893493652344,22.90999984741211,24.984499835968016,-1.1087458966100836
2021-02-04,39.23905563354492,132.01412963867188,21.770000457763672,24.81949987411499,-0.7209346280699469
2021-02-05,40.55432891845703,130.1138153076172,20.8700008392334,24.74449987411499,-0.5063600059910158
2021-02-08,42.29991149902344,131.48777770996094,21.239999771118164,24.72849988937378,-0.3104539212436673
2021-02-09,41.804500579833984,130.35467529296875,21.6299991607666,24.605999851226805,-0.34910184007177997
2021-02-10,42.2090950012207,129.8104705810547,21.989999771118164,24.538999843597413,-0.2840165494181048
2021-02-11,41.1522102355957,129.86402893066406,21.25,24.49099988937378,-0.4228276919126453
2021-02-12,41.71368408203125,132.0230712890625,19.969999313354492,24.326999855041503,-0.3989816480169562
2021-02-16,42.96871566772461,131.29148864746094,21.459999084472656,24.18299980163574,-0.21890888992072952
2021-02-17,43.63752746582031,129.141357421875,21.5,24.095999813079835,-0.08279473782760974
2021-02-18,42.952213287353516,128.39193725585938,22.489999771118164,24.14149980545044,-0.1549170020606589
2021-02-19,43.24120330810547,129.31085205078125,22.049999237060547,24.177999782562257,-0.13825604632805547
2021-02-22,44.834774017333984,124.4217758178711,23.450000762939453,24.254999828338622,0.18072360794244188
2021-02-23,45.45402908325195,122.33409881591797,23.110000610351562,24.25099983215332,0.3089616557262578
2021-02-24,46.8164176940918,125.88495635986328,21.34000015258789,24.16699981689453,0.40532595133075305
2021-02-25,46.0402717590332,120.91556549072266,28.889999389648438,23.75099983215332,0.41763851409774955
2021-02-26,44.89256286621094,121.50438690185547,27.950000762939453,23.63799991607666,0.2547939055495672
2021-03-01,46.56871032714844,124.44853210449219,23.350000381469727,23.15099992752075,0.40584398759203716
2021-03-02,46.296234130859375,122.26273345947266,24.100000381469727,22.84399995803833,0.4202311281273735
2021-03-03,46.66779327392578,118.02267456054688,26.670000076293945,22.89949998855591,0.5653200577818623
2021-03-04,48.47604751586914,114.5625,28.56999969482422,23.182499980926515,0.8796540960293969
2021-03-05,50.3090705871582,116.31050872802734,24.65999984741211,23.326999950408936,1.0784113447752222
2021-03-08,50.25952911376953,110.43897247314453,25.469999313354492,23.55699987411499,1.2058945497822742
2021-03-09,49.4833869934082,115.73680114746094,24.030000686645508,23.69649991989136,0.9840071405700053
2021-03-10,51.002647399902344,114.625244140625,22.559999465942383,23.742999935150145,1.2071456616315719
2021-03-11,50.622825622558594,118.09439086914062,21.90999984741211,23.738999938964845,1.0785659658421998
2021-03-12,51.167789459228516,116.5167007446289,20.690000534057617,23.710999965667725,1.185499428320112
2021-03-15,49.86320877075195,118.00474548339844,20.030000686645508,23.714000034332276,0.9817208886740258
2021-03-16,48.80632019042969,119.80655670166016,19.790000915527344,23.63050012588501,0.8030307177676733
2021-03-17,49.020999908447266,120.04857635498047,19.229999542236328,23.517000102996825,0.8254579840394438
2021-03-18,46.90724563598633,116.31050872802734,21.579999923706055,23.47150011062622,0.6355482839925577
2021-03-19,46.64302062988281,117.44898223876953,20.950000762939453,23.416500186920167,0.575181268655652
2021-03-22,46.164127349853516,120.20096588134766,18.8799991607666,23.188000106811522,0.4500629043833069
