Date,META,FDX,VIX,AvgVIX,zscore
2020-06-29,218.92201232910156,121.1085433959961,31.780000686645508,31.298500061035156,1.2659309530288623
2020-06-30,225.3019561767578,126.21212005615234,30.43000030517578,31.47800006866455,1.2823289946263436
2020-07-01,235.7003631591797,141.00979614257812,28.6200008392334,31.626000118255615,1.1702915482787832
2020-07-02,231.6024932861328,139.94766235351562,27.68000030517578,31.719500160217287,1.1123037282927846
2020-07-06,238.40908813476562,140.6587677001953,27.940000534057617,31.890500164031984,1.231174910443799
2020-07-07,238.98455810546875,142.7019500732422,29.43000030517578,32.07150020599365,1.198756503256684
2020-07-08,241.68338012695312,142.71994018554688,28.079999923706055,32.097000217437746,1.251542002258154
2020-07-09,242.5962371826172,140.1817169189453,29.260000228881836,32.18150024414062,1.3238842503672141
2020-07-10,243.1617889404297,142.7469482421875,27.290000915527344,31.506500244140625,1.2800904389109913
2020-07-13,237.1390380859375,140.6226806640625,32.189998626708984,31.31150016784668,1.2069258802602867
2020-07-14,237.86337280273438,142.66595458984375,29.520000457763672,31.067500114440918,1.1774383671456747
2020-07-15,238.40908813476562,145.14122009277344,27.760000228881836,30.772000217437743,1.1351804225248725
2020-07-16,239.0540313720703,149.5067138671875,28.0,30.49850015640259,1.0543970072701394
2020-07-17,240.1454620361328,149.39869689941406,25.68000030517578,30.13550024032593,1.0782130488140644
2020-07-20,243.50906372070312,147.73355102539062,24.459999084472656,29.602500247955323,1.1801410834393675
2020-07-21,239.8676300048828,148.96669006347656,24.84000015258789,29.256000232696532,1.0819910419859835
2020-07-22,238.00228881835938,148.6426239013672,24.31999969482422,28.903500175476076,1.052181150645226
2020-07-23,230.78887939453125,149.40769958496094,26.079999923706055,28.515500164031984,0.8936817932782802
2020-07-24,228.91360473632812,148.55259704589844,25.84000015258789,28.19650011062622,0.8750486700828561
2020-07-27,231.68190002441406,153.5931854248047,24.739999771118164,27.697000122070314,0.8216408491551986
2020-07-28,228.3282012939453,150.25379943847656,25.440000534057617,27.380000114440918,0.8270830596501078
2020-07-29,231.4735107421875,152.61209106445312,24.100000381469727,27.063500118255615,0.8385460153951012
2020-07-30,232.6741180419922,155.45639038085938,24.760000228881836,26.870500087738037,0.8012873198375519
2020-07-31,251.69482421875,151.5769500732422,24.459999084472656,26.70950002670288,1.2591038547667777
2020-08-03,249.99815368652344,152.3150177001953,24.280000686645508,26.526500034332276,1.2098707722781856
2020-08-04,247.8847198486328,153.6112060546875,23.760000228881836,26.243000030517578,1.140474338630454
2020-08-05,247.18026733398438,154.54727172851562,22.989999771118164,25.988500022888182,1.1065491617990604
2020-08-06,263.2144470214844,155.0333709716797,22.649999618530273,25.657999992370605,1.4120359994722975
2020-08-07,266.3498229980469,165.19544982910156,22.209999084472656,25.403999900817873,1.2561803252837616
2020-08-10,260.9521789550781,180.00213623046875,22.1299991607666,24.90099992752075,0.8327444494583356
2020-08-11,254.13568115234375,176.82479858398438,24.030000686645508,24.626499938964844,0.7664940532362505
2020-08-12,257.86639404296875,181.78436279296875,22.280000686645508,24.352499961853027,0.7337824590970148
2020-08-13,259.2654113769531,183.49449157714844,22.1299991607666,24.058999919891356,0.7247216962193135
2020-08-14,259.2058410644531,187.76100158691406,22.049999237060547,23.877499866485596,0.6321781249845926
2020-08-17,259.1265869140625,185.99681091308594,21.350000381469727,23.72199993133545,0.6683979349662732
2020-08-18,260.29730224609375,186.2938232421875,21.510000228881836,23.555499935150145,0.6851020485510982
2020-08-19,260.5453796386719,187.11294555664062,22.540000915527344,23.466499996185302,0.6724475279872839
2020-08-20,266.9154052734375,187.95901489257812,22.719999313354492,23.298499965667723,0.7798273164594712
2020-08-21,264.9309997558594,189.4622039794922,22.540000915527344,23.133500003814696,0.7085398821407302
2020-08-24,269.27685546875,195.6818389892578,22.3700008392334,23.01500005722046,0.6609623126602326
2020-08-25,278.6334533691406,192.9005889892578,22.030000686645508,22.844500064849854,0.904863258166128
2020-08-26,301.5436706542969,194.21470642089844,23.270000457763672,22.803000068664552,1.3280856416609688
2020-08-27,290.9369201660156,196.4109649658203,24.469999313354492,22.788500022888183,1.0720828025822333
2020-08-28,291.3734436035156,199.73231506347656,22.959999084472656,22.713500022888184,1.0095541923983413
2020-08-31,290.9170227050781,197.8781280517578,26.40999984741211,22.819999980926514,1.0402705891798962
2020-09-01,293.1396179199219,202.9366912841797,26.1200008392334,22.938000011444093,0.9757267305622745
2020-09-02,300.1446228027344,205.14193725585938,26.56999969482422,23.117000007629393,1.06650893779601
2020-09-03,288.8531799316406,199.46414184570312,33.599998474121094,23.664499950408935,0.9656443816510155
2020-09-04,280.5285339355469,204.11289978027344,30.75,24.091499996185302,0.7020805719679163
2020-09-08,269.04864501953125,199.536376953125,31.459999084472656,24.557999992370604,0.5739189183172119
2020-09-09,271.5887451171875,203.7788848876953,28.809999465942383,24.79699993133545,0.5331067019647898
2020-09-10,266.0025329589844,202.59640502929688,29.709999084472656,25.168499851226805,0.4483736325249628
2020-09-11,264.5340881347656,210.1337127685547,26.8700008392334,25.405499935150146,0.2580270039956506
2020-09-14,264.0776672363281,213.33824157714844,25.850000381469727,25.595499992370605,0.1804078754513098
2020-09-15,270.2988586425781,213.63612365722656,25.59000015258789,25.807499980926515,0.296595179270438
2020-09-16,261.4681396484375,225.93960571289062,26.040000915527344,26.03400001525879,-0.1408696610576502
2020-09-17,252.83590698242188,220.324951171875,26.459999084472656,26.229999923706053,-0.19069606067918254
2020-09-18,250.56369018554688,219.15145874023438,25.829999923706055,26.385499954223633,-0.21033101228377624
2020-09-21,246.21778869628906,215.50465393066406,27.780000686645508,26.64749994277954,-0.21785309328296654
2020-09-22,252.7664031982422,219.72918701171875,26.860000610351562,26.87199993133545,-0.17930672994335448
2020-09-23,247.0810546875,217.923828125,28.579999923706055,27.199499893188477,-0.25265359222649314
2020-09-24,247.5870819091797,220.45132446289062,28.510000228881836,27.461499881744384,-0.29681200667656615
2020-09-25,252.83590698242188,225.82223510742188,26.3799991607666,27.55699987411499,-0.30842379320602925
2020-09-28,254.8203125,229.67662048339844,26.190000534057617,27.71849994659424,-0.3518721267237199
2020-09-29,259.7516174316406,228.82815551757812,26.270000457763672,27.711499977111817,-0.2365477556946569
2020-09-30,259.8607482910156,227.04086303710938,26.3700008392334,27.723999977111816,-0.19612174412136368
2020-10-01,264.55389404296875,229.35166931152344,26.700000762939453,27.73050003051758,-0.15314720555030084
2020-10-02,257.9160461425781,230.36270141601562,27.6299991607666,27.432000064849852,-0.30557446201946464
2020-10-05,262.5893249511719,233.98243713378906,27.959999084472656,27.292500019073486,-0.2910228643732025
2020-10-06,256.6459655761719,234.0365753173828,29.479999542236328,27.19350004196167,-0.4092751994914722
2020-10-07,256.11016845703125,242.1516571044922,28.059999465942383,27.15600004196167,-0.5936206829924525
2020-10-08,261.706298828125,244.6790771484375,26.360000610351562,26.988500118255615,-0.5374949353315428
2020-10-09,262.3908996582031,245.12139892578125,25.0,26.895000076293947,-0.5334798849632209
2020-10-12,273.6029357910156,246.88169860839844,25.06999969482422,26.85600004196167,-0.35028416668243195
2020-10-13,273.9898681640625,246.19558715820312,26.06999969482422,26.880000019073485,-0.32796752841024956
2020-10-14,269.7035217285156,249.35496520996094,26.399999618530273,26.897999954223632,-0.4800748990013788
2020-10-15,264.64324951171875,254.65362548828125,26.969999313354492,26.923499965667723,-0.6932437980936917
2020-10-16,263.859375,256.2423095703125,27.40999984741211,27.002499961853026,-0.7427099317292744
2020-10-19,259.3645935058594,254.52737426757812,29.18000030517578,27.07249994277954,-0.7945373473677952
2020-10-20,265.4767150878906,259.4288330078125,29.350000381469727,27.196999931335448,-0.7790873186705698
2020-10-21,276.5597229003906,254.80709838867188,28.649999618530273,27.20049991607666,-0.46175843996888405
2020-10-22,275.9544372558594,249.0931854248047,28.110000610351562,27.180499935150145,-0.35131648153495065
2020-10-23,282.5725402832031,255.96250915527344,27.549999237060547,27.238999938964845,-0.36804091801534555
2020-10-26,274.9522705078125,250.6006622314453,32.459999084472656,27.552499866485597,-0.40334418972023856
2020-10-27,281.0842590332031,247.7030792236328,33.349998474121094,27.906499767303465,-0.22048145452783757
2020-10-28,265.5858154296875,234.68650817871094,40.279998779296875,28.60199966430664,-0.24706570552819987
2020-10-29,278.643310546875,241.03228759765625,37.59000015258789,29.146499633789062,-0.12571260960226274
2020-10-30,261.0613098144531,234.2171173095703,38.02000045776367,29.665999698638917,-0.32615283385663324
2020-11-02,259.32489013671875,240.99620056152344,37.130001068115234,30.124499797821045,-0.5055411157057552
2020-11-03,263.2342224121094,247.7662811279297,35.54999923706055,30.427999782562257,-0.5735069715156071
2020-11-04,285.14239501953125,242.90985107421875,29.56999969482422,30.50349979400635,-0.03788025639230058
2020-11-05,292.3854675292969,251.90953063964844,27.579999923706055,30.56449975967407,-0.08791476033684874
2020-11-06,291.1253967285156,252.54147338867188,24.860000610351562,30.55749979019165,-0.12627345529560496
2020-11-09,276.5993957519531,238.19793701171875,25.75,30.59149980545044,-0.10528137184672602
2020-11-10,270.3087158203125,241.25799560546875,24.799999237060547,30.527999782562254,-0.2947500765214484
2020-11-11,274.32720947265625,241.74542236328125,23.450000762939453,30.380499839782715,-0.2260183787660344
2020-11-12,272.9381103515625,241.15872192382812,25.350000381469727,30.299499893188475,-0.24082112471282144
2020-11-13,274.7936096191406,245.44644165039062,23.100000381469727,30.083999919891358,-0.29608922409230903
2020-11-16,276.7878723144531,252.59559631347656,22.450000762939453,29.74749994277954,-0.40990287697841393
2020-11-17,272.8587646484375,257.3074645996094,22.709999084472656,29.415499877929687,-0.5882196554355225
2020-11-18,269.8523254394531,255.0057373046875,23.84000015258789,29.174999904632568,-0.5981580230566605
2020-11-19,270.8147888183594,252.61363220214844,23.110000610351562,28.924999904632568,-0.5279676681017206
2020-11-20,267.60003662109375,249.76113891601562,23.700000762939453,28.732499980926512,-0.5302151143264761
2020-11-23,266.33990478515625,258.4810485839844,22.65999984741211,28.242500019073486,-0.7417838212968079
2020-11-24,274.7637634277344,263.292236328125,21.639999389648438,27.657000064849854,-0.6788559588515763
2020-11-25,273.4441833496094,260.2411804199219,21.25,26.70550012588501,-0.6395133820593446
2020-11-27,275.6468505859375,259.4378356933594,20.84000015258789,25.86800012588501,-0.5789134698934115
2020-11-30,274.81341552734375,258.6885986328125,20.56999969482422,24.995500087738037,-0.5792879933032644
2020-12-01,284.31884765625,259.7538146972656,20.770000457763672,24.17750005722046,-0.414829242002036
2020-12-02,285.2812194824219,263.328369140625,21.170000076293945,23.458500099182128,-0.4724203920440189
2020-12-03,279.6553955078125,264.2130432128906,21.280000686645508,23.044000148773193,-0.6022032514264298
2020-12-04,277.522216796875,266.1807861328125,20.790000915527344,22.704500198364258,-0.6863704441573043
2020-12-07,283.35638427734375,268.130615234375,21.299999237060547,22.526500129699706,-0.6131855479313907
2020-12-08,281.1933288574219,272.11138916015625,20.68000030517578,22.273000144958495,-0.741051658771805
2020-12-09,275.7559814453125,266.5780334472656,22.270000457763672,22.146500205993654,-0.7296751784326652
2020-12-10,274.96221923828125,262.5882568359375,22.520000457763672,22.100000190734864,-0.6598699312689095
2020-12-11,271.4200439453125,261.88250732421875,23.309999465942383,21.998000144958496,-0.7145419391839966
2020-12-14,272.0550231933594,258.3271179199219,24.719999313354492,22.079000091552736,-0.6258910517184776
2020-12-15,273.40447998046875,258.5079650878906,22.889999389648438,22.101000022888183,-0.6031777195264707
2020-12-16,273.5235290527344,261.28546142578125,22.5,22.09050006866455,-0.6603140779095322
2020-12-17,272.3428039550781,264.4066467285156,21.93000030517578,21.995000076293945,-0.7504182131798381
2020-12-18,274.247802734375,249.3072052001953,21.56999969482422,21.91800003051758,-0.38952306070924225
2020-12-21,270.66595458984375,246.02322387695312,25.15999984741211,21.99099998474121,-0.38976225476388826
2020-12-22,265.0102844238281,247.23548889160156,24.229999542236328,22.069499969482422,-0.5271486905374139
2020-12-23,266.02239990234375,244.9104461669922,23.309999465942383,22.15299997329712,-0.45741629836217945
2020-12-24,265.3179016113281,243.2006378173828,21.530000686645508,22.167000007629394,-0.4346793498254132
2020-12-28,274.8431396484375,237.8809356689453,21.700000762939453,22.210000038146973,-0.13309342387461295
2020-12-29,274.6248779296875,236.63246154785156,23.079999923706055,22.335500049591065,-0.11065665636970036
2020-12-30,269.75311279296875,235.2030487060547,22.770000457763672,22.435500049591063,-0.17602584488973413
2020-12-31,271.0330505371094,234.87734985351562,22.75,22.514500045776366,-0.1438341441754437
2021-01-04,266.8459777832031,229.06007385253906,26.969999313354492,22.798999977111816,-0.10174508337458667
2021-01-05,268.8600769042969,229.05108642578125,25.34000015258789,23.026499938964843,-0.061871893231170774
2021-01-06,261.259765625,229.3948516845703,25.06999969482422,23.214999961853028,-0.21897116384449428
2021-01-07,266.6474609375,222.58250427246094,22.3700008392334,23.299499988555908,0.03306499778175543
2021-01-08,265.4865417480469,221.61448669433594,21.559999465942383,23.263999938964844,0.03092387468807261
2021-01-11,254.84014892578125,221.93109130859375,24.079999923706055,23.34199991226196,-0.18560602629385772
2021-01-12,249.13491821289062,225.30567932128906,23.329999923706055,23.342999935150146,-0.37027636103941525
2021-01-13,249.68064880371094,228.1825714111328,22.209999084472656,23.217499923706054,-0.4211350865835521
2021-01-14,243.7273712158203,231.8465576171875,23.25,23.235499954223634,-0.6168899512092173
2021-01-15,249.40283203125,228.49020385742188,24.34000015258789,23.32749996185303,-0.4331966250800606
2021-01-19,259.06695556640625,225.73988342285156,23.239999771118164,23.392999935150147,-0.1838993474334505
2021-01-20,265.3973083496094,227.9473876953125,21.579999923706055,23.39349994659424,-0.10645714302767287
2021-01-21,270.7453308105469,229.73866271972656,21.31999969482422,23.201499938964844,-0.039454486090760466
2021-01-22,272.3626403808594,229.86532592773438,21.90999984741211,23.085499954223632,-0.010303676617804573
2021-01-25,275.8453063964844,229.32247924804688,23.190000534057617,23.079500007629395,0.06993536990350334
2021-01-26,279.8538513183594,225.87562561035156,23.020000457763672,23.153999996185302,0.22272610887593575
2021-01-27,270.0210266113281,219.68746948242188,37.209999084472656,23.929499912261964,0.1615281688158284
2021-01-28,262.9366455078125,219.65126037597656,30.209999084472656,24.285999870300294,0.0227308683115041
2021-01-29,256.3185729980469,212.91131591796875,33.09000015258789,24.801999855041505,0.03668516896344647
2021-02-01,259.9698791503906,216.4396209716797,30.239999771118164,25.176499843597412,0.03306044439481955
2021-02-02,265.0003967285156,219.38894653320312,25.559999465942383,25.105999851226805,0.06900741968183675
2021-02-03,264.5737609863281,218.2942352294922,22.90999984741211,24.984499835968016,0.08404598630099072
2021-02-04,264.4150085449219,224.47332763671875,21.770000457763672,24.81949987411499,-0.05141075286061551
2021-02-05,266.0124816894531,230.70668029785156,20.8700008392334,24.74449987411499,-0.15342927845659554
2021-02-08,264.5043029785156,232.9141387939453,21.239999771118164,24.72849988937378,-0.2304167079471035
2021-02-09,267.3519592285156,234.4340362548828,21.6299991607666,24.605999851226805,-0.20686322943073587
2021-02-10,269.75311279296875,232.92315673828125,21.989999771118164,24.538999843597413,-0.12720054954041596
2021-02-11,268.28466796875,230.11862182617188,21.25,24.49099988937378,-0.09607022694808834
2021-02-12,268.393798828125,237.9352264404297,19.969999313354492,24.326999855041503,-0.2613176063874516
2021-02-16,271.83673095703125,236.8766632080078,21.459999084472656,24.18299980163574,-0.17081698728662725
2021-02-17,271.4398498535156,234.3978271484375,21.5,24.095999813079835,-0.12555032349928844
2021-02-18,267.2924499511719,231.26759338378906,22.489999771118164,24.14149980545044,-0.14022431904547691
2021-02-19,259.5234069824219,230.37188720703125,22.049999237060547,24.177999782562257,-0.2741038057081521
2021-02-22,258.3029479980469,230.39907836914062,23.450000762939453,24.254999828338622,-0.2987309606073932
2021-02-23,263.7899169921875,230.3629150390625,23.110000610351562,24.25099983215332,-0.18985513071292665
2021-02-24,262.2519836425781,235.27540588378906,21.34000015258789,24.16699981689453,-0.3253587097258307
2021-02-25,252.70689392089844,229.99197387695312,28.889999389648438,23.75099983215332,-0.4002630729553049
2021-02-26,255.61410522460938,230.24530029296875,27.950000762939453,23.63799991607666,-0.348411870569519
2021-03-01,262.84735107421875,237.1118927001953,23.350000381469727,23.15099992752075,-0.3529585945565259
2021-03-02,256.98333740234375,234.85923767089844,24.100000381469727,22.84399995803833,-0.42024630033383203
2021-03-03,253.42127990722656,234.1083221435547,26.670000076293945,22.89949998855591,-0.4743427587767731
2021-03-04,255.6339111328125,226.445556640625,28.56999969482422,23.182499980926515,-0.26664780664291426
2021-03-05,262.2222595214844,233.37545776367188,24.65999984741211,23.326999950408936,-0.28525575562061223
2021-03-08,253.3220672607422,227.97848510742188,25.469999313354492,23.55699987411499,-0.34502314596065636
2021-03-09,263.67083740234375,233.9468994140625,24.030000686645508,23.69649991989136,-0.26895441411523846
2021-03-10,262.83734130859375,236.21449279785156,22.559999465942383,23.742999935150145,-0.33393742822365796
2021-03-11,271.7474365234375,243.53451538085938,21.90999984741211,23.738999938964845,-0.3151582376341477
2021-03-12,266.31011962890625,245.08541870117188,20.690000534057617,23.710999965667725,-0.4554949409683374
2021-03-15,271.6184997558594,242.07403564453125,20.030000686645508,23.714000034332276,-0.28642140578332387
2021-03-16,277.10540771484375,236.55914306640625,19.790000915527344,23.63050012588501,-0.06021640594315802
2021-03-17,281.79864501953125,241.13076782226562,19.229999542236328,23.517000102996825,-0.06565688850153777
2021-03-18,276.4505615234375,239.0172882080078,21.579999923706055,23.47150011062622,-0.12576053752305455
2021-03-19,287.8510437011719,253.59359741210938,20.950000762939453,23.416500186920167,-0.2133149181900052
2021-03-22,291.25439453125,248.55043029785156,18.8799991607666,23.188000106811522,-0.038261354551551274
2021-03-23,288.3670349121094,242.01055908203125,20.299999237060547,23.04750003814697,0.04490879214298887
2021-03-24,279.9432067871094,243.35305786132812,21.200000762939453,23.04050006866455,-0.14980346863157484
