Date,JPM,AMAT,VIX,AvgVIX,zscore
2022-06-24,106.02412414550781,94.18097686767578,27.229999542236328,27.866499996185304,-0.616532528501962
2022-06-27,105.17462158203125,94.42280578613281,26.950000762939453,27.839000034332276,-0.7610255584061023
2022-06-28,104.66852569580078,91.91738891601562,28.360000610351562,27.971000099182127,-0.5927252030638962
2022-06-29,104.19861602783203,88.9379653930664,28.15999984741211,28.069500064849855,-0.37374854928996865
2022-06-30,101.76760864257812,88.00931549072266,28.709999084472656,28.220499992370605,-0.6316362271389431
2022-07-01,103.0689697265625,83.45309448242188,26.700000762939453,28.319500064849855,-0.008402280337558443
2022-07-05,102.67694091796875,83.1919174194336,27.540000915527344,28.457000064849854,-0.03929194381387105
2022-07-06,102.0113754272461,83.7336196899414,26.729999542236328,28.54000005722046,-0.1863176861785081
2022-07-07,104.59152221679688,87.78681182861328,26.079999923706055,28.643000030517577,-0.20713280420756247
2022-07-08,104.26329040527344,88.21243286132812,24.639999389648438,28.677000045776367,-0.29485576916207284
2022-07-11,102.8957290649414,85.72635650634766,26.170000076293945,28.68100004196167,-0.25139468105477697
2022-07-12,102.99603271484375,85.83277130126953,27.290000915527344,28.65800008773804,-0.24729249383820187
2022-07-13,102.02960968017578,86.17134094238281,26.81999969482422,28.298000049591064,-0.4177653069636504
2022-07-14,98.4648208618164,88.67676544189453,26.399999618530273,27.98350009918213,-1.1672237005381632
2022-07-15,102.977783203125,91.38534545898438,24.229999542236328,27.714000034332276,-0.7830120810189997
2022-07-18,101.92019653320312,90.09878540039062,25.299999237060547,27.33149995803833,-0.8104672528293503
2022-07-19,104.44564056396484,95.02259826660156,24.5,27.0,-0.9226818302237617
2022-07-20,104.42740631103516,98.89198303222656,23.8799991607666,26.68449993133545,-1.2967926934310554
2022-07-21,105.13854217529297,100.44939422607422,23.110000610351562,26.392499923706055,-1.344801637723069
2022-07-22,104.62798309326172,98.3502426147461,23.030000686645508,26.091499996185302,-1.2161448258341425
2022-07-25,105.04737854003906,97.7021255493164,23.360000610351562,25.898000049591065,-1.0940450784596725
2022-07-26,103.40628814697266,95.68038177490234,24.690000534057617,25.785000038146972,-1.1342143958974866
2022-07-27,105.06561279296875,100.08180236816406,23.239999771118164,25.528999996185302,-1.3199197313716644
2022-07-28,104.673583984375,101.7262954711914,22.329999923706055,25.2375,-1.533776786456184
2022-07-29,105.17500305175781,102.51952362060547,21.329999923706055,24.86850004196167,-1.5383539699046551
2022-08-01,104.12653350830078,102.92582702636719,22.84000015258789,24.675500011444093,-1.7270429592720038
2022-08-02,102.50370788574219,101.56185150146484,23.93000030517578,24.494999980926515,-1.8277585178538385
2022-08-03,103.57952117919922,105.45057678222656,21.950000762939453,24.25600004196167,-2.04754066660911
2022-08-04,102.43989562988281,107.43364715576172,21.440000534057617,24.024000072479247,-2.400631743583995
2022-08-05,105.5396957397461,106.0406723022461,21.149999618530273,23.84950008392334,-1.8243635122891844
2022-08-08,104.25418090820312,104.30911254882812,21.290000915527344,23.60550012588501,-1.8416322310578637
2022-08-09,105.1932373046875,96.40589141845703,21.770000457763672,23.329500102996825,-0.9487682008574762
2022-08-10,107.93749237060547,101.6198959350586,19.739999771118164,22.975500106811523,-1.057607342148158
2022-08-11,109.53299713134766,102.0842056274414,20.200000762939453,22.665500164031982,-0.874413290578642
2022-08-12,111.34730529785156,106.77584838867188,19.530000686645508,22.43050022125244,-1.0658581015861095
2022-08-15,111.64815521240234,106.19542694091797,19.950000762939453,22.163000297546386,-0.9671814487911057
2022-08-16,112.71485900878906,104.94754791259766,19.690000534057617,21.922500324249267,-0.6950879057729717
2022-08-17,111.76667022705078,102.53887176513672,19.899999618530273,21.723500347137453,-0.599188773639428
2022-08-18,110.90055847167969,104.73474884033203,19.559999465942383,21.546000289916993,-0.9336651868407062
2022-08-19,108.15630340576172,101.21359252929688,20.600000381469727,21.424500274658204,-0.9873599541375285
2022-08-22,106.36936950683594,97.51832580566406,23.799999237060547,21.44650020599365,-0.8876713616718587
2022-08-23,105.32089233398438,98.60176086425781,24.110000610351562,21.41750020980835,-1.141374271128281
2022-08-24,105.576171875,98.41749572753906,22.81999969482422,21.396500205993654,-1.0872390190310184
2022-08-25,108.08336639404297,101.83126831054688,21.780000686645508,21.369000244140626,-1.057076750533024
2022-08-26,104.54592895507812,95.8183822631836,25.559999465942383,21.580500221252443,-0.9847696050074819
2022-08-29,104.29065704345703,93.62657928466797,26.209999084472656,21.74900016784668,-0.8107724821133959
2022-08-30,104.30889129638672,91.66753387451172,26.209999084472656,21.863000106811523,-0.6200773091918037
2022-08-31,103.68893432617188,91.23113250732422,25.8700008392334,22.059000110626222,-0.6666822209927107
2022-09-01,104.40005493164062,89.03931427001953,25.559999465942383,22.26500005722046,-0.35472195833532005
2022-09-02,103.67069244384766,88.48652648925781,25.469999313354492,22.48100004196167,-0.40577103904333206
2022-09-06,103.69803619384766,87.56519317626953,26.90999984741211,22.761999988555907,-0.3134083152756043
2022-09-07,105.6673355102539,89.1654052734375,24.639999389648438,22.905499935150146,-0.18591192798792633
2022-09-08,108.12895202636719,90.9595718383789,23.610000610351562,23.098999977111816,-0.006754578146040565
2022-09-09,108.64862060546875,93.59748077392578,22.790000915527344,23.228499984741212,-0.18583814440228102
2022-09-12,109.93415069580078,93.3938217163086,23.8700008392334,23.445499992370607,0.017237171726024444
2022-09-13,106.11406707763672,87.66218566894531,27.270000457763672,23.811499977111815,0.022190498398902747
2022-09-14,105.86792755126953,87.90460968017578,26.15999984741211,24.13499994277954,-0.03622388572057779
2022-09-15,107.4634017944336,86.23653411865234,26.270000457763672,24.45349998474121,0.3517005921246415
2022-09-16,106.74315643310547,86.18806457519531,26.299999237060547,24.79049997329712,0.25353241522116843
2022-09-19,107.7278060913086,87.01239776611328,25.760000228881836,25.048499965667723,0.31495451008987774
2022-09-20,105.60352325439453,85.46066284179688,27.15999984741211,25.216499996185302,0.16067836387694762
2022-09-21,102.55841064453125,84.4617691040039,27.989999771118164,25.41049995422363,-0.17813438671355009
2022-09-22,101.39140319824219,82.47364044189453,27.350000381469727,25.636999988555907,-0.15385133573090976
2022-09-23,99.5041732788086,81.74626159667969,29.920000076293945,26.04399995803833,-0.35343409227635275
2022-09-26,97.36165618896484,80.43700408935547,32.2599983215332,26.37899990081787,-0.5335941162411395
2022-09-27,96.504638671875,81.61048126220703,32.599998474121094,26.698499870300292,-0.7686094808008943
2022-09-28,98.45570373535156,83.40465545654297,30.18000030517578,26.89699993133545,-0.6623389136013811
2022-09-29,96.78727722167969,81.87232971191406,31.84000015258789,27.195499897003174,-0.7534007729422058
2022-09-30,95.2738265991211,79.45748138427734,31.6200008392334,27.498499965667726,-0.7376055124875585
2022-10-03,98.21866607666016,83.6471176147461,30.100000381469727,27.730000019073486,-0.7194575825693914
2022-10-04,102.81366729736328,86.71173858642578,29.06999969482422,27.83800001144409,-0.35771837604414736
2022-10-05,101.54426574707031,86.52749633789062,28.549999237060547,28.033500003814698,-0.5212479720934146
2022-10-06,99.47456359863281,85.46066284179688,30.520000457763672,28.378999996185303,-0.7142886123141562
2022-10-07,97.48765563964844,80.10726928710938,31.360000610351562,28.807499980926515,-0.48394797229247566
2022-10-10,96.57697296142578,76.8001708984375,32.45000076293945,29.236499977111816,-0.29643508436134436
2022-10-11,93.78977966308594,73.99739074707031,33.630001068115234,29.554500007629393,-0.4252324931417217
2022-10-12,95.30754089355469,73.71613311767578,33.56999969482422,29.925,-0.18155358293503845
2022-10-13,100.60601043701172,77.02323913574219,31.940000534057617,30.2085000038147,0.25733088394202874
2022-10-14,102.28016662597656,72.56204986572266,32.02000045776367,30.494500064849852,0.9246606623353617
2022-10-17,106.57594299316406,72.16443634033203,31.3700008392334,30.77500009536743,1.5760990895096665
2022-10-18,109.31714630126953,72.95967864990234,30.5,30.942000102996825,1.8910789130034802
2022-10-19,107.17386627197266,74.92842864990234,30.760000228881836,31.08050012588501,1.396081592673993
2022-10-20,106.82430267333984,76.2861557006836,29.979999542236328,31.21200008392334,1.2158198585122098
2022-10-21,112.43550109863281,79.93267822265625,29.690000534057617,31.200500106811525,1.6667612411693642
2022-10-24,112.573486328125,82.37664794921875,29.850000381469727,31.08000020980835,1.4518092761252055
2022-10-25,112.86784362792969,84.88848876953125,28.459999084472656,30.87300024032593,1.2526644573994352
2022-10-26,114.16485595703125,85.48006439208984,27.280000686645508,30.728000259399415,1.3810268213337815
2022-10-27,114.61560821533203,83.9283676147461,27.389999389648438,30.50550022125244,1.5943576344812065
2022-10-28,115.97699737548828,87.01239776611328,25.75,30.212000179290772,1.492604610487491
2022-10-31,115.79302978515625,85.62555694580078,25.8799991607666,30.001000118255615,1.5994949938585123
2022-11-01,117.88111877441406,87.08028411865234,25.809999465942383,29.838000106811524,1.7579180436778301
2022-11-02,116.7956771850586,85.111572265625,25.860000610351562,29.703500175476073,1.7919811438369233
2022-11-03,117.00725555419922,83.69561767578125,25.299999237060547,29.442500114440918,1.9581347292409073
2022-11-04,120.2083740234375,88.93263244628906,24.549999237060547,29.102000045776368,1.9123078983388992
2022-11-07,120.84309387207031,92.17184448242188,24.350000381469727,28.69700002670288,1.6919166167974777
2022-11-08,120.91667938232422,94.518798828125,25.540000915527344,28.292500019073486,1.4770856328532798
2022-11-09,119.34373474121094,91.5317611694336,26.09000015258789,27.91850004196167,1.5393246576835895
2022-11-10,124.25579833984375,101.62760162353516,23.530000686645508,27.498000049591063,1.2712453811193465
2022-11-11,124.45820617675781,107.19438934326172,22.520000457763672,27.023000049591065,0.7656620441525254
2022-11-14,123.17957305908203,104.36249542236328,23.729999542236328,26.64099998474121,0.8550211475704094
2022-11-15,122.28728485107422,107.12649536132812,24.540000915527344,26.34300003051758,0.46226112977049794
2022-11-16,122.45286560058594,101.0748062133789,24.110000610351562,26.010500049591066,1.0669347226132158
2022-11-17,121.91932678222656,101.29786682128906,23.93000030517578,25.708000087738036,0.9693504914986824
2022-11-18,123.11516571044922,101.5403060913086,23.1200008392334,25.379500102996825,1.1167907091237932
2022-11-21,122.38851165771484,101.96703338623047,22.360000610351562,25.005000114440918,0.9720829852568128
2022-11-22,124.21900939941406,103.80970001220703,21.290000915527344,24.646500205993654,1.0564855664789004
2022-11-23,125.54363250732422,104.6749496459961,20.350000381469727,24.300000190734863,1.1625136141986545
2022-11-25,125.78279876708984,102.87639617919922,20.5,23.955500221252443,1.3693397530389801
2022-11-28,123.58428955078125,100.591796875,22.209999084472656,23.778500175476076,1.2748309359186252
2022-11-29,125.6172103881836,100.37789154052734,21.889999389648438,23.579000186920165,1.5855871187051394
2022-11-30,127.107421875,106.55126190185547,20.579999923706055,23.31750020980835,1.20561066420488
2022-12-01,125.3228759765625,104.03330993652344,19.84000015258789,23.016500186920165,1.1926037058426509
2022-12-02,124.32943725585938,103.74165344238281,19.059999465942383,22.704500198364258,1.0787834816924942
2022-12-05,120.84309387207031,103.46943664550781,20.75,22.514500236511232,0.6072110856955111
2022-12-06,121.04547119140625,101.79729461669922,22.170000076293945,22.405500221252442,0.7966482278035083
2022-12-07,120.96269226074219,103.15833282470703,22.68000030517578,22.262500190734862,0.6541546178574444
2022-12-08,122.23209381103516,105.58879852294922,22.290000915527344,22.072500228881836,0.6020195868944876
2022-12-09,121.5698013305664,104.35411071777344,22.829999923706055,22.037500190734864,0.6260160365557131
2022-12-12,123.45553588867188,106.3276596069336,25.0,22.16150016784668,0.7057379151692921
2022-12-13,123.33595275878906,108.75811767578125,22.549999237060547,22.10250015258789,0.4553129126127337
2022-12-14,122.71963500976562,106.59015655517578,21.139999389648438,21.932500076293945,0.5754782195984188
2022-12-15,119.67487335205078,101.65145874023438,22.829999923706055,21.86850004196167,0.6149844277083296
2022-12-16,118.92977905273438,101.81672668457031,22.6200008392334,21.803000068664552,0.4927474450921215
2022-12-19,119.63807678222656,101.09732055664062,22.420000076293945,21.768000030517577,0.6629353390807243
2022-12-20,120.21759033203125,100.62092590332031,21.479999542236328,21.723999977111816,0.7914060313810535
2022-12-21,121.5698013305664,102.95418548583984,20.06999969482422,21.66299991607666,0.7604257957581381
2022-12-22,120.18999481201172,94.88506317138672,21.969999313354492,21.743999862670897,1.3381787271811634
2022-12-23,120.76032257080078,94.51563262939453,20.8700008392334,21.76249990463257,1.4550682121200549
2022-12-27,121.1834487915039,92.68792724609375,21.649999618530273,21.73449993133545,1.6909553124843175
2022-12-28,121.84574890136719,91.60881805419922,22.139999389648438,21.74699993133545,1.8891124570861735
2022-12-29,122.54487609863281,94.4378662109375,21.440000534057617,21.789999961853027,1.7172966286844595
2022-12-30,123.3543701171875,94.67118835449219,21.670000076293945,21.88149995803833,1.810457809736743
2023-01-03,124.2926025390625,94.03926849365234,22.899999618530273,22.073499965667725,2.005071316357184
2023-01-04,125.45166015625,96.5474853515625,22.010000228881836,22.136499977111818,1.9297185929958107
2023-01-05,125.42384338378906,95.19615173339844,22.459999084472656,22.15099992752075,2.0554918619529037
2023-01-06,127.82389831542969,101.3695297241211,21.1299991607666,22.073499870300292,1.8054034346036987
2023-01-09,127.29570770263672,103.52777099609375,21.969999313354492,22.05749979019165,1.5227819539802514
2023-01-10,128.4355010986328,105.03465270996094,20.579999923706055,21.944999790191652,1.540819369226821
2023-01-11,129.38995361328125,106.99845123291016,21.09000015258789,21.749499797821045,1.4885280785130426
2023-01-12,129.26023864746094,107.13456726074219,18.829999923706055,21.56349983215332,1.4569412544589666
2023-01-13,132.52206420898438,106.91098022460938,18.350000381469727,21.423999881744386,1.944064773622779
2023-01-17,130.4741668701172,106.3665542602539,19.360000610351562,21.25049991607666,1.7039795328882896
2023-01-18,126.55437469482422,106.64847564697266,20.34000015258789,21.136499881744385,1.117324251255977
2023-01-19,124.86783599853516,103.20695495605469,20.520000457763672,21.041499900817872,1.206982519648287
2023-01-20,125.17362213134766,106.59988403320312,19.850000381469727,20.95999994277954,0.924874142495529
2023-01-23,127.20304107666016,110.98442840576172,19.809999465942383,20.946999931335448,0.7936235910290226
2023-01-24,128.29649353027344,109.84695434570312,19.200000762939453,20.808500003814697,1.0589355452489841
2023-01-25,128.91732788085938,110.78024291992188,19.079999923706055,20.71899995803833,1.0579585279545844
2023-01-26,129.7142791748047,112.36492156982422,18.729999542236328,20.572999954223633,1.0195825424642266
2023-01-27,130.02935791015625,109.37059020996094,18.510000228881836,20.391499996185303,1.352055050196154
2023-01-30,128.92665100097656,105.19020080566406,19.940000534057617,20.316499996185303,1.5960011654153965
2023-01-31,129.6957550048828,108.3886947631836,19.399999618530273,20.202999973297118,1.3987039216040154
2023-02-01,129.35287475585938,115.69950866699219,17.8700008392334,19.951500034332277,0.6478279377666752
2023-02-02,128.75059509277344,120.80345916748047,18.729999542236328,19.7875,0.0718058197892885
2023-02-03,130.74290466308594,116.64253234863281,18.329999923706055,19.58100004196167,0.755726175354695
2023-02-06,131.51202392578125,114.41622924804688,19.43000030517578,19.49600009918213,1.079277259137991
2023-02-07,133.1151123046875,117.16748809814453,18.65999984741211,19.33050012588501,1.0439791562488565
2023-02-08,132.17921447753906,112.7246322631836,19.6299991607666,19.28300008773804,1.336938798871076
2023-02-09,130.1220245361328,112.85101318359375,20.709999084472656,19.264000034332277,1.0311213745414638
2023-02-10,130.696533203125,111.57745361328125,20.530000686645508,19.34900007247925,1.235415048967347
2023-02-13,132.11434936523438,113.28849029541016,20.34000015258789,19.448500061035155,1.2735414975022155
2023-02-14,132.6981201171875,115.14534759521484,18.90999984741211,19.426000022888182,1.1785995294350435
2023-02-15,133.25413513183594,116.1369857788086,18.229999542236328,19.320499992370607,1.1627666702475197
2023-02-16,131.41932678222656,112.18019104003906,20.170000076293945,19.30299997329712,1.2807305854827005
2023-02-17,131.80856323242188,112.22881317138672,20.020000457763672,19.311499977111815,1.3316294584039188
2023-02-21,129.38995361328125,108.18451690673828,22.8700008392334,19.46450004577637,1.3746514242596528
2023-02-22,128.39840698242188,107.59011840820312,22.290000915527344,19.619000053405763,1.290168208968858
2023-02-23,129.42701721191406,110.02626037597656,21.139999389648438,19.72200002670288,1.203112948315502
2023-02-24,130.5946044921875,108.46712493896484,21.670000076293945,19.869000053405763,1.5194929440616614
2023-02-27,131.73440551757812,109.20771026611328,20.950000762939453,19.99100008010864,1.6111051726062275
2023-02-28,132.83714294433594,113.18350219726562,20.700000762939453,20.029000091552735,1.3868072467958208
2023-03-01,132.0958251953125,114.26517486572266,20.579999923706055,20.088000106811524,1.1771234618636042
2023-03-02,130.72433471679688,115.42476654052734,19.59000015258789,20.17400007247925,0.8699953905007232
2023-03-03,133.12440490722656,115.92173767089844,18.489999771118164,20.16200008392334,1.1649128758524778
2023-03-06,132.34603881835938,115.51246643066406,18.610000610351562,20.176000118255615,1.0930887432546177
2023-03-07,128.45404052734375,113.39788818359375,19.59000015258789,20.184000110626222,0.7404942603516232
2023-03-08,127.69414520263672,115.6196517944336,19.110000610351562,20.206500148773195,0.4186958269191457
2023-03-09,120.78125762939453,114.05077362060547,22.610000610351562,20.35550022125244,-0.4175529904432113
2023-03-10,123.8485107421875,111.46846008300781,24.799999237060547,20.560000228881837,0.2682597519328307
2023-03-13,121.62449645996094,112.88142395019531,26.520000457763672,20.859500217437745,-0.18490095391392003
2023-03-14,124.74738311767578,117.26649475097656,23.729999542236328,21.029000186920165,-0.16009918775022294
2023-03-15,118.8537826538086,115.45399475097656,26.139999389648438,21.390500164031984,-0.8274444841387519
2023-03-16,121.16119384765625,119.69290161132812,22.989999771118164,21.628500175476074,-0.9050260489152819
2023-03-17,116.5834732055664,119.46875762939453,25.510000228881836,21.89550018310547,-1.537018445761602
2023-03-20,117.81592559814453,120.87200164794922,24.149999618530273,22.102000141143797,-1.495802609511298
2023-03-21,120.9758529663086,117.32495880126953,21.3799991607666,22.027500057220458,-0.7041340549923114
2023-03-22,117.85301208496094,115.82429504394531,22.260000228881836,22.026000022888184,-1.0058672591962203
2023-03-23,117.5379409790039,119.64418029785156,22.610000610351562,22.09950008392334,-1.417601839517241
2023-03-24,115.74947357177734,116.47718048095703,21.739999771118164,22.10300006866455,-1.3688521841317653
