Date,CVX,META,VIX,AvgVIX,zscore
2020-06-16,73.14556121826172,233.8151397705078,33.66999816894531,29.245000076293945,-1.2508177943066765
2020-06-17,71.2085952758789,233.696044921875,33.470001220703125,29.392000102996825,-1.3134022227221347
2020-06-18,71.51976776123047,234.1029052734375,32.939998626708984,29.639500045776366,-1.304424099178205
2020-06-19,70.5007095336914,236.93067932128906,35.119998931884766,29.91899995803833,-1.3453720062271706
2020-06-22,71.24748992919922,237.3573455810547,31.770000457763672,30.09949998855591,-1.322299788742131
2020-06-23,71.13080596923828,240.3538360595703,31.3700008392334,30.267500019073488,-1.3344057382715855
2020-06-24,68.1748046875,232.19784545898438,33.84000015258789,30.57849998474121,-1.4077854947165063
2020-06-25,69.39608001708984,233.8448944091797,32.220001220703125,30.760000038146973,-1.372687950025111
2020-06-26,67.25687408447266,214.39752197265625,34.72999954223633,31.121000003814697,-1.3882011735056485
2020-06-29,68.19815063476562,218.92202758789062,31.780000686645508,31.298500061035156,-1.370183891787259
2020-06-30,69.41165161132812,225.30194091796875,30.43000030517578,31.47800006866455,-1.3484736013431935
2020-07-01,68.15924835205078,235.70037841796875,28.6200008392334,31.626000118255615,-1.4180110780931414
2020-07-02,68.69598388671875,231.60250854492188,27.68000030517578,31.719500160217287,-1.3892047882810403
2020-07-06,68.89824676513672,238.4091033935547,27.940000534057617,31.890500164031984,-1.4015248407807919
2020-07-07,67.14019012451172,238.9845733642578,29.43000030517578,32.07150020599365,-1.4602256529875626
2020-07-08,67.17130279541016,241.68341064453125,28.079999923706055,32.097000217437746,-1.4667049405555246
2020-07-09,64.36309814453125,242.59622192382812,29.260000228881836,32.18150024414062,-1.5604519970025277
2020-07-10,66.30007934570312,243.1617889404297,27.290000915527344,31.506500244140625,-1.499106130905467
2020-07-13,66.43230438232422,237.13906860351562,32.189998626708984,31.31150016784668,-1.4780969389289715
2020-07-14,68.72710418701172,237.8633575439453,29.520000457763672,31.067500114440918,-1.4055691898266063
2020-07-15,69.14717864990234,238.4091033935547,27.760000228881836,30.772000217437743,-1.3934392390067296
2020-07-16,68.73489379882812,239.0540313720703,28.0,30.49850015640259,-1.4086205543896186
2020-07-17,67.82474517822266,240.1454620361328,25.68000030517578,30.13550024032593,-1.4412122159554854
2020-07-20,66.33119201660156,243.5090789794922,24.459999084472656,29.602500247955323,-1.4990593604254547
2020-07-21,71.09192657470703,239.86764526367188,24.84000015258789,29.256000232696532,-1.334319301125073
2020-07-22,70.81964874267578,238.00228881835938,24.31999969482422,28.903500175476076,-1.3379864346294397
2020-07-23,70.79631042480469,230.78887939453125,26.079999923706055,28.515500164031984,-1.3187257015262728
2020-07-24,70.11176300048828,228.91363525390625,25.84000015258789,28.19650011062622,-1.3357563980395646
2020-07-27,70.81964874267578,231.68186950683594,24.739999771118164,27.697000122070314,-1.3204458883067136
2020-07-28,69.31830596923828,228.32818603515625,25.440000534057617,27.380000114440918,-1.3599040703616687
2020-07-29,70.0650863647461,231.4735107421875,24.100000381469727,27.063500118255615,-1.3443767248352017
2020-07-30,67.10906982421875,232.6741180419922,24.760000228881836,26.870500087738037,-1.4437235830425055
2020-07-31,65.29658508300781,251.69482421875,24.459999084472656,26.70950002670288,-1.555381850052936
2020-08-03,65.97335815429688,249.99813842773438,24.280000686645508,26.526500034332276,-1.5286907867127835
2020-08-04,67.28022766113281,247.8847198486328,23.760000228881836,26.243000030517578,-1.4803769219195624
2020-08-05,67.8325424194336,247.18023681640625,22.989999771118164,25.988500022888182,-1.4604819913769014
2020-08-06,68.04257202148438,263.2144470214844,22.649999618530273,25.657999992370605,-1.4981584228769225
2020-08-07,67.5213851928711,266.3497619628906,22.209999084472656,25.403999900817873,-1.5237883718270848
2020-08-10,69.80059814453125,260.95220947265625,22.1299991607666,24.90099992752075,-1.4347774528696773
2020-08-11,69.71502685546875,254.13568115234375,24.030000686645508,24.626499938964844,-1.41863955209891
2020-08-12,70.57072448730469,257.8663635253906,22.280000686645508,24.352499961853027,-1.4011989416148931
2020-08-13,69.87061309814453,259.265380859375,22.1299991607666,24.058999919891356,-1.4278219660079308
2020-08-14,70.28292083740234,259.2058410644531,22.049999237060547,23.877499866485596,-1.4142644874660375
2020-08-17,70.60960388183594,259.12652587890625,21.350000381469727,23.72199993133545,-1.403433319157402
2020-08-18,69.14977264404297,260.2973327636719,21.510000228881836,23.555499935150145,-1.4540996080541422
2020-08-19,68.17125701904297,260.54541015625,22.540000915527344,23.466499996185302,-1.4865714208796215
2020-08-20,66.92446899414062,266.9154052734375,22.719999313354492,23.298499965667723,-1.544746699257402
2020-08-21,67.13752746582031,264.93096923828125,22.540000915527344,23.133500003814696,-1.532319064193752
2020-08-24,68.81045532226562,269.2768249511719,22.3700008392334,23.01500005722046,-1.490041090913955
2020-08-25,67.9660873413086,278.6333923339844,22.030000686645508,22.844500064849854,-1.5434336821508843
2020-08-26,66.90080261230469,301.54364013671875,23.270000457763672,22.803000068664552,-1.641616338752794
2020-08-27,67.0033950805664,290.9368896484375,24.469999313354492,22.788500022888183,-1.6088479610834276
2020-08-28,67.57154846191406,291.3734130859375,22.959999084472656,22.713500022888184,-1.5916051159222864
2020-08-31,66.23006439208984,290.9170837402344,26.40999984741211,22.819999980926514,-1.6339116899433386
2020-09-01,65.559326171875,293.13958740234375,26.1200008392334,22.938000011444093,-1.661865993816079
2020-09-02,65.64613342285156,300.14459228515625,26.56999969482422,23.117000007629393,-1.6784868127777766
2020-09-03,64.92801666259766,288.8532409667969,33.599998474121094,23.664499950408935,-1.6704761235879033
2020-09-04,64.65182495117188,280.5285339355469,30.75,24.091499996185302,-1.65634427351639
2020-09-08,62.31608581542969,269.0486145019531,31.459999084472656,24.557999992370604,-1.700352552814907
2020-09-09,63.15251159667969,271.5887451171875,28.809999465942383,24.79699993133545,-1.6802338732232232
2020-09-10,61.668983459472656,266.0025329589844,29.709999084472656,25.168499851226805,-1.7129176593215392
2020-09-11,61.30600357055664,264.5340576171875,26.8700008392334,25.405499935150146,-1.7206323347028656
2020-09-14,60.990360260009766,264.0776672363281,25.850000381469727,25.595499992370605,-1.7296182192651044
2020-09-15,60.248592376708984,270.29888916015625,25.59000015258789,25.807499980926515,-1.7709769685143628
2020-09-16,61.99253463745117,261.4681091308594,26.040000915527344,26.03400001525879,-1.6898243165982898
2020-09-17,62.17403030395508,252.83590698242188,26.459999084472656,26.229999923706053,-1.6599728734317176
2020-09-18,61.716331481933594,250.56369018554688,25.829999923706055,26.385499954223633,-1.668533573313133
2020-09-21,60.20914077758789,246.2178192138672,27.780000686645508,26.64749994277954,-1.7054281656986148
2020-09-22,59.60152816772461,252.76641845703125,26.860000610351562,26.87199993133545,-1.7433379368208106
2020-09-23,56.776519775390625,247.08103942871094,28.579999923706055,27.199499893188477,-1.8193193770413438
2020-09-24,56.65814208984375,247.5870819091797,28.510000228881836,27.461499881744384,-1.8245688027434201
2020-09-25,56.681819915771484,252.83590698242188,26.3799991607666,27.55699987411499,-1.838366356854026
2020-09-28,58.33895492553711,254.8203125,26.190000534057617,27.71849994659424,-1.7900478129843165
2020-09-29,56.73707580566406,259.7516174316406,26.270000457763672,27.711499977111817,-1.8557641897188435
2020-09-30,56.81597137451172,259.86077880859375,26.3700008392334,27.723999977111816,-1.8535045151161988
2020-10-01,55.56916427612305,264.5539245605469,26.700000762939453,27.73050003051758,-1.9070267891864823
2020-10-02,56.176795959472656,257.9159851074219,27.6299991607666,27.432000064849852,-1.8688684599070993
2020-10-05,57.36834716796875,262.58935546875,27.959999084472656,27.292500019073486,-1.8431350937845803
2020-10-06,57.052703857421875,256.64599609375,29.479999542236328,27.19350004196167,-1.8368934389907503
2020-10-07,58.220584869384766,256.1101379394531,28.059999465942383,27.15600004196167,-1.7974721600558972
2020-10-08,59.356903076171875,261.7062683105469,26.360000610351562,26.988500118255615,-1.7760936879979217
2020-10-09,58.39418411254883,262.39093017578125,25.0,26.895000076293947,-1.8092640240195896
2020-10-12,58.796627044677734,273.6028747558594,25.06999969482422,26.85600004196167,-1.8273078011004686
2020-10-13,57.920719146728516,273.9898986816406,26.06999969482422,26.880000019073485,-1.8568324007295371
2020-10-14,57.56562042236328,269.7035217285156,26.399999618530273,26.897999954223632,-1.8564707931227598
2020-10-15,58.00752258300781,264.6432189941406,26.969999313354492,26.923499965667723,-1.8280738416173534
2020-10-16,57.51827621459961,263.8594055175781,27.40999984741211,27.002499961853026,-1.841789887919814
2020-10-19,56.24779510498047,259.3645935058594,29.18000030517578,27.07249994277954,-1.8705825289841955
2020-10-20,56.56344985961914,265.4767150878906,29.350000381469727,27.196999931335448,-1.877292164105424
2020-10-21,55.92426300048828,276.5597229003906,28.649999618530273,27.20049991607666,-1.9288114799376828
2020-10-22,57.920719146728516,275.9544372558594,28.110000610351562,27.180499935150145,-1.8622844250597965
2020-10-23,57.265743255615234,282.57257080078125,27.549999237060547,27.238999938964845,-1.901925584424616
2020-10-26,55.97951126098633,274.9522705078125,32.459999084472656,27.552499866485597,-1.9225559190955452
2020-10-27,54.851078033447266,281.0841979980469,33.349998474121094,27.906499767303465,-1.976226204050504
2020-10-28,52.775718688964844,265.5858154296875,40.279998779296875,28.60199966430664,-2.0006249257165463
2020-10-29,54.29081344604492,278.64337158203125,37.59000015258789,29.146499633789062,-1.9876504326107653
2020-10-30,54.84318923950195,261.06134033203125,38.02000045776367,29.665999698638917,-1.920914630928197
2020-11-02,56.93434143066406,259.32489013671875,37.130001068115234,30.124499797821045,-1.8481725075151973
2020-11-03,56.610801696777344,263.2342224121094,35.54999923706055,30.427999782562257,-1.8695307127092098
2020-11-04,56.634464263916016,285.1423645019531,29.56999969482422,30.50349979400635,-1.92956201176301
2020-11-05,56.92643356323242,292.385498046875,27.579999923706055,30.56449975967407,-1.9401797840928574
2020-11-06,56.14522171020508,291.12542724609375,24.860000610351562,30.55749979019165,-1.962057496077741
2020-11-09,62.655391693115234,276.5993957519531,25.75,30.59149980545044,-1.7102865668292346
2020-11-10,65.55142974853516,270.3087158203125,24.799999237060547,30.527999782562254,-1.5987618155726586
2020-11-11,65.07006072998047,274.32720947265625,23.450000762939453,30.380499839782715,-1.6255494491383309
2020-11-12,63.65754699707031,272.9381408691406,25.350000381469727,30.299499893188475,-1.6675745950524465
2020-11-13,65.5198745727539,274.7936096191406,23.100000381469727,30.083999919891358,-1.612233326432723
2020-11-16,70.19927978515625,276.78790283203125,22.450000762939453,29.74749994277954,-1.465775315554359
2020-11-17,69.69483184814453,272.8587646484375,22.709999084472656,29.415499877929687,-1.471256162596173
2020-11-18,67.4848403930664,269.8523254394531,23.84000015258789,29.174999904632568,-1.534695770020509
2020-11-19,68.6458969116211,270.8147888183594,23.110000610351562,28.924999904632568,-1.4996543287419195
2020-11-20,68.69393157958984,267.60003662109375,23.700000762939453,28.732499980926512,-1.4891724653184335
2020-11-23,72.88970184326172,266.3399658203125,22.65999984741211,28.242500019073486,-1.349391916971789
2020-11-24,76.56502532958984,274.7637634277344,21.639999389648438,27.657000064849854,-1.2533909483486356
2020-11-25,73.77851104736328,273.4441223144531,21.25,26.70550012588501,-1.3402379322024653
2020-11-27,73.1139144897461,275.6468505859375,20.84000015258789,25.86800012588501,-1.3679378665812836
2020-11-30,69.80693054199219,274.81341552734375,20.56999969482422,24.995500087738037,-1.473039648368259
2020-12-01,70.02312469482422,284.31878662109375,20.770000457763672,24.17750005722046,-1.4923968911107204
2020-12-02,71.96088409423828,285.28125,21.170000076293945,23.458500099182128,-1.4321272224505373
2020-12-03,71.90482330322266,279.6554260253906,21.280000686645508,23.044000148773193,-1.4183352508839187
2020-12-04,74.69132232666016,277.5221862792969,20.790000915527344,22.704500198364258,-1.3219062628738194
2020-12-07,72.67350006103516,283.3563232421875,21.299999237060547,22.526500129699706,-1.403638520893912
2020-12-08,73.29808044433594,281.1933288574219,20.68000030517578,22.273000144958495,-1.3773486293713721
2020-12-09,72.41728973388672,275.7559814453125,22.270000457763672,22.146500205993654,-1.3908679238460504
2020-12-10,74.74736022949219,274.96221923828125,22.520000457763672,22.100000190734864,-1.312981616982251
2020-12-11,74.02671813964844,271.4200744628906,23.309999465942383,21.998000144958496,-1.3265586969507637
2020-12-14,71.61656188964844,272.0550537109375,24.719999313354492,22.079000091552736,-1.4066056263042155
2020-12-15,71.56050872802734,273.4044494628906,22.889999389648438,22.101000022888183,-1.4121711676525595
2020-12-16,71.01603698730469,273.5235595703125,22.5,22.09050006866455,-1.4301868097866084
2020-12-17,70.79183197021484,272.3428039550781,21.93000030517578,21.995000076293945,-1.4341923985304057
2020-12-18,69.81494903564453,274.2478332519531,21.56999969482422,21.91800003051758,-1.471209583671172
2020-12-21,68.93414306640625,270.666015625,25.15999984741211,21.99099998474121,-1.4898788748618474
2020-12-22,67.54890441894531,265.01031494140625,24.229999542236328,22.069499969482422,-1.5191772563267334
2020-12-23,68.61385345458984,266.0224304199219,23.309999465942383,22.15299997329712,-1.4873952950999119
2020-12-24,68.32559204101562,265.3179016113281,21.530000686645508,22.167000007629394,-1.494803144869144
2020-12-28,67.98128509521484,274.8431701660156,21.700000762939453,22.210000038146973,-1.532421345433104
2020-12-29,67.74907684326172,274.6248779296875,23.079999923706055,22.335500049591065,-1.539357935139373
2020-12-30,68.32559204101562,269.7530822753906,22.770000457763672,22.435500049591063,-1.5071117415069981
2020-12-31,67.6209487915039,271.0330810546875,22.75,22.514500045776366,-1.5335516635522142
2021-01-04,67.82913970947266,266.8459167480469,26.969999313354492,22.798999977111816,-1.5151690795354666
2021-01-05,69.6628189086914,268.8601379394531,25.34000015258789,23.026499938964843,-1.4611989167919783
2021-01-06,71.90482330322266,261.2597351074219,25.06999969482422,23.214999961853028,-1.3672831841172592
2021-01-07,72.24113464355469,266.64752197265625,22.3700008392334,23.299499988555908,-1.371311681622223
2021-01-08,72.92975616455078,265.4866027832031,21.559999465942383,23.263999938964844,-1.3457226361648325
2021-01-11,73.34612274169922,254.8401336669922,24.079999923706055,23.34199991226196,-1.3026522767775959
2021-01-12,74.73936462402344,249.13491821289062,23.329999923706055,23.342999935150146,-1.2415649130502209
2021-01-13,74.66730499267578,249.68063354492188,22.209999084472656,23.217499923706054,-1.2454199744613763
2021-01-14,76.46092224121094,243.72732543945312,23.25,23.235499954223634,-1.1706394343420763
2021-01-15,73.73846435546875,249.40281677246094,24.34000015258789,23.32749996185303,-1.2748188136244833
2021-01-19,75.67623138427734,259.06695556640625,23.239999771118164,23.392999935150147,-1.2386979501156248
2021-01-20,76.37284088134766,265.3973083496094,21.579999923706055,23.39349994659424,-1.2336393643637489
2021-01-21,73.67440795898438,270.74530029296875,21.31999969482422,23.201499938964844,-1.3361295019917832
2021-01-22,73.4502182006836,272.36260986328125,21.90999984741211,23.085499954223632,-1.3478998381413863
2021-01-25,72.78562927246094,275.8453063964844,23.190000534057617,23.079500007629395,-1.379151716656442
2021-01-26,71.55250549316406,279.85382080078125,23.020000457763672,23.153999996185302,-1.4303295385851889
2021-01-27,70.62366485595703,270.0210266113281,37.209999084472656,23.929499912261964,-1.4332112250508817
2021-01-28,71.28026580810547,262.93658447265625,30.209999084472656,24.285999870300294,-1.392223173420242
2021-01-29,68.22149658203125,256.31854248046875,33.09000015258789,24.801999855041505,-1.4732090979846248
2021-02-01,69.19037628173828,259.9698791503906,30.239999771118164,25.176499843597412,-1.4518719985067823
2021-02-02,69.71084594726562,265.0003662109375,25.559999465942383,25.105999851226805,-1.4489272308685583
2021-02-03,71.23222351074219,264.57373046875,22.90999984741211,24.984499835968016,-1.398327082310544
2021-02-04,71.26424407958984,264.4150390625,21.770000457763672,24.81949987411499,-1.3968466130267867
2021-02-05,71.47244262695312,266.012451171875,20.8700008392334,24.74449987411499,-1.3945172462583497
2021-02-08,73.25004577636719,264.5043029785156,21.239999771118164,24.72849988937378,-1.3325931542363503
2021-02-09,72.83365631103516,267.3519592285156,21.6299991607666,24.605999851226805,-1.3540208451901592
2021-02-10,74.0827865600586,269.7530822753906,21.989999771118164,24.538999843597413,-1.320111260388946
2021-02-11,73.68241119384766,268.2846374511719,21.25,24.49099988937378,-1.3290406697551111
2021-02-12,74.1068115234375,268.393798828125,19.969999313354492,24.326999855041503,-1.3155585922488198
2021-02-16,75.62532806396484,271.8367919921875,21.459999084472656,24.18299980163574,-1.2757904398798123
2021-02-17,77.89092254638672,271.43988037109375,21.5,24.095999813079835,-1.2010997373099124
2021-02-18,77.14382934570312,267.2924499511719,22.489999771118164,24.14149980545044,-1.2138561805317882
2021-02-19,77.79347229003906,259.52337646484375,22.049999237060547,24.177999782562257,-1.1711941314488272
2021-02-22,79.89663696289062,258.3029479980469,23.450000762939453,24.254999828338622,-1.099493901623629
2021-02-23,80.90357208251953,263.7898864746094,23.110000610351562,24.25099983215332,-1.0820149137299662
2021-02-24,83.89188385009766,262.2519836425781,21.34000015258789,24.16699981689453,-0.9806829994926737
2021-02-25,83.11234283447266,252.70687866210938,28.889999389648438,23.75099983215332,-0.979513658318966
2021-02-26,81.20403289794922,255.61404418945312,27.950000762939453,23.63799991607666,-1.0495658404075476
2021-03-01,82.86869812011719,262.8473205566406,23.350000381469727,23.15099992752075,-1.015569471256432
2021-03-02,83.18543243408203,256.9833679199219,24.100000381469727,22.84399995803833,-0.989007815023628
2021-03-03,84.11927032470703,253.4212646484375,26.670000076293945,22.89949998855591,-0.9487900409739305
2021-03-04,84.85821533203125,255.63394165039062,28.56999969482422,23.182499980926515,-0.9309288966953975
2021-03-05,88.51239013671875,262.22216796875,24.65999984741211,23.326999950408936,-0.8305207503433554
2021-03-08,89.12142944335938,253.32203674316406,25.469999313354492,23.55699987411499,-0.7860386227224417
2021-03-09,88.91842651367188,263.6708984375,24.030000686645508,23.69649991989136,-0.8213527530094197
2021-03-10,90.43694305419922,262.8374328613281,22.559999465942383,23.742999935150145,-0.7697164920651564
2021-03-11,90.290771484375,271.7474365234375,21.90999984741211,23.738999938964845,-0.7991915268056701
2021-03-12,90.59122467041016,266.3101806640625,20.690000534057617,23.710999965667725,-0.7743428777536464
2021-03-15,89.5274429321289,271.6184997558594,20.030000686645508,23.714000034332276,-0.8236275124519448
2021-03-16,87.40802001953125,277.10540771484375,19.790000915527344,23.63050012588501,-0.9076962430948128
2021-03-17,87.7247314453125,281.798583984375,19.229999542236328,23.517000102996825,-0.9104336726204405
2021-03-18,84.5496597290039,276.4505920410156,21.579999923706055,23.47150011062622,-0.9987219062369013
2021-03-19,83.94873809814453,287.85107421875,20.950000762939453,23.416500186920167,-1.0498793830559454
