Date,SHEL,META,VIX,AvgVIX,zscore
2020-01-30,42.153472900390625,207.8985137939453,15.489999771118164,13.696000051498412,2.902289237788676
2020-01-31,40.83029556274414,200.33786010742188,18.84000015258789,14.014500045776368,2.702938654009809
2020-02-03,40.11783218383789,202.60009765625,17.969999313354492,14.211999988555908,2.537160237967375
2020-02-04,40.438838958740234,208.1962127685547,16.049999237060547,14.32199993133545,2.550811668449955
2020-02-05,41.45665740966797,208.47401428222656,15.149999618530273,14.389999914169312,2.755257233419624
2020-02-06,40.822471618652344,209.20826721191406,14.960000038146973,14.465499925613404,2.619498322573538
2020-02-07,40.54844284057617,210.67669677734375,15.470000267028809,14.611999940872192,2.5502155092403704
2020-02-10,40.235267639160156,211.40101623535156,15.039999961853027,14.735999917984008,2.479836960853501
2020-02-11,40.705047607421875,205.5767364501953,15.180000305175781,14.878999948501587,2.629124929262048
2020-02-12,41.221778869628906,209.1189422607422,13.739999771118164,14.946499919891357,2.701535604505377
2020-02-13,40.64780044555664,211.4804229736328,14.149999618530273,15.032999897003174,2.563007199167591
2020-02-14,40.24922180175781,212.51229858398438,13.680000305175781,15.100999927520752,2.472420997344768
2020-02-18,40.02602005004883,216.1041259765625,14.829999923706055,15.237499904632568,2.393882607549903
2020-02-19,40.03398895263672,215.79653930664062,14.380000114440918,15.313999891281128,2.3983415270189092
2020-02-20,39.555686950683594,212.90919494628906,15.5600004196167,15.446499919891357,2.327704242294162
2020-02-21,39.19696807861328,208.54344177246094,17.079999923706055,15.651499938964843,2.295029939895343
2020-02-24,37.69029235839844,199.1571044921875,25.030000686645508,16.174999952316284,2.0752045129650942
2020-02-25,36.5901985168457,195.23788452148438,27.850000381469727,16.655999994277956,1.8876254888960644
2020-02-26,36.47063446044922,195.66453552246094,27.559999465942383,17.219999933242796,1.8593711701376026
2020-02-27,35.027740478515625,188.27255249023438,39.15999984741211,18.35849995613098,1.6341156709168734
2020-02-28,35.0994873046875,190.97134399414062,40.11000061035156,19.589499998092652,1.6238055906292133
2020-03-02,35.73722839355469,194.9104461669922,33.41999816894531,20.318499898910524,1.7171655926119882
2020-03-03,35.04369354248047,184.44259643554688,36.81999969482422,21.26099991798401,1.672700070452915
2020-03-04,36.11190414428711,190.26687622070312,31.989999771118164,22.05799994468689,1.8362161489408113
2020-03-05,34.86034393310547,183.72821044921875,39.619998931884766,23.281499910354615,1.6420013153556914
2020-03-06,33.377601623535156,179.67996215820312,41.939998626708984,24.630499839782715,1.3777879444035972
2020-03-09,27.645931243896484,168.1802215576172,54.459999084472656,26.57999978065491,0.31816323687942066
2020-03-10,29.463489532470703,176.80252075195312,47.29999923706055,28.192999744415282,0.608267417166708
2020-03-11,27.494470596313477,168.91444396972656,53.900001525878906,30.12899980545044,0.28058360907238045
2020-03-12,23.381061553955078,153.26724243164062,75.47000122070312,33.21549987792969,-0.4116417204031506
2020-03-13,23.97893714904785,168.9541473388672,57.83000183105469,35.39949998855591,-0.4347891345953978
2020-03-16,20.18440055847168,144.8731231689453,82.69000244140625,38.850000095367434,-0.9843400194723
2020-03-17,20.45543670654297,148.25656127929688,75.91000366210938,41.9040002822876,-0.9604350366063391
2020-03-18,17.234859466552734,145.8157196044922,76.44999694824219,45.007500123977664,-1.5929296476109158
2020-03-19,19.16402244567871,151.9376678466797,72.0,47.829500102996825,-1.2570555100321257
2020-03-20,19.99307632446289,148.56414794921875,66.04000091552734,50.27750015258789,-1.0573103183252779
2020-03-23,21.38813018798828,146.9468536376953,61.59000015258789,52.10550012588501,-0.758654332959096
2020-03-24,25.597198486328125,159.72653198242188,61.66999816894531,53.796500015258786,-0.020514133372124523
2020-03-25,27.374893188476562,154.99368286132812,63.95000076293945,55.61600008010864,0.38471307888496914
2020-03-26,27.845224380493164,162.0681610107422,61.0,56.708000087738036,0.41509368199192426
2020-03-27,25.222530364990234,155.56918334960938,65.54000091552734,57.97950010299682,-0.05835526341661224
2020-03-30,26.657438278198242,164.6578369140625,57.08000183105469,59.16250028610229,0.14962046428471223
2020-03-31,27.813331604003906,165.50123596191406,53.540000915527344,59.99850034713745,0.37692948879829696
2020-04-01,28.148151397705078,158.35728454589844,57.060001373291016,61.252000427246095,0.5109454764704048
2020-04-02,31.057825088500977,156.95828247070312,50.90999984741211,61.81650047302246,1.1156380256372267
2020-04-03,28.889524459838867,152.97950744628906,46.79999923706055,62.059500503540036,0.7113514055622419
2020-04-06,29.758440017700195,164.26097106933594,45.2400016784668,61.598500633239745,0.7839793322581413
2020-04-07,29.70263671875,167.51541137695312,46.70000076293945,61.568500709533694,0.7426003983899027
2020-04-08,30.348350524902344,172.9229736328125,43.349998474121094,61.041000556945804,0.8240321492916147
2020-04-09,30.220802307128906,173.82589721679688,41.66999816894531,59.35100040435791,0.7897593082586098
2020-04-13,29.790325164794922,173.4290008544922,41.16999816894531,58.51800022125244,0.7058690047609973
2020-04-14,29.503341674804688,176.78269958496094,37.7599983215332,56.27150001525879,0.6165556348139087
2020-04-15,27.390836715698242,175.592041015625,40.84000015258789,54.51799983978272,0.19789049059429284
2020-04-16,25.987810134887695,174.8776397705078,40.11000061035156,52.70100002288818,-0.08087199353581612
2020-04-17,28.283672332763672,177.84439086914062,38.150001525878906,51.00850009918213,0.3586968742066224
2020-04-20,26.6893253326416,176.8521728515625,43.83000183105469,49.898000144958495,0.043586179288197274
2020-04-21,26.25088119506836,169.47007751464844,45.40999984741211,49.089000129699706,0.022529367988234152
2020-04-22,27.789426803588867,180.8607177734375,41.97999954223633,48.104500198364256,0.23034253547890463
2020-04-23,28.028579711914062,183.6885223388672,41.380001068115234,46.976000213623045,0.252889893340644
2020-04-24,27.924936294555664,188.5900421142578,35.93000030517578,45.722500228881835,0.1865830632268637
2020-04-27,28.554712295532227,186.0400390625,33.290000915527344,44.11000022888184,0.33819938690355034
2020-04-28,28.698200225830078,181.48577880859375,33.56999969482422,42.93450012207031,0.40940575441942817
2020-04-29,30.300518035888672,192.677978515625,31.229999542236328,41.81900005340576,0.6320202758011421
2020-04-30,26.410314559936523,203.11607360839844,34.150001525878906,40.673500061035156,-0.2555027772060254
2020-05-01,24.94352149963379,200.695068359375,37.189998626708984,39.9875,-0.5314872159554712
2020-05-04,26.10738754272461,203.66177368164062,35.970001220703125,39.44600009918213,-0.3221488421774206
2020-05-05,26.36248779296875,205.45770263671875,33.61000061035156,38.86450004577637,-0.2868367087269355
2020-05-06,25.55733871459961,206.8467559814453,34.119998931884766,38.235499954223634,-0.46340894667467575
2020-05-07,25.9320068359375,209.6150360107422,31.440000534057617,37.64000005722046,-0.41275059670882486
2020-05-08,27.032108306884766,210.69654846191406,27.979999542236328,36.95550012588501,-0.19898591364425416
2020-05-11,26.115358352661133,211.52011108398438,27.56999969482422,36.275500202178954,-0.3930381852598814
2020-05-12,25.676918029785156,208.46408081054688,33.040000915527344,36.03950033187866,-0.454011707268736
2020-05-13,24.744232177734375,203.5030059814453,35.279998779296875,35.76150026321411,-0.5979290676474486
2020-05-14,24.30121612548828,205.19970703125,32.61000061035156,35.38650026321411,-0.7036876472301526
2020-05-15,24.268991470336914,209.23800659179688,31.889999389648438,35.07350015640259,-0.7475038707045617
2020-05-18,26.43572425842285,211.530029296875,29.299999237060547,34.34700002670288,-0.32797211730487685
2020-05-19,25.904109954833984,215.19129943847656,30.530000686645508,33.60300006866455,-0.4698777232758629
2020-05-20,26.94317626953125,228.1793670654297,27.989999771118164,32.90350008010864,-0.3783908871398961
2020-05-21,26.1296443939209,229.58831787109375,29.530000686645508,32.31100006103516,-0.5568516573431201
2020-05-22,25.968549728393555,233.0809326171875,28.15999984741211,31.92250003814697,-0.6218429487183673
2020-05-26,26.33101463317871,230.39199829101562,28.010000228881836,31.658500003814698,-0.5233117163627715
2020-05-27,26.564603805541992,227.3558349609375,27.6200008392334,31.361000061035156,-0.4477879080127169
2020-05-28,26.266576766967773,223.70448303222656,28.59000015258789,31.229000091552734,-0.47471033468263046
2020-05-29,25.734960556030273,223.33734130859375,27.510000228881836,30.89700002670288,-0.5794453489174166
2020-06-01,26.725690841674805,230.104248046875,28.229999542236328,30.449000072479247,-0.44038540777331786
2020-06-02,27.386186599731445,230.907958984375,26.84000015258789,29.992500019073486,-0.3134665540590735
2020-06-03,28.71522331237793,228.36790466308594,25.65999984741211,29.594999980926513,-0.019722964617094954
2020-06-04,28.65078353881836,224.52804565429688,25.809999465942383,29.179500007629393,0.002602122875703536
2020-06-05,30.422836303710938,228.97312927246094,24.520000457763672,28.8335000038147,0.3219951890342305
2020-06-08,31.647159576416016,229.5982208251953,25.809999465942383,28.725,0.5652361988259321
2020-06-09,30.012039184570312,236.81163024902344,27.56999969482422,28.725,0.1661178104317634
2020-06-10,29.198511123657227,234.88673400878906,27.56999969482422,28.451499938964844,0.018419904189817413
2020-06-11,26.733755111694336,222.6824951171875,40.790000915527344,28.727000045776368,-0.37026322584060434
2020-06-12,27.7486572265625,226.80018615722656,36.09000015258789,28.901000022888184,-0.2018422450757751
2020-06-15,27.805038452148438,230.68966674804688,34.400001525878906,29.026500129699706,-0.2262641879623521
2020-06-16,28.16750717163086,233.8151397705078,33.66999816894531,29.245000076293945,-0.18138290478841151
2020-06-17,27.539220809936523,233.69607543945312,33.470001220703125,29.392000102996825,-0.3080682280581992
2020-06-18,27.62782859802246,234.10287475585938,32.939998626708984,29.639500045776366,-0.2938003630354356
2020-06-19,27.337858200073242,236.93067932128906,35.119998931884766,29.91899995803833,-0.37886869198672185
2020-06-22,27.7164306640625,237.35733032226562,31.770000457763672,30.09949998855591,-0.3058095680518079
2020-06-23,28.070837020874023,240.35382080078125,31.3700008392334,30.267500019073488,-0.26137789934751393
2020-06-24,26.6773681640625,232.19781494140625,33.84000015258789,30.57849998474121,-0.46953128001661676
2020-06-25,27.297588348388672,233.84490966796875,32.220001220703125,30.760000038146973,-0.3585859441434323
2020-06-26,26.508220672607422,214.39752197265625,34.72999954223633,31.121000003814697,-0.3396863829094187
2020-06-29,26.935117721557617,218.9219970703125,31.780000686645508,31.298500061035156,-0.2946102289618677
2020-06-30,26.33101463317871,225.30197143554688,30.43000030517578,31.47800006866455,-0.4763449981984791
2020-07-01,26.395456314086914,235.70034790039062,28.6200008392334,31.626000118255615,-0.5591864788513515
2020-07-02,26.500160217285156,231.60250854492188,27.68000030517578,31.719500160217287,-0.5000796854406911
2020-07-06,26.94317626953125,238.40907287597656,27.940000534057617,31.890500164031984,-0.4727824735401479
2020-07-07,26.282684326171875,238.9845733642578,29.43000030517578,32.07150020599365,-0.6124268171302624
2020-07-08,26.379343032836914,241.6833953857422,28.079999923706055,32.097000217437746,-0.6176704788715582
2020-07-09,25.195295333862305,242.59622192382812,29.260000228881836,32.18150024414062,-0.866910729990728
2020-07-10,25.944385528564453,243.16180419921875,27.290000915527344,31.506500244140625,-0.7197758444580866
2020-07-13,26.10548210144043,237.13906860351562,32.189998626708984,31.31150016784668,-0.6314382229371032
2020-07-14,26.99150276184082,237.8633575439453,29.520000457763672,31.067500114440918,-0.45791816818318587
2020-07-15,27.37007713317871,238.40907287597656,27.760000228881836,30.772000217437743,-0.3859572872410034
2020-07-16,26.96734046936035,239.0540313720703,28.0,30.49850015640259,-0.4738190042222455
2020-07-17,26.508220672607422,240.14544677734375,25.68000030517578,30.13550024032593,-0.5772677477931575
2020-07-20,26.10548210144043,243.50906372070312,24.459999084472656,29.602500247955323,-0.6902154698695874
2020-07-21,26.927059173583984,239.86766052246094,24.84000015258789,29.256000232696532,-0.48951913370831346
2020-07-22,26.379343032836914,238.0022735595703,24.31999969482422,28.903500175476076,-0.5837040153837504
2020-07-23,26.089370727539062,230.7888946533203,26.079999923706055,28.515500164031984,-0.5761206800141678
2020-07-24,26.00882339477539,228.9136199951172,25.84000015258789,28.19650011062622,-0.5751992480712808
2020-07-27,26.13770294189453,231.68186950683594,24.739999771118164,27.697000122070314,-0.5745302992806144
2020-07-28,25.85577964782715,228.3281707763672,25.440000534057617,27.380000114440918,-0.6009239745023104
2020-07-29,26.10548210144043,231.4735107421875,24.100000381469727,27.063500118255615,-0.5791609625468955
2020-07-30,24.84088706970215,232.67408752441406,24.760000228881836,26.870500087738037,-0.8474384546055375
2020-07-31,24.011241912841797,251.69480895996094,24.459999084472656,26.70950002670288,-1.1916838301200743
2020-08-03,24.40592384338379,249.99815368652344,24.280000686645508,26.526500034332276,-1.0957561030764449
2020-08-04,25.251678466796875,247.88475036621094,23.760000228881836,26.243000030517578,-0.9042415854341933
2020-08-05,25.38860511779785,247.18023681640625,22.989999771118164,25.988500022888182,-0.8698920827056662
2020-08-06,25.171127319335938,263.2144470214844,22.649999618530273,25.657999992370605,-1.062074716238468
2020-08-07,24.84088706970215,266.3498229980469,22.209999084472656,25.403999900817873,-1.1581713489253491
2020-08-10,25.332225799560547,260.9521789550781,22.1299991607666,24.90099992752075,-1.0084353092998832
2020-08-11,25.6544132232666,254.13568115234375,24.030000686645508,24.626499938964844,-0.8800100362615458
2020-08-12,26.47600555419922,257.86639404296875,22.280000686645508,24.352499961853027,-0.7473346186583774
2020-08-13,25.760215759277344,259.2654113769531,22.1299991607666,24.058999919891356,-0.905824468105811
2020-08-14,25.304712295532227,259.20587158203125,22.049999237060547,23.877499866485596,-0.9979176052962901
2020-08-17,25.16643714904785,259.1264953613281,21.350000381469727,23.72199993133545,-1.025308260499342
2020-08-18,24.84107780456543,260.2973327636719,21.510000228881836,23.555499935150145,-1.1022849918528583
2020-08-19,24.743473052978516,260.5453796386719,22.540000915527344,23.466499996185302,-1.1244251029853687
2020-08-20,24.49945068359375,266.9154052734375,22.719999313354492,23.298499965667723,-1.2328330948964488
2020-08-21,24.100889205932617,264.93096923828125,22.540000915527344,23.133500003814696,-1.2955836813183224
2020-08-24,24.832944869995117,269.2768859863281,22.3700008392334,23.01500005722046,-1.1867952808254802
2020-08-25,24.450645446777344,278.6334228515625,22.030000686645508,22.844500064849854,-1.3508838860252268
2020-08-26,24.426244735717773,301.54364013671875,23.270000457763672,22.803000068664552,-1.5672438796149613
2020-08-27,24.2228946685791,290.9368591308594,24.469999313354492,22.788500022888183,-1.5107312748787973
2020-08-28,24.556386947631836,291.3735046386719,22.959999084472656,22.713500022888184,-1.4469330008724843
2020-08-31,24.141555786132812,290.9171142578125,26.40999984741211,22.819999980926514,-1.5270921847691266
2020-09-01,23.751129150390625,293.13958740234375,26.1200008392334,22.938000011444093,-1.6270062781073487
2020-09-02,23.62098503112793,300.14459228515625,26.56999969482422,23.117000007629393,-1.7181122376565332
2020-09-03,23.53964614868164,288.85321044921875,33.599998474121094,23.664499950408935,-1.6304674494398819
2020-09-04,23.515241622924805,280.528564453125,30.75,24.091499996185302,-1.5586177511793542
2020-09-08,22.799455642700195,269.04864501953125,31.459999084472656,24.557999992370604,-1.5982702428483788
2020-09-09,23.198017120361328,271.5887451171875,28.809999465942383,24.79699993133545,-1.5406468823053676
2020-09-10,22.6693115234375,266.0025634765625,29.709999084472656,25.168499851226805,-1.596632773569202
2020-09-11,22.84012794494629,264.5340576171875,26.8700008392334,25.405499935150146,-1.5483410903105348
