Date,KRE,V,VIX,AvgVIX,zscore
2020-01-30,46.26756286621094,199.1561279296875,15.489999771118164,13.696000051498412,-0.010449425435293837
2020-01-31,45.33887481689453,190.3179168701172,18.84000015258789,14.014500045776368,0.4222230269262447
2020-02-03,45.9412727355957,192.07786560058594,17.969999313354492,14.211999988555908,0.3879963014784577
2020-02-04,46.58549880981445,194.70831298828125,16.049999237060547,14.32199993133545,0.3049794506646279
2020-02-05,47.6313362121582,193.9909210205078,15.149999618530273,14.389999914169312,0.479573464533145
2020-02-06,47.1376953125,194.21090698242188,14.960000038146973,14.465499925613404,0.4045220735721168
2020-02-07,46.67753982543945,193.9239959716797,15.470000267028809,14.611999940872192,0.365076784823864
2020-02-10,46.63570785522461,197.03269958496094,15.039999961853027,14.735999917984008,0.16705334857891188
2020-02-11,46.9954719543457,195.07180786132812,15.180000305175781,14.878999948501587,0.33343212037717784
2020-02-12,47.1209716796875,198.4196014404297,13.739999771118164,14.946499919891357,0.14139421593128104
2020-02-13,47.34687042236328,198.66864013671875,14.149999618530273,15.032999897003174,0.1540481335969813
2020-02-14,47.03730773925781,201.43698120117188,13.680000305175781,15.100999927520752,-0.05616848714711003
2020-02-18,46.40143966674805,202.3086700439453,14.829999923706055,15.237499904632568,-0.18933463880288254
2020-02-19,46.78629684448242,204.32984924316406,14.380000114440918,15.313999891281128,-0.26682542421076855
2020-02-20,47.20463180541992,202.54812622070312,15.5600004196167,15.446499919891357,-0.10427379109420179
2020-02-21,46.56040954589844,200.01925659179688,17.079999923706055,15.651499938964843,-0.027556904511711274
2020-02-24,45.121337890625,190.4210968017578,25.030000686645508,16.174999952316284,0.3887626478495883
2020-02-25,43.381072998046875,180.468505859375,27.850000381469727,16.655999994277956,0.7895990519830293
2020-02-26,42.66154479980469,179.32862854003906,27.559999465942383,17.219999933242796,0.7707949177970733
2020-02-27,40.93800735473633,172.43173217773438,39.15999984741211,18.35849995613098,0.9841803262967163
2020-02-28,39.74995422363281,174.10809326171875,40.11000061035156,19.589499998092652,0.7324145503066113
2020-03-02,41.54041290283203,184.23309326171875,33.41999816894531,20.318499898910524,0.32712821107520257
2020-03-03,39.816890716552734,177.9109344482422,36.81999969482422,21.26099991798401,0.5048669783546323
2020-03-04,40.52804946899414,186.11058044433594,31.989999771118164,22.05799994468689,0.08474240086533515
2020-03-05,38.40291976928711,179.08917236328125,39.619998931884766,23.281499910354615,0.25589456840081454
2020-03-06,36.721229553222656,176.59860229492188,41.939998626708984,24.630499839782715,0.20117979041695425
2020-03-09,31.031906127929688,163.9255828857422,54.459999084472656,26.57999978065491,0.27950867075783214
2020-03-10,33.22395324707031,174.91270446777344,47.29999923706055,28.192999744415282,-0.12929572218949162
2020-03-11,30.914772033691406,165.66896057128906,53.900001525878906,30.12899980545044,0.15680339933755597
2020-03-12,28.32109832763672,153.3407745361328,75.47000122070312,33.21549987792969,0.598827901336318
2020-03-13,31.492061614990234,168.42771911621094,57.83000183105469,35.39949998855591,0.05750136712796309
2020-03-16,27.19161033630371,145.61053466796875,82.69000244140625,38.850000095367434,0.9377990241193409
2020-03-17,29.24980354309082,151.24298095703125,75.91000366210938,41.9040002822876,0.8444716990278622
2020-03-18,26.212711334228516,142.22915649414062,76.44999694824219,45.007500123977664,1.0257612069327393
2020-03-19,27.60994529724121,145.84043884277344,72.0,47.829500102996825,0.9755779302266626
2020-03-20,25.7860107421875,140.6486053466797,66.04000091552734,50.27750015258789,1.0707165751463192
2020-03-23,23.795578002929688,130.02548217773438,61.59000015258789,52.10550012588501,1.4820235609153252
2020-03-24,26.553260803222656,148.02444458007812,61.66999816894531,53.796500015258786,0.70866674029572
2020-03-25,26.840871810913086,154.96917724609375,63.95000076293945,55.61600008010864,0.31369179375478357
2020-03-26,29.141756057739258,161.770263671875,61.0,56.708000087738036,0.17806828070535055
2020-03-27,28.194332122802734,154.75845336914062,65.54000091552734,57.97950010299682,0.4951261632365389
2020-03-30,28.152036666870117,158.5996551513672,57.08000183105469,59.16250028610229,0.2516113081916846
2020-03-31,27.568359375,154.33697509765625,53.540000915527344,59.99850034713745,0.44340062988980966
2020-04-01,25.783475875854492,146.6642303466797,57.060001373291016,61.252000427246095,0.697277473685721
2020-04-02,26.265644073486328,150.76400756835938,50.90999984741211,61.81650047302246,0.5029650746592444
2020-04-03,24.971397399902344,145.45724487304688,46.79999923706055,62.059500503540036,0.6711229578541948
2020-04-06,27.052345275878906,162.30674743652344,45.2400016784668,61.598500633239745,-0.11512035300183766
2020-04-07,27.822128295898438,161.49253845214844,46.70000076293945,61.568500709533694,0.031138951969930134
2020-04-08,29.3024845123291,167.57518005371094,43.349998474121094,61.041000556945804,-0.1619922717375611
2020-04-09,31.62027931213379,166.37782287597656,41.66999816894531,59.35100040435791,0.2005974358537999
2020-04-13,29.83540916442871,161.87571716308594,41.16999816894531,58.51800022125244,0.2578146109702635
2020-04-14,29.35323143005371,167.26864624023438,37.7599983215332,56.27150001525879,-0.1366665993050726
2020-04-15,27.373798370361328,158.9732208251953,40.84000015258789,54.51799983978272,0.13163144771547694
2020-04-16,26.367156982421875,155.58229064941406,40.11000061035156,52.70100002288818,0.21673507927752478
2020-04-17,28.75263214111328,162.40249633789062,38.150001525878906,51.00850009918213,0.09044838840424616
2020-04-20,28.684961318969727,157.30650329589844,43.83000183105469,49.898000144958495,0.3981133535744339
2020-04-21,27.88980484008789,153.77183532714844,45.40999984741211,49.089000129699706,0.5184401545098154
2020-04-22,27.771377563476562,159.57675170898438,41.97999954223633,48.104500198364256,0.14365394998553924
2020-04-23,28.287385940551758,159.37554931640625,41.380001068115234,46.976000213623045,0.22032268393902682
2020-04-24,29.074085235595703,160.2760009765625,35.93000030517578,45.722500228881835,0.26233314573867506
2020-04-27,31.002771377563477,164.529052734375,33.290000915527344,44.11000022888184,0.238453763292063
2020-04-28,31.789474487304688,164.04052734375,33.56999969482422,42.93450012207031,0.3666170715002544
2020-04-29,33.608192443847656,174.13682556152344,31.229999542236328,41.81900005340576,-0.03337369718457786
2020-04-30,32.254722595214844,171.19607543945312,34.150001525878906,40.673500061035156,-0.01933664977244355
2020-05-01,30.732080459594727,168.1786346435547,37.189998626708984,39.9875,-0.021587036250000653
2020-05-04,30.427547454833984,168.7342071533203,35.970001220703125,39.44600009918213,-0.09392931411015439
2020-05-05,29.84385871887207,170.92784118652344,33.61000061035156,38.86450004577637,-0.3025992722833645
2020-05-06,29.05716323852539,171.2535400390625,34.119998931884766,38.235499954223634,-0.42066218993700916
2020-05-07,29.4462890625,175.02764892578125,31.440000534057617,37.64000005722046,-0.6063487905721333
2020-05-08,30.909717559814453,177.29786682128906,27.979999542236328,36.95550012588501,-0.5651172243348546
2020-05-11,29.590089797973633,175.832275390625,27.56999969482422,36.275500202178954,-0.6383682360032373
2020-05-12,28.075899124145508,171.9145050048828,33.040000915527344,36.03950033187866,-0.5837236640469121
2020-05-13,26.56171417236328,169.91871643066406,35.279998779296875,35.76150026321411,-0.6482907831757255
2020-05-14,27.407629013061523,173.5744171142578,32.61000061035156,35.38650026321411,-0.769810631476602
2020-05-15,27.10310173034668,176.05955505371094,31.889999389648438,35.07350015640259,-0.9618349801822275
2020-05-18,29.810033798217773,183.6300506591797,29.299999237060547,34.34700002670288,-1.094671262841999
2020-05-19,28.515785217285156,181.69186401367188,30.530000686645508,33.60300006866455,-1.1354521421237627
2020-05-20,29.970745086669922,186.0095977783203,27.989999771118164,32.90350008010864,-1.222272782666978
2020-05-21,29.86077880859375,182.90084838867188,29.530000686645508,32.31100006103516,-1.0431294909318132
2020-05-22,29.547786712646484,183.13107299804688,28.15999984741211,31.92250003814697,-1.09634408548478
2020-05-26,32.0347785949707,185.3955078125,28.010000228881836,31.658500003814698,-0.9274273772843893
2020-05-27,34.35259246826172,185.01173400878906,27.6200008392334,31.361000061035156,-0.6152984327380293
2020-05-28,33.10909652709961,186.39341735839844,28.59000015258789,31.229000091552734,-0.855683418416575
2020-05-29,32.29701614379883,187.33372497558594,27.510000228881836,30.89700002670288,-1.0150256801102397
2020-06-01,32.6099967956543,186.4797821044922,28.229999542236328,30.449000072479247,-0.9231259033466812
2020-06-02,32.50850296020508,188.40838623046875,26.84000015258789,29.992500019073486,-1.0553744132760703
2020-06-03,34.38643264770508,188.89772033691406,25.65999984741211,29.594999980926513,-0.8521201709617555
2020-06-04,35.6214599609375,185.7985382080078,25.809999465942383,29.179500007629393,-0.5062594572883871
2020-06-05,37.68549728393555,191.52674865722656,24.520000457763672,28.8335000038147,-0.6047996478024502
2020-06-08,38.92898941040039,191.5171356201172,25.809999465942383,28.725,-0.44951885506273376
2020-06-09,37.9815673828125,191.01828002929688,27.56999969482422,28.725,-0.5364317699580373
2020-06-10,35.45228576660156,192.36154174804688,27.56999969482422,28.451499938964844,-0.9343792784051144
2020-06-11,32.1532096862793,181.2312774658203,40.790000915527344,28.727000045776368,-0.6544055138232356
2020-06-12,33.32902908325195,184.47438049316406,36.09000015258789,28.901000022888184,-0.7092951087675133
2020-06-15,33.81120681762695,183.99461364746094,34.400001525878906,29.026500129699706,-0.6195565718312235
2020-06-16,35.02086639404297,185.06930541992188,33.66999816894531,29.245000076293945,-0.5357392295782052
2020-06-17,33.94655990600586,185.72174072265625,33.470001220703125,29.392000102996825,-0.7098456757972346
2020-06-18,34.098819732666016,186.05758666992188,32.939998626708984,29.639500045776366,-0.7117363774797657
2020-06-19,33.73507308959961,184.4168243408203,35.119998931884766,29.91899995803833,-0.6552151909545254
2020-06-22,33.68728256225586,187.06507873535156,31.770000457763672,30.09949998855591,-0.8254201259110773
2020-06-23,33.32880401611328,189.95314025878906,31.3700008392334,30.267500019073488,-1.049147402283446
2020-06-24,31.57915687561035,183.65882873535156,33.84000015258789,30.57849998474121,-0.8763857053170419
2020-06-25,32.62894058227539,186.124755859375,32.220001220703125,30.760000038146973,-0.8987486095014174
2020-06-26,30.640310287475586,181.60546875,34.72999954223633,31.121000003814697,-0.8658125431960556
2020-06-29,31.954696655273438,183.6300506591797,31.780000686645508,31.298500061035156,-0.8278853513169581
2020-06-30,32.76551055908203,185.34751892089844,30.43000030517578,31.47800006866455,-0.833551230570089
2020-07-01,31.399917602539062,185.93284606933594,28.6200008392334,31.626000118255615,-1.0397299002104556
2020-07-02,31.24628448486328,187.74632263183594,27.68000030517578,31.719500160217287,-1.171323414303158
2020-07-06,31.57915687561035,189.75169372558594,27.940000534057617,31.890500164031984,-1.2543003513131095
2020-07-07,30.478151321411133,186.3357696533203,29.43000030517578,32.07150020599365,-1.1793849098422482
2020-07-08,30.43547821044922,187.17062377929688,28.079999923706055,32.097000217437746,-1.2364757134066608
2020-07-09,29.180843353271484,184.42642211914062,29.260000228881836,32.18150024414062,-1.2223351305191459
2020-07-10,30.623245239257812,184.7526397705078,27.290000915527344,31.506500244140625,-1.0631410621091635
2020-07-13,31.058523178100586,181.36561584472656,32.189998626708984,31.31150016784668,-0.7989117771856208
2020-07-14,30.40987777709961,185.50111389160156,29.520000457763672,31.067500114440918,-1.1361076489239494
2020-07-15,32.21073532104492,188.59066772460938,27.760000228881836,30.772000217437743,-1.1037214487763012
2020-07-16,32.125396728515625,185.66415405273438,28.0,30.49850015640259,-0.9328179003100349
2020-07-17,31.314571380615234,187.18980407714844,25.68000030517578,30.13550024032593,-1.1283103553936513
2020-07-20,30.75126838684082,190.43295288085938,24.459999084472656,29.602500247955323,-1.3995413860628383
2020-07-21,32.51799392700195,188.5235137939453,24.84000015258789,29.256000232696532,-1.061334657753348
2020-07-22,32.202205657958984,190.80714416503906,24.31999969482422,28.903500175476076,-1.2422611576715226
2020-07-23,33.030094146728516,189.43499755859375,26.079999923706055,28.515500164031984,-1.054167296385965
2020-07-24,32.83378219604492,187.24734497070312,25.84000015258789,28.19650011062622,-0.9428967366599471
2020-07-27,32.0400390625,188.93603515625,24.739999771118164,27.697000122070314,-1.1463769367336507
2020-07-28,31.86933708190918,188.77297973632812,25.440000534057617,27.380000114440918,-1.1574978173430572
2020-07-29,32.97034454345703,190.53848266601562,24.100000381469727,27.063500118255615,-1.1300443784159413
2020-07-30,32.38143539428711,186.20147705078125,24.760000228881836,26.870500087738037,-0.9342957747838414
2020-07-31,32.07418441772461,182.68972778320312,24.459999084472656,26.70950002670288,-0.7546973880810949
2020-08-03,31.980300903320312,182.96795654296875,24.280000686645508,26.526500034332276,-0.7836334062638385
2020-08-04,31.809595108032227,184.50315856933594,23.760000228881836,26.243000030517578,-0.9000904881352422
2020-08-05,32.60334396362305,188.15892028808594,22.989999771118164,25.988500022888182,-1.0281033239024968
2020-08-06,32.407039642333984,190.7207794189453,22.649999618530273,25.657999992370605,-1.2114239393009036
2020-08-07,33.84090805053711,188.40838623046875,22.209999084472656,25.403999900817873,-0.8896295245746153
2020-08-10,34.47248840332031,188.8209686279297,22.1299991607666,24.90099992752075,-0.8366546582606036
2020-08-11,35.14674758911133,189.7613067626953,24.030000686645508,24.626499938964844,-0.8111052033425558
2020-08-12,34.916297912597656,190.69198608398438,22.280000686645508,24.352499961853027,-0.8974981547392265
2020-08-13,34.2249755859375,189.8655548095703,22.1299991607666,24.058999919891356,-0.9322353444302728
2020-08-14,34.67732238769531,188.9622344970703,22.049999237060547,23.877499866485596,-0.8199364042051375
2020-08-17,34.05428695678711,191.64334106445312,21.350000381469727,23.72199993133545,-1.0637367646170963
2020-08-18,33.02154541015625,191.23974609375,21.510000228881836,23.555499935150145,-1.167171637343027
2020-08-19,33.22639083862305,193.14242553710938,22.540000915527344,23.466499996185302,-1.2597049939294334
2020-08-20,32.49238586425781,196.17901611328125,22.719999313354492,23.298499965667723,-1.5393586100436265
2020-08-21,32.244873046875,196.1598358154297,22.540000915527344,23.133500003814696,-1.568958360616639
2020-08-24,33.61046600341797,198.35081481933594,22.3700008392334,23.01500005722046,-1.5349822194126246
2020-08-25,33.72141647338867,199.9748077392578,22.030000686645508,22.844500064849854,-1.6219099181899603
2020-08-26,32.927669525146484,202.05047607421875,23.270000457763672,22.803000068664552,-1.8493932107049733
2020-08-27,33.5933952331543,202.7904052734375,24.469999313354492,22.788500022888183,-1.812474761388997
2020-08-28,33.567787170410156,207.2876739501953,22.959999084472656,22.713500022888184,-2.094606838359408
2020-08-31,32.98741149902344,203.71292114257812,26.40999984741211,22.819999980926514,-1.9450760282302275
2020-09-01,33.02154541015625,205.01983642578125,26.1200008392334,22.938000011444093,-2.0218923587065096
2020-09-02,33.26905822753906,208.02760314941406,26.56999969482422,23.117000007629393,-2.1776619841065443
2020-09-03,33.294673919677734,200.80123901367188,33.599998474121094,23.664499950408935,-1.7262547092739429
2020-09-04,33.994529724121094,196.6691436767578,30.75,24.091499996185302,-1.3828995613667965
2020-09-08,32.62041091918945,192.30641174316406,31.459999084472656,24.557999992370604,-1.2832316288178982
2020-09-09,32.41556930541992,196.09255981445312,28.809999465942383,24.79699993133545,-1.5435517079350414
2020-09-10,31.818126678466797,193.6709747314453,29.709999084472656,25.168499851226805,-1.4676700630376114
2020-09-11,31.988826751708984,192.84449768066406,26.8700008392334,25.405499935150146,-1.395172905694309
2020-09-14,32.78257369995117,196.97662353515625,25.850000381469727,25.595499992370605,-1.5527328313178572
2020-09-15,32.168060302734375,197.37062072753906,25.59000015258789,25.807499980926515,-1.6536133697008555
2020-09-16,32.509456634521484,197.1208038330078,26.040000915527344,26.03400001525879,-1.5956501960255853
2020-09-17,32.330223083496094,197.25534057617188,26.459999084472656,26.229999923706053,-1.6262907468591463
2020-09-18,32.091251373291016,194.69915771484375,25.829999923706055,26.385499954223633,-1.4974684851763869
2020-09-21,30.580732345581055,189.7406463623047,27.780000686645508,26.64749994277954,-1.377814417387108
2020-09-22,29.839704513549805,192.72921752929688,26.860000610351562,26.87199993133545,-1.6553632029082574
2020-09-23,29.210683822631836,187.74185180664062,28.579999923706055,27.199499893188477,-1.4242651984633956
2020-09-24,29.30545997619629,187.88600158691406,28.510000228881836,27.461499881744384,-1.4214164946108307
2020-09-25,29.770763397216797,189.5484619140625,26.3799991607666,27.55699987411499,-1.4666503335430574
2020-09-28,30.830629348754883,192.4985809326172,26.190000534057617,27.71849994659424,-1.517791429533217
2020-09-29,30.408403396606445,191.6529541015625,26.270000457763672,27.711499977111817,-1.5178636843250992
2020-09-30,30.744447708129883,192.16224670410156,26.3700008392334,27.723999977111816,-1.5076506281490152
2020-10-01,30.95125961303711,195.41029357910156,26.700000762939453,27.73050003051758,-1.6833868160178067
2020-10-02,31.83016014099121,193.59405517578125,27.6299991607666,27.432000064849852,-1.461402162526323
2020-10-05,33.157135009765625,195.59286499023438,27.959999084472656,27.292500019073486,-1.4203104866560925
2020-10-06,33.09682083129883,192.62351989746094,29.479999542236328,27.19350004196167,-1.2436373676025527
2020-10-07,34.03603744506836,194.56463623046875,28.059999465942383,27.15600004196167,-1.24720250125725
2020-10-08,34.56166076660156,195.05474853515625,26.360000610351562,26.988500118255615,-1.2122170405121977
2020-10-09,34.17391586303711,198.5718536376953,25.0,26.895000076293947,-1.4786018259839997
2020-10-12,34.63921356201172,198.34117126464844,25.06999969482422,26.85600004196167,-1.4064127419337589
2020-10-13,33.57073974609375,196.34239196777344,26.06999969482422,26.880000019073485,-1.4153500028533479
2020-10-14,33.07096481323242,194.30517578125,26.399999618530273,26.897999954223632,-1.3511597359321814
2020-10-15,33.8723258972168,191.75860595703125,26.969999313354492,26.923499965667723,-1.0935212532250085
2020-10-16,33.958499908447266,192.44090270996094,27.40999984741211,27.002499961853026,-1.125121595834791
2020-10-19,33.734458923339844,189.2793426513672,29.18000030517578,27.07249994277954,-0.956893035451846
2020-10-20,34.50996017456055,189.98086547851562,29.350000381469727,27.196999931335448,-0.9039368431622409
2020-10-21,34.63921356201172,190.68238830566406,28.649999618530273,27.20049991607666,-0.9313708272771268
2020-10-22,36.28501510620117,190.25958251953125,28.110000610351562,27.180499935150145,-0.7004160479263691
2020-10-23,36.6986198425293,190.27874755859375,27.549999237060547,27.238999938964845,-0.650154302094879
2020-10-26,35.966190338134766,185.53167724609375,32.459999084472656,27.552499866485597,-0.4468243727267214
2020-10-27,34.72538375854492,182.6392059326172,33.349998474121094,27.906499767303465,-0.421767078039195
