Date,INTC,KDP,VIX,AvgVIX,zscore
2020-03-19,40.72285461425781,20.81976318359375,72.0,47.829500102996825,-1.3837399861987572
2020-03-20,40.6253547668457,20.14346694946289,66.04000091552734,50.27750015258789,-1.4858440434092155
2020-03-23,43.949485778808594,19.843835830688477,61.59000015258789,52.10550012588501,-1.145138690472243
2020-03-24,46.44923400878906,20.45165252685547,61.66999816894531,53.796500015258786,-0.7769110117678941
2020-03-25,45.4387092590332,21.401897430419922,63.95000076293945,55.61600008010864,-0.7649689798310969
2020-03-26,49.2326545715332,21.222122192382812,61.0,56.708000087738036,-0.3543015884520589
2020-03-27,46.422645568847656,20.871124267578125,65.54000091552734,57.97950010299682,-0.7235596937901989
2020-03-30,49.188331604003906,21.213560104370117,57.08000183105469,59.16250028610229,-0.3605328001426535
2020-03-31,47.973899841308594,20.77696418762207,53.540000915527344,59.99850034713745,-0.5584245359346841
2020-04-01,45.98829650878906,20.254751205444336,57.060001373291016,61.252000427246095,-0.8562145426230988
2020-04-02,48.177791595458984,20.556291580200195,50.90999984741211,61.81650047302246,-0.5647255508719018
2020-04-03,47.98277282714844,20.50459861755371,46.79999923706055,62.059500503540036,-0.5940276036676172
2020-04-06,51.794437408447266,21.185213088989258,45.2400016784668,61.598500633239745,-0.06564841586356879
2020-04-07,51.76785659790039,22.32244300842285,46.70000076293945,61.568500709533694,0.08420763774248112
2020-04-08,52.281986236572266,22.925518035888672,43.349998474121094,61.041000556945804,0.22421849753227743
2020-04-09,50.65095520019531,23.140907287597656,41.66999816894531,59.35100040435791,0.06623929890257572
2020-04-13,52.033782958984375,22.684289932250977,41.16999816894531,58.51800022125244,0.16333742985599514
2020-04-14,53.77119827270508,23.683671951293945,37.7599983215332,56.27150001525879,0.4968378884775133
2020-04-15,52.18446731567383,23.123672485351562,40.84000015258789,54.51799983978272,0.2396837008522441
2020-04-16,53.88643264770508,23.097824096679688,40.11000061035156,52.70100002288818,0.4312770541768934
2020-04-17,53.50526809692383,22.529212951660156,38.150001525878906,51.00850009918213,0.31113955861774695
2020-04-20,52.45927810668945,22.417213439941406,43.83000183105469,49.898000144958495,0.17619613737006595
2020-04-21,49.95952606201172,22.09844207763672,45.40999984741211,49.089000129699706,-0.1531693203394565
2020-04-22,53.274784088134766,22.865209579467773,41.97999954223633,48.104500198364256,0.329898253434715
2020-04-23,52.335174560546875,22.54644775390625,41.380001068115234,46.976000213623045,0.17934794119992678
2020-04-24,52.530189514160156,22.649829864501953,35.93000030517578,45.722500228881835,0.2155992544720137
2020-04-27,52.716339111328125,22.279367446899414,33.290000915527344,44.11000022888184,0.18712523762824473
2020-04-28,52.07810592651367,23.356287002563477,33.56999969482422,42.93450012207031,0.2587686525564083
2020-04-29,54.78173828125,22.994441986083984,31.229999542236328,41.81900005340576,0.519991527188526
2020-04-30,53.168418884277344,22.79628562927246,34.150001525878906,40.673500061035156,0.3084403857289216
2020-05-01,50.943477630615234,22.313827514648438,37.189998626708984,39.9875,-0.011435937201113
2020-05-04,51.4044189453125,22.417213439941406,35.970001220703125,39.44600009918213,0.055294719867133885
2020-05-05,52.07810592651367,22.623985290527344,33.61000061035156,38.86450004577637,0.1603093874906801
2020-05-06,52.75560760498047,23.020288467407227,34.119998931884766,38.235499954223634,0.29124409531616113
2020-05-07,52.746681213378906,22.710128784179688,31.440000534057617,37.64000005722046,0.24851948768648338
2020-05-08,53.19241714477539,22.69290542602539,27.979999542236328,36.95550012588501,0.2972912657375132
2020-05-11,53.602474212646484,23.201213836669922,27.56999969482422,36.275500202178954,0.41263243280909323
2020-05-12,52.051361083984375,22.908292770385742,33.040000915527344,36.03950033187866,0.195469704774942
2020-05-13,51.471927642822266,22.761829376220703,35.279998779296875,35.76150026321411,0.10936637260527511
2020-05-14,52.66646194458008,22.7187557220459,32.61000061035156,35.38650026321411,0.24048515952367577
2020-05-15,51.95329666137695,22.6584415435791,31.889999389648438,35.07350015640259,0.15063722765762486
2020-05-18,53.41526794433594,23.227060317993164,29.299999237060547,34.34700002670288,0.39465111620918286
2020-05-19,53.7451057434082,23.451059341430664,30.530000686645508,33.60300006866455,0.4625721462311071
2020-05-20,56.25005340576172,23.855981826782227,27.989999771118164,32.90350008010864,0.8041162648459382
2020-05-21,55.251651763916016,23.15813446044922,29.530000686645508,32.31100006103516,0.595858841097368
2020-05-22,55.501251220703125,23.399368286132812,28.15999984741211,31.92250003814697,0.6569006995171133
2020-05-26,55.572566986083984,23.201213836669922,28.010000228881836,31.658500003814698,0.6384322529575581
2020-05-27,56.660125732421875,23.924903869628906,27.6200008392334,31.361000061035156,0.8603829036959397
2020-05-28,55.002037048339844,23.933521270751953,28.59000015258789,31.229000091552734,0.6715016828849573
2020-05-29,56.0985221862793,24.054136276245117,27.510000228881836,30.89700002670288,0.8133909133501578
2020-06-01,55.14468002319336,24.43321418762207,28.229999542236328,30.449000072479247,0.7550351360110994
2020-06-02,55.376441955566406,24.174745559692383,26.84000015258789,29.992500019073486,0.7468466860736266
2020-06-03,55.207069396972656,24.52797508239746,25.65999984741211,29.594999980926513,0.7749265897614679
2020-06-04,56.13417434692383,24.48490333557129,25.809999465942383,29.179500007629393,0.875394538744059
2020-06-05,57.35544204711914,24.71752166748047,24.520000457763672,28.8335000038147,1.0466446189582392
2020-06-08,56.75818634033203,24.493520736694336,25.809999465942383,28.725,0.9480735497585395
2020-06-09,56.196571350097656,24.407367706298828,27.56999969482422,28.725,0.8721212934327243
2020-06-10,56.93647003173828,24.553823471069336,27.56999969482422,28.451499938964844,0.976615130879988
2020-06-11,53.219154357910156,24.415977478027344,40.790000915527344,28.727000045776368,0.5320258153052863
2020-06-12,52.88932418823242,24.2264461517334,36.09000015258789,28.901000022888184,0.4687399027805863
2020-06-15,53.575721740722656,24.62274742126465,34.400001525878906,29.026500129699706,0.600693944090465
2020-06-16,53.84316635131836,24.674436569213867,33.66999816894531,29.245000076293945,0.6382964850338125
2020-06-17,53.923397064208984,24.76059341430664,33.470001220703125,29.392000102996825,0.6590759727135999
2020-06-18,53.557899475097656,25.03628921508789,32.939998626708984,29.639500045776366,0.6542526947359582
2020-06-19,53.1478385925293,24.734750747680664,35.119998931884766,29.91899995803833,0.5667116763455823
2020-06-22,53.566810607910156,25.148284912109375,31.770000457763672,30.09949998855591,0.6703320537986511
2020-06-23,53.41526794433594,25.01044273376465,31.3700008392334,30.267500019073488,0.6344300476277356
2020-06-24,52.67537307739258,24.467670440673828,33.84000015258789,30.57849998474121,0.4766511866775215
2020-06-25,52.15834045410156,24.467670440673828,32.220001220703125,30.760000038146973,0.4173921127272642
2020-06-26,51.25797653198242,24.312597274780273,34.72999954223633,31.121000003814697,0.29334811933933197
2020-06-29,51.944393157958984,24.38151741027832,31.780000686645508,31.298500061035156,0.38128737214071207
2020-06-30,53.33504104614258,24.467670440673828,30.43000030517578,31.47800006866455,0.5522582396598813
2020-07-01,52.42577362060547,24.831436157226562,28.6200008392334,31.626000118255615,0.4969525906244091
2020-07-02,52.71104049682617,24.710187911987305,27.68000030517578,31.719500160217287,0.5133460696758386
2020-07-06,53.07652282714844,24.736164093017578,27.940000534057617,31.890500164031984,0.5587279322273329
2020-07-07,51.980045318603516,25.221187591552734,29.43000030517578,32.07150020599365,0.4982687481097996
2020-07-08,52.247474670410156,24.779470443725586,28.079999923706055,32.097000217437746,0.46953018789041245
2020-07-09,52.078102111816406,25.11725616455078,29.260000228881836,32.18150024414062,0.49553364500176433
2020-07-10,53.067604064941406,25.290483474731445,27.290000915527344,31.506500244140625,0.6322349438186726
2020-07-13,52.22073745727539,25.0479679107666,32.189998626708984,31.31150016784668,0.5025656953214941
2020-07-14,52.57731246948242,25.411731719970703,29.520000457763672,31.067500114440918,0.5923428024939854
2020-07-15,52.62188720703125,25.48102378845215,27.760000228881836,30.772000217437743,0.6067681241770062
2020-07-16,52.71994400024414,25.602277755737305,28.0,30.49850015640259,0.6343095970493798
2020-07-17,53.48658752441406,25.792829513549805,25.68000030517578,30.13550024032593,0.7477975470810516
2020-07-20,54.511749267578125,25.784164428710938,24.459999084472656,29.602500247955323,0.8641301945791869
2020-07-21,54.110599517822266,25.879440307617188,24.84000015258789,29.256000232696532,0.8309629082201688
2020-07-22,54.42259979248047,26.24320411682129,24.31999969482422,28.903500175476076,0.9156311353148309
2020-07-23,53.84316635131836,26.217220306396484,26.079999923706055,28.515500164031984,0.8457264970380196
2020-07-24,45.09809875488281,26.277851104736328,25.84000015258789,28.19650011062622,-0.14842701756806503
2020-07-27,44.1888427734375,26.814836502075195,24.739999771118164,27.697000122070314,-0.1804416613949532
2020-07-28,43.89466094970703,26.75421142578125,25.440000534057617,27.380000114440918,-0.22231010737888837
2020-07-29,42.85166931152344,27.074670791625977,24.100000381469727,27.063500118255615,-0.29876501237208797
2020-07-30,42.78035354614258,26.650272369384766,24.760000228881836,26.870500087738037,-0.363999904484393
2020-07-31,42.548580169677734,26.49437713623047,24.459999084472656,26.70950002670288,-0.4115247228429233
2020-08-03,43.05670166015625,25.914077758789062,24.280000686645508,26.526500034332276,-0.43130926905686146
2020-08-04,43.79660415649414,25.9400634765625,23.760000228881836,26.243000030517578,-0.34301240605345684
2020-08-05,43.60939407348633,25.92274284362793,22.989999771118164,25.988500022888182,-0.36679805500667445
2020-08-06,43.59144973754883,25.83612632751465,22.649999618530273,25.657999992370605,-0.3805004678876475
2020-08-07,43.10679244995117,25.66291046142578,22.209999084472656,25.403999900817873,-0.45933806223576074
2020-08-10,44.17482376098633,25.77549934387207,22.1299991607666,24.90099992752075,-0.3217891595020475
2020-08-11,43.25039291381836,25.610937118530273,24.030000686645508,24.626499938964844,-0.4498673755232551
2020-08-12,44.14788818359375,26.078645706176758,22.280000686645508,24.352499961853027,-0.28411778188023135
2020-08-13,43.58247375488281,26.121944427490234,22.1299991607666,24.058999919891356,-0.3431004884872763
2020-08-14,43.87864303588867,25.888093948364258,22.049999237060547,23.877499866485596,-0.34059701361081895
2020-08-17,43.91454315185547,25.7668399810791,21.350000381469727,23.72199993133545,-0.3527851760156654
2020-08-18,43.66324996948242,25.203868865966797,21.510000228881836,23.555499935150145,-0.4572793084298593
2020-08-19,43.37604904174805,25.411731719970703,22.540000915527344,23.466499996185302,-0.46224896858079007
2020-08-20,44.129947662353516,25.281816482543945,22.719999313354492,23.298499965667723,-0.39330911674332586
2020-08-21,44.228668212890625,25.056629180908203,22.540000915527344,23.133500003814696,-0.41227121168326647
2020-08-24,44.10301971435547,25.255834579467773,22.3700008392334,23.01500005722046,-0.39988874419182696
2020-08-25,44.36329650878906,25.377090454101562,22.030000686645508,22.844500064849854,-0.35375436401213745
2020-08-26,44.470985412597656,25.81014633178711,23.270000457763672,22.803000068664552,-0.2831865980156184
2020-08-27,44.33636474609375,25.92274284362793,24.469999313354492,22.788500022888183,-0.2834771833496768
2020-08-28,45.26078796386719,26.043996810913086,22.959999084472656,22.713500022888184,-0.16122271393302087
2020-08-31,45.72749328613281,25.83612632751465,26.40999984741211,22.819999980926514,-0.13568039869974657
2020-09-01,45.583892822265625,25.9400634765625,26.1200008392334,22.938000011444093,-0.13816445943598554
2020-09-02,46.89423370361328,26.329816818237305,26.56999969482422,23.117000007629393,0.06442171758252507
2020-09-03,45.224884033203125,25.81014633178711,33.599998474121094,23.664499950408935,-0.19677941189825301
2020-09-04,44.94667053222656,25.584959030151367,30.75,24.091499996185302,-0.25894335102907046
2020-09-08,43.89659881591797,24.996002197265625,31.459999084472656,24.557999992370604,-0.4584823528755281
2020-09-09,44.5338249206543,25.56763458251953,28.809999465942383,24.79699993133545,-0.30859045833711335
2020-09-10,43.94146728515625,24.710187911987305,29.709999084472656,25.168499851226805,-0.49176804508677957
2020-09-11,44.228668212890625,24.970016479492188,26.8700008392334,25.405499935150146,-0.4239164431317453
2020-09-14,44.3453483581543,24.952695846557617,25.850000381469727,25.595499992370605,-0.4128720780806753
2020-09-15,44.87486267089844,24.94403076171875,25.59000015258789,25.807499980926515,-0.3533474663029017
2020-09-16,45.20694351196289,24.62357521057129,26.040000915527344,26.03400001525879,-0.3583722367082259
2020-09-17,45.16206359863281,24.51963996887207,26.459999084472656,26.229999923706053,-0.37749037188034773
2020-09-18,44.7761344909668,24.294450759887695,25.829999923706055,26.385499954223633,-0.45200026251599706
2020-09-21,44.62356185913086,24.1385498046875,27.780000686645508,26.64749994277954,-0.4904483518675103
2020-09-22,44.829994201660156,24.121225357055664,26.860000610351562,26.87199993133545,-0.4691176592752693
2020-09-23,43.815826416015625,23.549592971801758,28.579999923706055,27.199499893188477,-0.6622122724384638
2020-09-24,44.1209716796875,23.610219955444336,28.510000228881836,27.461499881744384,-0.6190870084896185
2020-09-25,44.82101821899414,24.147205352783203,26.3799991607666,27.55699987411499,-0.466653374220333
2020-09-28,46.158287048339844,24.11256980895996,26.190000534057617,27.71849994659424,-0.3180407217141374
2020-09-29,45.9428825378418,23.480302810668945,26.270000457763672,27.711499977111817,-0.42773847154699024
2020-09-30,46.472408294677734,23.904701232910156,26.3700008392334,27.723999977111816,-0.3099863908759665
2020-10-01,46.88526153564453,24.392372131347656,26.700000762939453,27.73050003051758,-0.19709949392810744
2020-10-02,45.781333923339844,24.4620418548584,27.6299991607666,27.432000064849852,-0.3142576150834478
2020-10-05,46.391639709472656,24.09628677368164,27.959999084472656,27.292500019073486,-0.2934845693559256
2020-10-06,46.10443115234375,24.409791946411133,29.479999542236328,27.19350004196167,-0.28425130666622045
2020-10-07,47.27118682861328,24.906169891357422,28.059999465942383,27.15600004196167,-0.08378610852537273
2020-10-08,47.89942932128906,24.99325942993164,26.360000610351562,26.988500118255615,-7.150573833790807e-05
2020-10-09,47.40580368041992,25.472225189208984,25.0,26.895000076293947,0.0077499800553303974
2020-10-12,48.35716247558594,25.951189041137695,25.06999969482422,26.85600004196167,0.181186367314551
2020-10-13,48.312286376953125,25.977306365966797,26.06999969482422,26.880000019073485,0.17955446778075448
2020-10-14,48.06098175048828,25.837976455688477,26.399999618530273,26.897999954223632,0.132018335695925
2020-10-15,48.330230712890625,25.637683868408203,26.969999313354492,26.923499965667723,0.1359482886719792
2020-10-16,48.608463287353516,25.916353225708008,27.40999984741211,27.002499961853026,0.20530517120566386
2020-10-19,48.98540496826172,25.428682327270508,29.18000030517578,27.07249994277954,0.18293967188842425
2020-10-20,47.95328903198242,25.454805374145508,29.350000381469727,27.196999931335448,0.06815723187253282
2020-10-21,48.01610565185547,25.39384651184082,28.649999618530273,27.20049991607666,0.06716085616949935
2020-10-22,48.37510681152344,25.733476638793945,28.110000610351562,27.180499935150145,0.15397121690564322
2020-10-23,43.259368896484375,25.437387466430664,27.549999237060547,27.238999938964845,-0.47217266282301174
2020-10-26,41.93107986450195,24.766834259033203,32.459999084472656,27.552499866485597,-0.7145699859823165
2020-10-27,40.96177291870117,24.906169891357422,33.349998474121094,27.906499767303465,-0.8069320158191511
2020-10-28,39.71426010131836,24.148534774780273,40.279998779296875,28.60199966430664,-1.0517795872964324
2020-10-29,39.58860778808594,23.67827796936035,37.59000015258789,29.146499633789062,-1.1294079386853035
2020-10-30,39.74117660522461,23.425735473632812,38.02000045776367,29.665999698638917,-1.1458762335412764
2020-11-02,39.90272903442383,23.547653198242188,37.130001068115234,30.124499797821045,-1.1109680411613707
2020-11-03,40.25275802612305,24.209503173828125,35.54999923706055,30.427999782562257,-0.9818629840855013
2020-11-04,41.015621185302734,24.583961486816406,29.56999969482422,30.50349979400635,-0.8440817532634242
2020-11-05,41.29587936401367,25.08033561706543,27.579999923706055,30.56449975967407,-0.7452219153655674
2020-11-06,41.03370666503906,24.958423614501953,24.860000610351562,30.55749979019165,-0.7916618099349488
2020-11-09,41.223548889160156,24.148534774780273,25.75,30.59149980545044,-0.8787942632336803
2020-11-10,41.07890701293945,24.714584350585938,24.799999237060547,30.527999782562254,-0.8192658481409081
2020-11-11,41.90156173706055,25.602848052978516,23.450000762939453,30.380499839782715,-0.6055496321787193
2020-11-12,40.63593673706055,25.298051834106445,25.350000381469727,30.299499893188475,-0.7915881161270303
2020-11-13,41.09698486328125,25.515764236450195,23.100000381469727,30.083999919891358,-0.7094738192078407
2020-11-16,41.75693130493164,25.646392822265625,22.450000762939453,29.74749994277954,-0.6162716041510289
2020-11-17,41.160274505615234,25.41996955871582,22.709999084472656,29.415499877929687,-0.7150997172292191
2020-11-18,40.735382080078125,25.69864273071289,23.84000015258789,29.174999904632568,-0.7263301502961266
2020-11-19,41.24163818359375,25.916353225708008,23.110000610351562,28.924999904632568,-0.6390346517315744
2020-11-20,41.03370666503906,25.986019134521484,23.700000762939453,28.732499980926512,-0.65349976822042
2020-11-23,41.6394157409668,25.977306365966797,22.65999984741211,28.242500019073486,-0.5852485962143867
2020-11-24,42.498226165771484,26.029558181762695,21.639999389648438,27.657000064849854,-0.47979172011384247
2020-11-25,42.53438949584961,26.412734985351562,21.25,26.70550012588501,-0.4241281020080796
2020-11-27,42.895999908447266,26.787200927734375,20.84000015258789,25.86800012588501,-0.3323349476568098
2020-11-30,43.70962905883789,26.517234802246094,20.56999969482422,24.995500087738037,-0.2753792432925314
2020-12-01,44.803497314453125,26.517234802246094,20.770000457763672,24.17750005722046,-0.1500068452439525
2020-12-02,45.110862731933594,26.195018768310547,21.170000076293945,23.458500099182128,-0.15810104431362637
2020-12-03,46.096248626708984,26.21244239807129,21.280000686645508,23.044000148773193,-0.04281958398132194
2020-12-04,47.000274658203125,26.586910247802734,20.790000915527344,22.704500198364258,0.11114214236164027
2020-12-07,45.382080078125,26.743654251098633,21.299999237060547,22.526500129699706,-0.05325077897460633
2020-12-08,45.825035095214844,26.27339744567871,20.68000030517578,22.273000144958495,-0.06570888322945695
2020-12-09,45.26454162597656,26.351778030395508,22.270000457763672,22.146500205993654,-0.11941076116198183
2020-12-10,45.43631362915039,26.2821102142334,22.520000457763672,22.100000190734864,-0.10909028060245048
2020-12-11,44.957176208496094,26.438859939575195,23.309999465942383,21.998000144958496,-0.14293076254387552
2020-12-14,45.626155853271484,26.43015480041504,24.719999313354492,22.079000091552736,-0.06742688439526029
2020-12-15,45.80696487426758,26.290815353393555,22.889999389648438,22.101000022888183,-0.06543811131836691
2020-12-16,46.213775634765625,26.682697296142578,22.5,22.09050006866455,0.03387723885452481
2020-12-17,45.788883209228516,27.109413146972656,21.93000030517578,21.995000076293945,0.04255140674195778
2020-12-18,42.90503692626953,26.93524169921875,21.56999969482422,21.91800003051758,-0.31139483619086605
2020-12-21,41.910614013671875,26.795907974243164,25.15999984741211,21.99099998474121,-0.4441030921810506
2020-12-22,41.73884201049805,27.057159423828125,24.229999542236328,22.069499969482422,-0.4286648131536529
2020-12-23,42.1004638671875,27.527416229248047,23.309999465942383,22.15299997329712,-0.32399109558126893
2020-12-24,42.55247497558594,27.762544631958008,21.530000686645508,22.167000007629394,-0.24057095345633747
2020-12-28,42.55247497558594,27.858335494995117,21.700000762939453,22.210000038146973,-0.22769170188607762
2020-12-29,44.64980697631836,27.86704444885254,23.079999923706055,22.335500049591065,0.01386242398347328
2020-12-30,44.07123565673828,27.710290908813477,22.770000457763672,22.435500049591063,-0.07352562553359591
2020-12-31,45.038536071777344,27.86704444885254,22.75,22.514500045776366,0.05841614298826954
2021-01-04,44.90293884277344,27.510000228881836,26.969999313354492,22.798999977111816,-0.005130399919819595
2021-01-05,45.75273132324219,27.553543090820312,25.34000015258789,23.026499938964843,0.09812196100238658
2021-01-06,46.19568634033203,27.658042907714844,25.06999969482422,23.214999961853028,0.16294090484755114
2021-01-07,47.18107604980469,27.824289321899414,22.3700008392334,23.299499988555908,0.2982322899325703
2021-01-08,46.69291305541992,27.999282836914062,21.559999465942383,23.263999938964844,0.2658102625893978
2021-01-11,46.59346389770508,27.43929672241211,24.079999923706055,23.34199991226196,0.1791208895587657
2021-01-12,48.13031005859375,27.43929672241211,23.329999923706055,23.342999935150146,0.3552646688788769
2021-01-13,51.48423767089844,27.701793670654297,22.209999084472656,23.217499923706054,0.7749642398474414
2021-01-14,53.563499450683594,27.59679412841797,23.25,23.235499954223634,0.9991589598782454
2021-01-15,52.05378723144531,27.876789093017578,24.34000015258789,23.32749996185303,0.8637709247333054
2021-01-19,52.424434661865234,27.841787338256836,23.239999771118164,23.392999935150147,0.9015461873302328
2021-01-20,53.039161682128906,27.95553207397461,21.579999923706055,23.39349994659424,0.9872955690288719
2021-01-21,56.465415954589844,27.59679412841797,21.31999969482422,23.201499938964844,1.3317586391941498
2021-01-22,51.22207260131836,27.53554916381836,21.90999984741211,23.085499954223632,0.7225646358194956
2021-01-25,50.119163513183594,28.02553367614746,23.190000534057617,23.079500007629395,0.6620353210325111
2021-01-26,49.911231994628906,28.550519943237305,23.020000457763672,23.153999996185302,0.7087888349367354
2021-01-27,48.446720123291016,29.049257278442383,37.209999084472656,23.929499912261964,0.6079916834592944
2021-01-28,50.688690185546875,28.366775512695312,30.209999084472656,24.285999870300294,0.7731915081018181
2021-01-29,50.18244552612305,27.824289321899414,33.09000015258789,24.801999855041505,0.6422306523900313
2021-02-01,51.24919891357422,27.929285049438477,30.239999771118164,25.176499843597412,0.7786121742893941
2021-02-02,52.4334716796875,27.99053192138672,25.559999465942383,25.105999851226805,0.9225809275212258
2021-02-03,52.14418029785156,27.929285049438477,22.90999984741211,24.984499835968016,0.8811893921396171
2021-02-04,53.47024917602539,28.261775970458984,21.770000457763672,24.81949987411499,1.0778791805475658
2021-02-05,52.91545486450195,28.463022232055664,20.8700008392334,24.74449987411499,1.0413500130914743
2021-02-08,53.80677032470703,28.086780548095703,21.239999771118164,24.72849988937378,1.0929207031898254
2021-02-09,53.46114730834961,28.349279403686523,21.6299991607666,24.605999851226805,1.0886009728230217
2021-02-10,53.533912658691406,28.02553367614746,21.989999771118164,24.538999843597413,1.0534126984351135
2021-02-11,55.17103576660156,27.9205379486084,21.25,24.49099988937378,1.2269327378165238
2021-02-12,56.21697235107422,27.798038482666016,19.969999313354492,24.326999855041503,1.330341234229631
2021-02-16,56.8172607421875,27.491792678833008,21.459999084472656,24.18299980163574,1.3579672762142638
2021-02-17,56.253360748291016,27.701793670654297,21.5,24.095999813079835,1.3215715609139387
2021-02-18,56.03507995605469,27.77178955078125,22.489999771118164,24.14149980545044,1.305964640064594
2021-02-19,57.30838394165039,27.33430290222168,22.049999237060547,24.177999782562257,1.3930819926103548
2021-02-22,55.21651077270508,27.71929168701172,23.450000762939453,24.254999828338622,1.2050868839982134
2021-02-23,55.589412689208984,27.815540313720703,23.110000610351562,24.25099983215332,1.260767388579899
2021-02-24,57.472103118896484,27.526798248291016,21.34000015258789,24.16699981689453,1.437727810703782
2021-02-25,54.9345703125,27.001808166503906,28.889999389648438,23.75099983215332,1.0763056834211298
2021-02-26,55.28017807006836,26.70431137084961,27.950000762939453,23.63799991607666,1.0759181297550058
2021-03-01,57.19015121459961,27.028059005737305,23.350000381469727,23.15099992752075,1.338355854931885
2021-03-02,55.69856262207031,26.931814193725586,24.100000381469727,22.84399995803833,1.1544589317082299
2021-03-03,54.47980880737305,26.79181671142578,26.670000076293945,22.89949998855591,0.995950015102989
2021-03-04,53.0518684387207,27.01930809020996,28.56999969482422,23.182499980926515,0.8628749622194652
2021-03-05,55.24380111694336,27.588043212890625,24.65999984741211,23.326999950408936,1.1905681437489368
2021-03-08,54.434329986572266,28.410520553588867,25.469999313354492,23.55699987411499,1.2083751194895451
2021-03-09,56.99915313720703,28.95301628112793,24.030000686645508,23.69649991989136,1.5752787619879463
2021-03-10,56.61717224121094,29.364248275756836,22.559999465942383,23.742999935150145,1.586789351411289
2021-03-11,57.58124542236328,29.136756896972656,21.90999984741211,23.738999938964845,1.6666988229970747
2021-03-12,57.20835494995117,29.197996139526367,20.690000534057617,23.710999965667725,1.6321941536396731
2021-03-15,58.017822265625,29.381755828857422,20.030000686645508,23.714000034332276,1.7496770955047665
2021-03-16,58.918235778808594,29.827987670898438,19.790000915527344,23.63050012588501,1.912873573546402
2021-03-17,59.82774353027344,29.83673858642578,19.229999542236328,23.517000102996825,2.0182922896738775
2021-03-18,57.96324157714844,29.652992248535156,21.579999923706055,23.47150011062622,1.7798896134509519
2021-03-19,57.99052429199219,29.87173080444336,20.950000762939453,23.416500186920167,1.8124263762046187
2021-03-22,59.69131851196289,30.256732940673828,18.8799991607666,23.188000106811522,2.059125086284301
2021-03-23,57.735862731933594,30.282983779907227,20.299999237060547,23.04750003814697,1.8385323395104447
