Date,AMD,CL,VIX,AvgVIX,zscore
2022-05-05,93.87000274658203,69.11264038085938,31.200000762939453,26.21750020980835,0.057543606158621786
2022-05-06,95.33999633789062,69.79385375976562,30.190000534057617,26.6495002746582,0.05120331561785871
2022-05-09,86.36000061035156,70.54774475097656,34.75,27.3290002822876,-0.5204425146344271
2022-05-10,88.7300033569336,69.63944244384766,32.9900016784668,27.76000032424927,-0.2814895457410388
2022-05-11,87.91999816894531,69.71212005615234,32.560001373291016,28.175000381469726,-0.3336332471679114
2022-05-12,87.05999755859375,70.43877410888672,31.770000457763672,28.6725004196167,-0.4696480350218037
2022-05-13,95.12000274658203,71.21083068847656,28.8700008392334,28.981000423431396,-0.13646534413570496
2022-05-16,94.23999786376953,71.51055908203125,27.469999313354492,29.246000385284425,-0.22053009970849233
2022-05-17,102.47000122070312,71.54690551757812,26.100000381469727,29.48250036239624,0.21306129531089626
2022-05-18,96.27999877929688,68.76749420166016,30.959999084472656,30.01450033187866,0.22869373959995548
2022-05-19,96.66999816894531,68.23159790039062,29.350000381469727,30.34800033569336,0.31600114228457676
2022-05-20,93.5,68.24066925048828,29.43000030517578,30.409000396728516,0.14612729491345014
2022-05-23,95.06999969482422,69.50320434570312,28.479999542236328,30.48200035095215,0.07292303752298683
2022-05-24,91.16000366210938,70.95650482177734,29.450000762939453,30.278500366210938,-0.31568480380610875
2022-05-25,92.6500015258789,70.38426208496094,28.3700008392334,30.117000389099122,-0.165308135103423
2022-05-26,98.75,70.99281311035156,27.5,29.992500400543214,0.08384206277803057
2022-05-27,102.26000213623047,71.62864685058594,25.719999313354492,29.608500289916993,0.19173198723075835
2022-05-31,101.86000061035156,71.58322143554688,26.190000534057617,29.301000308990478,0.17607970049712318
2022-06-01,101.22000122070312,71.0291519165039,25.690000534057617,29.12300033569336,0.21081426510432813
2022-06-02,108.58999633789062,72.00103759765625,24.719999313354492,29.088000297546387,0.48245145309754245
2022-06-03,106.30000305175781,71.69220733642578,24.790000915527344,28.76750030517578,0.39889908101358096
2022-06-06,105.6500015258789,71.55594635009766,25.06999969482422,28.51150026321411,0.38121844236290464
2022-06-07,105.27999877929688,71.49240112304688,24.020000457763672,27.975000286102294,0.36941315782851
2022-06-08,101.9000015258789,70.72941589355469,23.959999084472656,27.523500156402587,0.28423319570903877
2022-06-09,98.80000305175781,69.80297088623047,26.09000015258789,27.200000095367432,0.2342564699385493
2022-06-10,94.81999969482422,69.6031265258789,27.75,26.999000072479248,0.04720670784834892
2022-06-13,86.98999786376953,69.20348358154297,34.02000045776367,27.256500053405762,-0.31997799718859604
2022-06-14,86.98999786376953,67.45953369140625,32.689998626708984,27.517500019073488,-0.10341722369082847
2022-06-15,89.30000305175781,67.35960388183594,29.6200008392334,27.69350004196167,0.03195957510565741
2022-06-16,82.05000305175781,67.14163208007812,32.95000076293945,27.79300012588501,-0.3269097171478071
2022-06-17,81.56999969482422,67.2506332397461,31.1299991607666,27.882000064849855,-0.36599714597052496
2022-06-21,83.79000091552734,69.4487075805664,30.190000534057617,27.920000076293945,-0.5207737988989721
2022-06-22,83.75,70.76573944091797,28.950000762939453,27.943500137329103,-0.6864499616919876
2022-06-23,82.43000030517578,71.64678192138672,29.049999237060547,27.923500061035156,-0.866123412918245
2022-06-24,87.08000183105469,73.00926208496094,27.229999542236328,27.866499996185304,-0.7877820419760279
2022-06-27,86.16000366210938,72.55510711669922,26.950000762939453,27.839000034332276,-0.780359773960855
2022-06-28,80.77999877929688,71.64678192138672,28.360000610351562,27.971000099182127,-0.9539573558686281
2022-06-29,77.98999786376953,72.36436462402344,28.15999984741211,28.069500064849855,-1.191584696816617
2022-06-30,76.47000122070312,72.79125213623047,28.709999084472656,28.220499992370605,-1.3255083117487796
2022-07-01,73.66999816894531,74.45344543457031,26.700000762939453,28.319500064849855,-1.6809682529143872
2022-07-05,75.19999694824219,73.57240295410156,27.540000915527344,28.457000064849854,-1.490115995295585
2022-07-06,75.3499984741211,73.590576171875,26.729999542236328,28.54000005722046,-1.4843877372630496
2022-07-07,79.30000305175781,72.17359924316406,26.079999923706055,28.643000030517577,-1.098160732538905
2022-07-08,79.3499984741211,71.16539001464844,24.639999389648438,28.677000045776367,-0.9703016123845247
2022-07-11,76.94999694824219,71.4832992553711,26.170000076293945,28.68100004196167,-1.1375374744515125
2022-07-12,76.36000061035156,71.12905883789062,27.290000915527344,28.65800008773804,-1.1249555580216646
2022-07-13,77.5199966430664,71.23807525634766,26.81999969482422,28.298000049591064,-1.076743378856729
2022-07-14,78.5999984741211,71.15631866455078,26.399999618530273,27.98350009918213,-1.0090996299399142
2022-07-15,81.11000061035156,70.98374938964844,24.229999542236328,27.714000034332276,-0.8540562178832064
2022-07-18,81.43000030517578,70.04818725585938,25.299999237060547,27.33149995803833,-0.7208452509827946
2022-07-19,85.87999725341797,70.42058563232422,24.5,27.0,-0.5302039560352914
2022-07-20,89.43000030517578,69.09551239013672,23.8799991607666,26.68449993133545,-0.1766825356345421
2022-07-21,91.08999633789062,69.59813690185547,23.110000610351562,26.392499923706055,-0.15073162784362998
2022-07-22,88.0999984741211,70.7952651977539,23.030000686645508,26.091499996185302,-0.4585545028102954
2022-07-25,87.54000091552734,71.14252471923828,23.360000610351562,25.898000049591065,-0.5314867583623851
2022-07-26,85.25,71.7639389038086,24.690000534057617,25.785000038146972,-0.7305557322359455
2022-07-27,89.81999969482422,71.97412109375,23.239999771118164,25.528999996185302,-0.5133826397891508
2022-07-28,91.66999816894531,72.36708068847656,22.329999923706055,25.2375,-0.46369939424578005
2022-07-29,94.47000122070312,71.95584869384766,21.329999923706055,24.86850004196167,-0.2635817304469709
2022-08-01,96.77999877929688,74.1125259399414,22.84000015258789,24.675500011444093,-0.40842701858908226
2022-08-02,99.29000091552734,73.34489440917969,23.93000030517578,24.494999980926515,-0.17948977326510718
2022-08-03,98.08999633789062,74.4140853881836,21.950000762939453,24.25600004196167,-0.3761395323034944
2022-08-04,103.91000366210938,73.92060089111328,21.440000534057617,24.024000072479247,-0.0050450799431355975
2022-08-05,102.30999755859375,73.50023651123047,21.149999618530273,23.84950008392334,-0.03801749047752236
2022-08-08,100.06999969482422,73.84749603271484,21.290000915527344,23.60550012588501,-0.20038060330280874
2022-08-09,95.54000091552734,73.16211700439453,21.770000457763672,23.329500102996825,-0.3564151945872309
2022-08-10,99.05000305175781,73.41800689697266,19.739999771118164,22.975500106811523,-0.20134448013617023
2022-08-11,98.12000274658203,72.65035247802734,20.200000762939453,22.665500164031982,-0.15552481609172683
2022-08-12,100.83000183105469,73.3722915649414,19.530000686645508,22.43050022125244,-0.10091358645609622
2022-08-15,101.01000213623047,74.24046325683594,19.950000762939453,22.163000297546386,-0.199139799532555
2022-08-16,100.19999694824219,75.09944152832031,19.690000534057617,21.922500324249267,-0.3489249985258556
2022-08-17,98.2699966430664,75.09033966064453,19.899999618530273,21.723500347137453,-0.45053376199826556
2022-08-18,100.44000244140625,75.71173095703125,19.559999465942383,21.546000289916993,-0.4121819463870174
2022-08-19,95.94999694824219,76.09554290771484,20.600000381469727,21.424500274658204,-0.6988579325254879
2022-08-22,92.83999633789062,74.89842224121094,23.799999237060547,21.44650020599365,-0.715755048898447
2022-08-23,92.48999786376953,73.98455810546875,24.110000610351562,21.41750020980835,-0.6209042766695516
2022-08-24,92.7300033569336,74.0211410522461,22.81999969482422,21.396500205993654,-0.6126709588181803
2022-08-25,97.18000030517578,73.94800567626953,21.780000686645508,21.369000244140626,-0.366704029462391
2022-08-26,91.18000030517578,72.38536071777344,25.559999465942383,21.580500221252443,-0.4920532592186658
2022-08-29,88.48999786376953,72.73262023925781,26.209999084472656,21.74900016784668,-0.6783713052846976
2022-08-30,86.94000244140625,72.19345092773438,26.209999084472656,21.863000106811523,-0.6939285178336763
2022-08-31,84.87000274658203,71.47151947021484,25.8700008392334,22.059000110626222,-0.7144718355452083
2022-09-01,82.33000183105469,72.92453002929688,25.559999465942383,22.26500005722046,-1.0301152138407967
2022-09-02,80.23999786376953,71.43496704101562,25.469999313354492,22.48100004196167,-0.9564002153564566
2022-09-06,78.72000122070312,71.06941986083984,26.90999984741211,22.761999988555907,-0.9919206187631835
2022-09-07,79.61000061035156,71.78221893310547,24.639999389648438,22.905499935150146,-1.0330577923006403
2022-09-08,82.77999877929688,71.13337707519531,23.610000610351562,23.098999977111816,-0.7837383158913568
2022-09-09,85.44999694824219,71.3070297241211,22.790000915527344,23.228499984741212,-0.6631711501033144
2022-09-12,84.63999938964844,71.1882095336914,23.8700008392334,23.445499992370607,-0.6915345693138509
2022-09-13,77.02999877929688,68.93101501464844,27.270000457763672,23.811499977111815,-0.8163403875801822
2022-09-14,77.44999694824219,69.50675201416016,26.15999984741211,24.13499994277954,-0.8654768301293121
2022-09-15,76.66000366210938,68.74826049804688,26.270000457763672,24.45349998474121,-0.813342056268406
2022-09-16,76.51000213623047,69.16863250732422,26.299999237060547,24.79049997329712,-0.8735281253429937
2022-09-19,76.7699966430664,69.4610595703125,25.760000228881836,25.048499965667723,-0.8960010328632513
2022-09-20,75.25,68.6843032836914,27.15999984741211,25.216499996185302,-0.8804581788537098
2022-09-21,74.4800033569336,68.44669342041016,27.989999771118164,25.41049995422363,-0.8919411411744051
2022-09-22,69.5,68.86705780029297,27.350000381469727,25.636999988555907,-1.20924002827062
2022-09-23,67.95999908447266,69.02240753173828,29.920000076293945,26.04399995803833,-1.3105094171444915
2022-09-26,66.30000305175781,68.53807830810547,32.2599983215332,26.37899990081787,-1.3387322031365294
2022-09-27,67.16999816894531,66.32660675048828,32.599998474121094,26.698499870300292,-1.0178032329122775
2022-09-28,68.36000061035156,66.6281509399414,30.18000030517578,26.89699993133545,-0.9919015091071068
2022-09-29,64.13999938964844,65.58634948730469,31.84000015258789,27.195499897003174,-1.0871741717952776
2022-09-30,63.36000061035156,64.19733428955078,31.6200008392334,27.498499965667726,-0.9562099902482142
2022-10-03,66.11000061035156,64.98323059082031,30.100000381469727,27.730000019073486,-0.9074115057876014
2022-10-04,67.9000015258789,65.65035247802734,29.06999969482422,27.83800001144409,-0.8949671027169713
2022-10-05,67.94000244140625,64.98323059082031,28.549999237060547,28.033500003814698,-0.8099956707674887
2022-10-06,67.8499984741211,63.566776275634766,30.520000457763672,28.378999996185303,-0.6388938977981834
2022-10-07,58.439998626708984,63.045894622802734,31.360000610351562,28.807499980926515,-1.0751308543660847
2022-10-10,57.810001373291016,62.5798454284668,32.45000076293945,29.236499977111816,-1.0507940659566097
2022-10-11,57.630001068115234,63.10073471069336,33.630001068115234,29.554500007629393,-1.1250591157842937
2022-10-12,57.849998474121094,63.15556335449219,33.56999969482422,29.925,-1.1201566013689952
2022-10-13,58.939998626708984,64.89185333251953,31.940000534057617,30.2085000038147,-1.2777425903195776
2022-10-14,55.939998626708984,65.18428802490234,32.02000045776367,30.494500064849852,-1.4737545705384834
2022-10-17,57.959999084472656,65.92449951171875,31.3700008392334,30.77500009536743,-1.4581428277773971
2022-10-18,57.91999816894531,66.63727569580078,30.5,30.942000102996825,-1.5487835337700524
2022-10-19,57.22999954223633,65.56808471679688,30.760000228881836,31.08050012588501,-1.4527436414638275
2022-10-20,57.77000045776367,64.62063598632812,29.979999542236328,31.21200008392334,-1.306345370372051
2022-10-21,58.81999969482422,65.74287414550781,29.690000534057617,31.200500106811525,-1.389808788435571
2022-10-24,58.70000076293945,66.24879455566406,29.850000381469727,31.08000020980835,-1.459020997113922
2022-10-25,61.470001220703125,66.92948913574219,28.459999084472656,30.87300024032593,-1.396094062056783
2022-10-26,59.72999954223633,67.54581451416016,27.280000686645508,30.728000259399415,-1.5652532032194464
2022-10-27,58.599998474121094,67.3618392944336,27.389999389648438,30.50550022125244,-1.6025604128602429
2022-10-28,62.0099983215332,68.65885162353516,25.75,30.212000179290772,-1.5820979232455792
2022-10-31,60.060001373291016,67.9229736328125,25.8799991607666,30.001000118255615,-1.594521320422231
2022-11-01,59.65999984741211,67.83097076416016,25.809999465942383,29.838000106811524,-1.6043896970566736
2022-11-02,58.630001068115234,66.93870544433594,25.860000610351562,29.703500175476073,-1.5484192433806971
2022-11-03,60.11000061035156,66.58914184570312,25.299999237060547,29.442500114440918,-1.42622673380527
2022-11-04,62.189998626708984,67.32503509521484,24.549999237060547,29.102000045776368,-1.4068849309298967
2022-11-07,63.08000183105469,67.61022186279297,24.350000381469727,28.69700002670288,-1.3949217223281118
2022-11-08,63.849998474121094,67.8953628540039,25.540000915527344,28.292500019073486,-1.389341095784316
2022-11-09,59.91999816894531,67.57341003417969,26.09000015258789,27.91850004196167,-1.558565839474372
2022-11-10,68.47000122070312,68.96241760253906,23.530000686645508,27.498000049591063,-1.2759112064276585
2022-11-11,72.37000274658203,68.5944595336914,22.520000457763672,27.023000049591065,-1.0226113995911579
2022-11-14,73.52999877929688,68.5944595336914,23.729999542236328,26.64099998474121,-0.9608617443562185
2022-11-15,76.37000274658203,69.28435516357422,24.540000915527344,26.34300003051758,-0.8953509083736604
2022-11-16,72.69999694824219,69.91907501220703,24.110000610351562,26.010500049591066,-1.1695334652147913
2022-11-17,73.9000015258789,69.25676727294922,23.93000030517578,25.708000087738036,-1.023409784718593
2022-11-18,73.56999969482422,70.33300018310547,23.1200008392334,25.379500102996825,-1.174621452935334
2022-11-21,72.45999908447266,70.75614929199219,22.360000610351562,25.005000114440918,-1.2862556665776825
2022-11-22,75.25,70.25021362304688,21.290000915527344,24.646500205993654,-1.0749102994317763
2022-11-23,76.4000015258789,70.76535034179688,20.350000381469727,24.300000190734863,-1.077661492285911
2022-11-25,75.13999938964844,70.61817169189453,20.5,23.955500221252443,-1.1264583387849063
2022-11-28,73.19000244140625,70.25941467285156,22.209999084472656,23.778500175476076,-1.185711985953878
2022-11-29,73.38999938964844,69.88226318359375,21.889999389648438,23.579000186920165,-1.1282315800992098
2022-11-30,77.62999725341797,71.27127075195312,20.579999923706055,23.31750020980835,-1.0750099165741276
2022-12-01,77.4800033569336,71.51964569091797,19.84000015258789,23.016500186920165,-1.1138372716901246
2022-12-02,74.9800033569336,71.90599060058594,19.059999465942383,22.704500198364258,-1.2948945435096713
2022-12-05,73.62000274658203,70.94011688232422,20.75,22.514500236511232,-1.2473503921422289
2022-12-06,70.2699966430664,71.02291870117188,22.170000076293945,22.405500221252442,-1.4359622637107825
2022-12-07,70.13999938964844,71.33566284179688,22.68000030517578,22.262500190734862,-1.481718404198338
2022-12-08,70.47000122070312,71.87837219238281,22.290000915527344,22.072500228881836,-1.5315442716455763
2022-12-09,68.58999633789062,71.5472183227539,22.829999923706055,22.037500190734864,-1.5904997689654137
2022-12-12,70.66999816894531,72.31072235107422,25.0,22.16150016784668,-1.5745864232445845
2022-12-13,71.6500015258789,72.43951416015625,22.549999237060547,22.10250015258789,-1.5384114048694648
2022-12-14,68.93000030517578,72.98221588134766,21.139999389648438,21.932500076293945,-1.7505960499448037
2022-12-15,66.52999877929688,71.63921356201172,22.829999923706055,21.86850004196167,-1.711582699123296
2022-12-16,65.41000366210938,71.52882385253906,22.6200008392334,21.803000068664552,-1.757494990837636
2022-12-19,64.58999633789062,71.73121643066406,22.420000076293945,21.768000030517577,-1.8262789193953406
2022-12-20,65.05000305175781,71.46444702148438,21.479999542236328,21.723999977111816,-1.7686645680291841
2022-12-21,67.68000030517578,72.66026306152344,20.06999969482422,21.66299991607666,-1.7771572928926809
2022-12-22,63.86000061035156,72.9270248413086,21.969999313354492,21.743999862670897,-2.013632005266972
2022-12-23,64.5199966430664,73.08341217041016,20.8700008392334,21.76249990463257,-1.9979185880995716
2022-12-27,63.27000045776367,73.53414154052734,21.649999618530273,21.73449993133545,-2.120430006869807
2022-12-28,62.56999969482422,72.50389099121094,22.139999389648438,21.74699993133545,-2.0297581119875843
2022-12-29,64.81999969482422,73.00982666015625,21.440000534057617,21.789999961853027,-1.9728109073138962
2022-12-30,64.7699966430664,72.47630310058594,21.670000076293945,21.88149995803833,-1.9092206408042685
2023-01-03,64.0199966430664,72.78903198242188,22.899999618530273,22.073499965667725,-1.9879792716395694
2023-01-04,64.66000366210938,73.2582015991211,22.010000228881836,22.136499977111818,-2.012170702581779
2023-01-05,62.33000183105469,72.24633026123047,22.459999084472656,22.15099992752075,-2.010550373073353
2023-01-06,63.959999084472656,73.57096862792969,21.1299991607666,22.073499870300292,-2.0882726819504422
2023-01-09,67.23999786376953,72.42110443115234,21.969999313354492,22.05749979019165,-1.7708814682289744
2023-01-10,68.05000305175781,72.03477478027344,20.579999923706055,21.944999790191652,-1.679788982512515
2023-01-11,69.05999755859375,70.9493179321289,21.09000015258789,21.749499797821045,-1.491234093469617
2023-01-12,70.80000305175781,70.68256378173828,18.829999923706055,21.56349983215332,-1.3654839182552652
2023-01-13,71.0,71.61161804199219,18.350000381469727,21.423999881744386,-1.4702059524255873
2023-01-17,71.58999633789062,71.96118927001953,19.360000610351562,21.25049991607666,-1.4822080567373834
2023-01-18,70.52999877929688,70.20423126220703,20.34000015258789,21.136499881744385,-1.3204584291103063
2023-01-19,67.70999908447266,69.1739730834961,20.520000457763672,21.041499900817872,-1.3426387341183001
2023-01-20,70.06999969482422,69.8311996459961,19.850000381469727,20.95999994277954,-1.2986229556837816
2023-01-23,76.52999877929688,69.8867416381836,19.809999465942383,20.946999931335448,-0.9616372390797542
2023-01-24,74.69999694824219,70.29402923583984,19.200000762939453,20.808500003814697,-1.1096293651294047
2023-01-25,74.91000366210938,70.13666534423828,19.079999923706055,20.71899995803833,-1.0789089683770008
2023-01-26,75.16000366210938,69.91448974609375,18.729999542236328,20.572999954223633,-1.0380114142257906
2023-01-27,75.4000015258789,66.26742553710938,18.510000228881836,20.391499996185303,-0.5723493746083678
2023-01-30,72.44999694824219,67.46151733398438,19.940000534057617,20.316499996185303,-0.8776662338753528
2023-01-31,75.1500015258789,68.98886108398438,19.399999618530273,20.202999973297118,-0.9236008390010163
2023-02-01,84.63999938964844,69.41464233398438,17.8700008392334,19.951500034332277,-0.4712959679692266
2023-02-02,88.30999755859375,68.24833679199219,18.729999542236328,19.7875,-0.13110239710182112
2023-02-03,86.08999633789062,68.76669311523438,18.329999923706055,19.58100004196167,-0.3136475497421745
2023-02-06,83.68000030517578,68.3593978881836,19.43000030517578,19.49600009918213,-0.39136077087837723
2023-02-07,85.91000366210938,67.9891357421875,18.65999984741211,19.33050012588501,-0.2266732647258514
2023-02-08,84.69000244140625,67.90583038330078,19.6299991607666,19.28300008773804,-0.2812724349402287
2023-02-09,83.20999908447266,67.41524505615234,20.709999084472656,19.264000034332277,-0.2991368625496185
2023-02-10,81.4800033569336,68.08171844482422,20.530000686645508,19.34900007247925,-0.47399065633050463
2023-02-13,83.12999725341797,68.28534698486328,20.34000015258789,19.448500061035155,-0.41144337021688465
2023-02-14,85.94999694824219,67.73921966552734,18.90999984741211,19.426000022888182,-0.19351015698689536
2023-02-15,85.18000030517578,67.2948989868164,18.229999542236328,19.320499992370607,-0.17932411681331725
2023-02-16,80.08000183105469,67.35970306396484,20.170000076293945,19.30299997329712,-0.45885777893006474
2023-02-17,78.5,68.9795913696289,20.020000457763672,19.311499977111815,-0.7441204670191953
2023-02-21,76.7699966430664,68.73893737792969,22.8700008392334,19.46450004577637,-0.8063291097037698
2023-02-22,76.61000061035156,68.87776947021484,22.290000915527344,19.619000053405763,-0.8320860579275539
2023-02-23,79.75,68.18352508544922,21.139999389648438,19.72200002670288,-0.578725486176827
2023-02-24,78.08999633789062,67.69293212890625,21.670000076293945,19.869000053405763,-0.6061708584505257
2023-02-27,78.7699966430664,68.12799072265625,20.950000762939453,19.99100008010864,-0.6239974914106621
2023-02-28,78.58000183105469,67.85029602050781,20.700000762939453,20.029000091552735,-0.5996277549621021
2023-03-01,78.29000091552734,67.15606689453125,20.579999923706055,20.088000106811524,-0.5288570613661296
2023-03-02,80.44000244140625,68.28534698486328,19.59000015258789,20.17400007247925,-0.5546389049781074
2023-03-03,81.5199966430664,68.45196533203125,18.489999771118164,20.16200008392334,-0.5178383456960541
2023-03-06,81.16000366210938,67.84103393554688,18.610000610351562,20.176000118255615,-0.4611372871583681
2023-03-07,82.11000061035156,66.18412017822266,19.59000015258789,20.184000110626222,-0.20481366586842717
2023-03-08,85.37000274658203,66.60990905761719,19.110000610351562,20.206500148773195,-0.08414888361940716
2023-03-09,84.02999877929688,66.03600311279297,22.610000610351562,20.35550022125244,-0.08421415902389255
2023-03-10,82.66999816894531,66.00824737548828,24.799999237060547,20.560000228881837,-0.15316392570835644
2023-03-13,82.01000213623047,66.18412017822266,26.520000457763672,20.859500217437745,-0.21013684898875726
2023-03-14,87.44999694824219,66.86910247802734,23.729999542236328,21.029000186920165,-0.005611498254715694
2023-03-15,89.68000030517578,67.5078125,26.139999389648438,21.390500164031984,0.03378353569501099
2023-03-16,96.5999984741211,67.52632904052734,22.989999771118164,21.628500175476074,0.39985397807011047
2023-03-17,97.83999633789062,66.8320541381836,25.510000228881836,21.89550018310547,0.5520762356248964
2023-03-20,96.80999755859375,67.64665222167969,24.149999618530273,22.102000141143797,0.39609125355776253
2023-03-21,95.93000030517578,66.99868774414062,21.3799991607666,22.027500057220458,0.42970981597389474
2023-03-22,97.58000183105469,66.76728057861328,22.260000228881836,22.026000022888184,0.5462795127684421
2023-03-23,100.27999877929688,66.48957824707031,22.610000610351562,22.09950008392334,0.7244920976243059
2023-03-24,97.94999694824219,67.96138000488281,21.739999771118164,22.10300006866455,0.41769406616773097
