Date,XLF,CVX,VIX,AvgVIX,zscore
2020-03-06,22.724515914916992,73.07621765136719,41.939998626708984,24.630499839782715,-0.43702600034580175
2020-03-09,20.28752326965332,61.844940185546875,54.459999084472656,26.57999978065491,-0.5379597152579221
2020-03-10,21.479331970214844,65.149169921875,47.29999923706055,28.192999744415282,-0.274794769767085
2020-03-11,20.3142032623291,63.65421676635742,53.900001525878906,30.12899980545044,-0.7016042964527397
2020-03-12,18.117353439331055,58.46406173706055,75.47000122070312,33.21549987792969,-1.2746707624584104
2020-03-13,20.500980377197266,63.95321273803711,57.83000183105469,35.39949998855591,-0.6389821500539918
2020-03-16,17.690433502197266,53.43488693237305,82.69000244140625,38.850000095367434,-0.9932365308048388
2020-03-17,18.6510009765625,54.1938591003418,75.91000366210938,41.9040002822876,-0.595100638348641
2020-03-18,17.067846298217773,42.203590393066406,76.44999694824219,45.007500123977664,-0.2020727980869443
2020-03-19,17.4414005279541,43.997535705566406,72.0,47.829500102996825,-0.19367057952910188
2020-03-20,16.818811416625977,45.53081130981445,66.04000091552734,50.27750015258789,-0.6495790538684195
2020-03-23,15.840230941772461,41.56727600097656,61.59000015258789,52.10550012588501,-0.7434925336531213
2020-03-24,17.804563522338867,51.019962310791016,61.66999816894531,53.796500015258786,-0.7011888460221566
2020-03-25,18.28891944885254,53.105224609375,63.95000076293945,55.61600008010864,-0.6667693817750991
2020-03-26,19.43701934814453,58.556053161621094,61.0,56.708000087738036,-0.6348129994766286
2020-03-27,18.84503173828125,52.72957229614258,65.54000091552734,57.97950010299682,-0.35664312580267554
2020-03-30,19.203815460205078,55.15981674194336,57.08000183105469,59.16250028610229,-0.4176682366848156
2020-03-31,18.67460823059082,55.550819396972656,53.540000915527344,59.99850034713745,-0.7160656755691762
2020-04-01,17.535478591918945,52.560909271240234,57.060001373291016,61.252000427246095,-0.9840380580327829
2020-04-02,17.974987030029297,58.35673141479492,50.90999984741211,61.81650047302246,-1.3341826514064228
2020-04-03,17.6162052154541,57.5823974609375,46.79999923706055,62.059500503540036,-1.434935499489206
2020-04-06,18.88091278076172,61.630271911621094,45.2400016784668,61.598500633239745,-1.2085805841245834
2020-04-07,19.069271087646484,62.0366096496582,46.70000076293945,61.568500709533694,-1.155668066979693
2020-04-08,19.903438568115234,65.91580200195312,43.349998474121094,61.041000556945804,-1.124518544604274
2020-04-09,20.9708194732666,64.63550567626953,41.66999816894531,59.35100040435791,-0.47463313899002435
2020-04-13,20.20840072631836,65.09549713134766,41.16999816894531,58.51800022125244,-0.8944346239710395
2020-04-14,20.298097610473633,64.86550903320312,37.7599983215332,56.27150001525879,-0.8278636747858231
2020-04-15,19.41907501220703,63.24020767211914,40.84000015258789,54.51799983978272,-1.1012675891069381
2020-04-16,19.0782413482666,61.32362365722656,40.11000061035156,52.70100002288818,-1.0816004256610048
2020-04-17,20.08283042907715,66.82809448242188,38.150001525878906,51.00850009918213,-1.1254452849457153
2020-04-20,19.733013153076172,64.06819152832031,43.83000183105469,49.898000144958495,-1.0278046798175207
2020-04-21,19.096181869506836,62.58858108520508,45.40999984741211,49.089000129699706,-1.196363164252381
2020-04-22,19.30247688293457,64.73517608642578,41.97999954223633,48.104500198364256,-1.3046510338365884
2020-04-23,19.221750259399414,66.54444885253906,41.380001068115234,46.976000213623045,-1.5211042594765325
2020-04-24,19.499807357788086,66.70545196533203,35.93000030517578,45.722500228881835,-1.4001205326328774
2020-04-27,20.163557052612305,68.77536010742188,33.290000915527344,44.11000022888184,-1.2759977878769133
2020-04-28,20.378822326660156,68.92869567871094,33.56999969482422,42.93450012207031,-1.1851380524153163
2020-04-29,20.9708194732666,72.53958892822266,31.229999542236328,41.81900005340576,-1.246845088010019
2020-04-30,20.44161033630371,70.53097534179688,34.150001525878906,40.673500061035156,-1.3108061143148766
2020-05-01,19.786836624145508,68.56837463378906,37.189998626708984,39.9875,-1.4409993094543867
2020-05-04,19.60744285583496,70.10167694091797,35.970001220703125,39.44600009918213,-1.6790028624361721
2020-05-05,19.544658660888672,71.21329498291016,33.61000061035156,38.86450004577637,-1.8184748989747903
2020-05-06,19.12308692932129,69.0360336303711,34.119998931884766,38.235499954223634,-1.8130369108053503
2020-05-07,19.571561813354492,71.02161407470703,31.440000534057617,37.64000005722046,-1.7865205114343155
2020-05-08,19.993133544921875,73.19123840332031,27.979999542236328,36.95550012588501,-1.791212378777031
2020-05-11,19.60744285583496,71.5812759399414,27.56999969482422,36.275500202178954,-1.8235565052032305
2020-05-12,19.096181869506836,69.84099578857422,33.040000915527344,36.03950033187866,-1.9049084964142198
2020-05-13,18.531097412109375,68.00104522705078,35.279998779296875,35.76150026321411,-2.0029864922750327
2020-05-14,19.006484985351562,69.0360336303711,32.61000061035156,35.38650026321411,-1.870367029507983
2020-05-15,18.88091278076172,68.3537368774414,31.889999389648438,35.07350015640259,-1.865448663561982
2020-05-18,19.849618911743164,71.99427032470703,29.299999237060547,34.34700002670288,-1.7448335519742721
2020-05-19,19.365264892578125,69.71502685546875,30.530000686645508,33.60300006866455,-1.7603005348916894
2020-05-20,19.795801162719727,72.34432983398438,27.989999771118164,32.90350008010864,-1.8054943899703058
2020-05-21,19.733013153076172,71.59754943847656,29.530000686645508,32.31100006103516,-1.7634067681728212
2020-05-22,19.661256790161133,70.22843933105469,28.15999984741211,31.92250003814697,-1.6649283749803891
2020-05-26,20.683786392211914,72.57769012451172,28.010000228881836,31.658500003814698,-1.39169413334413
2020-05-27,21.58074951171875,73.04444885253906,27.6200008392334,31.361000061035156,-0.9962822093913638
2020-05-28,21.239904403686523,70.6874008178711,28.59000015258789,31.229000091552734,-0.9335882844647357
2020-05-29,20.997726440429688,71.33307647705078,27.510000228881836,30.89700002670288,-1.1157419638564674
2020-06-01,21.239904403686523,72.18096923828125,28.229999542236328,30.449000072479247,-1.0795067096830742
2020-06-02,21.410322189331055,73.65896606445312,26.84000015258789,29.992500019073486,-1.1401138665307442
2020-06-03,22.208614349365234,75.5959243774414,25.65999984741211,29.594999980926513,-0.9368512065409642
2020-06-04,22.692968368530273,74.8958511352539,25.809999465942383,29.179500007629393,-0.6303113830244249
2020-06-05,23.536104202270508,78.419677734375,24.520000457763672,28.8335000038147,-0.560033886026575
2020-06-08,23.98458480834961,80.30998229980469,25.809999465942383,28.725,-0.5242064246401066
2020-06-09,23.473318099975586,78.97976684570312,27.56999969482422,28.725,-0.6456236689860276
2020-06-10,22.59430503845215,75.90708923339844,27.56999969482422,28.451499938964844,-0.7776173447919601
2020-06-11,20.74657440185547,69.52057647705078,40.790000915527344,28.727000045776368,-1.0621494811444239
2020-06-12,21.374448776245117,71.86981201171875,36.09000015258789,28.901000022888184,-0.9829553768651226
2020-06-15,21.670446395874023,70.96744537353516,34.400001525878906,29.026500129699706,-0.7492618264567142
2020-06-16,22.01128387451172,73.14557647705078,33.66999816894531,29.245000076293945,-0.7944797028488124
2020-06-17,21.679412841796875,71.20860290527344,33.470001220703125,29.392000102996825,-0.7684138327239561
2020-06-18,21.652496337890625,71.51976013183594,32.939998626708984,29.639500045776366,-0.8120473643845597
2020-06-19,21.508987426757812,70.50070190429688,35.119998931884766,29.91899995803833,-0.7830471343500769
2020-06-22,21.40247344970703,71.24748229980469,31.770000457763672,30.09949998855591,-0.9083761041331302
2020-06-23,21.501768112182617,71.13081359863281,31.3700008392334,30.267500019073488,-0.8481572405664976
2020-06-24,20.743518829345703,68.1748046875,33.84000015258789,30.57849998474121,-0.9321728140581549
2020-06-25,21.294147491455078,69.39610290527344,32.220001220703125,30.760000038146973,-0.7807613491360678
2020-06-26,20.382448196411133,67.25688934326172,34.72999954223633,31.121000003814697,-1.0200234208132615
2020-06-29,20.60811996459961,68.19815063476562,31.780000686645508,31.298500061035156,-1.0010257347572566
2020-06-30,20.8879451751709,69.4116439819336,30.43000030517578,31.47800006866455,-0.9819987077648756
2020-07-01,20.707412719726562,68.15926361083984,28.6200008392334,31.626000118255615,-0.9484069117096604
2020-07-02,20.734495162963867,68.69599151611328,27.68000030517578,31.719500160217287,-0.9875283474323905
2020-07-06,21.131671905517578,68.89825439453125,27.940000534057617,31.890500164031984,-0.8120076051512856
2020-07-07,20.698383331298828,67.14019775390625,29.43000030517578,32.07150020599365,-0.8532858808591653
2020-07-08,20.915027618408203,67.17130279541016,28.079999923706055,32.097000217437746,-0.7498064607262634
2020-07-09,20.472715377807617,64.36311340332031,29.260000228881836,32.18150024414062,-0.6929257233661236
2020-07-10,21.176795959472656,66.30005645751953,27.290000915527344,31.506500244140625,-0.5359829356077558
2020-07-13,21.26706886291504,66.43231964111328,32.189998626708984,31.31150016784668,-0.5045199446433883
2020-07-14,21.37539291381836,68.72710418701172,29.520000457763672,31.067500114440918,-0.6754553679108143
2020-07-15,21.799646377563477,69.14717102050781,27.760000228881836,30.772000217437743,-0.5079006901182959
2020-07-16,21.799646377563477,68.73489379882812,28.0,30.49850015640259,-0.4676220914824385
2020-07-17,21.619117736816406,67.82476043701172,25.68000030517578,30.13550024032593,-0.46746521720922113
2020-07-20,21.519819259643555,66.3311996459961,24.459999084472656,29.602500247955323,-0.37036999511873875
2020-07-21,21.944076538085938,71.0919189453125,24.84000015258789,29.256000232696532,-0.6268858602355976
2020-07-22,21.944076538085938,70.81964111328125,24.31999969482422,28.903500175476076,-0.6002849011305891
2020-07-23,21.96213150024414,70.79632568359375,26.079999923706055,28.515500164031984,-0.5891298822353128
2020-07-24,21.907970428466797,70.11177825927734,25.84000015258789,28.19650011062622,-0.548880648831833
2020-07-27,21.727434158325195,70.81964111328125,24.739999771118164,27.697000122070314,-0.7068022791850134
2020-07-28,21.67327880859375,69.31831359863281,25.440000534057617,27.380000114440918,-0.5867525727147223
2020-07-29,22.079477310180664,70.06509399414062,24.100000381469727,27.063500118255615,-0.4599942593882279
2020-07-30,21.682302474975586,67.10909271240234,24.760000228881836,26.870500087738037,-0.36647973924466676
2020-07-31,21.691329956054688,65.29659271240234,24.459999084472656,26.70950002670288,-0.18496380827869482
2020-08-03,21.754518508911133,65.97335052490234,24.280000686645508,26.526500034332276,-0.22001343758833192
2020-08-04,21.664249420166016,67.28022003173828,23.760000228881836,26.243000030517578,-0.39207472433957974
2020-08-05,21.96213150024414,67.83251953125,22.989999771118164,25.988500022888182,-0.29957238992862695
2020-08-06,21.953105926513672,68.04255676269531,22.649999618530273,25.657999992370605,-0.32453021406693494
2020-08-07,22.422502517700195,67.52136993408203,22.209999084472656,25.403999900817873,-0.04282138392962579
2020-08-10,22.584976196289062,69.80062866210938,22.1299991607666,24.90099992752075,-0.18561601595166513
2020-08-11,22.846755981445312,69.71502685546875,24.030000686645508,24.626499938964844,-0.04854264654349531
2020-08-12,22.783565521240234,70.57072448730469,22.280000686645508,24.352499961853027,-0.16321155892064648
2020-08-13,22.639137268066406,69.87062072753906,22.1299991607666,24.058999919891356,-0.1658245113797036
2020-08-14,22.729412078857422,70.28289031982422,22.049999237060547,23.877499866485596,-0.16171660705916974
2020-08-17,22.350284576416016,70.60961151123047,21.350000381469727,23.72199993133545,-0.3800436181180012
2020-08-18,22.20585823059082,69.14977264404297,21.510000228881836,23.555499935150145,-0.3084311453460392
2020-08-19,22.19683265686035,68.1712646484375,22.540000915527344,23.466499996185302,-0.21727065480787933
2020-08-20,21.98921012878418,66.92445373535156,22.719999313354492,23.298499965667723,-0.19754246127963274
2020-08-21,21.944076538085938,67.13752746582031,22.540000915527344,23.133500003814696,-0.2405503100866082
2020-08-24,22.467628479003906,68.81043243408203,22.3700008392334,23.01500005722046,-0.14657276814602518
2020-08-25,22.53081703186035,67.96610260009766,22.030000686645508,22.844500064849854,-0.03301540298458459
2020-08-26,22.422502517700195,66.90080261230469,23.270000457763672,22.803000068664552,0.017806709901418753
2020-08-27,22.80162239074707,67.0033950805664,24.469999313354492,22.788500022888183,0.19418694776844342
2020-08-28,22.89188575744629,67.57154846191406,22.959999084472656,22.713500022888184,0.18305971410869307
2020-08-31,22.621084213256836,66.23004913330078,26.40999984741211,22.819999980926514,0.18097529660922507
2020-09-01,22.684268951416016,65.55931854248047,26.1200008392334,22.938000011444093,0.27757051316578557
2020-09-02,23.00923728942871,65.64612579345703,26.56999969482422,23.117000007629393,0.42886804284613106
2020-09-03,22.657197952270508,64.92802429199219,33.599998474121094,23.664499950408935,0.32593650436692456
2020-09-04,22.828704833984375,64.65182495117188,30.75,24.091499996185302,0.43724602351115655
2020-09-08,22.241958618164062,62.31605911254883,31.459999084472656,24.557999992370604,0.3769575961157735
2020-09-09,22.467628479003906,63.15251159667969,28.809999465942383,24.79699993133545,0.40619393964031786
2020-09-10,22.151695251464844,61.66899871826172,29.709999084472656,25.168499851226805,0.39579387538030897
2020-09-11,22.30514907836914,61.30601119995117,26.8700008392334,25.405499935150146,0.5067061992476161
2020-09-14,22.612060546875,60.9903564453125,25.850000381469727,25.595499992370605,0.6884453127362544
2020-09-15,22.30514907836914,60.24860382080078,25.59000015258789,25.807499980926515,0.6100126279798892
2020-09-16,22.557897567749023,61.99252700805664,26.040000915527344,26.03400001525879,0.5639048855159445
2020-09-17,22.32320785522461,62.17401885986328,26.459999084472656,26.229999923706053,0.4307827431959978
2020-09-18,22.2780704498291,61.71634292602539,25.829999923706055,26.385499954223633,0.45330381966418126
2020-09-21,21.719871520996094,60.209136962890625,27.780000686645508,26.64749994277954,0.3261028254250753
2020-09-22,21.538345336914062,59.601524353027344,26.860000610351562,26.87199993133545,0.29621360640089417
2020-09-23,21.05729103088379,56.77650451660156,28.579999923706055,27.199499893188477,0.3356901841999909
2020-09-24,21.102676391601562,56.658145904541016,28.510000228881836,27.461499881744384,0.3695683581846749
2020-09-25,21.320505142211914,56.68180847167969,26.3799991607666,27.55699987411499,0.4743572617186713
2020-09-28,21.828784942626953,58.33894729614258,26.190000534057617,27.71849994659424,0.5623662109591505
2020-09-29,21.556493759155273,56.737060546875,26.270000457763672,27.711499977111817,0.5849886683451668
2020-09-30,21.846935272216797,56.81596755981445,26.3700008392334,27.723999977111816,0.7200820997240629
2020-10-01,21.88324546813965,55.56916427612305,26.700000762939453,27.73050003051758,0.8597448726768582
2020-10-02,22.055696487426758,56.17679214477539,27.6299991607666,27.432000064849852,0.8851705803591773
2020-10-05,22.418758392333984,57.36835861206055,27.959999084472656,27.292500019073486,0.947265116648509
2020-10-06,22.191843032836914,57.052703857421875,29.479999542236328,27.19350004196167,0.8665355750347621
2020-10-07,22.563976287841797,58.2205924987793,28.059999465942383,27.15600004196167,0.9354035290414469
2020-10-08,22.872575759887695,59.356895446777344,26.360000610351562,26.988500118255615,0.976119442106425
2020-10-09,22.899805068969727,58.39418411254883,25.0,26.895000076293947,1.0835622080970126
2020-10-12,23.15394401550293,58.796634674072266,25.06999969482422,26.85600004196167,1.1691971098689227
2020-10-13,22.709197998046875,57.92072677612305,26.06999969482422,26.880000019073485,1.0361014731667546
2020-10-14,22.491363525390625,57.56562042236328,26.399999618530273,26.897999954223632,0.9636911019824402
2020-10-15,22.663816452026367,58.00750732421875,26.969999313354492,26.923499965667723,1.005310283761516
2020-10-16,22.68197250366211,57.518272399902344,27.40999984741211,27.002499961853026,1.0620343391362204
2020-10-19,22.337064743041992,56.247806549072266,29.18000030517578,27.07249994277954,1.0165740198447706
2020-10-20,22.518596649169922,56.56344223022461,29.350000381469727,27.196999931335448,1.0749915707690898
2020-10-21,22.40060043334961,55.924278259277344,28.649999618530273,27.20049991607666,1.079420871646991
2020-10-22,22.845346450805664,57.92072677612305,28.110000610351562,27.180499935150145,1.1030420977576076
2020-10-23,22.917959213256836,57.2657585144043,27.549999237060547,27.238999938964845,1.2027328809860025
2020-10-26,22.40060043334961,55.9795036315918,32.459999084472656,27.552499866485597,1.0740254714429562
2020-10-27,21.992162704467773,54.85108184814453,33.349998474121094,27.906499767303465,0.9834517322763716
2020-10-28,21.429424285888672,52.775718688964844,40.279998779296875,28.60199966430664,0.9095265271170003
2020-10-29,21.592798233032227,54.29081726074219,37.59000015258789,29.146499633789062,0.8418313387389028
2020-10-30,21.65633773803711,54.84318161010742,38.02000045776367,29.665999698638917,0.819107237444427
2020-11-02,22.06477165222168,56.93433380126953,37.130001068115234,30.124499797821045,0.8156224089546734
2020-11-03,22.55490493774414,56.61079406738281,35.54999923706055,30.427999782562257,1.0882172315678644
2020-11-04,22.29168701171875,56.63446807861328,29.56999969482422,30.50349979400635,0.9564869785384481
2020-11-05,22.836267471313477,56.926429748535156,27.579999923706055,30.56449975967407,1.1957188845793671
2020-11-06,22.654735565185547,56.14522933959961,24.860000610351562,30.55749979019165,1.1827860071303162
2020-11-09,24.51540756225586,62.655391693115234,25.75,30.59149980545044,1.4616007711837025
2020-11-10,24.642475128173828,65.55142211914062,24.799999237060547,30.527999782562254,1.2411406123183455
2020-11-11,24.542638778686523,65.07005310058594,23.450000762939453,30.380499839782715,1.2390824155737978
2020-11-12,24.134197235107422,63.65753936767578,25.350000381469727,30.299499893188475,1.176261973811888
2020-11-13,24.5335636138916,65.51985168457031,23.100000381469727,30.083999919891358,1.1906760398776235
2020-11-16,25.07814598083496,70.19927978515625,22.450000762939453,29.74749994277954,1.0012628414468419
2020-11-17,25.041839599609375,69.69481658935547,22.709999084472656,29.415499877929687,1.0326969159166413
2020-11-18,24.80585479736328,67.48482513427734,23.84000015258789,29.174999904632568,1.1325807920778297
2020-11-19,24.887537002563477,68.64588165283203,23.110000610351562,28.924999904632568,1.0593090638508746
2020-11-20,24.669708251953125,68.69391632080078,23.700000762939453,28.732499980926512,0.9475154945135462
2020-11-23,25.132604598999023,72.88969421386719,22.65999984741211,28.242500019073486,0.7651910077800661
2020-11-24,26.01301383972168,76.56501770019531,21.639999389648438,27.657000064849854,0.838993941396294
2020-11-25,25.92224884033203,73.77851104736328,21.25,26.70550012588501,1.066602883128064
2020-11-27,25.840564727783203,73.11390686035156,20.84000015258789,25.86800012588501,1.0913713475719584
2020-11-30,25.3050594329834,69.80693054199219,20.56999969482422,24.995500087738037,1.1511619144576257
2020-12-01,25.695341110229492,70.02313995361328,20.770000457763672,24.17750005722046,1.3219299875814547
2020-12-02,25.97671127319336,71.96087646484375,21.170000076293945,23.458500099182128,1.2709596263202925
2020-12-03,25.98578643798828,71.90481567382812,21.280000686645508,23.044000148773193,1.2808986657272015
2020-12-04,26.30345916748047,74.69131469726562,20.790000915527344,22.704500198364258,1.1648550510445892
2020-12-07,26.12193489074707,72.67352294921875,21.299999237060547,22.526500129699706,1.272738241349654
2020-12-08,26.11285972595215,73.2980728149414,20.68000030517578,22.273000144958495,1.2072590409420862
2020-12-09,26.04932403564453,72.41728210449219,22.270000457763672,22.146500205993654,1.2620715675618392
2020-12-10,26.094709396362305,74.74737548828125,22.520000457763672,22.100000190734864,1.0567412429101108
2020-12-11,25.83148765563965,74.02672576904297,23.309999465942383,21.998000144958496,0.9977279433202003
2020-12-14,25.531965255737305,71.61656188964844,24.719999313354492,22.079000091552736,1.0859284642998175
2020-12-15,25.967634201049805,71.56051635742188,22.889999389648438,22.101000022888183,1.3056109901169874
2020-12-16,26.01301383972168,71.01602172851562,22.5,22.09050006866455,1.381118923864822
2020-12-17,26.08562469482422,70.79182434082031,21.93000030517578,21.995000076293945,1.4387233805701614
2020-12-18,25.858715057373047,69.81493377685547,21.56999969482422,21.91800003051758,1.4225979700104099
2020-12-21,26.207300186157227,68.93414306640625,25.15999984741211,21.99099998474121,1.6800394981199946
2020-12-22,25.951791763305664,67.54889678955078,24.229999542236328,22.069499969482422,1.6897482902547418
2020-12-23,26.380674362182617,68.61384582519531,23.309999465942383,22.15299997329712,1.796575387027593
2020-12-24,26.417171478271484,68.32560729980469,21.530000686645508,22.167000007629394,1.8426803466519077
2020-12-28,26.544925689697266,67.98127746582031,21.700000762939453,22.210000038146973,1.9391340277319458
2020-12-29,26.45366859436035,67.74908447265625,23.079999923706055,22.335500049591065,1.9169500630779999
2020-12-30,26.572307586669922,68.32560729980469,22.770000457763672,22.435500049591063,1.9189567036897976
2020-12-31,26.900802612304688,67.62096405029297,22.75,22.514500045776366,2.1493112263975185
