Date,MS,MNST,VIX,AvgVIX,zscore
2023-05-05,77.14092254638672,59.709999084472656,17.190000534057617,17.649500036239623,-0.27291575886115416
2023-05-08,76.7319564819336,59.040000915527344,16.979999542236328,17.550000047683717,-0.3374723282180808
2023-05-09,76.67742919921875,58.689998626708984,17.709999084472656,17.480499982833862,-0.34306918834440847
2023-05-10,76.08668518066406,59.11000061035156,16.940000534057617,17.37300000190735,-0.45234740414140784
2023-05-11,75.09607696533203,59.279998779296875,16.93000030517578,17.32950005531311,-0.6294236479224488
2023-05-12,74.8779525756836,59.540000915527344,17.030000686645508,17.327500104904175,-0.6709849004061795
2023-05-15,75.38691711425781,59.720001220703125,17.1200008392334,17.33600010871887,-0.5830924017639225
2023-05-16,74.39628601074219,59.939998626708984,17.989999771118164,17.39400010108948,-0.7607501220351506
2023-05-17,76.25936889648438,59.650001525878906,16.8700008392334,17.414500188827514,-0.4280579081817811
2023-05-18,76.78648376464844,59.849998474121094,16.049999237060547,17.358500146865843,-0.33718785487667363
2023-05-19,74.74163818359375,59.68000030517578,16.809999465942383,17.36050009727478,-0.6966984528859022
2023-05-22,74.76890563964844,59.119998931884766,17.209999084472656,17.37650008201599,-0.685410961934616
2023-05-23,75.10516357421875,57.939998626708984,18.530000686645508,17.365000104904176,-0.6123420045351138
2023-05-24,73.81462860107422,57.56999969482422,20.030000686645508,17.424500131607054,-0.8362009463963099
2023-05-25,75.43234252929688,57.33000183105469,19.139999389648438,17.530000066757204,-0.5474608156446811
2023-05-26,76.25028228759766,57.61000061035156,17.950000762939453,17.638500118255614,-0.4061046436318329
2023-05-30,75.8140640258789,57.75,17.459999084472656,17.707500076293947,-0.4848331589604097
2023-05-31,74.3053970336914,58.619998931884766,17.940000534057617,17.71550006866455,-0.7615724626033902
2023-06-01,74.5871353149414,59.36000061035156,15.649999618530273,17.58100004196167,-0.7203148094954795
2023-06-02,76.65925598144531,59.47999954223633,14.600000381469727,17.306500053405763,-0.3554052772307658
2023-06-05,76.10487365722656,59.2599983215332,14.729999542236328,17.183500003814697,-0.4508644605905896
2023-06-06,78.03157043457031,58.33000183105469,13.960000038146973,17.03250002861023,-0.09953580058987019
2023-06-07,78.61322021484375,56.900001525878906,13.9399995803833,16.84400005340576,0.01979905187575686
2023-06-08,78.44053649902344,57.529998779296875,13.649999618530273,16.679500007629393,-0.01800250218420451
2023-06-09,78.34967803955078,57.25,13.829999923706055,16.52449998855591,-0.03083019574438758
2023-06-12,79.46752166748047,57.90999984741211,15.010000228881836,16.423499965667723,0.159152388223093
2023-06-13,80.23091888427734,58.18000030517578,14.609999656677246,16.297999906539918,0.2909823698159676
2023-06-14,79.95829010009766,58.47999954223633,13.880000114440918,16.092499923706054,0.239324283856291
2023-06-15,80.93071746826172,58.79999923706055,14.5,15.973999881744385,0.4075277610269898
2023-06-16,80.05823516845703,58.45000076293945,13.539999961853027,15.84849991798401,0.2573383415948753
2023-06-20,78.82225799560547,58.36000061035156,13.880000114440918,15.701999950408936,0.03989011007793337
2023-06-21,78.46781158447266,58.40999984741211,13.199999809265137,15.50149998664856,-0.023343942136477804
2023-06-22,76.79557037353516,59.689998626708984,12.90999984741211,15.220499944686889,-0.33373378211735344
2023-06-23,75.95945739746094,59.11000061035156,13.4399995803833,14.890999889373779,-0.47483786486204416
2023-06-26,75.9685287475586,57.709999084472656,14.25,14.646499919891358,-0.457065975818778
2023-06-27,76.7319564819336,58.130001068115234,13.739999771118164,14.435999870300293,-0.3269629350105588
2023-06-28,76.33207702636719,57.150001525878906,13.430000305175781,14.23449993133545,-0.38633309613396555
2023-06-29,77.46810913085938,57.41999816894531,13.539999961853027,14.01449990272522,-0.18863121377468886
2023-06-30,77.61351013183594,57.439998626708984,13.59000015258789,13.9114999294281,-0.1631591964291633
2023-07-03,78.53143310546875,56.95000076293945,13.569999694824219,13.859999895095825,0.0047638534172884306
2023-07-05,78.08610534667969,56.970001220703125,14.180000305175781,13.832499933242797,-0.07418913479471957
2023-07-06,75.73225402832031,56.61000061035156,15.4399995803833,13.906499910354615,-0.48612936433546705
2023-07-07,75.75950622558594,55.869998931884766,14.829999923706055,13.950999927520751,-0.47276578578195927
2023-07-10,75.79586791992188,56.380001068115234,15.069999694824219,14.021999931335449,-0.4722279185551293
2023-07-11,77.21363830566406,55.529998779296875,14.84000015258789,14.07249994277954,-0.21178763467242478
2023-07-12,77.94979095458984,56.209999084472656,13.539999961853027,13.9989999294281,-0.08950876253947394
2023-07-13,78.34967803955078,56.7400016784668,13.609999656677246,13.948999929428101,-0.024940334431318847
2023-07-14,77.95885467529297,57.310001373291016,13.34000015258789,13.92199993133545,-0.10061023042626974
2023-07-17,78.49507904052734,57.290000915527344,13.479999542236328,13.870999908447265,-0.005589159399096041
2023-07-18,83.55722045898438,56.54999923706055,13.300000190734863,13.858999919891357,0.897807833327574
2023-07-19,84.66597747802734,57.25,13.760000228881836,13.852999925613403,1.0857221864820223
2023-07-20,85.24763488769531,57.58000183105469,13.989999771118164,13.892499923706055,1.1847325001505729
2023-07-21,85.43849182128906,58.099998474121094,13.600000381469727,13.926999950408936,1.212465558790678
2023-07-24,86.03831481933594,58.380001068115234,13.90999984741211,13.950499963760375,1.3152644918849923
2023-07-25,85.81109619140625,58.08000183105469,13.859999656677246,13.930999946594238,1.278562957757525
2023-07-26,85.0113296508789,58.16999816894531,13.1899995803833,13.903499937057495,1.1361463290583798
2023-07-27,84.29337310791016,57.560001373291016,14.40999984741211,13.952499914169312,1.01627558503933
2023-07-28,83.99066925048828,58.150001525878906,13.329999923706055,13.941999912261963,0.9559518741105488
2023-07-31,83.98149871826172,57.4900016784668,13.630000114440918,13.943999910354615,0.9619529666890019
2023-08-01,83.41283416748047,57.709999084472656,13.930000305175781,13.961999940872193,0.8588876187814675
2023-08-02,81.9269027709961,57.630001068115234,16.09000015258789,14.057499933242799,0.5971386700037318
2023-08-03,81.76180267333984,57.97999954223633,15.920000076293945,14.08149995803833,0.5639113421891984
2023-08-04,81.44078826904297,55.11000061035156,17.100000381469727,14.194999980926514,0.5403096054154365
2023-08-07,81.70679473876953,58.4900016784668,15.770000457763672,14.230000019073486,0.5482975089128922
2023-08-08,81.14727020263672,57.40999984741211,15.989999771118164,14.2875,0.4618612830989291
2023-08-09,80.31259155273438,57.5099983215332,15.960000038146973,14.408500003814698,0.31315761703055706
2023-08-10,80.38597869873047,58.099998474121094,15.850000381469727,14.520500040054321,0.3193167114042326
2023-08-11,80.44099426269531,58.18000030517578,14.84000015258789,14.595500040054322,0.3281180639837969
2023-08-14,80.10162353515625,59.0099983215332,14.819999694824219,14.662500047683716,0.2585409496719517
2023-08-15,79.02848052978516,58.209999084472656,16.459999084472656,14.820499992370605,0.07807706016468052
2023-08-16,78.8725357055664,58.29999923706055,16.780000686645508,14.971500015258789,0.049470804107001706
2023-08-17,78.68910217285156,57.25,17.889999389648438,15.166499996185303,0.029170890067581102
2023-08-18,77.86358642578125,57.36000061035156,17.299999237060547,15.351499938964844,-0.11802853299203743
2023-08-21,77.27657318115234,57.41999816894531,17.1299991607666,15.512499904632568,-0.22248963404283323
2023-08-22,76.11167907714844,57.349998474121094,16.969999313354492,15.667999887466431,-0.4276032659331076
2023-08-23,76.48773956298828,57.90999984741211,15.979999542236328,15.807499885559082,-0.36759319116141465
2023-08-24,76.53361511230469,57.029998779296875,17.200000762939453,15.94699993133545,-0.3493206803654436
2023-08-25,76.33181762695312,57.34000015258789,15.680000305175781,16.064499950408937,-0.3885732044146624
2023-08-28,77.39579772949219,57.709999084472656,15.079999923706055,16.136999940872194,-0.20476308907657112
2023-08-29,78.46895599365234,58.4900016784668,14.449999809265137,16.16299991607666,-0.024065565279411207
2023-08-30,78.2029800415039,58.150001525878906,13.880000114440918,16.05249991416931,-0.0671563931308521
2023-08-31,78.1020736694336,57.40999984741211,13.569999694824219,15.934999895095824,-0.07644781332915826
2023-09-01,78.65242004394531,56.54999923706055,13.09000015258789,15.734499883651733,0.030770632020058662
2023-09-05,77.81771850585938,55.959999084472656,14.010000228881836,15.646499872207642,-0.10996843380541216
2023-09-06,77.19401550292969,56.279998779296875,14.449999809265137,15.56949987411499,-0.22391800931178735
2023-09-07,76.90050506591797,56.63999938964844,14.399999618530273,15.491499853134155,-0.27996035459457086
2023-09-08,77.89110565185547,56.369998931884766,13.84000015258789,15.390999841690064,-0.10173055448474144
2023-09-11,76.59782409667969,56.779998779296875,13.800000190734863,15.338999843597412,-0.33508305713870906
2023-09-12,78.46895599365234,56.150001525878906,14.229999542236328,15.309499835968017,0.0029585949763817707
2023-09-13,80.02824401855469,56.52000045776367,13.479999542236328,15.160499858856202,0.2743258703315294
2023-09-14,81.69761657714844,56.869998931884766,12.819999694824219,14.962499809265136,0.5653841205546288
2023-09-15,81.09224700927734,56.13999938964844,13.789999961853027,14.757499837875367,0.4668016209475468
2023-09-18,81.36741638183594,56.27000045776367,14.0,14.59249987602234,0.5139428334447462
2023-09-19,81.18396759033203,56.0099983215332,14.109999656677246,14.44149990081787,0.48451671485443937
2023-09-20,79.92736053466797,55.7599983215332,15.140000343322754,14.349999952316285,0.2652694771506174
2023-09-21,77.85440826416016,54.75,17.540000915527344,14.428000020980836,-0.08950864819695882
2023-09-22,76.39603424072266,54.52000045776367,17.200000762939453,14.428000020980836,-0.3446538568397261
2023-09-25,76.15753173828125,54.650001525878906,16.899999618530273,14.48899998664856,-0.3883160587943738
2023-09-26,75.36872100830078,54.290000915527344,18.940000534057617,14.682000017166137,-0.5235990756338539
2023-09-27,74.89176177978516,53.119998931884766,18.219999313354492,14.870499992370606,-0.594400576405437
2023-09-28,75.38707733154297,53.15999984741211,17.34000015258789,15.043499994277955,-0.5073040297164646
2023-09-29,74.91009521484375,52.95000076293945,17.520000457763672,15.241000032424926,-0.589196444240878
2023-10-02,73.75440979003906,52.540000915527344,17.610000610351562,15.467000055313111,-0.7887556396666523
2023-10-03,71.56222534179688,50.66999816894531,19.780000686645508,15.755500078201294,-1.1546788102839827
2023-10-04,72.54365539550781,52.33000183105469,18.579999923706055,15.96200008392334,-1.000359318326868
2023-10-05,72.59870147705078,50.09000015258789,18.489999771118164,16.166500091552734,-0.9647593477470768
2023-10-06,73.68102264404297,49.970001220703125,17.450000762939453,16.347000122070312,-0.7720481436785226
2023-10-09,73.29579162597656,49.63999938964844,17.700000762939453,16.542000150680543,-0.836335538079053
2023-10-10,73.4975814819336,50.400001525878906,17.030000686645508,16.682000207901,-0.8094416039116253
2023-10-11,72.36939239501953,49.599998474121094,16.09000015258789,16.81250023841858,-0.9996361206338276
2023-10-12,71.36959075927734,47.540000915527344,16.690000534057617,17.00600028038025,-1.1525837719139063
2023-10-13,71.35126495361328,47.720001220703125,19.31999969482422,17.28250026702881,-1.1579020679337562
2023-10-16,72.21347045898438,48.66999816894531,17.209999084472656,17.44300022125244,-1.01645856399309
2023-10-17,73.68102264404297,49.790000915527344,17.8799991607666,17.63150019645691,-0.76996935873153
2023-10-18,68.68212127685547,49.84000015258789,19.219999313354492,17.835500144958495,-1.6542185157296503
2023-10-19,66.88436126708984,50.400001525878906,21.399999618530273,18.028500080108643,-1.9784816180836893
2023-10-20,67.07696533203125,49.97999954223633,21.709999084472656,18.253999996185303,-1.9395838707867155
2023-10-23,65.76531982421875,50.29999923706055,20.3700008392334,18.42750005722046,-2.175143235401975
2023-10-24,65.63693237304688,50.04999923706055,18.969999313354492,18.428999996185304,-2.194951497905135
2023-10-25,65.49015808105469,50.08000183105469,20.190000534057617,18.527500057220458,-2.221243750808414
2023-10-26,66.10472869873047,50.060001373291016,20.68000030517578,18.694500064849855,-2.112373163042204
2023-10-27,64.57294464111328,49.900001525878906,21.270000457763672,18.882000064849855,-2.3813037088630775
2023-10-30,65.53851318359375,50.68000030517578,19.75,18.989000034332275,-2.2196251190080627
2023-10-31,65.7520523071289,51.099998474121094,18.139999389648438,18.90699996948242,-2.186727596416242
2023-11-01,65.87274932861328,51.650001525878906,16.8700008392334,18.82150001525879,-2.1717434666272806
2023-11-02,68.20314025878906,52.65999984741211,15.65999984741211,18.680000019073486,-1.7714570889352312
2023-11-03,70.80277252197266,55.560001373291016,14.90999984741211,18.55299997329712,-1.3454033046599154
2023-11-06,70.48709106445312,56.13999938964844,14.890000343322754,18.412499952316285,-1.407905594790796
2023-11-07,70.1064453125,55.97999954223633,14.8100004196167,18.301499938964845,-1.473345753561355
2023-11-08,70.53352355957031,55.65999984741211,14.449999809265137,18.219499921798707,-1.394154162805054
2023-11-09,68.88088989257812,55.08000183105469,15.289999961853027,18.149499893188477,-1.6795972103917132
2023-11-10,69.93932342529297,55.279998779296875,14.170000076293945,17.891999912261962,-1.494804263404315
2023-11-13,69.6700668334961,55.540000915527344,14.760000228881836,17.76949996948242,-1.5454043182237227
2023-11-14,72.70606231689453,55.68000030517578,14.15999984741211,17.5835000038147,-1.0103385436405221
2023-11-15,73.97803497314453,55.41999816894531,14.180000305175781,17.33150005340576,-0.7824851743816931
2023-11-16,73.95945739746094,55.099998474121094,14.319999694824219,16.97750005722046,-0.7820735837497943
2023-11-17,74.53509521484375,54.790000915527344,13.800000190734863,16.58200011253357,-0.676736156807317
2023-11-20,73.99658203125,54.81999969482422,13.40999984741211,16.234000062942506,-0.7722772980230576
2023-11-21,72.8546142578125,54.79999923706055,13.350000381469727,15.953000116348267,-0.9739155998643231
2023-11-22,72.8731918334961,55.220001220703125,12.850000381469727,15.586000108718872,-0.9754820954973945
2023-11-24,73.02174377441406,55.16999816894531,12.460000038146973,15.175000095367432,-0.9486446209277789
2023-11-27,72.37183380126953,54.720001220703125,12.6899995803833,14.746000051498413,-1.0583343598765953
2023-11-28,71.37840270996094,55.279998779296875,12.6899995803833,14.393000030517578,-1.240413631807494
2023-11-29,72.92889404296875,54.709999084472656,12.979999542236328,14.135000038146973,-0.9597455330338984
2023-11-30,73.66236114501953,55.150001525878906,12.920000076293945,13.9375,-0.8351697096884906
2023-12-01,75.1014404296875,55.220001220703125,12.630000114440918,13.78600001335144,-0.5815874895649307
2023-12-04,75.39852905273438,55.16999816894531,13.079999923706055,13.694500017166138,-0.528492712298621
2023-12-05,74.43297576904297,54.2599983215332,12.850000381469727,13.592500019073487,-0.6886672503348968
2023-12-06,73.72735595703125,54.29999923706055,12.970000267028809,13.500500011444093,-0.8138638753642382
2023-12-07,74.60009002685547,54.29999923706055,13.0600004196167,13.43100004196167,-0.6595878923770524
2023-12-08,76.3919677734375,53.91999816894531,12.350000381469727,13.284000062942505,-0.33844340138015555
2023-12-11,76.89332580566406,55.2599983215332,12.630000114440918,13.207000064849854,-0.2652921187352157
2023-12-12,77.61750793457031,55.79999923706055,12.069999694824219,13.072500038146973,-0.14351249063047766
2023-12-13,79.50223541259766,56.54999923706055,12.1899995803833,12.974000024795533,0.1809952031575928
2023-12-14,84.52509307861328,55.560001373291016,12.479999542236328,12.88899998664856,1.080335034130271
2023-12-15,85.02645874023438,55.09000015258789,12.279999732971191,12.786999988555909,1.1743909833900879
2023-12-18,84.26512908935547,55.29999923706055,12.5600004196167,12.725,1.0373830801737336
2023-12-19,85.34212493896484,55.58000183105469,12.529999732971191,12.680999994277954,1.2245333790219142
2023-12-20,84.6179428100586,54.36000061035156,13.670000076293945,12.696999979019164,1.1106069287046787
2023-12-21,86.00130462646484,55.380001068115234,13.649999618530273,12.736999940872192,1.343368439180164
2023-12-22,85.79706573486328,56.0099983215332,13.029999732971191,12.765499925613403,1.2999887761288047
2023-12-26,86.19628143310547,56.790000915527344,12.989999771118164,12.780499935150146,1.3615513246466764
2023-12-27,86.95761108398438,57.34000015258789,12.430000305175781,12.767499971389771,1.4897821701297083
2023-12-28,86.93904113769531,57.41999816894531,12.470000267028809,12.742000007629395,1.4855756215946565
2023-12-29,86.57695770263672,57.61000061035156,12.449999809265137,12.718499994277954,1.4193746813195138
