Date,KBE,V,VIX,AvgVIX,zscore
2021-05-12,45.80132293701172,212.2246856689453,27.59000015258789,18.606999969482423,0.8619938614143204
2021-05-13,47.29228591918945,215.5288543701172,23.1299991607666,18.93499994277954,1.0012178246249226
2021-05-14,48.085723876953125,218.6114044189453,18.809999465942383,19.06299991607666,1.0470859852784973
2021-05-17,48.32985305786133,218.12979125976562,19.719999313354492,19.18449983596802,1.0916774620714056
2021-05-18,47.52769470214844,217.2917022705078,21.34000015258789,19.317499828338622,0.9967477579818225
2021-05-19,47.283565521240234,216.34767150878906,22.18000030517578,19.551499843597412,0.982540502017726
2021-05-20,47.196380615234375,218.12979125976562,20.670000076293945,19.649499893188477,0.9322997635874916
2021-05-21,47.728240966796875,218.44766235351562,20.149999618530273,19.790499877929687,1.0003100436456895
2021-05-24,47.53643035888672,220.9040985107422,18.399999618530273,19.82849988937378,0.9209864167022506
2021-05-25,46.53372573852539,220.61508178710938,18.84000015258789,19.892499923706055,0.7861557040449217
2021-05-26,47.24869155883789,218.73666381835938,17.360000610351562,19.896499919891358,0.9267211616952504
2021-05-27,47.972373962402344,218.5343780517578,16.739999771118164,19.852999877929687,1.0327894743939394
2021-05-28,47.9374885559082,218.95822143554688,16.760000228881836,19.7604998588562,1.0188510160820026
2021-06-01,48.356021881103516,218.31277465820312,17.899999618530273,19.739999866485597,1.091457206107064
2021-06-02,47.92006301879883,221.2315673828125,17.479999542236328,19.639999866485596,0.9679498290538188
2021-06-03,48.01597213745117,219.73846435546875,18.040000915527344,19.58449993133545,1.0132575737097194
2021-06-04,47.99852752685547,221.69398498535156,16.420000076293945,19.485999965667723,0.9691273980234473
2021-06-07,48.11188507080078,222.8306884765625,16.420000076293945,19.472499942779542,0.960840475637297
2021-06-08,48.15548324584961,223.53387451171875,17.06999969482422,19.342999935150146,0.9519840768437494
2021-06-09,47.48411560058594,223.78433227539062,17.889999389648438,19.145499897003173,0.8522450767634026
2021-06-10,46.54244613647461,225.3641357421875,16.100000381469727,18.570999908447266,0.6861670523657448
