Date,SHEL,HD,VIX,AvgVIX,zscore
2020-07-14,26.991504669189453,224.30149841308594,29.520000457763672,31.067500114440918,-0.7910316238894215
2020-07-15,27.37007713317871,224.31015014648438,27.760000228881836,30.772000217437743,-0.7526452932198968
2020-07-16,26.967334747314453,224.55372619628906,28.0,30.49850015640259,-0.7970126649301078
2020-07-17,26.508220672607422,226.55499267578125,25.68000030517578,30.13550024032593,-0.871661481978037
2020-07-20,26.105480194091797,226.37228393554688,24.459999084472656,29.602500247955323,-0.9100752642581746
2020-07-21,26.92706298828125,228.3300018310547,24.84000015258789,29.256000232696532,-0.8538475749316413
2020-07-22,26.379343032836914,230.7227020263672,24.31999969482422,28.903500175476076,-0.9429757670842807
2020-07-23,26.08936882019043,229.53944396972656,26.079999923706055,28.515500164031984,-0.9559458900179518
2020-07-24,26.00882339477539,230.8445281982422,25.84000015258789,28.19650011062622,-0.982365214954495
2020-07-27,26.1377010345459,232.68045043945312,24.739999771118164,27.697000122070314,-0.9948962690717581
2020-07-28,25.855783462524414,230.81845092773438,25.440000534057617,27.380000114440918,-0.9975677495531328
2020-07-29,26.105480194091797,230.27896118164062,24.100000381469727,27.063500118255615,-0.9646350209532796
2020-07-30,24.84088134765625,231.71458435058594,24.760000228881836,26.870500087738037,-1.1133154826475298
2020-07-31,24.011245727539062,231.0011444091797,24.459999084472656,26.70950002670288,-1.187739579197273
2020-08-03,24.405925750732422,231.6015167236328,24.280000686645508,26.526500034332276,-1.1559786736975914
2020-08-04,25.251680374145508,233.07196044921875,23.760000228881836,26.243000030517578,-1.0904871454959828
2020-08-05,25.38860511779785,232.73269653320312,22.989999771118164,25.988500022888182,-1.0718215243684912
2020-08-06,25.17112922668457,234.37705993652344,22.649999618530273,25.657999992370605,-1.116907265561151
2020-08-07,24.84088134765625,236.3522491455078,22.209999084472656,25.403999900817873,-1.1780840434743542
2020-08-10,25.332229614257812,239.0408935546875,22.1299991607666,24.90099992752075,-1.1656546871150515
2020-08-11,25.6544132232666,239.20614624023438,24.030000686645508,24.626499938964844,-1.1351911001414108
2020-08-12,26.476001739501953,245.00091552734375,22.280000686645508,24.352499961853027,-1.1325502067977373
2020-08-13,25.760211944580078,245.07061767578125,22.1299991607666,24.058999919891356,-1.206331459041673
2020-08-14,25.304710388183594,244.104736328125,22.049999237060547,23.877499866485596,-1.2391743177591206
2020-08-17,25.16643714904785,250.79580688476562,21.350000381469727,23.72199993133545,-1.3466849754053931
2020-08-18,24.841075897216797,247.9766845703125,21.510000228881836,23.555499935150145,-1.340408448464897
2020-08-19,24.743471145629883,246.11468505859375,22.540000915527344,23.466499996185302,-1.3243322287867576
2020-08-20,24.49945068359375,244.2178497314453,22.719999313354492,23.298499965667723,-1.3226624296015763
2020-08-21,24.10088539123535,246.43666076660156,22.540000915527344,23.133500003814696,-1.3941905988686267
2020-08-24,24.832944869995117,249.49932861328125,22.3700008392334,23.01500005722046,-1.3625004068999542
2020-08-25,24.45064353942871,248.95993041992188,22.030000686645508,22.844500064849854,-1.3938537426418753
2020-08-26,24.42624282836914,254.00640869140625,23.270000457763672,22.803000068664552,-1.4668136594453163
2020-08-27,24.222896575927734,251.1351318359375,24.469999313354492,22.788500022888183,-1.44739778558853
2020-08-28,24.5563907623291,249.09915161132812,22.959999084472656,22.713500022888184,-1.3850418105010966
2020-08-31,24.141557693481445,248.01153564453125,26.40999984741211,22.819999980926514,-1.4120478853230558
2020-09-01,23.751127243041992,248.79449462890625,26.1200008392334,22.938000011444093,-1.4626958251552298
2020-09-02,23.620983123779297,251.20872497558594,26.56999969482422,23.117000007629393,-1.5096502476002391
2020-09-03,23.539644241333008,240.21395874023438,33.599998474121094,23.664499950408935,-1.364373395234266
2020-09-04,23.515241622924805,235.86679077148438,30.75,24.091499996185302,-1.306144001242238
2020-09-08,22.79945945739746,235.51690673828125,31.459999084472656,24.557999992370604,-1.3740646332538209
2020-09-09,23.19801902770996,242.32191467285156,28.809999465942383,24.79699993133545,-1.4285616281429172
2020-09-10,22.6693115234375,238.5258026123047,29.709999084472656,25.168499851226805,-1.4293244058228205
2020-09-11,22.840129852294922,241.70086669921875,26.8700008392334,25.405499935150146,-1.4562915368551708
2020-09-14,22.547304153442383,245.4795379638672,25.850000381469727,25.595499992370605,-1.538848868372802
2020-09-15,22.644914627075195,249.7916717529297,25.59000015258789,25.807499980926515,-1.5891425183187693
2020-09-16,22.815725326538086,246.3367919921875,26.040000915527344,26.03400001525879,-1.5235181531211117
2020-09-17,22.44969367980957,244.8759765625,26.459999084472656,26.229999923706053,-1.540348288192493
2020-09-18,21.945392608642578,240.70375061035156,25.829999923706055,26.385499954223633,-1.5333758027573525
2020-09-21,21.40041732788086,238.2196502685547,27.780000686645508,26.64749994277954,-1.5541165398844516
2020-09-22,21.66883659362793,239.0593719482422,26.860000610351562,26.87199993133545,-1.5385411658898458
2020-09-23,21.245872497558594,233.146484375,28.579999923706055,27.199499893188477,-1.498985667888455
2020-09-24,21.587501525878906,232.40301513671875,28.510000228881836,27.461499881744384,-1.4538531545859532
2020-09-25,20.93678092956543,234.89585876464844,26.3799991607666,27.55699987411499,-1.5548568168302255
2020-09-28,21.221467971801758,238.20216369628906,26.190000534057617,27.71849994659424,-1.5720744724577278
2020-09-29,20.86357879638672,238.00978088378906,26.270000457763672,27.711499977111817,-1.605791020306466
2020-09-30,20.47314453125,242.90797424316406,26.3700008392334,27.723999977111816,-1.7139117657898435
2020-10-01,19.716690063476562,242.82923889160156,26.700000762939453,27.73050003051758,-1.7897562521781978
2020-10-02,20.009511947631836,244.30746459960938,27.6299991607666,27.432000064849852,-1.780615923805512
2020-10-05,20.668365478515625,246.74778747558594,27.959999084472656,27.292500019073486,-1.7476804757198323
2020-10-06,20.57888412475586,241.8233642578125,29.479999542236328,27.19350004196167,-1.6880088646984643
2020-10-07,20.814769744873047,247.35133361816406,28.059999465942383,27.15600004196167,-1.7412176970264166
2020-10-08,21.50615882873535,248.8645477294922,26.360000610351562,26.988500118255615,-1.6920250504296876
2020-10-09,21.68510627746582,250.089111328125,25.0,26.895000076293947,-1.6909250722391012
2020-10-12,21.39228057861328,250.95506286621094,25.06999969482422,26.85600004196167,-1.7328040293757458
2020-10-13,21.001850128173828,253.97267150878906,26.06999969482422,26.880000019073485,-1.8146605728293912
2020-10-14,20.977455139160156,251.11245727539062,26.399999618530273,26.897999954223632,-1.7771968569777803
2020-10-15,20.63582420349121,251.50607299804688,26.969999313354492,26.923499965667723,-1.817443590483956
2020-10-16,20.55448341369629,251.61105346679688,27.40999984741211,27.002499961853026,-1.8271834439618828
2020-10-19,20.367403030395508,248.1735382080078,29.18000030517578,27.07249994277954,-1.7982051034176192
2020-10-20,20.595155715942383,250.1941375732422,29.350000381469727,27.196999931335448,-1.8032580679918537
2020-10-21,20.196592330932617,248.8557891845703,28.649999618530273,27.20049991607666,-1.8251075721438073
2020-10-22,20.700899124145508,245.92556762695312,28.110000610351562,27.180499935150145,-1.7328883257164998
2020-10-23,20.831045150756836,247.53500366210938,27.549999237060547,27.238999938964845,-1.7421273093438892
2020-10-26,20.196592330932617,241.4472198486328,32.459999084472656,27.552499866485597,-1.7216411952293251
2020-10-27,19.6760196685791,242.14697265625,33.349998474121094,27.906499767303465,-1.784364738902243
2020-10-28,18.789419174194336,235.91925048828125,40.279998779296875,28.60199966430664,-1.787571918605493
2020-10-29,20.033912658691406,235.840576171875,37.59000015258789,29.146499633789062,-1.6598873447433544
2020-10-30,20.782236099243164,233.28648376464844,38.02000045776367,29.665999698638917,-1.5481004525015891
2020-11-02,21.6932373046875,236.8114013671875,37.130001068115234,30.124499797821045,-1.504664564415792
2020-11-03,21.855920791625977,242.61056518554688,35.54999923706055,30.427999782562257,-1.5691067189411605
2020-11-04,21.880319595336914,247.29010009765625,29.56999969482422,30.50349979400635,-1.631978261307414
2020-11-05,21.83151626586914,250.0279541015625,27.579999923706055,30.56449975967407,-1.675178617008013
2020-11-06,21.6932373046875,248.61962890625,24.860000610351562,30.55749979019165,-1.6695755567881148
2020-11-09,24.588924407958984,236.13795471191406,25.75,30.59149980545044,-1.2007194964484258
2020-11-10,25.83342170715332,241.03616333007812,24.799999237060547,30.527999782562254,-1.1425405379831797
2020-11-11,25.532461166381836,242.94296264648438,23.450000762939453,30.380499839782715,-1.1997831856544
2020-11-12,25.181419372558594,241.62216186523438,25.350000381469727,30.299499893188475,-1.2170440140857808
2020-11-13,25.658246994018555,242.43557739257812,23.100000381469727,30.083999919891358,-1.1799026348350223
2020-11-16,27.29425621032715,244.53485107421875,22.450000762939453,29.74749994277954,-1.0428110763753795
2020-11-17,27.746423721313477,238.32467651367188,22.709999084472656,29.415499877929687,-0.9100881980922827
2020-11-18,27.121612548828125,236.0154266357422,23.84000015258789,29.174999904632568,-0.9413915036601445
2020-11-19,27.277814865112305,236.9776153564453,23.110000610351562,28.924999904632568,-0.938940819053502
2020-11-20,27.672435760498047,235.9980010986328,23.700000762939453,28.732499980926512,-0.8851201984422327
2020-11-23,28.946704864501953,237.38870239257812,22.65999984741211,28.242500019073486,-0.7749279076061528
2020-11-24,30.508731842041016,239.0593719482422,21.639999389648438,27.657000064849854,-0.639375794929703
2020-11-25,29.875699996948242,239.62794494628906,21.25,26.70550012588501,-0.711706293541768
2020-11-27,29.818153381347656,241.40350341796875,20.84000015258789,25.86800012588501,-0.7423567895734516
2020-11-30,27.820411682128906,242.64553833007812,20.56999969482422,24.995500087738037,-0.9629065467754083
2020-12-01,28.823392868041992,241.9370574951172,20.770000457763672,24.17750005722046,-0.8509920846932858
2020-12-02,29.916807174682617,238.41925048828125,21.170000076293945,23.458500099182128,-0.6906446561737752
2020-12-03,30.179880142211914,235.81607055664062,21.280000686645508,23.044000148773193,-0.6275303174797946
2020-12-04,31.429494857788086,232.16635131835938,20.790000915527344,22.704500198364258,-0.4494524358810627
2020-12-07,30.763587951660156,230.9791259765625,21.299999237060547,22.526500129699706,-0.5006058025483126
2020-12-08,30.738916397094727,230.17002868652344,20.68000030517578,22.273000144958495,-0.49181564594475446
2020-12-09,30.89513397216797,233.56468200683594,22.270000457763672,22.146500205993654,-0.523334650900583
2020-12-10,31.585716247558594,232.8875732421875,22.520000457763672,22.100000190734864,-0.4436345242686021
2020-12-11,31.08422088623047,232.65884399414062,23.309999465942383,21.998000144958496,-0.49145061994600886
2020-12-14,29.94147491455078,233.56468200683594,24.719999313354492,22.079000091552736,-0.6203377460974173
2020-12-15,30.89513397216797,235.6753692626953,22.889999389648438,22.101000022888183,-0.5528120240965109
2020-12-16,31.100658416748047,237.09132385253906,22.5,22.09050006866455,-0.5516816429988718
2020-12-17,31.322628021240234,240.94325256347656,21.93000030517578,21.995000076293945,-0.5828987685711053
2020-12-18,30.664936065673828,237.84759521484375,21.56999969482422,21.91800003051758,-0.6065638143420218
2020-12-21,29.218008041381836,238.322509765625,25.15999984741211,21.99099998474121,-0.7603731707315007
2020-12-22,28.724740982055664,237.48704528808594,24.229999542236328,22.069499969482422,-0.7988787855201678
2020-12-23,29.546859741210938,237.28480529785156,23.309999465942383,22.15299997329712,-0.7124311040910019
2020-12-24,29.456424713134766,238.26097106933594,21.530000686645508,22.167000007629394,-0.7352627676317345
2020-12-28,29.51397132873535,236.79226684570312,21.700000762939453,22.210000038146973,-0.7088977275155705
2020-12-29,29.711280822753906,234.10118103027344,23.079999923706055,22.335500049591065,-0.6512449619152018
2020-12-30,29.620851516723633,233.28326416015625,22.770000457763672,22.435500049591063,-0.6490202975215864
2020-12-31,28.8891658782959,233.599853515625,22.75,22.514500045776366,-0.7278663932268888
2021-01-04,29.620851516723633,232.10482788085938,26.969999313354492,22.798999977111816,-0.6325625272403552
2021-01-05,31.659690856933594,233.97799682617188,25.34000015258789,23.026499938964843,-0.4513386729921949
2021-01-06,33.123069763183594,235.3147735595703,25.06999969482422,23.214999961853028,-0.3211576505996714
2021-01-07,33.16416931152344,234.16273498535156,22.3700008392334,23.299499988555908,-0.30088803232277683
2021-01-08,33.08195495605469,236.65158081054688,21.559999465942383,23.263999938964844,-0.344009257832127
2021-01-11,33.098392486572266,238.5336151123047,24.079999923706055,23.34199991226196,-0.3686213443133653
2021-01-12,33.86296081542969,243.01876831054688,23.329999923706055,23.342999935150146,-0.35349056147243996
2021-01-13,33.427249908447266,241.01364135742188,22.209999084472656,23.217499923706054,-0.369806514434241
2021-01-14,34.24114227294922,235.99197387695312,23.25,23.235499954223634,-0.21688857823052174
2021-01-15,33.04085159301758,242.3680877685547,24.34000015258789,23.32749996185303,-0.42802558069651625
2021-01-19,33.41902542114258,240.25732421875,23.239999771118164,23.392999935150147,-0.36008053114937283
2021-01-20,33.509456634521484,241.23350524902344,21.579999923706055,23.39349994659424,-0.36451528242657116
2021-01-21,32.67911911010742,245.41090393066406,21.31999969482422,23.201499938964844,-0.5073151027297604
2021-01-22,32.292728424072266,249.76416015625,21.90999984741211,23.085499954223632,-0.6074140817204968
2021-01-25,31.42127799987793,250.71395874023438,23.190000534057617,23.079500007629395,-0.7093198510809083
2021-01-26,31.561037063598633,248.5329132080078,23.020000457763672,23.153999996185302,-0.6646440333167186
2021-01-27,31.223979949951172,241.01364135742188,37.209999084472656,23.929499912261964,-0.5939159630062839
2021-01-28,31.437715530395508,244.5314483642578,30.209999084472656,24.285999870300294,-0.6213043597621258
2021-01-29,30.327869415283203,238.1730194091797,33.09000015258789,24.801999855041505,-0.6453939363917154
2021-02-01,30.10589027404785,237.513427734375,30.239999771118164,25.176499843597412,-0.6587612263385325
2021-02-02,29.735944747924805,239.35147094726562,25.559999465942383,25.105999851226805,-0.7220605702326767
2021-02-03,30.327869415283203,241.11920166015625,22.90999984741211,24.984499835968016,-0.6865396406992433
2021-02-04,30.08945083618164,245.20863342285156,21.770000457763672,24.81949987411499,-0.7679028667954464
2021-02-05,30.81291389465332,245.24380493164062,20.8700008392334,24.74449987411499,-0.6948057565572481
2021-02-08,31.676136016845703,246.27272033691406,21.239999771118164,24.72849988937378,-0.6213712081744867
2021-02-09,31.429494857788086,243.40576171875,21.6299991607666,24.605999851226805,-0.6064194588044177
2021-02-10,31.519935607910156,245.09432983398438,21.989999771118164,24.538999843597413,-0.6208022743627342
2021-02-11,30.681381225585938,243.66082763671875,21.25,24.49099988937378,-0.6860773343730936
2021-02-12,31.659690856933594,244.05653381347656,19.969999313354492,24.326999855041503,-0.5920932045880123
2021-02-16,33.00796127319336,242.19215393066406,21.459999084472656,24.18299980163574,-0.42891402541984297
2021-02-17,33.345035552978516,247.05548095703125,21.5,24.095999813079835,-0.4625480345469106
2021-02-18,32.39426040649414,248.92874145507812,22.489999771118164,24.14149980545044,-0.5854193133455258
2021-02-19,32.78384780883789,245.9298095703125,22.049999237060547,24.177999782562257,-0.5039093573079048
2021-02-22,33.5050163269043,242.59669494628906,23.450000762939453,24.254999828338622,-0.38400493012595993
2021-02-23,34.0438117980957,235.02456665039062,23.110000610351562,24.25099983215332,-0.22344980480172144
2021-02-24,35.129695892333984,228.63099670410156,21.34000015258789,24.16699981689453,-0.023706080592466636
2021-02-25,35.005367279052734,224.47996520996094,28.889999389648438,23.75099983215332,0.021619969524717748
2021-02-26,34.01066207885742,227.19749450683594,27.950000762939453,23.63799991607666,-0.11751059538387194
2021-03-01,33.99407958984375,230.08206176757812,23.350000381469727,23.15099992752075,-0.15948251570317987
2021-03-02,34.42512130737305,228.91241455078125,24.100000381469727,22.84399995803833,-0.09930333097553343
2021-03-03,34.86444854736328,226.33560180664062,26.670000076293945,22.89949998855591,-0.01862921947313179
2021-03-04,35.171142578125,220.68072509765625,28.56999969482422,23.182499980926515,0.09154140772339359
2021-03-05,36.34821701049805,222.95849609375,24.65999984741211,23.326999950408936,0.17945876130964883
2021-03-08,35.93374252319336,227.80429077148438,25.469999313354492,23.55699987411499,0.06962451062484516
2021-03-09,35.809417724609375,233.01947021484375,24.030000686645508,23.69649991989136,-0.0158554009105748
2021-03-10,36.78754425048828,235.6123504638672,22.559999465942383,23.742999935150145,0.04742487578236606
2021-03-11,36.41453552246094,237.9221649169922,21.90999984741211,23.738999938964845,-0.022774695770589663
2021-03-12,36.762672424316406,241.6832275390625,20.690000534057617,23.710999965667725,-0.039889479610630614
2021-03-15,36.18243408203125,246.4974365234375,20.030000686645508,23.714000034332276,-0.16614357153021125
2021-03-16,35.477848052978516,249.63018798828125,19.790000915527344,23.63050012588501,-0.28156305606618637
2021-03-17,35.82600021362305,247.81594848632812,19.229999542236328,23.517000102996825,-0.2208128995285302
2021-03-18,34.524593353271484,250.5859375,21.579999923706055,23.47150011062622,-0.3918727993494882
2021-03-19,34.78155517578125,255.8427276611328,20.950000762939453,23.416500186920167,-0.4391506025913142
2021-03-22,34.3090705871582,255.70095825195312,18.8799991607666,23.188000106811522,-0.4852302780256604
