Date,MNST,XOM,VIX,AvgVIX,zscore
2015-05-05,23.43833351135254,55.33136749267578,14.3100004196167,13.197500038146973,-0.8733965365646471
2015-05-06,23.413333892822266,55.06908416748047,15.149999618530273,13.25600004196167,-0.8627634404240065
2015-05-07,23.915000915527344,54.700687408447266,15.130000114440918,13.358000040054321,-0.6886057261299074
2015-05-08,21.411666870117188,55.568641662597656,12.859999656677246,13.372000026702882,-1.4908845509649837
2015-05-11,22.334999084472656,54.63683319091797,13.850000381469727,13.367500066757202,-1.1528800344042054
2015-05-12,21.98666763305664,54.787933349609375,13.859999656677246,13.377000045776366,-1.2666016342848248
2015-05-13,21.656667709350586,54.49830627441406,13.760000228881836,13.423000049591064,-1.3445576931250567
2015-05-14,22.106666564941406,54.75645446777344,12.739999771118164,13.430000019073486,-1.2288407594039974
2015-05-15,22.053333282470703,54.99568557739258,12.380000114440918,13.354500007629394,-1.261123065000003
2015-05-18,21.876667022705078,54.68090057373047,12.729999542236328,13.325999975204468,-1.2918652943169127
2015-05-19,21.71666717529297,54.76905059814453,12.850000381469727,13.305999994277954,-1.345391183299418
2015-05-20,21.540000915527344,54.857177734375,12.880000114440918,13.314499998092652,-1.4038591749145986
2015-05-21,21.70166778564453,54.907562255859375,12.109999656677246,13.296000003814697,-1.3593718409028022
2015-05-22,21.56833267211914,54.4731330871582,12.130000114440918,13.288000011444092,-1.3690278367747462
2015-05-26,21.27666664123535,53.73649978637695,14.0600004196167,13.335000038146973,-1.4048530704307924
2015-05-27,21.67333221435547,53.58537673950195,13.270000457763672,13.378000068664551,-1.2767927777459602
2015-05-28,21.53333282470703,53.58537673950195,13.3100004196167,13.374000072479248,-1.3183201225937429
2015-05-29,21.213333129882812,53.64207077026367,13.84000015258789,13.3385000705719,-1.4171414014051764
2015-06-01,21.19499969482422,53.59796905517578,13.970000267028809,13.402000093460083,-1.419544770127987
2015-06-02,21.020000457763672,53.604278564453125,14.239999771118164,13.471500062942505,-1.4718881300994977
2015-06-03,20.9950008392334,53.48466873168945,13.65999984741211,13.439000034332276,-1.4710728849138532
2015-06-04,21.196666717529297,53.02505111694336,14.710000038146973,13.41700005531311,-1.3796258465109674
2015-06-05,20.924999237060547,53.062835693359375,14.210000038146973,13.371000051498413,-1.462809349076498
2015-06-08,20.915000915527344,53.42169952392578,15.289999961853027,13.492500066757202,-1.4904697505396176
2015-06-09,20.81333351135254,53.251708984375,14.470000267028809,13.523500061035156,-1.5089292327155923
2015-06-10,21.171667098999023,53.64834976196289,13.220000267028809,13.491500091552734,-1.4299326744152017
2015-06-11,21.19499969482422,53.57278823852539,12.850000381469727,13.446000099182129,-1.4178119920163346
2015-06-12,21.398332595825195,52.89912033081055,13.779999732971191,13.49800009727478,-1.3111409399879068
2015-06-15,21.15166664123535,52.71025085449219,15.390000343322754,13.648500108718872,-1.3713115197940668
2015-06-16,22.030000686645508,53.31468200683594,14.8100004196167,13.75250015258789,-1.1523684958601437
2015-06-17,22.041667938232422,53.34613800048828,14.5,13.835000133514404,-1.151072289702431
2015-06-18,22.309999465942383,53.8183479309082,13.1899995803833,13.850500106811523,-1.1039727809283817
2015-06-19,22.286666870117188,53.64834976196289,13.960000038146973,13.94300012588501,-1.0991956610846616
2015-06-22,22.25,53.6231689453125,12.739999771118164,13.973500108718872,-1.1083392001031689
2015-06-23,22.233333587646484,53.56020736694336,12.109999656677246,13.8760000705719,-1.1089502762149896
2015-06-24,22.15999984741211,53.31468200683594,13.260000228881836,13.875500059127807,-1.1138074707540084
2015-06-25,22.795000076293945,52.842464447021484,14.010000228881836,13.910500049591064,-0.8929555051503177
2015-06-26,23.235000610351562,52.79838943481445,14.020000457763672,13.919500064849853,-0.7594073130303199
2015-06-29,22.398332595825195,52.14360427856445,18.850000381469727,14.1635000705719,-0.9625261116285039
2015-06-30,22.336666107177734,52.38285446166992,18.229999542236328,14.363000059127808,-0.9972815685597675
2015-07-01,22.416667938232422,51.860286712646484,16.09000015258789,14.484500074386597,-0.9375913366439934
2015-07-02,22.266666412353516,52.3450927734375,16.790000915527344,14.588500118255615,-1.015446730072092
2015-07-06,22.469999313354492,51.961029052734375,17.010000228881836,14.728500127792358,-0.9287043325930455
2015-07-07,22.72333335876465,52.175071716308594,16.09000015258789,14.768500137329102,-0.868288082220949
2015-07-08,22.299999237060547,51.60844039916992,19.65999984741211,15.028000116348267,-0.9548678055671544
2015-07-09,22.239999771118164,51.37550735473633,19.969999313354492,15.36550006866455,-0.9566362388351056
2015-07-10,22.684999465942383,51.765846252441406,16.829999923706055,15.564500045776366,-0.8514986765569058
2015-07-13,23.231666564941406,51.89176559448242,13.899999618530273,15.570500040054322,-0.6980083877762949
2015-07-14,23.479999542236328,52.32617950439453,13.369999885559082,15.469500017166137,-0.654240079285047
2015-07-15,23.35333251953125,52.1058349609375,13.229999542236328,15.39049997329712,-0.6766500467127443
2015-07-16,23.280000686645508,52.20027160644531,12.109999656677246,15.270999956130982,-0.7049006237544438
2015-07-17,23.343332290649414,52.01138687133789,11.949999809265137,15.208999967575073,-0.6731170703982771
2015-07-20,23.791667938232422,51.47623062133789,12.25,15.123499965667724,-0.5033034942256813
2015-07-21,24.008333206176758,51.41325378417969,12.220000267028809,15.097499990463257,-0.43470146750428457
2015-07-22,24.641666412353516,51.49513244628906,12.119999885559082,15.098000001907348,-0.2524732388484883
2015-07-23,24.7549991607666,51.085853576660156,12.640000343322754,15.067000007629394,-0.19069201264368962
2015-07-24,24.815000534057617,50.330352783203125,13.739999771118164,15.053499984741212,-0.12090550079691734
2015-07-27,24.793333053588867,49.90222930908203,15.600000381469727,15.132499980926514,-0.09787198076958264
2015-07-28,24.998332977294922,51.9295539855957,13.4399995803833,14.861999940872192,-0.17657098488970413
2015-07-29,25.219999313354492,52.3450927734375,12.5,14.575499963760375,-0.13941381208473325
2015-07-30,25.363332748413086,52.26322555541992,12.130000114440918,14.377499961853028,-0.09126394214432054
2015-07-31,25.59166717529297,49.87076187133789,12.119999885559082,14.143999910354614,0.14109940774447624
2015-08-03,25.968332290649414,49.146697998046875,12.5600004196167,13.921499919891357,0.3026530786590086
2015-08-04,25.286666870117188,48.58635330200195,13.0,13.766999912261962,0.13901318212115557
2015-08-05,25.666667938232422,48.58635330200195,12.510000228881836,13.40949993133545,0.2517310692331956
2015-08-06,24.145000457763672,49.165592193603516,13.770000457763672,13.099499988555909,-0.23949323771557912
2015-08-07,24.86166763305664,48.3723030090332,13.390000343322754,12.927500009536743,0.027677237530490433
2015-08-10,24.121667861938477,49.58114242553711,12.229999542236328,12.844000005722046,-0.2750097059013235
2015-08-11,23.799999237060547,49.244319915771484,13.710000038146973,12.86100001335144,-0.34724681242544375
2015-08-12,23.691667556762695,50.070465087890625,13.609999656677246,12.880000019073487,-0.4362305918251992
2015-08-13,24.843332290649414,49.98149108886719,13.489999771118164,12.949000024795533,-0.08849522196986233
2015-08-14,25.066667556762695,49.79718780517578,12.829999923706055,12.993000030517578,-0.009565818087753513
2015-08-17,25.11833381652832,50.05775451660156,13.020000457763672,13.031500053405761,-0.012170790775611052
2015-08-18,25.086666107177734,49.50486755371094,13.789999961853027,13.110000038146973,0.016481811861192252
2015-08-19,24.541667938232422,48.443603515625,15.25,13.26650004386902,-0.07214916283669488
2015-08-20,24.100000381469727,47.388668060302734,19.139999389648438,13.591499996185302,-0.13056516700820825
2015-08-21,23.15166664123535,45.83807373046875,28.030000686645508,14.30600004196167,-0.30516313926189037
2015-08-24,22.57666778564453,43.67104721069336,40.7400016784668,15.563000106811524,-0.3266017751318936
2015-08-25,22.393333435058594,43.664695739746094,36.02000045776367,16.692000150680542,-0.3805462943448979
2015-08-26,23.09833335876465,46.073211669921875,30.31999969482422,17.583000135421752,-0.33716377982020446
2015-08-27,23.334999084472656,47.566612243652344,26.100000381469727,18.281500148773194,-0.3697287660414805
2015-08-28,23.405000686645508,47.70642852783203,26.049999237060547,18.978000116348266,-0.35858576453352664
2015-08-31,23.07666778564453,47.81446075439453,28.43000030517578,19.77150011062622,-0.46341163899715
2015-09-01,22.5049991607666,45.80630111694336,31.399999618530273,20.691500091552733,-0.4947946180606118
2015-09-02,22.733333587646484,46.53712844848633,26.09000015258789,21.370500087738037,-0.47735560455600173
2015-09-03,22.606666564941406,46.89299774169922,25.610000610351562,21.96250009536743,-0.5394168167259015
2015-09-04,22.373332977294922,46.04780197143555,27.799999237060547,22.68300004005432,-0.5504686238111428
2015-09-08,22.816667556762695,46.70869827270508,24.899999618530273,23.31650004386902,-0.4644429569242345
2015-09-09,22.066667556762695,45.755462646484375,26.229999542236328,23.942500019073485,-0.6213164421501038
2015-09-10,22.040000915527344,46.08592224121094,24.3700008392334,24.480500078201295,-0.6519664944176148
2015-09-11,22.128332138061523,46.19395446777344,23.200000762939453,24.96600012779236,-0.633199296174319
2015-09-14,22.02666664123535,46.06684875488281,24.25,25.537000131607055,-0.6546092641704733
2015-09-15,22.079999923706055,46.30197525024414,22.540000915527344,26.013000154495238,-0.6549691276676405
2015-09-16,22.321666717529297,47.21709060668945,21.350000381469727,26.391000175476073,-0.6462568876078513
2015-09-17,22.450000762939453,47.31878662109375,21.139999389648438,26.685500144958496,-0.6151878282019876
2015-09-18,22.433332443237305,46.18759536743164,22.280000686645508,26.84250020980835,-0.5422909327982867
2015-09-21,22.540000915527344,46.638790130615234,20.139999389648438,26.448000144958495,-0.5416986322092221
2015-09-22,22.42333221435547,46.2257194519043,22.440000534057617,25.53300008773804,-0.5478807011761803
2015-09-23,22.393333435058594,45.94611740112305,22.1299991607666,24.838500022888184,-0.5375387212852453
2015-09-24,22.856666564941406,46.21937561035156,23.469999313354492,24.496000003814697,-0.4189062778540469
2015-09-25,22.704999923706055,46.53712844848633,23.6200008392334,24.37200002670288,-0.4857600828627294
2015-09-28,22.34666633605957,46.13674545288086,27.6299991607666,24.451000022888184,-0.5644991263430121
2015-09-29,22.424999237060547,46.37189483642578,26.829999923706055,24.371000003814697,-0.5574450483840714
2015-09-30,22.523332595825195,47.24885940551758,24.5,24.026000022888184,-0.5886238288556931
2015-10-01,22.366666793823242,47.06459045410156,22.549999237060547,23.848999977111816,-0.6224146746069097
2015-10-02,22.321666717529297,48.22117614746094,20.940000534057617,23.61549997329712,-0.7153514476228053
2015-10-05,22.520000457763672,48.81218338012695,19.540000915527344,23.20250005722046,-0.6971898941571943
2015-10-06,22.316667556762695,49.49851608276367,19.399999618530273,22.92750005722046,-0.8047324540375668
2015-10-07,22.44333267211914,50.33101272583008,18.399999618530273,22.536000061035157,-0.8244473319007882
2015-10-08,22.69333267211914,50.85845947265625,17.420000076293945,22.188500022888185,-0.7865864501700097
2015-10-09,22.905000686645508,50.369136810302734,17.079999923706055,21.882499980926514,-0.6901284203412408
2015-10-12,22.90999984741211,50.394569396972656,16.170000076293945,21.478499984741212,-0.6903956466219834
2015-10-13,21.946666717529297,50.30558776855469,17.670000076293945,21.23499994277954,-0.9700213842778709
2015-10-14,21.428333282470703,50.94108963012695,18.030000686645508,21.06899995803833,-1.1675031918191894
2015-10-15,21.760000228881836,51.779945373535156,16.049999237060547,20.814499950408937,-1.126846955072627
2015-10-16,22.041667938232422,52.41543197631836,15.050000190734863,20.452999925613405,-1.087027225181456
2015-10-19,22.116666793823242,51.468544006347656,14.979999542236328,20.194999933242798,-0.9996220762170713
2015-10-20,23.268333435058594,51.36688232421875,15.75,19.860499906539918,-0.6510130577279586
2015-10-21,23.148332595825195,50.97286605834961,16.700000762939453,19.58899998664856,-0.6594947220770978
2015-10-22,23.7450008392334,52.675960540771484,14.449999809265137,19.138000011444092,-0.599703649908435
2015-10-23,23.59666633605957,52.73317337036133,14.460000038146973,18.67999997138977,-0.6476404098182155
2015-10-26,23.57666778564453,51.61470031738281,15.289999961853027,18.063000011444093,-0.576606527600718
2015-10-27,23.434999465942383,51.53209686279297,15.430000305175781,17.493000030517578,-0.6129446929217021
2015-10-28,23.55666732788086,52.28833770751953,14.329999923706055,16.984500026702882,-0.6288944597270641
2015-10-29,22.773332595825195,52.25654983520508,14.609999656677246,16.587500047683715,-0.8590638372953193
2015-10-30,22.719999313354492,52.58064270019531,15.069999694824219,16.294000005722047,-0.8971857705040849
2015-11-02,22.496667861938477,54.1948127746582,14.149999618530273,16.024499940872193,-1.074508066842574
2015-11-03,22.450000762939453,55.19253158569336,14.539999961853027,15.78149995803833,-1.1570071472820782
2015-11-04,22.136667251586914,54.639652252197266,15.510000228881836,15.636999988555909,-1.2119042402637847
2015-11-05,22.040000915527344,53.896114349365234,15.050000190734863,15.518499994277954,-1.1894125240960782
2015-11-06,25.040000915527344,53.6800422668457,14.329999923706055,15.380999994277953,-0.2846683102761117
2015-11-09,24.84166717529297,52.532596588134766,16.520000457763672,15.398500013351441,-0.2645394312599062
2015-11-10,25.315000534057617,52.789024353027344,15.289999961853027,15.279500007629395,-0.1417825076524881
2015-11-11,25.34166717529297,52.32106399536133,16.059999465942383,15.180999946594238,-0.10167055763698045
2015-11-12,24.74333381652832,50.90439987182617,18.3700008392334,15.29700002670288,-0.18166579753788145
2015-11-13,24.454999923706055,50.064605712890625,20.079999923706055,15.54850001335144,-0.20940378366726417
2015-11-16,24.578332901000977,51.859527587890625,18.15999984741211,15.70750002861023,-0.2963348292855875
2015-11-17,24.268333435058594,51.25695037841797,18.84000015258789,15.862000036239625,-0.34682307961907655
2015-11-18,24.854999542236328,51.75695037841797,16.850000381469727,15.869500017166137,-0.2072098470627878
2015-11-19,24.893333435058594,51.474910736083984,16.989999771118164,15.996500015258789,-0.17643093665491336
2015-11-20,24.68166732788086,51.14797592163086,15.470000267028809,16.047000026702882,-0.21671893215110458
2015-11-23,25.06833267211914,51.46207809448242,15.619999885559082,16.063500022888185,-0.12363869763917813
2015-11-24,25.376667022705078,52.48772430419922,15.930000305175781,16.088500022888184,-0.10275718725142478
2015-11-25,26.06833267211914,52.083885192871094,15.1899995803833,16.131500005722046,0.1301978143046737
2015-11-27,26.09000015258789,52.071067810058594,15.119999885559082,16.157000017166137,0.13750694265272978
2015-11-30,25.768333435058594,52.34669494628906,16.1299991607666,16.209999990463256,0.023125647188498574
2015-12-01,26.203332901000977,52.4941520690918,14.670000076293945,16.23600001335144,0.14201041530737765
2015-12-02,25.801666259765625,50.99412536621094,15.90999984741211,16.304500007629393,0.12608794105101254
2015-12-03,25.511667251586914,50.26335906982422,18.110000610351562,16.43450002670288,0.09035345967574446
2015-12-04,26.116666793823242,50.55181121826172,14.8100004196167,16.42250003814697,0.24996218195297135
2015-12-07,25.93000030517578,49.231292724609375,15.84000015258789,16.498000049591063,0.2854615939310676
2015-12-08,26.083332061767578,47.840248107910156,17.600000381469727,16.552000045776367,0.4266661920118992
2015-12-09,25.333332061767578,48.48127746582031,19.610000610351562,16.768000078201293,0.1600858808704491
2015-12-10,25.30500030517578,48.51974868774414,19.34000015258789,16.93200011253357,0.14903463197989736
2015-12-11,24.956666946411133,47.65434646606445,24.389999389648438,17.23300004005432,0.105261471544808
2015-12-14,25.31833267211914,48.73769760131836,22.729999542236328,17.365500020980836,0.1379915376659319
2015-12-15,25.43000030517578,50.917198181152344,20.950000762939453,17.5050000667572,0.0211360812235158
2015-12-16,25.551666259765625,50.737728118896484,17.860000610351562,17.456000089645386,0.06957521627442494
2015-12-17,25.04833221435547,49.97488784790039,18.940000534057617,17.56050009727478,-0.02723269009130118
2015-12-18,24.30666732788086,49.538978576660156,20.700000762939453,17.746000146865846,-0.21723276645912065
2015-12-21,24.579999923706055,49.52617645263672,18.700000762939453,17.907500171661376,-0.13527447673168685
2015-12-22,24.583332061767578,49.77616882324219,16.600000381469727,17.956500196456908,-0.1514889106536663
2015-12-23,24.578332901000977,51.40440368652344,15.569999694824219,17.93850016593933,-0.2650161971169645
2015-12-24,24.803333282470703,50.853092193603516,15.739999771118164,17.966000175476076,-0.16033778804580082
2015-12-28,24.69333267211914,50.47489547729492,16.90999984741211,18.055500173568724,-0.16694172996112816
2015-12-29,25.02833366394043,50.74413299560547,16.079999923706055,18.0530002117157,-0.08609915322509464
2015-12-30,25.040000915527344,50.07105255126953,17.290000915527344,18.184000253677368,-0.03632138526747723
2015-12-31,24.82666778564453,49.968482971191406,18.209999084472656,18.299000215530395,-0.09254320078428807
2016-01-04,24.05666732788086,49.654354095458984,20.700000762939453,18.42850022315979,-0.29932844672812847
2016-01-05,24.344999313354492,50.07745361328125,19.34000015258789,18.65500020980835,-0.24291684302321273
2016-01-06,24.383333206176758,49.66078567504883,20.59000015258789,18.89250020980835,-0.20287369914821865
2016-01-07,24.200000762939453,48.86591339111328,24.989999771118164,19.262000179290773,-0.20255683872487767
2016-01-08,24.041667938232422,47.878719329833984,27.010000228881836,19.632000160217284,-0.18159014259519962
2016-01-11,24.34000015258789,47.237709045410156,24.299999237060547,19.880000114440918,-0.048987184419721004
2016-01-12,24.549999237060547,48.20564651489258,22.469999313354492,19.78400011062622,-0.05330325475184737
2016-01-13,23.94499969482422,48.494117736816406,25.219999313354492,19.908500099182127,-0.25261204721117536
2016-01-14,23.73666763305664,50.71849060058594,23.950000762939453,20.05850009918213,-0.4674752876357542
2016-01-15,23.52166748046875,49.73127365112305,27.020000457763672,20.516500091552736,-0.4633159731053413
2016-01-19,24.126667022705078,48.974876403808594,26.049999237060547,20.87200002670288,-0.23180759054030436
2016-01-20,23.336666107177734,46.91075134277344,27.59000015258789,21.216499996185302,-0.3241022535013178
2016-01-21,23.003332138061523,47.50048828125,26.690000534057617,21.61599998474121,-0.4635593193678321
2016-01-22,24.02666664123535,49.0838508605957,22.34000015258789,21.90299997329712,-0.2689691272513386
2016-01-25,23.34833335876465,47.42359161376953,24.149999618530273,22.33199996948242,-0.35593174579318854
2016-01-26,23.174999237060547,49.16719055175781,22.5,22.669999980926512,-0.5273300177022869
2016-01-27,22.9950008392334,48.26333236694336,23.110000610351562,22.980000019073486,-0.5185245028732198
2016-01-28,22.866666793823242,49.35307693481445,22.420000076293945,23.297000026702882,-0.63158066345079
2016-01-29,22.5049991607666,49.90437698364258,20.200000762939453,23.442500019073485,-0.7767972337938522
2016-02-01,22.905000686645508,48.90435791015625,19.979999542236328,23.53100004196167,-0.5893319747046997
2016-02-02,22.68666648864746,47.814605712890625,21.979999542236328,23.594999980926513,-0.579105820940709
2016-02-03,22.48666763305664,50.30821990966797,21.649999618530273,23.710499954223632,-0.8100246394666333
2016-02-04,21.40999984741211,51.17363739013672,21.84000015258789,23.772999954223632,-1.1889437570596932
2016-02-05,20.621667861938477,51.333885192871094,23.3799991607666,23.692499923706055,-1.433810077405971
2016-02-08,19.6200008392334,52.026187896728516,26.0,23.641999912261962,-1.7785694599924506
2016-02-09,19.81833267211914,51.79979705810547,26.540000915527344,23.753999996185303,-1.7041605155223958
2016-02-10,19.469999313354492,51.32760238647461,26.290000915527344,23.945000076293944,-1.7749916322390853
2016-02-11,19.816667556762695,51.48931121826172,28.139999389648438,24.091000080108643,-1.68328883817734
2016-02-12,20.395000457763672,52.414302825927734,25.399999618530273,24.163500022888183,-1.5753925704316283
2016-02-16,20.718332290649414,52.53719711303711,24.110000610351562,24.018000030517577,-1.4879409818929294
2016-02-17,20.906667709350586,53.041744232177734,22.309999465942383,23.83100004196167,-1.4667955662976113
2016-02-18,21.011667251586914,53.33282470703125,21.639999389648438,23.533500003814698,-1.455680300626427
2016-02-19,21.26333236694336,53.36518096923828,20.530000686645508,23.22550001144409,-1.3832566342978894
2016-02-22,21.635000228881836,53.29401397705078,19.3799991607666,23.07749996185303,-1.2681133418870283
2016-02-23,21.46500015258789,52.54368209838867,20.979999542236328,22.91899995803833,-1.2669067432675003
2016-02-24,22.066667556762695,52.73127746582031,20.719999313354492,22.829999923706055,-1.1013461170296734
2016-02-25,22.184999465942383,53.04821014404297,19.110000610351562,22.629999923706055,-1.0880551140759538
2016-02-26,21.79833221435547,52.880035400390625,19.809999465942383,22.499499893188478,-1.1911776798278992
2016-02-29,20.916667938232422,51.84507369995117,20.549999237060547,22.516999816894533,-1.381482254641783
2016-03-01,21.621667861938477,52.576026916503906,17.700000762939453,22.402999877929688,-1.2226609125584162
2016-03-02,21.291667938232422,53.494529724121094,17.09000015258789,22.158499908447265,-1.383752520417419
2016-03-03,21.411666870117188,53.30048370361328,16.700000762939453,21.910999965667724,-1.3348048447478933
2016-03-04,21.481666564941406,53.22935104370117,16.860000610351562,21.66199998855591,-1.3091462907230333
2016-03-07,21.331666946411133,54.632991790771484,17.350000381469727,21.360500049591064,-1.4502292755444506
2016-03-08,21.55500030517578,53.44926071166992,18.670000076293945,20.994000053405763,-1.302526392802747
2016-03-09,21.678333282470703,53.30048370361328,18.34000015258789,20.584000015258788,-1.2557048708627638
2016-03-10,21.941667556762695,53.15816879272461,18.049999237060547,20.17199993133545,-1.167800117313741
2016-03-11,22.309999465942383,53.1646614074707,16.5,19.589999961853028,-1.0589903756545083
2016-03-14,21.99333381652832,53.306968688964844,16.920000076293945,19.165999984741212,-1.162714033208186
2016-03-15,21.996667861938477,53.57216262817383,16.84000015258789,18.802499961853027,-1.1799739732872236
2016-03-16,22.696666717529297,53.604496002197266,14.989999771118164,18.436499977111815,-0.9745616533267786
2016-03-17,22.696666717529297,54.40013122558594,14.4399995803833,18.07649998664856,-1.0293120341062896
2016-03-18,22.7549991607666,54.46481704711914,14.020000457763672,17.75099997520447,-1.016460414946305
2016-03-21,22.420000076293945,54.08964538574219,13.789999961853027,17.47150001525879,-1.090012735237437
