Date,KO,CVX,VIX,AvgVIX,zscore
2020-05-04,37.62171936035156,70.10166931152344,35.970001220703125,39.44600009918213,-2.03308036048303
2020-05-05,37.838417053222656,71.21328735351562,33.61000061035156,38.86450004577637,-2.022396810783739
2020-05-06,37.29668045043945,69.0360336303711,34.119998931884766,38.235499954223634,-2.085374407413604
2020-05-07,37.171653747558594,71.0216293334961,31.440000534057617,37.64000005722046,-2.249871752356375
2020-05-08,38.43016815185547,73.19122314453125,27.979999542236328,36.95550012588501,-1.9294762319179606
2020-05-11,37.95509719848633,71.58129119873047,27.56999969482422,36.275500202178954,-2.002748882060763
2020-05-12,37.355018615722656,69.84099578857422,33.040000915527344,36.03950033187866,-2.112977938545718
2020-05-13,36.62158966064453,68.00105285644531,35.279998779296875,35.76150026321411,-2.2650055005546275
2020-05-14,36.42156219482422,69.0360336303711,32.61000061035156,35.38650026321411,-2.3990938023668225
2020-05-15,36.054840087890625,68.35371398925781,31.889999389648438,35.07350015640259,-2.4894341826530133
2020-05-18,37.48003387451172,71.99427032470703,29.299999237060547,34.34700002670288,-2.19794465890153
2020-05-19,37.12165451049805,69.71504211425781,30.530000686645508,33.60300006866455,-2.189044630380198
2020-05-20,38.24681091308594,72.34432220458984,27.989999771118164,32.90350008010864,-1.944162784377374
2020-05-21,37.646728515625,71.5975341796875,29.530000686645508,32.31100006103516,-2.1142743597551954
2020-05-22,37.53004455566406,70.22843170166016,28.15999984741211,31.92250003814697,-2.073584961335211
2020-05-26,38.41350173950195,72.57768249511719,28.010000228881836,31.658500003814698,-1.8984713258908164
2020-05-27,38.946895599365234,73.04442596435547,27.6200008392334,31.361000061035156,-1.735387811974645
2020-05-28,39.24694061279297,70.6874008178711,28.59000015258789,31.229000091552734,-1.4857615298636195
2020-05-29,38.90522384643555,71.33306884765625,27.510000228881836,30.89700002670288,-1.6471789023762662
2020-06-01,39.16359329223633,72.18097686767578,28.229999542236328,30.449000072479247,-1.6056620729051763
2020-06-02,39.088592529296875,73.6589584350586,26.84000015258789,29.992500019073486,-1.7216305570946455
2020-06-03,39.92202377319336,75.5959243774414,25.65999984741211,29.594999980926513,-1.5396011915611028
2020-06-04,39.93869400024414,74.89582061767578,25.809999465942383,29.179500007629393,-1.491428127173562
2020-06-05,40.9138298034668,78.41968536376953,24.520000457763672,28.8335000038147,-1.3542456994907348
2020-06-08,41.5472526550293,80.30998992919922,25.809999465942383,28.725,-1.2411045461192878
2020-06-09,40.83882522583008,78.97979736328125,27.56999969482422,28.725,-1.414893278468358
2020-06-10,40.52211380004883,75.9070816040039,27.56999969482422,28.451499938964844,-1.3432303337132174
2020-06-11,37.95509719848633,69.52056884765625,40.790000915527344,28.727000045776368,-1.8785440408415952
2020-06-12,38.35038375854492,71.86979675292969,36.09000015258789,28.901000022888184,-1.8784323374144762
2020-06-15,38.9390869140625,70.96745300292969,34.400001525878906,29.026500129699706,-1.613002826203504
2020-06-16,39.33437728881836,73.14554595947266,33.66999816894531,29.245000076293945,-1.6025750279329138
2020-06-17,39.17457962036133,71.20860290527344,33.470001220703125,29.392000102996825,-1.5431162184669025
2020-06-18,39.51939010620117,71.51976013183594,32.939998626708984,29.639500045776366,-1.438260013224515
2020-06-19,38.7036018371582,70.50070190429688,35.119998931884766,29.91899995803833,-1.6692891559013983
2020-06-22,38.4681282043457,71.24747467041016,31.770000457763672,30.09949998855591,-1.7987134726750462
2020-06-23,38.38401794433594,71.13081359863281,31.3700008392334,30.267500019073488,-1.8218345399263818
2020-06-24,37.55140686035156,68.17481231689453,33.84000015258789,30.57849998474121,-1.9421501035668134
2020-06-25,37.786895751953125,69.39610290527344,32.220001220703125,30.760000038146973,-1.9313403706472403
2020-06-26,36.64311218261719,67.25688934326172,34.72999954223633,31.121000003814697,-2.2124373561658137
2020-06-29,37.30751037597656,68.1981430053711,31.780000686645508,31.298500061035156,-2.030990265333411
2020-06-30,37.57664489746094,69.41166687011719,30.43000030517578,31.47800006866455,-2.007650858107532
2020-07-01,37.69437789916992,68.15922546386719,28.6200008392334,31.626000118255615,-1.8899572432736023
2020-07-02,37.744850158691406,68.69599151611328,27.68000030517578,31.719500160217287,-1.9042157635257357
2020-07-06,38.0391960144043,68.89823913574219,27.940000534057617,31.890500164031984,-1.8108862708917628
2020-07-07,38.02238082885742,67.14020538330078,29.43000030517578,32.07150020599365,-1.7109532636458893
2020-07-08,37.904632568359375,67.17131042480469,28.079999923706055,32.097000217437746,-1.7550393801980104
2020-07-09,36.9290657043457,64.36310577392578,29.260000228881836,32.18150024414062,-1.9355109448779977
2020-07-10,37.971923828125,66.3000717163086,27.290000915527344,31.506500244140625,-1.6784045556140033
2020-07-13,38.0560188293457,66.43231964111328,32.189998626708984,31.31150016784668,-1.6562284167014403
2020-07-14,38.577449798583984,68.72711944580078,29.520000457763672,31.067500114440918,-1.6076149396068415
2020-07-15,39.023193359375,69.14717102050781,27.760000228881836,30.772000217437743,-1.4731387701228638
2020-07-16,38.81294631958008,68.73487091064453,28.0,30.49850015640259,-1.5236594623104955
2020-07-17,39.376426696777344,67.82474517822266,25.68000030517578,30.13550024032593,-1.266802975144779
2020-07-20,38.7877082824707,66.33119201660156,24.459999084472656,29.602500247955323,-1.3878313141222511
2020-07-21,39.69600296020508,71.09190368652344,24.84000015258789,29.256000232696532,-1.3491584561614172
2020-07-22,40.77251434326172,70.81965637207031,24.31999969482422,28.903500175476076,-0.9468330212463075
2020-07-23,40.604305267333984,70.79630279541016,26.079999923706055,28.515500164031984,-1.0057263788706587
2020-07-24,40.78091812133789,70.11175537109375,25.84000015258789,28.19650011062622,-0.9011534205909202
2020-07-27,40.77251434326172,70.81965637207031,24.739999771118164,27.697000122070314,-0.9468330212463075
2020-07-28,40.52020263671875,69.31830596923828,25.440000534057617,27.380000114440918,-0.9467936326601003
2020-07-29,40.38563919067383,70.06509399414062,24.100000381469727,27.063500118255615,-1.040043777884856
2020-07-30,40.10810089111328,67.10907745361328,24.760000228881836,26.870500087738037,-0.9613714883977516
2020-07-31,39.729652404785156,65.29658508300781,24.459999084472656,26.70950002670288,-0.9877973247694702
2020-08-03,38.9390869140625,65.9733657836914,24.280000686645508,26.526500034332276,-1.31199681742371
2020-08-04,39.267086029052734,67.28022766113281,23.760000228881836,26.243000030517578,-1.2731808729400425
2020-08-05,39.71282958984375,67.83252716064453,22.989999771118164,25.988500022888182,-1.1466756135077592
2020-08-06,39.93149185180664,68.0425796508789,22.649999618530273,25.657999992370605,-1.0809482000667656
2020-08-07,40.20061111450195,67.5213623046875,22.209999084472656,25.403999900817873,-0.9530571125982641
2020-08-10,40.13334274291992,69.80060577392578,22.1299991607666,24.90099992752075,-1.1145476670863548
2020-08-11,40.30994415283203,69.71504211425781,24.030000686645508,24.626499938964844,-1.0460810467609294
2020-08-12,40.73046112060547,70.57073211669922,22.280000686645508,24.352499961853027,-0.9469053154707983
2020-08-13,40.68840789794922,69.87062072753906,22.1299991607666,24.058999919891356,-0.9197834433956955
2020-08-14,40.74728012084961,70.28290557861328,22.049999237060547,23.877499866485596,-0.9235278871819129
2020-08-17,40.54542922973633,70.609619140625,21.350000381469727,23.72199993133545,-1.015580845599949
2020-08-18,40.7220458984375,69.14976501464844,21.510000228881836,23.555499935150145,-0.8642768641858787
2020-08-19,39.83898162841797,68.1712646484375,22.540000915527344,23.466499996185302,-1.1218681688122258
2020-08-20,39.82216262817383,66.92446899414062,22.719999313354492,23.298499965667723,-1.0527501157777988
2020-08-21,39.763282775878906,67.13751983642578,22.540000915527344,23.133500003814696,-1.0866989384489185
2020-08-24,40.343597412109375,68.8104476928711,22.3700008392334,23.01500005722046,-0.9794946103131045
2020-08-25,40.293121337890625,67.96609497070312,22.030000686645508,22.844500064849854,-0.9466984469897239
2020-08-26,40.503387451171875,66.90079498291016,23.270000457763672,22.803000068664552,-0.80711229877534
2020-08-27,40.562255859375,67.00338745117188,24.469999313354492,22.788500022888183,-0.7921921829578157
2020-08-28,41.90787124633789,67.571533203125,22.959999084472656,22.713500022888184,-0.34404876341282575
2020-08-31,41.655574798583984,66.23005676269531,26.40999984741211,22.819999980926514,-0.3536399045107432
2020-09-01,41.31075668334961,65.559326171875,26.1200008392334,22.938000011444093,-0.43682646734848823
2020-09-02,43.05166244506836,65.64611053466797,26.56999969482422,23.117000007629393,0.18203665226817414
2020-09-03,42.45454025268555,64.92801666259766,33.599998474121094,23.664499950408935,0.011256807217765261
2020-09-04,42.92551040649414,64.65181732177734,30.75,24.091499996185302,0.19674117516188094
2020-09-08,41.891056060791016,62.31606674194336,31.459999084472656,24.557999992370604,-0.033316822464234064
2020-09-09,42.21064758300781,63.15251922607422,28.809999465942383,24.79699993133545,0.03083784038572616
2020-09-10,42.05085372924805,61.66899490356445,29.709999084472656,25.168499851226805,0.0629693471414508
2020-09-11,42.94233703613281,61.305999755859375,26.8700008392334,25.405499935150146,0.4044340334429595
2020-09-14,42.993194580078125,60.9903678894043,25.850000381469727,25.595499992370605,0.44168976727784065
2020-09-15,43.281455993652344,60.248592376708984,25.59000015258789,25.807499980926515,0.5897366732623843
2020-09-16,43.06101989746094,61.992523193359375,26.040000915527344,26.03400001525879,0.4056019469365177
2020-09-17,42.857547760009766,62.17403030395508,26.459999084472656,26.229999923706053,0.32171974371138895
2020-09-18,42.77276611328125,61.716339111328125,25.829999923706055,26.385499954223633,0.31891272260951525
2020-09-21,41.619720458984375,60.209144592285156,27.780000686645508,26.64749994277954,-0.003597962689742045
2020-09-22,42.10298156738281,59.60152053833008,26.860000610351562,26.87199993133545,0.20626835352167677
2020-09-23,40.873634338378906,56.77650451660156,28.579999923706055,27.199499893188477,-0.06416716417717817
2020-09-24,41.289066314697266,56.658145904541016,28.510000228881836,27.461499881744384,0.09189398173648877
2020-09-25,41.3060302734375,56.68181228637695,26.3799991607666,27.55699987411499,0.09654892594793445
2020-09-28,41.78081130981445,58.33894729614258,26.190000534057617,27.71849994659424,0.16687259872403776
2020-09-29,41.4755973815918,56.737060546875,26.270000457763672,27.711499977111817,0.15400675022277152
2020-09-30,41.85712432861328,56.81595993041992,26.3700008392334,27.723999977111816,0.2860241218554481
2020-10-01,41.69602584838867,55.56917953491211,26.700000762939453,27.73050003051758,0.30341879269969774
2020-10-02,41.8486328125,56.17677688598633,27.6299991607666,27.432000064849852,0.3215051607750446
2020-10-05,41.865604400634766,57.36834716796875,27.959999084472656,27.292500019073486,0.25577037867033897
2020-10-06,41.4925537109375,57.052711486816406,29.479999542236328,27.19350004196167,0.14106032672435376
2020-10-07,42.01819610595703,58.220584869384766,28.059999465942383,27.15600004196167,0.2591061966792657
2020-10-08,42.781246185302734,59.356903076171875,26.360000610351562,26.988500118255615,0.46416178166076044
2020-10-09,43.07798385620117,58.3941764831543,25.0,26.895000076293947,0.6285645931807915
2020-10-12,43.31536865234375,58.796634674072266,25.06999969482422,26.85600004196167,0.6894070422564211
2020-10-13,42.57777404785156,57.92071533203125,26.06999969482422,26.880000019073485,0.47778205491862263
2020-10-14,42.492984771728516,57.56562423706055,26.399999618530273,26.897999954223632,0.4687883367087824
2020-10-15,42.38277053833008,58.007530212402344,26.969999313354492,26.923499965667723,0.4026430885004837
2020-10-16,42.41667938232422,57.51826858520508,27.40999984741211,27.002499961853026,0.4442880125744084
2020-10-19,42.069068908691406,56.247806549072266,29.18000030517578,27.07249994277954,0.39624772270418906
2020-10-20,42.60319519042969,56.56344985961914,29.350000381469727,27.196999931335448,0.5687009819664691
2020-10-21,42.38277053833008,55.92427062988281,28.649999618530273,27.20049991607666,0.528206304491356
2020-10-22,42.96776580810547,57.92071533203125,28.110000610351562,27.180499935150145,0.6175894218413728
2020-10-23,42.832122802734375,57.26577377319336,27.549999237060547,27.238999938964845,0.6084379821303628
2020-10-26,42.2216796875,55.97951126098633,32.459999084472656,27.552499866485597,0.467127677553044
2020-10-27,42.30646514892578,54.8510856628418,33.349998474121094,27.906499767303465,0.5655352545161979
2020-10-28,40.661678314208984,52.77570724487305,40.279998779296875,28.60199966430664,0.10098710713179522
2020-10-29,40.71255111694336,54.29081726074219,37.59000015258789,29.146499633789062,0.02790496243280819
2020-10-30,40.746463775634766,54.843177795410156,38.02000045776367,29.665999698638917,0.0067701058770064625
2020-11-02,41.22124481201172,56.934329986572266,37.130001068115234,30.124499797821045,0.05093448792011031
2020-11-03,41.84016036987305,56.610782623291016,35.54999923706055,30.427999782562257,0.29230929077656725
2020-11-04,41.68754196166992,56.63446807861328,29.56999969482422,30.50349979400635,0.23616984148488687
2020-11-05,41.91646194458008,56.92643356323242,27.579999923706055,30.56449975967407,0.3006374257148472
2020-11-06,41.9249382019043,56.145225524902344,24.860000610351562,30.55749979019165,0.35076140605916045
2020-11-09,44.570167541503906,62.65538787841797,25.75,30.59149980545044,0.906660773831974
2020-11-10,45.765586853027344,65.5514144897461,24.799999237060547,30.527999782562254,1.1606535560289657
2020-11-11,45.42646026611328,65.0700454711914,23.450000762939453,30.380499839782715,1.068094046732625
2020-11-12,44.94319534301758,63.657554626464844,25.350000381469727,30.299499893188475,0.9799836924628095
2020-11-13,45.31623458862305,65.51984405517578,23.100000381469727,30.083999919891358,1.0014689888791233
2020-11-16,45.65536880493164,70.19927978515625,22.450000762939453,29.74749994277954,0.8410033524652447
2020-11-17,45.5112419128418,69.69483184814453,22.709999084472656,29.415499877929687,0.8197399177433258
2020-11-18,44.60406494140625,67.48484802246094,23.84000015258789,29.174999904632568,0.6277290578756035
2020-11-19,45.04494094848633,68.6458740234375,23.110000610351562,28.924999904632568,0.715799903434761
2020-11-20,44.65493392944336,68.69392395019531,23.700000762939453,28.732499980926512,0.5730909782972748
2020-11-23,44.663414001464844,72.88970947265625,22.65999984741211,28.242500019073486,0.3232405945264988
2020-11-24,45.12124252319336,76.56503295898438,21.639999389648438,27.657000064849854,0.2658457749664465
2020-11-25,44.875370025634766,73.77851867675781,21.25,26.70550012588501,0.3456535535210433
2020-11-27,44.68037033081055,73.11390686035156,20.84000015258789,25.86800012588501,0.3158063031839412
2020-11-30,44.09077835083008,69.80694580078125,20.56999969482422,24.995500087738037,0.30376338783959195
2020-12-01,44.466758728027344,70.02311706542969,20.770000457763672,24.17750005722046,0.4255186643942352
2020-12-02,44.52655792236328,71.96089172363281,21.170000076293945,23.458500099182128,0.33016147890584746
2020-12-03,45.099063873291016,71.9048080444336,21.280000686645508,23.044000148773193,0.5387782956605177
2020-12-04,46.01335144042969,74.69132232666016,20.790000915527344,22.704500198364258,0.6985892998941441
2020-12-07,45.278507232666016,72.67350769042969,21.299999237060547,22.526500129699706,0.5567751550334457
2020-12-08,45.440853118896484,73.29808044433594,20.68000030517578,22.273000144958495,0.5773296602581228
2020-12-09,45.569026947021484,72.41727447509766,22.270000457763672,22.146500205993654,0.6763667976351321
2020-12-10,45.32976531982422,74.74737548828125,22.520000457763672,22.100000190734864,0.4501534144219493
2020-12-11,45.586116790771484,74.0267333984375,23.309999465942383,21.998000144958496,0.5854872250807646
2020-12-14,45.517765045166016,71.61656951904297,24.719999313354492,22.079000091552736,0.7062504921849053
2020-12-15,46.004798889160156,71.56051635742188,22.889999389648438,22.101000022888183,0.8842247447297501
2020-12-16,45.338321685791016,71.0160140991211,22.5,22.09050006866455,0.6781191637552518
2020-12-17,45.517765045166016,70.79181671142578,21.93000030517578,21.995000076293945,0.7559603870971227
2020-12-18,45.91936111450195,69.81493377685547,21.56999969482422,21.91800003051758,0.9588069141395384
2020-12-21,45.124698638916016,68.93414306640625,25.15999984741211,21.99099998474121,0.7270173891580161
2020-12-22,45.08197021484375,67.54889678955078,24.229999542236328,22.069499969482422,0.7951919866233448
2020-12-23,45.355411529541016,68.61384582519531,23.309999465942383,22.15299997329712,0.8290303005641025
2020-12-24,45.66301345825195,68.3255844116211,21.530000686645508,22.167000007629394,0.9566761309124547
2020-12-28,46.27824783325195,67.98128509521484,21.700000762939453,22.210000038146973,1.1979820455046108
2020-12-29,46.25261306762695,67.74908447265625,23.079999923706055,22.335500049591065,1.2027875963570624
2020-12-30,46.517486572265625,68.3255844116211,22.770000457763672,22.435500049591063,1.2629944903022998
2020-12-31,46.85927963256836,67.62095642089844,22.75,22.514500045776366,1.427992876188823
2021-01-04,45.08197021484375,67.82913970947266,26.969999313354492,22.798999977111816,0.7783010515812968
2021-01-05,44.58638381958008,69.66278839111328,25.34000015258789,23.026499938964843,0.4901207263112904
2021-01-06,43.167964935302734,71.9048080444336,25.06999969482422,23.214999961853028,-0.1534975042478898
2021-01-07,42.6894416809082,72.24112701416016,22.3700008392334,23.299499988555908,-0.34531312710105855
2021-01-08,43.64645767211914,72.92974090576172,21.559999465942383,23.263999938964844,-0.04373884172822182
2021-01-11,42.8945198059082,73.34610748291016,24.079999923706055,23.34199991226196,-0.3383949900889025
2021-01-12,42.81761932373047,74.73937225341797,23.329999923706055,23.342999935150146,-0.4499384096120509
2021-01-13,42.8603515625,74.66729736328125,22.209999084472656,23.217499923706054,-0.4302752825324581
2021-01-14,42.0656852722168,76.46094512939453,23.25,23.235499954223634,-0.8232612075260172
2021-01-15,41.6128044128418,73.73846435546875,24.34000015258789,23.32749996185303,-0.8215229011708595
2021-01-19,41.45047378540039,75.67621612548828,23.239999771118164,23.392999935150147,-0.9965095831212302
2021-01-20,41.595733642578125,76.37285614013672,21.579999923706055,23.39349994659424,-0.9864238866538562
2021-01-21,41.82643508911133,73.67440795898438,21.31999969482422,23.201499938964844,-0.7410780291670963
2021-01-22,41.43337631225586,73.45021057128906,21.90999984741211,23.085499954223632,-0.8684719527727429
2021-01-25,41.681175231933594,72.7856216430664,23.190000534057617,23.079500007629395,-0.7395825920443023
2021-01-26,42.11696243286133,71.5525131225586,23.020000457763672,23.153999996185302,-0.5090356037284592
2021-01-27,41.467559814453125,70.62367248535156,37.209999084472656,23.929499912261964,-0.6858551246202558
2021-01-28,41.99732971191406,71.28025817871094,30.209999084472656,24.285999870300294,-0.5355130188973957
2021-01-29,41.14284896850586,68.22149658203125,33.09000015258789,24.801999855041505,-0.6574749742944372
2021-02-01,41.42483901977539,69.19037628173828,30.239999771118164,25.176499843597412,-0.614781703986593
2021-02-02,41.83498001098633,69.7108383178711,25.559999465942383,25.105999851226805,-0.4991206157982633
2021-02-03,41.672630310058594,71.23220825195312,22.90999984741211,24.984499835968016,-0.6490177705912845
2021-02-04,41.877708435058594,71.2642593383789,21.770000457763672,24.81949987411499,-0.5774315216903563
2021-02-05,42.4245719909668,71.4724349975586,20.8700008392334,24.74449987411499,-0.3939347608778747
2021-02-08,42.655277252197266,73.25005340576172,21.239999771118164,24.72849988937378,-0.4183711579689246
2021-02-09,42.46729278564453,72.83365631103516,21.6299991607666,24.605999851226805,-0.4606640493286391
2021-02-10,42.3818244934082,74.08277893066406,21.989999771118164,24.538999843597413,-0.5665911214377646
2021-02-11,42.9799690246582,73.68242645263672,21.25,24.49099988937378,-0.3280332478718086
2021-02-12,43.31321334838867,74.1068115234375,19.969999313354492,24.326999855041503,-0.23414789565126515
2021-02-16,42.95433807373047,75.62532806396484,21.459999084472656,24.18299980163574,-0.45432512961084875
2021-02-17,42.83472442626953,77.89091491699219,21.5,24.095999813079835,-0.6337577193707676
2021-02-18,43.38157272338867,77.14383697509766,22.489999771118164,24.14149980545044,-0.3926909276217474
2021-02-19,42.81761932373047,77.7934799194336,22.049999237060547,24.177999782562257,-0.6340170447207406
2021-02-22,43.2619514465332,79.89665985107422,23.450000762939453,24.254999828338622,-0.6014931745828739
2021-02-23,43.18505096435547,80.9035873413086,23.110000610351562,24.25099983215332,-0.6897510891332681
2021-02-24,43.330299377441406,83.89187622070312,21.34000015258789,24.16699981689453,-0.8177928495182812
2021-02-25,42.868892669677734,83.11231231689453,28.889999389648438,23.75099983215332,-0.9362153705542605
2021-02-26,41.86061096191406,81.20404815673828,27.950000762939453,23.63799991607666,-1.1826564570441336
2021-03-01,42.638187408447266,82.86873626708984,23.350000381469727,23.15099992752075,-1.0042395067558352
2021-03-02,42.80907440185547,83.18544006347656,24.100000381469727,22.84399995803833,-0.9620670923170173
2021-03-03,42.70653533935547,84.11924743652344,26.670000076293945,22.89949998855591,-1.0551089996941516
2021-03-04,42.67236328125,84.85822296142578,28.56999969482422,23.182499980926515,-1.1118991581110658
2021-03-05,43.39865493774414,88.51239013671875,24.65999984741211,23.326999950408936,-1.0717780216056756
2021-03-08,44.124969482421875,89.12144470214844,25.469999313354492,23.55699987411499,-0.8481121991705504
2021-03-09,43.458473205566406,88.91841125488281,24.030000686645508,23.69649991989136,-1.074805788938145
2021-03-10,43.95406723022461,90.43694305419922,22.559999465942383,23.742999935150145,-0.988666950716102
2021-03-11,43.4755744934082,90.29077911376953,21.90999984741211,23.738999938964845,-1.1513911931119882
2021-03-12,43.389404296875,90.59123229980469,20.690000534057617,23.710999965667725,-1.200391232546042
2021-03-15,43.966670989990234,89.52745056152344,20.030000686645508,23.714000034332276,-0.9293312884001447
2021-03-16,44.130374908447266,87.40803527832031,19.790000915527344,23.63050012588501,-0.742902988114697
2021-03-17,44.14759826660156,87.72472381591797,19.229999542236328,23.517000102996825,-0.7558162235702797
2021-03-18,43.570350646972656,84.54964447021484,21.579999923706055,23.47150011062622,-0.7713826714477144
2021-03-19,43.77712631225586,83.94871520996094,20.950000762939453,23.416500186920167,-0.6610365811173852
2021-03-22,43.94082260131836,83.26661682128906,18.8799991607666,23.188000106811522,-0.5612416658413593
