Date,BP,META,VIX,AvgVIX,zscore
2021-03-16,20.30878448486328,277.10540771484375,19.790000915527344,23.63050012588501,-0.8166848614171309
2021-03-17,20.61248207092285,281.798583984375,19.229999542236328,23.517000102996825,-0.7807418729064415
2021-03-18,19.78704833984375,276.4505920410156,21.579999923706055,23.47150011062622,-0.903223384446521
2021-03-19,19.81041145324707,287.85107421875,20.950000762939453,23.416500186920167,-0.9374020681449319
2021-03-22,19.740327835083008,291.25445556640625,18.8799991607666,23.188000106811522,-0.9607104406490263
2021-03-23,18.735788345336914,288.3670654296875,20.299999237060547,23.04750003814697,-1.1218863137354986
2021-03-24,19.273099899291992,279.9431457519531,21.200000762939453,23.04050006866455,-1.0023167435767721
2021-03-25,19.132932662963867,276.5696105957031,19.809999465942383,22.586500072479247,-1.0148648943608707
2021-03-26,19.646879196166992,280.8162841796875,18.860000610351562,22.132000064849855,-0.9416713566710139
2021-03-29,19.60794448852539,288.55560302734375,20.739999771118164,22.001500034332274,-0.9741926524266814
2021-03-30,19.374332427978516,285.7575378417969,19.610000610351562,21.77700004577637,-1.004558467366564
2021-03-31,18.96161460876465,292.2366638183594,19.399999618530273,21.413500022888183,-1.096430512437615
2021-04-01,19.14072036743164,296.3345031738281,17.329999923706055,20.851500034332275,-1.0796841207789771
2021-04-05,18.89153480529785,306.5047302246094,17.90999984741211,20.514000034332277,-1.1560971474932669
2021-04-06,19.545650482177734,303.8753662109375,18.1200008392334,20.14650011062622,-1.0360547104104354
2021-04-07,19.755903244018555,310.65216064453125,17.15999984741211,19.803000068664552,-1.022976437681968
2021-04-08,19.249736785888672,310.58270263671875,16.950000762939453,19.522500133514406,-1.1088259899240804
2021-04-09,18.99276351928711,310.0270690917969,16.690000534057617,19.26150016784668,-1.1506691127133615
2021-04-12,19.171871185302734,309.1142578125,16.90999984741211,19.072500133514403,-1.1171541423735891
2021-04-13,19.171871185302734,307.34808349609375,16.649999618530273,18.903500080108643,-1.1112436005611588
2021-04-14,19.88828468322754,300.46209716796875,16.989999771118164,18.763500022888184,-0.9663615048503305
2021-04-15,19.623519897460938,305.4231872558594,16.56999969482422,18.630500030517577,-1.0279915435045628
2021-04-16,19.60794448852539,303.7959899902344,16.25,18.364000034332275,-1.0251949479221065
2021-04-19,19.709178924560547,299.88665771484375,17.290000915527344,18.18100004196167,-0.9948956864850249
2021-04-20,19.296464920043945,300.29345703125,18.68000030517578,18.17100009918213,-1.066445905958131
2021-04-21,19.436628341674805,299.1226501464844,17.5,18.0310001373291,-1.038690661749602
2021-04-22,18.95383071899414,294.211181640625,18.709999084472656,17.90650005340576,-1.10436205990719
2021-04-23,19.093997955322266,298.7853088378906,17.329999923706055,17.782500076293946,-1.0958317172138197
2021-04-26,19.405479431152344,300.6804504394531,17.639999389648438,17.72150001525879,-1.0492012637091326
2021-04-27,19.421058654785156,301.206298828125,17.559999465942383,17.5625,-1.048311521914347
2021-04-28,19.966154098510742,304.70880126953125,17.280000686645508,17.446000003814696,-0.9673302103960926
2021-04-29,19.857133865356445,326.9443359375,17.610000610351562,17.35650005340576,-1.0602826214479746
2021-04-30,19.592374801635742,322.548828125,18.610000610351562,17.420500087738038,-1.0905996230403439
2021-05-03,20.00508689880371,320.06829833984375,18.309999465942383,17.44050006866455,-1.0121099425953435
2021-05-04,20.1841983795166,315.881103515625,19.479999542236328,17.508500003814696,-0.9676365258086971
2021-05-05,20.853883743286133,312.567138671875,19.149999618530273,17.607999992370605,-0.8426551734560487
2021-05-06,20.881465911865234,317.5281677246094,18.389999389648438,17.679999923706056,-0.854566563135498
2021-05-07,21.06269645690918,316.59552001953125,16.690000534057617,17.679999923706056,-0.8206241789919091
2021-05-10,20.976024627685547,303.58758544921875,19.65999984741211,17.817499923706055,-0.7918328163006045
2021-05-11,20.46383285522461,304.14324951171875,21.84000015258789,18.076999950408936,-0.8807990580793591
2021-05-12,20.637191772460938,300.1942138671875,27.59000015258789,18.606999969482423,-0.8381009650665912
2021-05-13,20.400794982910156,302.8831787109375,23.1299991607666,18.93499994277954,-0.8873028379182241
2021-05-14,20.999658584594727,313.4799499511719,18.809999465942383,19.06299991607666,-0.8209184890734115
2021-05-17,21.338491439819336,313.00372314453125,19.719999313354492,19.18449983596802,-0.7617006428392293
2021-05-18,21.16514015197754,307.5465393066406,21.34000015258789,19.317499828338622,-0.7729193146808994
2021-05-19,20.62931251525879,311.14825439453125,22.18000030517578,19.551499843597412,-0.8760989047152824
2021-05-20,20.8972225189209,316.1291809082031,20.670000076293945,19.649499893188477,-0.8472051503284248
2021-05-21,20.8972225189209,313.7677001953125,20.149999618530273,19.790499877929687,-0.8393024023589104
2021-05-24,21.291215896606445,322.102294921875,18.399999618530273,19.82849988937378,-0.8001892062180797
2021-05-25,20.70810890197754,325.2376708984375,18.84000015258789,19.892499923706055,-0.9098488203809482
2021-05-26,20.731746673583984,325.1086730957031,17.360000610351562,19.896499919891358,-0.9053971315359723
2021-05-27,20.70810890197754,330.1590881347656,16.739999771118164,19.852999877929687,-0.9263184531241758
2021-05-28,20.668710708618164,326.1703796386719,16.760000228881836,19.7604998588562,-0.9196704667561626
2021-06-01,21.291215896606445,326.5672607421875,17.899999618530273,19.739999866485597,-0.8151313140988732
2021-06-02,21.771881103515625,326.5871276855469,17.479999542236328,19.639999866485596,-0.733452714659665
2021-06-03,21.87432098388672,323.5013732910156,18.040000915527344,19.58449993133545,-0.7057045692150897
2021-06-04,21.622167587280273,327.77777099609375,16.420000076293945,19.485999965667723,-0.7628984937736777
2021-06-07,21.480327606201172,333.9592590332031,16.420000076293945,19.472499942779542,-0.8077072211350279
2021-06-08,21.850675582885742,331.0818176269531,17.06999969482422,19.342999935150146,-0.7350939878800661
2021-06-09,21.74036407470703,327.6785583496094,17.889999389648438,19.145499897003173,-0.7424652048511798
2021-06-10,21.677324295043945,329.871337890625,16.100000381469727,18.570999908447266,-0.7605243498839946
2021-06-11,21.70096206665039,328.68072509765625,15.649999618530273,18.196999931335448,-0.7525199427539683
2021-06-14,22.09494972229004,334.14776611328125,16.389999389648438,18.07599992752075,-0.7038113871769377
2021-06-15,22.36286735534668,334.1278991699219,17.020000457763672,17.94099998474121,-0.6581810682457401
2021-06-16,22.008270263671875,328.5020751953125,18.149999618530273,17.78149995803833,-0.6996592348717305
2021-06-17,21.41728973388672,333.8898620605469,17.75,17.55999994277954,-0.8181956175435746
2021-06-18,20.56627082824707,327.0931701660156,20.700000762939453,17.561499977111815,-0.9401802052909369
2021-06-21,21.22817611694336,329.70269775390625,17.889999389648438,17.448499965667725,-0.8363450834196954
2021-06-22,21.393646240234375,336.3901672363281,16.65999984741211,17.361499977111816,-0.8305839126245782
2021-06-23,21.45669174194336,337.93804931640625,16.31999969482422,17.235499954223634,-0.8250420021576178
2021-06-24,21.527606964111328,340.50787353515625,15.970000267028809,17.165999937057496,-0.8215816675007993
2021-06-25,21.527606964111328,338.7119445800781,15.619999885559082,17.10999994277954,-0.8155715511252297
2021-06-28,20.849945068359375,352.8708801269531,15.760000228881836,17.05999994277954,-0.9782023817113586
2021-06-29,20.70022964477539,349.15008544921875,16.020000457763672,16.96599998474121,-0.99121224823495
2021-06-30,20.818424224853516,345.00262451171875,15.829999923706055,16.883500003814696,-0.957231730330639
2021-07-01,21.338491439819336,351.6305847167969,15.479999542236328,16.755499935150148,-0.8909662981514304
2021-07-02,21.25969696044922,351.93817138671875,15.069999694824219,16.68799991607666,-0.9053959509106717
2021-07-06,20.46383285522461,350.03314208984375,16.440000534057617,16.688999938964844,-1.0343706089344527
2021-07-07,20.274717330932617,347.76092529296875,16.200000762939453,16.645499992370606,-1.0589288138149457
2021-07-08,20.156526565551758,342.9586486816406,19.0,16.701000022888184,-1.0629581862908415
2021-07-09,20.4953556060791,347.6914978027344,16.18000030517578,16.705000019073488,-1.021173277790482
2021-07-12,20.392915725708008,350.4101867675781,16.170000076293945,16.73100004196167,-1.0476930305730687
2021-07-13,20.156526565551758,349.3484802246094,17.1200008392334,16.767500114440917,-1.0843419003208081
2021-07-14,19.880725860595703,344.9232177734375,16.329999923706055,16.733000087738038,-1.1164371414377499
2021-07-15,19.4237003326416,341.77789306640625,17.010000228881836,16.676000118255615,-1.1836360074449521
2021-07-16,18.809078216552734,338.50360107421875,18.450000762939453,16.711000156402587,-1.277205193247327
2021-07-19,18.1944522857666,334.3263854980469,22.5,16.801000118255615,-1.3677533738538858
2021-07-20,18.21021270751953,338.9997253417969,19.729999542236328,16.89300012588501,-1.3807124891397735
2021-07-21,18.84059715270996,343.53411865234375,17.90999984741211,16.95550012588501,-1.2886796152580078
2021-07-22,18.619962692260742,348.45550537109375,17.690000534057617,17.02400016784668,-1.342671692498126
2021-07-23,18.549047470092773,366.9106750488281,17.200000762939453,17.08550019264221,-1.4164926390022061
2021-07-26,19.171546936035156,369.55987548828125,17.579999923706055,17.18350019454956,-1.3194918964561442
2021-07-27,19.10850715637207,364.9460754394531,19.360000610351562,17.36350021362305,-1.3147726708085008
2021-07-28,19.226707458496094,370.3735046386719,18.309999465942383,17.478000164031982,-1.3128337635548695
2021-07-29,19.40793800354004,355.5299987792969,17.700000762939453,17.57150020599365,-1.232338381780187
2021-07-30,19.05335235595703,353.52569580078125,18.239999771118164,17.709500217437743,-1.2859341030797087
2021-08-02,18.974550247192383,349.2096252441406,19.459999084472656,17.929000186920167,-1.2848918811263976
2021-08-03,20.24319839477539,348.505126953125,18.040000915527344,18.00900020599365,-1.0667796187628114
2021-08-04,19.746768951416016,356.1253662109375,17.969999313354492,18.097500133514405,-1.1767069739838616
2021-08-05,19.9674072265625,360.143798828125,17.280000686645508,18.01150016784668,-1.1526315531461284
2021-08-06,20.14076042175293,360.6795959472656,16.149999618530273,18.010000133514403,-1.1249430263127418
2021-08-09,19.920129776000977,358.79437255859375,16.719999313354492,18.03750009536743,-1.1561559819921527
2021-08-10,20.392915725708008,358.318115234375,16.790000915527344,18.021000099182128,-1.074157089878277
2021-08-11,20.542631149291992,357.1571960449219,16.170000076293945,18.013000106811525,-1.0448104588234006
2021-08-12,20.48517608642578,359.8262634277344,15.59000015258789,17.942000102996825,-1.0635137381126478
2021-08-13,20.126062393188477,360.3521423339844,15.449999809265137,17.79200005531311,-1.126346838830591
2021-08-16,19.735034942626953,363.705810546875,16.1200008392334,17.47300009727478,-1.204070662992981
2021-08-17,19.766958236694336,355.65899658203125,17.90999984741211,17.382000112533568,-1.1717127350371708
2021-08-18,19.431787490844727,352.682373046875,21.56999969482422,17.565000104904176,-1.218752738061456
2021-08-19,18.80135154724121,352.3548889160156,21.670000076293945,17.76400008201599,-1.324872885668906
2021-08-20,18.86519432067871,356.57177734375,18.559999465942383,17.832000017166138,-1.3281272753086126
2021-08-23,19.463714599609375,360.52081298828125,17.149999618530273,17.81050000190735,-1.239554518483138
2021-08-24,19.67119789123535,362.66400146484375,17.219999313354492,17.703499937057494,-1.2114407741974271
2021-08-25,19.655231475830078,365.5215759277344,16.790000915527344,17.627500009536742,-1.2237190645405165
2021-08-26,19.391887664794922,361.5428161621094,18.84000015258789,17.684499979019165,-1.2551900356088952
2021-08-27,19.90262222290039,369.7285461425781,16.389999389648438,17.591999959945678,-1.195724887760468
2021-08-30,19.71109962463379,377.6960754394531,16.190000534057617,17.428500032424928,-1.2549599945581842
2021-08-31,19.51957130432129,376.426025390625,16.479999542236328,17.350499963760377,-1.28328230880407
2021-09-01,19.39986801147461,379.0751953125,16.110000610351562,17.25750002861023,-1.3125053439580083
2021-09-02,19.82282066345215,372.3578796386719,16.40999984741211,17.21399998664856,-1.2180955888073772
2021-09-03,19.774934768676758,373.3303527832031,16.40999984741211,17.22699999809265,-1.229493781944454
2021-09-07,19.623313903808594,379.2041931152344,18.139999389648438,17.298000001907347,-1.2749363607759723
2021-09-08,19.487648010253906,374.6300964355469,17.959999084472656,17.356499910354614,-1.2827012776566957
2021-09-09,19.39986801147461,375.0567932128906,18.799999237060547,17.487999868392944,-1.2990576715463595
2021-09-10,19.551490783691406,375.74139404296875,20.950000762939453,17.755999898910524,-1.2755627382263506
2021-09-13,19.982421875,373.578369140625,19.3700008392334,17.951999950408936,-1.1950371530647035
2021-09-14,19.67119789123535,373.59820556640625,19.459999084472656,18.118999862670897,-1.2480323325320728
2021-09-15,20.564973831176758,371.008544921875,18.18000030517578,18.13249988555908,-1.0873645639833465
2021-09-16,20.22182846069336,370.1551818847656,18.690000534057617,17.988499927520753,-1.142866322789739
2021-09-17,20.14202308654785,361.8801574707031,20.809999465942383,17.945499897003174,-1.128745995200905
2021-09-20,19.814836502075195,352.9303894042969,25.709999084472656,18.302999877929686,-1.1544388976247217
2021-09-21,20.134044647216797,354.6965637207031,24.360000610351562,18.663499927520753,-1.1060628040463965
2021-09-22,20.46921157836914,340.53765869140625,20.8700008392334,18.846000003814698,-1.001679020565387
2021-09-23,20.876203536987305,343.2662048339844,18.6299991607666,18.93799991607666,-0.9415944334632731
2021-09-24,20.940044403076172,350.21173095703125,17.75,18.883499908447266,-0.9539805944939995
2021-09-27,21.610382080078125,350.8268737792969,18.760000228881836,19.001999950408937,-0.8420371520597153
2021-09-28,21.738067626953125,337.99755859375,23.25,19.354999923706053,-0.7773885187312392
2021-09-29,21.634326934814453,336.9656066894531,22.559999465942383,19.658999919891357,-0.7915778926424001
2021-09-30,21.809886932373047,336.7473449707031,23.139999389648438,20.0104998588562,-0.7609905877431271
2021-10-01,22.025352478027344,340.3392028808594,21.100000381469727,20.244999885559082,-0.7363673334961002
2021-10-04,22.352540969848633,323.6898498535156,22.959999084472656,20.57249984741211,-0.6250060759809576
2021-10-05,22.679729461669922,330.367431640625,21.299999237060547,20.730499839782716,-0.591708927028555
2021-10-06,22.432344436645508,331.0422058105469,21.0,20.88249988555908,-0.6360389973389082
2021-10-07,22.52810287475586,326.6566162109375,19.540000915527344,20.919499969482423,-0.6050772143271327
2021-10-08,23.038841247558594,327.4800720214844,18.770000457763672,20.810499954223634,-0.5209734027173429
2021-10-11,23.222381591796875,322.91595458984375,20.0,20.84199991226196,-0.4744854043601178
2021-10-12,23.222381591796875,321.2489929199219,19.850000381469727,20.861499977111816,-0.46890687988590835
2021-10-13,23.294206619262695,322.0130310058594,18.639999389648438,20.884499931335448,-0.459248714118678
2021-10-14,23.501686096191406,325.971923828125,16.860000610351562,20.792999935150146,-0.43721191374760665
2021-10-15,23.88473892211914,322.2313232421875,16.299999237060547,20.567499923706055,-0.3595494288376284
2021-10-18,23.70917510986328,332.7289123535156,16.309999465942383,20.097499942779542,-0.42453738128516194
2021-10-19,23.82887840270996,337.34271240234375,15.699999809265137,19.66449990272522,-0.41962003741860165
2021-10-20,24.044343948364258,338.12652587890625,15.489999771118164,19.395499849319457,-0.38559959973291547
2021-10-21,23.493711471557617,339.218017578125,15.010000228881836,19.21449990272522,-0.4828964795307839
2021-10-22,23.549571990966797,322.0824279785156,15.430000305175781,19.098499917984007,-0.4160518389513889
2021-10-25,23.70917510986328,326.1306457519531,15.239999771118164,18.922499895095825,-0.40245613467443536
