Date,MS,XOM,VIX,AvgVIX,zscore
2020-04-29,33.90925598144531,36.19523620605469,31.229999542236328,41.81900005340576,-0.6306760704968815
2020-04-30,32.7786750793457,35.44022750854492,34.150001525878906,40.673500061035156,-0.6513670660917003
2020-05-01,31.92242431640625,32.900604248046875,37.189998626708984,39.9875,-0.5891253142296703
2020-05-04,31.664722442626953,34.22761535644531,35.970001220703125,39.44600009918213,-0.653196068220648
2020-05-05,31.573272705078125,34.18947219848633,33.61000061035156,38.86450004577637,-0.655777484371239
2020-05-06,31.00797462463379,33.548858642578125,34.119998931884766,38.235499954223634,-0.6557059711543668
2020-05-07,32.26325607299805,33.73952102661133,31.440000534057617,37.64000005722046,-0.6070913326424413
2020-05-08,33.31903076171875,35.219051361083984,27.979999542236328,36.95550012588501,-0.6184334802938554
2020-05-11,33.11119842529297,34.88349533081055,27.56999969482422,36.275500202178954,-0.6144465200342846
2020-05-12,31.939041137695312,34.3004150390625,33.040000915527344,36.03950033187866,-0.6438049258547375
2020-05-13,30.750268936157227,32.59782791137695,35.279998779296875,35.76150026321411,-0.6295817832776119
2020-05-14,31.43195343017578,32.88548278808594,32.61000061035156,35.38650026321411,-0.6104711695236684
2020-05-15,30.999658584594727,32.652259826660156,31.889999389648438,35.07350015640259,-0.6205787721229246
2020-05-18,33.48529052734375,35.24888229370117,29.299999237060547,34.34700002670288,-0.6121758187183257
2020-05-19,32.69553756713867,34.16047286987305,30.530000686645508,33.60300006866455,-0.6044171266382566
2020-05-20,34.13371658325195,35.27220916748047,27.989999771118164,32.90350008010864,-0.5840876397586307
2020-05-21,33.50191879272461,34.64249038696289,29.530000686645508,32.31100006103516,-0.5874228047481198
2020-05-22,33.360591888427734,34.673583984375,28.15999984741211,31.92250003814697,-0.5949771255872303
2020-05-26,36.320072174072266,35.69202423095703,28.010000228881836,31.658500003814698,-0.5028879461762745
2020-05-27,38.9553337097168,35.948577880859375,27.6200008392334,31.361000061035156,-0.3951393284425022
2020-05-28,36.910301208496094,35.015647888183594,28.59000015258789,31.229000091552734,-0.44970007389520983
2020-05-29,36.74403762817383,35.34995651245117,27.510000228881836,30.89700002670288,-0.4703753798495053
2020-06-01,37.15968704223633,35.97967529296875,28.229999542236328,30.449000072479247,-0.47671108800006556
2020-06-02,37.8912467956543,36.780426025390625,26.84000015258789,29.992500019073486,-0.4756841038521048
2020-06-03,38.99690628051758,38.280879974365234,25.65999984741211,29.594999980926513,-0.4856227488118654
2020-06-04,40.47663497924805,38.17203903198242,25.809999465942383,29.179500007629393,-0.4151076160356374
2020-06-05,41.174930572509766,41.266231536865234,24.520000457763672,28.8335000038147,-0.5063737773228637
2020-06-08,41.69034957885742,42.55677032470703,25.809999465942383,28.725,-0.534409632870174
2020-06-09,41.89817428588867,41.60830307006836,27.56999969482422,28.725,-0.4875582612508504
2020-06-10,40.47663497924805,39.3770637512207,27.56999969482422,28.451499938964844,-0.46281847818091265
2020-06-11,37.0516242980957,35.90193557739258,40.790000915527344,28.727000045776368,-0.4784680434384336
2020-06-12,38.473167419433594,36.67158508300781,36.09000015258789,28.901000022888184,-0.44533854412088625
2020-06-15,39.404232025146484,36.648258209228516,34.400001525878906,29.026500129699706,-0.40275742607147513
2020-06-16,40.368553161621094,37.47234344482422,33.66999816894531,29.245000076293945,-0.3922401616767472
2020-06-17,39.70351028442383,36.25177764892578,33.470001220703125,29.392000102996825,-0.3736692105476712
2020-06-18,39.55387496948242,36.47722625732422,32.939998626708984,29.639500045776366,-0.38929041416333354
2020-06-19,39.013526916503906,35.74644088745117,35.119998931884766,29.91899995803833,-0.38453239468963063
2020-06-22,39.387603759765625,36.08851623535156,31.770000457763672,30.09949998855591,-0.3813393931471927
2020-06-23,39.81157302856445,36.30619430541992,31.3700008392334,30.267500019073488,-0.37098881906778175
2020-06-24,39.030147552490234,34.59583282470703,33.84000015258789,30.57849998474121,-0.33823242799468567
2020-06-25,40.55976104736328,35.11671829223633,32.220001220703125,30.760000038146973,-0.29041828248600865
2020-06-26,39.113277435302734,33.91169738769531,34.72999954223633,31.121000003814697,-0.3074258900625162
2020-06-29,39.27122497558594,34.45591354370117,31.780000686645508,31.298500061035156,-0.3219063227099995
2020-06-30,40.15241622924805,34.76687240600586,30.43000030517578,31.47800006866455,-0.29479209300705544
2020-07-01,39.57880783081055,33.9816780090332,28.6200008392334,31.626000118255615,-0.2893679711485064
2020-07-02,39.72845458984375,34.26932144165039,27.68000030517578,31.719500160217287,-0.29406124427147984
2020-07-06,40.58470153808594,34.51032638549805,27.940000534057617,31.890500164031984,-0.2652933643724231
2020-07-07,39.47905731201172,33.616268157958984,29.43000030517578,32.07150020599365,-0.27936322274981246
2020-07-08,40.659523010253906,33.538536071777344,28.079999923706055,32.097000217437746,-0.22346936435869535
2020-07-09,39.49567413330078,32.15468978881836,29.260000228881836,32.18150024414062,-0.2207510972140878
2020-07-10,41.399383544921875,33.1575927734375,27.290000915527344,31.506500244140625,-0.17528386406580398
2020-07-13,41.74854278564453,33.16535949707031,32.189998626708984,31.31150016784668,-0.15996935186679817
2020-07-14,41.98130798339844,34.261539459228516,29.520000457763672,31.067500114440918,-0.19295635470822742
2020-07-15,42.68791961669922,34.6969108581543,27.760000228881836,30.772000217437743,-0.17857903451473875
2020-07-16,43.760318756103516,34.424800872802734,28.0,30.49850015640259,-0.119824215813004
2020-07-17,43.56911849975586,33.83395004272461,25.68000030517578,30.13550024032593,-0.10498515144146932
2020-07-20,43.11189651489258,33.04096984863281,24.459999084472656,29.602500247955323,-0.09404542374672492
2020-07-21,43.54418182373047,34.71246337890625,24.84000015258789,29.256000232696532,-0.14088407454453336
2020-07-22,42.3969612121582,33.90392303466797,24.31999969482422,28.903500175476076,-0.16020006849715684
2020-07-23,42.031185150146484,33.97389602661133,26.079999923706055,28.515500164031984,-0.17933601673196362
2020-07-24,41.71529006958008,33.76397705078125,25.84000015258789,28.19650011062622,-0.18515836210992276
2020-07-27,42.66297912597656,34.261539459228516,24.739999771118164,27.697000122070314,-0.16245714277369896
2020-07-28,41.78179931640625,33.85727310180664,25.440000534057617,27.380000114440918,-0.18587651213572104
2020-07-29,42.05611801147461,34.230438232421875,24.100000381469727,27.063500118255615,-0.1883778183261334
2020-07-30,40.97626495361328,32.55118942260742,24.760000228881836,26.870500087738037,-0.170205474515952
2020-07-31,40.917667388916016,32.714454650878906,24.459999084472656,26.70950002670288,-0.17929143991104757
2020-08-03,41.4031867980957,32.84661102294922,24.280000686645508,26.526500034332276,-0.1628009169462284
2020-08-04,41.23575973510742,33.795082092285156,23.760000228881836,26.243000030517578,-0.20784497522445336
2020-08-05,41.662681579589844,34.09050750732422,22.989999771118164,25.988500022888182,-0.2004405686910465
2020-08-06,41.39480972290039,33.927242279052734,22.649999618530273,25.657999992370605,-0.2059614414780077
2020-08-07,42.1482048034668,33.77175521850586,22.209999084472656,25.403999900817873,-0.16609692928327316
2020-08-10,42.34074020385742,34.603599548339844,22.1299991607666,24.90099992752075,-0.19041797619190043
2020-08-11,43.34525680541992,34.961246490478516,24.030000686645508,24.626499938964844,-0.15963447866294228
2020-08-12,43.847537994384766,34.95329666137695,22.280000686645508,24.352499961853027,-0.13684674120946777
2020-08-13,43.68010330200195,34.097110748291016,22.1299991607666,24.058999919891356,-0.11043888004208413
2020-08-14,43.78056335449219,34.24774169921875,22.049999237060547,23.877499866485596,-0.11190808485714701
2020-08-17,42.92671585083008,33.803794860839844,21.350000381469727,23.72199993133545,-0.13253347716427002
2020-08-18,42.62534713745117,33.637298583984375,21.510000228881836,23.555499935150145,-0.13942513273832327
2020-08-19,43.002052307128906,33.26470184326172,22.540000915527344,23.466499996185302,-0.10781833420950657
2020-08-20,42.52490234375,32.75733947753906,22.719999313354492,23.298499965667723,-0.10907876282553554
2020-08-21,42.77603530883789,32.51157760620117,22.540000915527344,23.133500003814696,-0.08811210057782459
2020-08-24,43.83916091918945,33.4708251953125,22.3700008392334,23.01500005722046,-0.07852566234406817
2020-08-25,43.57128143310547,32.408512115478516,22.030000686645508,22.844500064849854,-0.048450637317281185
2020-08-26,43.28666305541992,31.718793869018555,23.270000457763672,22.803000068664552,-0.03387678657159005
2020-08-27,44.040069580078125,31.504749298095703,24.469999313354492,22.788500022888183,0.008306720635273728
2020-08-28,44.274452209472656,32.25788497924805,22.959999084472656,22.713500022888184,-0.011025672490658923
2020-08-31,43.7470817565918,31.663297653198242,26.40999984741211,22.819999980926514,-0.011079536626489967
2020-09-01,44.014949798583984,31.258987426757812,26.1200008392334,22.938000011444093,0.016913330448264915
2020-09-02,44.5758171081543,31.068721771240234,26.56999969482422,23.117000007629393,0.04954079663386092
2020-09-03,44.15725326538086,31.00530433654785,33.599998474121094,23.664499950408935,0.03332438908645993
2020-09-04,44.12377166748047,30.981521606445312,30.75,24.091499996185302,0.03276799716275344
2020-09-08,41.99752426147461,30.268022537231445,31.459999084472656,24.557999992370604,-0.034114438001135165
2020-09-09,42.7425537109375,30.0856876373291,28.809999465942383,24.79699993133545,0.00643877417723574
2020-09-10,42.09798049926758,29.332563400268555,29.709999084472656,25.168499851226805,0.007418038364272441
2020-09-11,42.1482048034668,29.25328254699707,26.8700008392334,25.405499935150146,0.012804153238770504
2020-09-14,42.81789016723633,29.063011169433594,25.850000381469727,25.595499992370605,0.05030056447083014
2020-09-15,42.18168640136719,28.75383949279785,25.59000015258789,25.807499980926515,0.03407676190652397
2020-09-16,42.81789016723633,29.974700927734375,26.040000915527344,26.03400001525879,0.014203790949832533
2020-09-17,42.06449508666992,29.96677017211914,26.459999084472656,26.229999923706053,-0.019190476465259038
2020-09-18,41.92219543457031,29.48318099975586,25.829999923706055,26.385499954223633,-0.006410348905355321
2020-09-21,40.48236846923828,28.88067626953125,27.780000686645508,26.64749994277954,-0.04697570805837265
2020-09-22,39.871280670166016,28.167179107666016,26.860000610351562,26.87199993133545,-0.046067210613347315
2020-09-23,38.8583869934082,27.26342010498047,28.579999923706055,27.199499893188477,-0.0556031546592904
2020-09-24,39.01743698120117,27.207923889160156,28.510000228881836,27.461499881744384,-0.04628969137562451
2020-09-25,39.37739562988281,27.46161651611328,26.3799991607666,27.55699987411499,-0.040229003218169405
2020-09-28,40.499114990234375,27.992767333984375,26.190000534057617,27.71849994659424,-0.011071225001432868
2020-09-29,39.54481506347656,27.17621612548828,26.270000457763672,27.711499977111817,-0.021438418896401988
2020-09-30,40.4739990234375,27.215856552124023,26.3700008392334,27.723999977111816,0.01856547466232779
2020-10-01,39.56155014038086,26.264530181884766,26.700000762939453,27.73050003051758,0.015406961494201468
2020-10-02,40.15589141845703,26.145610809326172,27.6299991607666,27.432000064849852,0.04670728193320086
2020-10-05,40.68327331542969,26.74811553955078,27.959999084472656,27.292500019073486,0.04644818222287636
2020-10-06,39.96337127685547,26.47064781188965,29.479999542236328,27.19350004196167,0.025224303240070092
2020-10-07,40.77536392211914,26.55785369873047,28.059999465942383,27.15600004196167,0.05810157150365028
2020-10-08,41.01810836791992,27.9531307220459,26.360000610351562,26.988500118255615,0.013718829465149933
2020-10-09,40.875816345214844,27.540895462036133,25.0,26.895000076293947,0.02367416407050084
2020-10-12,42.47468185424805,27.453691482543945,25.06999969482422,26.85600004196167,0.09866301734368514
2020-10-13,42.223541259765625,27.128650665283203,26.06999969482422,26.880000019073485,0.10029595543134179
2020-10-14,42.39933776855469,27.073156356811523,26.399999618530273,26.897999954223632,0.11035861313234083
2020-10-15,42.968570709228516,27.310985565185547,26.969999313354492,26.923499965667723,0.12641069985942074
2020-10-16,43.40386199951172,27.03351402282715,27.40999984741211,27.002499961853026,0.1568724313104414
2020-10-19,42.650474548339844,26.494428634643555,29.18000030517578,27.07249994277954,0.14450865097711774
2020-10-20,43.08576965332031,26.71640968322754,29.350000381469727,27.196999931335448,0.15519559468752975
2020-10-21,42.17332077026367,26.288307189941406,28.649999618530273,27.20049991607666,0.1313209402935146
2020-10-22,43.33689880371094,27.63602638244629,28.110000610351562,27.180499935150145,0.13002094455497532
2020-10-23,43.42060470581055,27.08108139038086,27.549999237060547,27.238999938964845,0.15573818321583588
2020-10-26,42.12308883666992,26.43893814086914,32.459999084472656,27.552499866485597,0.12310950079468894
2020-10-27,40.6749153137207,26.01876449584961,33.349998474121094,27.906499767303465,0.07495161857075706
2020-10-28,39.82105255126953,25.027807235717773,40.279998779296875,28.60199966430664,0.07598347173745582
2020-10-29,40.58004379272461,26.13768768310547,37.59000015258789,29.146499633789062,0.06599833626712683
2020-10-30,40.60533905029297,25.860210418701172,38.02000045776367,29.665999698638917,0.07811632294534483
2020-11-02,41.642601013183594,26.946311950683594,37.130001068115234,30.124499797821045,0.0815230126717359
2020-11-03,43.16056823730469,26.48650550842285,35.54999923706055,30.427999782562257,0.16764487669525482
2020-11-04,43.371395111083984,26.34380340576172,29.56999969482422,30.50349979400635,0.18272769814659331
2020-11-05,44.02073287963867,26.29623794555664,27.579999923706055,30.56449975967407,0.21366352770851338
2020-11-06,43.59907913208008,25.98705291748047,24.860000610351562,30.55749979019165,0.20703961344827443
2020-11-09,47.24217987060547,29.277069091796875,25.75,30.59149980545044,0.23977611450984446
2020-11-10,47.014488220214844,29.926576614379883,24.799999237060547,30.527999782562254,0.20387265123285012
2020-11-11,47.51204299926758,29.618059158325195,23.450000762939453,30.380499839782715,0.23834937395558137
2020-11-12,46.845829010009766,28.603193283081055,25.350000381469727,30.299499893188475,0.24872359607597636
2020-11-13,47.73972702026367,29.293302536010742,23.100000381469727,30.083999919891358,0.2613945476674291
2020-11-16,49.00469207763672,30.98204803466797,22.450000762939453,29.74749994277954,0.2511284478961355
2020-11-17,49.59501266479492,31.3961181640625,22.709999084472656,29.415499877929687,0.26114608108285725
2020-11-18,49.59501266479492,30.210739135742188,23.84000015258789,29.174999904632568,0.308079106196102
2020-11-19,49.443214416503906,30.364999771118164,23.110000610351562,28.924999904632568,0.29517969321977405
2020-11-20,48.75170135498047,29.991527557373047,23.700000762939453,28.732499980926512,0.2790271199077237
2020-11-23,50.826236724853516,31.956323623657227,22.65999984741211,28.242500019073486,0.29405293145803996
2020-11-24,53.634464263916016,34.0835075378418,21.639999389648438,27.657000064849854,0.3354760057114689
2020-11-25,53.53326416015625,33.133583068847656,21.25,26.70550012588501,0.36855873876097167
2020-11-27,53.83685302734375,32.63019561767578,20.84000015258789,25.86800012588501,0.40207261153674134
2020-11-30,52.141815185546875,30.957691192626953,20.56999969482422,24.995500087738037,0.39245343232158375
2020-12-01,53.364601135253906,31.258094787597656,20.770000457763672,24.17750005722046,0.43526915010870726
2020-12-02,53.9886474609375,32.42722702026367,21.170000076293945,23.458500099182128,0.41690036104887324
2020-12-03,54.02238082885742,32.64643478393555,21.280000686645508,23.044000148773193,0.40973050262650496
2020-12-04,54.815093994140625,33.83993148803711,20.790000915527344,22.704500198364258,0.3979435070702612
2020-12-07,54.19104766845703,33.2066535949707,21.299999237060547,22.526500129699706,0.3950960736589534
2020-12-08,53.8958854675293,34.294593811035156,20.68000030517578,22.273000144958495,0.3388148732295735
2020-12-09,54.2838134765625,34.74925994873047,22.270000457763672,22.146500205993654,0.33816976433334994
2020-12-10,54.34284210205078,35.73165512084961,22.520000457763672,22.100000190734864,0.3019145811938417
2020-12-11,53.3983268737793,35.5611572265625,23.309999465942383,21.998000144958496,0.2664058129863632
2020-12-14,52.18397521972656,34.27836227416992,24.719999313354492,22.079000091552736,0.2628635416097582
2020-12-15,53.929622650146484,34.944122314453125,22.889999389648438,22.101000022888183,0.3146073827196016
2020-12-16,54.165748596191406,35.47997283935547,22.5,22.09050006866455,0.30395601737520606
2020-12-17,54.536800384521484,35.30134582519531,21.93000030517578,21.995000076293945,0.32762997865540994
2020-12-18,54.12358093261719,34.69242477416992,21.56999969482422,21.91800003051758,0.33325095775131747
2020-12-21,57.20165252685547,34.059139251708984,25.15999984741211,21.99099998474121,0.4960433437600752
2020-12-22,56.198116302490234,33.48269271850586,24.229999542236328,22.069499969482422,0.4739667001258851
2020-12-23,57.52210235595703,33.91299819946289,23.309999465942383,22.15299997329712,0.5161670556894167
2020-12-24,57.42091751098633,33.77497863769531,21.530000686645508,22.167000007629394,0.5171045059014617
2020-12-28,57.3871955871582,33.88864517211914,21.700000762939453,22.210000038146973,0.511095296304461
2020-12-29,57.1004638671875,33.507049560546875,23.079999923706055,22.335500049591065,0.5133750113497335
2020-12-30,57.2100830078125,33.77497863769531,22.770000457763672,22.435500049591063,0.5076713851577995
2020-12-31,57.791988372802734,33.46645736694336,22.75,22.514500045776366,0.5459222581910133
2021-01-04,57.623313903808594,33.69378662109375,26.969999313354492,22.798999977111816,0.5293747471453707
2021-01-05,58.6015625,35.31759262084961,25.34000015258789,23.026499938964843,0.5088515959778
2021-01-06,62.13501739501953,36.21879959106445,25.06999969482422,23.214999961853028,0.6312630958199706
2021-01-07,63.197566986083984,36.50295639038086,22.3700008392334,23.299499988555908,0.6675528099367318
2021-01-08,63.459022521972656,36.90890884399414,21.559999465942383,23.263999938964844,0.6631778253673826
2021-01-11,64.14209747314453,38.029327392578125,24.079999923706055,23.34199991226196,0.6493788185895661
2021-01-12,63.922855377197266,38.87369918823242,23.329999923706055,23.342999935150146,0.6061380911527741
2021-01-13,63.720428466796875,39.31212615966797,22.209999084472656,23.217499923706054,0.5797223865280265
2021-01-14,64.48784637451172,40.846614837646484,23.25,23.235499954223634,0.5533026496171936
2021-01-15,63.450584411621094,38.8818244934082,24.34000015258789,23.32749996185303,0.5846861182343055
2021-01-19,63.23976516723633,39.65312576293945,23.239999771118164,23.392999935150147,0.5447153452102602
2021-01-20,63.113258361816406,40.21332931518555,21.579999923706055,23.39349994659424,0.5168749123997172
2021-01-21,62.99520492553711,39.06044006347656,21.31999969482422,23.201499938964844,0.5572396348480242
2021-01-22,62.514495849609375,38.50834655761719,21.90999984741211,23.085499954223632,0.5575910168880975
2021-01-25,61.038726806640625,38.078041076660156,23.190000534057617,23.079500007629395,0.5085996131552561
2021-01-26,60.05204391479492,37.241783142089844,23.020000457763672,23.153999996185302,0.4975637998705665
2021-01-27,57.6992073059082,36.819602966308594,37.209999084472656,23.929499912261964,0.4090090839926793
2021-01-28,58.758766174316406,37.396053314208984,30.209999084472656,24.285999870300294,0.43359213200572944
2021-01-29,56.83462905883789,36.40553283691406,33.09000015258789,24.801999855041505,0.3867206621927096
2021-02-01,57.36015701293945,36.47047805786133,30.239999771118164,25.176499843597412,0.40766234939705615
2021-02-02,60.140411376953125,37.04692840576172,25.559999465942383,25.105999851226805,0.5092324565905454
2021-02-03,59.843746185302734,38.50022888183594,22.90999984741211,24.984499835968016,0.4384182042874957
2021-02-04,61.27627182006836,39.23906326293945,21.770000457763672,24.81949987411499,0.47325915268235746
2021-02-05,62.0645866394043,40.55434036254883,20.8700008392334,24.74449987411499,0.45645368371453166
2021-02-08,62.92070770263672,42.2999153137207,21.239999771118164,24.72849988937378,0.4256450933948679
2021-02-09,62.9292106628418,41.804508209228516,21.6299991607666,24.605999851226805,0.445640315767452
2021-02-10,63.00546646118164,42.20908737182617,21.989999771118164,24.538999843597413,0.433033529762352
2021-02-11,62.488407135009766,41.15220260620117,21.25,24.49099988937378,0.45174486895842897
2021-02-12,63.24280548095703,41.71367263793945,19.969999313354492,24.326999855041503,0.46326759746275437
2021-02-16,64.46342468261719,42.968719482421875,21.459999084472656,24.18299980163574,0.4681889285355936
2021-02-17,63.954830169677734,43.63752365112305,21.5,24.095999813079835,0.4189533409334412
2021-02-18,63.429298400878906,42.952205657958984,22.489999771118164,24.14149980545044,0.4225740661609315
2021-02-19,64.4210433959961,43.2411994934082,22.049999237060547,24.177999782562257,0.45550433928648476
2021-02-22,65.60773468017578,44.834774017333984,23.450000762939453,24.254999828338622,0.44550425749414957
2021-02-23,65.69249725341797,45.45404052734375,23.110000610351562,24.25099983215332,0.4247779072563287
2021-02-24,67.70988464355469,46.8164176940918,21.34000015258789,24.16699981689453,0.46109854450008847
2021-02-25,66.4808120727539,46.04026794433594,28.889999389648438,23.75099983215332,0.43683789502900233
2021-02-26,65.15847778320312,44.89256286621094,27.950000762939453,23.63799991607666,0.4231156342285723
2021-03-01,67.09959411621094,46.5687141418457,23.350000381469727,23.15099992752075,0.44360042386342624
2021-03-02,68.48126220703125,46.296226501464844,24.100000381469727,22.84399995803833,0.5162074529008753
2021-03-03,69.55776977539062,46.66779708862305,26.670000076293945,22.89949998855591,0.5496606752131504
2021-03-04,68.75251007080078,48.476051330566406,28.56999969482422,23.182499980926515,0.4420371972445096
2021-03-05,68.54908752441406,50.3090705871582,24.65999984741211,23.326999950408936,0.3603604851700249
2021-03-08,68.7440414428711,50.259525299072266,25.469999313354492,23.55699987411499,0.3710447392327781
2021-03-09,68.53211975097656,49.4833869934082,24.030000686645508,23.69649991989136,0.39229282471639493
2021-03-10,70.43083190917969,51.00265121459961,22.559999465942383,23.742999935150145,0.4170920447279046
2021-03-11,70.56646728515625,50.622833251953125,21.90999984741211,23.738999938964845,0.4381988521405154
2021-03-12,71.49039459228516,51.167789459228516,20.690000534057617,23.710999965667725,0.45796045221449583
2021-03-15,71.08352661132812,49.863189697265625,20.030000686645508,23.714000034332276,0.4914097987612828
2021-03-16,69.96463012695312,48.80632400512695,19.790000915527344,23.63050012588501,0.4831930891123094
2021-03-17,71.08352661132812,49.02100372314453,19.229999542236328,23.517000102996825,0.5247546905883778
2021-03-18,71.1513442993164,46.90724563598633,21.579999923706055,23.47150011062622,0.6114795603330099
2021-03-19,70.30369567871094,46.64301681518555,20.950000762939453,23.416500186920167,0.5840158944138315
2021-03-22,69.4390869140625,46.164119720458984,18.8799991607666,23.188000106811522,0.5642928183710632
2021-03-23,67.06568908691406,45.59440612792969,20.299999237060547,23.04750003814697,0.48065948559086863
