Date,XOM,LRCX,VIX,AvgVIX,zscore
2020-04-24,33.3505744934082,24.959856033325195,35.93000030517578,45.722500228881835,0.4697467231894751
2020-04-27,33.51072692871094,24.748321533203125,33.290000915527344,44.11000022888184,0.5206902747054348
2020-04-28,34.2962532043457,24.508712768554688,33.56999969482422,42.93450012207031,0.6920887613074245
2020-04-29,36.19524002075195,26.206584930419922,31.229999542236328,41.81900005340576,0.8824978794359378
2020-04-30,35.44021987915039,23.893770217895508,34.150001525878906,40.673500061035156,0.9678568877807691
2020-05-01,32.90060806274414,21.997468948364258,37.189998626708984,39.9875,0.6763979158254073
2020-05-04,34.227622985839844,21.95067024230957,35.970001220703125,39.44600009918213,0.9307416126542882
2020-05-05,34.189483642578125,22.726604461669922,33.61000061035156,38.86450004577637,0.8472551617690681
2020-05-06,33.54886245727539,22.890399932861328,34.119998931884766,38.235499954223634,0.710583302219944
2020-05-07,33.73952102661133,23.17774200439453,31.440000534057617,37.64000005722046,0.7182063729558994
2020-05-08,35.219051361083984,24.84099006652832,27.979999542236328,36.95550012588501,0.8330797801008838
2020-05-11,34.883487701416016,24.544281005859375,27.56999969482422,36.275500202178954,0.7991070778101281
2020-05-12,34.3004150390625,23.959291458129883,33.040000915527344,36.03950033187866,0.7469044651924887
2020-05-13,32.59782791137695,23.23015785217285,35.279998779296875,35.76150026321411,0.498187421791607
2020-05-14,32.8854866027832,25.17793846130371,32.61000061035156,35.38650026321411,0.36077103347255196
2020-05-15,32.652252197265625,23.571788787841797,31.889999389648438,35.07350015640259,0.4748324973891952
2020-05-18,35.2488899230957,24.098752975463867,29.299999237060547,34.34700002670288,0.9116901214950217
2020-05-19,34.16047286987305,24.490924835205078,30.530000686645508,33.60300006866455,0.6682845407666084
2020-05-20,35.2722053527832,25.38105010986328,27.989999771118164,32.90350008010864,0.789971416870906
2020-05-21,34.64249801635742,24.401079177856445,29.530000686645508,32.31100006103516,0.767836429258096
2020-05-22,34.673580169677734,24.442258834838867,28.15999984741211,31.92250003814697,0.7696362379859621
2020-05-26,35.69202423095703,24.93084144592285,28.010000228881836,31.658500003814698,0.913255870120214
2020-05-27,35.94857406616211,25.84342384338379,27.6200008392334,31.361000061035156,0.8717907093124159
2020-05-28,35.015655517578125,24.973894119262695,28.59000015258789,31.229000091552734,0.781730770113897
2020-05-29,35.34994888305664,25.615047454833984,27.510000228881836,30.89700002670288,0.7815902737669959
2020-06-01,35.979671478271484,25.362327575683594,28.229999542236328,30.449000072479247,0.9249562513574644
2020-06-02,36.78042984008789,25.408187866210938,26.84000015258789,29.992500019073486,1.0711471281337022
2020-06-03,38.280879974365234,26.852413177490234,25.65999984741211,29.594999980926513,1.2114972356343257
2020-06-04,38.17203903198242,27.315725326538086,25.809999465942383,29.179500007629393,1.145449497709564
2020-06-05,41.266231536865234,28.539989471435547,24.520000457763672,28.8335000038147,1.60737036662564
2020-06-08,42.55677032470703,27.853910446166992,25.809999465942383,28.725,1.9177189116960802
2020-06-09,41.60830307006836,28.29756736755371,27.56999969482422,28.725,1.695588314963024
2020-06-10,39.37705993652344,28.20116424560547,27.56999969482422,28.451499938964844,1.2851539274230264
2020-06-11,35.90193176269531,26.434965133666992,40.790000915527344,28.727000045776368,0.8048380139233086
2020-06-12,36.67158508300781,26.630584716796875,36.09000015258789,28.901000022888184,0.9304470166042758
2020-06-15,36.64826583862305,27.250200271606445,34.400001525878906,29.026500129699706,0.8651227260341039
2020-06-16,37.47233963012695,28.705799102783203,33.66999816894531,29.245000076293945,0.8770617619494383
2020-06-17,36.25178527832031,29.485742568969727,33.470001220703125,29.392000102996825,0.5706531019218585
2020-06-18,36.47722625732422,29.581588745117188,32.939998626708984,29.639500045776366,0.6036546765103608
2020-06-19,35.74644088745117,29.62387466430664,35.119998931884766,29.91899995803833,0.4619638864842349
2020-06-22,36.08851623535156,29.346660614013672,31.770000457763672,30.09949998855591,0.5536041424497914
2020-06-23,36.306209564208984,29.692476272583008,31.3700008392334,30.267500019073488,0.5605645517463808
2020-06-24,34.59584045410156,28.73398208618164,33.84000015258789,30.57849998474121,0.3329392626051894
2020-06-25,35.11672592163086,29.374855041503906,32.220001220703125,30.760000038146973,0.36794256620162447
2020-06-26,33.91169738769531,28.42764663696289,34.72999954223633,31.121000003814697,0.2343113776317646
2020-06-29,34.455902099609375,28.985822677612305,31.780000686645508,31.298500061035156,0.2818360825105408
2020-06-30,34.76687240600586,30.395366668701172,30.43000030517578,31.47800006866455,0.20173939413282246
2020-07-01,33.98166275024414,29.833423614501953,28.6200008392334,31.626000118255615,0.10922854942733454
2020-07-02,34.269317626953125,30.417919158935547,27.68000030517578,31.719500160217287,0.10588276230260744
2020-07-06,34.51033020019531,31.476003646850586,27.940000534057617,31.890500164031984,0.04718422109054514
2020-07-07,33.61628341674805,30.811649322509766,29.43000030517578,32.07150020599365,-0.05573796842290011
2020-07-08,33.53852844238281,31.367013931274414,28.079999923706055,32.097000217437746,-0.1249882300150132
2020-07-09,32.15468978881836,31.551191329956055,29.260000228881836,32.18150024414062,-0.403536440568238
2020-07-10,33.15758514404297,31.9477481842041,27.290000915527344,31.506500244140625,-0.2537928320702657
2020-07-13,33.16535568237305,31.68086814880371,32.189998626708984,31.31150016784668,-0.22608430273070382
2020-07-14,34.261539459228516,32.51906967163086,29.520000457763672,31.067500114440918,-0.10221725398302797
2020-07-15,34.69690704345703,32.252197265625,27.760000228881836,30.772000217437743,0.005963355339942748
2020-07-16,34.424808502197266,32.40818405151367,28.0,30.49850015640259,-0.06058540763488046
2020-07-17,33.833953857421875,32.53879928588867,25.68000030517578,30.13550024032593,-0.1846282256781848
2020-07-20,33.04096984863281,33.24169921875,24.459999084472656,29.602500247955323,-0.4029922882738927
2020-07-21,34.71246337890625,33.548980712890625,24.84000015258789,29.256000232696532,-0.1186402402141991
2020-07-22,33.9039306640625,34.01319122314453,24.31999969482422,28.903500175476076,-0.3164567904998328
2020-07-23,33.9738883972168,33.342247009277344,26.079999923706055,28.515500164031984,-0.23730735700291863
2020-07-24,33.76398849487305,32.48712921142578,25.84000015258789,28.19650011062622,-0.19271409668079434
2020-07-27,34.261539459228516,33.648590087890625,24.739999771118164,27.697000122070314,-0.21329915174117384
2020-07-28,33.857276916503906,32.788761138916016,25.440000534057617,27.380000114440918,-0.20482120103516968
2020-07-29,34.23044204711914,33.907005310058594,24.100000381469727,27.063500118255615,-0.2445652816318174
2020-07-30,32.55119323730469,35.571205139160156,24.760000228881836,26.870500087738037,-0.7242608124484398
2020-07-31,32.71444320678711,35.4415168762207,24.459999084472656,26.70950002670288,-0.6807834228909012
2020-08-03,32.846614837646484,35.84089660644531,24.280000686645508,26.526500034332276,-0.6951857316815097
2020-08-04,33.795082092285156,36.174495697021484,23.760000228881836,26.243000030517578,-0.5494938354888695
2020-08-05,34.09050750732422,36.034481048583984,22.989999771118164,25.988500022888182,-0.4801257745286375
2020-08-06,33.927242279052734,35.50259780883789,22.649999618530273,25.657999992370605,-0.45854424761826595
2020-08-07,33.771759033203125,34.99798583984375,22.209999084472656,25.403999900817873,-0.43818014271638184
2020-08-10,34.603614807128906,35.30997085571289,22.1299991607666,24.90099992752075,-0.31230865144220543
2020-08-11,34.96123123168945,34.675682067871094,24.030000686645508,24.626499938964844,-0.18262733269908457
2020-08-12,34.95330810546875,35.851234436035156,22.280000686645508,24.352499961853027,-0.2997273257235719
2020-08-13,34.09711456298828,35.428367614746094,22.1299991607666,24.058999919891356,-0.41927453805351467
2020-08-14,34.247737884521484,35.11075210571289,22.049999237060547,23.877499866485596,-0.3596918820857486
2020-08-17,33.80378341674805,35.621952056884766,21.350000381469727,23.72199993133545,-0.49351674620809516
2020-08-18,33.63730239868164,35.19815444946289,21.510000228881836,23.555499935150145,-0.4831700300610081
2020-08-19,33.26470184326172,34.9744987487793,22.540000915527344,23.466499996185302,-0.531297377004465
2020-08-20,32.75733184814453,33.688053131103516,22.719999313354492,23.298499965667723,-0.5002687048650666
2020-08-21,32.511573791503906,33.212562561035156,22.540000915527344,23.133500003814696,-0.4997580458921278
2020-08-24,33.470829010009766,32.985164642333984,22.3700008392334,23.01500005722046,-0.2968650187455685
2020-08-25,32.40850830078125,33.124244689941406,22.030000686645508,22.844500064849854,-0.5104691867297187
2020-08-26,31.718788146972656,33.0584602355957,23.270000457763672,22.803000068664552,-0.6338034872357092
2020-08-27,31.504741668701172,32.085872650146484,24.469999313354492,22.788500022888183,-0.5784381190949551
2020-08-28,32.25788116455078,32.962615966796875,22.959999084472656,22.713500022888184,-0.5229216207635308
2020-08-31,31.66330337524414,31.605697631835938,26.40999984741211,22.819999980926514,-0.5013746748112006
2020-09-01,31.258989334106445,32.00223922729492,26.1200008392334,22.938000011444093,-0.6164633011588936
2020-09-02,31.0687255859375,34.082725524902344,26.56999969482422,23.117000007629393,-0.8568744973645734
2020-09-03,31.005308151245117,32.09339141845703,33.599998474121094,23.664499950408935,-0.6731698444899993
2020-09-04,30.981521606445312,31.3031063079834,30.75,24.091499996185302,-0.5999263821297736
2020-09-08,30.268022537231445,28.446435928344727,31.459999084472656,24.557999992370604,-0.45326809226251835
2020-09-09,30.085689544677734,28.27635383605957,28.809999465942383,24.79699993133545,-0.4708561585261578
2020-09-10,29.332550048828125,27.956857681274414,29.709999084472656,25.168499851226805,-0.5811747404403681
2020-09-11,29.253284454345703,27.626081466674805,26.8700008392334,25.405499935150146,-0.5635623960440397
2020-09-14,29.063011169433594,28.70015525817871,25.850000381469727,25.595499992370605,-0.7050004508708704
2020-09-15,28.75383186340332,29.029985427856445,25.59000015258789,25.807499980926515,-0.7956242391651644
2020-09-16,29.97469711303711,28.8110408782959,26.040000915527344,26.03400001525879,-0.5443281161341764
2020-09-17,29.96677017211914,28.744321823120117,26.459999084472656,26.229999923706053,-0.5392585101446403
2020-09-18,29.483182907104492,28.868362426757812,25.829999923706055,26.385499954223633,-0.6424672640820559
2020-09-21,28.88067626953125,29.59663200378418,27.780000686645508,26.64749994277954,-0.8274788613279104
2020-09-22,28.167177200317383,29.947126388549805,26.860000610351562,26.87199993133545,-0.9962269539612736
2020-09-23,27.26342010498047,29.79019546508789,28.579999923706055,27.199499893188477,-1.1508788035169832
2020-09-24,27.20792579650879,30.74399185180664,28.510000228881836,27.461499881744384,-1.2551231517877262
2020-09-25,27.46161460876465,31.03529930114746,26.3799991607666,27.55699987411499,-1.2360278992894596
2020-09-28,27.99277114868164,31.631065368652344,26.190000534057617,27.71849994659424,-1.1946555968678936
2020-09-29,27.17621421813965,31.85745620727539,26.270000457763672,27.711499977111817,-1.3705940772430012
2020-09-30,27.215848922729492,31.295236587524414,26.3700008392334,27.723999977111816,-1.307843815903402
2020-10-01,26.2645320892334,31.991411209106445,26.700000762939453,27.73050003051758,-1.5553443743078645
2020-10-02,26.145614624023438,31.008460998535156,27.6299991607666,27.432000064849852,-1.4810568285008427
2020-10-05,26.748119354248047,32.28384780883789,27.959999084472656,27.292500019073486,-1.4930937805393838
2020-10-06,26.47064971923828,32.165931701660156,29.479999542236328,27.19350004196167,-1.5337165825942785
2020-10-07,26.55785369873047,32.61778259277344,28.059999465942383,27.15600004196167,-1.5617419449070733
2020-10-08,27.953134536743164,33.5290641784668,26.360000610351562,26.988500118255615,-1.388772490216481
2020-10-09,27.540889739990234,34.21580123901367,25.0,26.895000076293947,-1.5338927381224383
2020-10-12,27.453683853149414,34.91387939453125,25.06999969482422,26.85600004196167,-1.6189567050501874
2020-10-13,27.128650665283203,35.29875564575195,26.06999969482422,26.880000019073485,-1.7179776277932017
2020-10-14,27.07316017150879,35.303470611572266,26.399999618530273,26.897999954223632,-1.7288845075725001
2020-10-15,27.310985565185547,35.421390533447266,26.969999313354492,26.923499965667723,-1.695723040318764
2020-10-16,27.03351593017578,34.42805862426758,27.40999984741211,27.002499961853026,-1.6502536857255734
2020-10-19,26.494430541992188,34.29694366455078,29.18000030517578,27.07249994277954,-1.738813969285496
2020-10-20,26.716405868530273,34.29694366455078,29.350000381469727,27.196999931335448,-1.6970386975603773
2020-10-21,26.288311004638672,34.58465576171875,28.649999618530273,27.20049991607666,-1.8059000616939196
2020-10-22,27.636022567749023,33.77244567871094,28.110000610351562,27.180499935150145,-1.4723874542404343
2020-10-23,27.08108139038086,33.3866081237793,27.549999237060547,27.238999938964845,-1.5388812466840944
2020-10-26,26.438932418823242,32.793243408203125,32.459999084472656,27.552499866485597,-1.6013782416463813
2020-10-27,26.018768310546875,32.43478775024414,33.349998474121094,27.906499767303465,-1.645200137566005
2020-10-28,25.027803421020508,31.969707489013672,40.279998779296875,28.60199966430664,-1.785959571791746
2020-10-29,26.137685775756836,33.32435989379883,37.59000015258789,29.146499633789062,-1.7103044824818576
2020-10-30,25.86021614074707,32.269710540771484,38.02000045776367,29.665999698638917,-1.6588049066281862
2020-11-02,26.946313858032227,33.1064453125,37.130001068115234,30.124499797821045,-1.5366917856525566
2020-11-03,26.486509323120117,34.9534912109375,35.54999923706055,30.427999782562257,-1.804872436039117
2020-11-04,26.34380340576172,35.878910064697266,29.56999969482422,30.50349979400635,-1.9227390499655388
2020-11-05,26.29623794555664,37.70616149902344,27.579999923706055,30.56449975967407,-2.1113905339311256
2020-11-06,25.987062454223633,38.62215042114258,24.860000610351562,30.55749979019165,-2.2596589781065854
2020-11-09,29.277069091796875,39.26926803588867,25.75,30.59149980545044,-1.7041272439374204
2020-11-10,29.926576614379883,38.47592544555664,24.799999237060547,30.527999782562254,-1.5038706226487595
2020-11-11,29.618053436279297,39.99753189086914,23.450000762939453,30.380499839782715,-1.7115753359388133
2020-11-12,28.603185653686523,39.474910736083984,25.350000381469727,30.299499893188475,-1.85117442338752
2020-11-13,29.293298721313477,40.21543502807617,23.100000381469727,30.083999919891358,-1.7941229962174836
2020-11-16,30.982051849365234,41.43989181518555,22.450000762939453,29.74749994277954,-1.5967216942154752
2020-11-17,31.3961124420166,40.7455940246582,22.709999084472656,29.415499877929687,-1.4505161627685292
2020-11-18,30.21074867248535,40.59465789794922,23.84000015258789,29.174999904632568,-1.6587553275674838
2020-11-19,30.365001678466797,41.28801727294922,23.110000610351562,28.924999904632568,-1.697913192962111
2020-11-20,29.99152946472168,40.90690994262695,23.700000762939453,28.732499980926512,-1.7307201133681573
2020-11-23,31.95632553100586,42.331356048583984,22.65999984741211,28.242500019073486,-1.5010359433038807
2020-11-24,34.08349609375,42.11437225341797,21.639999389648438,27.657000064849854,-1.0793679684756605
2020-11-25,33.133583068847656,42.146461486816406,21.25,26.70550012588501,-1.2612953187131446
2020-11-27,32.63020324707031,43.06714630126953,20.84000015258789,25.86800012588501,-1.44657440804992
2020-11-30,30.95769500732422,42.701133728027344,20.56999969482422,24.995500087738037,-1.7253415551936224
2020-12-01,31.258087158203125,44.115196228027344,20.770000457763672,24.17750005722046,-1.8078733989483955
2020-12-02,32.4272346496582,45.206642150878906,21.170000076293945,23.458500099182128,-1.6951798823856146
2020-12-03,32.64643859863281,45.664154052734375,21.280000686645508,23.044000148773193,-1.6989198668454355
2020-12-04,33.839935302734375,47.165000915527344,20.790000915527344,22.704500198364258,-1.621906131610352
2020-12-07,33.20664978027344,47.98570251464844,21.299999237060547,22.526500129699706,-1.8218004105429415
2020-12-08,34.29459762573242,48.3904914855957,20.68000030517578,22.273000144958495,-1.6568596908894733
2020-12-09,34.74925231933594,46.70420837402344,22.270000457763672,22.146500205993654,-1.4054583335708848
2020-12-10,35.731658935546875,46.356170654296875,22.520000457763672,22.100000190734864,-1.1863440268186098
2020-12-11,35.561153411865234,46.50276184082031,23.309999465942383,21.998000144958496,-1.2328492020664203
2020-12-14,34.27836227416992,46.51884078979492,24.719999313354492,22.079000091552736,-1.475848965964669
2020-12-15,34.944114685058594,46.8460807800293,22.889999389648438,22.101000022888183,-1.3827380047099316
2020-12-16,35.47996520996094,46.65503692626953,22.5,22.09050006866455,-1.2631040314753585
2020-12-17,35.30134201049805,45.98638153076172,21.93000030517578,21.995000076293945,-1.2309620789144007
2020-12-18,34.69241714477539,45.487972259521484,21.56999969482422,21.91800003051758,-1.2965446966740861
2020-12-21,34.05914306640625,45.70170974731445,25.15999984741211,21.99099998474121,-1.4367453595419353
2020-12-22,33.482688903808594,45.10778045654297,24.229999542236328,22.069499969482422,-1.48682321216233
2020-12-23,33.91299819946289,44.557350158691406,23.309999465942383,22.15299997329712,-1.351708258545599
2020-12-24,33.77497863769531,45.42839050292969,21.530000686645508,22.167000007629394,-1.4633450939809887
2020-12-28,33.88864517211914,45.02739334106445,21.700000762939453,22.210000038146973,-1.4025175141359947
2020-12-29,33.507049560546875,44.75502014160156,23.079999923706055,22.335500049591065,-1.4475466225564686
2020-12-30,33.77497863769531,45.81709671020508,22.770000457763672,22.435500049591063,-1.5015721349029227
2020-12-31,33.466453552246094,44.665164947509766,22.75,22.514500045776366,-1.44634995625907
2021-01-04,33.69377899169922,45.20896530151367,26.969999313354492,22.798999977111816,-1.4570474716061246
2021-01-05,35.31759262084961,46.77231979370117,25.34000015258789,23.026499938964843,-1.305196299991674
2021-01-06,36.21879577636719,46.95578384399414,25.06999969482422,23.214999961853028,-1.153634478190393
2021-01-07,36.50296401977539,48.65530014038086,22.3700008392334,23.299499988555908,-1.2672923804706044
2021-01-08,36.908912658691406,47.44190216064453,21.559999465942383,23.263999938964844,-1.071562954846925
2021-01-11,38.029327392578125,48.846343994140625,24.079999923706055,23.34199991226196,-0.9988222014305567
2021-01-12,38.87370300292969,50.73408508300781,23.329999923706055,23.342999935150146,-1.025561136554757
2021-01-13,39.31211471557617,49.79399871826172,22.209999084472656,23.217499923706054,-0.8506008715495403
2021-01-14,40.84661865234375,52.753265380859375,23.25,23.235499954223634,-0.8528375980887316
2021-01-15,38.88182067871094,51.78291702270508,24.34000015258789,23.32749996185303,-1.1271800534914942
2021-01-19,39.65311813354492,54.85567855834961,23.239999771118164,23.392999935150147,-1.2842121474637107
2021-01-20,40.21333312988281,53.245994567871094,21.579999923706055,23.39349994659424,-1.0204776588372317
2021-01-21,39.06044387817383,53.35853958129883,21.31999969482422,23.201499938964844,-1.2485170593065735
2021-01-22,38.50835418701172,53.32638931274414,21.90999984741211,23.085499954223632,-1.349257337836833
2021-01-25,38.07804870605469,53.696170806884766,23.190000534057617,23.079500007629395,-1.466605792895623
2021-01-26,37.24178695678711,52.26808547973633,23.020000457763672,23.153999996185302,-1.4835443722165043
2021-01-27,36.81959915161133,48.71015167236328,37.209999084472656,23.929499912261964,-1.2130966757643966
2021-01-28,37.39605712890625,47.982872009277344,30.209999084472656,24.285999870300294,-1.033084731896484
2021-01-29,36.40552520751953,45.76980972290039,33.09000015258789,24.801999855041505,-1.0018586090134605
2021-02-01,36.47048568725586,47.42487716674805,30.239999771118164,25.176499843597412,-1.1523996423207472
2021-02-02,37.04692840576172,48.80757141113281,25.559999465942383,25.105999851226805,-1.1798944828356392
2021-02-03,38.50022888183594,47.6972541809082,22.90999984741211,24.984499835968016,-0.7971931330053984
2021-02-04,39.23905563354492,49.13480758666992,21.770000457763672,24.81949987411499,-0.799522739044869
2021-02-05,40.55432891845703,48.21080017089844,20.8700008392334,24.74449987411499,-0.46112031397466446
2021-02-08,42.29991149902344,50.3879280090332,21.239999771118164,24.72849988937378,-0.3467136033539926
2021-02-09,41.804500579833984,49.94342803955078,21.6299991607666,24.605999851226805,-0.3962348169495876
2021-02-10,42.2090950012207,50.361454010009766,21.989999771118164,24.538999843597413,-0.36120150294925635
2021-02-11,41.1522102355957,54.117042541503906,21.25,24.49099988937378,-0.9294456433884062
2021-02-12,41.71368408203125,55.43638229370117,19.969999313354492,24.326999855041503,-0.9535270395801889
2021-02-16,42.96871566772461,55.968833923339844,21.459999084472656,24.18299980163574,-0.7696964200306168
2021-02-17,43.63752746582031,55.41272735595703,21.5,24.095999813079835,-0.589137587505125
2021-02-18,42.952213287353516,54.642887115478516,22.489999771118164,24.14149980545044,-0.6424028177017919
2021-02-19,43.24120330810547,56.59492111206055,22.049999237060547,24.177999782562257,-0.7799869491683538
2021-02-22,44.834774017333984,53.6999626159668,23.450000762939453,24.254999828338622,-0.19537774684984044
2021-02-23,45.45402908325195,53.2129020690918,23.110000610351562,24.25099983215332,-0.030935665845985796
2021-02-24,46.8164176940918,56.452110290527344,21.34000015258789,24.16699981689453,-0.09309477828462401
2021-02-25,46.0402717590332,51.79426574707031,28.889999389648438,23.75099983215332,0.21890872547197524
2021-02-26,44.89256286621094,53.642276763916016,27.950000762939453,23.63799991607666,-0.17882893678777265
2021-03-01,46.56871032714844,56.632755279541016,23.350000381469727,23.15099992752075,-0.1574781693092498
2021-03-02,46.296234130859375,54.225807189941406,24.100000381469727,22.84399995803833,0.02795203714043418
2021-03-03,46.66779327392578,52.132850646972656,26.670000076293945,22.89949998855591,0.30370900835452125
2021-03-04,48.47604751586914,50.0124626159668,28.56999969482422,23.182499980926515,0.8525465904182279
2021-03-05,50.3090705871582,51.79899597167969,24.65999984741211,23.326999950408936,1.0218221524729645
2021-03-08,50.25952911376953,47.53458786010742,25.469999313354492,23.55699987411499,1.4318787976607887
2021-03-09,49.4833869934082,51.402732849121094,24.030000686645508,23.69649991989136,0.905400523667541
2021-03-10,51.002647399902344,49.05629348754883,22.559999465942383,23.742999935150145,1.4220809574640216
2021-03-11,50.622825622558594,50.63477325439453,21.90999984741211,23.738999938964845,1.1953648363415312
2021-03-12,51.167789459228516,49.63510513305664,20.690000534057617,23.710999965667725,1.3962375047167503
2021-03-15,49.86320877075195,50.763397216796875,20.030000686645508,23.714000034332276,1.0397571697160668
2021-03-16,48.80632019042969,51.87545394897461,19.790000915527344,23.63050012588501,0.7314886029117412
2021-03-17,49.020999908447266,52.42816925048828,19.229999542236328,23.517000102996825,0.7175344561083469
2021-03-18,46.90724563598633,51.11607360839844,21.579999923706055,23.47150011062622,0.4487676488922784
2021-03-19,46.64302062988281,51.413753509521484,20.950000762939453,23.416500186920167,0.3697659574207686
2021-03-22,46.164127349853516,53.09369659423828,18.8799991607666,23.188000106811522,0.11442645658725022
2021-03-23,45.59440612792969,51.61284637451172,20.299999237060547,23.04750003814697,0.15283934903501983
