Date,MS,PEP,VIX,AvgVIX,zscore
2023-05-05,77.14092254638672,175.57774353027344,17.190000534057617,17.649500036239623,-0.6635169282806727
2023-05-08,76.7319564819336,174.74624633789062,16.979999542236328,17.550000047683717,-0.7119262378121533
2023-05-09,76.67742919921875,175.4602508544922,17.709999084472656,17.480499982833862,-0.7440910105236307
2023-05-10,76.08668518066406,175.57774353027344,16.940000534057617,17.37300000190735,-0.8551161686891728
2023-05-11,75.09607696533203,176.54473876953125,16.93000030517578,17.32950005531311,-1.0652916831413155
2023-05-12,74.8779525756836,177.24972534179688,17.030000686645508,17.327500104904175,-1.1269078452448416
2023-05-15,75.38691711425781,175.57774353027344,17.1200008392334,17.33600010871887,-0.9822934385762603
2023-05-16,74.39628601074219,174.8185272216797,17.989999771118164,17.39400010108948,-1.1386686635225494
2023-05-17,76.25936889648438,173.5803680419922,16.8700008392334,17.414500188827514,-0.761475895906871
2023-05-18,76.78648376464844,173.12847900390625,16.049999237060547,17.358500146865843,-0.6515919972836027
2023-05-19,74.74163818359375,173.3815155029297,16.809999465942383,17.36050009727478,-1.0311133053671453
2023-05-22,74.76890563964844,168.681884765625,17.209999084472656,17.37650008201599,-0.8796744323332583
2023-05-23,75.10516357421875,168.1667022705078,18.530000686645508,17.365000104904176,-0.8025044608408819
2023-05-24,73.81462860107422,167.10025024414062,20.030000686645508,17.424500131607054,-1.0038085654394764
2023-05-25,75.43234252929688,166.1151123046875,19.139999389648438,17.530000066757204,-0.6790960933134587
2023-05-26,76.25028228759766,165.91629028320312,17.950000762939453,17.638500118255614,-0.524244957898487
2023-05-30,75.8140640258789,164.13584899902344,17.459999084472656,17.707500076293947,-0.5480294099339825
2023-05-31,74.3053970336914,164.80462646484375,17.940000534057617,17.71550006866455,-0.843062801185198
2023-06-01,74.5871353149414,165.81027221679688,15.649999618530273,17.58100004196167,-0.8232041801694213
2023-06-02,76.65925598144531,167.51217651367188,14.600000381469727,17.306500053405763,-0.49965957523477694
2023-06-05,76.10487365722656,167.63047790527344,14.729999542236328,17.183500003814697,-0.6041014921461745
2023-06-06,78.03157043457031,165.23692321777344,13.960000038146973,17.03250002861023,-0.17933477595701122
2023-06-07,78.61322021484375,163.91729736328125,13.9399995803833,16.84400005340576,-0.03249302160377482
2023-06-08,78.44053649902344,165.7283935546875,13.649999618530273,16.679500007629393,-0.12032713755224694
2023-06-09,78.34967803955078,165.95590209960938,13.829999923706055,16.52449998855591,-0.1439311736692112
2023-06-12,79.46752166748047,165.54635620117188,15.010000228881836,16.423499965667723,0.07199317246984656
2023-06-13,80.23091888427734,165.21871948242188,14.609999656677246,16.297999906539918,0.2209466729468264
2023-06-14,79.95829010009766,166.7021942138672,13.880000114440918,16.092499923706054,0.12516000118776774
2023-06-15,80.93071746826172,169.0138397216797,14.5,15.973999881744385,0.2298390313264012
2023-06-16,80.05823516845703,169.3141632080078,13.539999961853027,15.84849991798401,0.061911514966736816
2023-06-20,78.82225799560547,168.64981079101562,13.880000114440918,15.701999950408936,-0.14201022452643933
2023-06-21,78.46781158447266,168.75901794433594,13.199999809265137,15.50149998664856,-0.20983192328285982
2023-06-22,76.79557037353516,170.5063934326172,12.90999984741211,15.220499944686889,-0.5682125480148285
2023-06-23,75.95945739746094,169.34146118164062,13.4399995803833,14.890999889373779,-0.6838595364244815
2023-06-26,75.9685287475586,168.26754760742188,14.25,14.646499919891358,-0.648737978152997
2023-06-27,76.7319564819336,169.4779815673828,13.739999771118164,14.435999870300293,-0.5477192002462536
2023-06-28,76.33207702636719,167.18455505371094,13.430000305175781,14.23449993133545,-0.548910079217157
2023-06-29,77.46810913085938,167.34835815429688,13.539999961853027,14.01449990272522,-0.34755089099674086
2023-06-30,77.61351013183594,168.56784057617188,13.59000015258789,13.9114999294281,-0.3591355794241565
2023-07-03,78.53143310546875,168.9137420654297,13.569999694824219,13.859999895095825,-0.20309182942461082
2023-07-05,78.08610534667969,169.80560302734375,14.180000305175781,13.832499933242797,-0.31182509870945474
2023-07-06,75.73225402832031,169.82382202148438,15.4399995803833,13.906499910354615,-0.7401866884196167
2023-07-07,75.75950622558594,166.62030029296875,14.829999923706055,13.950999927520751,-0.6353829502299213
2023-07-10,75.79586791992188,167.73060607910156,15.069999694824219,14.021999931335449,-0.6633817269722818
2023-07-11,77.21363830566406,167.4393768310547,14.84000015258789,14.07249994277954,-0.3966359053481556
2023-07-12,77.94979095458984,166.7021942138672,13.539999961853027,13.9989999294281,-0.23986871355203684
2023-07-13,78.34967803955078,170.6702117919922,13.609999656677246,13.948999929428101,-0.2908719335733076
2023-07-14,77.95885467529297,171.28903198242188,13.34000015258789,13.92199993133545,-0.3811890301227175
2023-07-17,78.49507904052734,168.9410400390625,13.479999542236328,13.870999908447265,-0.2105497441305087
2023-07-18,83.55722045898438,167.8671112060547,13.300000190734863,13.858999919891357,0.7429275086984212
2023-07-19,84.66597747802734,169.51438903808594,13.760000228881836,13.852999925613403,0.8930911047748977
2023-07-20,85.24763488769531,172.2810821533203,13.989999771118164,13.892499923706055,0.9125673873991675
2023-07-21,85.43849182128906,173.06375122070312,13.600000381469727,13.926999950408936,0.9228590288214376
2023-07-24,86.03831481933594,173.7554168701172,13.90999984741211,13.950499963760375,1.0103134876145388
2023-07-25,85.81109619140625,174.1558837890625,13.859999656677246,13.930999946594238,0.9565361217391067
2023-07-26,85.0113296508789,174.37429809570312,13.1899995803833,13.903499937057495,0.8043771500698634
2023-07-27,84.29337310791016,171.58030700683594,14.40999984741211,13.952499914169312,0.7609804391778252
2023-07-28,83.99066925048828,173.2002716064453,13.329999923706055,13.941999912261963,0.6554735970419684
2023-07-31,83.98149871826172,170.6064910888672,13.630000114440918,13.943999910354615,0.7346527135300045
2023-08-01,83.41283416748047,170.0240478515625,13.930000305175781,13.961999940872193,0.6494566906551493
2023-08-02,81.9269027709961,171.38009643554688,16.09000015258789,14.057499933242799,0.337133694964051
2023-08-03,81.76180267333984,170.2970733642578,15.920000076293945,14.08149995803833,0.3408849152779888
2023-08-04,81.44078826904297,168.00360107421875,17.100000381469727,14.194999980926514,0.35402855773797054
2023-08-07,81.70679473876953,170.08773803710938,15.770000457763672,14.230000019073486,0.3374124539055786
2023-08-08,81.14727020263672,167.85800170898438,15.989999771118164,14.2875,0.30522218833931297
2023-08-09,80.31259155273438,167.4393768310547,15.960000038146973,14.408500003814698,0.1665741529418195
2023-08-10,80.38597869873047,167.23004150390625,15.850000381469727,14.520500040054321,0.1864364743314014
2023-08-11,80.44099426269531,167.49395751953125,14.84000015258789,14.595500040054322,0.1882090916994118
2023-08-14,80.10162353515625,167.11172485351562,14.819999694824219,14.662500047683716,0.13844501201510256
2023-08-15,79.02848052978516,165.04583740234375,16.459999084472656,14.820499992370605,0.007801661516026849
2023-08-16,78.8725357055664,164.9184112548828,16.780000686645508,14.971500015258789,-0.016568310108430465
2023-08-17,78.68910217285156,162.4065399169922,17.889999389648438,15.166499996185303,0.02838685978995718
2023-08-18,77.86358642578125,162.1608123779297,17.299999237060547,15.351499938964844,-0.11398494436603646
2023-08-21,77.27657318115234,161.1324005126953,17.1299991607666,15.512499904632568,-0.18861525824229228
2023-08-22,76.11167907714844,159.90379333496094,16.969999313354492,15.667999887466431,-0.36203090697299983
2023-08-23,76.48773956298828,162.10621643066406,15.979999542236328,15.807499885559082,-0.3623324418961494
2023-08-24,76.53361511230469,161.25070190429688,17.200000762939453,15.94699993133545,-0.327329314052503
2023-08-25,76.33181762695312,163.28933715820312,15.680000305175781,16.064499950408937,-0.42754681194599453
2023-08-28,77.39579772949219,164.04470825195312,15.079999923706055,16.136999940872194,-0.25772113905587496
2023-08-29,78.46895599365234,164.66354370117188,14.449999809265137,16.16299991607666,-0.08197171614877827
2023-08-30,78.2029800415039,164.8000946044922,13.880000114440918,16.05249991416931,-0.13456689387402235
2023-08-31,78.1020736694336,163.06333923339844,13.569999694824219,15.934999895095824,-0.09877273224975842
2023-09-01,78.65242004394531,160.680419921875,13.09000015258789,15.734499883651733,0.07552177080209664
2023-09-05,77.81771850585938,159.6173095703125,14.010000228881836,15.646499872207642,-0.04304239631036323
2023-09-06,77.19401550292969,160.1396942138672,14.449999809265137,15.56949987411499,-0.1726777028765271
2023-09-07,76.90050506591797,161.6702423095703,14.399999618530273,15.491499853134155,-0.2737266827350059
2023-09-08,77.89110565185547,161.55111694335938,13.84000015258789,15.390999841690064,-0.08997989026987427
2023-09-11,76.59782409667969,163.9889678955078,13.800000190734863,15.338999843597412,-0.4010091116894752
2023-09-12,78.46895599365234,163.38409423828125,14.229999542236328,15.309499835968017,-0.042092436126126356
2023-09-13,80.02824401855469,164.67637634277344,13.479999542236328,15.160499858856202,0.20101647520462937
2023-09-14,81.69761657714844,166.096923828125,12.819999694824219,14.962499809265136,0.4601344576551741
2023-09-15,81.09224700927734,164.822998046875,13.789999961853027,14.757499837875367,0.38982047452432955
2023-09-18,81.36741638183594,164.4014129638672,14.0,14.59249987602234,0.45297074016666744
2023-09-19,81.18396759033203,163.42991638183594,14.109999656677246,14.44149990081787,0.4499110520086305
2023-09-20,79.92736053466797,163.4849090576172,15.140000343322754,14.349999952316285,0.21981866120250368
2023-09-21,77.85440826416016,160.73541259765625,17.540000915527344,14.428000020980836,-0.07122458298219392
2023-09-22,76.39603424072266,160.6345977783203,17.200000762939453,14.428000020980836,-0.33313013398418256
2023-09-25,76.15753173828125,159.77308654785156,16.899999618530273,14.48899998664856,-0.3496235391171007
2023-09-26,75.36872100830078,158.11424255371094,18.940000534057617,14.682000017166137,-0.4412789398962443
2023-09-27,74.89176177978516,155.4105987548828,18.219999313354492,14.870499992370606,-0.44369235243794336
2023-09-28,75.38707733154297,155.34642028808594,17.34000015258789,15.043499994277955,-0.351672313248295
2023-09-29,74.91009521484375,155.2914276123047,17.520000457763672,15.241000032424926,-0.4366459402146642
2023-10-02,73.75440979003906,155.04396057128906,17.610000610351562,15.467000055313111,-0.6389692336047272
2023-10-03,71.56222534179688,153.6967010498047,19.780000686645508,15.755500078201294,-0.9953884303153406
2023-10-04,72.54365539550781,154.80569458007812,18.579999923706055,15.96200008392334,-0.8515876618014521
2023-10-05,72.59870147705078,146.73135375976562,18.489999771118164,16.166500091552734,-0.5899135906046166
2023-10-06,73.68102264404297,146.90545654296875,17.450000762939453,16.347000122070312,-0.39863696904425167
2023-10-09,73.29579162597656,147.88609313964844,17.700000762939453,16.542000150680543,-0.4992151906569862
2023-10-10,73.4975814819336,150.67225646972656,17.030000686645508,16.682000207901,-0.5493836778496537
2023-10-11,72.36939239501953,149.0408935546875,16.09000015258789,16.81250023841858,-0.7035749509518724
2023-10-12,71.36959075927734,144.87998962402344,16.690000534057617,17.00600028038025,-0.7555893272770378
2023-10-13,71.35126495361328,146.63966369628906,19.31999969482422,17.28250026702881,-0.8137673422304655
2023-10-16,72.21347045898438,147.62950134277344,17.209999084472656,17.44300022125244,-0.6879207044319912
2023-10-17,73.68102264404297,146.97877502441406,17.8799991607666,17.63150019645691,-0.40092223965258544
2023-10-18,68.68212127685547,148.50015258789062,19.219999313354492,17.835500144958495,-1.3568526884451575
2023-10-19,66.88436126708984,147.1529083251953,21.399999618530273,18.028500080108643,-1.6415888620817414
2023-10-20,67.07696533203125,146.63966369628906,21.709999084472656,18.253999996185303,-1.5905872382052997
2023-10-23,65.76531982421875,146.71299743652344,20.3700008392334,18.42750005722046,-1.8312541034632297
2023-10-24,65.63693237304688,148.6468048095703,18.969999313354492,18.428999996185304,-1.9148625225939553
2023-10-25,65.49015808105469,148.79345703125,20.190000534057617,18.527500057220458,-1.946108597395016
2023-10-26,66.10472869873047,147.9319305419922,20.68000030517578,18.694500064849855,-1.8075622851551982
2023-10-27,64.57294464111328,146.29139709472656,21.270000457763672,18.882000064849855,-2.0348178909127808
2023-10-30,65.53851318359375,148.72930908203125,19.75,18.989000034332275,-1.9353210094004238
2023-10-31,65.7520523071289,149.64578247070312,18.139999389648438,18.90699996948242,-1.925077620111822
2023-11-01,65.87274932861328,151.10304260253906,16.8700008392334,18.82150001525879,-1.948563375645281
2023-11-02,68.20314025878906,152.8993682861328,15.65999984741211,18.680000019073486,-1.5810232373818771
2023-11-03,70.80277252197266,152.86270141601562,14.90999984741211,18.55299997329712,-1.1074179159111952
2023-11-06,70.48709106445312,152.78021240234375,14.890000343322754,18.412499952316285,-1.1622193974860417
2023-11-07,70.1064453125,153.22012329101562,14.8100004196167,18.301499938964845,-1.2451103533341124
2023-11-08,70.53352355957031,153.41259765625,14.449999809265137,18.219499921798707,-1.1734915366503447
2023-11-09,68.88088989257812,152.2853240966797,15.289999961853027,18.149499893188477,-1.4387084413714242
2023-11-10,69.93932342529297,152.98187255859375,14.170000076293945,17.891999912261962,-1.2680573652328453
2023-11-13,69.6700668334961,153.76087951660156,14.760000228881836,17.76949996948242,-1.34127354595306
2023-11-14,72.70606231689453,154.0724639892578,14.15999984741211,17.5835000038147,-0.7992173651064164
2023-11-15,73.97803497314453,153.28431701660156,14.180000305175781,17.33150005340576,-0.5434806439582505
2023-11-16,73.95945739746094,153.70587158203125,14.319999694824219,16.97750005722046,-0.559996443994527
2023-11-17,74.53509521484375,152.83522033691406,13.800000190734863,16.58200011253357,-0.4282414475983097
2023-11-20,73.99658203125,152.61524963378906,13.40999984741211,16.234000062942506,-0.5192556400846614
2023-11-21,72.8546142578125,153.78836059570312,13.350000381469727,15.953000116348267,-0.7633639883414746
2023-11-22,72.8731918334961,155.08978271484375,12.850000381469727,15.586000108718872,-0.800551809799743
2023-11-24,73.02174377441406,155.2272491455078,12.460000038146973,15.175000095367432,-0.7778383823307575
2023-11-27,72.37183380126953,154.2649383544922,12.6899995803833,14.746000051498413,-0.8659599859821006
2023-11-28,71.37840270996094,154.7598876953125,12.6899995803833,14.393000030517578,-1.0619352928724135
2023-11-29,72.92889404296875,153.2018280029297,12.979999542236328,14.135000038146973,-0.7315825400322784
2023-11-30,73.66236114501953,155.41354370117188,12.920000076293945,13.9375,-0.6672179124927976
2023-12-01,75.1014404296875,155.782958984375,12.630000114440918,13.78600001335144,-0.41719105950015284
2023-12-04,75.39852905273438,156.19850158691406,13.079999923706055,13.694500017166138,-0.37614965590568955
2023-12-05,74.43297576904297,155.09034729003906,12.850000381469727,13.592500019073487,-0.5170911061287146
2023-12-06,73.72735595703125,154.69322204589844,12.970000267028809,13.500500011444093,-0.6329538502569866
2023-12-07,74.60009002685547,154.64707946777344,13.0600004196167,13.43100004196167,-0.47290316521317227
2023-12-08,76.3919677734375,153.00326538085938,12.350000381469727,13.284000062942505,-0.09600746847439906
2023-12-11,76.89332580566406,154.97952270507812,12.630000114440918,13.207000064849854,-0.06648779069668605
2023-12-12,77.61750793457031,155.5797576904297,12.069999694824219,13.072500038146973,0.04641776008310826
2023-12-13,79.50223541259766,158.84890747070312,12.1899995803833,12.974000024795533,0.287055525162322
2023-12-14,84.52509307861328,155.37661743164062,12.479999542236328,12.88899998664856,1.30814801386029
2023-12-15,85.02645874023438,154.2222442626953,12.279999732971191,12.786999988555909,1.4352479929837354
2023-12-18,84.26512908935547,155.98611450195312,12.5600004196167,12.725,1.2419041591524267
2023-12-19,85.34212493896484,155.0995635986328,12.529999732971191,12.680999994277954,1.4652725607109431
2023-12-20,84.6179428100586,153.01248168945312,13.670000076293945,12.696999979019164,1.3987106808192489
2023-12-21,86.00130462646484,154.19454956054688,13.649999618530273,12.736999940872192,1.6132816833972228
2023-12-22,85.79706573486328,154.8502197265625,13.029999732971191,12.765499925613403,1.5557262475963078
2023-12-26,86.19628143310547,155.93994140625,12.989999771118164,12.780499935150146,1.5943148825598605
2023-12-27,86.95761108398438,156.43861389160156,12.430000305175781,12.767499971389771,1.7171373105092513
2023-12-28,86.93904113769531,156.4293975830078,12.470000267028809,12.742000007629395,1.7140496347328624
2023-12-29,86.57695770263672,156.84494018554688,12.449999809265137,12.718499994277954,1.6352917694549496
